id,seed_group,ebm_summon_group_data/0/summon_position,ebm_summon_group_data/0/summon_monster,ebm_summon_group_data/0/monster_level_add,ebm_summon_group_data/1/summon_position,ebm_summon_group_data/1/summon_monster,ebm_summon_group_data/1/monster_level_add,ebm_summon_group_data/2/summon_position,ebm_summon_group_data/2/summon_monster,ebm_summon_group_data/2/monster_level_add
203207,2032,1,1013,0,5.0,1013.0,0.0,,,
204101,2041,2,1011,0,4.0,1011.0,0.0,,,
204102,2041,3,1021,0,,,,,,
204103,2041,1,1011,0,3.0,1011.0,0.0,5.0,1011.0,0.0
204104,2041,3,1031,0,,,,,,
204105,2041,1,1013,0,5.0,1013.0,0.0,,,
204106,2041,2,1021,0,4.0,1021.0,0.0,,,
204107,2041,2,1011,0,4.0,1011.0,0.0,,,
204201,2042,2,1013,0,4.0,1013.0,0.0,,,
204202,2042,3,1023,0,,,,,,
204203,2042,1,1013,0,3.0,1013.0,0.0,5.0,1013.0,0.0
204204,2042,3,1033,0,,,,,,
204205,2042,1,1011,0,5.0,1011.0,0.0,,,
204206,2042,2,1023,0,4.0,1023.0,0.0,,,
204207,2042,2,1013,0,4.0,1013.0,0.0,,,
204301,2043,2,1021,0,4.0,1021.0,0.0,,,
204302,2043,3,1033,0,,,,,,
204303,2043,1,1013,0,5.0,1013.0,0.0,,,
204304,2043,1,1013,0,3.0,1011.0,0.0,5.0,1013.0,0.0
204305,2043,3,1031,0,,,,,,
204306,2043,1,1013,0,5.0,1013.0,0.0,,,
204307,2043,2,1023,0,4.0,1023.0,0.0,,,
204308,2043,1,1013,0,3.0,1011.0,0.0,5.0,1013.0,0.0
205101,2051,2,1013,0,4.0,1013.0,0.0,,,
205102,2051,3,1023,0,,,,,,
205103,2051,1,1011,0,3.0,1011.0,0.0,5.0,1011.0,0.0
205104,2051,3,1033,0,,,,,,
205105,2051,1,1012,0,5.0,1012.0,0.0,,,
205106,2051,2,1023,0,4.0,1023.0,0.0,,,
205107,2051,2,1013,0,4.0,1013.0,0.0,,,
205201,2052,2,1012,0,4.0,1012.0,0.0,,,
205202,2052,3,1022,0,,,,,,
205203,2052,1,1011,0,3.0,1011.0,0.0,5.0,1011.0,0.0
205204,2052,3,1032,0,,,,,,
205205,2052,1,1013,0,5.0,1013.0,0.0,,,
205206,2052,2,1022,0,4.0,1022.0,0.0,,,
205207,2052,2,1012,0,4.0,1012.0,0.0,,,
205301,2053,2,1023,0,4.0,1023.0,0.0,,,
205302,2053,3,1032,0,,,,,,
205303,2053,1,1013,0,5.0,1013.0,0.0,,,
205304,2053,1,1011,0,3.0,1011.0,0.0,5.0,1011.0,0.0
205305,2053,3,1033,0,,,,,,
205306,2053,1,1013,0,5.0,1013.0,0.0,,,
205307,2053,2,1022,0,4.0,1022.0,0.0,,,
205308,2053,1,1013,0,3.0,1012.0,0.0,5.0,1013.0,0.0
206101,2061,2,1012,0,4.0,1012.0,0.0,,,
206102,2061,3,1022,0,,,,,,
206103,2061,1,1012,0,3.0,1012.0,0.0,5.0,1012.0,0.0
206104,2061,3,1032,0,,,,,,
206105,2061,1,1011,0,5.0,1011.0,0.0,,,
206106,2061,2,1022,0,4.0,1022.0,0.0,,,
206107,2061,2,1012,0,4.0,1012.0,0.0,,,
206201,2062,2,1011,0,4.0,1011.0,0.0,,,
206202,2062,3,1021,0,,,,,,
206203,2062,1,1011,0,3.0,1011.0,0.0,5.0,1011.0,0.0
206204,2062,3,1031,0,,,,,,
206205,2062,1,1012,0,5.0,1012.0,0.0,,,
206206,2062,2,1021,0,4.0,1021.0,0.0,,,
206207,2062,2,1011,0,4.0,1011.0,0.0,,,
206301,2063,2,1022,0,4.0,1022.0,0.0,,,
206302,2063,3,1031,0,,,,,,
206303,2063,1,1012,0,5.0,1012.0,0.0,,,
206304,2063,1,1012,0,3.0,1011.0,0.0,5.0,1012.0,0.0
206305,2063,3,1032,0,,,,,,
206306,2063,1,1012,0,5.0,1012.0,0.0,,,
206307,2063,2,1021,0,4.0,1021.0,0.0,,,
206308,2063,1,1012,0,3.0,1011.0,0.0,5.0,1012.0,0.0
207101,2071,2,1011,0,4.0,1011.0,0.0,,,
207102,2071,1,1012,0,3.0,1011.0,0.0,5.0,1012.0,0.0
207103,2071,2,1021,0,4.0,1021.0,0.0,,,
207104,2071,1,1012,0,5.0,1012.0,0.0,,,
207105,2071,3,1031,0,,,,,,
207106,2071,2,1011,0,4.0,1011.0,0.0,,,
207107,2071,1,1022,0,5.0,1022.0,0.0,,,
207201,2072,2,1013,0,4.0,1013.0,0.0,,,
207202,2072,1,1011,0,3.0,1013.0,0.0,5.0,1011.0,0.0
207203,2072,2,1023,0,4.0,1023.0,0.0,,,
207204,2072,1,1011,0,5.0,1011.0,0.0,,,
207205,2072,3,1033,0,,,,,,
207206,2072,2,1013,0,4.0,1013.0,0.0,,,
207207,2072,1,1021,0,5.0,1021.0,0.0,,,
207301,2073,2,1012,0,4.0,1012.0,0.0,,,
207302,2073,1,1013,0,3.0,1012.0,0.0,5.0,1013.0,0.0
207303,2073,2,1022,0,4.0,1022.0,0.0,,,
207304,2073,1,1013,0,5.0,1013.0,0.0,,,
207305,2073,3,1032,0,,,,,,
207306,2073,2,1012,0,4.0,1012.0,0.0,,,
207307,2073,1,1023,0,5.0,1023.0,0.0,,,
207401,2074,2,1011,0,4.0,1011.0,0.0,,,
207402,2074,1,1011,0,5.0,1011.0,0.0,,,
207403,2074,2,1012,0,4.0,1012.0,0.0,,,
207404,2074,1,1012,0,5.0,1012.0,0.0,,,
207405,2074,2,1013,0,4.0,1013.0,0.0,,,
207406,2074,1,1013,0,5.0,1013.0,0.0,,,
207407,2074,3,1021,0,,,,,,
207408,2074,3,1022,0,,,,,,
207409,2074,3,1023,0,,,,,,
290101,2901,3,1011,0,,,,,,
290201,2902,3,1012,0,,,,,,
290301,2903,3,1013,0,,,,,,
301101,3011,2,1012,0,4.0,1012.0,0.0,,,
301102,3011,2,1011,0,4.0,1011.0,0.0,,,
301103,3011,3,1022,0,,,,,,
301104,3011,2,1023,0,4.0,1023.0,0.0,,,
301105,3011,1,1013,0,3.0,1033.0,0.0,5.0,1013.0,0.0
301106,3011,2,1012,0,4.0,1012.0,0.0,,,
301107,3011,1,1023,0,3.0,1011.0,0.0,5.0,1023.0,0.0
301201,3012,2,1013,0,4.0,1013.0,0.0,,,
301202,3012,3,1032,0,,,,,,
301203,3012,1,1023,0,5.0,1023.0,0.0,,,
301204,3012,2,1022,0,4.0,1022.0,0.0,,,
301205,3012,1,1013,0,3.0,1033.0,0.0,5.0,1013.0,0.0
301206,3012,2,1023,0,4.0,1023.0,0.0,,,
301207,3012,1,1021,0,3.0,1011.0,0.0,5.0,1021.0,0.0
301301,3013,2,1012,0,4.0,1012.0,0.0,,,
301302,3013,1,1013,0,5.0,1013.0,0.0,,,
301303,3013,2,1011,0,4.0,1011.0,0.0,,,
301304,3013,1,1012,0,5.0,1012.0,0.0,,,
301305,3013,2,1013,0,4.0,1013.0,0.0,,,
301306,3013,1,1011,0,5.0,1011.0,0.0,,,
302101,3021,2,1011,0,4.0,1011.0,0.0,,,
302102,3021,2,1013,0,4.0,1013.0,0.0,,,
302103,3021,3,1022,0,,,,,,
302104,3021,2,1021,0,4.0,1021.0,0.0,,,
302105,3021,1,1012,0,3.0,1032.0,0.0,5.0,1012.0,0.0
302106,3021,2,1011,0,4.0,1011.0,0.0,,,
302107,3021,1,1022,0,3.0,1013.0,0.0,5.0,1022.0,0.0
302201,3022,2,1012,0,4.0,1012.0,0.0,,,
302202,3022,3,1031,0,,,,,,
302203,3022,1,1022,0,5.0,1022.0,0.0,,,
302204,3022,2,1021,0,4.0,1021.0,0.0,,,
302205,3022,1,1012,0,3.0,1032.0,0.0,5.0,1012.0,0.0
302206,3022,2,1022,0,4.0,1022.0,0.0,,,
302207,3022,1,1021,0,3.0,1012.0,0.0,5.0,1021.0,0.0
302301,3023,2,1011,0,4.0,1011.0,0.0,,,
302302,3023,1,1012,0,5.0,1012.0,0.0,,,
302303,3023,2,1013,0,4.0,1013.0,0.0,,,
302304,3023,1,1011,0,5.0,1011.0,0.0,,,
302305,3023,2,1012,0,4.0,1012.0,0.0,,,
302306,3023,1,1013,0,5.0,1013.0,0.0,,,
303101,3031,2,1013,0,4.0,1013.0,0.0,,,
303102,3031,2,1012,0,4.0,1012.0,0.0,,,
303103,3031,3,1023,0,,,,,,
303104,3031,2,1021,0,4.0,1021.0,0.0,,,
303105,3031,1,1011,0,3.0,1031.0,0.0,5.0,1011.0,0.0
303106,3031,2,1013,0,4.0,1013.0,0.0,,,
303107,3031,1,1021,0,3.0,1012.0,0.0,5.0,1021.0,0.0
303201,3032,2,1011,0,4.0,1011.0,0.0,,,
303202,3032,3,1033,0,,,,,,
303203,3032,1,1021,0,5.0,1021.0,0.0,,,
303204,3032,2,1023,0,4.0,1023.0,0.0,,,
303205,3032,1,1011,0,3.0,1031.0,0.0,5.0,1011.0,0.0
303206,3032,2,1021,0,4.0,1021.0,0.0,,,
303207,3032,1,1023,0,3.0,1011.0,0.0,5.0,1023.0,0.0
303301,3033,2,1013,0,4.0,1013.0,0.0,,,
303302,3033,1,1011,0,5.0,1011.0,0.0,,,
303303,3033,2,1012,0,4.0,1012.0,0.0,,,
303304,3033,1,1013,0,5.0,1013.0,0.0,,,
303305,3033,2,1011,0,4.0,1011.0,0.0,,,
303306,3033,1,1012,0,5.0,1012.0,0.0,,,
304101,3041,2,1011,0,4.0,1011.0,0.0,,,
304102,3041,1,1012,0,3.0,1011.0,0.0,5.0,1012.0,0.0
304103,3041,1,1013,0,3.0,1031.0,0.0,5.0,1013.0,0.0
304104,3041,2,1021,0,4.0,1021.0,0.0,,,
304105,3041,1,1011,0,3.0,1011.0,0.0,5.0,1011.0,0.0
304106,3041,1,1013,0,3.0,1032.0,0.0,5.0,1013.0,0.0
304107,3041,2,1021,0,4.0,1021.0,0.0,,,
304108,3041,1,1012,0,3.0,1013.0,0.0,5.0,1012.0,0.0
304201,3042,2,1012,0,4.0,1012.0,0.0,,,
304202,3042,1,1011,0,3.0,1032.0,0.0,5.0,1011.0,0.0
304203,3042,2,1022,0,4.0,1022.0,0.0,,,
304204,3042,1,1012,0,3.0,1011.0,0.0,5.0,1012.0,0.0
304205,3042,2,1013,0,4.0,1013.0,0.0,,,
304206,3042,1,1012,0,3.0,1031.0,0.0,5.0,1012.0,0.0
304207,3042,2,1022,0,4.0,1022.0,0.0,,,
304208,3042,1,1012,0,3.0,1012.0,0.0,5.0,1012.0,0.0
305101,3051,2,1012,0,4.0,1012.0,0.0,,,
305102,3051,1,1013,0,3.0,1012.0,0.0,5.0,1013.0,0.0
305103,3051,1,1011,0,3.0,1032.0,0.0,5.0,1011.0,0.0
305104,3051,2,1022,0,4.0,1022.0,0.0,,,
305105,3051,1,1012,0,3.0,1012.0,0.0,5.0,1012.0,0.0
305106,3051,1,1011,0,3.0,1033.0,0.0,5.0,1011.0,0.0
305107,3051,2,1022,0,4.0,1022.0,0.0,,,
305108,3051,1,1013,0,3.0,1011.0,0.0,5.0,1013.0,0.0
305201,3052,2,1013,0,4.0,1013.0,0.0,,,
305202,3052,1,1012,0,3.0,1033.0,0.0,5.0,1012.0,0.0
305203,3052,2,1023,0,4.0,1023.0,0.0,,,
305204,3052,1,1013,0,3.0,1012.0,0.0,5.0,1013.0,0.0
305205,3052,2,1011,0,4.0,1011.0,0.0,,,
305206,3052,1,1013,0,3.0,1032.0,0.0,5.0,1013.0,0.0
305207,3052,2,1023,0,4.0,1023.0,0.0,,,
305208,3052,1,1012,0,3.0,1012.0,0.0,5.0,1012.0,0.0
306101,3061,2,1013,0,4.0,1013.0,0.0,,,
306102,3061,1,1011,0,3.0,1013.0,0.0,5.0,1011.0,0.0
306103,3061,1,1012,0,3.0,1033.0,0.0,5.0,1012.0,0.0
306104,3061,2,1023,0,4.0,1023.0,0.0,,,
306105,3061,1,1013,0,3.0,1013.0,0.0,5.0,1013.0,0.0
306106,3061,1,1012,0,3.0,1031.0,0.0,5.0,1012.0,0.0
306107,3061,2,1023,0,4.0,1023.0,0.0,,,
306108,3061,1,1011,0,3.0,1012.0,0.0,5.0,1011.0,0.0
306201,3062,2,1011,0,4.0,1011.0,0.0,,,
306202,3062,1,1013,0,3.0,1031.0,0.0,5.0,1013.0,0.0
306203,3062,2,1021,0,4.0,1021.0,0.0,,,
306204,3062,1,1011,0,3.0,1013.0,0.0,5.0,1011.0,0.0
306205,3062,2,1012,0,4.0,1012.0,0.0,,,
306206,3062,1,1011,0,3.0,1033.0,0.0,5.0,1011.0,0.0
306207,3062,2,1021,0,4.0,1021.0,0.0,,,
306208,3062,1,1011,0,3.0,1011.0,0.0,5.0,1011.0,0.0
307101,3071,2,1011,0,4.0,1011.0,0.0,,,
307102,3071,1,1012,0,3.0,1012.0,0.0,5.0,1012.0,0.0
307103,3071,1,1013,0,3.0,1031.0,0.0,5.0,1013.0,0.0
307104,3071,2,1011,0,4.0,1011.0,0.0,,,
307105,3071,1,1011,0,3.0,1032.0,0.0,5.0,1011.0,0.0
307106,3071,1,1023,0,3.0,1021.0,0.0,5.0,1023.0,0.0
307107,3071,2,1013,0,4.0,1013.0,0.0,,,
307108,3071,2,1022,0,4.0,1022.0,0.0,,,
307201,3072,2,1021,0,4.0,1021.0,0.0,,,
307202,3072,1,1012,0,3.0,1012.0,0.0,5.0,1012.0,0.0
307203,3072,2,1022,0,3.0,1033.0,0.0,5.0,1022.0,0.0
307204,3072,1,1013,0,3.0,1013.0,0.0,5.0,1013.0,0.0
307205,3072,1,1031,0,3.0,1012.0,0.0,5.0,1031.0,0.0
307206,3072,1,1023,0,3.0,1022.0,0.0,5.0,1023.0,0.0
307207,3072,1,1032,0,3.0,1021.0,0.0,5.0,1032.0,0.0
307208,3072,1,1012,0,3.0,1033.0,0.0,5.0,1012.0,0.0
380101,3801,2,1011,0,4.0,1011.0,0.0,,,
380102,3801,1,1011,0,5.0,1011.0,0.0,,,
380103,3801,2,1012,0,4.0,1012.0,0.0,,,
380104,3801,1,1012,0,5.0,1012.0,0.0,,,
380105,3801,2,1013,0,4.0,1013.0,0.0,,,
380106,3801,1,1013,0,5.0,1013.0,0.0,,,
380107,3801,1,1011,0,3.0,1012.0,0.0,5.0,1011.0,0.0
380108,3801,1,1011,0,3.0,1013.0,0.0,5.0,1011.0,0.0
380109,3801,1,1012,0,3.0,1011.0,0.0,5.0,1012.0,0.0
380110,3801,1,1012,0,3.0,1013.0,0.0,5.0,1012.0,0.0
380111,3801,1,1013,0,3.0,1011.0,0.0,5.0,1013.0,0.0
380112,3801,1,1013,0,3.0,1012.0,0.0,5.0,1013.0,0.0
380113,3801,3,1021,0,,,,,,
380114,3801,2,1021,0,4.0,1021.0,0.0,,,
380115,3801,3,1022,0,,,,,,
380116,3801,2,1022,0,4.0,1022.0,0.0,,,
380117,3801,3,1023,0,,,,,,
380118,3801,2,1023,0,4.0,1023.0,0.0,,,
380201,3802,1,1011,0,5.0,1011.0,0.0,,,
380202,3802,2,1011,0,4.0,1011.0,0.0,,,
380203,3802,1,1012,0,5.0,1012.0,0.0,,,
380204,3802,2,1012,0,4.0,1012.0,0.0,,,
380205,3802,1,1013,0,5.0,1013.0,0.0,,,
380206,3802,2,1013,0,4.0,1013.0,0.0,,,
380207,3802,1,1011,0,3.0,1012.0,0.0,5.0,1011.0,0.0
380208,3802,1,1011,0,3.0,1013.0,0.0,5.0,1011.0,0.0
380209,3802,1,1012,0,3.0,1011.0,0.0,5.0,1012.0,0.0
380210,3802,1,1012,0,3.0,1013.0,0.0,5.0,1012.0,0.0
380211,3802,1,1013,0,3.0,1011.0,0.0,5.0,1013.0,0.0
380212,3802,1,1013,0,3.0,1012.0,0.0,5.0,1013.0,0.0
380213,3802,3,1021,0,,,,,,
380214,3802,2,1021,0,4.0,1021.0,0.0,,,
380215,3802,1,1021,0,5.0,1021.0,0.0,,,
380216,3802,1,1021,0,3.0,1011.0,0.0,5.0,1021.0,0.0
380217,3802,1,1021,0,3.0,1012.0,0.0,5.0,1021.0,0.0
380218,3802,1,1021,0,3.0,1013.0,0.0,5.0,1021.0,0.0
380219,3802,3,1022,0,,,,,,
380220,3802,2,1022,0,4.0,1022.0,0.0,,,
380221,3802,1,1022,0,5.0,1022.0,0.0,,,
380222,3802,1,1022,0,3.0,1011.0,0.0,5.0,1022.0,0.0
380223,3802,1,1022,0,3.0,1012.0,0.0,5.0,1022.0,0.0
380224,3802,1,1022,0,3.0,1013.0,0.0,5.0,1022.0,0.0
380225,3802,3,1023,0,,,,,,
380226,3802,2,1023,0,4.0,1023.0,0.0,,,
380227,3802,1,1023,0,5.0,1023.0,0.0,,,
380228,3802,1,1023,0,3.0,1011.0,0.0,5.0,1023.0,0.0
380229,3802,1,1023,0,3.0,1012.0,0.0,5.0,1023.0,0.0
380230,3802,1,1023,0,3.0,1013.0,0.0,5.0,1023.0,0.0
380231,3802,1,1031,0,,,,,,
380232,3802,3,1031,0,,,,,,
380233,3802,5,1031,0,,,,,,
380234,3802,1,1032,0,,,,,,
380235,3802,3,1032,0,,,,,,
380236,3802,5,1032,0,,,,,,
380237,3802,1,1033,0,,,,,,
380238,3802,3,1033,0,,,,,,
380239,3802,5,1033,0,,,,,,
390101,3901,2,1011,0,4.0,1011.0,0.0,,,
390201,3902,2,1012,0,4.0,1012.0,0.0,,,
390301,3903,2,1013,0,4.0,1013.0,0.0,,,
401101,4011,3,1011,0,,,,,,
401102,4011,3,1011,0,,,,,,
401103,4011,1,1012,0,5.0,1012.0,0.0,,,
401104,4011,2,1011,0,4.0,1011.0,0.0,,,
401105,4011,3,1012,0,,,,,,
401106,4011,2,1012,0,4.0,1012.0,0.0,,,
401107,4011,1,1011,0,5.0,1011.0,0.0,,,
401108,4011,2,1012,0,4.0,1012.0,0.0,,,
402101,4021,3,1012,0,,,,,,
402102,4021,2,1011,0,4.0,1011.0,0.0,,,
402103,4021,2,1021,0,4.0,1021.0,0.0,,,
402104,4021,1,1012,0,5.0,1012.0,0.0,,,
402105,4021,2,1011,0,4.0,1011.0,0.0,,,
402106,4021,3,1031,0,,,,,,
402107,4021,1,1022,0,5.0,1022.0,0.0,,,
402108,4021,1,1012,0,3.0,1011.0,0.0,5.0,1012.0,0.0
403101,4031,3,1013,0,,,,,,
403102,4031,2,1011,0,4.0,1011.0,0.0,,,
403103,4031,3,1023,0,,,,,,
403104,4031,1,1013,0,5.0,1013.0,0.0,,,
403105,4031,2,1021,0,4.0,1021.0,0.0,,,
403106,4031,3,1033,0,,,,,,
403107,4031,1,1023,0,3.0,1011.0,0.0,5.0,1023.0,0.0
403108,4031,2,1011,0,4.0,1011.0,0.0,,,
404101,4041,2,1012,0,4.0,1012.0,0.0,,,
404102,4041,2,1013,0,4.0,1013.0,0.0,,,
404103,4041,1,1023,0,3.0,1012.0,0.0,5.0,1023.0,0.0
404104,4041,1,1013,0,3.0,1022.0,0.0,5.0,1013.0,0.0
404105,4041,2,1012,0,4.0,1012.0,0.0,,,
404106,4041,3,1032,0,,,,,,
404107,4041,1,1022,0,3.0,1013.0,0.0,5.0,1022.0,0.0
404108,4041,2,1013,0,4.0,1013.0,0.0,,,
405101,4051,2,1011,0,4.0,1011.0,0.0,,,
405102,4051,1,1011,0,5.0,1011.0,0.0,,,
405103,4051,2,1012,0,4.0,1012.0,0.0,,,
405104,4051,1,1012,0,5.0,1012.0,0.0,,,
405105,4051,2,1013,0,4.0,1013.0,0.0,,,
405106,4051,1,1013,0,5.0,1013.0,0.0,,,
405107,4051,3,1021,0,,,,,,
405108,4051,3,1022,0,,,,,,
405109,4051,3,1023,0,,,,,,
406101,4061,2,1011,0,4.0,1011.0,0.0,,,
406102,4061,2,1012,0,4.0,1012.0,0.0,,,
406103,4061,2,1013,0,4.0,1013.0,0.0,,,
406201,4062,2,1011,0,4.0,1011.0,0.0,,,
406202,4062,2,1012,0,4.0,1012.0,0.0,,,
406203,4062,2,1013,0,4.0,1013.0,0.0,,,
406301,4063,1,1011,0,3.0,1023.0,0.0,5.0,1011.0,0.0
406302,4063,1,1012,0,3.0,1021.0,0.0,5.0,1012.0,0.0
406303,4063,1,1013,0,3.0,1022.0,0.0,5.0,1013.0,0.0
406401,4064,2,1021,0,4.0,1021.0,0.0,,,
406402,4064,2,1022,0,4.0,1022.0,0.0,,,
406403,4064,2,1023,0,4.0,1023.0,0.0,,,
406501,4065,1,1011,0,3.0,1031.0,0.0,5.0,1011.0,0.0
406502,4065,1,1012,0,3.0,1032.0,0.0,5.0,1012.0,0.0
406503,4065,1,1013,0,3.0,1033.0,0.0,5.0,1013.0,0.0
406601,4066,2,1011,0,4.0,1011.0,0.0,,,
406602,4066,2,1012,0,4.0,1012.0,0.0,,,
406603,4066,2,1013,0,4.0,1013.0,0.0,,,
406701,4067,3,1011,0,,,,,,
406702,4067,3,1012,0,,,,,,
406703,4067,3,1013,0,,,,,,
406801,4068,1,1021,0,5.0,1021.0,0.0,,,
406802,4068,1,1022,0,5.0,1022.0,0.0,,,
406803,4068,1,1023,0,5.0,1023.0,0.0,,,
406901,4069,2,1011,0,4.0,1011.0,0.0,,,
406902,4069,2,1011,0,4.0,1011.0,0.0,,,
406903,4069,1,1011,0,3.0,1023.0,0.0,5.0,1011.0,0.0
406904,4069,2,1021,0,4.0,1021.0,0.0,,,
406905,4069,1,1011,0,3.0,1031.0,0.0,5.0,1011.0,0.0
406906,4069,2,1011,0,4.0,1011.0,0.0,,,
406907,4069,3,1011,0,,,,,,
406908,4069,1,1021,0,5.0,1021.0,0.0,,,
407101,4071,2,1011,0,4.0,1011.0,0.0,,,
407102,4071,2,1012,0,4.0,1012.0,0.0,,,
407103,4071,2,1013,0,4.0,1013.0,0.0,,,
407201,4072,3,1031,0,,,,,,
407202,4072,3,1032,0,,,,,,
407203,4072,3,1033,0,,,,,,
407301,4073,1,1022,0,3.0,1011.0,0.0,5.0,1022.0,0.0
407302,4073,1,1023,0,3.0,1012.0,0.0,5.0,1023.0,0.0
407303,4073,1,1021,0,3.0,1013.0,0.0,5.0,1021.0,0.0
