id,dispatch_type,dispatch_group,select_type,select_order,dispatch_grade_id,dispatch_name,dispatch_description,slot_max,reward_id,time_min,dispatch_slot_array/0/dispatch_slot_type,dispatch_slot_array/0/rare,dispatch_slot_array/0/slot_value,dispatch_slot_array/1/dispatch_slot_type,dispatch_slot_array/1/rare,dispatch_slot_array/1/slot_value,dispatch_slot_array/2/dispatch_slot_type,dispatch_slot_array/2/rare,dispatch_slot_array/2/slot_value
58,Dispatch,30000,None,0,3,,Locale_Dispatch2:dispatch_description_3001,2,3110003,90,MISSILIS,SSR,0,ALL,SR,0,None,None,0
59,Dispatch,30000,None,0,3,,Locale_Dispatch2:dispatch_description_3001,2,3110003,90,MISSILIS,SSR,0,ALL,SR,0,None,None,0
60,Dispatch,30000,None,0,3,,Locale_Dispatch2:dispatch_description_3001,2,3110003,90,TETRA,SSR,0,ALL,SR,0,None,None,0
61,Dispatch,30000,None,0,3,,Locale_Dispatch2:dispatch_description_3001,2,3110003,90,TETRA,SSR,0,ALL,SR,0,None,None,0
62,Dispatch,30000,None,0,3,,Locale_Dispatch2:dispatch_description_3001,2,3110003,90,ELYSION,SSR,0,ALL,SR,0,None,None,0
63,Dispatch,30000,None,0,3,,Locale_Dispatch2:dispatch_description_3001,2,3110003,90,ELYSION,SSR,0,ALL,SR,0,None,None,0
64,Dispatch,30000,None,0,3,,Locale_Dispatch2:dispatch_description_3001,2,3120003,90,ALL,SSR,0,ALL,SR,0,None,None,0
65,Dispatch,30000,None,0,3,,Locale_Dispatch2:dispatch_description_3001,2,3120003,90,MISSILIS,SSR,0,ALL,SR,0,None,None,0
66,Dispatch,30000,None,0,3,,Locale_Dispatch2:dispatch_description_3001,2,3120003,90,MISSILIS,SSR,0,ALL,SR,0,None,None,0
67,Dispatch,30000,None,0,3,,Locale_Dispatch2:dispatch_description_3001,2,3120003,90,TETRA,SSR,0,ALL,SR,0,None,None,0
68,Dispatch,30000,None,0,3,,Locale_Dispatch2:dispatch_description_3001,2,3120003,90,TETRA,SSR,0,ALL,SR,0,None,None,0
69,Dispatch,30000,None,0,3,,Locale_Dispatch2:dispatch_description_3001,2,3120003,90,ELYSION,SSR,0,ALL,SR,0,None,None,0
70,Dispatch,30000,None,0,3,,Locale_Dispatch2:dispatch_description_3001,2,3120003,90,ELYSION,SSR,0,ALL,SR,0,None,None,0
71,Dispatch,30000,None,0,3,,Locale_Dispatch2:dispatch_description_3001,2,3130003,90,ALL,SSR,0,ALL,SR,0,None,None,0
72,Dispatch,30000,None,0,3,,Locale_Dispatch2:dispatch_description_3001,2,3130003,90,MISSILIS,SSR,0,ALL,SR,0,None,None,0
73,Dispatch,30000,None,0,3,,Locale_Dispatch2:dispatch_description_3001,2,3130003,90,MISSILIS,SSR,0,ALL,SR,0,None,None,0
74,Dispatch,30000,None,0,3,,Locale_Dispatch2:dispatch_description_3001,2,3130003,90,TETRA,SSR,0,ALL,SR,0,None,None,0
75,Dispatch,30000,None,0,3,,Locale_Dispatch2:dispatch_description_3001,2,3140003,90,TETRA,SSR,0,ALL,SR,0,None,None,0
76,Dispatch,30000,None,0,3,,Locale_Dispatch2:dispatch_description_3001,2,3140003,90,ELYSION,SSR,0,ALL,SR,0,None,None,0
77,Dispatch,30000,None,0,3,,Locale_Dispatch2:dispatch_description_3001,2,3140003,90,ELYSION,SSR,0,ALL,SR,0,None,None,0
78,Dispatch,30000,None,0,3,,Locale_Dispatch2:dispatch_description_3001,2,3170003,90,ALL,SSR,0,ALL,SR,0,None,None,0
79,Dispatch,30000,None,0,3,,Locale_Dispatch2:dispatch_description_3001,2,3170003,90,MISSILIS,SSR,0,ALL,SR,0,None,None,0
80,Dispatch,30000,None,0,3,,Locale_Dispatch2:dispatch_description_3001,2,3170003,90,MISSILIS,SSR,0,ALL,SR,0,None,None,0
81,Dispatch,30000,None,0,3,,Locale_Dispatch2:dispatch_description_3001,2,3170003,90,TETRA,SSR,0,ALL,SR,0,None,None,0
82,Dispatch,30000,None,0,3,,Locale_Dispatch2:dispatch_description_3001,2,3170003,90,TETRA,SSR,0,ALL,SR,0,None,None,0
83,Dispatch,30000,None,0,3,,Locale_Dispatch2:dispatch_description_3001,2,3170003,90,ELYSION,SSR,0,ALL,SR,0,None,None,0
84,Dispatch,30000,None,0,3,,Locale_Dispatch2:dispatch_description_3001,2,3170003,90,ELYSION,SSR,0,ALL,SR,0,None,None,0
85,Dispatch,30000,None,0,3,,Locale_Dispatch2:dispatch_description_3001,2,3170003,90,ALL,SSR,0,ALL,SR,0,None,None,0
86,Dispatch,30000,None,0,3,,Locale_Dispatch2:dispatch_description_3001,2,3170003,90,MISSILIS,SSR,0,ALL,SR,0,None,None,0
87,Dispatch,30000,None,0,3,,Locale_Dispatch2:dispatch_description_3001,2,3170003,90,MISSILIS,SSR,0,ALL,SR,0,None,None,0
88,Dispatch,30000,None,0,3,,Locale_Dispatch2:dispatch_description_3001,2,3170003,90,TETRA,SSR,0,ALL,SR,0,None,None,0
89,Dispatch,30000,None,0,3,,Locale_Dispatch2:dispatch_description_3001,2,3170003,90,TETRA,SSR,0,ALL,SR,0,None,None,0
90,Dispatch,30000,None,0,3,,Locale_Dispatch2:dispatch_description_3001,2,3150001,90,ELYSION,SSR,0,ALL,SR,0,None,None,0
91,Dispatch,30000,None,0,3,,Locale_Dispatch2:dispatch_description_3001,2,3150001,90,ELYSION,SSR,0,ALL,SR,0,None,None,0
92,Dispatch,40000,None,0,4,,Locale_Dispatch2:dispatch_description_4001,2,3110004,120,ALL,SSR,0,ALL,SSR,0,None,None,0
93,Dispatch,40000,None,0,4,,Locale_Dispatch2:dispatch_description_4001,2,3110004,120,MISSILIS,SSR,0,ALL,SSR,0,None,None,0
94,Dispatch,40000,None,0,4,,Locale_Dispatch2:dispatch_description_4001,2,3110004,120,MISSILIS,SSR,0,ALL,SSR,0,None,None,0
95,Dispatch,40000,None,0,4,,Locale_Dispatch2:dispatch_description_4001,2,3110004,120,TETRA,SSR,0,ALL,SSR,0,None,None,0
96,Dispatch,40000,None,0,4,,Locale_Dispatch2:dispatch_description_4001,2,3110004,120,TETRA,SSR,0,ALL,SSR,0,None,None,0
97,Dispatch,40000,None,0,4,,Locale_Dispatch2:dispatch_description_4001,2,3110004,120,ELYSION,SSR,0,ALL,SSR,0,None,None,0
98,Dispatch,40000,None,0,4,,Locale_Dispatch2:dispatch_description_4001,2,3110004,120,ELYSION,SSR,0,ALL,SSR,0,None,None,0
99,Dispatch,40000,None,0,3,,Locale_Dispatch2:dispatch_description_3001,2,3120004,90,ALL,SSR,0,ALL,SSR,0,None,None,0
100,Dispatch,40000,None,0,3,,Locale_Dispatch2:dispatch_description_3001,2,3120004,90,MISSILIS,SSR,0,ALL,SSR,0,None,None,0
101,Dispatch,40000,None,0,3,,Locale_Dispatch2:dispatch_description_3001,2,3120004,90,MISSILIS,SSR,0,ALL,SSR,0,None,None,0
102,Dispatch,40000,None,0,3,,Locale_Dispatch2:dispatch_description_3001,2,3120004,90,TETRA,SSR,0,ALL,SSR,0,None,None,0
103,Dispatch,40000,None,0,3,,Locale_Dispatch2:dispatch_description_3001,2,3120004,90,TETRA,SSR,0,ALL,SSR,0,None,None,0
104,Dispatch,40000,None,0,3,,Locale_Dispatch2:dispatch_description_3001,2,3120004,90,ELYSION,SSR,0,ALL,SSR,0,None,None,0
105,Dispatch,40000,None,0,3,,Locale_Dispatch2:dispatch_description_3001,2,3120004,90,ELYSION,SSR,0,ALL,SSR,0,None,None,0
106,Dispatch,40000,None,0,3,,Locale_Dispatch2:dispatch_description_3001,2,3130004,90,ALL,SSR,0,ALL,SSR,0,None,None,0
107,Dispatch,40000,None,0,3,,Locale_Dispatch2:dispatch_description_3001,2,3130004,90,MISSILIS,SSR,0,ALL,SSR,0,None,None,0
108,Dispatch,40000,None,0,3,,Locale_Dispatch2:dispatch_description_3001,2,3130004,90,MISSILIS,SSR,0,ALL,SSR,0,None,None,0
109,Dispatch,40000,None,0,3,,Locale_Dispatch2:dispatch_description_3001,2,3130004,90,TETRA,SSR,0,ALL,SSR,0,None,None,0
110,Dispatch,40000,None,0,4,,Locale_Dispatch2:dispatch_description_4001,2,3140004,120,TETRA,SSR,0,ALL,SSR,0,None,None,0
111,Dispatch,40000,None,0,4,,Locale_Dispatch2:dispatch_description_4001,2,3140004,120,ELYSION,SSR,0,ALL,SSR,0,None,None,0
112,Dispatch,40000,None,0,4,,Locale_Dispatch2:dispatch_description_4001,2,3140004,120,ELYSION,SSR,0,ALL,SSR,0,None,None,0
113,Dispatch,40000,None,0,4,,Locale_Dispatch2:dispatch_description_4001,2,3170004,120,ALL,SSR,0,ALL,SSR,0,None,None,0
114,Dispatch,40000,None,0,4,,Locale_Dispatch2:dispatch_description_4001,2,3170004,120,MISSILIS,SSR,0,ALL,SSR,0,None,None,0
115,Dispatch,40000,None,0,4,,Locale_Dispatch2:dispatch_description_4001,2,3170004,120,MISSILIS,SSR,0,ALL,SSR,0,None,None,0
116,Dispatch,40000,None,0,4,,Locale_Dispatch2:dispatch_description_4001,2,3170004,120,TETRA,SSR,0,ALL,SSR,0,None,None,0
117,Dispatch,40000,None,0,4,,Locale_Dispatch2:dispatch_description_4001,2,3170004,120,TETRA,SSR,0,ALL,SSR,0,None,None,0
118,Dispatch,40000,None,0,4,,Locale_Dispatch2:dispatch_description_4001,2,3170004,120,ELYSION,SSR,0,ALL,SSR,0,None,None,0
119,Dispatch,40000,None,0,4,,Locale_Dispatch2:dispatch_description_4001,2,3170004,120,ELYSION,SSR,0,ALL,SSR,0,None,None,0
120,Dispatch,40000,None,0,4,,Locale_Dispatch2:dispatch_description_4001,2,3170004,120,ALL,SSR,0,ALL,SSR,0,None,None,0
121,Dispatch,40000,None,0,4,,Locale_Dispatch2:dispatch_description_4001,2,3170004,120,MISSILIS,SSR,0,ALL,SSR,0,None,None,0
122,Dispatch,40000,None,0,4,,Locale_Dispatch2:dispatch_description_4001,2,3170004,120,MISSILIS,SSR,0,ALL,SSR,0,None,None,0
123,Dispatch,40000,None,0,4,,Locale_Dispatch2:dispatch_description_4001,2,3170004,120,TETRA,SSR,0,ALL,SSR,0,None,None,0
124,Dispatch,40000,None,0,4,,Locale_Dispatch2:dispatch_description_4001,2,3170004,120,TETRA,SSR,0,ALL,SSR,0,None,None,0
125,Dispatch,40000,None,0,4,,Locale_Dispatch2:dispatch_description_4001,2,3150002,120,ELYSION,SSR,0,ALL,SSR,0,None,None,0
126,Dispatch,40000,None,0,4,,Locale_Dispatch2:dispatch_description_4001,2,3150002,120,ELYSION,SSR,0,ALL,SSR,0,None,None,0
127,Dispatch,50000,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3110005,150,ALL,SSR,0,ALL,SSR,0,ALL,SR,0
128,Dispatch,50000,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3110005,150,MISSILIS,SSR,0,ALL,SSR,0,ALL,SR,0
129,Dispatch,50000,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3110005,150,MISSILIS,SSR,0,ALL,SSR,0,ALL,SR,0
130,Dispatch,50000,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3110005,150,TETRA,SSR,0,ALL,SSR,0,ALL,SR,0
131,Dispatch,50000,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3110005,150,TETRA,SSR,0,ALL,SSR,0,ALL,SR,0
132,Dispatch,50000,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3110005,150,ELYSION,SSR,0,ALL,SSR,0,ALL,SR,0
133,Dispatch,50000,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3110005,150,ELYSION,SSR,0,ALL,SSR,0,ALL,SR,0
134,Dispatch,50000,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3120005,150,ALL,SSR,0,ALL,SSR,0,ALL,SR,0
135,Dispatch,50000,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3120005,150,MISSILIS,SSR,0,ALL,SSR,0,ALL,SR,0
136,Dispatch,50000,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3120005,150,MISSILIS,SSR,0,ALL,SSR,0,ALL,SR,0
137,Dispatch,50000,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3120005,150,TETRA,SSR,0,ALL,SSR,0,ALL,SR,0
138,Dispatch,50000,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3120005,150,TETRA,SSR,0,ALL,SSR,0,ALL,SR,0
139,Dispatch,50000,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3120005,150,ELYSION,SSR,0,ALL,SSR,0,ALL,SR,0
140,Dispatch,50000,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3120005,150,ELYSION,SSR,0,ALL,SSR,0,ALL,SR,0
141,Dispatch,50000,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3130005,150,ALL,SSR,0,ALL,SSR,0,ALL,SR,0
142,Dispatch,50000,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3130005,150,MISSILIS,SSR,0,ALL,SSR,0,ALL,SR,0
143,Dispatch,50000,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3130005,150,MISSILIS,SSR,0,ALL,SSR,0,ALL,SR,0
144,Dispatch,50000,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3130005,150,TETRA,SSR,0,ALL,SSR,0,ALL,SR,0
145,Dispatch,50000,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3140005,150,TETRA,SSR,0,ALL,SSR,0,ALL,SR,0
146,Dispatch,50000,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3140005,150,ELYSION,SSR,0,ALL,SSR,0,ALL,SR,0
147,Dispatch,50000,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3140005,150,ELYSION,SSR,0,ALL,SSR,0,ALL,SR,0
148,Dispatch,50000,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3170005,150,ALL,SSR,0,ALL,SSR,0,ALL,SR,0
149,Dispatch,50000,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3170005,150,MISSILIS,SSR,0,ALL,SSR,0,ALL,SR,0
150,Dispatch,50000,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3170005,150,MISSILIS,SSR,0,ALL,SSR,0,ALL,SR,0
151,Dispatch,50000,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3170005,150,TETRA,SSR,0,ALL,SSR,0,ALL,SR,0
152,Dispatch,50000,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3170005,150,TETRA,SSR,0,ALL,SSR,0,ALL,SR,0
153,Dispatch,50000,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3170005,150,ELYSION,SSR,0,ALL,SSR,0,ALL,SR,0
154,Dispatch,50000,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3170005,150,ELYSION,SSR,0,ALL,SSR,0,ALL,SR,0
155,Dispatch,50000,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3170005,150,ALL,SSR,0,ALL,SSR,0,ALL,SR,0
156,Dispatch,50000,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3170005,150,MISSILIS,SSR,0,ALL,SSR,0,ALL,SR,0
157,Dispatch,50000,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3170005,150,MISSILIS,SSR,0,ALL,SSR,0,ALL,SR,0
158,Dispatch,50000,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3170005,150,TETRA,SSR,0,ALL,SSR,0,ALL,SR,0
159,Dispatch,50000,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3170005,150,TETRA,SSR,0,ALL,SSR,0,ALL,SR,0
160,Dispatch,50000,None,0,4,,Locale_Dispatch2:dispatch_description_4001,3,3150003,120,ELYSION,SSR,0,ALL,SSR,0,ALL,SR,0
161,Dispatch,50000,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3150004,150,ELYSION,SSR,0,ALL,SSR,0,ALL,SR,0
162,Dispatch,25000,None,0,2,,Locale_Dispatch2:dispatch_description_2001,2,3110002,60,ALL,SR,0,ALL,R,0,None,None,0
163,Dispatch,25000,None,0,2,,Locale_Dispatch2:dispatch_description_2001,2,3110002,60,MISSILIS,SR,0,TETRA,R,0,None,None,0
164,Dispatch,25000,None,0,2,,Locale_Dispatch2:dispatch_description_2001,2,3110002,60,MISSILIS,SR,0,ELYSION,R,0,None,None,0
165,Dispatch,25000,None,0,2,,Locale_Dispatch2:dispatch_description_2001,2,3110002,60,TETRA,SR,0,MISSILIS,R,0,None,None,0
166,Dispatch,25000,None,0,2,,Locale_Dispatch2:dispatch_description_2001,2,3110002,60,TETRA,SR,0,ELYSION,R,0,None,None,0
167,Dispatch,25000,None,0,2,,Locale_Dispatch2:dispatch_description_2001,2,3110002,60,ELYSION,SR,0,MISSILIS,R,0,None,None,0
168,Dispatch,25000,None,0,2,,Locale_Dispatch2:dispatch_description_2001,2,3110002,60,ELYSION,SR,0,TETRA,R,0,None,None,0
169,Dispatch,25000,None,0,2,,Locale_Dispatch2:dispatch_description_2001,2,3110002,60,ALL,SR,0,ALL,R,0,None,None,0
170,Dispatch,25000,None,0,2,,Locale_Dispatch2:dispatch_description_2001,2,3110002,60,MISSILIS,SR,0,ALL,R,0,None,None,0
171,Dispatch,25000,None,0,2,,Locale_Dispatch2:dispatch_description_2001,2,3140002,60,MISSILIS,SR,0,ALL,R,0,None,None,0
172,Dispatch,25000,None,0,2,,Locale_Dispatch2:dispatch_description_2001,2,3140002,60,TETRA,SR,0,ALL,R,0,None,None,0
173,Dispatch,25000,None,0,2,,Locale_Dispatch2:dispatch_description_2001,2,3140002,60,TETRA,SR,0,ALL,R,0,None,None,0
174,Dispatch,25000,None,0,2,,Locale_Dispatch2:dispatch_description_2001,2,3170002,60,ELYSION,SR,0,ALL,R,0,None,None,0
175,Dispatch,25000,None,0,2,,Locale_Dispatch2:dispatch_description_2001,2,3170002,60,ELYSION,SR,0,ALL,R,0,None,None,0
176,Dispatch,25000,None,0,2,,Locale_Dispatch2:dispatch_description_2001,2,3170002,60,ALL,SR,0,ALL,R,0,None,None,0
177,Dispatch,25000,None,0,2,,Locale_Dispatch2:dispatch_description_2001,2,3170002,60,MISSILIS,SR,0,ALL,R,0,None,None,0
178,Dispatch,25000,None,0,2,,Locale_Dispatch2:dispatch_description_2001,2,3170002,60,MISSILIS,SR,0,ALL,R,0,None,None,0
179,Dispatch,25000,None,0,2,,Locale_Dispatch2:dispatch_description_2001,2,3170002,60,TETRA,SR,0,ALL,R,0,None,None,0
180,Dispatch,25000,None,0,2,,Locale_Dispatch2:dispatch_description_2001,2,3170002,60,TETRA,SR,0,ALL,R,0,None,None,0
181,Dispatch,25000,None,0,2,,Locale_Dispatch2:dispatch_description_2001,2,3170002,60,ELYSION,SR,0,ALL,R,0,None,None,0
182,Dispatch,25000,None,0,2,,Locale_Dispatch2:dispatch_description_2001,2,3170002,60,ELYSION,SR,0,ALL,R,0,None,None,0
183,Dispatch,50001,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3110005,150,ALL,SSR,0,ALL,SSR,0,ALL,SR,0
184,Dispatch,50001,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3110005,150,MISSILIS,SSR,0,ALL,SSR,0,ALL,SR,0
