id,group_id,category,condition_ui_localkey,shortcut_type,shortcut_value,name_localkey,description_localkey,next_main_quest_id,reward_id,scenario_type,episode_id,target_chapter_id,header_bg_resource_id,condition_id/0/condition_id,condition_id/1/condition_id
25,1002,Outpost_View,,None,0,Locale_MainQuest:main_quest_name_localkey_25,Locale_MainQuest:main_quest_description_localkey_25,26,1300025,Dialog,d_main_02af_07,3,,0,0
26,1003,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_26,Locale_MainQuest:main_quest_description_localkey_26,27,1300026,None,,4,ChapterMap_Image_003,6003001,8003001
27,1003,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_27,Locale_MainQuest:main_quest_description_localkey_27,28,1300027,None,,4,,6003005,8003002
28,1003,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_28,Locale_MainQuest:main_quest_description_localkey_28,29,1300028,None,,4,,6003011,8003003
29,1003,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_29,Locale_MainQuest:main_quest_description_localkey_29,30,1300029,None,,4,,6003014,8003004
30,1003,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_30,Locale_MainQuest:main_quest_description_localkey_30,31,1300030,None,,4,,6003015,8003005
31,1003,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_31,Locale_MainQuest:main_quest_description_localkey_31,32,1300031,None,,4,,6003017,8003006
32,1003,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_32,Locale_MainQuest:main_quest_description_localkey_32,33,1300032,None,,4,,6003021,8003007
33,1004,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_33,Locale_MainQuest:main_quest_description_localkey_33,34,1300033,None,,5,ChapterMap_Image_004,6004001,8004001
34,1004,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_34,Locale_MainQuest:main_quest_description_localkey_34,35,1300034,None,,5,,6004003,8004002
35,1004,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_35,Locale_MainQuest:main_quest_description_localkey_35,36,1300035,None,,5,,6004004,8004003
36,1004,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_36,Locale_MainQuest:main_quest_description_localkey_36,37,1300036,None,,5,,6004006,8004004
37,1004,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_37,Locale_MainQuest:main_quest_description_localkey_37,38,1300037,None,,5,,6004009,8004005
38,1004,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_38,Locale_MainQuest:main_quest_description_localkey_38,39,1300038,None,,5,,6004015,8004006
39,1004,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_39,Locale_MainQuest:main_quest_description_localkey_39,40,1300039,None,,5,,6004018,8004007
40,1004,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_40,Locale_MainQuest:main_quest_description_localkey_40,41,1300040,None,,5,,6004021,8004008
41,1004,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_41,Locale_MainQuest:main_quest_description_localkey_41,42,1300041,None,,5,,6004023,8004009
42,1004,Ark_Marker,Locale_MainQuest:condition_ui_localkey_court,None,0,Locale_MainQuest:main_quest_name_localkey_42,Locale_MainQuest:main_quest_description_localkey_42,43,1300042,Dialog,d_main_04af_01,5,,1,0
43,1004,Outpost_Select,,None,0,Locale_MainQuest:main_quest_name_localkey_43,Locale_MainQuest:main_quest_description_localkey_43,44,1300043,Dialog,d_main_04af_02,5,,22401,0
44,1004,Outpost_View,,None,0,Locale_MainQuest:main_quest_name_localkey_44,Locale_MainQuest:main_quest_description_localkey_44,45,1300044,Dialog,d_main_04af_03,5,,0,0
45,1004,Ark_Marker,Locale_MainQuest:condition_ui_localkey_andersen,None,0,Locale_MainQuest:main_quest_name_localkey_45,Locale_MainQuest:main_quest_description_localkey_45,46,1300045,Dialog,d_main_04af_04,5,,1,0
46,1004,Outpost_Select,,None,0,Locale_MainQuest:main_quest_name_localkey_46,Locale_MainQuest:main_quest_description_localkey_46,47,1300046,Dialog,d_main_04af_05,5,,22401,0
47,1004,Outpost_View,,None,0,Locale_MainQuest:main_quest_name_localkey_47,Locale_MainQuest:main_quest_description_localkey_47,48,1300047,Dialog,d_main_04af_06,5,,0,0
48,1004,Ark_Marker,Locale_MainQuest:condition_ui_localkey_andersen,None,0,Locale_MainQuest:main_quest_name_localkey_48,Locale_MainQuest:main_quest_description_localkey_48,49,1300048,Dialog,d_main_04af_07,5,,1,0
49,1004,Campaign_View,,None,0,Locale_MainQuest:main_quest_name_localkey_49,Locale_MainQuest:main_quest_description_localkey_49,50,1300049,Dialog,d_main_04af_08,5,,0,0
50,1005,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_50,Locale_MainQuest:main_quest_description_localkey_50,51,1300050,None,,6,ChapterMap_Image_005,6005001,8005001
51,1005,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_51,Locale_MainQuest:main_quest_description_localkey_51,52,1300051,None,,6,,6005003,8005002
52,1005,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_52,Locale_MainQuest:main_quest_description_localkey_52,53,1300052,None,,6,,6005004,8005003
53,1005,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_53,Locale_MainQuest:main_quest_description_localkey_53,54,1300053,None,,6,,6005006,8005004
54,1005,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_54,Locale_MainQuest:main_quest_description_localkey_54,55,1300054,None,,6,,6005010,8005005
55,1005,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_55,Locale_MainQuest:main_quest_description_localkey_55,56,1300055,None,,6,,6005013,8005006
56,1005,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_56,Locale_MainQuest:main_quest_description_localkey_56,57,1300056,None,,6,,6005015,8005007
57,1005,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_57,Locale_MainQuest:main_quest_description_localkey_57,58,1300057,None,,6,,6005018,8005008
58,1005,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_58,Locale_MainQuest:main_quest_description_localkey_58,59,1300058,None,,6,,6005021,8005009
59,1005,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_59,Locale_MainQuest:main_quest_description_localkey_59,60,1300059,None,,6,,6005025,8005010
60,1005,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_60,Locale_MainQuest:main_quest_description_localkey_60,61,1300060,None,,6,,6005026,8005011
61,1006,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_61,Locale_MainQuest:main_quest_description_localkey_61,62,1300061,None,,7,ChapterMap_Image_006,6006001,8006001
62,1006,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_62,Locale_MainQuest:main_quest_description_localkey_62,63,1300062,None,,7,,6006004,8006002
63,1006,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_63,Locale_MainQuest:main_quest_description_localkey_63,64,1300063,None,,7,,6006006,8006003
64,1006,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_64,Locale_MainQuest:main_quest_description_localkey_64,65,1300064,None,,7,,6006013,8006004
65,1006,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_65,Locale_MainQuest:main_quest_description_localkey_65,66,1300065,None,,7,,6006020,8006005
66,1006,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_66,Locale_MainQuest:main_quest_description_localkey_66,67,1300066,None,,7,,6006023,8006006
67,1006,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_67,Locale_MainQuest:main_quest_description_localkey_67,68,1300067,None,,7,,6006032,8006007
68,1006,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_68,Locale_MainQuest:main_quest_description_localkey_68,69,1300068,None,,7,,6006035,8006008
69,1007,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_69,Locale_MainQuest:main_quest_description_localkey_69,70,1300069,None,,8,ChapterMap_Image_007,6007003,8007001
70,1007,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_70,Locale_MainQuest:main_quest_description_localkey_70,71,1300070,None,,8,,6007017,8007002
71,1007,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_71,Locale_MainQuest:main_quest_description_localkey_71,72,1300071,None,,8,,6007020,8007003
72,1007,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_72,Locale_MainQuest:main_quest_description_localkey_72,73,1300072,None,,8,,6007026,8007004
73,1007,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_73,Locale_MainQuest:main_quest_description_localkey_73,74,1300073,None,,8,,6007038,8007005
74,1007,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_74,Locale_MainQuest:main_quest_description_localkey_74,75,1300074,None,,8,,6007041,8007006
75,1007,Lobby_Enter,,None,0,Locale_MainQuest:main_quest_name_localkey_75,Locale_MainQuest:main_quest_description_localkey_75,76,1300075,Dialog,d_main_07af_01,8,,0,0
76,1007,Outpost_View,,None,0,Locale_MainQuest:main_quest_name_localkey_76,Locale_MainQuest:main_quest_description_localkey_76,77,1300076,Dialog,d_main_07af_02,8,,0,0
77,1007,Ark_Marker,Locale_MainQuest:condition_ui_localkey_andersen,None,0,Locale_MainQuest:main_quest_name_localkey_77,Locale_MainQuest:main_quest_description_localkey_77,78,1300077,Dialog,d_main_07af_03,8,,1,0
78,1007,Outpost_View,,None,0,Locale_MainQuest:main_quest_name_localkey_78,Locale_MainQuest:main_quest_description_localkey_78,79,1300078,Dialog,d_main_07af_04,8,,0,0
79,1007,Ark_Marker,Locale_MainQuest:condition_ui_localkey_datacenter,None,0,Locale_MainQuest:main_quest_name_localkey_79,Locale_MainQuest:main_quest_description_localkey_79,80,1300079,Dialog,d_main_07af_05,8,,1,0
80,1008,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_80,Locale_MainQuest:main_quest_description_localkey_80,81,1300080,None,,9,ChapterMap_Image_008,6008001,8008001
81,1008,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_81,Locale_MainQuest:main_quest_description_localkey_81,82,1300081,None,,9,,6008006,8008002
82,1008,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_82,Locale_MainQuest:main_quest_description_localkey_82,83,1300082,None,,9,,6008009,8008003
83,1008,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_83,Locale_MainQuest:main_quest_description_localkey_83,84,1300083,None,,9,,6008015,8008004
84,1008,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_84,Locale_MainQuest:main_quest_description_localkey_84,85,1300084,None,,9,,6008021,8008005
85,1008,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_85,Locale_MainQuest:main_quest_description_localkey_85,86,1300085,None,,9,,6008026,8008006
86,1008,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_86,Locale_MainQuest:main_quest_description_localkey_86,87,1300086,None,,9,,6008032,8008007
87,1009,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_87,Locale_MainQuest:main_quest_description_localkey_87,88,1300087,None,,10,ChapterMap_Image_009,6009001,8009001
88,1009,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_88,Locale_MainQuest:main_quest_description_localkey_88,89,1300088,None,,10,,6009006,8009002
89,1009,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_89,Locale_MainQuest:main_quest_description_localkey_89,90,1300089,None,,10,,6009012,8009003
90,1009,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_90,Locale_MainQuest:main_quest_description_localkey_90,91,1300090,None,,10,,6009017,8009004
91,1009,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_91,Locale_MainQuest:main_quest_description_localkey_91,92,1300091,None,,10,,6009026,8009005
92,1009,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_92,Locale_MainQuest:main_quest_description_localkey_92,93,1300092,None,,10,,6009032,8009006
93,1009,Lobby_Enter,,None,0,Locale_MainQuest:main_quest_name_localkey_93,Locale_MainQuest:main_quest_description_localkey_93,94,1300093,Dialog,d_main_09af_01,10,,0,0
94,1009,Ark_Marker,Locale_MainQuest:condition_ui_localkey_andersen,None,0,Locale_MainQuest:main_quest_name_localkey_94,Locale_MainQuest:main_quest_description_localkey_94,95,1300094,Dialog,d_main_09af_02,10,,1,0
95,1009,Outpost_View,,None,0,Locale_MainQuest:main_quest_name_localkey_95,Locale_MainQuest:main_quest_description_localkey_95,96,1300095,Dialog,d_main_09af_03,10,,0,0
96,1009,Outpost_Select,,None,0,Locale_MainQuest:main_quest_name_localkey_96,Locale_MainQuest:main_quest_description_localkey_96,97,1300096,Dialog,d_main_09af_04,10,,22401,0
97,1009,Ark_Marker,Locale_MainQuest:condition_ui_localkey_datacenter,None,0,Locale_MainQuest:main_quest_name_localkey_97,Locale_MainQuest:main_quest_description_localkey_97,98,1300097,Dialog,d_main_09af_05,10,,1,0
98,1009,Ark_Marker,Locale_MainQuest:condition_ui_localkey_andersen,None,0,Locale_MainQuest:main_quest_name_localkey_98,Locale_MainQuest:main_quest_description_localkey_98,99,1300098,Dialog,d_main_09af_06,10,,1,0
99,1010,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_99,Locale_MainQuest:main_quest_description_localkey_99,100,1300099,None,,11,ChapterMap_Image_010,6010001,8010001
100,1010,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_100,Locale_MainQuest:main_quest_description_localkey_100,101,1300100,None,,11,,6010004,8010002
101,1010,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_101,Locale_MainQuest:main_quest_description_localkey_101,102,1300101,None,,11,,6010010,8010003
102,1010,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_102,Locale_MainQuest:main_quest_description_localkey_102,103,1300102,None,,11,,6010018,8010004
103,1010,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_103,Locale_MainQuest:main_quest_description_localkey_103,104,1300103,None,,11,,6010023,8010005
104,1010,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_104,Locale_MainQuest:main_quest_description_localkey_104,105,1300104,None,,11,,6010032,8010006
105,1011,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_105,Locale_MainQuest:main_quest_description_localkey_105,106,1300105,None,,12,ChapterMap_Image_011,6011001,8011001
106,1011,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_106,Locale_MainQuest:main_quest_description_localkey_106,107,1300106,None,,12,,6011006,8011002
107,1011,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_107,Locale_MainQuest:main_quest_description_localkey_107,108,1300107,None,,12,,6011009,8011003
108,1011,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_108,Locale_MainQuest:main_quest_description_localkey_108,109,1300108,None,,12,,6011020,8011004
109,1011,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_109,Locale_MainQuest:main_quest_description_localkey_109,110,1300109,None,,12,,6011026,8011005
110,1011,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_110,Locale_MainQuest:main_quest_description_localkey_110,111,1300110,None,,12,,6011032,8011006
111,1012,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_111,Locale_MainQuest:main_quest_description_localkey_111,112,1300111,None,,13,ChapterMap_Image_012,6012001,8012001
112,1012,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_112,Locale_MainQuest:main_quest_description_localkey_112,113,1300112,None,,13,,6012006,8012002
113,1012,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_113,Locale_MainQuest:main_quest_description_localkey_113,114,1300113,None,,13,,6012014,8012003
114,1012,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_114,Locale_MainQuest:main_quest_description_localkey_114,115,1300114,None,,13,,6012017,8012004
115,1012,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_115,Locale_MainQuest:main_quest_description_localkey_115,116,1300115,None,,13,,6012027,8012005
116,1012,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_116,Locale_MainQuest:main_quest_description_localkey_116,117,1300116,None,,13,,6012030,8012006
117,1012,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_117,Locale_MainQuest:main_quest_description_localkey_117,118,1300117,None,,13,,6012033,8012007
118,1012,Ark_Marker,Locale_MainQuest:condition_ui_localkey_government,None,0,Locale_MainQuest:main_quest_name_localkey_118,Locale_MainQuest:main_quest_description_localkey_118,119,1300118,Dialog,d_main_12af_01,13,,1,0
119,1012,Outpost_View,,None,0,Locale_MainQuest:main_quest_name_localkey_119,Locale_MainQuest:main_quest_description_localkey_119,120,1300119,Dialog,d_main_12af_02,13,,0,0
120,1012,Ark_Marker,Locale_MainQuest:condition_ui_localkey_mmr,None,0,Locale_MainQuest:main_quest_name_localkey_120,Locale_MainQuest:main_quest_description_localkey_120,121,1300120,Dialog,d_main_12af_03,13,,1,0
121,1012,Ark_Marker,Locale_MainQuest:condition_ui_localkey_government,None,0,Locale_MainQuest:main_quest_name_localkey_121,Locale_MainQuest:main_quest_description_localkey_121,122,1300121,Dialog,d_main_12af_04,13,,1,0
122,1012,Outpost_Select,,None,0,Locale_MainQuest:main_quest_name_localkey_122,Locale_MainQuest:main_quest_description_localkey_122,123,1300122,Dialog,d_main_12af_05,13,,22401,0
123,1013,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_123,Locale_MainQuest:main_quest_description_localkey_123,124,1300123,None,,14,ChapterMap_Image_010,6013001,8013001
124,1013,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_124,Locale_MainQuest:main_quest_description_localkey_124,125,1300124,None,,14,,6013008,8013002
125,1013,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_125,Locale_MainQuest:main_quest_description_localkey_125,126,1300125,None,,14,,6013011,8013003
126,1013,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_126,Locale_MainQuest:main_quest_description_localkey_126,127,1300126,None,,14,,6013014,8013004
127,1013,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_127,Locale_MainQuest:main_quest_description_localkey_127,128,1300127,None,,14,,6013017,8013005
128,1013,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_128,Locale_MainQuest:main_quest_description_localkey_128,129,1300128,None,,14,,6013022,8013006
129,1013,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_129,Locale_MainQuest:main_quest_description_localkey_129,130,1300129,None,,14,,6013028,8013007
130,1013,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_130,Locale_MainQuest:main_quest_description_localkey_130,131,1300130,None,,14,,6013034,8013008
131,1013,Ark_Marker,Locale_MainQuest:condition_ui_localkey_hospital,None,0,Locale_MainQuest:main_quest_name_localkey_131,Locale_MainQuest:main_quest_description_localkey_131,132,1300131,Dialog,d_main_13af_01,14,,1,0
132,1013,Ark_Marker,Locale_MainQuest:condition_ui_localkey_mmr,None,0,Locale_MainQuest:main_quest_name_localkey_132,Locale_MainQuest:main_quest_description_localkey_132,133,1300132,Dialog,d_main_13af_02,14,,1,0
133,1013,Ark_Marker,Locale_MainQuest:condition_ui_localkey_andersen,None,0,Locale_MainQuest:main_quest_name_localkey_133,Locale_MainQuest:main_quest_description_localkey_133,134,1300133,Dialog,d_main_13af_03,14,,1,0
134,1013,Outpost_Select,,None,0,Locale_MainQuest:main_quest_name_localkey_134,Locale_MainQuest:main_quest_description_localkey_134,135,1300134,Dialog,d_main_13af_04,14,,22401,0
135,1013,Outpost_Building_Enter,,None,0,Locale_MainQuest:main_quest_name_localkey_135,Locale_MainQuest:main_quest_description_localkey_135,136,1300135,Dialog,d_main_13af_05,14,,22401,0
136,1013,Outpost_View,,None,0,Locale_MainQuest:main_quest_name_localkey_136,Locale_MainQuest:main_quest_description_localkey_136,137,1300136,Dialog,d_main_13af_06,14,,0,0
137,1013,Outpost_Select,,None,0,Locale_MainQuest:main_quest_name_localkey_137,Locale_MainQuest:main_quest_description_localkey_137,138,1300137,Dialog,d_main_13af_07,14,,23101,0
138,1014,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_138,Locale_MainQuest:main_quest_description_localkey_138,139,1300138,None,,15,ChapterMap_Image_003,6014001,8014001
139,1014,Ark_Marker,Locale_MainQuest:condition_ui_localkey_andersen,None,0,Locale_MainQuest:main_quest_name_localkey_139,Locale_MainQuest:main_quest_description_localkey_139,140,1300139,Dialog,d_main_14_02,15,,1,0
140,1014,Outpost_Select,,None,0,Locale_MainQuest:main_quest_name_localkey_140,Locale_MainQuest:main_quest_description_localkey_140,141,1300140,Dialog,d_main_14_03,15,,22401,0
141,1014,Outpost_View,,None,0,Locale_MainQuest:main_quest_name_localkey_141,Locale_MainQuest:main_quest_description_localkey_141,142,1300141,Dialog,d_main_14_04,15,,0,0
142,1014,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_142,Locale_MainQuest:main_quest_description_localkey_142,143,1300142,None,,15,,6014011,8014002
143,1014,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_143,Locale_MainQuest:main_quest_description_localkey_143,144,1300143,None,,15,,6014014,8014003
144,1014,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_144,Locale_MainQuest:main_quest_description_localkey_144,145,1300144,None,,15,,6014022,8014004
145,1014,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_145,Locale_MainQuest:main_quest_description_localkey_145,146,1300145,None,,15,,6014025,8014005
146,1014,Ark_Marker,Locale_MainQuest:condition_ui_localkey_andersen,None,0,Locale_MainQuest:main_quest_name_localkey_146,Locale_MainQuest:main_quest_description_localkey_146,147,1300146,Dialog,d_main_14_09,15,,1,0
147,1014,Outpost_View,,None,0,Locale_MainQuest:main_quest_name_localkey_147,Locale_MainQuest:main_quest_description_localkey_147,148,1300147,Dialog,d_main_14_10,15,,0,0
148,1014,Outpost_Select,,None,0,Locale_MainQuest:main_quest_name_localkey_148,Locale_MainQuest:main_quest_description_localkey_148,149,1300148,Dialog,d_main_14_11,15,,22401,0
149,1014,Outpost_Building_Enter,,None,0,Locale_MainQuest:main_quest_name_localkey_149,Locale_MainQuest:main_quest_description_localkey_149,150,1300149,Dialog,d_main_14_12,15,,22401,0
150,1014,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_150,Locale_MainQuest:main_quest_description_localkey_150,151,1300150,None,,15,,6014034,8014006
151,1014,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_151,Locale_MainQuest:main_quest_description_localkey_151,152,1300151,None,,15,,6014040,8014007
