id,event_id,event_phase_type,event_phase_group_id,target_type,trigger,condition_id,condition_value,ignore_event_period,is_stack,shortcut_type,shortcut_id,name_localkey,description_localkey,point_value,reward_id,is_main
200011205,20001,Day12,2000112,Alluser,InterceptClear,0,25,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_InterceptClear,1,32060,False
200011300,20001,Day13,2000113,Alluser,DailyEventClear,2000113,5,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_DailyEventClear_13,1,32113,True
200011301,20001,Day13,2000113,Alluser,TowerBasicClear,10070,1,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_TowerBasicClear_10070,1,32061,False
200011302,20001,Day13,2000113,Alluser,TowerTetraClear,40010,1,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_TowerTetraClear_40010,1,32062,False
200011303,20001,Day13,2000113,Alluser,GachaCharacter,0,110,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_GachaCharacter,1,32063,False
200011304,20001,Day13,2000113,Alluser,EquipItemLevelCount,0,50,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_EquipItemLevelCount,1,32064,False
200011305,20001,Day13,2000113,Alluser,SendFriendShipPoint,0,120,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_SendFriendShipPoint,1,32065,False
200011400,20001,Day14,2000114,Alluser,DailyEventClear,2000114,5,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_DailyEventClear_14,1,32114,True
200011401,20001,Day14,2000114,Alluser,UserLevel,0,50,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_UserLevel,1,32066,False
200011402,20001,Day14,2000114,Alluser,SimulationRoomClearWithoutCondition,0,14,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_SimulationRoomClearWithoutCondition,1,32067,False
200011403,20001,Day14,2000114,Alluser,CharacterCounsel,0,35,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_CharacterCounsel,1,32068,False
200011404,20001,Day14,2000114,Alluser,CharacterLevelMax,0,100,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_CharacterLevel,1,32069,False
200011405,20001,Day14,2000114,Alluser,InterceptClear,0,30,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_InterceptClear,1,32070,False
200011501,20001,Final,2000115,Alluser,EventPoint,20001,45,True,True,None,0,Locale_Trigger:None,Locale_Trigger:daily_event_description_20801_new,0,32000,False
900010101,90001,Day1,9000101,Alluser,DailyEventClear,9000101,5,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_DailyEventClear_1,1,71101,False
900010102,90001,Day1,9000101,Alluser,OutpostBattleReward,0,1,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_OutpostBattleReward,1,71001,False
900010103,90001,Day1,9000101,Alluser,GachaCharacter,0,1,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_GachaCharacter,1,71002,False
900010104,90001,Day1,9000101,Alluser,CharacterLevelUpCount,0,1,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_CharacterLevelUp,1,71003,False
900010105,90001,Day1,9000101,Alluser,InterceptClear,0,3,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_InterceptClear,1,71004,False
900010106,90001,Day1,9000101,Alluser,PointRewardDaily,0,100,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_PointRewardDaily,1,71005,False
900010201,90001,Day2,9000102,Alluser,DailyEventClear,9000102,5,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_DailyEventClear_2,1,71102,False
900010202,90001,Day2,9000102,Alluser,SimulationRoomClearWithoutCondition,0,1,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_SimulationRoomClearWithoutCondition,1,71006,False
900010203,90001,Day2,9000102,Alluser,CharacterCounsel,0,3,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_CharacterCounsel,1,71007,False
900010204,90001,Day2,9000102,Alluser,MainShopBuy,0,1,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_MainShopBuy,1,71008,False
900010205,90001,Day2,9000102,Alluser,EquipItemLevelUpCount,0,1,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_EquipItemLevelupCount,1,71009,False
900010206,90001,Day2,9000102,Alluser,PointRewardDaily,0,200,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_PointRewardDaily,1,71010,False
900010301,90001,Day3,9000103,Alluser,DailyEventClear,9000103,5,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_DailyEventClear_3,1,71103,False
900010302,90001,Day3,9000103,Alluser,GachaCharacter,0,10,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_GachaCharacter,1,71011,False
900010303,90001,Day3,9000103,Alluser,CharacterSkillLevelUpCount,0,1,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_CharacterSkillLevelUpCount,1,71012,False
900010304,90001,Day3,9000103,Alluser,SendFriendShipPoint,0,15,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_SendFriendShipPoint,1,71013,False
900010305,90001,Day3,9000103,Alluser,RookieArenaPlayCount,0,1,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_RookieArenaPlayCount,1,71014,False
900010306,90001,Day3,9000103,Alluser,PointRewardDaily,0,300,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_PointRewardDaily,1,71015,False
900010401,90001,Day4,9000104,Alluser,DailyEventClear,9000104,5,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_DailyEventClear_4,1,71104,False
900010402,90001,Day4,9000104,Alluser,SimulationRoomClearWithoutCondition,0,3,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_SimulationRoomClearWithoutCondition,1,71016,False
900010403,90001,Day4,9000104,Alluser,InterceptClear,0,10,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_InterceptClear,1,71017,False
900010404,90001,Day4,9000104,Alluser,GetFriendShipPoint,0,30,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_GetFriendShipPoint,1,71018,False
900010405,90001,Day4,9000104,Alluser,PointRewardDaily,0,400,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_PointRewardDaily,1,71019,False
900010406,90001,Day4,9000104,Alluser,PointRewardWeekly,0,50,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_PointRewardWeekly,1,71020,False
900010501,90001,Day5,9000105,Alluser,DailyEventClear,9000105,5,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_DailyEventClear_5,1,71105,False
900010502,90001,Day5,9000105,Alluser,GachaCharacter,0,15,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_GachaCharacter,1,71021,False
900010503,90001,Day5,9000105,Alluser,CharacterSkillLevelUpCount,0,3,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_CharacterSkillLevelUpCount,1,71022,False
900010504,90001,Day5,9000105,Alluser,RookieArenaPlayCount,0,5,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_RookieArenaPlayCount,1,71023,False
900010505,90001,Day5,9000105,Alluser,SendFriendShipPoint,0,30,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_SendFriendShipPoint,1,71024,False
900010506,90001,Day5,9000105,Alluser,PointRewardDaily,0,500,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_PointRewardDaily,1,71025,False
900010601,90001,Day6,9000106,Alluser,DailyEventClear,9000106,5,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_DailyEventClear_6,1,71106,False
900010602,90001,Day6,9000106,Alluser,SimulationRoomClearWithoutCondition,0,5,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_SimulationRoomClearWithoutCondition,1,71026,False
900010603,90001,Day6,9000106,Alluser,InterceptClear,0,15,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_InterceptClear,1,71027,False
900010604,90001,Day6,9000106,Alluser,ShopDisassembleBuy,0,1,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_ShopDisassembleBuy,1,71028,False
900010605,90001,Day6,9000106,Alluser,GetFriendShipPoint,0,60,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_GetFriendShipPoint,1,71029,False
900010606,90001,Day6,9000106,Alluser,PointRewardDaily,0,600,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_PointRewardDaily,1,71030,False
900010701,90001,Day7,9000107,Alluser,DailyEventClear,9000107,5,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_DailyEventClear_7,1,71107,False
900010702,90001,Day7,9000107,Alluser,GachaCharacter,0,20,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_GachaCharacter,1,71031,False
900010703,90001,Day7,9000107,Alluser,CharacterSkillLevelUpCount,0,5,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_CharacterSkillLevelUpCount,1,71032,False
900010704,90001,Day7,9000107,Alluser,RookieArenaPlayCount,0,10,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_RookieArenaPlayCount,1,71033,False
900010705,90001,Day7,9000107,Alluser,PointRewardDaily,0,700,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_PointRewardDaily,1,71034,False
900010706,90001,Day7,9000107,Alluser,PointRewardWeekly,0,100,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_PointRewardWeekly,1,71035,False
900011501,90001,Final,9000115,Alluser,EventPoint,90001,36,False,True,None,0,Locale_Trigger:None,Locale_Trigger:daily_event_description_20803,0,71000,False
900020101,90002,Day1,9000201,Alluser,DailyEventClear,9000201,5,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_DailyEventClear_1,1,71101,False
900020102,90002,Day1,9000201,Alluser,OutpostBattleReward,0,1,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_OutpostBattleReward,1,71001,False
900020103,90002,Day1,9000201,Alluser,GachaCharacter,0,1,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_GachaCharacter,1,71002,False
900020104,90002,Day1,9000201,Alluser,CharacterLevelUpCount,0,1,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_CharacterLevelUp,1,71003,False
900020105,90002,Day1,9000201,Alluser,InterceptClear,0,3,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_InterceptClear,1,71004,False
900020106,90002,Day1,9000201,Alluser,PointRewardDaily,0,100,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_PointRewardDaily,1,71005,False
900020201,90002,Day2,9000202,Alluser,DailyEventClear,9000202,5,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_DailyEventClear_2,1,71102,False
900020202,90002,Day2,9000202,Alluser,SimulationRoomClearWithoutCondition,0,1,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_SimulationRoomClearWithoutCondition,1,71006,False
900020203,90002,Day2,9000202,Alluser,CharacterCounsel,0,3,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_CharacterCounsel,1,71007,False
900020204,90002,Day2,9000202,Alluser,MainShopBuy,0,1,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_MainShopBuy,1,71008,False
900020205,90002,Day2,9000202,Alluser,EquipItemLevelUpCount,0,1,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_EquipItemLevelupCount,1,71009,False
900020206,90002,Day2,9000202,Alluser,PointRewardDaily,0,200,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_PointRewardDaily,1,71010,False
900020301,90002,Day3,9000203,Alluser,DailyEventClear,9000203,5,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_DailyEventClear_3,1,71103,False
900020302,90002,Day3,9000203,Alluser,GachaCharacter,0,10,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_GachaCharacter,1,71011,False
900020303,90002,Day3,9000203,Alluser,CharacterSkillLevelUpCount,0,1,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_CharacterSkillLevelUpCount,1,71012,False
900020304,90002,Day3,9000203,Alluser,SendFriendShipPoint,0,15,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_SendFriendShipPoint,1,71013,False
900020305,90002,Day3,9000203,Alluser,RookieArenaPlayCount,0,1,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_RookieArenaPlayCount,1,71014,False
900020306,90002,Day3,9000203,Alluser,PointRewardDaily,0,300,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_PointRewardDaily,1,71015,False
900020401,90002,Day4,9000204,Alluser,DailyEventClear,9000204,5,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_DailyEventClear_4,1,71104,False
900020402,90002,Day4,9000204,Alluser,SimulationRoomClearWithoutCondition,0,3,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_SimulationRoomClearWithoutCondition,1,71016,False
900020403,90002,Day4,9000204,Alluser,InterceptClear,0,10,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_InterceptClear,1,71017,False
900020404,90002,Day4,9000204,Alluser,GetFriendShipPoint,0,30,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_GetFriendShipPoint,1,71018,False
900020405,90002,Day4,9000204,Alluser,PointRewardDaily,0,400,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_PointRewardDaily,1,71019,False
900020406,90002,Day4,9000204,Alluser,PointRewardWeekly,0,50,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_PointRewardWeekly,1,71020,False
900020501,90002,Day5,9000205,Alluser,DailyEventClear,9000205,5,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_DailyEventClear_5,1,71105,False
900020502,90002,Day5,9000205,Alluser,GachaCharacter,0,15,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_GachaCharacter,1,71021,False
900020503,90002,Day5,9000205,Alluser,CharacterSkillLevelUpCount,0,3,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_CharacterSkillLevelUpCount,1,71022,False
900020504,90002,Day5,9000205,Alluser,RookieArenaPlayCount,0,5,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_RookieArenaPlayCount,1,71023,False
900020505,90002,Day5,9000205,Alluser,SendFriendShipPoint,0,30,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_SendFriendShipPoint,1,71024,False
900020506,90002,Day5,9000205,Alluser,PointRewardDaily,0,500,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_PointRewardDaily,1,71025,False
900020601,90002,Day6,9000206,Alluser,DailyEventClear,9000206,5,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_DailyEventClear_6,1,71106,False
900020602,90002,Day6,9000206,Alluser,SimulationRoomClearWithoutCondition,0,5,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_SimulationRoomClearWithoutCondition,1,71026,False
