id,manager_id,buff_priority,is_can_stack,buff_name,buff_description,buff_target,buff_effect_type,buff_effect_value,buff_effect_resource,buff_icon_resource,is_use_sprite_tint,set_sprite_tint,set_sprite_tint_alpha_value,set_transparent,is_default_buff
10011183,1001,1,False,Locale_Event:td_buff_name_dummy,Locale_Event:td_buff_description_dummy,Tower,Synchronize,0,fx_m_fortheking_buff_synchronize,icn_buff_synchronize,False,E93936,50,0,False
10011071,1001,4,True,Locale_Event:td_buff_name_dummy,Locale_Event:td_buff_description_dummy,Tower,PenetrateUp,2500,,icn_buff_penetrateup,False,,0,0,False
10011072,1001,4,True,Locale_Event:td_buff_name_dummy,Locale_Event:td_buff_description_dummy,Tower,PenetrateUp,3500,,icn_buff_penetrateup,False,,0,0,False
10011073,1001,4,True,Locale_Event:td_buff_name_dummy,Locale_Event:td_buff_description_dummy,Tower,PenetrateUp,4500,,icn_buff_penetrateup,False,,0,0,False
10011074,1001,4,True,Locale_Event:td_buff_name_dummy,Locale_Event:td_buff_description_dummy,Tower,PenetrateUp,7500,,icn_buff_penetrateup,False,,0,0,False
10011081,1001,3,True,Locale_Event:td_buff_name_dummy,Locale_Event:td_buff_description_dummy,Tower,RpmUp,2000,,icn_buff_rpmup,False,,0,0,False
10011082,1001,3,True,Locale_Event:td_buff_name_dummy,Locale_Event:td_buff_description_dummy,Tower,RpmUp,2500,,icn_buff_rpmup,False,,0,0,False
10011083,1001,3,True,Locale_Event:td_buff_name_dummy,Locale_Event:td_buff_description_dummy,Tower,RpmUp,3000,,icn_buff_rpmup,False,,0,0,False
10011084,1001,3,True,Locale_Event:td_buff_name_dummy,Locale_Event:td_buff_description_dummy,Tower,RpmUp,5000,,icn_buff_rpmup,False,,0,0,False
10011091,1001,5,True,Locale_Event:td_buff_name_dummy,Locale_Event:td_buff_description_dummy,Tower,RangeUp,150,,icn_buff_rangeup,False,,0,0,False
10011092,1001,5,True,Locale_Event:td_buff_name_dummy,Locale_Event:td_buff_description_dummy,Tower,RangeUp,300,,icn_buff_rangeup,False,,0,0,False
10011093,1001,5,True,Locale_Event:td_buff_name_dummy,Locale_Event:td_buff_description_dummy,Tower,RangeUp,450,,icn_buff_rangeup,False,,0,0,False
10011094,1001,5,True,Locale_Event:td_buff_name_dummy,Locale_Event:td_buff_description_dummy,Tower,RangeUp,600,,icn_buff_rangeup,False,,0,0,False
10011101,1001,3,True,Locale_Event:td_buff_name_dummy,Locale_Event:td_buff_description_dummy,Tower,RpmUp,10000,,icn_buff_rpmup,False,,0,0,False
10011102,1001,3,True,Locale_Event:td_buff_name_dummy,Locale_Event:td_buff_description_dummy,Tower,RpmUp,11000,,icn_buff_rpmup,False,,0,0,False
10011103,1001,3,True,Locale_Event:td_buff_name_dummy,Locale_Event:td_buff_description_dummy,Tower,RpmUp,18000,,icn_buff_rpmup,False,,0,0,False
10011111,1001,8,False,Locale_Event:td_buff_name_dummy,Locale_Event:td_buff_description_dummy,Tower,StealthDetection,0,,icn_buff_stealthdetection,False,,0,0,True
10011121,1001,8,False,Locale_Event:td_buff_name_dummy,Locale_Event:td_buff_description_dummy,Tower,StealthDetection,0,,icn_buff_stealthdetection,False,,0,0,True
10011131,1001,8,False,Locale_Event:td_buff_name_dummy,Locale_Event:td_buff_description_dummy,Tower,StealthDetection,0,,icn_buff_stealthdetection,False,,0,0,True
10011191,1001,1,False,Locale_Event:td_buff_name_dummy,Locale_Event:td_buff_description_dummy,Tower,Synchronize,0,fx_m_fortheking_buff_synchronize,icn_buff_synchronize,False,E93936,50,0,False
10011192,1001,1,False,Locale_Event:td_buff_name_dummy,Locale_Event:td_buff_description_dummy,Tower,Synchronize,0,fx_m_fortheking_buff_synchronize,icn_buff_synchronize,False,E93936,50,0,False
10011193,1001,1,False,Locale_Event:td_buff_name_dummy,Locale_Event:td_buff_description_dummy,Tower,Synchronize,0,fx_m_fortheking_buff_synchronize,icn_buff_synchronize,False,E93936,50,0,False
10011194,1001,1,False,Locale_Event:td_buff_name_dummy,Locale_Event:td_buff_description_dummy,Tower,Synchronize,0,fx_m_fortheking_buff_synchronize,icn_buff_synchronize,False,E93936,50,0,False
10021011,1002,3,True,Locale_Event:td_buff_name_dummy,Locale_Event:td_buff_description_dummy,Tower,RpmUp,2500,,icn_buff_rpmup,False,,0,0,False
10021012,1002,3,True,Locale_Event:td_buff_name_dummy,Locale_Event:td_buff_description_dummy,Tower,RpmUp,2500,,icn_buff_rpmup,False,,0,0,False
10021013,1002,3,True,Locale_Event:td_buff_name_dummy,Locale_Event:td_buff_description_dummy,Tower,RpmUp,3500,,icn_buff_rpmup,False,,0,0,False
10021141,1002,7,True,Locale_Event:td_buff_name_dummy,Locale_Event:td_buff_description_dummy,Tower,TargetCountUp,2,,icn_buff_targetcountup,False,,0,0,False
10021142,1002,7,True,Locale_Event:td_buff_name_dummy,Locale_Event:td_buff_description_dummy,Tower,TargetCountUp,3,,icn_buff_targetcountup,False,,0,0,False
10021151,1002,6,True,Locale_Event:td_buff_name_dummy,Locale_Event:td_buff_description_dummy,Tower,EffectRangeUp,150,,icn_buff_effectrangeup,False,,0,0,False
10021152,1002,6,True,Locale_Event:td_buff_name_dummy,Locale_Event:td_buff_description_dummy,Tower,EffectRangeUp,200,,icn_buff_effectrangeup,False,,0,0,False
10021021,1002,5,True,Locale_Event:td_buff_name_dummy,Locale_Event:td_buff_description_dummy,Tower,RangeUp,400,,icn_buff_rangeup,False,,0,0,False
10021022,1002,5,True,Locale_Event:td_buff_name_dummy,Locale_Event:td_buff_description_dummy,Tower,RangeUp,600,,icn_buff_rangeup,False,,0,0,False
10021031,1002,7,True,Locale_Event:td_buff_name_dummy,Locale_Event:td_buff_description_dummy,Tower,TargetCountUp,2,,icn_buff_targetcountup,False,,0,0,False
10021032,1002,7,True,Locale_Event:td_buff_name_dummy,Locale_Event:td_buff_description_dummy,Tower,TargetCountUp,3,,icn_buff_targetcountup,False,,0,0,False
10021033,1002,7,True,Locale_Event:td_buff_name_dummy,Locale_Event:td_buff_description_dummy,Tower,TargetCountUp,5,,icn_buff_targetcountup,False,,0,0,False
10021201,1002,6,True,Locale_Event:td_buff_name_dummy,Locale_Event:td_buff_description_dummy,Tower,EffectRangeUp,150,,icn_buff_effectrangeup,False,,0,0,False
10021202,1002,6,True,Locale_Event:td_buff_name_dummy,Locale_Event:td_buff_description_dummy,Tower,EffectRangeUp,150,,icn_buff_effectrangeup,False,,0,0,False
10021203,1002,6,True,Locale_Event:td_buff_name_dummy,Locale_Event:td_buff_description_dummy,Tower,EffectRangeUp,200,,icn_buff_effectrangeup,False,,0,0,False
10021161,1002,3,True,Locale_Event:td_buff_name_dummy,Locale_Event:td_buff_description_dummy,Tower,RpmUp,3000,,icn_buff_rpmup,False,,0,0,False
10021162,1002,3,True,Locale_Event:td_buff_name_dummy,Locale_Event:td_buff_description_dummy,Tower,RpmUp,3500,,icn_buff_rpmup,False,,0,0,False
10021163,1002,3,True,Locale_Event:td_buff_name_dummy,Locale_Event:td_buff_description_dummy,Tower,RpmUp,4500,,icn_buff_rpmup,False,,0,0,False
10021051,1002,5,True,Locale_Event:td_buff_name_dummy,Locale_Event:td_buff_description_dummy,Tower,RangeUp,200,,icn_buff_rangeup,False,,0,0,False
10021052,1002,5,True,Locale_Event:td_buff_name_dummy,Locale_Event:td_buff_description_dummy,Tower,RangeUp,300,,icn_buff_rangeup,False,,0,0,False
10021053,1002,5,True,Locale_Event:td_buff_name_dummy,Locale_Event:td_buff_description_dummy,Tower,RangeUp,400,,icn_buff_rangeup,False,,0,0,False
10021061,1002,3,True,Locale_Event:td_buff_name_dummy,Locale_Event:td_buff_description_dummy,Tower,RpmUp,1000,,icn_buff_rpmup,False,,0,0,False
10021062,1002,3,True,Locale_Event:td_buff_name_dummy,Locale_Event:td_buff_description_dummy,Tower,RpmUp,1500,,icn_buff_rpmup,False,,0,0,False
10021063,1002,3,True,Locale_Event:td_buff_name_dummy,Locale_Event:td_buff_description_dummy,Tower,RpmUp,2000,,icn_buff_rpmup,False,,0,0,False
10021181,1002,1,False,Locale_Event:td_buff_name_dummy,Locale_Event:td_buff_description_dummy,Tower,Synchronize,0,fx_m_fortheking_buff_synchronize,icn_buff_synchronize,False,E93936,50,0,False
10021182,1002,1,False,Locale_Event:td_buff_name_dummy,Locale_Event:td_buff_description_dummy,Tower,Synchronize,0,fx_m_fortheking_buff_synchronize,icn_buff_synchronize,False,E93936,50,0,False
10021183,1002,1,False,Locale_Event:td_buff_name_dummy,Locale_Event:td_buff_description_dummy,Tower,Synchronize,0,fx_m_fortheking_buff_synchronize,icn_buff_synchronize,False,E93936,50,0,False
10021071,1002,4,True,Locale_Event:td_buff_name_dummy,Locale_Event:td_buff_description_dummy,Tower,PenetrateUp,2500,,icn_buff_penetrateup,False,,0,0,False
10021072,1002,4,True,Locale_Event:td_buff_name_dummy,Locale_Event:td_buff_description_dummy,Tower,PenetrateUp,3500,,icn_buff_penetrateup,False,,0,0,False
10021073,1002,4,True,Locale_Event:td_buff_name_dummy,Locale_Event:td_buff_description_dummy,Tower,PenetrateUp,4500,,icn_buff_penetrateup,False,,0,0,False
10021074,1002,4,True,Locale_Event:td_buff_name_dummy,Locale_Event:td_buff_description_dummy,Tower,PenetrateUp,7500,,icn_buff_penetrateup,False,,0,0,False
10021081,1002,3,True,Locale_Event:td_buff_name_dummy,Locale_Event:td_buff_description_dummy,Tower,RpmUp,2000,,icn_buff_rpmup,False,,0,0,False
10021082,1002,3,True,Locale_Event:td_buff_name_dummy,Locale_Event:td_buff_description_dummy,Tower,RpmUp,2500,,icn_buff_rpmup,False,,0,0,False
10021083,1002,3,True,Locale_Event:td_buff_name_dummy,Locale_Event:td_buff_description_dummy,Tower,RpmUp,3000,,icn_buff_rpmup,False,,0,0,False
10021084,1002,3,True,Locale_Event:td_buff_name_dummy,Locale_Event:td_buff_description_dummy,Tower,RpmUp,5000,,icn_buff_rpmup,False,,0,0,False
10021091,1002,5,True,Locale_Event:td_buff_name_dummy,Locale_Event:td_buff_description_dummy,Tower,RangeUp,150,,icn_buff_rangeup,False,,0,0,False
10021092,1002,5,True,Locale_Event:td_buff_name_dummy,Locale_Event:td_buff_description_dummy,Tower,RangeUp,300,,icn_buff_rangeup,False,,0,0,False
10021093,1002,5,True,Locale_Event:td_buff_name_dummy,Locale_Event:td_buff_description_dummy,Tower,RangeUp,450,,icn_buff_rangeup,False,,0,0,False
10021094,1002,5,True,Locale_Event:td_buff_name_dummy,Locale_Event:td_buff_description_dummy,Tower,RangeUp,600,,icn_buff_rangeup,False,,0,0,False
10021101,1002,3,True,Locale_Event:td_buff_name_dummy,Locale_Event:td_buff_description_dummy,Tower,RpmUp,10000,,icn_buff_rpmup,False,,0,0,False
10021102,1002,3,True,Locale_Event:td_buff_name_dummy,Locale_Event:td_buff_description_dummy,Tower,RpmUp,11000,,icn_buff_rpmup,False,,0,0,False
10021103,1002,3,True,Locale_Event:td_buff_name_dummy,Locale_Event:td_buff_description_dummy,Tower,RpmUp,18000,,icn_buff_rpmup,False,,0,0,False
10021111,1002,8,False,Locale_Event:td_buff_name_dummy,Locale_Event:td_buff_description_dummy,Tower,StealthDetection,0,,icn_buff_stealthdetection,False,,0,0,True
10021121,1002,8,False,Locale_Event:td_buff_name_dummy,Locale_Event:td_buff_description_dummy,Tower,StealthDetection,0,,icn_buff_stealthdetection,False,,0,0,True
10021131,1002,8,False,Locale_Event:td_buff_name_dummy,Locale_Event:td_buff_description_dummy,Tower,StealthDetection,0,,icn_buff_stealthdetection,False,,0,0,True
10021191,1002,1,False,Locale_Event:td_buff_name_dummy,Locale_Event:td_buff_description_dummy,Tower,Synchronize,0,fx_m_fortheking_buff_synchronize,icn_buff_synchronize,False,E93936,50,0,False
10021192,1002,1,False,Locale_Event:td_buff_name_dummy,Locale_Event:td_buff_description_dummy,Tower,Synchronize,0,fx_m_fortheking_buff_synchronize,icn_buff_synchronize,False,E93936,50,0,False
10021193,1002,1,False,Locale_Event:td_buff_name_dummy,Locale_Event:td_buff_description_dummy,Tower,Synchronize,0,fx_m_fortheking_buff_synchronize,icn_buff_synchronize,False,E93936,50,0,False
10021194,1002,1,False,Locale_Event:td_buff_name_dummy,Locale_Event:td_buff_description_dummy,Tower,Synchronize,0,fx_m_fortheking_buff_synchronize,icn_buff_synchronize,False,E93936,50,0,False
10021095,1002,3,True,Locale_Event:td_buff_name_dummy,Locale_Event:td_buff_description_dummy,Tower,IncreaseNormalAttackDebuffChance,2000,,icn_buff_increasedebuffchance,False,,0,0,False
10021096,1002,3,True,Locale_Event:td_buff_name_dummy,Locale_Event:td_buff_description_dummy,Tower,IncreaseNormalAttackDebuffChance,4500,,icn_buff_increasedebuffchance,False,,0,0,False
10021097,1002,3,True,Locale_Event:td_buff_name_dummy,Locale_Event:td_buff_description_dummy,Tower,IncreaseNormalAttackDebuffChance,8000,,icn_buff_increasedebuffchance,False,,0,0,False
