id,main_category_type,order_group_id,name_localkey,description_localkey,main_category_icon_name,sub_category_id,sub_category_name_localkey,package_shop_id,is_hide_if_not_valid,renew_type,start_date,end_date,date_ui_control,shop_type,shop_category,shop_prefab_name
20022,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23041301,Locale_System:INAPP_SHOP_SUB_CATEGORY_L.T.K_FUNCTION,2022,True,NoRenew,732542976,-408632960,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20023,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23042703,Locale_System:INAPP_SHOP_SUB_CATEGORY_STEPUP_01_FUNCTION,2023,True,NoRenew,1241628672,1260882304,True,InAppShop,StepUpPackageShop,package_stepup_layout_001
20024,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23042702,Locale_System:INAPP_SHOP_SUB_CATEGORY_ANNIVERSARY_0.5_FUNCTION,2024,True,NoRenew,1241628672,1260882304,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20025,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23042701,Locale_System:INAPP_SHOP_SUB_CATEGORY_PICKUP_FUNCTION,2025,True,NoRenew,1241628672,1260882304,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20026,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23051802,Locale_System:INAPP_SHOP_SUB_CATEGORY_BUNNY777_FUNCTION,2026,True,NoRenew,-132188160,-1661990528,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20027,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23052501,Locale_System:INAPP_SHOP_SUB_CATEGORY_PICKUP_FUNCTION,2027,True,NoRenew,1956929536,-975943296,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20028,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23051801,Locale_System:INAPP_SHOP_SUB_CATEGORY_ENHANCE_FUNCTION,2028,True,NoRenew,-132188160,1056672128,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20029,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23060101,Locale_System:INAPP_SHOP_SUB_CATEGORY_QUEENSORDER_FUNCTION,2029,True,NoRenew,1239906304,-289896064,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20030,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23061502,Locale_System:INAPP_SHOP_SUB_CATEGORY_STEPUP_01_FUNCTION,2030,True,NoRenew,-1682966528,1768245632,True,InAppShop,StepUpPackageShop,package_stepup_layout_001
20031,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23061501,Locale_System:INAPP_SHOP_SUB_CATEGORY_BLUEWATERISLAND_FUNCTION,2031,True,NoRenew,-1682966528,1768245632,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20032,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23062201,Locale_System:INAPP_SHOP_SUB_CATEGORY_PICKUP_FUNCTION,2032,True,NoRenew,406151168,-1840674432,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20033,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23070601,Locale_System:INAPP_SHOP_SUB_CATEGORY_NYANYA_FUNCTION,2033,True,NoRenew,375175168,-1154627200,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20034,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23070602,Locale_System:INAPP_SHOP_SUB_CATEGORY_CUSTOM_01_FUNCTION,2034,True,NoRenew,375175168,-1154627200,True,InAppShop,CustomPackageShop,package_custom_layout_001
20035,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23072001,Locale_System:INAPP_SHOP_SUB_CATEGORY_GOLDENSHIP_FUNCTION,2035,True,NoRenew,1747269632,217467264,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20036,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23072002,Locale_System:INAPP_SHOP_SUB_CATEGORY_CUSTOM_01_FUNCTION,2036,True,NoRenew,1747269632,-233111168,True,InAppShop,CustomPackageShop,package_custom_layout_001
20037,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23080301,Locale_System:INAPP_SHOP_SUB_CATEGORY_SEAYOU_FUNCTION,2037,True,NoRenew,-1175603200,-233111168,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20038,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23080302,Locale_System:INAPP_SHOP_SUB_CATEGORY_PICKUP_FUNCTION,2038,True,NoRenew,913514496,-233111168,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20039,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23080303,Locale_System:INAPP_SHOP_SUB_CATEGORY_STEPUP_01_FUNCTION,2039,True,NoRenew,-1175603200,-233111168,True,InAppShop,StepUpPackageShop,package_stepup_layout_001
20040,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23090102,Locale_System:INAPP_SHOP_SUB_CATEGORY_CE002_FUNCTION,2040,True,NoRenew,1417150464,1410877824,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20041,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23090103,Locale_System:INAPP_SHOP_SUB_CATEGORY_PICKUP_FUNCTION,2041,True,NoRenew,74309632,1410877824,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20042,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23090104,Locale_System:INAPP_SHOP_SUB_CATEGORY_STEPUP_01_FUNCTION,2042,True,NoRenew,1417150464,1410877824,True,InAppShop,StepUpPackageShop,package_stepup_layout_001
20043,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23082401,Locale_System:INAPP_SHOP_SUB_CATEGORY_TECHNIC_FUNCTION,2043,True,NoRenew,882538496,-647263872,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20044,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23090101,Locale_System:INAPP_SHOP_SUB_CATEGORY_CUSTOM_01_FUNCTION,2044,True,NoRenew,1417150464,1410877824,True,InAppShop,CustomPackageShop,package_custom_layout_001
20045,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23092101,Locale_System:INAPP_SHOP_SUB_CATEGORY_SCHOOL_FUNCTION,2045,True,NoRenew,-668239872,2096925056,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20046,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23100501,Locale_System:INAPP_SHOP_SUB_CATEGORY_DAZZLING_FUNCTION,2046,True,NoRenew,703854592,-825947776,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20047,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23101201,Locale_System:INAPP_SHOP_SUB_CATEGORY_PICKUP_FUNCTION,2047,True,NoRenew,-1501995008,-139900544,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20048,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23101901,Locale_System:INAPP_SHOP_SUB_CATEGORY_ACPU_FUNCTION,2048,True,NoRenew,2075949056,934773120,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20049,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23092801,Locale_System:INAPP_SHOP_SUB_CATEGORY_CUSTOM_01_FUNCTION,2049,True,NoRenew,1420877824,934773120,True,InAppShop,CustomPackageShop,package_custom_layout_001
20050,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23092802,Locale_System:INAPP_SHOP_SUB_CATEGORY_TECHNIC_FUNCTION,2050,True,NoRenew,1420877824,934773120,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20051,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23110202,Locale_System:INAPP_SHOP_SUB_CATEGORY_REDASH_FUNCTION,2051,True,NoRenew,-1709932544,-1690678912,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20052,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23110203,Locale_System:INAPP_SHOP_SUB_CATEGORY_STEPUP_01_FUNCTION,2052,True,NoRenew,-1709932544,-1690678912,True,InAppShop,StepUpPackageShop,package_stepup_layout_001
20053,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23110201,Locale_System:INAPP_SHOP_SUB_CATEGORY_CUSTOM_01_FUNCTION,2053,True,NoRenew,-1709932544,-318584448,True,InAppShop,CustomPackageShop,package_custom_layout_001
20054,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23112301,Locale_System:INAPP_SHOP_SUB_CATEGORY_ALONE_FUNCTION,2054,True,NoRenew,1211217920,-318584448,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20055,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23120701,Locale_System:INAPP_SHOP_SUB_CATEGORY_CUSTOM_01_FUNCTION,2055,True,NoRenew,-1711654912,679510400,True,InAppShop,CustomPackageShop,package_custom_layout_001
20056,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23120702,Locale_System:INAPP_SHOP_SUB_CATEGORY_NEVERLAND_FUNCTION,2056,True,NoRenew,-1711654912,679510400,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20057,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23120704,Locale_System:INAPP_SHOP_SUB_CATEGORY_STEPUP_01_FUNCTION,2057,True,NoRenew,-1711654912,679510400,True,InAppShop,StepUpPackageShop,package_stepup_layout_001
20058,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23120703,Locale_System:INAPP_SHOP_SUB_CATEGORY_PICKUP_FUNCTION,2058,True,NoRenew,377462784,679510400,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20059,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23122803,Locale_System:INAPP_SHOP_SUB_CATEGORY_NEWYEAR_2024_FUNCTION,2059,True,NoRenew,689510400,-497268352,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20060,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23122802,Locale_System:INAPP_SHOP_SUB_CATEGORY_STEPUP_01_FUNCTION,2060,True,NoRenew,689510400,-497268352,True,InAppShop,StepUpPackageShop,package_stepup_layout_001
20061,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23122801,Locale_System:INAPP_SHOP_SUB_CATEGORY_CUSTOM_01_FUNCTION,2061,True,NoRenew,689510400,1560873344,True,InAppShop,CustomPackageShop,package_custom_layout_001
20062,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24011101,Locale_System:INAPP_SHOP_SUB_CATEGORY_LIONHEART_FUNCTION,2062,True,NoRenew,1718581248,188778880,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20063,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24011102,Locale_System:INAPP_SHOP_SUB_CATEGORY_BACKYARD_FUNCTION,2063,True,NoRenew,-1204291584,1560873344,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20064,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,20122804,Locale_System:INAPP_SHOP_SUB_CATEGORY_SPECIAL_2024_FUNCTION,2064,True,NoRenew,462706688,-724072064,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20065,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24020503,Locale_System:INAPP_SHOP_SUB_CATEGORY_PERFECTMAID_FUNCTION,2065,True,NoRenew,-1966917632,-1361999488,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20066,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24020504,Locale_System:INAPP_SHOP_SUB_CATEGORY_PICKUP_FUNCTION,2066,True,NoRenew,-2038046720,-675952256,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20067,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24020501,Locale_System:INAPP_SHOP_SUB_CATEGORY_CUSTOM_01_FUNCTION,2067,True,NoRenew,1570873344,398721408,True,InAppShop,CustomPackageShop,package_custom_layout_001
20068,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24022201,Locale_System:INAPP_SHOP_SUB_CATEGORY_BOOMSDAY_FUNCTION,2068,True,NoRenew,1539897344,398721408,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20069,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24030702,Locale_System:INAPP_SHOP_SUB_CATEGORY_SPECIAL_2024_FUNCTION,2069,True,NoRenew,462706688,-724072064,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20070,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24030703,Locale_System:INAPP_SHOP_SUB_CATEGORY_PICKUP_FUNCTION,2070,True,NoRenew,462706688,-724072064,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
