id,speech_group_id,category_group,order,is_teaser,voice_description,condition_attractive_level,speech_id,speech_localkey
1400015,14000,3,304,False,Locale_System:voice_description_character_power_up_3,1,c140_Reinforce_3,Locale_Character:c140_Reinforce_3
1400016,14000,3,305,False,Locale_System:voice_description_present_gift_1,1,c140_Gift_1,Locale_Character:c140_Gift_1
1400017,14000,3,306,False,Locale_System:voice_description_present_gift_2,1,c140_Gift_2,Locale_Character:c140_Gift_2
1400018,14000,3,307,False,Locale_System:voice_description_present_gift_3,1,c140_Gift_3,Locale_Character:c140_Gift_3
1400019,14000,3,308,False,Locale_System:voice_description_attractive_level_up_1,1,c140_Attractive_Up_1,Locale_Character:c140_Attractive_Up_1
1400020,14000,3,309,False,Locale_System:voice_description_attractive_level_up_2,1,c140_Attractive_Up_2,Locale_Character:c140_Attractive_Up_2
1400021,14000,3,310,False,Locale_System:voice_description_attractive_level_up_3,1,c140_Attractive_Up_3,Locale_Character:c140_Attractive_Up_3
1400022,14000,4,401,False,Locale_System:voice_description_team_set_1,1,c140_Party_Deploy_1,Locale_Character:c140_Party_Deploy_1
1400023,14000,4,402,False,Locale_System:voice_description_field_touch_1,1,c140_Field_Touch_1,Locale_Character:c140_Field_Touch_1
1400024,14000,4,403,False,Locale_System:voice_description_field_move_1,1,c140_Field_Go_1,Locale_Character:c140_Field_Go_1
1400025,14000,4,404,False,Locale_System:voice_description_field_enter_stage_1,1,c140_Battle_Enter_1,Locale_Character:c140_Battle_Enter_1
1400026,14000,5,501,False,Locale_System:voice_description_start_battle_1,1,c140_Battle_Ready_1,Locale_Character:c140_Battle_Ready_1
1400027,14000,5,502,False,Locale_System:voice_description_start_battle_2,1,c140_Battle_Ready_2,Locale_Character:c140_Battle_Ready_2
1400028,14000,5,503,False,Locale_System:voice_description_start_battle_3,1,c140_Battle_Ready_3,Locale_Character:c140_Battle_Ready_3
1400029,14000,5,504,False,Locale_System:voice_description_reload_1,1,c140_Reload_1,Locale_Character:c140_Reload_1
1400030,14000,5,505,False,Locale_System:voice_description_reload_2,1,c140_Reload_2,Locale_Character:c140_Reload_2
1400031,14000,5,506,False,Locale_System:voice_description_reload_3,1,c140_Reload_3,Locale_Character:c140_Reload_3
1400032,14000,5,507,False,Locale_System:voice_description_ult_ready_1,1,c140_Ult_Skill_Ready_1,Locale_Character:c140_Ult_Skill_Ready_1
1400033,14000,5,508,False,Locale_System:voice_description_ult_use_1,1,c140_Ult_Skill_1,Locale_Character:c140_Ult_Skill_1
1400034,14000,5,509,False,Locale_System:voice_description_enter_fullbust_1,1,c140_FullBurst_1,Locale_Character:c140_FullBurst_1
1400035,14000,5,510,False,Locale_System:voice_description_monster_kill_1,1,c140_Kill_Monster_1,Locale_Character:c140_Kill_Monster_1
1400036,14000,5,511,False,Locale_System:voice_description_monster_kill_2,1,c140_Kill_Monster_2,Locale_Character:c140_Kill_Monster_2
1400037,14000,5,512,False,Locale_System:voice_description_monster_kill_3,1,c140_Kill_Monster_3,Locale_Character:c140_Kill_Monster_3
1400038,14000,5,513,False,Locale_System:voice_description_character_hit_1,1,c140_Damage_1,Locale_Character:c140_Damage_1
1400039,14000,5,514,False,Locale_System:voice_description_character_hit_2,1,c140_Damage_2,Locale_Character:c140_Damage_2
1400040,14000,5,515,False,Locale_System:voice_description_character_hit_3,1,c140_Damage_3,Locale_Character:c140_Damage_3
1400041,14000,5,516,False,Locale_System:voice_description_character_die_1,1,c140_Die_1,Locale_Character:c140_Die_1
1400042,14000,5,517,False,Locale_System:voice_description_battle_win_1,1,c140_Win_1,Locale_Character:c140_Win_1
2100001,21000,1,101,True,Locale_System:voice_description_lobby_reaction_1,1,c210_Lobby_Touch_1,Locale_Character:c210_Lobby_Touch_1
2100002,21000,1,102,True,Locale_System:voice_description_lobby_reaction_2,1,c210_Lobby_Touch_2,Locale_Character:c210_Lobby_Touch_2
2100003,21000,1,103,True,Locale_System:voice_description_lobby_reaction_3,1,c210_Lobby_Touch_3,Locale_Character:c210_Lobby_Touch_3
2100004,21000,1,104,False,Locale_System:voice_description_lobby_reaction_attractive_level_1,10,c210_Lobby_Touch_Love_1,Locale_Character:c210_Lobby_Touch_Love_1
2100005,21000,1,105,False,Locale_System:voice_description_lobby_reaction_attractive_level_2,10,c210_Lobby_Touch_Love_2,Locale_Character:c210_Lobby_Touch_Love_2
2100006,21000,1,106,False,Locale_System:voice_description_lobby_reaction_attractive_level_3,10,c210_Lobby_Touch_Love_3,Locale_Character:c210_Lobby_Touch_Love_3
2100007,21000,1,107,True,Locale_System:voice_description_lobby_stay_1,1,c210_Lobby_Stay_1,Locale_Character:c210_Lobby_Stay_1
2100008,21000,1,108,False,Locale_System:voice_description_lobby_stay_attractive_level_1,10,c210_Lobby_Stay_Love_1,Locale_Character:c210_Lobby_Stay_Love_1
2100009,21000,2,201,True,Locale_System:voice_description_outpost_reaction_1,1,c210_Outpost_Touch_1,Locale_Character:c210_Outpost_Touch_1
2100010,21000,2,202,True,Locale_System:voice_description_outpost_reaction_2,1,c210_Outpost_Touch_2,Locale_Character:c210_Outpost_Touch_2
2100011,21000,2,203,True,Locale_System:voice_description_outpost_reaction_3,1,c210_Outpost_Touch_3,Locale_Character:c210_Outpost_Touch_3
2100012,21000,3,301,False,Locale_System:voice_description_character_obtain_1,1,c210_Gacha_Get_1,Locale_Character:c210_Gacha_Get_1
2100013,21000,3,302,False,Locale_System:voice_description_character_power_up_1,1,c210_Reinforce_1,Locale_Character:c210_Reinforce_1
2100014,21000,3,303,False,Locale_System:voice_description_character_power_up_2,1,c210_Reinforce_2,Locale_Character:c210_Reinforce_2
2100015,21000,3,304,False,Locale_System:voice_description_character_power_up_3,1,c210_Reinforce_3,Locale_Character:c210_Reinforce_3
2100016,21000,3,305,False,Locale_System:voice_description_present_gift_1,1,c210_Gift_1,Locale_Character:c210_Gift_1
2100017,21000,3,306,False,Locale_System:voice_description_present_gift_2,1,c210_Gift_2,Locale_Character:c210_Gift_2
2100018,21000,3,307,False,Locale_System:voice_description_present_gift_3,1,c210_Gift_3,Locale_Character:c210_Gift_3
2100019,21000,3,308,False,Locale_System:voice_description_attractive_level_up_1,1,c210_Attractive_Up_1,Locale_Character:c210_Attractive_Up_1
2100020,21000,3,309,False,Locale_System:voice_description_attractive_level_up_2,1,c210_Attractive_Up_2,Locale_Character:c210_Attractive_Up_2
2100021,21000,3,310,False,Locale_System:voice_description_attractive_level_up_3,1,c210_Attractive_Up_3,Locale_Character:c210_Attractive_Up_3
2100022,21000,4,401,False,Locale_System:voice_description_team_set_1,1,c210_Party_Deploy_1,Locale_Character:c210_Party_Deploy_1
2100023,21000,4,402,False,Locale_System:voice_description_field_touch_1,1,c210_Field_Touch_1,Locale_Character:c210_Field_Touch_1
2100024,21000,4,403,False,Locale_System:voice_description_field_move_1,1,c210_Field_Go_1,Locale_Character:c210_Field_Go_1
2100025,21000,4,404,False,Locale_System:voice_description_field_enter_stage_1,1,c210_Battle_Enter_1,Locale_Character:c210_Battle_Enter_1
2100026,21000,5,501,False,Locale_System:voice_description_start_battle_1,1,c210_Battle_Ready_1,Locale_Character:c210_Battle_Ready_1
2100027,21000,5,502,False,Locale_System:voice_description_start_battle_2,1,c210_Battle_Ready_2,Locale_Character:c210_Battle_Ready_2
2100028,21000,5,503,False,Locale_System:voice_description_start_battle_3,1,c210_Battle_Ready_3,Locale_Character:c210_Battle_Ready_3
2100029,21000,5,504,False,Locale_System:voice_description_reload_1,1,c210_Reload_1,Locale_Character:c210_Reload_1
2100030,21000,5,505,False,Locale_System:voice_description_reload_2,1,c210_Reload_2,Locale_Character:c210_Reload_2
2100031,21000,5,506,False,Locale_System:voice_description_reload_3,1,c210_Reload_3,Locale_Character:c210_Reload_3
2100032,21000,5,507,False,Locale_System:voice_description_ult_ready_1,1,c210_Ult_Skill_Ready_1,Locale_Character:c210_Ult_Skill_Ready_1
2100033,21000,5,508,False,Locale_System:voice_description_ult_use_1,1,c210_Ult_Skill_1,Locale_Character:c210_Ult_Skill_1
2100034,21000,5,509,False,Locale_System:voice_description_enter_fullbust_1,1,c210_FullBurst_1,Locale_Character:c210_FullBurst_1
2100035,21000,5,510,False,Locale_System:voice_description_monster_kill_1,1,c210_Kill_Monster_1,Locale_Character:c210_Kill_Monster_1
2100036,21000,5,511,False,Locale_System:voice_description_monster_kill_2,1,c210_Kill_Monster_2,Locale_Character:c210_Kill_Monster_2
2100037,21000,5,512,False,Locale_System:voice_description_monster_kill_3,1,c210_Kill_Monster_3,Locale_Character:c210_Kill_Monster_3
2100038,21000,5,513,False,Locale_System:voice_description_character_hit_1,1,c210_Damage_1,Locale_Character:c210_Damage_1
2100039,21000,5,514,False,Locale_System:voice_description_character_hit_2,1,c210_Damage_2,Locale_Character:c210_Damage_2
2100040,21000,5,515,False,Locale_System:voice_description_character_hit_3,1,c210_Damage_3,Locale_Character:c210_Damage_3
2100041,21000,5,516,False,Locale_System:voice_description_character_die_1,1,c210_Die_1,Locale_Character:c210_Die_1
2100042,21000,5,517,False,Locale_System:voice_description_battle_win_1,1,c210_Win_1,Locale_Character:c210_Win_1
1910001,19100,1,101,True,Locale_System:voice_description_lobby_reaction_1,1,c191_Lobby_Touch_1,Locale_Character:c191_Lobby_Touch_1
1910002,19100,1,102,True,Locale_System:voice_description_lobby_reaction_2,1,c191_Lobby_Touch_2,Locale_Character:c191_Lobby_Touch_2
1910003,19100,1,103,True,Locale_System:voice_description_lobby_reaction_3,1,c191_Lobby_Touch_3,Locale_Character:c191_Lobby_Touch_3
1910004,19100,1,104,False,Locale_System:voice_description_lobby_reaction_attractive_level_1,10,c191_Lobby_Touch_Love_1,Locale_Character:c191_Lobby_Touch_Love_1
1910005,19100,1,105,False,Locale_System:voice_description_lobby_reaction_attractive_level_2,10,c191_Lobby_Touch_Love_2,Locale_Character:c191_Lobby_Touch_Love_2
1910006,19100,1,106,False,Locale_System:voice_description_lobby_reaction_attractive_level_3,10,c191_Lobby_Touch_Love_3,Locale_Character:c191_Lobby_Touch_Love_3
1910007,19100,1,107,True,Locale_System:voice_description_lobby_stay_1,1,c191_Lobby_Stay_1,Locale_Character:c191_Lobby_Stay_1
1910008,19100,1,108,False,Locale_System:voice_description_lobby_stay_attractive_level_1,10,c191_Lobby_Stay_Love_1,Locale_Character:c191_Lobby_Stay_Love_1
1910009,19100,2,201,True,Locale_System:voice_description_outpost_reaction_1,1,c191_Outpost_Touch_1,Locale_Character:c191_Outpost_Touch_1
1910010,19100,2,202,True,Locale_System:voice_description_outpost_reaction_2,1,c191_Outpost_Touch_2,Locale_Character:c191_Outpost_Touch_2
1910011,19100,2,203,True,Locale_System:voice_description_outpost_reaction_3,1,c191_Outpost_Touch_3,Locale_Character:c191_Outpost_Touch_3
1910012,19100,3,301,False,Locale_System:voice_description_character_obtain_1,1,c191_Gacha_Get_1,Locale_Character:c191_Gacha_Get_1
1910013,19100,3,302,False,Locale_System:voice_description_character_power_up_1,1,c191_Reinforce_1,Locale_Character:c191_Reinforce_1
1910014,19100,3,303,False,Locale_System:voice_description_character_power_up_2,1,c191_Reinforce_2,Locale_Character:c191_Reinforce_2
1910015,19100,3,304,False,Locale_System:voice_description_character_power_up_3,1,c191_Reinforce_3,Locale_Character:c191_Reinforce_3
1910016,19100,3,305,False,Locale_System:voice_description_present_gift_1,1,c191_Gift_1,Locale_Character:c191_Gift_1
1910017,19100,3,306,False,Locale_System:voice_description_present_gift_2,1,c191_Gift_2,Locale_Character:c191_Gift_2
1910018,19100,3,307,False,Locale_System:voice_description_present_gift_3,1,c191_Gift_3,Locale_Character:c191_Gift_3
1910019,19100,3,308,False,Locale_System:voice_description_attractive_level_up_1,1,c191_Attractive_Up_1,Locale_Character:c191_Attractive_Up_1
1910020,19100,3,309,False,Locale_System:voice_description_attractive_level_up_2,1,c191_Attractive_Up_2,Locale_Character:c191_Attractive_Up_2
1910021,19100,3,310,False,Locale_System:voice_description_attractive_level_up_3,1,c191_Attractive_Up_3,Locale_Character:c191_Attractive_Up_3
1910022,19100,4,401,False,Locale_System:voice_description_team_set_1,1,c191_Party_Deploy_1,Locale_Character:c191_Party_Deploy_1
1910023,19100,4,402,False,Locale_System:voice_description_field_touch_1,1,c191_Field_Touch_1,Locale_Character:c191_Field_Touch_1
1910024,19100,4,403,False,Locale_System:voice_description_field_move_1,1,c191_Field_Go_1,Locale_Character:c191_Field_Go_1
1910025,19100,4,404,False,Locale_System:voice_description_field_enter_stage_1,1,c191_Battle_Enter_1,Locale_Character:c191_Battle_Enter_1
1910026,19100,5,501,False,Locale_System:voice_description_start_battle_1,1,c191_Battle_Ready_1,Locale_Character:c191_Battle_Ready_1
1910027,19100,5,502,False,Locale_System:voice_description_start_battle_2,1,c191_Battle_Ready_2,Locale_Character:c191_Battle_Ready_2
1910028,19100,5,503,False,Locale_System:voice_description_start_battle_3,1,c191_Battle_Ready_3,Locale_Character:c191_Battle_Ready_3
1910029,19100,5,504,False,Locale_System:voice_description_reload_1,1,c191_Reload_1,Locale_Character:c191_Reload_1
1910030,19100,5,505,False,Locale_System:voice_description_reload_2,1,c191_Reload_2,Locale_Character:c191_Reload_2
1910031,19100,5,506,False,Locale_System:voice_description_reload_3,1,c191_Reload_3,Locale_Character:c191_Reload_3
1910032,19100,5,507,False,Locale_System:voice_description_ult_ready_1,1,c191_Ult_Skill_Ready_1,Locale_Character:c191_Ult_Skill_Ready_1
1910033,19100,5,508,False,Locale_System:voice_description_ult_use_1,1,c191_Ult_Skill_1,Locale_Character:c191_Ult_Skill_1
1910034,19100,5,509,False,Locale_System:voice_description_enter_fullbust_1,1,c191_FullBurst_1,Locale_Character:c191_FullBurst_1
1910035,19100,5,510,False,Locale_System:voice_description_monster_kill_1,1,c191_Kill_Monster_1,Locale_Character:c191_Kill_Monster_1
1910036,19100,5,511,False,Locale_System:voice_description_monster_kill_2,1,c191_Kill_Monster_2,Locale_Character:c191_Kill_Monster_2
1910037,19100,5,512,False,Locale_System:voice_description_monster_kill_3,1,c191_Kill_Monster_3,Locale_Character:c191_Kill_Monster_3
1910038,19100,5,513,False,Locale_System:voice_description_character_hit_1,1,c191_Damage_1,Locale_Character:c191_Damage_1
1910039,19100,5,514,False,Locale_System:voice_description_character_hit_2,1,c191_Damage_2,Locale_Character:c191_Damage_2
1910040,19100,5,515,False,Locale_System:voice_description_character_hit_3,1,c191_Damage_3,Locale_Character:c191_Damage_3
1910041,19100,5,516,False,Locale_System:voice_description_character_die_1,1,c191_Die_1,Locale_Character:c191_Die_1
1910042,19100,5,517,False,Locale_System:voice_description_battle_win_1,1,c191_Win_1,Locale_Character:c191_Win_1
900001,9000,1,101,True,Locale_System:voice_description_lobby_reaction_1,1,c090_Lobby_Touch_1,Locale_Character:c090_Lobby_Touch_1
900002,9000,1,102,True,Locale_System:voice_description_lobby_reaction_2,1,c090_Lobby_Touch_2,Locale_Character:c090_Lobby_Touch_2
900003,9000,1,103,True,Locale_System:voice_description_lobby_reaction_3,1,c090_Lobby_Touch_3,Locale_Character:c090_Lobby_Touch_3
900004,9000,1,104,False,Locale_System:voice_description_lobby_reaction_attractive_level_1,10,c090_Lobby_Touch_Love_1,Locale_Character:c090_Lobby_Touch_Love_1
900005,9000,1,105,False,Locale_System:voice_description_lobby_reaction_attractive_level_2,10,c090_Lobby_Touch_Love_2,Locale_Character:c090_Lobby_Touch_Love_2
900006,9000,1,106,False,Locale_System:voice_description_lobby_reaction_attractive_level_3,10,c090_Lobby_Touch_Love_3,Locale_Character:c090_Lobby_Touch_Love_3
900007,9000,1,107,True,Locale_System:voice_description_lobby_stay_1,1,c090_Lobby_Stay_1,Locale_Character:c090_Lobby_Stay_1
900008,9000,1,108,False,Locale_System:voice_description_lobby_stay_attractive_level_1,10,c090_Lobby_Stay_Love_1,Locale_Character:c090_Lobby_Stay_Love_1
900009,9000,2,201,True,Locale_System:voice_description_outpost_reaction_1,1,c090_Outpost_Touch_1,Locale_Character:c090_Outpost_Touch_1
900010,9000,2,202,True,Locale_System:voice_description_outpost_reaction_2,1,c090_Outpost_Touch_2,Locale_Character:c090_Outpost_Touch_2
900011,9000,2,203,True,Locale_System:voice_description_outpost_reaction_3,1,c090_Outpost_Touch_3,Locale_Character:c090_Outpost_Touch_3
900012,9000,3,301,False,Locale_System:voice_description_character_obtain_1,1,c090_Gacha_Get_1,Locale_Character:c090_Gacha_Get_1
900013,9000,3,302,False,Locale_System:voice_description_character_power_up_1,1,c090_Reinforce_1,Locale_Character:c090_Reinforce_1
900014,9000,3,303,False,Locale_System:voice_description_character_power_up_2,1,c090_Reinforce_2,Locale_Character:c090_Reinforce_2
900015,9000,3,304,False,Locale_System:voice_description_character_power_up_3,1,c090_Reinforce_3,Locale_Character:c090_Reinforce_3
900016,9000,3,305,False,Locale_System:voice_description_present_gift_1,1,c090_Gift_1,Locale_Character:c090_Gift_1
900017,9000,3,306,False,Locale_System:voice_description_present_gift_2,1,c090_Gift_2,Locale_Character:c090_Gift_2
900018,9000,3,307,False,Locale_System:voice_description_present_gift_3,1,c090_Gift_3,Locale_Character:c090_Gift_3
900019,9000,3,308,False,Locale_System:voice_description_attractive_level_up_1,1,c090_Attractive_Up_1,Locale_Character:c090_Attractive_Up_1
900020,9000,3,309,False,Locale_System:voice_description_attractive_level_up_2,1,c090_Attractive_Up_2,Locale_Character:c090_Attractive_Up_2
900021,9000,3,310,False,Locale_System:voice_description_attractive_level_up_3,1,c090_Attractive_Up_3,Locale_Character:c090_Attractive_Up_3
900022,9000,4,401,False,Locale_System:voice_description_team_set_1,1,c090_Party_Deploy_1,Locale_Character:c090_Party_Deploy_1
900023,9000,4,402,False,Locale_System:voice_description_field_touch_1,1,c090_Field_Touch_1,Locale_Character:c090_Field_Touch_1
900024,9000,4,403,False,Locale_System:voice_description_field_move_1,1,c090_Field_Go_1,Locale_Character:c090_Field_Go_1
900025,9000,4,404,False,Locale_System:voice_description_field_enter_stage_1,1,c090_Battle_Enter_1,Locale_Character:c090_Battle_Enter_1
900026,9000,5,501,False,Locale_System:voice_description_start_battle_1,1,c090_Battle_Ready_1,Locale_Character:c090_Battle_Ready_1
900027,9000,5,502,False,Locale_System:voice_description_start_battle_2,1,c090_Battle_Ready_2,Locale_Character:c090_Battle_Ready_2
900028,9000,5,503,False,Locale_System:voice_description_start_battle_3,1,c090_Battle_Ready_3,Locale_Character:c090_Battle_Ready_3
900029,9000,5,504,False,Locale_System:voice_description_reload_1,1,c090_Reload_1,Locale_Character:c090_Reload_1
900030,9000,5,505,False,Locale_System:voice_description_reload_2,1,c090_Reload_2,Locale_Character:c090_Reload_2
900031,9000,5,506,False,Locale_System:voice_description_reload_3,1,c090_Reload_3,Locale_Character:c090_Reload_3
900032,9000,5,507,False,Locale_System:voice_description_ult_ready_1,1,c090_Ult_Skill_Ready_1,Locale_Character:c090_Ult_Skill_Ready_1
900033,9000,5,508,False,Locale_System:voice_description_ult_use_1,1,c090_Ult_Skill_1,Locale_Character:c090_Ult_Skill_1
900034,9000,5,509,False,Locale_System:voice_description_enter_fullbust_1,1,c090_FullBurst_1,Locale_Character:c090_FullBurst_1
900035,9000,5,510,False,Locale_System:voice_description_monster_kill_1,1,c090_Kill_Monster_1,Locale_Character:c090_Kill_Monster_1
900036,9000,5,511,False,Locale_System:voice_description_monster_kill_2,1,c090_Kill_Monster_2,Locale_Character:c090_Kill_Monster_2
900037,9000,5,512,False,Locale_System:voice_description_monster_kill_3,1,c090_Kill_Monster_3,Locale_Character:c090_Kill_Monster_3
900038,9000,5,513,False,Locale_System:voice_description_character_hit_1,1,c090_Damage_1,Locale_Character:c090_Damage_1
900039,9000,5,514,False,Locale_System:voice_description_character_hit_2,1,c090_Damage_2,Locale_Character:c090_Damage_2
900040,9000,5,515,False,Locale_System:voice_description_character_hit_3,1,c090_Damage_3,Locale_Character:c090_Damage_3
900041,9000,5,516,False,Locale_System:voice_description_character_die_1,1,c090_Die_1,Locale_Character:c090_Die_1
900042,9000,5,517,False,Locale_System:voice_description_battle_win_1,1,c090_Win_1,Locale_Character:c090_Win_1
