id,event_id,ui_icon,ui_video,Description,GunAsset
235,81901,MiniGameEVA/Skill/eva2_jw_icon01.png,10001,a,Enemy/Elite/Elite3/5/E3_Weapon5
311,81901,MiniGameEVA/Skill/eva2_jw_icon01.png,10001,a,Enemy/Boss/Boss1/1/B1_Weapon1
312,81901,MiniGameEVA/Skill/eva2_jw_icon01.png,10001,a,Enemy/Boss/Boss1/2/B1_Weapon2
313,81901,MiniGameEVA/Skill/eva2_jw_icon01.png,10001,a,Enemy/Boss/Boss1/3/B1_Weapon3
314,81901,MiniGameEVA/Skill/eva2_jw_icon01.png,10001,a,Enemy/Boss/Boss1/4/B1_Weapon4
315,81901,MiniGameEVA/Skill/eva2_jw_icon01.png,10001,a,Enemy/Boss/Boss1/5/B1_Weapon5
316,81901,MiniGameEVA/Skill/eva2_jw_icon01.png,10001,a,TestWeapon
317,81901,MiniGameEVA/Skill/eva2_jw_icon01.png,10001,a,Enemy/Boss/Boss1/7/B1_Weapon7
318,81901,MiniGameEVA/Skill/eva2_jw_icon01.png,10001,a,TestWeapon
319,81901,MiniGameEVA/Skill/eva2_jw_icon01.png,10001,a,Enemy/Boss/Boss1/9/B1_Weapon9
320,81901,MiniGameEVA/Skill/eva2_jw_icon01.png,10001,a,Enemy/Boss/Boss1/10/B1_Weapon10
321,81901,MiniGameEVA/Skill/eva2_jw_icon01.png,10001,a,Enemy/Boss/Boss2/1/B2_Weapon1
322,81901,MiniGameEVA/Skill/eva2_jw_icon01.png,10001,a,Enemy/Boss/Boss2/2/B2_Weapon2
323,81901,MiniGameEVA/Skill/eva2_jw_icon01.png,10001,a,Enemy/Boss/Boss2/3/B2_Weapon3
324,81901,MiniGameEVA/Skill/eva2_jw_icon01.png,10001,a,Enemy/Boss/Boss2/4/B2_Weapon4
325,81901,MiniGameEVA/Skill/eva2_jw_icon01.png,10001,a,Enemy/Boss/Boss2/5/B2_Weapon5
326,81901,MiniGameEVA/Skill/eva2_jw_icon01.png,10001,a,TestWeapon
327,81901,MiniGameEVA/Skill/eva2_jw_icon01.png,10001,a,Enemy/Boss/Boss2/7/B2_Weapon7
328,81901,MiniGameEVA/Skill/eva2_jw_icon01.png,10001,a,Enemy/Boss/Boss2/8/B2_Weapon8
329,81901,MiniGameEVA/Skill/eva2_jw_icon01.png,10001,a,TestWeapon
330,81901,MiniGameEVA/Skill/eva2_jw_icon01.png,10001,a,TestWeapon
331,81901,MiniGameEVA/Skill/eva2_jw_icon01.png,10001,a,Enemy/Boss/Boss3/1/B3_Weapon1
332,81901,MiniGameEVA/Skill/eva2_jw_icon01.png,10001,a,Enemy/Boss/Boss3/2/B3_Weapon2
333,81901,MiniGameEVA/Skill/eva2_jw_icon01.png,10001,a,Enemy/Boss/Boss3/3/B3_Weapon3
334,81901,MiniGameEVA/Skill/eva2_jw_icon01.png,10001,a,Enemy/Boss/Boss3/4/B3_Weapon4
335,81901,MiniGameEVA/Skill/eva2_jw_icon01.png,10001,a,Enemy/Boss/Boss3/5/B3_Weapon5
336,81901,MiniGameEVA/Skill/eva2_jw_icon01.png,10001,a,TestWeapon
337,81901,MiniGameEVA/Skill/eva2_jw_icon01.png,10001,a,Enemy/Boss/Boss3/7/B3_Weapon7
338,81901,MiniGameEVA/Skill/eva2_jw_icon01.png,10001,a,Enemy/Boss/Boss3/8/B3_Weapon8
339,81901,MiniGameEVA/Skill/eva2_jw_icon01.png,10001,a,TestWeapon
340,81901,MiniGameEVA/Skill/eva2_jw_icon01.png,10001,a,TestWeapon
341,81901,MiniGameEVA/Skill/eva2_jw_icon01.png,10001,a,Enemy/Boss/Boss4/1/B4_Weapon1
342,81901,MiniGameEVA/Skill/eva2_jw_icon01.png,10001,a,Enemy/Boss/Boss4/2/B4_Weapon2
343,81901,MiniGameEVA/Skill/eva2_jw_icon01.png,10001,a,Enemy/Boss/Boss4/3/B4_Weapon3
344,81901,MiniGameEVA/Skill/eva2_jw_icon01.png,10001,a,Enemy/Boss/Boss4/4/B4_Weapon4
345,81901,MiniGameEVA/Skill/eva2_jw_icon01.png,10001,a,Enemy/Boss/Boss4/5/B4_Weapon5
346,81901,MiniGameEVA/Skill/eva2_jw_icon01.png,10001,a,Enemy/Boss/Boss4/6/B4_Weapon6
347,81901,MiniGameEVA/Skill/eva2_jw_icon01.png,10001,a,TestWeapon
348,81901,MiniGameEVA/Skill/eva2_jw_icon01.png,10001,a,TestWeapon
349,81901,MiniGameEVA/Skill/eva2_jw_icon01.png,10001,a,TestWeapon
350,81901,MiniGameEVA/Skill/eva2_jw_icon01.png,10001,a,TestWeapon
351,81901,MiniGameEVA/Skill/eva2_jw_icon01.png,10001,a,Enemy/Boss/Boss5/1/B5_Weapon1
352,81901,MiniGameEVA/Skill/eva2_jw_icon01.png,10001,a,Enemy/Boss/Boss5/2/B5_Weapon2
353,81901,MiniGameEVA/Skill/eva2_jw_icon01.png,10001,a,Enemy/Boss/Boss5/3/B5_Weapon3
354,81901,MiniGameEVA/Skill/eva2_jw_icon01.png,10001,a,Enemy/Boss/Boss5/4/B5_Weapon4
355,81901,MiniGameEVA/Skill/eva2_jw_icon01.png,10001,a,Enemy/Boss/Boss5/5/B5_Weapon5
356,81901,MiniGameEVA/Skill/eva2_jw_icon01.png,10001,a,Enemy/Boss/Boss5/6/B5_Weapon6
357,81901,MiniGameEVA/Skill/eva2_jw_icon01.png,10001,a,TestWeapon
358,81901,MiniGameEVA/Skill/eva2_jw_icon01.png,10001,a,TestWeapon
359,81901,MiniGameEVA/Skill/eva2_jw_icon01.png,10001,a,TestWeapon
360,81901,MiniGameEVA/Skill/eva2_jw_icon01.png,10001,a,TestWeapon
361,81901,MiniGameEVA/Skill/eva2_jw_icon01.png,10001,a,Enemy/Boss/Boss6/1/B6_Weapon1
362,81901,MiniGameEVA/Skill/eva2_jw_icon01.png,10001,a,Enemy/Boss/Boss6/2/B6_Weapon2
363,81901,MiniGameEVA/Skill/eva2_jw_icon01.png,10001,a,Enemy/Boss/Boss6/3/B6_Weapon3
364,81901,MiniGameEVA/Skill/eva2_jw_icon01.png,10001,a,Enemy/Boss/Boss6/4/B6_Weapon4
365,81901,MiniGameEVA/Skill/eva2_jw_icon01.png,10001,a,Enemy/Boss/Boss6/5/B6_Weapon5
366,81901,MiniGameEVA/Skill/eva2_jw_icon01.png,10001,a,TestWeapon
367,81901,MiniGameEVA/Skill/eva2_jw_icon01.png,10001,a,Enemy/Boss/Boss6/7/B6_Weapon7
368,81901,MiniGameEVA/Skill/eva2_jw_icon01.png,10001,a,Enemy/Boss/Boss6/8/B6_Weapon8
369,81901,MiniGameEVA/Skill/eva2_jw_icon01.png,10001,a,Enemy/Boss/Boss6/9/B6_Weapon9
370,81901,MiniGameEVA/Skill/eva2_jw_icon01.png,10001,a,TestWeapon
401,81901,MiniGameEVA/Skill/eva2_jw_icon01.png,10001,a,Wingman/1/W1_WeaponLeft
402,81901,MiniGameEVA/Skill/eva2_jw_icon01.png,10001,a,Wingman/1/W1_WeaponRight
403,81901,MiniGameEVA/Skill/eva2_jw_icon01.png,10001,a,Wingman/2/W2_WeaponLeft
404,81901,MiniGameEVA/Skill/eva2_jw_icon01.png,10001,a,Wingman/2/W2_WeaponRight
405,81901,MiniGameEVA/Skill/eva2_jw_icon01.png,10001,a,Enemy/Boss/W1_Weapon
406,81901,MiniGameEVA/Skill/eva2_jw_icon01.png,10001,a,Enemy/Boss/W1_Weapon
998,81901,MiniGameEVA/Skill/eva2_jw_icon01.png,10001,a,TestWeapon1
999,81901,MiniGameEVA/Skill/eva2_jw_icon01.png,10001,a,TestWeapon
210111,81901,MiniGameEVA/Skill/eva2_jw_icon01.png,10001,a,Enemy/Elite/Elite1/21000/E21011_Weapon
210211,81901,MiniGameEVA/Skill/eva2_jw_icon01.png,10001,a,Enemy/Elite/Elite1/21000/E21021_Weapon
220111,81901,MiniGameEVA/Skill/eva2_jw_icon01.png,10001,a,Enemy/Elite/Elite2/22000/E22011_Weapon
220211,81901,MiniGameEVA/Skill/eva2_jw_icon01.png,10001,a,Enemy/Elite/Elite2/22000/E22021_Weapon
220311,81901,MiniGameEVA/Skill/eva2_jw_icon01.png,10001,a,Enemy/Elite/Elite2/22000/E22031_Weapon
230111,81901,MiniGameEVA/Skill/eva2_jw_icon01.png,10001,a,Enemy/Elite/Elite3/23000/E23011_Weapon
230211,81901,MiniGameEVA/Skill/eva2_jw_icon01.png,10001,a,Enemy/Elite/Elite3/23000/E23021_Weapon
