id,resource_id,costume_index,name_code,name_localkey,order
51101,82,1,5011,Locale_Profile:usericon_name_51101,504701
59401,810,1,5094,Locale_Profile:usericon_name_59401,515001
59402,810,2,5094,Locale_Profile:usericon_name_59402,515002
59501,811,1,5095,Locale_Profile:usericon_name_59501,515101
59502,811,2,5095,Locale_Profile:usericon_name_59502,515102
52001,72,1,5020,Locale_Profile:usericon_name_52001,500801
53702,212,2,5037,Locale_Profile:usericon_name_53702,509402
50702,170,2,5007,Locale_Profile:usericon_name_50702,500202
54201,230,1,5042,Locale_Profile:usericon_name_54201,513101
56101,233,1,5061,Locale_Profile:usericon_name_56101,513501
50901,271,1,5009,Locale_Profile:usericon_name_50901,508501
50801,270,1,5008,Locale_Profile:usericon_name_50801,508401
51102,82,2,5011,Locale_Profile:usericon_name_51102,504702
53101,180,1,5031,Locale_Profile:usericon_name_53101,501101
57402,430,2,5074,Locale_Profile:usericon_name_57402,510302
50202,140,2,5002,Locale_Profile:usericon_name_50202,508102
52402,101,2,5024,Locale_Profile:usericon_name_52402,505002
50302,210,2,5003,Locale_Profile:usericon_name_50302,508202
510801,820,1,5108,Locale_Profile:usericon_name_510801,515201
510802,820,2,5108,Locale_Profile:usericon_name_510802,515202
510901,821,1,5109,Locale_Profile:usericon_name_510901,515301
510902,821,2,5109,Locale_Profile:usericon_name_510902,515302
504501,280,1,5045,Locale_Profile:usericon_name_504501,510601
501602,30,2,5016,Locale_Profile:usericon_name_501602,500402
506501,330,1,5065,Locale_Profile:usericon_name_506501,513901
504402,260,2,5044,Locale_Profile:usericon_name_504402,513302
502004,72,4,5020,Locale_Profile:usericon_name_502004,500804
501201,220,1,5012,Locale_Profile:usericon_name_501201,512701
503901,242,1,5039,Locale_Profile:usericon_name_503901,509501
502601,130,1,5026,Locale_Profile:usericon_name_502601,508701
503201,181,2,5032,Locale_Profile:usericon_name_503201,501202
505501,400,1,5055,Locale_Profile:usericon_name_505501,505601
102202,112,2,1022,Locale_Profile:usericon_name_102202,509702
507902,350,2,5079,Locale_Profile:usericon_name_507902,501902
506301,351,1,5063,Locale_Profile:usericon_name_506301,301001
509901,450,1,5099,Locale_Profile:usericon_name_509901,506701
510001,451,1,5100,Locale_Profile:usericon_name_510001,506801
504801,321,1,5048,Locale_Profile:usericon_name_504801,502401
511801,830,1,5118,Locale_Profile:usericon_name_511801,515401
511901,831,1,5119,Locale_Profile:usericon_name_511901,515501
512001,832,1,5120,Locale_Profile:usericon_name_512001,515601
511802,830,2,5118,Locale_Profile:usericon_name_511802,515402
511902,831,2,5119,Locale_Profile:usericon_name_511902,515502
512002,832,2,5120,Locale_Profile:usericon_name_512002,515602
511803,830,3,5118,Locale_Profile:usericon_name_511803,515403
509201,382,1,5092,Locale_Profile:usericon_name_509201,511201
510101,470,1,5101,Locale_Profile:usericon_name_510101,513601
501701,32,1,5017,Locale_Profile:usericon_name_501701,500501
508101,192,1,5081,Locale_Profile:usericon_name_508101,506901
511001,43,1,5110,Locale_Profile:usericon_name_511001,502701
501301,231,1,5013,Locale_Profile:usericon_name_501301,512801
510501,225,1,5105,Locale_Profile:usericon_name_510501,513801
512401,511,1,5124,Locale_Profile:usericon_name_512401,514101
507501,431,1,5075,Locale_Profile:usericon_name_507501,510401
502201,91,1,5022,Locale_Profile:usericon_name_502201,500901
508801,390,1,5088,Locale_Profile:usericon_name_508801,502801
507701,391,1,5077,Locale_Profile:usericon_name_507701,507301
509902,450,2,5099,Locale_Profile:usericon_name_509902,506702
511201,501,1,5112,Locale_Profile:usericon_name_511201,507201
505901,401,1,5059,Locale_Profile:usericon_name_505901,505701
506602,352,2,5066,Locale_Profile:usericon_name_506602,501702
505401,381,1,5054,Locale_Profile:usericon_name_505401,510001
513201,834,1,5132,Locale_Profile:usericon_name_513201,515801
513202,834,2,5132,Locale_Profile:usericon_name_513202,515802
513301,835,1,5133,Locale_Profile:usericon_name_513301,515701
513302,835,2,5133,Locale_Profile:usericon_name_513302,515702
512003,832,3,5120,Locale_Profile:usericon_name_512003,515603
512004,832,4,5120,Locale_Profile:usericon_name_512004,515604
510002,451,2,5100,Locale_Profile:usericon_name_510002,506802
504601,310,1,5046,Locale_Profile:usericon_name_504601,511401
512501,514,1,5125,Locale_Profile:usericon_name_512501,514201
512402,511,2,5124,Locale_Profile:usericon_name_512402,514102
513801,162,1,5138,Locale_Profile:usericon_name_513801,507801
513701,513,1,5137,Locale_Profile:usericon_name_513701,514301
500802,270,2,5008,Locale_Profile:usericon_name_500802,508402
500902,271,2,5009,Locale_Profile:usericon_name_500902,508502
102101,281,1,1021,Locale_Profile:usericon_name_102101,511301
500703,170,3,5007,Locale_Profile:usericon_name_500703,500203
514201,850,1,5142,Locale_Profile:usericon_name_514201,515901
514202,850,2,5142,Locale_Profile:usericon_name_514202,515902
514203,850,3,5142,Locale_Profile:usericon_name_514203,515903
514301,851,1,5143,Locale_Profile:usericon_name_514301,516001
514302,851,2,5143,Locale_Profile:usericon_name_514302,516002
504101,222,1,5041,Locale_Profile:usericon_name_504101,513001
502102,80,2,5021,Locale_Profile:usericon_name_502102,504902
509403,810,3,5094,Locale_Profile:usericon_name_509403,515003
509503,811,3,5095,Locale_Profile:usericon_name_509503,515103
508102,192,2,5081,Locale_Profile:usericon_name_508102,506902
512901,16,1,5129,Locale_Profile:usericon_name_512901,503201
501402,150,2,5014,Locale_Profile:usericon_name_501402,504802
514901,95,1,5149,Locale_Profile:usericon_name_514901,504001
500303,210,3,5003,Locale_Profile:usericon_name_500303,508203
504901,272,1,5049,Locale_Profile:usericon_name_504901,512101
511101,550,1,5111,Locale_Profile:usericon_name_511101,511501
515201,840,1,5152,Locale_Profile:usericon_name_515201,516101
515202,840,2,5152,Locale_Profile:usericon_name_515202,516102
515301,841,1,5153,Locale_Profile:usericon_name_515301,516201
515302,841,2,5153,Locale_Profile:usericon_name_515302,516202
514101,41,1,5141,Locale_Profile:usericon_name_514101,503601
511002,43,2,5110,Locale_Profile:usericon_name_511002,502702
512902,16,2,5129,Locale_Profile:usericon_name_512902,503202
510102,470,2,5101,Locale_Profile:usericon_name_510102,513602
506502,330,2,5065,Locale_Profile:usericon_name_506502,513902
513702,513,2,5137,Locale_Profile:usericon_name_513702,514302
551501,223,1,5155,Locale_Profile:usericon_name_551501,514501
102001,111,1,1020,Locale_Profile:usericon_name_102001,505401
500803,270,3,5008,Locale_Profile:usericon_name_500803,508403
513501,520,1,5135,Locale_Profile:usericon_name_513501,512301
