id,product_type,product_id,item_type,midas_product_id_proximabeta,midas_product_id_gamamobi,is_free,cost
10200904,PackageShop,200904,Item,com.proximabeta.nikke.pickup03_04,com.gamamobi.nikke.pickup03_04,False,19.99
10200905,PackageShop,200905,Item,com.proximabeta.nikke.pickup03_05,com.gamamobi.nikke.pickup03_05,False,54.99
10201001,PackageShop,201001,Item,com.proximabeta.nikke.pickup04_01,com.gamamobi.nikke.pickup04_01,False,54.99
10201002,PackageShop,201002,Item,com.proximabeta.nikke.pickup04_02,com.gamamobi.nikke.pickup04_02,False,99.99
10201003,PackageShop,201003,Item,com.proximabeta.nikke.pickup04_03,com.gamamobi.nikke.pickup04_03,False,9.99
10201004,PackageShop,201004,Item,com.proximabeta.nikke.pickup04_04,com.gamamobi.nikke.pickup04_04,False,19.99
10201005,PackageShop,201005,Item,com.proximabeta.nikke.pickup04_05,com.gamamobi.nikke.pickup04_05,False,54.99
10201006,PackageShop,201006,Item,com.proximabeta.nikke.event03_04,com.gamamobi.nikke.event03_04,False,19.99
10201007,PackageShop,201007,Item,com.proximabeta.nikke.event03_05,com.gamamobi.nikke.event03_05,False,54.99
10201008,PackageShop,201008,Item,com.proximabeta.nikke.event03_06,com.gamamobi.nikke.event03_06,False,99.99
10201101,PackageShop,201101,Item,com.proximabeta.nikke.event03_01,com.gamamobi.nikke.event03_01,False,4.99
10201102,PackageShop,201102,Item,com.proximabeta.nikke.event03_02,com.gamamobi.nikke.event03_02,False,19.99
10201103,PackageShop,201103,Item,com.proximabeta.nikke.event03_03,com.gamamobi.nikke.event03_03,False,29.99
10201201,PackageShop,201201,Item,com.proximabeta.nikke.pickup05_01,com.gamamobi.nikke.pickup05_01,False,54.99
10201202,PackageShop,201202,Item,com.proximabeta.nikke.pickup05_02,com.gamamobi.nikke.pickup05_02,False,99.99
10201203,PackageShop,201203,Item,com.proximabeta.nikke.pickup05_03,com.gamamobi.nikke.pickup05_03,False,9.99
10201204,PackageShop,201204,Item,com.proximabeta.nikke.pickup05_04,com.gamamobi.nikke.pickup05_04,False,19.99
10201205,PackageShop,201205,Item,com.proximabeta.nikke.pickup05_05,com.gamamobi.nikke.pickup05_05,False,54.99
10201209,PackageShop,201209,Item,com.proximabeta.nikke.pickup05_06,com.gamamobi.nikke.pickup05_06,False,29.99
10201301,PackageShop,201301,Item,com.proximabeta.nikke.pickup06_01,com.gamamobi.nikke.pickup06_01,False,54.99
10201302,PackageShop,201302,Item,com.proximabeta.nikke.pickup06_02,com.gamamobi.nikke.pickup06_02,False,99.99
10201303,PackageShop,201303,Item,com.proximabeta.nikke.pickup06_03,com.gamamobi.nikke.pickup06_03,False,9.99
10201304,PackageShop,201304,Item,com.proximabeta.nikke.pickup06_04,com.gamamobi.nikke.pickup06_04,False,19.99
10201305,PackageShop,201305,Item,com.proximabeta.nikke.pickup06_05,com.gamamobi.nikke.pickup06_05,False,54.99
10201306,PackageShop,201306,Item,com.proximabeta.nikke.pickup06_06,com.gamamobi.nikke.pickup06_06,False,29.99
10201307,PackageShop,201307,Item,com.proximabeta.nikke.event04_04,com.gamamobi.nikke.event04_04,False,19.99
10201308,PackageShop,201308,Item,com.proximabeta.nikke.event04_05,com.gamamobi.nikke.event04_05,False,54.99
10201309,PackageShop,201309,Item,com.proximabeta.nikke.event04_06,com.gamamobi.nikke.event04_06,False,99.99
10201401,PackageShop,201401,Item,com.proximabeta.nikke.pickup07_01,com.gamamobi.nikke.pickup07_01,False,54.99
10201402,PackageShop,201402,Item,com.proximabeta.nikke.pickup07_02,com.gamamobi.nikke.pickup07_02,False,99.99
10201403,PackageShop,201403,Item,com.proximabeta.nikke.pickup07_03,com.gamamobi.nikke.pickup07_03,False,9.99
10201404,PackageShop,201404,Item,com.proximabeta.nikke.pickup07_04,com.gamamobi.nikke.pickup07_04,False,19.99
10201405,PackageShop,201405,Item,com.proximabeta.nikke.pickup07_05,com.gamamobi.nikke.pickup07_05,False,54.99
10201406,PackageShop,201406,Item,com.proximabeta.nikke.pickup07_06,com.gamamobi.nikke.pickup07_06,False,29.99
10201407,PackageShop,201407,Item,com.proximabeta.nikke.event05_01,com.gamamobi.nikke.event05_01,False,19.99
10201408,PackageShop,201408,Item,com.proximabeta.nikke.event05_02,com.gamamobi.nikke.event05_02,False,54.99
10201409,PackageShop,201409,Item,com.proximabeta.nikke.event05_03,com.gamamobi.nikke.event05_03,False,99.99
10201501,PackageShop,201501,Item,com.proximabeta.nikke.pickup08_01,com.gamamobi.nikke.pickup08_01,False,54.99
10201502,PackageShop,201502,Item,com.proximabeta.nikke.pickup08_02,com.gamamobi.nikke.pickup08_02,False,99.99
10201503,PackageShop,201503,Item,com.proximabeta.nikke.pickup08_03,com.gamamobi.nikke.pickup08_03,False,9.99
10201504,PackageShop,201504,Item,com.proximabeta.nikke.pickup08_04,com.gamamobi.nikke.pickup08_04,False,19.99
10201505,PackageShop,201505,Item,com.proximabeta.nikke.pickup08_05,com.gamamobi.nikke.pickup08_05,False,54.99
10201506,PackageShop,201506,Item,com.proximabeta.nikke.pickup08_06,com.gamamobi.nikke.pickup08_06,False,29.99
10201601,PackageShop,201601,Item,com.proximabeta.nikke.limit02_01,com.gamamobi.nikke.limit02_01,False,14.99
10201602,PackageShop,201602,Item,com.proximabeta.nikke.limit02_02,com.gamamobi.nikke.limit02_02,False,29.99
10201603,PackageShop,201603,Item,com.proximabeta.nikke.limit02_03,com.gamamobi.nikke.limit02_03,False,54.99
10201604,PackageShop,201604,Item,com.proximabeta.nikke.limit02_04,com.gamamobi.nikke.limit02_04,False,99.99
10201701,PackageShop,201701,Item,com.proximabeta.nikke.pickup09_01,com.gamamobi.nikke.pickup09_01,False,54.99
10201702,PackageShop,201702,Item,com.proximabeta.nikke.pickup09_02,com.gamamobi.nikke.pickup09_02,False,99.99
10201703,PackageShop,201703,Item,com.proximabeta.nikke.pickup09_03,com.gamamobi.nikke.pickup09_03,False,9.99
10201704,PackageShop,201704,Item,com.proximabeta.nikke.pickup09_04,com.gamamobi.nikke.pickup09_04,False,19.99
10201705,PackageShop,201705,Item,com.proximabeta.nikke.pickup09_05,com.gamamobi.nikke.pickup09_05,False,54.99
10201706,PackageShop,201706,Item,com.proximabeta.nikke.pickup09_06,com.gamamobi.nikke.pickup09_06,False,29.99
10201707,PackageShop,201707,Item,com.proximabeta.nikke.event06_01,com.gamamobi.nikke.event06_01,False,19.99
10201708,PackageShop,201708,Item,com.proximabeta.nikke.event06_02,com.gamamobi.nikke.event06_02,False,54.99
10201709,PackageShop,201709,Item,com.proximabeta.nikke.event06_03,com.gamamobi.nikke.event06_03,False,99.99
10201801,PackageShop,201801,Item,com.proximabeta.nikke.pickup10_01,com.gamamobi.nikke.pickup10_01,False,54.99
10201802,PackageShop,201802,Item,com.proximabeta.nikke.pickup10_02,com.gamamobi.nikke.pickup10_02,False,99.99
10201803,PackageShop,201803,Item,com.proximabeta.nikke.pickup10_03,com.gamamobi.nikke.pickup10_03,False,9.99
10201804,PackageShop,201804,Item,com.proximabeta.nikke.pickup10_04,com.gamamobi.nikke.pickup10_04,False,19.99
10201805,PackageShop,201805,Item,com.proximabeta.nikke.pickup10_05,com.gamamobi.nikke.pickup10_05,False,54.99
10201806,PackageShop,201806,Item,com.proximabeta.nikke.pickup10_06,com.gamamobi.nikke.pickup10_06,False,29.99
10201901,PackageShop,201901,Item,com.proximabeta.nikke.pickup11_01,com.gamamobi.nikke.pickup11_01,False,54.99
10201902,PackageShop,201902,Item,com.proximabeta.nikke.pickup11_02,com.gamamobi.nikke.pickup11_02,False,99.99
10201903,PackageShop,201903,Item,com.proximabeta.nikke.pickup11_03,com.gamamobi.nikke.pickup11_03,False,9.99
10201904,PackageShop,201904,Item,com.proximabeta.nikke.pickup11_04,com.gamamobi.nikke.pickup11_04,False,19.99
10201905,PackageShop,201905,Item,com.proximabeta.nikke.pickup11_05,com.gamamobi.nikke.pickup11_05,False,54.99
10201906,PackageShop,201906,Item,com.proximabeta.nikke.pickup11_06,com.gamamobi.nikke.pickup11_06,False,29.99
10201907,PackageShop,201907,Item,com.proximabeta.nikke.event07_01,com.gamamobi.nikke.event07_01,False,19.99
10201908,PackageShop,201908,Item,com.proximabeta.nikke.event07_02,com.gamamobi.nikke.event07_02,False,54.99
10201909,PackageShop,201909,Item,com.proximabeta.nikke.event07_03,com.gamamobi.nikke.event07_03,False,99.99
10202001,PackageShop,202001,Item,com.proximabeta.nikke.limit01_01,com.gamamobi.nikke.limit01_01,False,14.99
10202002,PackageShop,202002,Item,com.proximabeta.nikke.limit01_02,com.gamamobi.nikke.limit01_02,False,29.99
10202003,PackageShop,202003,Item,com.proximabeta.nikke.limit01_03,com.gamamobi.nikke.limit01_03,False,54.99
10202004,PackageShop,202004,Item,com.proximabeta.nikke.limit01_04,com.gamamobi.nikke.limit01_04,False,99.99
10202101,PackageShop,202101,Item,com.proximabeta.nikke.pickup12_01,com.gamamobi.nikke.pickup12_01,False,54.99
10202102,PackageShop,202102,Item,com.proximabeta.nikke.pickup12_02,com.gamamobi.nikke.pickup12_02,False,99.99
10202103,PackageShop,202103,Item,com.proximabeta.nikke.pickup12_03,com.gamamobi.nikke.pickup12_03,False,9.99
10202104,PackageShop,202104,Item,com.proximabeta.nikke.pickup12_04,com.gamamobi.nikke.pickup12_04,False,19.99
10202105,PackageShop,202105,Item,com.proximabeta.nikke.pickup12_05,com.gamamobi.nikke.pickup12_05,False,54.99
10202106,PackageShop,202106,Item,com.proximabeta.nikke.pickup12_06,com.gamamobi.nikke.pickup12_06,False,29.99
10202107,PackageShop,202107,Item,com.proximabeta.nikke.event08_01,com.gamamobi.nikke.event08_01,False,19.99
10202108,PackageShop,202108,Item,com.proximabeta.nikke.event08_02,com.gamamobi.nikke.event08_02,False,54.99
10202109,PackageShop,202109,Item,com.proximabeta.nikke.event08_03,com.gamamobi.nikke.event08_03,False,99.99
10202201,PackageShop,202201,Item,com.proximabeta.nikke.pickup13_01,com.gamamobi.nikke.pickup13_01,False,54.99
10202202,PackageShop,202202,Item,com.proximabeta.nikke.pickup13_02,com.gamamobi.nikke.pickup13_02,False,99.99
10202203,PackageShop,202203,Item,com.proximabeta.nikke.pickup13_03,com.gamamobi.nikke.pickup13_03,False,9.99
10202204,PackageShop,202204,Item,com.proximabeta.nikke.pickup13_04,com.gamamobi.nikke.pickup13_04,False,19.99
10202205,PackageShop,202205,Item,com.proximabeta.nikke.pickup13_05,com.gamamobi.nikke.pickup13_05,False,54.99
10202206,PackageShop,202206,Item,com.proximabeta.nikke.pickup13_06,com.gamamobi.nikke.pickup13_06,False,29.99
10202207,PackageShop,202207,Item,com.proximabeta.nikke.event09_01,com.gamamobi.nikke.event09_01,False,19.99
10202208,PackageShop,202208,Item,com.proximabeta.nikke.event09_02,com.gamamobi.nikke.event09_02,False,54.99
10202209,PackageShop,202209,Item,com.proximabeta.nikke.event09_03,com.gamamobi.nikke.event09_03,False,99.99
10202301,StepUpPackageShop,202301,Item,com.proximabeta.nikke.stepup01_01,com.gamamobi.nikke.stepup01_01,True,0
10202302,StepUpPackageShop,202302,Item,com.proximabeta.nikke.stepup01_02,com.gamamobi.nikke.stepup01_02,False,4.99
10202303,StepUpPackageShop,202303,Item,com.proximabeta.nikke.stepup01_03,com.gamamobi.nikke.stepup01_03,False,19.99
10202304,StepUpPackageShop,202304,Item,com.proximabeta.nikke.stepup01_04,com.gamamobi.nikke.stepup01_04,False,29.99
10202305,StepUpPackageShop,202305,Item,com.proximabeta.nikke.stepup01_05,com.gamamobi.nikke.stepup01_05,False,54.99
10202401,PackageShop,202401,Item,com.proximabeta.nikke.event10_01,com.gamamobi.nikke.event10_01,False,19.99
10202402,PackageShop,202402,Item,com.proximabeta.nikke.event10_02,com.gamamobi.nikke.event10_02,False,54.99
10202403,PackageShop,202403,Item,com.proximabeta.nikke.event10_03,com.gamamobi.nikke.event10_03,False,99.99
10202404,PackageShop,202404,Item,com.proximabeta.nikke.event10_04,com.gamamobi.nikke.event10_04,False,29.99
10202405,PackageShop,202405,Item,com.proximabeta.nikke.event10_05,com.gamamobi.nikke.event10_05,False,54.99
10202406,PackageShop,202406,Item,com.proximabeta.nikke.event10_06,com.gamamobi.nikke.event10_06,False,14.99
10202407,PackageShop,202407,Item,com.proximabeta.nikke.event10_07,com.gamamobi.nikke.event10_07,False,29.99
10202408,PackageShop,202408,Item,com.proximabeta.nikke.event10_08,com.gamamobi.nikke.event10_08,False,54.99
10202409,PackageShop,202409,Item,com.proximabeta.nikke.event10_09,com.gamamobi.nikke.event10_09,False,99.99
10202501,PackageShop,202501,Item,com.proximabeta.nikke.pickup14_01,com.gamamobi.nikke.pickup14_01,False,54.99
10202502,PackageShop,202502,Item,com.proximabeta.nikke.pickup14_02,com.gamamobi.nikke.pickup14_02,False,99.99
10202503,PackageShop,202503,Item,com.proximabeta.nikke.pickup14_03,com.gamamobi.nikke.pickup14_03,False,9.99
10202504,PackageShop,202504,Item,com.proximabeta.nikke.pickup14_04,com.gamamobi.nikke.pickup14_04,False,19.99
10202505,PackageShop,202505,Item,com.proximabeta.nikke.pickup14_05,com.gamamobi.nikke.pickup14_05,False,54.99
10202506,PackageShop,202506,Item,com.proximabeta.nikke.pickup14_06,com.gamamobi.nikke.pickup14_06,False,29.99
10202601,PackageShop,202601,Item,com.proximabeta.nikke.event11_01,com.gamamobi.nikke.event11_01,False,19.99
10202602,PackageShop,202602,Item,com.proximabeta.nikke.event11_02,com.gamamobi.nikke.event11_02,False,54.99
10202603,PackageShop,202603,Item,com.proximabeta.nikke.event11_03,com.gamamobi.nikke.event11_03,False,99.99
10202604,PackageShop,202604,Item,com.proximabeta.nikke.pickup15_01,com.gamamobi.nikke.pickup15_01,False,54.99
10202605,PackageShop,202605,Item,com.proximabeta.nikke.pickup15_02,com.gamamobi.nikke.pickup15_02,False,99.99
10202606,PackageShop,202606,Item,com.proximabeta.nikke.pickup15_03,com.gamamobi.nikke.pickup15_03,False,9.99
10202607,PackageShop,202607,Item,com.proximabeta.nikke.pickup15_04,com.gamamobi.nikke.pickup15_04,False,19.99
10202608,PackageShop,202608,Item,com.proximabeta.nikke.pickup15_05,com.gamamobi.nikke.pickup15_05,False,54.99
10202609,PackageShop,202609,Item,com.proximabeta.nikke.pickup15_06,com.gamamobi.nikke.pickup15_06,False,29.99
10202610,PackageShop,202610,Item,com.proximabeta.nikke.pickup15_07,com.gamamobi.nikke.pickup15_07,False,54.99
10202701,PackageShop,202701,Item,com.proximabeta.nikke.pickup16_01,com.gamamobi.nikke.pickup16_01,False,54.99
10202702,PackageShop,202702,Item,com.proximabeta.nikke.pickup16_02,com.gamamobi.nikke.pickup16_02,False,99.99
10202703,PackageShop,202703,Item,com.proximabeta.nikke.pickup16_03,com.gamamobi.nikke.pickup16_03,False,9.99
10202704,PackageShop,202704,Item,com.proximabeta.nikke.pickup16_04,com.gamamobi.nikke.pickup16_04,False,19.99
10202705,PackageShop,202705,Item,com.proximabeta.nikke.pickup16_05,com.gamamobi.nikke.pickup16_05,False,54.99
10202706,PackageShop,202706,Item,com.proximabeta.nikke.pickup16_06,com.gamamobi.nikke.pickup16_06,False,29.99
10202707,PackageShop,202707,Item,com.proximabeta.nikke.pickup16_07,com.gamamobi.nikke.pickup16_07,False,54.99
10202801,PackageShop,202801,Item,com.proximabeta.nikke.limit03_01,com.gamamobi.nikke.limit03_01,False,14.99
10202802,PackageShop,202802,Item,com.proximabeta.nikke.limit03_02,com.gamamobi.nikke.limit03_02,False,29.99
10202803,PackageShop,202803,Item,com.proximabeta.nikke.limit03_03,com.gamamobi.nikke.limit03_03,False,54.99
10202804,PackageShop,202804,Item,com.proximabeta.nikke.limit03_04,com.gamamobi.nikke.limit03_04,False,99.99
10202901,PackageShop,202901,Item,com.proximabeta.nikke.event12_01,com.gamamobi.nikke.event12_01,False,19.99
10202902,PackageShop,202902,Item,com.proximabeta.nikke.event12_02,com.gamamobi.nikke.event12_02,False,54.99
10202903,PackageShop,202903,Item,com.proximabeta.nikke.event12_03,com.gamamobi.nikke.event12_03,False,99.99
10202904,PackageShop,202904,Item,com.proximabeta.nikke.pickup17_01,com.gamamobi.nikke.pickup17_01,False,54.99
10202905,PackageShop,202905,Item,com.proximabeta.nikke.pickup17_02,com.gamamobi.nikke.pickup17_02,False,99.99
10202906,PackageShop,202906,Item,com.proximabeta.nikke.pickup17_03,com.gamamobi.nikke.pickup17_03,False,9.99
10202907,PackageShop,202907,Item,com.proximabeta.nikke.pickup17_04,com.gamamobi.nikke.pickup17_04,False,19.99
10202908,PackageShop,202908,Item,com.proximabeta.nikke.pickup17_05,com.gamamobi.nikke.pickup17_05,False,54.99
10202909,PackageShop,202909,Item,com.proximabeta.nikke.pickup17_06,com.gamamobi.nikke.pickup17_06,False,29.99
10202910,PackageShop,202910,Item,com.proximabeta.nikke.pickup17_07,com.gamamobi.nikke.pickup17_07,False,54.99
10203001,StepUpPackageShop,203001,Item,com.proximabeta.nikke.stepup02_01,com.gamamobi.nikke.stepup02_01,True,0
10203002,StepUpPackageShop,203002,Item,com.proximabeta.nikke.stepup02_02,com.gamamobi.nikke.stepup02_02,False,4.99
10203003,StepUpPackageShop,203003,Item,com.proximabeta.nikke.stepup02_03,com.gamamobi.nikke.stepup02_03,False,19.99
10203004,StepUpPackageShop,203004,Item,com.proximabeta.nikke.stepup02_04,com.gamamobi.nikke.stepup02_04,False,29.99
10203005,StepUpPackageShop,203005,Item,com.proximabeta.nikke.stepup02_05,com.gamamobi.nikke.stepup02_05,False,54.99
10203101,PackageShop,203101,Item,com.proximabeta.nikke.event13_01,com.gamamobi.nikke.event13_01,False,19.99
10203102,PackageShop,203102,Item,com.proximabeta.nikke.event13_02,com.gamamobi.nikke.event13_02,False,54.99
10203103,PackageShop,203103,Item,com.proximabeta.nikke.event13_03,com.gamamobi.nikke.event13_03,False,99.99
10203104,PackageShop,203104,Item,com.proximabeta.nikke.pickup18_01,com.gamamobi.nikke.pickup18_01,False,54.99
10203105,PackageShop,203105,Item,com.proximabeta.nikke.pickup18_02,com.gamamobi.nikke.pickup18_02,False,99.99
10203106,PackageShop,203106,Item,com.proximabeta.nikke.pickup18_03,com.gamamobi.nikke.pickup18_03,False,9.99
10203107,PackageShop,203107,Item,com.proximabeta.nikke.pickup18_04,com.gamamobi.nikke.pickup18_04,False,19.99
10203108,PackageShop,203108,Item,com.proximabeta.nikke.pickup18_05,com.gamamobi.nikke.pickup18_05,False,54.99
10203109,PackageShop,203109,Item,com.proximabeta.nikke.pickup18_06,com.gamamobi.nikke.pickup18_06,False,29.99
10203110,PackageShop,203110,Item,com.proximabeta.nikke.pickup18_07,com.gamamobi.nikke.pickup18_07,False,54.99
10203204,PackageShop,203204,Item,com.proximabeta.nikke.pickup19_01,com.gamamobi.nikke.pickup19_01,False,54.99
10203205,PackageShop,203205,Item,com.proximabeta.nikke.pickup19_02,com.gamamobi.nikke.pickup19_02,False,99.99
10203206,PackageShop,203206,Item,com.proximabeta.nikke.pickup19_03,com.gamamobi.nikke.pickup19_03,False,9.99
10203207,PackageShop,203207,Item,com.proximabeta.nikke.pickup19_04,com.gamamobi.nikke.pickup19_04,False,19.99
10203208,PackageShop,203208,Item,com.proximabeta.nikke.pickup19_05,com.gamamobi.nikke.pickup19_05,False,54.99
10203209,PackageShop,203209,Item,com.proximabeta.nikke.pickup19_06,com.gamamobi.nikke.pickup19_06,False,29.99
10203210,PackageShop,203210,Item,com.proximabeta.nikke.pickup19_07,com.gamamobi.nikke.pickup19_07,False,54.99
10203401,CustomPackageShop,203401,Item,com.proximabeta.nikke.custompack_repeat_30000,com.gamamobi.nikke.custompack_repeat_30000,False,19.99
10203402,CustomPackageShop,203402,Item,com.proximabeta.nikke.custompack_repeat_85000,com.gamamobi.nikke.custompack_repeat_85000,False,54.99
10203403,CustomPackageShop,203403,Item,com.proximabeta.nikke.custompack_repeat_149000,com.gamamobi.nikke.custompack_repeat_149000,False,99.99
10203601,CustomPackageShop,203601,Item,com.proximabeta.nikke.custompack_02_30000,com.gamamobi.nikke.custompack_02_30000,False,19.99
10203602,CustomPackageShop,203602,Item,com.proximabeta.nikke.custompack_02_85000,com.gamamobi.nikke.custompack_02_85000,False,54.99
10203603,CustomPackageShop,203603,Item,com.proximabeta.nikke.custompack_02_149000,com.gamamobi.nikke.custompack_02_149000,False,99.99
10204401,CustomPackageShop,204401,Item,com.proximabeta.nikke.custompack_03_30000,com.gamamobi.nikke.custompack_03_30000,False,19.99
10204402,CustomPackageShop,204402,Item,com.proximabeta.nikke.custompack_03_85000,com.gamamobi.nikke.custompack_03_85000,False,54.99
10204403,CustomPackageShop,204403,Item,com.proximabeta.nikke.custompack_03_149000,com.gamamobi.nikke.custompack_03_149000,False,99.99
10204901,CustomPackageShop,204901,Item,com.proximabeta.nikke.custompack_04_30000,com.gamamobi.nikke.custompack_04_30000,False,19.99
10204902,CustomPackageShop,204902,Item,com.proximabeta.nikke.custompack_04_85000,com.gamamobi.nikke.custompack_04_85000,False,54.99
10204903,CustomPackageShop,204903,Item,com.proximabeta.nikke.custompack_04_149000,com.gamamobi.nikke.custompack_04_149000,False,99.99
10203901,StepUpPackageShop,203901,Item,com.proximabeta.nikke.stepup03_01,com.gamamobi.nikke.stepup03_01,True,0
10203902,StepUpPackageShop,203902,Item,com.proximabeta.nikke.stepup03_02,com.gamamobi.nikke.stepup03_02,False,4.99
10203903,StepUpPackageShop,203903,Item,com.proximabeta.nikke.stepup03_03,com.gamamobi.nikke.stepup03_03,False,19.99
10203904,StepUpPackageShop,203904,Item,com.proximabeta.nikke.stepup03_04,com.gamamobi.nikke.stepup03_04,False,29.99
10203905,StepUpPackageShop,203905,Item,com.proximabeta.nikke.stepup03_05,com.gamamobi.nikke.stepup03_05,False,54.99
10204201,StepUpPackageShop,204201,Item,com.proximabeta.nikke.stepup04_01,com.gamamobi.nikke.stepup04_01,True,0
10204202,StepUpPackageShop,204202,Item,com.proximabeta.nikke.stepup04_02,com.gamamobi.nikke.stepup04_02,False,4.99
10204203,StepUpPackageShop,204203,Item,com.proximabeta.nikke.stepup04_03,com.gamamobi.nikke.stepup04_03,False,19.99
10204204,StepUpPackageShop,204204,Item,com.proximabeta.nikke.stepup04_04,com.gamamobi.nikke.stepup04_04,False,29.99
10204205,StepUpPackageShop,204205,Item,com.proximabeta.nikke.stepup04_05,com.gamamobi.nikke.stepup04_05,False,54.99
10205201,StepUpPackageShop,205201,Item,com.proximabeta.nikke.stepup05_01,com.gamamobi.nikke.stepup05_01,True,0
10205202,StepUpPackageShop,205202,Item,com.proximabeta.nikke.stepup05_02,com.gamamobi.nikke.stepup05_02,False,4.99
10205203,StepUpPackageShop,205203,Item,com.proximabeta.nikke.stepup05_03,com.gamamobi.nikke.stepup05_03,False,19.99
10205204,StepUpPackageShop,205204,Item,com.proximabeta.nikke.stepup05_04,com.gamamobi.nikke.stepup05_04,False,29.99
10205205,StepUpPackageShop,205205,Item,com.proximabeta.nikke.stepup05_05,com.gamamobi.nikke.stepup05_05,False,54.99
