id,resource_id,icon_id,name_locale,tier,group_id,can_fire,mvspd,max_stamina,list_condition,list_condition_value,list_override_prob,list_prob,list_highpriority,effect_settings/0/effect_type_id,effect_settings/0/effect_value,effect_settings/1/effect_type_id,effect_settings/1/effect_value,hire_require_items/0/hire_require_item_id,hire_require_items/0/hire_require_item_value,hire_require_items/1/hire_require_item_id,hire_require_items/1/hire_require_item_value,hire_require_items/2/hire_require_item_id,hire_require_items/2/hire_require_item_value
9905,rebuildeden_npc_mjohan,rebuildeden_icn_portrait_mjohan,Locale_Event:rebe_unit_name_unique_05,5,7,False,100,10,Quest,801,250,0,True,DecreaseCreateTime,2500,None,0,1101,800,1102,200,1103,150
9906,rebuildeden_npc_mnayuta,rebuildeden_icn_portrait_mnayuta,Locale_Event:rebe_unit_name_unique_06,5,7,False,100,10,Quest,801,250,0,True,IncreaseProductionAmount,7,None,0,1101,800,1102,200,1103,150
9907,rebuildeden_npc_mnoah,rebuildeden_icn_portrait_noah,Locale_Event:rebe_unit_name_unique_07,5,7,False,100,10,Quest,801,250,0,True,AddDispatchSuccessProbability,2500,None,0,1101,800,1102,200,1103,150
9908,rebuildeden_npc_mpapilon,rebuildeden_icn_portrait_pappillon,Locale_Event:rebe_unit_name_unique_08,5,7,False,100,10,Quest,801,250,0,True,AddDispatchResourcePercentage,4000,None,0,1101,800,1102,200,1103,150
9909,rebuildeden_npc_mrapunzel,rebuildeden_icn_portrait_mrapunzel,Locale_Event:rebe_unit_name_unique_09,5,7,False,100,10,Quest,801,250,0,True,DecreaseRecruitValuePercentage,1200,None,0,1101,800,1102,200,1103,150
9910,rebuildeden_npc_mrscarlet,rebuildeden_icn_portrait_mscarlet,Locale_Event:rebe_unit_name_unique_10,5,7,False,100,10,Quest,801,250,0,True,DecreaseDispatchWaitTime,4000,None,0,1101,800,1102,200,1103,150
9911,rebuildeden_npc_msnowwhite,rebuildeden_icn_portrait_msnowwhite,Locale_Event:rebe_unit_name_unique_11,5,7,False,100,10,Quest,801,250,0,True,AddBasicElectronicsAmount,100,None,0,1101,800,1102,200,1103,150
9912,rebuildeden_npc_as001,rebuildeden_icn_portrait_as001,Locale_Event:rebe_unit_name_t1_01,1,7,True,140,30,Quest,801,1200,0,False,AddBasicElectronicsAmount,5,None,0,1101,150,0,0,0,0
10101,rebuildeden_npc_as001,rebuildeden_icn_portrait_as001,Locale_Event:rebe_unit_name_t1_01,1,1,True,140,30,None,0,0,1200,False,AddBasicElectronicsAmount,5,None,0,1101,150,0,0,0,0
10102,rebuildeden_npc_as004,rebuildeden_icn_portrait_as004,Locale_Event:rebe_unit_name_t1_02,1,1,True,120,40,None,0,0,1200,False,DecreaseSideElectronicsRequirementAmount,5,None,0,1101,150,0,0,0,0
10103,rebuildeden_npc_as002,rebuildeden_icn_portrait_as002,Locale_Event:rebe_unit_name_t1_03,1,1,True,110,50,None,0,0,1200,False,DecreaseElectronicsRequirementAmount,5,None,0,1101,150,0,0,0,0
10104,rebuildeden_npc_as005,rebuildeden_icn_portrait_as005,Locale_Event:rebe_unit_name_t1_04,1,1,True,120,40,None,0,0,1200,False,DecreaseCreateTime,500,None,0,1101,150,0,0,0,0
10105,rebuildeden_npc_as003,rebuildeden_icn_portrait_as003,Locale_Event:rebe_unit_name_t1_01,1,1,True,140,30,None,0,0,1200,False,AddBasicElectronicsAmount,5,None,0,1101,150,0,0,0,0
10106,rebuildeden_npc_as004,rebuildeden_icn_portrait_as004,Locale_Event:rebe_unit_name_t1_06,1,1,True,120,40,None,0,0,1200,False,IncreaseProductionAmount,1,None,0,1101,150,0,0,0,0
10107,rebuildeden_npc_as001,rebuildeden_icn_portrait_as001,Locale_Event:rebe_unit_name_t1_07,1,1,True,110,50,None,0,0,1200,False,AddDispatchSuccessProbability,500,None,0,1101,150,0,0,0,0
10108,rebuildeden_npc_as005,rebuildeden_icn_portrait_as005,Locale_Event:rebe_unit_name_t1_08,1,1,True,120,40,None,0,0,1200,False,AddDispatchResourcePercentage,1500,None,0,1101,150,0,0,0,0
10109,rebuildeden_npc_as002,rebuildeden_icn_portrait_as002,Locale_Event:rebe_unit_name_t1_09,1,1,True,140,30,None,0,0,1200,False,DecreaseRecruitValuePercentage,50,None,0,1101,150,0,0,0,0
10110,rebuildeden_npc_as004,rebuildeden_icn_portrait_as004,Locale_Event:rebe_unit_name_t1_10,1,1,True,120,40,None,0,0,1200,False,DecreaseDispatchWaitTime,800,None,0,1101,150,0,0,0,0
10201,rebuildeden_npc_as003,rebuildeden_icn_portrait_as003,Locale_Event:rebe_unit_name_t1_01,1,1,True,110,50,None,0,0,550,False,AddBasicElectronicsAmount,10,None,0,1101,180,0,0,0,0
10202,rebuildeden_npc_as001,rebuildeden_icn_portrait_as001,Locale_Event:rebe_unit_name_t1_03,1,1,True,120,40,None,0,0,600,False,DecreaseSideElectronicsRequirementAmount,8,None,0,1101,180,0,0,0,0
10203,rebuildeden_npc_as004,rebuildeden_icn_portrait_as004,Locale_Event:rebe_unit_name_t1_02,1,1,True,140,30,None,0,0,550,False,DecreaseElectronicsRequirementAmount,10,None,0,1101,180,0,0,0,0
10204,rebuildeden_npc_as002,rebuildeden_icn_portrait_as002,Locale_Event:rebe_unit_name_t1_11,1,1,True,120,40,None,0,0,600,False,DecreaseCreateTime,700,None,0,1101,180,0,0,0,0
10205,rebuildeden_npc_as005,rebuildeden_icn_portrait_as005,Locale_Event:rebe_unit_name_t1_02,1,1,True,110,50,None,0,0,550,False,DecreaseSideElectronicsRequirementAmount,5,None,0,1101,180,0,0,0,0
10206,rebuildeden_npc_as003,rebuildeden_icn_portrait_as003,Locale_Event:rebe_unit_name_t1_13,1,1,True,120,40,None,0,0,600,False,IncreaseProductionAmount,1,None,0,1101,180,0,0,0,0
10207,rebuildeden_npc_as004,rebuildeden_icn_portrait_as004,Locale_Event:rebe_unit_name_t1_14,1,1,True,140,30,None,0,0,550,False,AddDispatchSuccessProbability,600,None,0,1101,180,0,0,0,0
10208,rebuildeden_npc_as001,rebuildeden_icn_portrait_as001,Locale_Event:rebe_unit_name_t1_15,1,1,True,120,40,None,0,0,600,False,AddDispatchResourcePercentage,1600,None,0,1101,180,0,0,0,0
10209,rebuildeden_npc_as005,rebuildeden_icn_portrait_as005,Locale_Event:rebe_unit_name_t1_16,1,1,True,110,50,None,0,0,600,False,DecreaseRecruitValuePercentage,100,None,0,1101,180,0,0,0,0
10210,rebuildeden_npc_as002,rebuildeden_icn_portrait_as002,Locale_Event:rebe_unit_name_t1_17,1,1,True,120,40,None,0,0,600,False,DecreaseDispatchWaitTime,900,None,0,1101,180,0,0,0,0
10300,rebuildeden_npc_as001,rebuildeden_icn_portrait_as001,Locale_Event:rebe_unit_name_t1_01,1,2,True,140,30,None,0,0,700,False,AddBasicElectronicsAmount,10,None,0,1101,150,0,0,0,0
10301,rebuildeden_npc_as001,rebuildeden_icn_portrait_as001,Locale_Event:rebe_unit_name_t2_01,2,2,True,145,40,Quest,701,700,0,False,AddBasicElectronicsAmount,20,None,0,1101,450,1102,100,0,0
10302,rebuildeden_npc_as004,rebuildeden_icn_portrait_as004,Locale_Event:rebe_unit_name_t2_02,2,2,True,125,50,Quest,701,700,0,False,DecreaseSideElectronicsRequirementAmount,15,None,0,1101,450,1102,100,0,0
10303,rebuildeden_npc_as002,rebuildeden_icn_portrait_as002,Locale_Event:rebe_unit_name_t2_03,2,2,True,115,60,Quest,701,700,0,False,DecreaseElectronicsRequirementAmount,20,None,0,1101,450,1102,100,0,0
10304,rebuildeden_npc_as005,rebuildeden_icn_portrait_as005,Locale_Event:rebe_unit_name_t2_04,2,2,True,125,50,Quest,701,700,0,False,DecreaseCreateTime,1000,None,0,1101,450,1102,100,0,0
10305,rebuildeden_npc_as003,rebuildeden_icn_portrait_as003,Locale_Event:rebe_unit_name_t2_03,2,2,True,145,40,Quest,701,700,0,False,DecreaseElectronicsRequirementAmount,20,None,0,1101,450,1102,100,0,0
10306,rebuildeden_npc_as004,rebuildeden_icn_portrait_as004,Locale_Event:rebe_unit_name_t2_06,2,2,True,125,50,Quest,701,700,0,False,IncreaseProductionAmount,2,None,0,1101,450,1102,100,0,0
10307,rebuildeden_npc_as001,rebuildeden_icn_portrait_as001,Locale_Event:rebe_unit_name_t2_07,2,2,True,115,60,Quest,701,700,0,False,AddDispatchSuccessProbability,700,None,0,1101,450,1102,100,0,0
10308,rebuildeden_npc_as005,rebuildeden_icn_portrait_as005,Locale_Event:rebe_unit_name_t2_08,2,2,True,125,50,Quest,701,700,0,False,AddDispatchResourcePercentage,1700,None,0,1101,450,1102,100,0,0
10309,rebuildeden_npc_as002,rebuildeden_icn_portrait_as002,Locale_Event:rebe_unit_name_t2_09,2,2,True,145,40,Quest,701,700,0,False,DecreaseRecruitValuePercentage,150,None,0,1101,450,1102,100,0,0
10310,rebuildeden_npc_as004,rebuildeden_icn_portrait_as004,Locale_Event:rebe_unit_name_t2_10,2,2,True,125,50,Quest,701,700,0,False,DecreaseDispatchWaitTime,1000,None,0,1101,450,1102,100,0,0
10401,rebuildeden_npc_as003,rebuildeden_icn_portrait_as003,Locale_Event:rebe_unit_name_t2_01,2,2,True,115,60,Quest,701,300,0,False,AddBasicElectronicsAmount,25,None,0,1101,565,1102,120,0,0
10402,rebuildeden_npc_as001,rebuildeden_icn_portrait_as001,Locale_Event:rebe_unit_name_t2_03,2,2,True,125,50,Quest,701,300,0,False,DecreaseSideElectronicsRequirementAmount,17,None,0,1101,565,1102,120,0,0
10403,rebuildeden_npc_as004,rebuildeden_icn_portrait_as004,Locale_Event:rebe_unit_name_t2_02,2,2,True,145,40,Quest,701,300,0,False,DecreaseElectronicsRequirementAmount,27,None,0,1101,565,1102,120,0,0
10404,rebuildeden_npc_as002,rebuildeden_icn_portrait_as002,Locale_Event:rebe_unit_name_t2_11,2,2,True,125,50,Quest,701,300,0,False,DecreaseCreateTime,1200,None,0,1101,565,1102,120,0,0
10405,rebuildeden_npc_as005,rebuildeden_icn_portrait_as005,Locale_Event:rebe_unit_name_t2_04,2,2,True,115,60,Quest,701,300,0,False,DecreaseCreateTime,1000,None,0,1101,565,1102,120,0,0
10406,rebuildeden_npc_as003,rebuildeden_icn_portrait_as003,Locale_Event:rebe_unit_name_t2_13,2,2,True,125,50,Quest,701,300,0,False,IncreaseProductionAmount,2,None,0,1101,565,1102,120,0,0
10407,rebuildeden_npc_as004,rebuildeden_icn_portrait_as004,Locale_Event:rebe_unit_name_t2_14,2,2,True,145,40,Quest,701,300,0,False,AddDispatchSuccessProbability,800,None,0,1101,565,1102,120,0,0
10408,rebuildeden_npc_as001,rebuildeden_icn_portrait_as001,Locale_Event:rebe_unit_name_t2_15,2,2,True,125,50,Quest,701,300,0,False,AddDispatchResourcePercentage,1800,None,0,1101,565,1102,120,0,0
10409,rebuildeden_npc_as005,rebuildeden_icn_portrait_as005,Locale_Event:rebe_unit_name_t2_16,2,2,True,115,60,Quest,701,300,0,False,DecreaseRecruitValuePercentage,200,None,0,1101,565,1102,120,0,0
10410,rebuildeden_npc_as002,rebuildeden_icn_portrait_as002,Locale_Event:rebe_unit_name_t2_17,2,2,True,125,50,Quest,701,300,0,False,DecreaseDispatchWaitTime,1100,None,0,1101,565,1102,120,0,0
10500,rebuildeden_npc_as001,rebuildeden_icn_portrait_as001,Locale_Event:rebe_unit_name_t1_01,1,3,True,140,30,None,0,0,700,False,AddBasicElectronicsAmount,10,None,0,1101,150,0,0,0,0
10501,rebuildeden_npc_as003,rebuildeden_icn_portrait_as003,Locale_Event:rebe_unit_name_t3_01,3,3,True,150,50,Quest,901,750,0,False,AddBasicElectronicsAmount,30,None,0,1101,800,1102,150,1103,100
10502,rebuildeden_npc_as004,rebuildeden_icn_portrait_as004,Locale_Event:rebe_unit_name_t3_02,3,3,True,130,60,Quest,901,750,0,False,DecreaseSideElectronicsRequirementAmount,20,None,0,1101,800,1102,150,1103,100
10503,rebuildeden_npc_as001,rebuildeden_icn_portrait_as001,Locale_Event:rebe_unit_name_t3_03,3,3,True,120,70,Quest,901,750,0,False,DecreaseElectronicsRequirementAmount,30,None,0,1101,800,1102,150,1103,100
10504,rebuildeden_npc_as005,rebuildeden_icn_portrait_as005,Locale_Event:rebe_unit_name_t3_04,3,3,True,130,60,Quest,901,750,0,False,DecreaseCreateTime,1300,None,0,1101,800,1102,150,1103,100
10505,rebuildeden_npc_as002,rebuildeden_icn_portrait_as002,Locale_Event:rebe_unit_name_t3_05,3,3,True,150,50,Quest,901,750,0,False,IncreaseProductionAmount,3,None,0,1101,800,1102,150,1103,100
10506,rebuildeden_npc_as004,rebuildeden_icn_portrait_as004,Locale_Event:rebe_unit_name_t3_06,3,3,True,130,60,Quest,901,750,0,False,IncreaseProductionAmount,3,None,0,1101,800,1102,150,1103,100
10507,rebuildeden_npc_as003,rebuildeden_icn_portrait_as003,Locale_Event:rebe_unit_name_t3_07,3,3,True,120,70,Quest,901,750,0,False,AddDispatchSuccessProbability,1000,None,0,1101,800,1102,150,1103,100
10508,rebuildeden_npc_as001,rebuildeden_icn_portrait_as001,Locale_Event:rebe_unit_name_t3_08,3,3,True,130,60,Quest,901,750,0,False,AddDispatchResourcePercentage,2000,None,0,1101,800,1102,150,1103,100
10509,rebuildeden_npc_as004,rebuildeden_icn_portrait_as004,Locale_Event:rebe_unit_name_t3_09,3,3,True,150,50,Quest,901,750,0,False,DecreaseRecruitValuePercentage,300,None,0,1101,800,1102,150,1103,100
10510,rebuildeden_npc_as004,rebuildeden_icn_portrait_as004,Locale_Event:rebe_unit_name_t3_10,3,3,True,130,60,Quest,901,750,0,False,DecreaseDispatchWaitTime,1200,None,0,1101,800,1102,150,1103,100
10601,rebuildeden_npc_as002,rebuildeden_icn_portrait_as002,Locale_Event:rebe_unit_name_t3_01,3,3,True,150,50,Quest,901,250,0,False,AddBasicElectronicsAmount,35,None,0,1101,1040,1102,180,1103,110
10602,rebuildeden_npc_as005,rebuildeden_icn_portrait_as005,Locale_Event:rebe_unit_name_t3_02,3,3,True,130,60,Quest,901,250,0,False,DecreaseSideElectronicsRequirementAmount,25,None,0,1101,1040,1102,180,1103,110
10603,rebuildeden_npc_as003,rebuildeden_icn_portrait_as003,Locale_Event:rebe_unit_name_t3_03,3,3,True,120,70,Quest,901,250,0,False,DecreaseElectronicsRequirementAmount,35,None,0,1101,1040,1102,180,1103,110
10604,rebuildeden_npc_as004,rebuildeden_icn_portrait_as004,Locale_Event:rebe_unit_name_t3_04,3,3,True,130,60,Quest,901,250,0,False,DecreaseCreateTime,1500,None,0,1101,1040,1102,180,1103,110
10605,rebuildeden_npc_as003,rebuildeden_icn_portrait_as003,Locale_Event:rebe_unit_name_t3_07,3,3,True,150,50,Quest,901,250,0,False,AddDispatchResourcePercentage,2000,None,0,1101,1040,1102,180,1103,110
10606,rebuildeden_npc_as001,rebuildeden_icn_portrait_as001,Locale_Event:rebe_unit_name_t3_11,3,3,True,130,60,Quest,901,250,0,False,IncreaseProductionAmount,3,None,0,1101,1040,1102,180,1103,110
10607,rebuildeden_npc_as004,rebuildeden_icn_portrait_as004,Locale_Event:rebe_unit_name_t3_12,3,3,True,120,70,Quest,901,250,0,False,AddDispatchSuccessProbability,1100,None,0,1101,1040,1102,180,1103,110
10608,rebuildeden_npc_as002,rebuildeden_icn_portrait_as002,Locale_Event:rebe_unit_name_t3_08,3,3,True,130,60,Quest,901,250,0,False,AddDispatchResourcePercentage,2200,None,0,1101,1040,1102,180,1103,110
10609,rebuildeden_npc_as005,rebuildeden_icn_portrait_as005,Locale_Event:rebe_unit_name_t3_09,3,3,True,150,50,Quest,901,250,0,False,DecreaseRecruitValuePercentage,400,None,0,1101,1040,1102,180,1103,110
10610,rebuildeden_npc_as003,rebuildeden_icn_portrait_as003,Locale_Event:rebe_unit_name_t3_13,3,3,True,130,60,Quest,901,250,0,False,DecreaseDispatchWaitTime,1400,None,0,1101,1040,1102,180,1103,110
10700,rebuildeden_npc_as001,rebuildeden_icn_portrait_as001,Locale_Event:rebe_unit_name_t1_01,1,4,True,140,30,None,0,0,700,False,AddBasicElectronicsAmount,10,None,0,1101,150,0,0,0,0
10701,rebuildeden_npc_as004,rebuildeden_icn_portrait_as004,Locale_Event:rebe_unit_name_t4_01,4,4,True,155,60,Quest,1401,800,0,False,AddBasicElectronicsAmount,40,None,0,1101,1600,1102,200,1103,150
10702,rebuildeden_npc_as001,rebuildeden_icn_portrait_as001,Locale_Event:rebe_unit_name_t4_02,4,4,True,135,70,Quest,1401,800,0,False,DecreaseSideElectronicsRequirementAmount,30,None,0,1101,1600,1102,200,1103,150
10703,rebuildeden_npc_as005,rebuildeden_icn_portrait_as005,Locale_Event:rebe_unit_name_t4_03,4,4,True,125,80,Quest,1401,800,0,False,DecreaseElectronicsRequirementAmount,40,None,0,1101,1600,1102,200,1103,150
10704,rebuildeden_npc_as002,rebuildeden_icn_portrait_as002,Locale_Event:rebe_unit_name_t4_04,4,4,True,135,70,Quest,1401,800,0,False,DecreaseCreateTime,1600,None,0,1101,1600,1102,200,1103,150
10705,rebuildeden_npc_as003,rebuildeden_icn_portrait_as003,Locale_Event:rebe_unit_name_t4_07,4,4,True,155,60,Quest,1401,800,0,False,DecreaseDispatchWaitTime,1400,None,0,1101,1600,1102,200,1103,150
10706,rebuildeden_npc_as004,rebuildeden_icn_portrait_as004,Locale_Event:rebe_unit_name_t4_06,4,4,True,135,70,Quest,1401,800,0,False,IncreaseProductionAmount,4,None,0,1101,1600,1102,200,1103,150
10707,rebuildeden_npc_as001,rebuildeden_icn_portrait_as001,Locale_Event:rebe_unit_name_t4_07,4,4,True,125,80,Quest,1401,800,0,False,AddDispatchSuccessProbability,1200,None,0,1101,1600,1102,200,1103,150
10708,rebuildeden_npc_as005,rebuildeden_icn_portrait_as005,Locale_Event:rebe_unit_name_t4_08,4,4,True,135,70,Quest,1401,800,0,False,AddDispatchResourcePercentage,2300,None,0,1101,1600,1102,200,1103,150
10709,rebuildeden_npc_as002,rebuildeden_icn_portrait_as002,Locale_Event:rebe_unit_name_t4_09,4,4,True,155,60,Quest,1401,800,0,False,DecreaseRecruitValuePercentage,500,None,0,1101,1600,1102,200,1103,150
10710,rebuildeden_npc_as004,rebuildeden_icn_portrait_as004,Locale_Event:rebe_unit_name_t4_10,4,4,True,135,70,Quest,1401,800,0,False,DecreaseDispatchWaitTime,1600,None,0,1101,1600,1102,200,1103,150
10801,rebuildeden_npc_as003,rebuildeden_icn_portrait_as003,Locale_Event:rebe_unit_name_t4_11,4,4,True,155,60,Quest,1401,200,0,False,AddBasicElectronicsAmount,45,None,0,1101,2240,1102,240,1103,165
10802,rebuildeden_npc_as001,rebuildeden_icn_portrait_as001,Locale_Event:rebe_unit_name_t4_02,4,4,True,135,70,Quest,1401,200,0,False,DecreaseSideElectronicsRequirementAmount,35,None,0,1101,2240,1102,240,1103,165
10803,rebuildeden_npc_as004,rebuildeden_icn_portrait_as004,Locale_Event:rebe_unit_name_t4_03,4,4,True,125,80,Quest,1401,200,0,False,DecreaseElectronicsRequirementAmount,45,None,0,1101,2240,1102,240,1103,165
10804,rebuildeden_npc_as002,rebuildeden_icn_portrait_as002,Locale_Event:rebe_unit_name_t4_04,4,4,True,135,70,Quest,1401,200,0,False,DecreaseCreateTime,1800,None,0,1101,2240,1102,240,1103,165
10805,rebuildeden_npc_as005,rebuildeden_icn_portrait_as005,Locale_Event:rebe_unit_name_t4_03,4,4,True,155,60,Quest,1401,200,0,False,AddBasicElectronicsAmount,40,None,0,1101,2240,1102,240,1103,165
10806,rebuildeden_npc_as004,rebuildeden_icn_portrait_as004,Locale_Event:rebe_unit_name_t4_06,4,4,True,135,70,Quest,1401,200,0,False,IncreaseProductionAmount,4,None,0,1101,2240,1102,240,1103,165
10807,rebuildeden_npc_as002,rebuildeden_icn_portrait_as002,Locale_Event:rebe_unit_name_t4_07,4,4,True,125,80,Quest,1401,200,0,False,AddDispatchSuccessProbability,1500,None,0,1101,2240,1102,240,1103,165
10808,rebuildeden_npc_as004,rebuildeden_icn_portrait_as004,Locale_Event:rebe_unit_name_t4_08,4,4,True,135,70,Quest,1401,200,0,False,AddDispatchResourcePercentage,2500,None,0,1101,2240,1102,240,1103,165
10809,rebuildeden_npc_as003,rebuildeden_icn_portrait_as003,Locale_Event:rebe_unit_name_t4_09,4,4,True,155,60,Quest,1401,200,0,False,DecreaseRecruitValuePercentage,600,None,0,1101,2240,1102,240,1103,165
10810,rebuildeden_npc_as001,rebuildeden_icn_portrait_as001,Locale_Event:rebe_unit_name_t4_13,4,4,True,135,70,Quest,1401,200,0,False,DecreaseDispatchWaitTime,1700,None,0,1101,2240,1102,240,1103,165
10900,rebuildeden_npc_as001,rebuildeden_icn_portrait_as001,Locale_Event:rebe_unit_name_t1_01,1,5,True,140,30,None,0,0,700,False,AddBasicElectronicsAmount,10,None,0,1101,150,0,0,0,0
10901,rebuildeden_npc_as004,rebuildeden_icn_portrait_as004,Locale_Event:rebe_unit_name_t5_01,5,5,True,160,70,Quest,1701,900,0,False,AddBasicElectronicsAmount,50,None,0,1101,3200,1102,250,1103,200
10902,rebuildeden_npc_as004,rebuildeden_icn_portrait_as004,Locale_Event:rebe_unit_name_t5_02,5,5,True,140,80,Quest,1701,900,0,False,DecreaseSideElectronicsRequirementAmount,40,None,0,1101,3200,1102,250,1103,200
10903,rebuildeden_npc_as002,rebuildeden_icn_portrait_as002,Locale_Event:rebe_unit_name_t5_03,5,5,True,130,90,Quest,1701,900,0,False,DecreaseElectronicsRequirementAmount,50,None,0,1101,3200,1102,250,1103,200
10904,rebuildeden_npc_as005,rebuildeden_icn_portrait_as005,Locale_Event:rebe_unit_name_t5_04,5,5,True,140,80,Quest,1701,900,0,False,DecreaseCreateTime,2200,None,0,1101,3200,1102,250,1103,200
10905,rebuildeden_npc_as003,rebuildeden_icn_portrait_as003,Locale_Event:rebe_unit_name_t5_03,5,5,True,160,70,Quest,1701,900,0,False,DecreaseElectronicsRequirementAmount,50,None,0,1101,3200,1102,250,1103,200
10906,rebuildeden_npc_as004,rebuildeden_icn_portrait_as004,Locale_Event:rebe_unit_name_t5_06,5,5,True,140,80,Quest,1701,900,0,False,IncreaseProductionAmount,5,None,0,1101,3200,1102,250,1103,200
10907,rebuildeden_npc_as003,rebuildeden_icn_portrait_as003,Locale_Event:rebe_unit_name_t5_07,5,5,True,130,90,Quest,1701,900,0,False,AddDispatchSuccessProbability,1700,None,0,1101,3200,1102,250,1103,200
10908,rebuildeden_npc_as001,rebuildeden_icn_portrait_as001,Locale_Event:rebe_unit_name_t5_08,5,5,True,140,80,Quest,1701,900,0,False,AddDispatchResourcePercentage,2600,None,0,1101,3200,1102,250,1103,200
10909,rebuildeden_npc_as004,rebuildeden_icn_portrait_as004,Locale_Event:rebe_unit_name_t5_09,5,5,True,160,70,Quest,1701,900,0,False,DecreaseRecruitValuePercentage,700,None,0,1101,3200,1102,250,1103,200
