id,group_id,order,reward_type,reward_id,reward_value_min,reward_value_max,ratio
100202,100200,0,Equipment_None,3120101,1,1,1000
100203,100200,0,Equipment_None,3130101,1,1,1000
100204,100200,0,Equipment_None,3210101,1,1,1000
100205,100200,0,Equipment_None,3220101,1,1,1000
100206,100200,0,Equipment_None,3230101,1,1,1000
100207,100200,0,Equipment_None,3310101,1,1,1000
100208,100200,0,Equipment_None,3320101,1,1,1000
100209,100200,0,Equipment_None,3330101,1,1,1000
100210,100200,0,Equipment_None,3410101,1,1,1000
100211,100200,0,Equipment_None,3420101,1,1,1000
100212,100200,0,Equipment_None,3430101,1,1,1000
100213,100200,0,Equipment_None,3110201,1,1,2000
100214,100200,0,Equipment_None,3120201,1,1,2000
100215,100200,0,Equipment_None,3130201,1,1,2000
100216,100200,0,Equipment_None,3210201,1,1,2000
100217,100200,0,Equipment_None,3220201,1,1,2000
100218,100200,0,Equipment_None,3230201,1,1,2000
100219,100200,0,Equipment_None,3310201,1,1,2000
100220,100200,0,Equipment_None,3320201,1,1,2000
100221,100200,0,Equipment_None,3330201,1,1,2000
100222,100200,0,Equipment_None,3410201,1,1,2000
100223,100200,0,Equipment_None,3420201,1,1,2000
100224,100200,0,Equipment_None,3430201,1,1,2000
100301,100300,0,Equipment_None,3110201,1,1,1000
100302,100300,0,Equipment_None,3120201,1,1,1000
100303,100300,0,Equipment_None,3130201,1,1,1000
100304,100300,0,Equipment_None,3210201,1,1,1000
100305,100300,0,Equipment_None,3220201,1,1,1000
100306,100300,0,Equipment_None,3230201,1,1,1000
100307,100300,0,Equipment_None,3310201,1,1,1000
100308,100300,0,Equipment_None,3320201,1,1,1000
100309,100300,0,Equipment_None,3330201,1,1,1000
100310,100300,0,Equipment_None,3410201,1,1,1000
100311,100300,0,Equipment_None,3420201,1,1,1000
100312,100300,0,Equipment_None,3430201,1,1,1000
100313,100300,0,Equipment_None,3110301,1,1,2000
100314,100300,0,Equipment_None,3120301,1,1,2000
100315,100300,0,Equipment_None,3130301,1,1,2000
100316,100300,0,Equipment_None,3210301,1,1,2000
100317,100300,0,Equipment_None,3220301,1,1,2000
100318,100300,0,Equipment_None,3230301,1,1,2000
100319,100300,0,Equipment_None,3310301,1,1,2000
100320,100300,0,Equipment_None,3320301,1,1,2000
100321,100300,0,Equipment_None,3330301,1,1,2000
100322,100300,0,Equipment_None,3410301,1,1,2000
100323,100300,0,Equipment_None,3420301,1,1,2000
100324,100300,0,Equipment_None,3430301,1,1,2000
100401,100400,0,Equipment_None,3110301,1,1,1000
100402,100400,0,Equipment_None,3120301,1,1,1000
100403,100400,0,Equipment_None,3130301,1,1,1000
100404,100400,0,Equipment_None,3210301,1,1,1000
100405,100400,0,Equipment_None,3220301,1,1,1000
100406,100400,0,Equipment_None,3230301,1,1,1000
100407,100400,0,Equipment_None,3310301,1,1,1000
100408,100400,0,Equipment_None,3320301,1,1,1000
100409,100400,0,Equipment_None,3330301,1,1,1000
100410,100400,0,Equipment_None,3410301,1,1,1000
100411,100400,0,Equipment_None,3420301,1,1,1000
100412,100400,0,Equipment_None,3430301,1,1,1000
100413,100400,0,Equipment_None,3110401,1,1,2000
100414,100400,0,Equipment_None,3120401,1,1,2000
100415,100400,0,Equipment_None,3130401,1,1,2000
100416,100400,0,Equipment_None,3210401,1,1,2000
100417,100400,0,Equipment_None,3220401,1,1,2000
100418,100400,0,Equipment_None,3230401,1,1,2000
100419,100400,0,Equipment_None,3310401,1,1,2000
100420,100400,0,Equipment_None,3320401,1,1,2000
100421,100400,0,Equipment_None,3330401,1,1,2000
100422,100400,0,Equipment_None,3410401,1,1,2000
100423,100400,0,Equipment_None,3420401,1,1,2000
100424,100400,0,Equipment_None,3430401,1,1,2000
100501,100500,0,Equipment_None,3110401,1,1,1000
100502,100500,0,Equipment_None,3120401,1,1,1000
100503,100500,0,Equipment_None,3130401,1,1,1000
100504,100500,0,Equipment_None,3210401,1,1,1000
100505,100500,0,Equipment_None,3220401,1,1,1000
100506,100500,0,Equipment_None,3230401,1,1,1000
100507,100500,0,Equipment_None,3310401,1,1,1000
100508,100500,0,Equipment_None,3320401,1,1,1000
100509,100500,0,Equipment_None,3330401,1,1,1000
100510,100500,0,Equipment_None,3410401,1,1,1000
100511,100500,0,Equipment_None,3420401,1,1,1000
100512,100500,0,Equipment_None,3430401,1,1,1000
100513,100500,0,Equipment_None,3110501,1,1,2000
100514,100500,0,Equipment_None,3120501,1,1,2000
100515,100500,0,Equipment_None,3130501,1,1,2000
100516,100500,0,Equipment_None,3210501,1,1,2000
100517,100500,0,Equipment_None,3220501,1,1,2000
100518,100500,0,Equipment_None,3230501,1,1,2000
100519,100500,0,Equipment_None,3310501,1,1,2000
100520,100500,0,Equipment_None,3320501,1,1,2000
100521,100500,0,Equipment_None,3330501,1,1,2000
100522,100500,0,Equipment_None,3410501,1,1,2000
100523,100500,0,Equipment_None,3420501,1,1,2000
100524,100500,0,Equipment_None,3430501,1,1,2000
101101,101100,101,Equipment_None,3110101,1,1,1000
101102,101100,102,Equipment_None,3120101,1,1,1000
101103,101100,103,Equipment_None,3130101,1,1,1000
101104,101100,104,Equipment_None,3210101,1,1,1000
101105,101100,105,Equipment_None,3220101,1,1,1000
101106,101100,106,Equipment_None,3230101,1,1,1000
101107,101100,107,Equipment_None,3310101,1,1,1000
101108,101100,108,Equipment_None,3320101,1,1,1000
101109,101100,109,Equipment_None,3330101,1,1,1000
101110,101100,110,Equipment_None,3410101,1,1,1000
101111,101100,111,Equipment_None,3420101,1,1,1000
101112,101100,112,Equipment_None,3430101,1,1,1000
101201,101200,0,Equipment_None,3110201,1,1,1000
101202,101200,0,Equipment_None,3120201,1,1,1000
101203,101200,0,Equipment_None,3130201,1,1,1000
101204,101200,0,Equipment_None,3210201,1,1,1000
101205,101200,0,Equipment_None,3220201,1,1,1000
101206,101200,0,Equipment_None,3230201,1,1,1000
101207,101200,0,Equipment_None,3310201,1,1,1000
101208,101200,0,Equipment_None,3320201,1,1,1000
101209,101200,0,Equipment_None,3330201,1,1,1000
101210,101200,0,Equipment_None,3410201,1,1,1000
101211,101200,0,Equipment_None,3420201,1,1,1000
101212,101200,0,Equipment_None,3430201,1,1,1000
101301,101300,0,Equipment_None,3110301,1,1,1000
101302,101300,0,Equipment_None,3120301,1,1,1000
101303,101300,0,Equipment_None,3130301,1,1,1000
101304,101300,0,Equipment_None,3210301,1,1,1000
101305,101300,0,Equipment_None,3220301,1,1,1000
101306,101300,0,Equipment_None,3230301,1,1,1000
101307,101300,0,Equipment_None,3310301,1,1,1000
101308,101300,0,Equipment_None,3320301,1,1,1000
101309,101300,0,Equipment_None,3330301,1,1,1000
101310,101300,0,Equipment_None,3410301,1,1,1000
101311,101300,0,Equipment_None,3420301,1,1,1000
101312,101300,0,Equipment_None,3430301,1,1,1000
101401,101400,0,Equipment_None,3110401,1,1,1000
101402,101400,0,Equipment_None,3120401,1,1,1000
101403,101400,0,Equipment_None,3130401,1,1,1000
101404,101400,0,Equipment_None,3210401,1,1,1000
101405,101400,0,Equipment_None,3220401,1,1,1000
101406,101400,0,Equipment_None,3230401,1,1,1000
101407,101400,0,Equipment_None,3310401,1,1,1000
101408,101400,0,Equipment_None,3320401,1,1,1000
101409,101400,0,Equipment_None,3330401,1,1,1000
101410,101400,0,Equipment_None,3410401,1,1,1000
101411,101400,0,Equipment_None,3420401,1,1,1000
101412,101400,0,Equipment_None,3430401,1,1,1000
101501,101500,0,Equipment_None,3110501,1,1,2000
101502,101500,0,Equipment_None,3120501,1,1,2000
101503,101500,0,Equipment_None,3130501,1,1,2000
101504,101500,0,Equipment_None,3210501,1,1,2000
101505,101500,0,Equipment_None,3220501,1,1,2000
101506,101500,0,Equipment_None,3230501,1,1,2000
101507,101500,0,Equipment_None,3310501,1,1,2000
101508,101500,0,Equipment_None,3320501,1,1,2000
101509,101500,0,Equipment_None,3330501,1,1,2000
101510,101500,0,Equipment_None,3410501,1,1,2000
101511,101500,0,Equipment_None,3420501,1,1,2000
101512,101500,0,Equipment_None,3430501,1,1,2000
109901,109900,0,Equipment_MISSILIS,3110901,1,1,1000
109902,109900,0,Equipment_ELYSION,3110901,1,1,1000
109903,109900,0,Equipment_TETRA,3110901,1,1,1000
109904,109900,0,Equipment_PILGRIM,3110901,1,1,1000
110000,110000,0,Item,7031001,1,2,10000
110001,110001,1,Item,7040001,1,2,10000
110002,110002,1,Item,7010002,1,1,10000
1110101,1110100,0,Item,3110201,1,1,2500
1110102,1110100,0,Item,3210201,1,1,2500
1110103,1110100,0,Item,3310201,1,1,2500
1110104,1110100,0,Item,3410201,1,1,2500
1110105,1110100,0,Item,3120201,1,1,2500
1110106,1110100,0,Item,3220201,1,1,2500
1110107,1110100,0,Item,3320201,1,1,2500
1110108,1110100,0,Item,3420201,1,1,2500
1110109,1110100,0,Item,3130201,1,1,2500
1110110,1110100,0,Item,3230201,1,1,2500
1110111,1110100,0,Item,3330201,1,1,2500
1110112,1110100,0,Item,3430201,1,1,2500
1110113,1110100,0,Item,3110101,1,1,5833
1110114,1110100,0,Item,3210101,1,1,5833
1110115,1110100,0,Item,3310101,1,1,5833
1110116,1110100,0,Item,3410101,1,1,5833
1110117,1110100,0,Item,3120101,1,1,5833
1110118,1110100,0,Item,3220101,1,1,5833
1110119,1110100,0,Item,3320101,1,1,5833
1110120,1110100,0,Item,3420101,1,1,5833
1110121,1110100,0,Item,3130101,1,1,5833
1110122,1110100,0,Item,3230101,1,1,5833
1110123,1110100,0,Item,3330101,1,1,5833
1110124,1110100,0,Item,3430101,1,1,5833
1110201,1110200,101,Item,3110201,1,1,4167
1110202,1110200,102,Item,3210201,1,1,4167
1110203,1110200,103,Item,3310201,1,1,4167
1110204,1110200,104,Item,3410201,1,1,4167
1110205,1110200,105,Item,3120201,1,1,4167
1110206,1110200,106,Item,3220201,1,1,4167
1110207,1110200,107,Item,3320201,1,1,4167
1110208,1110200,108,Item,3420201,1,1,4167
1110209,1110200,109,Item,3130201,1,1,4167
1110210,1110200,110,Item,3230201,1,1,4167
1110211,1110200,111,Item,3330201,1,1,4167
1110212,1110200,112,Item,3430201,1,1,4167
1110213,1110200,201,Item,3110101,1,1,4167
1110214,1110200,202,Item,3210101,1,1,4167
1110215,1110200,203,Item,3310101,1,1,4167
1110216,1110200,204,Item,3410101,1,1,4167
1110217,1110200,205,Item,3120101,1,1,4167
1110218,1110200,206,Item,3220101,1,1,4167
1110219,1110200,207,Item,3320101,1,1,4167
1110220,1110200,208,Item,3420101,1,1,4167
1110221,1110200,209,Item,3130101,1,1,4167
1110222,1110200,210,Item,3230101,1,1,4167
1110223,1110200,211,Item,3330101,1,1,4167
1110224,1110200,212,Item,3430101,1,1,4167
1110301,1110300,101,Item,3110201,1,1,8333
1110302,1110300,102,Item,3210201,1,1,8333
1110303,1110300,103,Item,3310201,1,1,8333
1110304,1110300,104,Item,3410201,1,1,8333
1110305,1110300,105,Item,3120201,1,1,8333
1110306,1110300,106,Item,3220201,1,1,8333
1110307,1110300,107,Item,3320201,1,1,8333
1110308,1110300,108,Item,3420201,1,1,8333
1110309,1110300,109,Item,3130201,1,1,8333
1110310,1110300,110,Item,3230201,1,1,8333
1110311,1110300,111,Item,3330201,1,1,8333
1110312,1110300,112,Item,3430201,1,1,8333
1110401,1110400,101,Item,3110301,1,1,2500
1110402,1110400,102,Item,3210301,1,1,2500
1110403,1110400,103,Item,3310301,1,1,2500
1110404,1110400,104,Item,3410301,1,1,2500
1110405,1110400,105,Item,3120301,1,1,2500
1110406,1110400,106,Item,3220301,1,1,2500
1110407,1110400,107,Item,3320301,1,1,2500
1110408,1110400,108,Item,3420301,1,1,2500
1110409,1110400,109,Item,3130301,1,1,2500
1110410,1110400,110,Item,3230301,1,1,2500
1110411,1110400,111,Item,3330301,1,1,2500
1110412,1110400,112,Item,3430301,1,1,2500
1110413,1110400,201,Item,3110201,1,1,5833
1110414,1110400,202,Item,3210201,1,1,5833
1110415,1110400,203,Item,3310201,1,1,5833
1110416,1110400,204,Item,3410201,1,1,5833
1110417,1110400,205,Item,3120201,1,1,5833
1110418,1110400,206,Item,3220201,1,1,5833
1110419,1110400,207,Item,3320201,1,1,5833
1110420,1110400,208,Item,3420201,1,1,5833
1110421,1110400,209,Item,3130201,1,1,5833
1110422,1110400,210,Item,3230201,1,1,5833
1110423,1110400,211,Item,3330201,1,1,5833
1110424,1110400,212,Item,3430201,1,1,5833
1110501,1110500,101,Item,3110401,1,1,833
1110502,1110500,102,Item,3210401,1,1,833
1110503,1110500,103,Item,3310401,1,1,833
1110504,1110500,104,Item,3410401,1,1,833
1110505,1110500,105,Item,3120401,1,1,833
1110506,1110500,106,Item,3220401,1,1,833
1110507,1110500,107,Item,3320401,1,1,833
1110508,1110500,108,Item,3420401,1,1,833
1110509,1110500,109,Item,3130401,1,1,833
1110510,1110500,110,Item,3230401,1,1,833
1110511,1110500,111,Item,3330401,1,1,833
1110512,1110500,112,Item,3430401,1,1,833
1110513,1110500,201,Item,3110301,1,1,5000
1110514,1110500,202,Item,3210301,1,1,5000
1110515,1110500,203,Item,3310301,1,1,5000
1110516,1110500,204,Item,3410301,1,1,5000
1110517,1110500,205,Item,3120301,1,1,5000
1110518,1110500,206,Item,3220301,1,1,5000
1110519,1110500,207,Item,3320301,1,1,5000
1110520,1110500,208,Item,3420301,1,1,5000
1110521,1110500,209,Item,3130301,1,1,5000
1110522,1110500,210,Item,3230301,1,1,5000
1110523,1110500,211,Item,3330301,1,1,5000
1110524,1110500,212,Item,3430301,1,1,5000
1110525,1110500,301,Item,3110201,1,1,2500
1110526,1110500,302,Item,3210201,1,1,2500
1110527,1110500,303,Item,3310201,1,1,2500
1110528,1110500,304,Item,3410201,1,1,2500
1110529,1110500,305,Item,3120201,1,1,2500
1110530,1110500,306,Item,3220201,1,1,2500
1110531,1110500,307,Item,3320201,1,1,2500
1110532,1110500,308,Item,3420201,1,1,2500
1110533,1110500,309,Item,3130201,1,1,2500
1110534,1110500,310,Item,3230201,1,1,2500
1110535,1110500,311,Item,3330201,1,1,2500
1110536,1110500,312,Item,3430201,1,1,2500
1110601,1110600,101,Item,3110401,1,1,2083
1110602,1110600,102,Item,3210401,1,1,2083
1110603,1110600,103,Item,3310401,1,1,2083
1110604,1110600,104,Item,3410401,1,1,2083
1110605,1110600,105,Item,3120401,1,1,2083
1110606,1110600,106,Item,3220401,1,1,2083
1110607,1110600,107,Item,3320401,1,1,2083
1110608,1110600,108,Item,3420401,1,1,2083
1110609,1110600,109,Item,3130401,1,1,2083
1110610,1110600,110,Item,3230401,1,1,2083
1110611,1110600,111,Item,3330401,1,1,2083
1110612,1110600,112,Item,3430401,1,1,2083
1110613,1110600,201,Item,3110301,1,1,6250
1110614,1110600,202,Item,3210301,1,1,6250
1110615,1110600,203,Item,3310301,1,1,6250
1110616,1110600,204,Item,3410301,1,1,6250
1110617,1110600,205,Item,3120301,1,1,6250
1110618,1110600,206,Item,3220301,1,1,6250
1110619,1110600,207,Item,3320301,1,1,6250
1110620,1110600,208,Item,3420301,1,1,6250
1110621,1110600,209,Item,3130301,1,1,6250
1110622,1110600,210,Item,3230301,1,1,6250
1110623,1110600,211,Item,3330301,1,1,6250
1110624,1110600,212,Item,3430301,1,1,6250
1110701,1110700,101,Item,3110401,1,1,2917
1110702,1110700,102,Item,3210401,1,1,2917
1110703,1110700,103,Item,3310401,1,1,2917
1110704,1110700,104,Item,3410401,1,1,2917
1110705,1110700,105,Item,3120401,1,1,2917
1110706,1110700,106,Item,3220401,1,1,2917
1110707,1110700,107,Item,3320401,1,1,2917
1110708,1110700,108,Item,3420401,1,1,2917
1110709,1110700,109,Item,3130401,1,1,2917
1110710,1110700,110,Item,3230401,1,1,2917
1110711,1110700,111,Item,3330401,1,1,2917
1110712,1110700,112,Item,3430401,1,1,2917
1110713,1110700,201,Item,3110301,1,1,5417
1110714,1110700,202,Item,3210301,1,1,5417
1110715,1110700,203,Item,3310301,1,1,5417
1110716,1110700,204,Item,3410301,1,1,5417
1110717,1110700,205,Item,3120301,1,1,5417
1110718,1110700,206,Item,3220301,1,1,5417
1110719,1110700,207,Item,3320301,1,1,5417
1110720,1110700,208,Item,3420301,1,1,5417
1110721,1110700,209,Item,3130301,1,1,5417
1110722,1110700,210,Item,3230301,1,1,5417
1110723,1110700,211,Item,3330301,1,1,5417
1110724,1110700,212,Item,3430301,1,1,5417
1110801,1110800,101,Item,3110401,1,1,4167
1110802,1110800,102,Item,3210401,1,1,4167
1110803,1110800,103,Item,3310401,1,1,4167
1110804,1110800,104,Item,3410401,1,1,4167
1110805,1110800,105,Item,3120401,1,1,4167
1110806,1110800,106,Item,3220401,1,1,4167
1110807,1110800,107,Item,3320401,1,1,4167
1110808,1110800,108,Item,3420401,1,1,4167
1110809,1110800,109,Item,3130401,1,1,4167
1110810,1110800,110,Item,3230401,1,1,4167
1110811,1110800,111,Item,3330401,1,1,4167
1110812,1110800,112,Item,3430401,1,1,4167
1110813,1110800,201,Item,3110301,1,1,4167
1110814,1110800,202,Item,3210301,1,1,4167
1110815,1110800,203,Item,3310301,1,1,4167
1110816,1110800,204,Item,3410301,1,1,4167
1110817,1110800,205,Item,3120301,1,1,4167
1110818,1110800,206,Item,3220301,1,1,4167
1110819,1110800,207,Item,3320301,1,1,4167
1110820,1110800,208,Item,3420301,1,1,4167
1110821,1110800,209,Item,3130301,1,1,4167
1110822,1110800,210,Item,3230301,1,1,4167
1110823,1110800,211,Item,3330301,1,1,4167
1110824,1110800,212,Item,3430301,1,1,4167
1110901,1110900,101,Item,3110401,1,1,4167
1110902,1110900,102,Item,3210401,1,1,4167
1110903,1110900,103,Item,3310401,1,1,4167
1110904,1110900,104,Item,3410401,1,1,4167
1110905,1110900,105,Item,3120401,1,1,4167
1110906,1110900,106,Item,3220401,1,1,4167
1110907,1110900,107,Item,3320401,1,1,4167
1110908,1110900,108,Item,3420401,1,1,4167
1110909,1110900,109,Item,3130401,1,1,4167
1110910,1110900,110,Item,3230401,1,1,4167
1110911,1110900,111,Item,3330401,1,1,4167
1110912,1110900,112,Item,3430401,1,1,4167
1110913,1110900,201,Item,3110301,1,1,4167
1110914,1110900,202,Item,3210301,1,1,4167
1110915,1110900,203,Item,3310301,1,1,4167
1110916,1110900,204,Item,3410301,1,1,4167
1110917,1110900,205,Item,3120301,1,1,4167
1110918,1110900,206,Item,3220301,1,1,4167
1110919,1110900,207,Item,3320301,1,1,4167
1110920,1110900,208,Item,3420301,1,1,4167
1110921,1110900,209,Item,3130301,1,1,4167
1110922,1110900,210,Item,3230301,1,1,4167
1110923,1110900,211,Item,3330301,1,1,4167
1110924,1110900,212,Item,3430301,1,1,4167
1120601,1120600,0,Equipment_Random_03,3110401,1,1,1042
1120602,1120600,0,Equipment_Random_03,3210401,1,1,1042
1120603,1120600,0,Equipment_Random_03,3310401,1,1,1042
1120604,1120600,0,Equipment_Random_03,3410401,1,1,1042
1120605,1120600,0,Equipment_Random_03,3120401,1,1,1042
1120606,1120600,0,Equipment_Random_03,3220401,1,1,1042
1120607,1120600,0,Equipment_Random_03,3320401,1,1,1042
1120608,1120600,0,Equipment_Random_03,3420401,1,1,1042
1120609,1120600,0,Equipment_Random_03,3130401,1,1,1042
1120610,1120600,0,Equipment_Random_03,3230401,1,1,1042
1120611,1120600,0,Equipment_Random_03,3330401,1,1,1042
1120612,1120600,0,Equipment_Random_03,3430401,1,1,1042
1120701,1120700,0,Equipment_Random_03,3110401,1,1,1563
1120702,1120700,0,Equipment_Random_03,3210401,1,1,1563
1120703,1120700,0,Equipment_Random_03,3310401,1,1,1563
1120704,1120700,0,Equipment_Random_03,3410401,1,1,1563
1120705,1120700,0,Equipment_Random_03,3120401,1,1,1563
1120706,1120700,0,Equipment_Random_03,3220401,1,1,1563
1120707,1120700,0,Equipment_Random_03,3320401,1,1,1563
1120708,1120700,0,Equipment_Random_03,3420401,1,1,1563
1120709,1120700,0,Equipment_Random_03,3130401,1,1,1563
1120710,1120700,0,Equipment_Random_03,3230401,1,1,1563
1120711,1120700,0,Equipment_Random_03,3330401,1,1,1563
1120712,1120700,0,Equipment_Random_03,3430401,1,1,1563
1120801,1120800,0,Item,3110501,1,1,417
1120802,1120800,0,Item,3210501,1,1,417
1120803,1120800,0,Item,3310501,1,1,417
1120804,1120800,0,Item,3410501,1,1,417
1120805,1120800,0,Item,3120501,1,1,417
1120806,1120800,0,Item,3220501,1,1,417
1120807,1120800,0,Item,3320501,1,1,417
1120808,1120800,0,Item,3420501,1,1,417
1120809,1120800,0,Item,3130501,1,1,417
1120810,1120800,0,Item,3230501,1,1,417
1120811,1120800,0,Item,3330501,1,1,417
1120812,1120800,0,Item,3430501,1,1,417
1120813,1120800,0,Equipment_Random_03,3110401,1,1,2083
1120814,1120800,0,Equipment_Random_03,3210401,1,1,2083
1120815,1120800,0,Equipment_Random_03,3310401,1,1,2083
1120816,1120800,0,Equipment_Random_03,3410401,1,1,2083
1120817,1120800,0,Equipment_Random_03,3120401,1,1,2083
1120818,1120800,0,Equipment_Random_03,3220401,1,1,2083
1120819,1120800,0,Equipment_Random_03,3320401,1,1,2083
1120820,1120800,0,Equipment_Random_03,3420401,1,1,2083
1120821,1120800,0,Equipment_Random_03,3130401,1,1,2083
1120822,1120800,0,Equipment_Random_03,3230401,1,1,2083
1120823,1120800,0,Equipment_Random_03,3330401,1,1,2083
1120824,1120800,0,Equipment_Random_03,3430401,1,1,2083
1120901,1120900,0,Item,3110501,1,1,417
1120902,1120900,0,Item,3210501,1,1,417
1120903,1120900,0,Item,3310501,1,1,417
1120904,1120900,0,Item,3410501,1,1,417
1120905,1120900,0,Item,3120501,1,1,417
1120906,1120900,0,Item,3220501,1,1,417
1120907,1120900,0,Item,3320501,1,1,417
1120908,1120900,0,Item,3420501,1,1,417
1120909,1120900,0,Item,3130501,1,1,417
1120910,1120900,0,Item,3230501,1,1,417
1120911,1120900,0,Item,3330501,1,1,417
1120912,1120900,0,Item,3430501,1,1,417
1120913,1120900,0,Equipment_Random_03,3110401,1,1,2604
1120914,1120900,0,Equipment_Random_03,3210401,1,1,2604
1120915,1120900,0,Equipment_Random_03,3310401,1,1,2604
1120916,1120900,0,Equipment_Random_03,3410401,1,1,2604
1120917,1120900,0,Equipment_Random_03,3120401,1,1,2604
1120918,1120900,0,Equipment_Random_03,3220401,1,1,2604
1120919,1120900,0,Equipment_Random_03,3320401,1,1,2604
1120920,1120900,0,Equipment_Random_03,3420401,1,1,2604
1120921,1120900,0,Equipment_Random_03,3130401,1,1,2604
1120922,1120900,0,Equipment_Random_03,3230401,1,1,2604
1120923,1120900,0,Equipment_Random_03,3330401,1,1,2604
1120924,1120900,0,Equipment_Random_03,3430401,1,1,2604
1210101,1210100,101,Item,3110501,1,1,1667
1210102,1210100,102,Item,3210501,1,1,1667
1210103,1210100,103,Item,3310501,1,1,1667
1210104,1210100,104,Item,3410501,1,1,1667
1210105,1210100,105,Item,3120501,1,1,1667
1210106,1210100,106,Item,3220501,1,1,1667
1210107,1210100,107,Item,3320501,1,1,1667
1210108,1210100,108,Item,3420501,1,1,1667
1210109,1210100,109,Item,3130501,1,1,1667
1210110,1210100,110,Item,3230501,1,1,1667
1210111,1210100,111,Item,3330501,1,1,1667
1210112,1210100,112,Item,3430501,1,1,1667
1210113,1210100,201,Equipment_Random_03,3110401,1,1,2500
1210114,1210100,202,Equipment_Random_03,3210401,1,1,2500
1210115,1210100,203,Equipment_Random_03,3310401,1,1,2500
1210116,1210100,204,Equipment_Random_03,3410401,1,1,2500
1210117,1210100,205,Equipment_Random_03,3120401,1,1,2500
1210118,1210100,206,Equipment_Random_03,3220401,1,1,2500
1210119,1210100,207,Equipment_Random_03,3320401,1,1,2500
1210120,1210100,208,Equipment_Random_03,3420401,1,1,2500
1210121,1210100,209,Equipment_Random_03,3130401,1,1,2500
1210122,1210100,210,Equipment_Random_03,3230401,1,1,2500
