id,pass_id,condition_type,condition_value,pass_rank,free_reward,premium_reward_1,premium_reward_2,is_highlight
100514,1005,Point,455,14,9100414,9100429,9100444,False
100515,1005,Point,490,15,9100415,9100430,9100445,True
100601,1006,Point,0,1,9100501,9100516,9100531,False
100602,1006,Point,35,2,9100502,9100517,9100532,False
100603,1006,Point,70,3,9100503,9100518,9100533,False
100604,1006,Point,105,4,9100504,9100519,9100534,False
100605,1006,Point,140,5,9100505,9100520,9100535,False
100606,1006,Point,175,6,9100506,9100521,9100536,False
100607,1006,Point,210,7,9100507,9100522,9100537,False
100608,1006,Point,245,8,9100508,9100523,9100538,False
100609,1006,Point,280,9,9100509,9100524,9100539,False
100610,1006,Point,315,10,9100510,9100525,9100540,False
100611,1006,Point,350,11,9100511,9100526,9100541,False
100612,1006,Point,385,12,9100512,9100527,9100542,False
100613,1006,Point,420,13,9100513,9100528,9100543,False
100614,1006,Point,455,14,9100514,9100529,9100544,False
100615,1006,Point,490,15,9100515,9100530,9100545,True
100701,1007,Point,0,1,9100601,9100616,9100631,False
100702,1007,Point,35,2,9100602,9100617,9100632,False
100703,1007,Point,70,3,9100603,9100618,9100633,False
100704,1007,Point,105,4,9100604,9100619,9100634,False
100705,1007,Point,140,5,9100605,9100620,9100635,False
100706,1007,Point,175,6,9100606,9100621,9100636,False
100707,1007,Point,210,7,9100607,9100622,9100637,False
100708,1007,Point,245,8,9100608,9100623,9100638,False
100709,1007,Point,280,9,9100609,9100624,9100639,False
100710,1007,Point,315,10,9100610,9100625,9100640,False
100711,1007,Point,350,11,9100611,9100626,9100641,False
100712,1007,Point,385,12,9100612,9100627,9100642,False
100713,1007,Point,420,13,9100613,9100628,9100643,False
100714,1007,Point,455,14,9100614,9100629,9100644,False
100715,1007,Point,490,15,9100615,9100630,9100645,True
100801,1008,Point,0,1,9100701,9100716,9100731,False
100802,1008,Point,35,2,9100702,9100717,9100732,False
100803,1008,Point,70,3,9100703,9100718,9100733,False
100804,1008,Point,105,4,9100704,9100719,9100734,False
100805,1008,Point,140,5,9100705,9100720,9100735,False
100806,1008,Point,175,6,9100706,9100721,9100736,False
100807,1008,Point,210,7,9100707,9100722,9100737,False
100808,1008,Point,245,8,9100708,9100723,9100738,False
100809,1008,Point,280,9,9100709,9100724,9100739,False
100810,1008,Point,315,10,9100710,9100725,9100740,False
100811,1008,Point,350,11,9100711,9100726,9100741,False
100812,1008,Point,385,12,9100712,9100727,9100742,False
100813,1008,Point,420,13,9100713,9100728,9100743,False
100814,1008,Point,455,14,9100714,9100729,9100744,False
100815,1008,Point,490,15,9100715,9100730,9100745,True
100901,1009,Point,0,1,9100801,9100816,9100831,False
100902,1009,Point,35,2,9100802,9100817,9100832,False
100903,1009,Point,70,3,9100803,9100818,9100833,False
100904,1009,Point,105,4,9100804,9100819,9100834,False
100905,1009,Point,140,5,9100805,9100820,9100835,False
100906,1009,Point,175,6,9100806,9100821,9100836,False
100907,1009,Point,210,7,9100807,9100822,9100837,False
100908,1009,Point,245,8,9100808,9100823,9100838,False
100909,1009,Point,280,9,9100809,9100824,9100839,False
100910,1009,Point,315,10,9100810,9100825,9100840,False
100911,1009,Point,350,11,9100811,9100826,9100841,False
100912,1009,Point,385,12,9100812,9100827,9100842,False
100913,1009,Point,420,13,9100813,9100828,9100843,False
100914,1009,Point,455,14,9100814,9100829,9100844,False
100915,1009,Point,490,15,9100815,9100830,9100845,True
101001,1010,Point,0,1,9100901,9100916,9100931,False
101002,1010,Point,35,2,9100902,9100917,9100932,False
101003,1010,Point,70,3,9100903,9100918,9100933,False
101004,1010,Point,105,4,9100904,9100919,9100934,False
101005,1010,Point,140,5,9100905,9100920,9100935,False
101006,1010,Point,175,6,9100906,9100921,9100936,False
101007,1010,Point,210,7,9100907,9100922,9100937,False
101008,1010,Point,245,8,9100908,9100923,9100938,False
101009,1010,Point,280,9,9100909,9100924,9100939,False
101010,1010,Point,315,10,9100910,9100925,9100940,False
101011,1010,Point,350,11,9100911,9100926,9100941,False
101012,1010,Point,385,12,9100912,9100927,9100942,False
101013,1010,Point,420,13,9100913,9100928,9100943,False
101014,1010,Point,455,14,9100914,9100929,9100944,False
101015,1010,Point,490,15,9100915,9100930,9100945,True
101101,1011,Point,0,1,9101001,9101016,9101031,False
101102,1011,Point,35,2,9101002,9101017,9101032,False
101103,1011,Point,70,3,9101003,9101018,9101033,False
101104,1011,Point,105,4,9101004,9101019,9101034,False
101105,1011,Point,140,5,9101005,9101020,9101035,False
101106,1011,Point,175,6,9101006,9101021,9101036,False
101107,1011,Point,210,7,9101007,9101022,9101037,False
101108,1011,Point,245,8,9101008,9101023,9101038,False
101109,1011,Point,280,9,9101009,9101024,9101039,False
101110,1011,Point,315,10,9101010,9101025,9101040,False
101111,1011,Point,350,11,9101011,9101026,9101041,False
101112,1011,Point,385,12,9101012,9101027,9101042,False
101113,1011,Point,420,13,9101013,9101028,9101043,False
101114,1011,Point,455,14,9101014,9101029,9101044,False
101115,1011,Point,490,15,9101015,9101030,9101045,True
101201,1012,Point,0,1,9101101,9101116,9101131,False
101202,1012,Point,35,2,9101102,9101117,9101132,False
101203,1012,Point,70,3,9101103,9101118,9101133,False
101204,1012,Point,105,4,9101104,9101119,9101134,False
101205,1012,Point,140,5,9101105,9101120,9101135,False
101206,1012,Point,175,6,9101106,9101121,9101136,False
101207,1012,Point,210,7,9101107,9101122,9101137,False
101208,1012,Point,245,8,9101108,9101123,9101138,False
101209,1012,Point,280,9,9101109,9101124,9101139,False
101210,1012,Point,315,10,9101110,9101125,9101140,False
101211,1012,Point,350,11,9101111,9101126,9101141,False
101212,1012,Point,385,12,9101112,9101127,9101142,False
101213,1012,Point,420,13,9101113,9101128,9101143,False
101214,1012,Point,455,14,9101114,9101129,9101144,False
101215,1012,Point,490,15,9101115,9101130,9101145,True
101301,1013,Point,0,1,9101201,9101216,9101231,False
101302,1013,Point,35,2,9101202,9101217,9101232,False
101303,1013,Point,70,3,9101203,9101218,9101233,False
101304,1013,Point,105,4,9101204,9101219,9101234,False
101305,1013,Point,140,5,9101205,9101220,9101235,False
101306,1013,Point,175,6,9101206,9101221,9101236,False
101307,1013,Point,210,7,9101207,9101222,9101237,False
101308,1013,Point,245,8,9101208,9101223,9101238,False
101309,1013,Point,280,9,9101209,9101224,9101239,False
101310,1013,Point,315,10,9101210,9101225,9101240,False
101311,1013,Point,350,11,9101211,9101226,9101241,False
101312,1013,Point,385,12,9101212,9101227,9101242,False
101313,1013,Point,420,13,9101213,9101228,9101243,False
101314,1013,Point,455,14,9101214,9101229,9101244,False
101315,1013,Point,490,15,9101215,9101230,9101245,True
101401,1014,Point,0,1,9101301,9101316,9101331,False
101402,1014,Point,35,2,9101302,9101317,9101332,False
101403,1014,Point,70,3,9101303,9101318,9101333,False
101404,1014,Point,105,4,9101304,9101319,9101334,False
101405,1014,Point,140,5,9101305,9101320,9101335,False
101406,1014,Point,175,6,9101306,9101321,9101336,False
101407,1014,Point,210,7,9101307,9101322,9101337,False
101408,1014,Point,245,8,9101308,9101323,9101338,False
101409,1014,Point,280,9,9101309,9101324,9101339,False
101410,1014,Point,315,10,9101310,9101325,9101340,False
101411,1014,Point,350,11,9101311,9101326,9101341,False
101412,1014,Point,385,12,9101312,9101327,9101342,False
101413,1014,Point,420,13,9101313,9101328,9101343,False
101414,1014,Point,455,14,9101314,9101329,9101344,False
101415,1014,Point,490,15,9101315,9101330,9101345,True
101501,1015,Point,0,1,9101401,9101416,9101431,False
101502,1015,Point,35,2,9101402,9101417,9101432,False
101503,1015,Point,70,3,9101403,9101418,9101433,False
101504,1015,Point,105,4,9101404,9101419,9101434,False
101505,1015,Point,140,5,9101405,9101420,9101435,False
101506,1015,Point,175,6,9101406,9101421,9101436,False
101507,1015,Point,210,7,9101407,9101422,9101437,False
101508,1015,Point,245,8,9101408,9101423,9101438,False
101509,1015,Point,280,9,9101409,9101424,9101439,False
101510,1015,Point,315,10,9101410,9101425,9101440,False
101511,1015,Point,350,11,9101411,9101426,9101441,False
101512,1015,Point,385,12,9101412,9101427,9101442,False
101513,1015,Point,420,13,9101413,9101428,9101443,False
101514,1015,Point,455,14,9101414,9101429,9101444,False
101515,1015,Point,490,15,9101415,9101430,9101445,True
101601,1016,Point,0,1,9101501,9101516,9101531,False
101602,1016,Point,35,2,9101502,9101517,9101532,False
101603,1016,Point,70,3,9101503,9101518,9101533,False
101604,1016,Point,105,4,9101504,9101519,9101534,False
101605,1016,Point,140,5,9101505,9101520,9101535,False
101606,1016,Point,175,6,9101506,9101521,9101536,False
101607,1016,Point,210,7,9101507,9101522,9101537,False
101608,1016,Point,245,8,9101508,9101523,9101538,False
101609,1016,Point,280,9,9101509,9101524,9101539,False
101610,1016,Point,315,10,9101510,9101525,9101540,False
101611,1016,Point,350,11,9101511,9101526,9101541,False
101612,1016,Point,385,12,9101512,9101527,9101542,False
101613,1016,Point,420,13,9101513,9101528,9101543,False
101614,1016,Point,455,14,9101514,9101529,9101544,False
101615,1016,Point,490,15,9101515,9101530,9101545,True
101701,1017,Point,0,1,9101601,9101616,9101631,False
101702,1017,Point,35,2,9101602,9101617,9101632,False
101703,1017,Point,70,3,9101603,9101618,9101633,False
101704,1017,Point,105,4,9101604,9101619,9101634,False
101705,1017,Point,140,5,9101605,9101620,9101635,False
101706,1017,Point,175,6,9101606,9101621,9101636,False
101707,1017,Point,210,7,9101607,9101622,9101637,False
101708,1017,Point,245,8,9101608,9101623,9101638,False
101709,1017,Point,280,9,9101609,9101624,9101639,False
101710,1017,Point,315,10,9101610,9101625,9101640,False
101711,1017,Point,350,11,9101611,9101626,9101641,False
101712,1017,Point,385,12,9101612,9101627,9101642,False
101713,1017,Point,420,13,9101613,9101628,9101643,False
101714,1017,Point,455,14,9101614,9101629,9101644,False
101715,1017,Point,490,15,9101615,9101630,9101645,True
101801,1018,Point,0,1,9101701,9101716,9101731,False
101802,1018,Point,35,2,9101702,9101717,9101732,False
101803,1018,Point,70,3,9101703,9101718,9101733,False
101804,1018,Point,105,4,9101704,9101719,9101734,False
101805,1018,Point,140,5,9101705,9101720,9101735,False
101806,1018,Point,175,6,9101706,9101721,9101736,False
101807,1018,Point,210,7,9101707,9101722,9101737,False
101808,1018,Point,245,8,9101708,9101723,9101738,False
101809,1018,Point,280,9,9101709,9101724,9101739,False
101810,1018,Point,315,10,9101710,9101725,9101740,False
101811,1018,Point,350,11,9101711,9101726,9101741,False
101812,1018,Point,385,12,9101712,9101727,9101742,False
101813,1018,Point,420,13,9101713,9101728,9101743,False
101814,1018,Point,455,14,9101714,9101729,9101744,False
101815,1018,Point,490,15,9101715,9101730,9101745,True
101901,1019,Point,0,1,9101801,9101816,9101831,False
101902,1019,Point,35,2,9101802,9101817,9101832,False
101903,1019,Point,70,3,9101803,9101818,9101833,False
101904,1019,Point,105,4,9101804,9101819,9101834,False
101905,1019,Point,140,5,9101805,9101820,9101835,False
101906,1019,Point,175,6,9101806,9101821,9101836,False
101907,1019,Point,210,7,9101807,9101822,9101837,False
101908,1019,Point,245,8,9101808,9101823,9101838,False
101909,1019,Point,280,9,9101809,9101824,9101839,False
101910,1019,Point,315,10,9101810,9101825,9101840,False
101911,1019,Point,350,11,9101811,9101826,9101841,False
101912,1019,Point,385,12,9101812,9101827,9101842,False
101913,1019,Point,420,13,9101813,9101828,9101843,False
101914,1019,Point,455,14,9101814,9101829,9101844,False
101915,1019,Point,490,15,9101815,9101830,9101845,True
102001,1020,Point,0,1,9101901,9101916,9101931,False
102002,1020,Point,35,2,9101902,9101917,9101932,False
102003,1020,Point,70,3,9101903,9101918,9101933,False
102004,1020,Point,105,4,9101904,9101919,9101934,False
102005,1020,Point,140,5,9101905,9101920,9101935,False
102006,1020,Point,175,6,9101906,9101921,9101936,False
102007,1020,Point,210,7,9101907,9101922,9101937,False
102008,1020,Point,245,8,9101908,9101923,9101938,False
102009,1020,Point,280,9,9101909,9101924,9101939,False
102010,1020,Point,315,10,9101910,9101925,9101940,False
102011,1020,Point,350,11,9101911,9101926,9101941,False
102012,1020,Point,385,12,9101912,9101927,9101942,False
102013,1020,Point,420,13,9101913,9101928,9101943,False
102014,1020,Point,455,14,9101914,9101929,9101944,False
102015,1020,Point,490,15,9101915,9101930,9101945,True
102101,1021,Point,0,1,9102001,9102016,9102031,False
102102,1021,Point,35,2,9102002,9102017,9102032,False
102103,1021,Point,70,3,9102003,9102018,9102033,False
102104,1021,Point,105,4,9102004,9102019,9102034,False
102105,1021,Point,140,5,9102005,9102020,9102035,False
102106,1021,Point,175,6,9102006,9102021,9102036,False
102107,1021,Point,210,7,9102007,9102022,9102037,False
102108,1021,Point,245,8,9102008,9102023,9102038,False
102109,1021,Point,280,9,9102009,9102024,9102039,False
102110,1021,Point,315,10,9102010,9102025,9102040,False
102111,1021,Point,350,11,9102011,9102026,9102041,False
102112,1021,Point,385,12,9102012,9102027,9102042,False
102113,1021,Point,420,13,9102013,9102028,9102043,False
102114,1021,Point,455,14,9102014,9102029,9102044,False
102115,1021,Point,490,15,9102015,9102030,9102045,True
102201,1022,Point,0,1,9102101,9102116,9102131,False
102202,1022,Point,35,2,9102102,9102117,9102132,False
102203,1022,Point,70,3,9102103,9102118,9102133,False
102204,1022,Point,105,4,9102104,9102119,9102134,False
102205,1022,Point,140,5,9102105,9102120,9102135,False
102206,1022,Point,175,6,9102106,9102121,9102136,False
102207,1022,Point,210,7,9102107,9102122,9102137,False
102208,1022,Point,245,8,9102108,9102123,9102138,False
102209,1022,Point,280,9,9102109,9102124,9102139,False
102210,1022,Point,315,10,9102110,9102125,9102140,False
102211,1022,Point,350,11,9102111,9102126,9102141,False
102212,1022,Point,385,12,9102112,9102127,9102142,False
102213,1022,Point,420,13,9102113,9102128,9102143,False
102214,1022,Point,455,14,9102114,9102129,9102144,False
102215,1022,Point,490,15,9102115,9102130,9102145,True
102301,1023,Point,0,1,9102201,9102216,9102231,False
102302,1023,Point,35,2,9102202,9102217,9102232,False
102303,1023,Point,70,3,9102203,9102218,9102233,False
102304,1023,Point,105,4,9102204,9102219,9102234,False
102305,1023,Point,140,5,9102205,9102220,9102235,False
102306,1023,Point,175,6,9102206,9102221,9102236,False
102307,1023,Point,210,7,9102207,9102222,9102237,False
102308,1023,Point,245,8,9102208,9102223,9102238,False
102309,1023,Point,280,9,9102209,9102224,9102239,False
102310,1023,Point,315,10,9102210,9102225,9102240,False
102311,1023,Point,350,11,9102211,9102226,9102241,False
102312,1023,Point,385,12,9102212,9102227,9102242,False
102313,1023,Point,420,13,9102213,9102228,9102243,False
102314,1023,Point,455,14,9102214,9102229,9102244,False
102315,1023,Point,490,15,9102215,9102230,9102245,True
102401,1024,Point,0,1,9102301,9102316,9102331,False
102402,1024,Point,35,2,9102302,9102317,9102332,False
102403,1024,Point,70,3,9102303,9102318,9102333,False
102404,1024,Point,105,4,9102304,9102319,9102334,False
102405,1024,Point,140,5,9102305,9102320,9102335,False
102406,1024,Point,175,6,9102306,9102321,9102336,False
102407,1024,Point,210,7,9102307,9102322,9102337,False
102408,1024,Point,245,8,9102308,9102323,9102338,False
102409,1024,Point,280,9,9102309,9102324,9102339,False
102410,1024,Point,315,10,9102310,9102325,9102340,False
102411,1024,Point,350,11,9102311,9102326,9102341,False
102412,1024,Point,385,12,9102312,9102327,9102342,False
102413,1024,Point,420,13,9102313,9102328,9102343,False
102414,1024,Point,455,14,9102314,9102329,9102344,False
102415,1024,Point,490,15,9102315,9102330,9102345,True
102501,1025,Point,0,1,9102401,9102416,9102431,False
102502,1025,Point,35,2,9102402,9102417,9102432,False
102503,1025,Point,70,3,9102403,9102418,9102433,False
102504,1025,Point,105,4,9102404,9102419,9102434,False
102505,1025,Point,140,5,9102405,9102420,9102435,False
102506,1025,Point,175,6,9102406,9102421,9102436,False
102507,1025,Point,210,7,9102407,9102422,9102437,False
102508,1025,Point,245,8,9102408,9102423,9102438,False
102509,1025,Point,280,9,9102409,9102424,9102439,False
102510,1025,Point,315,10,9102410,9102425,9102440,False
102511,1025,Point,350,11,9102411,9102426,9102441,False
102512,1025,Point,385,12,9102412,9102427,9102442,False
102513,1025,Point,420,13,9102413,9102428,9102443,False
102514,1025,Point,455,14,9102414,9102429,9102444,False
102515,1025,Point,490,15,9102415,9102430,9102445,True
102601,1026,Point,0,1,9110001,9120001,9130001,False
102602,1026,Point,35,2,9110002,9120002,9130002,False
102603,1026,Point,70,3,9110003,9120003,9130003,False
102604,1026,Point,105,4,9110004,9120004,9130004,False
102605,1026,Point,140,5,9110005,9120005,9130005,False
102606,1026,Point,175,6,9110006,9120006,9130006,False
102607,1026,Point,210,7,9110007,9120007,9130007,False
102608,1026,Point,245,8,9110008,9120008,9130008,False
102609,1026,Point,280,9,9110009,9120009,9130009,False
102610,1026,Point,315,10,9110010,9120010,9130010,False
102611,1026,Point,350,11,9110011,9120011,9130011,False
102612,1026,Point,385,12,9110012,9120012,9130012,False
102613,1026,Point,420,13,9110013,9120013,9130013,False
102614,1026,Point,455,14,9110014,9120014,9130014,False
102615,1026,Point,490,15,9110015,9120015,9140025,True
102701,1027,Point,0,1,9110001,9120001,9130001,False
102702,1027,Point,35,2,9110002,9120002,9130002,False
102703,1027,Point,70,3,9110003,9120003,9130003,False
102704,1027,Point,105,4,9110004,9120004,9130004,False
102705,1027,Point,140,5,9110005,9120005,9130005,False
102706,1027,Point,175,6,9110006,9120006,9130006,False
102707,1027,Point,210,7,9110007,9120007,9130007,False
102708,1027,Point,245,8,9110008,9120008,9130008,False
102709,1027,Point,280,9,9110009,9120009,9130009,False
102710,1027,Point,315,10,9110010,9120010,9130010,False
102711,1027,Point,350,11,9110011,9120011,9130011,False
102712,1027,Point,385,12,9110012,9120012,9130012,False
102713,1027,Point,420,13,9110013,9120013,9130013,False
102714,1027,Point,455,14,9110014,9120014,9130014,False
102715,1027,Point,490,15,9110015,9120015,9140026,True
102801,1028,Point,0,1,9110001,9120001,9130001,False
102802,1028,Point,35,2,9110002,9120002,9130002,False
102803,1028,Point,70,3,9110003,9120003,9130003,False
102804,1028,Point,105,4,9110004,9120004,9130004,False
102805,1028,Point,140,5,9110005,9120005,9130005,False
102806,1028,Point,175,6,9110006,9120006,9130006,False
102807,1028,Point,210,7,9110007,9120007,9130007,False
102808,1028,Point,245,8,9110008,9120008,9130008,False
102809,1028,Point,280,9,9110009,9120009,9130009,False
102810,1028,Point,315,10,9110010,9120010,9130010,False
102811,1028,Point,350,11,9110011,9120011,9130011,False
102812,1028,Point,385,12,9110012,9120012,9130012,False
102813,1028,Point,420,13,9110013,9120013,9130013,False
102814,1028,Point,455,14,9110014,9120014,9130014,False
102815,1028,Point,490,15,9110015,9120015,9140027,True
102901,1029,Point,0,1,9110001,9120001,9130001,False
102902,1029,Point,35,2,9110002,9120002,9130002,False
102903,1029,Point,70,3,9110003,9120003,9130003,False
102904,1029,Point,105,4,9110004,9120004,9130004,False
102905,1029,Point,140,5,9110005,9120005,9130005,False
102906,1029,Point,175,6,9110006,9120006,9130006,False
102907,1029,Point,210,7,9110007,9120007,9130007,False
102908,1029,Point,245,8,9110008,9120008,9130008,False
102909,1029,Point,280,9,9110009,9120009,9130009,False
102910,1029,Point,315,10,9110010,9120010,9130010,False
102911,1029,Point,350,11,9110011,9120011,9130011,False
102912,1029,Point,385,12,9110012,9120012,9130012,False
102913,1029,Point,420,13,9110013,9120013,9130013,False
102914,1029,Point,455,14,9110014,9120014,9130014,False
102915,1029,Point,490,15,9110015,9120015,9140028,True
103001,1030,Point,0,1,9110001,9120001,9130001,False
103002,1030,Point,35,2,9110002,9120002,9130002,False
103003,1030,Point,70,3,9110003,9120003,9130003,False
103004,1030,Point,105,4,9110004,9120004,9130004,False
103005,1030,Point,140,5,9110005,9120005,9130005,False
103006,1030,Point,175,6,9110006,9120006,9130006,False
103007,1030,Point,210,7,9110007,9120007,9130007,False
103008,1030,Point,245,8,9110008,9120008,9130008,False
103009,1030,Point,280,9,9110009,9120009,9130009,False
103010,1030,Point,315,10,9110010,9120010,9130010,False
103011,1030,Point,350,11,9110011,9120011,9130011,False
103012,1030,Point,385,12,9110012,9120012,9130012,False
103013,1030,Point,420,13,9110013,9120013,9130013,False
103014,1030,Point,455,14,9110014,9120014,9130014,False
103015,1030,Point,490,15,9110015,9120015,9140029,True
103101,1031,Point,0,1,9110001,9120001,9130001,False
103102,1031,Point,35,2,9110002,9120002,9130002,False
103103,1031,Point,70,3,9110003,9120003,9130003,False
103104,1031,Point,105,4,9110004,9120004,9130004,False
103105,1031,Point,140,5,9110005,9120005,9130005,False
103106,1031,Point,175,6,9110006,9120006,9130006,False
103107,1031,Point,210,7,9110007,9120007,9130007,False
103108,1031,Point,245,8,9110008,9120008,9130008,False
103109,1031,Point,280,9,9110009,9120009,9130009,False
103110,1031,Point,315,10,9110010,9120010,9130010,False
103111,1031,Point,350,11,9110011,9120011,9130011,False
103112,1031,Point,385,12,9110012,9120012,9130012,False
103113,1031,Point,420,13,9110013,9120013,9130013,False
103114,1031,Point,455,14,9110014,9120014,9130014,False
103115,1031,Point,490,15,9110015,9120015,9140030,True
103201,1032,Point,0,1,9110001,9120001,9130001,False
103202,1032,Point,35,2,9110002,9120002,9130002,False
103203,1032,Point,70,3,9110003,9120003,9130003,False
103204,1032,Point,105,4,9110004,9120004,9130004,False
103205,1032,Point,140,5,9110005,9120005,9130005,False
103206,1032,Point,175,6,9110006,9120006,9130006,False
103207,1032,Point,210,7,9110007,9120007,9130007,False
103208,1032,Point,245,8,9110008,9120008,9130008,False
103209,1032,Point,280,9,9110009,9120009,9130009,False
103210,1032,Point,315,10,9110010,9120010,9130010,False
103211,1032,Point,350,11,9110011,9120011,9130011,False
103212,1032,Point,385,12,9110012,9120012,9130012,False
103213,1032,Point,420,13,9110013,9120013,9130013,False
103214,1032,Point,455,14,9110014,9120014,9130014,False
103215,1032,Point,490,15,9110015,9120015,9140031,True
103301,1033,Point,0,1,9110001,9120001,9130001,False
103302,1033,Point,35,2,9110002,9120002,9130002,False
103303,1033,Point,70,3,9110003,9120003,9130003,False
103304,1033,Point,105,4,9110004,9120004,9130004,False
103305,1033,Point,140,5,9110005,9120005,9130005,False
103306,1033,Point,175,6,9110006,9120006,9130006,False
103307,1033,Point,210,7,9110007,9120007,9130007,False
103308,1033,Point,245,8,9110008,9120008,9130008,False
103309,1033,Point,280,9,9110009,9120009,9130009,False
103310,1033,Point,315,10,9110010,9120010,9130010,False
103311,1033,Point,350,11,9110011,9120011,9130011,False
103312,1033,Point,385,12,9110012,9120012,9130012,False
103313,1033,Point,420,13,9110013,9120013,9130013,False
103314,1033,Point,455,14,9110014,9120014,9130014,False
103315,1033,Point,490,15,9110015,9120015,9140032,True
103401,1034,Point,0,1,9110001,9120001,9130001,False
103402,1034,Point,35,2,9110002,9120002,9130002,False
103403,1034,Point,70,3,9110003,9120003,9130003,False
103404,1034,Point,105,4,9110004,9120004,9130004,False
103405,1034,Point,140,5,9110005,9120005,9130005,False
103406,1034,Point,175,6,9110006,9120006,9130006,False
103407,1034,Point,210,7,9110007,9120007,9130007,False
103408,1034,Point,245,8,9110008,9120008,9130008,False
103409,1034,Point,280,9,9110009,9120009,9130009,False
103410,1034,Point,315,10,9110010,9120010,9130010,False
103411,1034,Point,350,11,9110011,9120011,9130011,False
103412,1034,Point,385,12,9110012,9120012,9130012,False
103413,1034,Point,420,13,9110013,9120013,9130013,False
103414,1034,Point,455,14,9110014,9120014,9130014,False
103415,1034,Point,490,15,9110015,9120015,9140033,True
103501,1035,Point,0,1,9110001,9120001,9130001,False
103502,1035,Point,35,2,9110002,9120002,9130002,False
103503,1035,Point,70,3,9110003,9120003,9130003,False
103504,1035,Point,105,4,9110004,9120004,9130004,False
