id,group_id,lv,level_hp,level_attack,level_surface_power
11520012,1152,12,8878444,1715,51400
11520013,1152,13,8913044,1720,51600
11520014,1152,14,8947544,1725,51800
11520015,1152,15,8982144,1735,52000
11520016,1152,16,9016744,1740,52200
11520017,1152,17,9051244,1745,52400
11520018,1152,18,9085844,1750,52600
11520019,1152,19,9120344,1760,52800
11520020,1152,20,9154944,1765,53000
11520021,1152,21,9638744,1860,55800
11520022,1152,22,9776844,1890,56600
11520023,1152,23,9915044,1915,57400
11520024,1152,24,10053144,1940,58200
11520025,1152,25,10191344,1970,59000
11520026,1152,26,10329444,1995,59800
11520027,1152,27,10467644,2020,60600
11520028,1152,28,10605744,2045,61400
11520029,1152,29,10743944,2075,62200
11520030,1152,30,10882080,2100,63000
11520031,1152,31,11745980,2270,68000
11520032,1152,32,11918680,2300,69000
11520033,1152,33,12091380,2335,70000
11520034,1152,34,12264180,2365,71000
11520035,1152,35,12436880,2400,72000
11520036,1152,36,12609580,2435,73000
11520037,1152,37,12782280,2465,74000
11520038,1152,38,12954980,2500,75000
11520039,1152,39,13127680,2530,76000
11520040,1152,40,13300416,2565,77000
11520041,1152,41,14647352,2825,84800
11520042,1152,42,14958252,2885,86600
11520043,1152,43,15269252,2945,88400
11520044,1152,44,15580152,3005,90200
11520045,1152,45,15891152,3065,92000
11520046,1152,46,16202052,3125,93800
11520047,1152,47,16513052,3185,95600
11520048,1152,48,16823952,3245,97400
11520049,1152,49,17134952,3305,99200
11520050,1152,50,17445888,3365,101000
11520051,1152,51,19691224,3800,114000
11520052,1152,52,20209524,3900,117000
11520053,1152,53,20727724,4000,120000
11520054,1152,54,21245924,4100,123000
11520055,1152,55,21764124,4200,126000
11520056,1152,56,22282424,4300,129000
11520057,1152,57,22800624,4400,132000
11520058,1152,58,23318824,4500,135000
11520059,1152,59,23837024,4600,138000
11520060,1152,60,24355296,4700,141000
11520061,1152,61,28051268,5415,162400
11520062,1152,62,28638668,5525,165800
11520063,1152,63,29225968,5640,169200
11520064,1152,64,29813368,5755,172600
11520065,1152,65,30400668,5870,176000
11520066,1152,66,30988068,5980,179400
11520067,1152,67,31575368,6095,182800
11520068,1152,68,32162768,6210,186200
11520069,1152,69,32750068,6320,189600
11520070,1152,70,33337440,6435,193000
21120001,2112,1,10000,85,50000
21120002,2112,2,10000,85,50000
21120003,2112,3,10000,85,50000
21120004,2112,4,10000,85,50000
21120005,2112,5,10000,85,50000
21120006,2112,6,10000,85,50000
21120007,2112,7,10000,85,50000
21120008,2112,8,10000,85,50000
21120009,2112,9,10000,85,50000
21120010,2112,10,10000,85,50000
21120011,2112,11,10200,85,51200
21120012,2112,12,10300,85,51400
21120013,2112,13,10300,85,51600
21120014,2112,14,10400,85,51800
21120015,2112,15,10400,90,52000
21120016,2112,16,10400,90,52200
21120017,2112,17,10500,90,52400
21120018,2112,18,10500,90,52600
21120019,2112,19,10600,90,52800
21120020,2112,20,10600,90,53000
21120021,2112,21,13900,95,57700
21120022,2112,22,14500,100,60400
21120023,2112,23,15200,105,63100
21120024,2112,24,15900,110,65800
21120025,2112,25,16600,115,68500
21120026,2112,26,17200,115,71200
21120027,2112,27,17900,120,73900
21120028,2112,28,18600,125,76600
21120029,2112,29,19200,130,79300
21120030,2112,30,19920,135,82000
21120031,2112,31,21380,145,88200
21120032,2112,32,21880,150,90400
21120033,2112,33,22280,150,92600
21120034,2112,34,22780,155,94800
21120035,2112,35,23280,160,97000
21120036,2112,36,23780,165,99200
21120037,2112,37,24280,170,101400
21120038,2112,38,24680,170,103600
21120039,2112,39,25180,175,105800
21120040,2112,40,25680,180,108000
21120041,2112,41,28020,195,117400
21120042,2112,42,28820,200,120800
21120043,2112,43,29720,205,124200
21120044,2112,44,30520,210,127600
21120045,2112,45,31420,220,131000
21120046,2112,46,32220,225,134400
21120047,2112,47,33120,230,137800
21120048,2112,48,33920,235,141200
21120049,2112,49,34820,240,144600
21120050,2112,50,35640,245,148000
21120051,2112,51,39340,270,163300
21120052,2112,52,40540,280,168600
21120053,2112,53,41840,285,173900
21120054,2112,54,43040,295,179200
21120055,2112,55,44340,305,184500
21120056,2112,56,45640,315,189800
21120057,2112,57,46840,325,195100
21120058,2112,58,48140,330,200400
21120059,2112,59,49340,340,205700
21120060,2112,60,50640,350,211000
21120061,2112,61,56460,390,235500
21120062,2112,62,58060,400,242000
21120063,2112,63,59560,410,248500
21120064,2112,64,61060,420,255000
21120065,2112,65,62660,435,261500
21120066,2112,66,64160,445,268000
21120067,2112,67,65760,455,274500
21120068,2112,68,67260,465,281000
21120069,2112,69,68760,475,287500
21120070,2112,70,70320,485,294000
21220001,2122,1,10000,240,50000
21220002,2122,2,10000,240,50000
21220003,2122,3,10000,240,50000
21220004,2122,4,10000,240,50000
21220005,2122,5,10000,240,50000
21220006,2122,6,10000,240,50000
21220007,2122,7,10000,240,50000
21220008,2122,8,10000,240,50000
21220009,2122,9,10000,240,50000
21220010,2122,10,10000,240,50000
21220011,2122,11,12240,245,51200
21220012,2122,12,12340,245,51400
21220013,2122,13,12340,245,51600
21220014,2122,14,12440,245,51800
21220015,2122,15,12440,250,52000
21220016,2122,16,12540,250,52200
21220017,2122,17,12540,250,52400
21220018,2122,18,12640,250,52600
21220019,2122,19,12640,250,52800
21220020,2122,20,12720,250,53000
21220021,2122,21,19120,275,57700
21220022,2122,22,20120,285,60400
21220023,2122,23,21020,300,63100
21220024,2122,24,21920,310,65800
21220025,2122,25,22820,325,68500
21220026,2122,26,23820,340,71200
21220027,2122,27,24720,350,73900
21220028,2122,28,25620,365,76600
21220029,2122,29,26520,375,79300
21220030,2122,30,27490,390,82000
21220031,2122,31,41820,420,88200
21220032,2122,32,42820,430,90400
21220033,2122,33,43720,440,92600
21220034,2122,34,44720,450,94800
21220035,2122,35,45620,465,97000
21220036,2122,36,46520,475,99200
21220037,2122,37,47520,485,101400
21220038,2122,38,48420,495,103600
21220039,2122,39,49420,505,105800
21220040,2122,40,50330,515,108000
21220041,2122,41,54860,560,117400
21220042,2122,42,56460,575,120800
21220043,2122,43,58160,595,124200
21220044,2122,44,59860,610,127600
21220045,2122,45,61460,625,131000
21220046,2122,46,63160,640,134400
21220047,2122,47,64860,655,137800
21220048,2122,48,66560,675,141200
21220049,2122,49,68160,690,144600
21220050,2122,50,69850,705,148000
21220051,2122,51,77060,775,163300
21220052,2122,52,79460,800,168600
21220053,2122,53,81960,825,173900
21220054,2122,54,84460,850,179200
21220055,2122,55,86860,880,184500
21220056,2122,56,89360,905,189800
21220057,2122,57,91860,930,195100
21220058,2122,58,94360,955,200400
21220059,2122,59,96760,980,205700
21220060,2122,60,99250,1005,211000
21220061,2122,61,110720,1120,235500
21220062,2122,62,113720,1150,242000
21220063,2122,63,116720,1185,248500
21220064,2122,64,119720,1215,255000
21220065,2122,65,122820,1245,261500
21220066,2122,66,125820,1275,268000
21220067,2122,67,128820,1305,274500
21220068,2122,68,131820,1340,281000
21220069,2122,69,134820,1370,287500
21220070,2122,70,137830,1400,294000
21320001,2132,1,33120,345,50000
21320002,2132,2,33120,345,50000
21320003,2132,3,33120,345,50000
21320004,2132,4,33120,345,50000
21320005,2132,5,33120,345,50000
21320006,2132,6,33120,345,50000
21320007,2132,7,33120,345,50000
21320008,2132,8,33120,345,50000
21320009,2132,9,33120,345,50000
21320010,2132,10,33120,345,50000
21320011,2132,11,33880,355,51200
21320012,2132,12,34080,360,51400
21320013,2132,13,34180,360,51600
21320014,2132,14,34280,360,51800
21320015,2132,15,34480,365,52000
21320016,2132,16,34580,365,52200
21320017,2132,17,34680,365,52400
21320018,2132,18,34880,365,52600
21320019,2132,19,34980,370,52800
21320020,2132,20,35100,370,53000
21320021,2132,21,54340,400,57700
21320022,2132,22,57040,420,60400
21320023,2132,23,59640,435,63100
21320024,2132,24,62240,455,65800
21320025,2132,25,64940,475,68500
21320026,2132,26,67540,495,71200
21320027,2132,27,70140,515,73900
21320028,2132,28,72840,530,76600
21320029,2132,29,75440,550,79300
21320030,2132,30,78080,570,82000
21320031,2132,31,111640,610,88200
21320032,2132,32,114140,625,90400
21320033,2132,33,116640,640,92600
21320034,2132,34,119140,655,94800
21320035,2132,35,121640,675,97000
21320036,2132,36,124140,690,99200
21320037,2132,37,126740,705,101400
21320038,2132,38,129240,720,103600
21320039,2132,39,131740,735,105800
21320040,2132,40,134220,750,108000
21320041,2132,41,146240,815,117400
21320042,2132,42,150640,840,120800
21320043,2132,43,155140,860,124200
21320044,2132,44,159540,885,127600
21320045,2132,45,164040,910,131000
21320046,2132,46,168440,935,134400
21320047,2132,47,172940,960,137800
21320048,2132,48,177340,980,141200
21320049,2132,49,181840,1005,144600
21320050,2132,50,186280,1030,148000
21320051,2132,51,205420,1130,163300
21320052,2132,52,212020,1170,168600
21320053,2132,53,218620,1205,173900
21320054,2132,54,225120,1245,179200
21320055,2132,55,231720,1280,184500
21320056,2132,56,238320,1315,189800
21320057,2132,57,244920,1355,195100
21320058,2132,58,251520,1390,200400
21320059,2132,59,258120,1430,205700
21320060,2132,60,264680,1465,211000
21320061,2132,61,295260,1635,235500
21320062,2132,62,303360,1680,242000
21320063,2132,63,311360,1725,248500
21320064,2132,64,319360,1770,255000
21320065,2132,65,327360,1815,261500
21320066,2132,66,335460,1860,268000
21320067,2132,67,343460,1905,274500
21320068,2132,68,351460,1950,281000
21320069,2132,69,359560,1995,287500
21320070,2132,70,367540,2040,294000
21420001,2142,1,1128960,750,50000
21420002,2142,2,1128960,750,50000
21420003,2142,3,1128960,750,50000
21420004,2142,4,1128960,750,50000
21420005,2142,5,1128960,750,50000
21420006,2142,6,1128960,750,50000
21420007,2142,7,1128960,750,50000
21420008,2142,8,1128960,750,50000
21420009,2142,9,1128960,750,50000
21420010,2142,10,1128960,750,50000
21420011,2142,11,2890340,770,51200
21420012,2142,12,2901640,770,51400
21420013,2142,13,2912840,775,51600
21420014,2142,14,2924140,775,51800
21420015,2142,15,2935440,780,52000
21420016,2142,16,2946740,785,52200
21420017,2142,17,2958040,785,52400
21420018,2142,18,2969240,790,52600
21420019,2142,19,2980540,790,52800
21420020,2142,20,2991840,795,53000
21420021,2142,21,3262740,865,57700
21420022,2142,22,3420740,905,60400
21420023,2142,23,3578840,945,63100
21420024,2142,24,3736940,985,65800
21420025,2142,25,3894940,1030,68500
21420026,2142,26,4053040,1070,71200
21420027,2142,27,4211040,1110,73900
21420028,2142,28,4369140,1150,76600
21420029,2142,29,4527240,1190,79300
21420030,2142,30,4685280,1230,82000
21420031,2142,31,5023780,1325,88200
21420032,2142,32,5136680,1355,90400
21420033,2142,33,5249580,1390,92600
21420034,2142,34,5362480,1420,94800
21420035,2142,35,5475380,1455,97000
21420036,2142,36,5588280,1490,99200
21420037,2142,37,5701180,1520,101400
21420038,2142,38,5814080,1555,103600
21420039,2142,39,5926980,1585,105800
21420040,2142,40,6039840,1620,108000
21420041,2142,41,6579120,1760,117400
21420042,2142,42,6779520,1810,120800
21420043,2142,43,6979920,1865,124200
21420044,2142,44,7180320,1915,127600
21420045,2142,45,7380720,1965,131000
21420046,2142,46,7581120,2015,134400
21420047,2142,47,7781520,2065,137800
21420048,2142,48,7981920,2120,141200
21420049,2142,49,8182320,2170,144600
21420050,2142,50,8382720,2220,148000
21420051,2142,51,9243600,2450,163300
21420052,2142,52,9539900,2530,168600
21420053,2142,53,9836300,2610,173900
21420054,2142,54,10132600,2690,179200
21420055,2142,55,10429000,2770,184500
21420056,2142,56,10725300,2845,189800
21420057,2142,57,11021700,2925,195100
21420058,2142,58,11318000,3005,200400
21420059,2142,59,11614400,3085,205700
21420060,2142,60,11910720,3165,211000
21420061,2142,61,13287700,3535,235500
21420062,2142,62,13649000,3630,242000
21420063,2142,63,14010300,3730,248500
21420064,2142,64,14371600,3825,255000
21420065,2142,65,14732900,3925,261500
21420066,2142,66,15094200,4020,268000
21420067,2142,67,15455500,4120,274500
21420068,2142,68,15816800,4215,281000
21420069,2142,69,16178100,4315,287500
21420070,2142,70,16539360,4410,294000
21520001,2152,1,8636544,1665,50000
21520002,2152,2,8636544,1665,50000
21520003,2152,3,8636544,1665,50000
21520004,2152,4,8636544,1665,50000
21520005,2152,5,8636544,1665,50000
21520006,2152,6,8636544,1665,50000
21520007,2152,7,8636544,1665,50000
21520008,2152,8,8636544,1665,50000
21520009,2152,9,8636544,1665,50000
21520010,2152,10,8636544,1665,50000
21520011,2152,11,8843944,1705,51200
21520012,2152,12,8878444,1715,51400
21520013,2152,13,8913044,1720,51600
21520014,2152,14,8947544,1725,51800
21520015,2152,15,8982144,1735,52000
21520016,2152,16,9016744,1740,52200
21520017,2152,17,9051244,1745,52400
21520018,2152,18,9085844,1750,52600
21520019,2152,19,9120344,1760,52800
21520020,2152,20,9154944,1765,53000
21520021,2152,21,9984144,1925,57700
21520022,2152,22,10467744,2015,60400
21520023,2152,23,10951244,2105,63100
21520024,2152,24,11434844,2195,65800
21520025,2152,25,11918444,2285,68500
21520026,2152,26,12402044,2375,71200
21520027,2152,27,12885644,2465,73900
21520028,2152,28,13369144,2555,76600
21520029,2152,29,13852744,2645,79300
21520030,2152,30,14336352,2735,82000
21520031,2152,31,15372952,2940,88200
21520032,2152,32,15718452,3010,90400
21520033,2152,33,16063852,3085,92600
21520034,2152,34,16409252,3160,94800
21520035,2152,35,16754652,3235,97000
21520036,2152,36,17100152,3305,99200
21520037,2152,37,17445552,3380,101400
21520038,2152,38,17790952,3455,103600
21520039,2152,39,18136352,3525,105800
21520040,2152,40,18481824,3600,108000
21520041,2152,41,20131824,3915,117400
21520042,2152,42,20745024,4025,120800
21520043,2152,43,21358124,4140,124200
21520044,2152,44,21971324,4255,127600
21520045,2152,45,22584524,4370,131000
21520046,2152,46,23197724,4480,134400
21520047,2152,47,23810924,4595,137800
21520048,2152,48,24424024,4710,141200
21520049,2152,49,25037224,4820,144600
21520050,2152,50,25650432,4935,148000
21520051,2152,51,28284468,5440,163300
21520052,2152,52,29191268,5620,168600
21520053,2152,53,30098168,5795,173900
21520054,2152,54,31004968,5975,179200
21520055,2152,55,31911868,6150,184500
21520056,2152,56,32818668,6325,189800
21520057,2152,57,33725568,6505,195100
21520058,2152,58,34632368,6680,200400
21520059,2152,59,35539268,6860,205700
21520060,2152,60,36446112,7035,211000
21520061,2152,61,40661148,7850,235500
21520062,2152,62,41766648,8070,242000
21520063,2152,63,42872148,8285,248500
21520064,2152,64,43977648,8500,255000
21520065,2152,65,45083048,8720,261500
21520066,2152,66,46188548,8935,268000
21520067,2152,67,47294048,9150,274500
21520068,2152,68,48399548,9365,281000
21520069,2152,69,49505048,9585,287500
21520070,2152,70,50610528,9800,294000
31120001,3112,1,3333,28,50000
31120002,3112,2,3333,28,50000
31120003,3112,3,3333,28,50000
31120004,3112,4,3333,28,50000
31120005,3112,5,3333,28,50000
31120006,3112,6,3333,28,50000
31120007,3112,7,3333,28,50000
31120008,3112,8,3333,28,50000
31120009,3112,9,3333,28,50000
31120010,3112,10,3333,28,50000
31120011,3112,11,6800,57,51200
31120012,3112,12,6900,57,51400
31120013,3112,13,6900,57,51600
31120014,3112,14,6900,57,51800
31120015,3112,15,6900,57,52000
31120016,3112,16,7000,57,52200
31120017,3112,17,7000,57,52400
31120018,3112,18,7000,62,52600
31120019,3112,19,7000,62,52800
31120020,3112,20,7067,60,53000
31120021,3112,21,11600,95,57700
31120022,3112,22,12100,100,60400
31120023,3112,23,12700,105,63100
31120024,3112,24,13200,110,65800
31120025,3112,25,13800,115,68500
31120026,3112,26,14400,115,71200
31120027,3112,27,14900,120,73900
31120028,3112,28,15500,125,76600
31120029,3112,29,16000,130,79300
31120030,3112,30,16600,135,82000
31120031,3112,31,17800,145,88200
31120032,3112,32,18200,150,90400
31120033,3112,33,18600,150,92600
31120034,3112,34,19000,155,94800
31120035,3112,35,19400,160,97000
31120036,3112,36,19800,165,99200
31120037,3112,37,20200,170,101400
31120038,3112,38,20600,170,103600
31120039,3112,39,21000,175,105800
31120040,3112,40,21400,180,108000
31120041,3112,41,23300,195,117400
31120042,3112,42,24000,200,120800
31120043,3112,43,24700,205,124200
31120044,3112,44,25400,210,127600
31120045,3112,45,26200,220,131000
31120046,3112,46,26900,225,134400
31120047,3112,47,27600,230,137800
31120048,3112,48,28300,235,141200
31120049,3112,49,29000,240,144600
31120050,3112,50,29700,245,148000
31120051,3112,51,32800,270,163300
31120052,3112,52,33800,280,168600
31120053,3112,53,34900,285,173900
31120054,3112,54,35900,295,179200
31120055,3112,55,37000,305,184500
31120056,3112,56,38000,315,189800
31120057,3112,57,39100,325,195100
31120058,3112,58,40100,330,200400
31120059,3112,59,41200,340,205700
31120060,3112,60,42200,350,211000
31120061,3112,61,47100,390,235500
31120062,3112,62,48400,400,242000
31120063,3112,63,49600,410,248500
31120064,3112,64,50900,420,255000
31120065,3112,65,52200,435,261500
31120066,3112,66,53500,445,268000
31120067,3112,67,54800,455,274500
31120068,3112,68,56000,465,281000
31120069,3112,69,57300,475,287500
31120070,3112,70,58600,485,294000
31120071,3112,71,64700,535,324200
31120072,3112,72,66100,550,331400
31120073,3112,73,67600,560,338600
31120074,3112,74,69000,575,345800
31120075,3112,75,70500,585,353000
31120076,3112,76,71900,595,360200
31120077,3112,77,73400,610,367400
31120078,3112,78,74800,620,374600
31120079,3112,79,76300,635,381800
31120080,3112,80,77700,645,389000
31220001,3122,1,3333,80,50000
31220002,3122,2,3333,80,50000
31220003,3122,3,3333,80,50000
31220004,3122,4,3333,80,50000
31220005,3122,5,3333,80,50000
31220006,3122,6,3333,80,50000
31220007,3122,7,3333,80,50000
31220008,3122,8,3333,80,50000
