id,group_id,monster_data,is_quest_monster,monster_lv,spawn_condition_monster_kill,spawn_condition_group_monster_kill,reward_id
24020301,240203,-1654870687,False,15,0,0,24010202
24020302,240203,-1654860687,False,15,0,0,24010202
24020303,240203,-1664850687,False,15,0,0,24010202
24020401,240204,-1664840687,False,17,0,0,24010202
24020402,240204,-1674890687,False,17,0,0,24010202
24020403,240204,-1674880687,False,17,0,0,24010202
24020501,240205,-1654868487,False,18,0,0,24010203
24020502,240205,-1654858487,False,18,0,0,24010203
24020503,240205,-1664848487,False,18,0,0,24010203
24020601,240206,-1664838487,False,20,0,0,24010203
24020602,240206,-1674888487,False,20,0,0,24010203
24020603,240206,-1674878487,False,20,0,0,24010203
34020101,340201,-244805379,True,13,0,0,0
34020102,340201,-244795379,True,13,0,0,0
34020103,340201,-254785379,True,13,0,0,0
34020201,340202,-254774279,True,13,0,0,0
34020202,340202,-264824279,True,13,0,0,0
34020203,340202,-264814279,True,13,0,0,0
34020301,340203,-244803179,True,13,0,0,0
34020302,340203,-244793179,True,13,0,0,0
34020303,340203,-254783179,True,13,0,0,0
34020401,340204,-254775079,True,13,0,0,0
34020402,340204,-264825079,True,13,0,0,0
34020403,340204,-264815079,True,13,0,0,0
34020501,340205,-244804379,True,13,0,0,0
34020502,340205,-244794379,True,13,0,0,0
34020503,340205,-254784379,True,13,0,0,0
34020601,340206,-254773279,True,13,0,0,0
34020602,340206,-264823279,True,13,0,0,0
34020603,340206,-264813279,True,13,0,0,0
34020701,340207,-244805179,True,13,0,0,0
34020702,340207,-244795179,True,13,0,0,0
34020703,340207,-254785179,True,13,0,0,0
34020801,340208,-254774079,True,13,0,0,0
34020802,340208,-264824079,True,13,0,0,0
34020803,340208,-264814079,True,13,0,0,0
34020901,340209,-244803379,True,13,0,0,0
34020902,340209,-244793379,True,13,0,0,0
34020903,340209,-254783379,True,13,0,0,0
34021001,340210,-254775279,True,13,0,0,0
34021002,340210,-264825279,True,13,0,0,0
34021003,340210,-264815279,True,13,0,0,0
34021101,340211,-244804179,True,13,0,0,0
34021102,340211,-244794179,True,13,0,0,0
34021103,340211,-254784179,True,13,0,0,0
34021201,340212,-254773079,True,13,0,0,0
34021202,340212,-264823079,True,13,0,0,0
34021203,340212,-264813079,True,13,0,0,0
14030101,140301,-1654860387,False,21,0,0,24010301
14030201,140302,-1664850387,False,21,0,0,24010301
14030301,140303,-1664840387,False,21,0,0,24010301
14030401,140304,-1674890387,False,21,0,0,24010301
14030501,140305,-1674880387,False,21,0,0,24010301
14030601,140306,-1654870387,False,21,0,0,24010301
14030602,140306,-1654860387,False,21,0,0,24010301
14030701,140307,-1664850387,False,21,0,0,24010301
14030801,140308,-1664840387,False,21,0,0,24010301
14030901,140309,-1674890387,False,22,0,0,24010301
14031001,140310,-1674880387,False,22,0,0,24010301
14031101,140311,-1654870387,False,22,0,0,24010301
14031201,140312,-1654860387,False,22,0,0,24010301
14031301,140313,-1664850387,False,22,0,0,24010301
14031302,140313,-1664840387,False,22,0,0,24010301
14031401,140314,-1674890387,False,22,0,0,24010301
14031501,140315,-1674880387,False,22,0,0,24010301
14031502,140315,-1654870387,False,22,0,0,24010301
14031601,140316,-1654860387,False,23,0,0,24010301
14031701,140317,-1664850387,False,23,0,0,24010301
14031801,140318,-1664840387,False,23,0,0,24010301
14031901,140319,-1674890387,False,23,0,0,24010301
14032001,140320,-1674880387,False,23,0,0,24010301
14032101,140321,-1654870387,False,23,0,0,24010301
14032102,140321,-1654860387,False,23,0,0,24010301
14032201,140322,-1664850387,False,23,0,0,24010301
14032301,140323,-1664840387,False,23,0,0,24010301
14032401,140324,-1674890387,False,24,0,0,24010301
14032501,140325,-1674880387,False,24,0,0,24010301
14032502,140325,-1654870387,False,24,0,0,24010301
14032601,140326,-1654858587,False,24,0,0,24010302
14032701,140327,-1664848587,False,24,0,0,24010302
14032801,140328,-1664838587,False,24,0,0,24010302
14032901,140329,-1674888587,False,24,0,0,24010302
14032902,140329,-1674878587,False,24,0,0,24010302
14033001,140330,-1654868587,False,24,0,0,24010302
14033101,140331,-1654858587,False,25,0,0,24010302
14033201,140332,-1664848587,False,25,0,0,24010302
14033301,140333,-1664838587,False,25,0,0,24010302
14033302,140333,-1674888587,False,25,0,0,24010302
14033303,140333,-1674878587,False,25,0,0,24010302
14033401,140334,-1654868587,False,25,0,0,24010302
14033501,140335,-1654858587,False,25,0,0,24010302
14033601,140336,-1664848587,False,25,0,0,24010302
14033701,140337,-1664838587,False,25,0,0,24010302
14033702,140337,-1674888587,False,26,0,0,24010302
14033801,140338,-1674878587,False,26,0,0,24010302
14033901,140339,-1654868587,False,26,0,0,24010302
14034001,140340,-1654858587,False,26,0,0,24010302
14034101,140341,-1664848587,False,26,0,0,24010302
14034201,140342,-1664838587,False,26,0,0,24010302
14034202,140342,-1674888587,False,26,0,0,24010302
14034301,140343,-1674878587,False,26,0,0,24010302
14034401,140344,-1654869787,False,26,0,0,24010302
14034501,140345,-1654859787,False,27,0,0,24010302
14034601,140346,-1664849787,False,27,0,0,24010302
14034701,140347,-1664839787,False,27,0,0,24010302
14034801,140348,-1674889787,False,27,0,0,24010302
14034901,140349,-1674879787,False,27,0,0,24010302
14034902,140349,-1654869787,False,27,0,0,24010302
14035001,140350,-1654859787,False,27,0,0,24010303
14035101,140351,-1664849787,False,27,0,0,24010303
14035201,140352,-1664839787,False,27,0,0,24010303
14035301,140353,-1674889787,False,28,0,0,24010303
14035401,140354,-1674879787,False,28,0,0,24010303
14035501,140355,-1654869787,False,28,0,0,24010303
14035601,140356,-1654859787,False,28,0,0,24010303
14035701,140357,-1664849787,False,28,0,0,24010303
14035801,140358,-1664839787,False,28,0,0,24010303
14035901,140359,-1674889787,False,28,0,0,24010303
14036001,140360,-1674879787,False,28,0,0,24010303
14036101,140361,-1654869787,False,28,0,0,24010303
14036201,140362,-1654859787,False,29,0,0,24010303
14036301,140363,-1664849787,False,29,0,0,24010303
14036401,140364,-1664839787,False,29,0,0,24010303
14036501,140365,-1674889787,False,29,0,0,24010303
14036601,140366,-1674879787,False,29,0,0,24010303
14036701,140367,-1654869787,False,29,0,0,24010303
14036702,140367,-1654859787,False,29,0,0,24010303
14036801,140368,-1664849787,False,29,0,0,24010303
14036901,140369,-1664839787,False,29,0,0,24010303
14037001,140370,-1674889787,False,30,0,0,24010303
14037101,140371,-1674879787,False,30,0,0,24010303
14037102,140371,-1654869787,False,30,0,0,24010303
14037201,140372,-1654859787,False,30,0,0,24010303
14037301,140373,-1664849787,False,30,0,0,24010303
14037401,140374,-1664839787,False,30,0,0,24010303
14037501,140375,-1674889787,False,30,0,0,24010303
14037601,140376,-1674879787,False,30,0,0,24010303
14037602,140376,-1654869787,False,30,0,0,24010303
24030101,240301,-1654860387,False,21,0,0,24010301
24030102,240301,-1664850387,False,21,0,0,24010301
24030103,240301,-1664840387,False,21,0,0,24010301
24030201,240302,-1674890387,False,22,0,0,24010301
24030202,240302,-1674880387,False,22,0,0,24010301
24030203,240302,-1654870387,False,22,0,0,24010301
24030301,240303,-1654860387,False,23,0,0,24010301
24030302,240303,-1664850387,False,23,0,0,24010301
24030303,240303,-1664840387,False,23,0,0,24010301
24030401,240304,-1674888587,False,24,0,0,24010302
24030402,240304,-1674878587,False,24,0,0,24010302
24030403,240304,-1654868587,False,24,0,0,24010302
24030501,240305,-1654858587,False,26,0,0,24010302
24030502,240305,-1664848587,False,26,0,0,24010302
24030503,240305,-1664838587,False,26,0,0,24010302
24030601,240306,-1674888587,False,27,0,0,24010302
24030602,240306,-1674878587,False,27,0,0,24010302
24030603,240306,-1654868587,False,27,0,0,24010302
24030701,240307,-1654859787,False,28,0,0,24010303
24030702,240307,-1664849787,False,28,0,0,24010303
24030703,240307,-1664839787,False,28,0,0,24010303
24030801,240308,-1674889787,False,29,0,0,24010303
24030802,240308,-1674879787,False,29,0,0,24010303
24030803,240308,-1654869787,False,29,0,0,24010303
24030901,240309,-1654859787,False,30,0,0,24010303
24030902,240309,-1664849787,False,30,0,0,24010303
24030903,240309,-1664839787,False,30,0,0,24010303
34030101,340301,-264825379,True,23,0,0,0
34030102,340301,-264815379,True,23,0,0,0
34030103,340301,-244805379,True,23,0,0,0
34030201,340302,-244794279,True,23,0,0,0
34030202,340302,-254784279,True,23,0,0,0
34030203,340302,-254774279,True,23,0,0,0
34030301,340303,-264823179,True,23,0,0,0
34030302,340303,-264813179,True,23,0,0,0
34030303,340303,-244803179,True,23,0,0,0
34030401,340304,-244795079,True,23,0,0,0
34030402,340304,-254785079,True,23,0,0,0
34030403,340304,-254775079,True,23,0,0,0
34030501,340305,-264823979,True,23,0,0,0
34030502,340305,-264813979,True,23,0,0,0
34030503,340305,-244803979,True,23,0,0,0
34030601,340306,-244793379,True,23,0,0,0
34030602,340306,-254783379,True,23,0,0,0
34030603,340306,-254773379,True,23,0,0,0
34030701,340307,-264825279,True,23,0,0,0
34030702,340307,-264815279,True,23,0,0,0
34030703,340307,-244805279,True,23,0,0,0
34030801,340308,-244794179,True,23,0,0,0
34030802,340308,-254784179,True,23,0,0,0
34030803,340308,-254774179,True,23,0,0,0
34030901,340309,-264823079,True,23,0,0,0
34030902,340309,-264813079,True,23,0,0,0
34030903,340309,-244803079,True,23,0,0,0
34031001,340310,-244794979,True,23,0,0,0
34031002,340310,-254784979,True,23,0,0,0
34031003,340310,-254774979,True,23,0,0,0
34031101,340311,-264824379,True,23,0,0,0
34031102,340311,-264814379,True,23,0,0,0
34031103,340311,-244804379,True,23,0,0,0
34031201,340312,-244793279,True,23,0,0,0
34031202,340312,-254783279,True,23,0,0,0
34031203,340312,-254773279,True,23,0,0,0
34031301,340313,-264825179,True,23,0,0,0
34031302,340313,-264815179,True,23,0,0,0
34031303,340313,-244805179,True,23,0,0,0
34031401,340314,-244794079,True,23,0,0,0
34031402,340314,-254784079,True,23,0,0,0
34031403,340314,-254774079,True,23,0,0,0
34031501,340315,-264822979,True,23,0,0,0
34031502,340315,-264812979,True,23,0,0,0
34031503,340315,-244802979,True,23,0,0,0
34031601,340316,-244795379,True,23,0,0,0
34031602,340316,-254785379,True,23,0,0,0
34031603,340316,-254775379,True,23,0,0,0
34031701,340317,-264824279,True,23,0,0,0
34031702,340317,-264814279,True,23,0,0,0
34031703,340317,-244804279,True,23,0,0,0
34031801,340318,-244793179,True,23,0,0,0
34031802,340318,-254783179,True,23,0,0,0
34031803,340318,-254773179,True,23,0,0,0
14040101,140401,-1674880687,False,31,0,0,24010401
14040201,140402,-1654870687,False,31,0,0,24010401
14040301,140403,-1654860687,False,31,0,0,24010401
14040401,140404,-1664850687,False,31,0,0,24010401
14040501,140405,-1664840687,False,31,0,0,24010401
14040601,140406,-1674890687,False,31,0,0,24010401
14040602,140406,-1674880687,False,31,0,0,24010401
14040701,140407,-1654870687,False,31,0,0,24010401
14040801,140408,-1654860687,False,31,0,0,24010401
14040901,140409,-1664850687,False,32,0,0,24010401
14041001,140410,-1664840687,False,32,0,0,24010401
14041101,140411,-1674890687,False,32,0,0,24010401
14041201,140412,-1674880687,False,32,0,0,24010401
14041301,140413,-1654870687,False,32,0,0,24010401
14041401,140414,-1654860687,False,32,0,0,24010401
14041501,140415,-1664850687,False,32,0,0,24010401
14041601,140416,-1664840687,False,32,0,0,24010401
14041701,140417,-1674890687,False,32,0,0,24010401
14041801,140418,-1674880687,False,33,0,0,24010401
14041901,140419,-1654870687,False,33,0,0,24010401
14041902,140419,-1654860687,False,33,0,0,24010401
14042001,140420,-1664850687,False,33,0,0,24010401
14042101,140421,-1664840687,False,33,0,0,24010401
14042201,140422,-1674890687,False,33,0,0,24010401
14042301,140423,-1674880687,False,33,0,0,24010401
14042302,140423,-1654870687,False,33,0,0,24010401
14042401,140424,-1654860687,False,33,0,0,24010401
14042501,140425,-1664850687,False,34,0,0,24010401
14042601,140426,-1664840687,False,34,0,0,24010401
14042701,140427,-1674890687,False,34,0,0,24010401
14042801,140428,-1674879487,False,34,0,0,24010402
14042901,140429,-1654869487,False,34,0,0,24010402
14043001,140430,-1654859487,False,34,0,0,24010402
14043101,140431,-1664849487,False,34,0,0,24010402
14043201,140432,-1664839487,False,34,0,0,24010402
14043202,140432,-1674889487,False,34,0,0,24010402
14043301,140433,-1674879487,False,35,0,0,24010402
14043401,140434,-1654869487,False,35,0,0,24010402
14043501,140435,-1654859487,False,35,0,0,24010402
14043601,140436,-1664849487,False,35,0,0,24010402
14043701,140437,-1664839487,False,35,0,0,24010402
14043801,140438,-1674889487,False,35,0,0,24010402
14043802,140438,-1674879487,False,35,0,0,24010402
14043901,140439,-1654869487,False,35,0,0,24010402
14044001,140440,-1654859487,False,35,0,0,24010402
14044101,140441,-1664849487,False,36,0,0,24010402
14044201,140442,-1664839487,False,36,0,0,24010402
14044301,140443,-1674889487,False,36,0,0,24010402
14044401,140444,-1674879487,False,36,0,0,24010402
14044501,140445,-1654869487,False,36,0,0,24010402
14044502,140445,-1654859487,False,36,0,0,24010402
14044601,140446,-1664849487,False,36,0,0,24010402
14044701,140447,-1664838387,False,36,0,0,24010402
14044801,140448,-1674888387,False,36,0,0,24010402
14044901,140449,-1674878387,False,37,0,0,24010402
14045001,140450,-1654868387,False,37,0,0,24010402
14045101,140451,-1654858387,False,37,0,0,24010402
14045201,140452,-1664848387,False,37,0,0,24010402
14045301,140453,-1664838387,False,37,0,0,24010402
14045401,140454,-1674888387,False,37,0,0,24010402
14045501,140455,-1674878387,False,37,0,0,24010403
14045502,140455,-1654868387,False,37,0,0,24010403
14045601,140456,-1654858387,False,37,0,0,24010403
14045701,140457,-1664848387,False,38,0,0,24010403
14045801,140458,-1664838387,False,38,0,0,24010403
14045901,140459,-1674888387,False,38,0,0,24010403
14046001,140460,-1674878387,False,38,0,0,24010403
14046101,140461,-1654868387,False,38,0,0,24010403
14046102,140461,-1654858387,False,38,0,0,24010403
14046103,140461,-1664848387,False,38,0,0,24010403
14046201,140462,-1664838387,False,38,0,0,24010403
14046301,140463,-1674888387,False,38,0,0,24010403
14046401,140464,-1674878387,False,39,0,0,24010403
14046501,140465,-1654868387,False,39,0,0,24010403
14046601,140466,-1654858387,False,39,0,0,24010403
14046701,140467,-1664848387,False,39,0,0,24010403
14046801,140468,-1664838387,False,39,0,0,24010403
14046901,140469,-1674888387,False,39,0,0,24010403
14047001,140470,-1674878387,False,39,0,0,24010403
14047101,140471,-1654868387,False,39,0,0,24010403
14047102,140471,-1654858387,False,39,0,0,24010403
14047201,140472,-1664848387,False,40,0,0,24010403
14047301,140473,-1664838387,False,40,0,0,24010403
14047401,140474,-1674888387,False,40,0,0,24010403
14047501,140475,-1674878387,False,40,0,0,24010403
14047601,140476,-1654868387,False,40,0,0,24010403
14047701,140477,-1654858387,False,40,0,0,24010403
14047801,140478,-1664848387,False,40,0,0,24010403
14047901,140479,-1664838387,False,40,0,0,24010403
14047902,140479,-1674888387,False,40,0,0,24010403
24040101,240401,-1674880687,False,31,0,0,24010401
24040102,240401,-1654870687,False,31,0,0,24010401
24040103,240401,-1654860687,False,31,0,0,24010401
24040201,240402,-1664850687,False,32,0,0,24010401
24040202,240402,-1664840687,False,32,0,0,24010401
24040203,240402,-1674890687,False,32,0,0,24010401
24040301,240403,-1674880687,False,33,0,0,24010401
24040302,240403,-1654870687,False,33,0,0,24010401
24040303,240403,-1654860687,False,33,0,0,24010401
24040401,240404,-1664849487,False,34,0,0,24010402
24040402,240404,-1664839487,False,34,0,0,24010402
24040403,240404,-1674889487,False,34,0,0,24010402
24040501,240405,-1674879487,False,36,0,0,24010402
24040502,240405,-1654869487,False,36,0,0,24010402
24040503,240405,-1654859487,False,36,0,0,24010402
24040601,240406,-1664849487,False,37,0,0,24010402
24040602,240406,-1664839487,False,37,0,0,24010402
24040603,240406,-1674889487,False,37,0,0,24010402
24040701,240407,-1674878387,False,38,0,0,24010403
24040702,240407,-1654868387,False,38,0,0,24010403
24040703,240407,-1654858387,False,38,0,0,24010403
24040801,240408,-1664848387,False,39,0,0,24010403
24040802,240408,-1664838387,False,39,0,0,24010403
24040803,240408,-1674888387,False,39,0,0,24010403
24040901,240409,-1674878387,False,40,0,0,24010403
24040902,240409,-1654868387,False,40,0,0,24010403
24040903,240409,-1654858387,False,40,0,0,24010403
34040101,340401,-254785379,True,33,0,0,0
34040102,340401,-254775379,True,33,0,0,0
34040103,340401,-264825379,True,33,0,0,0
34040201,340402,-264814279,True,33,0,0,0
34040202,340402,-244804279,True,33,0,0,0
34040203,340402,-244794279,True,33,0,0,0
34040301,340403,-254783179,True,33,0,0,0
34040302,340403,-254773179,True,33,0,0,0
34040303,340403,-264823179,True,33,0,0,0
34040401,340404,-264815079,True,33,0,0,0
34040402,340404,-244805079,True,33,0,0,0
34040403,340404,-244795079,True,33,0,0,0
34040501,340405,-254783979,True,33,0,0,0
34040502,340405,-254773979,True,33,0,0,0
34040503,340405,-264823979,True,33,0,0,0
34040601,340406,-264813379,True,33,0,0,0
34040602,340406,-244803379,True,33,0,0,0
34040603,340406,-244793379,True,33,0,0,0
34040701,340407,-254785279,True,33,0,0,0
34040702,340407,-254775279,True,33,0,0,0
34040703,340407,-264825279,True,33,0,0,0
34040801,340408,-264814179,True,33,0,0,0
34040802,340408,-244804179,True,33,0,0,0
34040803,340408,-244794179,True,33,0,0,0
34040901,340409,-254783079,True,33,0,0,0
34040902,340409,-254773079,True,33,0,0,0
34040903,340409,-264823079,True,33,0,0,0
34041001,340410,-264814979,True,33,0,0,0
34041002,340410,-244804979,True,33,0,0,0
34041003,340410,-244794979,True,33,0,0,0
34041101,340411,-254784379,True,33,0,0,0
34041102,340411,-254774379,True,33,0,0,0
34041103,340411,-264824379,True,33,0,0,0
34041201,340412,-264813279,True,33,0,0,0
34041202,340412,-244803279,True,33,0,0,0
34041203,340412,-244793279,True,33,0,0,0
34041301,340413,-254785179,True,33,0,0,0
34041302,340413,-254775179,True,33,0,0,0
34041303,340413,-264825179,True,33,0,0,0
34041401,340414,-264814079,True,33,0,0,0
34041402,340414,-244804079,True,33,0,0,0
34041403,340414,-244794079,True,33,0,0,0
34041501,340415,-254782979,True,33,0,0,0
34041502,340415,-254772979,True,33,0,0,0
34041503,340415,-264822979,True,33,0,0,0
34041601,340416,-264815379,True,33,0,0,0
34041602,340416,-244805379,True,33,0,0,0
34041603,340416,-244795379,True,33,0,0,0
34041701,340417,-254784279,True,33,0,0,0
34041702,340417,-254774279,True,33,0,0,0
34041703,340417,-264824279,True,33,0,0,0
34041801,340418,-264813179,True,33,0,0,0
34041802,340418,-244803179,True,33,0,0,0
34041803,340418,-244793179,True,33,0,0,0
95010101,950101,-244803079,False,1,0,0,0
95010102,950101,-244803079,False,1,0,0,0
95010103,950101,-244803079,False,1,0,0,0
95010201,950102,-244803079,False,1,0,0,0
95010202,950102,-244803079,False,1,0,0,0
95010301,950103,-244803079,False,1,0,0,0
95010302,950103,-244803079,False,1,0,0,0
95010303,950103,-244803079,False,1,0,0,0
95010304,950103,-244803079,False,1,0,0,0
95010305,950103,-244803079,False,1,0,0,0
