id,world_id,field_id,sector_id,item_type,item_spawn_logic_type,item_value,item_resource,is_use_auto_scale,item_spawn_fx,item_lock_fx,item_gain_fx,interaction_marker_resource,is_resource_disappeared_after_interaction,interaction_range,is_spawned,spawn_condition_monster_kill,spawn_condition_monster_group_kill,is_locked,unlock_condition_monster_kill,unlock_condition_monster_group_kill
15401003,4,4,4001001,Coin,Trigger,24050001,fsbg_io_ebladust_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,False,0,0,False,0,0
15401004,4,4,4001001,Coin,Common,24050001,fsbg_io_ebladust_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
15401005,4,4,4001001,Coin,Common,24050001,fsbg_io_ebladust_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
16401001,4,4,4001001,Key,Common,24050002,fsbg_io_supplybox_001_04,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,False,1,True,0,0,True,0,140118
21401001,4,4,4001001,Quest,Common,4010102,fsbg_io_questbox_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,False,0,0,True,0,340102
21401002,4,4,4001001,Quest,Common,4010202,fsbg_io_questbox_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,False,0,0,True,0,340104
21401003,4,4,4001001,Quest,Common,4010302,fsbg_io_questbox_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,False,0,0,True,0,340106
11402001,4,4,4001002,Item,Common,24020201,fsbg_io_supplybox_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,False,1,True,0,0,True,0,140207
11402002,4,4,4001002,Item,Common,24020202,fsbg_io_supplybox_001_03,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,False,1,True,0,0,False,0,0
11402003,4,4,4001002,Item,Common,24020203,fsbg_io_supplybox_001_02,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,False,1,True,0,0,True,0,140218
11402004,4,4,4001002,Item,Common,24020204,fsbg_io_supplybox_001_03,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,False,1,True,0,0,False,0,0
11402005,4,4,4001002,Item,Common,24020205,fsbg_io_supplybox_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,False,1,True,0,0,True,0,140234
11402006,4,4,4001002,Item,Common,24020206,fsbg_io_supplybox_001_03,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,False,1,True,0,0,True,0,140243
11402007,4,4,4001002,Item,Common,24020207,fsbg_io_supplybox_001_02,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,False,1,True,0,0,True,0,140245
11402008,4,4,4001002,Item,Common,24020208,fsbg_io_supplybox_001_02,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,False,1,True,0,0,True,0,140248
12402001,4,4,4001002,Resource,Common,24030201,fsbg_io_resourcebox_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
12402002,4,4,4001002,Resource,Common,24030202,fsbg_io_resourcebox_001_02,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
12402003,4,4,4001002,Resource,Common,24030203,fsbg_io_resourcebox_001_04,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
12402004,4,4,4001002,Resource,Common,24030204,fsbg_io_resourcebox_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
12402005,4,4,4001002,Resource,Common,24030205,fsbg_io_resourcebox_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
12402006,4,4,4001002,Resource,Common,24030206,fsbg_io_resourcebox_001_04,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
12402007,4,4,4001002,Resource,Common,24030207,fsbg_io_resourcebox_001_04,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
12402008,4,4,4001002,Resource,Common,24030208,fsbg_io_resourcebox_001_02,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
12402009,4,4,4001002,Resource,Common,24030209,fsbg_io_resourcebox_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
12402010,4,4,4001002,Resource,Common,24030210,fsbg_io_resourcebox_001_02,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
12402011,4,4,4001002,Resource,Common,24030211,fsbg_io_resourcebox_001_02,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
12402012,4,4,4001002,Resource,Common,24030212,fsbg_io_resourcebox_001_04,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
13402001,4,4,4001002,OCResource,Common,24040201,fsbg_io_resource_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,True,0,240201
14402001,4,4,4001002,GateResource,Common,24040202,fsbg_io_resource_001_02,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,True,0,240202
13402002,4,4,4001002,OCResource,Common,24040201,fsbg_io_resource_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,True,0,240203
14402002,4,4,4001002,GateResource,Common,24040202,fsbg_io_resource_001_02,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,True,0,240204
13402003,4,4,4001002,OCResource,Common,24040201,fsbg_io_resource_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,True,0,240205
14402003,4,4,4001002,GateResource,Common,24040202,fsbg_io_resource_001_02,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,True,0,240206
15402001,4,4,4001002,Coin,Common,24050001,fsbg_io_ebladust_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
15402002,4,4,4001002,Coin,Common,24050001,fsbg_io_ebladust_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
15402003,4,4,4001002,Coin,Trigger,24050001,fsbg_io_ebladust_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,False,0,0,False,0,0
15402004,4,4,4001002,Coin,Common,24050001,fsbg_io_ebladust_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
15402005,4,4,4001002,Coin,Common,24050001,fsbg_io_ebladust_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
15402006,4,4,4001002,Coin,Trigger,24050001,fsbg_io_ebladust_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,False,0,0,False,0,0
15402007,4,4,4001002,Coin,Common,24050001,fsbg_io_ebladust_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
15402008,4,4,4001002,Coin,Common,24050001,fsbg_io_ebladust_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
15402009,4,4,4001002,Coin,Common,24050001,fsbg_io_ebladust_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
15402010,4,4,4001002,Coin,Common,24050001,fsbg_io_ebladust_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
16402001,4,4,4001002,Key,Common,24050004,fsbg_io_supplybox_001_04,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,False,1,True,0,0,False,0,0
16402002,4,4,4001002,Key,Common,24050003,fsbg_io_supplybox_001_04,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,False,1,True,0,0,True,0,140228
21402001,4,4,4001002,Quest,Common,4020102,fsbg_io_questbox_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,False,0,0,True,0,340202
21402002,4,4,4001002,Quest,Common,4020202,fsbg_io_questbox_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,False,0,0,True,0,340204
21402003,4,4,4001002,Quest,Common,4020302,fsbg_io_questbox_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,False,0,0,True,0,340206
21402004,4,4,4001002,Quest,Common,4020402,fsbg_io_questbox_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,False,0,0,True,0,340208
21402005,4,4,4001002,Quest,Common,4020502,fsbg_io_questbox_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,False,0,0,True,0,340210
21402006,4,4,4001002,Quest,Common,4020602,fsbg_io_questbox_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,False,0,0,True,0,340212
11403001,4,4,4001003,Item,Common,24020301,fsbg_io_supplybox_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,False,1,True,0,0,True,0,140306
11403002,4,4,4001003,Item,Common,24020302,fsbg_io_supplybox_001_03,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,False,1,True,0,0,True,0,140315
11403003,4,4,4001003,Item,Common,24020303,fsbg_io_supplybox_001_02,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,False,1,True,0,0,True,0,140321
11403004,4,4,4001003,Item,Common,24020304,fsbg_io_supplybox_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,False,1,True,0,0,True,0,140325
11403005,4,4,4001003,Item,Common,24020305,fsbg_io_supplybox_001_03,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,False,1,True,0,0,True,0,140333
11403006,4,4,4001003,Item,Common,24020306,fsbg_io_supplybox_001_02,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,False,1,True,0,0,False,0,0
11403007,4,4,4001003,Item,Common,24020307,fsbg_io_supplybox_001_02,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,False,1,True,0,0,True,0,140342
11403008,4,4,4001003,Item,Trigger,24020308,fsbg_io_supplybox_001_03,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,False,1,False,0,0,False,0,0
11403009,4,4,4001003,Item,Trigger,24020309,fsbg_io_supplybox_001_02,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,False,1,False,0,0,False,0,0
11403010,4,4,4001003,Item,Common,24020310,fsbg_io_supplybox_001_02,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,False,1,True,0,0,True,0,140371
12403001,4,4,4001003,Resource,Common,24030301,fsbg_io_resourcebox_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
12403002,4,4,4001003,Resource,Common,24030302,fsbg_io_resourcebox_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
12403003,4,4,4001003,Resource,Common,24030303,fsbg_io_resourcebox_001_04,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
12403004,4,4,4001003,Resource,Common,24030304,fsbg_io_resourcebox_001_02,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
12403005,4,4,4001003,Resource,Common,24030305,fsbg_io_resourcebox_001_04,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
12403006,4,4,4001003,Resource,Common,24030306,fsbg_io_resourcebox_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
12403007,4,4,4001003,Resource,Common,24030307,fsbg_io_resourcebox_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
12403008,4,4,4001003,Resource,Common,24030308,fsbg_io_resourcebox_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
12403009,4,4,4001003,Resource,Common,24030309,fsbg_io_resourcebox_001_02,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
12403010,4,4,4001003,Resource,Common,24030310,fsbg_io_resourcebox_001_02,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
12403011,4,4,4001003,Resource,Common,24030311,fsbg_io_resourcebox_001_02,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
12403012,4,4,4001003,Resource,Common,24030312,fsbg_io_resourcebox_001_02,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
12403013,4,4,4001003,Resource,Common,24030313,fsbg_io_resourcebox_001_02,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
12403014,4,4,4001003,Resource,Common,24030314,fsbg_io_resourcebox_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
12403015,4,4,4001003,Resource,Common,24030315,fsbg_io_resourcebox_001_04,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
12403016,4,4,4001003,Resource,Common,24030316,fsbg_io_resourcebox_001_04,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
13403001,4,4,4001003,OCResource,Common,24040301,fsbg_io_resource_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,True,0,240301
14403001,4,4,4001003,GateResource,Common,24040302,fsbg_io_resource_001_02,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,True,0,240302
14403002,4,4,4001003,GateResource,Common,24040302,fsbg_io_resource_001_02,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,True,0,240303
13403002,4,4,4001003,OCResource,Common,24040301,fsbg_io_resource_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,True,0,240304
14403003,4,4,4001003,GateResource,Common,24040302,fsbg_io_resource_001_02,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,True,0,240305
14403004,4,4,4001003,GateResource,Common,24040302,fsbg_io_resource_001_02,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,True,0,240306
13403003,4,4,4001003,OCResource,Common,24040301,fsbg_io_resource_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,True,0,240307
14403005,4,4,4001003,GateResource,Common,24040302,fsbg_io_resource_001_02,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,True,0,240308
14403006,4,4,4001003,GateResource,Common,24040302,fsbg_io_resource_001_02,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,True,0,240309
15403001,4,4,4001003,Coin,Common,24050001,fsbg_io_ebladust_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
15403002,4,4,4001003,Coin,Common,24050001,fsbg_io_ebladust_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
15403003,4,4,4001003,Coin,Common,24050001,fsbg_io_ebladust_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
15403004,4,4,4001003,Coin,Common,24050001,fsbg_io_ebladust_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
15403005,4,4,4001003,Coin,Trigger,24050001,fsbg_io_ebladust_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,False,0,0,False,0,0
15403006,4,4,4001003,Coin,Common,24050001,fsbg_io_ebladust_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
15403007,4,4,4001003,Coin,Common,24050001,fsbg_io_ebladust_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
15403008,4,4,4001003,Coin,Common,24050001,fsbg_io_ebladust_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
15403009,4,4,4001003,Coin,Common,24050001,fsbg_io_ebladust_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
15403010,4,4,4001003,Coin,Common,24050001,fsbg_io_ebladust_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
15403011,4,4,4001003,Coin,Common,24050001,fsbg_io_ebladust_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
15403012,4,4,4001003,Coin,Common,24050001,fsbg_io_ebladust_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
15403013,4,4,4001003,Coin,Trigger,24050001,fsbg_io_ebladust_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,False,0,0,False,0,0
15403014,4,4,4001003,Coin,Common,24050001,fsbg_io_ebladust_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
15403015,4,4,4001003,Coin,Trigger,24050001,fsbg_io_ebladust_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,False,0,0,False,0,0
15403016,4,4,4001003,Coin,Common,24050001,fsbg_io_ebladust_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
