id,preset_group_id,difficulty_type,wave_order,wave,wave_change_step,monster_stage_lv,monster_stage_lv_change_group,dynamic_object_stage_lv,cover_stage_lv,spot_autocontrol,wave_name,wave_description,monster_image_si,monster_image,monster_spine_scale,reward_id
100010406,10001,Normal,4,6304012,6,32,0,300,1,True,Locale_System:mba001_name,Locale_System:mba001_description,si_mbg004,full_mbg004,1,3400404
100010407,10001,Normal,4,6304012,7,32,0,300,1,True,Locale_System:mba001_name,Locale_System:mba001_description,si_mbg004,full_mbg004,1,3400404
100010501,10001,Normal,5,6304005,1,11,0,350,1,True,Locale_System:union_raid_251001_name,Locale_System:union_raid_251001_description,si_eba001,full_eba001,1,3400105
100010502,10001,Normal,5,6304005,2,12,0,350,1,True,Locale_System:union_raid_251001_name,Locale_System:union_raid_251001_description,si_eba001,full_eba001,1,3400205
100010503,10001,Normal,5,6304005,3,12,0,350,1,True,Locale_System:union_raid_251001_name,Locale_System:union_raid_251001_description,si_eba001,full_eba001,1,3400205
100010504,10001,Normal,5,6304005,4,31,0,350,1,True,Locale_System:union_raid_251001_name,Locale_System:union_raid_251001_description,si_eba001,full_eba001,1,3400305
100010505,10001,Normal,5,6304005,5,31,0,350,1,True,Locale_System:union_raid_251001_name,Locale_System:union_raid_251001_description,si_eba001,full_eba001,1,3400305
100010506,10001,Normal,5,6304005,6,32,0,350,1,True,Locale_System:union_raid_251001_name,Locale_System:union_raid_251001_description,si_eba001,full_eba001,1,3400405
100010507,10001,Normal,5,6304005,7,32,0,350,1,True,Locale_System:union_raid_251001_name,Locale_System:union_raid_251001_description,si_eba001,full_eba001,1,3400405
100020101,10002,Normal,1,6304015,1,1,0,172,1,True,Locale_System:mcg002_name,Locale_System:mcg002_description,si_mcg002,full_mcg002,1,3400801
100020102,10002,Normal,1,6304015,2,11,0,172,1,True,Locale_System:mcg002_name,Locale_System:mcg002_description,si_mcg002,full_mcg002,1,3400802
100020103,10002,Normal,1,6304015,3,21,0,172,1,True,Locale_System:mcg002_name,Locale_System:mcg002_description,si_mcg002,full_mcg002,1,3400803
100020104,10002,Normal,1,6304015,4,22,0,172,1,True,Locale_System:mcg002_name,Locale_System:mcg002_description,si_mcg002,full_mcg002,1,3400803
100020105,10002,Normal,1,6304015,5,31,0,172,1,True,Locale_System:mcg002_name,Locale_System:mcg002_description,si_mcg002,full_mcg002,1,3400804
100020106,10002,Normal,1,6304015,6,32,0,172,1,True,Locale_System:mcg002_name,Locale_System:mcg002_description,si_mcg002,full_mcg002,1,3400805
100020107,10002,Normal,1,6304015,7,32,0,172,1,True,Locale_System:mcg002_name,Locale_System:mcg002_description,si_mcg002,full_mcg002,1,3400805
100020108,10002,Normal,1,6304015,8,33,0,172,1,True,Locale_System:mcg002_name,Locale_System:mcg002_description,si_mcg002,full_mcg002,1,3400806
100020109,10002,Normal,1,6304015,9,33,0,172,1,True,Locale_System:mcg002_name,Locale_System:mcg002_description,si_mcg002,full_mcg002,1,3400806
100020110,10002,Normal,1,6304015,10,33,0,172,1,True,Locale_System:mcg002_name,Locale_System:mcg002_description,si_mcg002,full_mcg002,1,3400806
100020201,10002,Normal,2,6304017,1,1,0,172,1,True,Locale_System:ecg001_name,Locale_System:ecg001_description,si_ecg001,full_ecg001,1,3400801
100020202,10002,Normal,2,6304017,2,11,0,172,1,True,Locale_System:ecg001_name,Locale_System:ecg001_description,si_ecg001,full_ecg001,1,3400802
100020203,10002,Normal,2,6304017,3,21,0,172,1,True,Locale_System:ecg001_name,Locale_System:ecg001_description,si_ecg001,full_ecg001,1,3400803
100020204,10002,Normal,2,6304017,4,22,0,172,1,True,Locale_System:ecg001_name,Locale_System:ecg001_description,si_ecg001,full_ecg001,1,3400803
100020205,10002,Normal,2,6304017,5,31,0,172,1,True,Locale_System:ecg001_name,Locale_System:ecg001_description,si_ecg001,full_ecg001,1,3400804
100020206,10002,Normal,2,6304017,6,32,0,172,1,True,Locale_System:ecg001_name,Locale_System:ecg001_description,si_ecg001,full_ecg001,1,3400805
100020207,10002,Normal,2,6304017,7,32,0,172,1,True,Locale_System:ecg001_name,Locale_System:ecg001_description,si_ecg001,full_ecg001,1,3400805
100020208,10002,Normal,2,6304017,8,33,0,172,1,True,Locale_System:ecg001_name,Locale_System:ecg001_description,si_ecg001,full_ecg001,1,3400806
100020209,10002,Normal,2,6304017,9,33,0,172,1,True,Locale_System:ecg001_name,Locale_System:ecg001_description,si_ecg001,full_ecg001,1,3400806
100020210,10002,Normal,2,6304017,10,33,0,172,1,True,Locale_System:ecg001_name,Locale_System:ecg001_description,si_ecg001,full_ecg001,1,3400806
100020301,10002,Normal,3,6304014,1,6,0,172,1,True,Locale_System:bbg003_name,Locale_System:bbg003_description,si_bbg003,full_bbg003,1,3400802
100020302,10002,Normal,3,6304014,2,16,0,172,1,True,Locale_System:bbg003_name,Locale_System:bbg003_description,si_bbg003,full_bbg003,1,3400803
100020303,10002,Normal,3,6304014,3,26,0,172,1,True,Locale_System:bbg003_name,Locale_System:bbg003_description,si_bbg003,full_bbg003,1,3400804
100020304,10002,Normal,3,6304014,4,27,0,172,1,True,Locale_System:bbg003_name,Locale_System:bbg003_description,si_bbg003,full_bbg003,1,3400805
100020305,10002,Normal,3,6304014,5,36,0,172,1,True,Locale_System:bbg003_name,Locale_System:bbg003_description,si_bbg003,full_bbg003,1,3400806
100020306,10002,Normal,3,6304014,6,37,0,172,1,True,Locale_System:bbg003_name,Locale_System:bbg003_description,si_bbg003,full_bbg003,1,3400806
100020307,10002,Normal,3,6304014,7,37,0,172,1,True,Locale_System:bbg003_name,Locale_System:bbg003_description,si_bbg003,full_bbg003,1,3400806
100020308,10002,Normal,3,6304014,8,38,0,172,1,True,Locale_System:bbg003_name,Locale_System:bbg003_description,si_bbg003,full_bbg003,1,3400807
100020309,10002,Normal,3,6304014,9,38,0,172,1,True,Locale_System:bbg003_name,Locale_System:bbg003_description,si_bbg003,full_bbg003,1,3400807
100020310,10002,Normal,3,6304014,10,38,0,172,1,True,Locale_System:bbg003_name,Locale_System:bbg003_description,si_bbg003,full_bbg003,1,3400807
100020401,10002,Normal,4,6304016,1,1,0,172,1,True,Locale_System:eca003_name,Locale_System:eca003_description,si_eca003,full_eca003,1,3400801
100020402,10002,Normal,4,6304016,2,11,0,172,1,True,Locale_System:eca003_name,Locale_System:eca003_description,si_eca003,full_eca003,1,3400802
100020403,10002,Normal,4,6304016,3,21,0,172,1,True,Locale_System:eca003_name,Locale_System:eca003_description,si_eca003,full_eca003,1,3400803
100020404,10002,Normal,4,6304016,4,22,0,172,1,True,Locale_System:eca003_name,Locale_System:eca003_description,si_eca003,full_eca003,1,3400803
100020405,10002,Normal,4,6304016,5,31,0,172,1,True,Locale_System:eca003_name,Locale_System:eca003_description,si_eca003,full_eca003,1,3400804
100020406,10002,Normal,4,6304016,6,32,0,172,1,True,Locale_System:eca003_name,Locale_System:eca003_description,si_eca003,full_eca003,1,3400805
100020407,10002,Normal,4,6304016,7,32,0,172,1,True,Locale_System:eca003_name,Locale_System:eca003_description,si_eca003,full_eca003,1,3400805
100020408,10002,Normal,4,6304016,8,33,0,172,1,True,Locale_System:eca003_name,Locale_System:eca003_description,si_eca003,full_eca003,1,3400806
100020409,10002,Normal,4,6304016,9,33,0,172,1,True,Locale_System:eca003_name,Locale_System:eca003_description,si_eca003,full_eca003,1,3400806
100020410,10002,Normal,4,6304016,10,33,0,172,1,True,Locale_System:eca003_name,Locale_System:eca003_description,si_eca003,full_eca003,1,3400806
100020501,10002,Normal,5,6304012,1,6,0,172,1,True,Locale_System:mba001_name,Locale_System:mba001_description,si_mbg004,full_mbg004,1,3400802
100020502,10002,Normal,5,6304012,2,16,0,172,1,True,Locale_System:mba001_name,Locale_System:mba001_description,si_mbg004,full_mbg004,1,3400803
100020503,10002,Normal,5,6304012,3,26,0,172,1,True,Locale_System:mba001_name,Locale_System:mba001_description,si_mbg004,full_mbg004,1,3400804
100020504,10002,Normal,5,6304012,4,27,0,172,1,True,Locale_System:mba001_name,Locale_System:mba001_description,si_mbg004,full_mbg004,1,3400805
100020505,10002,Normal,5,6304012,5,36,0,172,1,True,Locale_System:mba001_name,Locale_System:mba001_description,si_mbg004,full_mbg004,1,3400806
100020506,10002,Normal,5,6304012,6,37,0,172,1,True,Locale_System:mba001_name,Locale_System:mba001_description,si_mbg004,full_mbg004,1,3400806
100020507,10002,Normal,5,6304012,7,37,0,172,1,True,Locale_System:mba001_name,Locale_System:mba001_description,si_mbg004,full_mbg004,1,3400806
100020508,10002,Normal,5,6304012,8,38,0,172,1,True,Locale_System:mba001_name,Locale_System:mba001_description,si_mbg004,full_mbg004,1,3400807
100020509,10002,Normal,5,6304012,9,38,0,172,1,True,Locale_System:mba001_name,Locale_System:mba001_description,si_mbg004,full_mbg004,1,3400807
100020510,10002,Normal,5,6304012,10,38,0,172,1,True,Locale_System:mba001_name,Locale_System:mba001_description,si_mbg004,full_mbg004,1,3400807
100030101,10003,Normal,1,6304018,1,1,0,172,1,True,Locale_System:mcg003_name,Locale_System:mcg003_description,si_mcg003,full_mcg003,1,3400801
100030102,10003,Normal,1,6304018,2,11,0,172,1,True,Locale_System:mcg003_name,Locale_System:mcg003_description,si_mcg003,full_mcg003,1,3400802
100030103,10003,Normal,1,6304018,3,21,0,172,1,True,Locale_System:mcg003_name,Locale_System:mcg003_description,si_mcg003,full_mcg003,1,3400803
100030104,10003,Normal,1,6304018,4,22,0,172,1,True,Locale_System:mcg003_name,Locale_System:mcg003_description,si_mcg003,full_mcg003,1,3400803
100030105,10003,Normal,1,6304018,5,31,0,172,1,True,Locale_System:mcg003_name,Locale_System:mcg003_description,si_mcg003,full_mcg003,1,3400804
100030106,10003,Normal,1,6304018,6,32,0,172,1,True,Locale_System:mcg003_name,Locale_System:mcg003_description,si_mcg003,full_mcg003,1,3400805
100030107,10003,Normal,1,6304018,7,32,0,172,1,True,Locale_System:mcg003_name,Locale_System:mcg003_description,si_mcg003,full_mcg003,1,3400805
100030108,10003,Normal,1,6304018,8,33,0,172,1,True,Locale_System:mcg003_name,Locale_System:mcg003_description,si_mcg003,full_mcg003,1,3400806
100030109,10003,Normal,1,6304018,9,33,0,172,1,True,Locale_System:mcg003_name,Locale_System:mcg003_description,si_mcg003,full_mcg003,1,3400806
100030110,10003,Normal,1,6304018,10,33,0,172,1,True,Locale_System:mcg003_name,Locale_System:mcg003_description,si_mcg003,full_mcg003,1,3400806
100030201,10003,Normal,2,6304019,1,1,0,172,1,True,Locale_System:mca001_name,Locale_System:mca001_description,si_mca001,full_mca001,1,3400801
100030202,10003,Normal,2,6304019,2,11,0,172,1,True,Locale_System:mca001_name,Locale_System:mca001_description,si_mca001,full_mca001,1,3400802
100030203,10003,Normal,2,6304019,3,21,0,172,1,True,Locale_System:mca001_name,Locale_System:mca001_description,si_mca001,full_mca001,1,3400803
100030204,10003,Normal,2,6304019,4,22,0,172,1,True,Locale_System:mca001_name,Locale_System:mca001_description,si_mca001,full_mca001,1,3400803
100030205,10003,Normal,2,6304019,5,31,0,172,1,True,Locale_System:mca001_name,Locale_System:mca001_description,si_mca001,full_mca001,1,3400804
100030206,10003,Normal,2,6304019,6,32,0,172,1,True,Locale_System:mca001_name,Locale_System:mca001_description,si_mca001,full_mca001,1,3400805
100030207,10003,Normal,2,6304019,7,32,0,172,1,True,Locale_System:mca001_name,Locale_System:mca001_description,si_mca001,full_mca001,1,3400805
100030208,10003,Normal,2,6304019,8,33,0,172,1,True,Locale_System:mca001_name,Locale_System:mca001_description,si_mca001,full_mca001,1,3400806
100030209,10003,Normal,2,6304019,9,33,0,172,1,True,Locale_System:mca001_name,Locale_System:mca001_description,si_mca001,full_mca001,1,3400806
100030210,10003,Normal,2,6304019,10,33,0,172,1,True,Locale_System:mca001_name,Locale_System:mca001_description,si_mca001,full_mca001,1,3400806
100030301,10003,Normal,3,6304020,1,6,0,172,1,True,Locale_System:mba002_name,Locale_System:mba002_description,si_mba002,full_mba002,1,3400802
100030302,10003,Normal,3,6304020,2,16,0,172,1,True,Locale_System:mba002_name,Locale_System:mba002_description,si_mba002,full_mba002,1,3400803
100030303,10003,Normal,3,6304020,3,26,0,172,1,True,Locale_System:mba002_name,Locale_System:mba002_description,si_mba002,full_mba002,1,3400804
100030304,10003,Normal,3,6304020,4,27,0,172,1,True,Locale_System:mba002_name,Locale_System:mba002_description,si_mba002,full_mba002,1,3400805
100030305,10003,Normal,3,6304020,5,36,0,172,1,True,Locale_System:mba002_name,Locale_System:mba002_description,si_mba002,full_mba002,1,3400806
100030306,10003,Normal,3,6304020,6,37,0,172,1,True,Locale_System:mba002_name,Locale_System:mba002_description,si_mba002,full_mba002,1,3400806
100030307,10003,Normal,3,6304020,7,37,0,172,1,True,Locale_System:mba002_name,Locale_System:mba002_description,si_mba002,full_mba002,1,3400806
100030308,10003,Normal,3,6304020,8,38,0,172,1,True,Locale_System:mba002_name,Locale_System:mba002_description,si_mba002,full_mba002,1,3400807
100030309,10003,Normal,3,6304020,9,38,0,172,1,True,Locale_System:mba002_name,Locale_System:mba002_description,si_mba002,full_mba002,1,3400807
100030310,10003,Normal,3,6304020,10,38,0,172,1,True,Locale_System:mba002_name,Locale_System:mba002_description,si_mba002,full_mba002,1,3400807
100030401,10003,Normal,4,6304021,1,1,0,172,1,True,Locale_System:bcg005_name,Locale_System:bcg005_description,si_bcg005,full_bcg005,1,3400801
100030402,10003,Normal,4,6304021,2,11,0,172,1,True,Locale_System:bcg005_name,Locale_System:bcg005_description,si_bcg005,full_bcg005,1,3400802
100030403,10003,Normal,4,6304021,3,21,0,172,1,True,Locale_System:bcg005_name,Locale_System:bcg005_description,si_bcg005,full_bcg005,1,3400803
100030404,10003,Normal,4,6304021,4,22,0,172,1,True,Locale_System:bcg005_name,Locale_System:bcg005_description,si_bcg005,full_bcg005,1,3400803
100030405,10003,Normal,4,6304021,5,31,0,172,1,True,Locale_System:bcg005_name,Locale_System:bcg005_description,si_bcg005,full_bcg005,1,3400804
100030406,10003,Normal,4,6304021,6,32,0,172,1,True,Locale_System:bcg005_name,Locale_System:bcg005_description,si_bcg005,full_bcg005,1,3400805
100030407,10003,Normal,4,6304021,7,32,0,172,1,True,Locale_System:bcg005_name,Locale_System:bcg005_description,si_bcg005,full_bcg005,1,3400805
100030408,10003,Normal,4,6304021,8,33,0,172,1,True,Locale_System:bcg005_name,Locale_System:bcg005_description,si_bcg005,full_bcg005,1,3400806
100030409,10003,Normal,4,6304021,9,33,0,172,1,True,Locale_System:bcg005_name,Locale_System:bcg005_description,si_bcg005,full_bcg005,1,3400806
100030410,10003,Normal,4,6304021,10,33,0,172,1,True,Locale_System:bcg005_name,Locale_System:bcg005_description,si_bcg005,full_bcg005,1,3400806
100030501,10003,Normal,5,6304022,1,56,0,172,1,True,Locale_System:mbg001_name,Locale_System:mbg001_description,si_mbg001,full_mbg001,1,3400802
100030502,10003,Normal,5,6304022,2,66,0,172,1,True,Locale_System:mbg001_name,Locale_System:mbg001_description,si_mbg001,full_mbg001,1,3400803
100030503,10003,Normal,5,6304022,3,76,0,172,1,True,Locale_System:mbg001_name,Locale_System:mbg001_description,si_mbg001,full_mbg001,1,3400804
100030504,10003,Normal,5,6304022,4,77,0,172,1,True,Locale_System:mbg001_name,Locale_System:mbg001_description,si_mbg001,full_mbg001,1,3400805
100030505,10003,Normal,5,6304022,5,86,0,172,1,True,Locale_System:mbg001_name,Locale_System:mbg001_description,si_mbg001,full_mbg001,1,3400806
100030506,10003,Normal,5,6304022,6,87,0,172,1,True,Locale_System:mbg001_name,Locale_System:mbg001_description,si_mbg001,full_mbg001,1,3400806
100030507,10003,Normal,5,6304022,7,87,0,172,1,True,Locale_System:mbg001_name,Locale_System:mbg001_description,si_mbg001,full_mbg001,1,3400806
100030508,10003,Normal,5,6304022,8,88,0,172,1,True,Locale_System:mbg001_name,Locale_System:mbg001_description,si_mbg001,full_mbg001,1,3400807
100030509,10003,Normal,5,6304022,9,88,0,172,1,True,Locale_System:mbg001_name,Locale_System:mbg001_description,si_mbg001,full_mbg001,1,3400807
100030510,10003,Normal,5,6304022,10,88,0,172,1,True,Locale_System:mbg001_name,Locale_System:mbg001_description,si_mbg001,full_mbg001,1,3400807
100040101,10004,Normal,1,6304023,1,1,0,172,1,True,Locale_System:mcg004_name,Locale_System:mcg004_description,si_mcg004,full_mcg004,1,3400801
100040102,10004,Normal,1,6304023,2,11,0,172,1,True,Locale_System:mcg004_name,Locale_System:mcg004_description,si_mcg004,full_mcg004,1,3400802
100040103,10004,Normal,1,6304023,3,21,0,172,1,True,Locale_System:mcg004_name,Locale_System:mcg004_description,si_mcg004,full_mcg004,1,3400803
100040104,10004,Normal,1,6304023,4,22,0,172,1,True,Locale_System:mcg004_name,Locale_System:mcg004_description,si_mcg004,full_mcg004,1,3400803
100040105,10004,Normal,1,6304023,5,31,0,172,1,True,Locale_System:mcg004_name,Locale_System:mcg004_description,si_mcg004,full_mcg004,1,3400804
100040106,10004,Normal,1,6304023,6,32,0,172,1,True,Locale_System:mcg004_name,Locale_System:mcg004_description,si_mcg004,full_mcg004,1,3400805
100040107,10004,Normal,1,6304023,7,32,0,172,1,True,Locale_System:mcg004_name,Locale_System:mcg004_description,si_mcg004,full_mcg004,1,3400805
100040108,10004,Normal,1,6304023,8,33,0,172,1,True,Locale_System:mcg004_name,Locale_System:mcg004_description,si_mcg004,full_mcg004,1,3400806
100040109,10004,Normal,1,6304023,9,33,0,172,1,True,Locale_System:mcg004_name,Locale_System:mcg004_description,si_mcg004,full_mcg004,1,3400806
100040110,10004,Normal,1,6304023,10,33,0,172,1,True,Locale_System:mcg004_name,Locale_System:mcg004_description,si_mcg004,full_mcg004,1,3400806
100040201,10004,Normal,2,6304024,1,1,0,172,1,True,Locale_System:ecg006_name,Locale_System:ecg006_description,si_ecg006,full_ecg006,1,3400801
100040202,10004,Normal,2,6304024,2,11,0,172,1,True,Locale_System:ecg006_name,Locale_System:ecg006_description,si_ecg006,full_ecg006,1,3400802
100040203,10004,Normal,2,6304024,3,21,0,172,1,True,Locale_System:ecg006_name,Locale_System:ecg006_description,si_ecg006,full_ecg006,1,3400803
100040204,10004,Normal,2,6304024,4,22,0,172,1,True,Locale_System:ecg006_name,Locale_System:ecg006_description,si_ecg006,full_ecg006,1,3400803
100040205,10004,Normal,2,6304024,5,31,0,172,1,True,Locale_System:ecg006_name,Locale_System:ecg006_description,si_ecg006,full_ecg006,1,3400804
100040206,10004,Normal,2,6304024,6,32,0,172,1,True,Locale_System:ecg006_name,Locale_System:ecg006_description,si_ecg006,full_ecg006,1,3400805
100040207,10004,Normal,2,6304024,7,32,0,172,1,True,Locale_System:ecg006_name,Locale_System:ecg006_description,si_ecg006,full_ecg006,1,3400805
100040208,10004,Normal,2,6304024,8,33,0,172,1,True,Locale_System:ecg006_name,Locale_System:ecg006_description,si_ecg006,full_ecg006,1,3400806
100040209,10004,Normal,2,6304024,9,33,0,172,1,True,Locale_System:ecg006_name,Locale_System:ecg006_description,si_ecg006,full_ecg006,1,3400806
100040210,10004,Normal,2,6304024,10,33,0,172,1,True,Locale_System:ecg006_name,Locale_System:ecg006_description,si_ecg006,full_ecg006,1,3400806
100040301,10004,Normal,3,6304025,1,6,0,172,1,True,Locale_System:eba001_name,Locale_System:eba001_description,si_eba001,full_eba001,1,3400802
100040302,10004,Normal,3,6304025,2,16,0,172,1,True,Locale_System:eba001_name,Locale_System:eba001_description,si_eba001,full_eba001,1,3400803
100040303,10004,Normal,3,6304025,3,26,0,172,1,True,Locale_System:eba001_name,Locale_System:eba001_description,si_eba001,full_eba001,1,3400804
100040304,10004,Normal,3,6304025,4,27,0,172,1,True,Locale_System:eba001_name,Locale_System:eba001_description,si_eba001,full_eba001,1,3400805
100040305,10004,Normal,3,6304025,5,36,0,172,1,True,Locale_System:eba001_name,Locale_System:eba001_description,si_eba001,full_eba001,1,3400806
100040306,10004,Normal,3,6304025,6,37,0,172,1,True,Locale_System:eba001_name,Locale_System:eba001_description,si_eba001,full_eba001,1,3400806
100040307,10004,Normal,3,6304025,7,37,0,172,1,True,Locale_System:eba001_name,Locale_System:eba001_description,si_eba001,full_eba001,1,3400806
100040308,10004,Normal,3,6304025,8,38,0,172,1,True,Locale_System:eba001_name,Locale_System:eba001_description,si_eba001,full_eba001,1,3400807
100040309,10004,Normal,3,6304025,9,38,0,172,1,True,Locale_System:eba001_name,Locale_System:eba001_description,si_eba001,full_eba001,1,3400807
100040310,10004,Normal,3,6304025,10,38,0,172,1,True,Locale_System:eba001_name,Locale_System:eba001_description,si_eba001,full_eba001,1,3400807
100040401,10004,Normal,4,6304026,1,1,0,172,1,True,Locale_System:ecg005_re_name,Locale_System:ecg005_re_description,si_ecg005_re,full_ecg005_re,1,3400801
100040402,10004,Normal,4,6304026,2,11,0,172,1,True,Locale_System:ecg005_re_name,Locale_System:ecg005_re_description,si_ecg005_re,full_ecg005_re,1,3400802
100040403,10004,Normal,4,6304026,3,21,0,172,1,True,Locale_System:ecg005_re_name,Locale_System:ecg005_re_description,si_ecg005_re,full_ecg005_re,1,3400803
100040404,10004,Normal,4,6304026,4,22,0,172,1,True,Locale_System:ecg005_re_name,Locale_System:ecg005_re_description,si_ecg005_re,full_ecg005_re,1,3400803
100040405,10004,Normal,4,6304026,5,31,0,172,1,True,Locale_System:ecg005_re_name,Locale_System:ecg005_re_description,si_ecg005_re,full_ecg005_re,1,3400804
100040406,10004,Normal,4,6304026,6,32,0,172,1,True,Locale_System:ecg005_re_name,Locale_System:ecg005_re_description,si_ecg005_re,full_ecg005_re,1,3400805
100040407,10004,Normal,4,6304026,7,32,0,172,1,True,Locale_System:ecg005_re_name,Locale_System:ecg005_re_description,si_ecg005_re,full_ecg005_re,1,3400805
100040408,10004,Normal,4,6304026,8,33,0,172,1,True,Locale_System:ecg005_re_name,Locale_System:ecg005_re_description,si_ecg005_re,full_ecg005_re,1,3400806
100040409,10004,Normal,4,6304026,9,33,0,172,1,True,Locale_System:ecg005_re_name,Locale_System:ecg005_re_description,si_ecg005_re,full_ecg005_re,1,3400806
100040410,10004,Normal,4,6304026,10,33,0,172,1,True,Locale_System:ecg005_re_name,Locale_System:ecg005_re_description,si_ecg005_re,full_ecg005_re,1,3400806
100040501,10004,Normal,5,6304027,1,6,0,172,1,True,Locale_System:bbg002_name,Locale_System:bbg002_description,si_bbg002,full_bbg002,1,3400802
100040502,10004,Normal,5,6304027,2,16,0,172,1,True,Locale_System:bbg002_name,Locale_System:bbg002_description,si_bbg002,full_bbg002,1,3400803
100040503,10004,Normal,5,6304027,3,26,0,172,1,True,Locale_System:bbg002_name,Locale_System:bbg002_description,si_bbg002,full_bbg002,1,3400804
100040504,10004,Normal,5,6304027,4,27,0,172,1,True,Locale_System:bbg002_name,Locale_System:bbg002_description,si_bbg002,full_bbg002,1,3400805
100040505,10004,Normal,5,6304027,5,36,0,172,1,True,Locale_System:bbg002_name,Locale_System:bbg002_description,si_bbg002,full_bbg002,1,3400806
100040506,10004,Normal,5,6304027,6,37,0,172,1,True,Locale_System:bbg002_name,Locale_System:bbg002_description,si_bbg002,full_bbg002,1,3400806
100040507,10004,Normal,5,6304027,7,37,0,172,1,True,Locale_System:bbg002_name,Locale_System:bbg002_description,si_bbg002,full_bbg002,1,3400806
100040508,10004,Normal,5,6304027,8,38,0,172,1,True,Locale_System:bbg002_name,Locale_System:bbg002_description,si_bbg002,full_bbg002,1,3400807
