id,group_id,bot_category,slot,character_id,character_level,attractive_level,equipment_array/0/equipment_id,equipment_array/0/equipment_level,equipment_array/1/equipment_id,equipment_array/1/equipment_level,equipment_array/2/equipment_id,equipment_array/2/equipment_level,equipment_array/3/equipment_id,equipment_array/3/equipment_level,harmonycube_id,harmonycube_level,skill_level_1,skill_level_2,skill_level_3,recycle_level_personal,recycle_level_corporation,recycle_level_class,user_level,normal_stage_info,hard_stage_info,tower_info
200203,2002,SpecialArenaTop,3,314001,110,0,3110501,4,3210501,4,3310501,4,3410501,4,0,0,5,5,5,0,0,0,1,6011018,7002007,10005
200204,2002,SpecialArenaTop,4,110101,110,0,3110501,4,3210501,4,3310501,4,3410501,4,0,0,5,5,5,0,0,0,1,6011018,7002007,10005
200205,2002,SpecialArenaTop,5,203201,110,0,3130501,4,3230501,4,3330501,4,3430501,4,0,0,5,5,5,0,0,0,1,6011018,7002007,10005
200206,2002,SpecialArenaTop,6,108001,110,0,3120501,4,3220501,4,3320501,4,3420501,4,0,0,5,5,5,0,0,0,1,6011018,7002007,10005
200207,2002,SpecialArenaTop,7,203001,110,0,3120501,4,3220501,4,3320501,4,3420501,4,0,0,5,5,5,0,0,0,1,6011018,7002007,10005
200208,2002,SpecialArenaTop,8,218001,110,0,3110501,4,3210501,4,3310501,4,3410501,4,0,0,5,5,5,0,0,0,1,6011018,7002007,10005
200209,2002,SpecialArenaTop,9,422201,110,0,3110501,4,3210501,4,3310501,4,3410501,4,0,0,5,5,5,0,0,0,1,6011018,7002007,10005
200210,2002,SpecialArenaTop,10,314201,110,0,3130501,4,3230501,4,3330501,4,3430501,4,0,0,5,5,5,0,0,0,1,6011018,7002007,10005
200211,2002,SpecialArenaTop,11,112001,110,0,3130501,4,3230501,4,3330501,4,3430501,4,0,0,5,5,5,0,0,0,1,6011018,7002007,10005
200212,2002,SpecialArenaTop,12,116001,110,0,3120501,4,3220501,4,3320501,4,3420501,4,0,0,5,5,5,0,0,0,1,6011018,7002007,10005
200213,2002,SpecialArenaTop,13,110201,110,0,3110501,4,3210501,4,3310501,4,3410501,4,0,0,5,5,5,0,0,0,1,6011018,7002007,10005
200214,2002,SpecialArenaTop,14,422001,110,0,3110501,4,3210501,4,3310501,4,3410501,4,0,0,5,5,5,0,0,0,1,6011018,7002007,10005
200215,2002,SpecialArenaTop,15,320101,110,0,3130501,4,3230501,4,3330501,4,3430501,4,0,0,5,5,5,0,0,0,1,6011018,7002007,10005
200301,2003,SpecialArenaTop,1,108001,110,0,3120501,4,3220501,4,3320501,4,3420501,4,0,0,5,5,5,0,0,0,1,6011018,7002007,10005
200302,2003,SpecialArenaTop,2,203001,110,0,3120501,4,3220501,4,3320501,4,3420501,4,0,0,5,5,5,0,0,0,1,6011018,7002007,10005
200303,2003,SpecialArenaTop,3,218001,110,0,3110501,4,3210501,4,3310501,4,3410501,4,0,0,5,5,5,0,0,0,1,6011018,7002007,10005
200304,2003,SpecialArenaTop,4,422201,110,0,3110501,4,3210501,4,3310501,4,3410501,4,0,0,5,5,5,0,0,0,1,6011018,7002007,10005
200305,2003,SpecialArenaTop,5,314201,110,0,3130501,4,3230501,4,3330501,4,3430501,4,0,0,5,5,5,0,0,0,1,6011018,7002007,10005
200306,2003,SpecialArenaTop,6,112001,110,0,3130501,4,3230501,4,3330501,4,3430501,4,0,0,5,5,5,0,0,0,1,6011018,7002007,10005
200307,2003,SpecialArenaTop,7,116001,110,0,3120501,4,3220501,4,3320501,4,3420501,4,0,0,5,5,5,0,0,0,1,6011018,7002007,10005
200308,2003,SpecialArenaTop,8,110201,110,0,3110501,4,3210501,4,3310501,4,3410501,4,0,0,5,5,5,0,0,0,1,6011018,7002007,10005
200309,2003,SpecialArenaTop,9,422001,110,0,3110501,4,3210501,4,3310501,4,3410501,4,0,0,5,5,5,0,0,0,1,6011018,7002007,10005
200310,2003,SpecialArenaTop,10,320101,110,0,3130501,4,3230501,4,3330501,4,3430501,4,0,0,5,5,5,0,0,0,1,6011018,7002007,10005
200311,2003,SpecialArenaTop,11,321201,110,0,3120501,4,3220501,4,3320501,4,3420501,4,0,0,5,5,5,0,0,0,1,6011018,7002007,10005
200312,2003,SpecialArenaTop,12,320001,110,0,3110501,4,3210501,4,3310501,4,3410501,4,0,0,5,5,5,0,0,0,1,6011018,7002007,10005
200313,2003,SpecialArenaTop,13,324101,110,0,3110501,4,3210501,4,3310501,4,3410501,4,0,0,5,5,5,0,0,0,1,6011018,7002007,10005
200314,2003,SpecialArenaTop,14,115001,110,0,3110501,4,3210501,4,3310501,4,3410501,4,0,0,5,5,5,0,0,0,1,6011018,7002007,10005
200315,2003,SpecialArenaTop,15,321001,110,0,3130501,4,3230501,4,3330501,4,3430501,4,0,0,5,5,5,0,0,0,1,6011018,7002007,10005
200401,2004,SpecialArenaTop,1,112001,110,0,3130501,4,3230501,4,3330501,4,3430501,4,0,0,5,5,5,0,0,0,1,6011018,7002007,10005
200402,2004,SpecialArenaTop,2,116001,110,0,3120501,4,3220501,4,3320501,4,3420501,4,0,0,5,5,5,0,0,0,1,6011018,7002007,10005
200403,2004,SpecialArenaTop,3,110201,110,0,3110501,4,3210501,4,3310501,4,3410501,4,0,0,5,5,5,0,0,0,1,6011018,7002007,10005
200404,2004,SpecialArenaTop,4,422001,110,0,3110501,4,3210501,4,3310501,4,3410501,4,0,0,5,5,5,0,0,0,1,6011018,7002007,10005
200405,2004,SpecialArenaTop,5,320101,110,0,3130501,4,3230501,4,3330501,4,3430501,4,0,0,5,5,5,0,0,0,1,6011018,7002007,10005
200406,2004,SpecialArenaTop,6,321201,110,0,3120501,4,3220501,4,3320501,4,3420501,4,0,0,5,5,5,0,0,0,1,6011018,7002007,10005
200407,2004,SpecialArenaTop,7,320001,110,0,3110501,4,3210501,4,3310501,4,3410501,4,0,0,5,5,5,0,0,0,1,6011018,7002007,10005
200408,2004,SpecialArenaTop,8,324101,110,0,3110501,4,3210501,4,3310501,4,3410501,4,0,0,5,5,5,0,0,0,1,6011018,7002007,10005
200409,2004,SpecialArenaTop,9,115001,110,0,3110501,4,3210501,4,3310501,4,3410501,4,0,0,5,5,5,0,0,0,1,6011018,7002007,10005
200410,2004,SpecialArenaTop,10,321001,110,0,3130501,4,3230501,4,3330501,4,3430501,4,0,0,5,5,5,0,0,0,1,6011018,7002007,10005
200411,2004,SpecialArenaTop,11,324201,110,0,3120501,4,3220501,4,3320501,4,3420501,4,0,0,5,5,5,0,0,0,1,6011018,7002007,10005
200412,2004,SpecialArenaTop,12,423201,110,0,3120501,4,3220501,4,3320501,4,3420501,4,0,0,5,5,5,0,0,0,1,6011018,7002007,10005
200413,2004,SpecialArenaTop,13,207001,110,0,3110501,4,3210501,4,3310501,4,3410501,4,0,0,5,5,5,0,0,0,1,6011018,7002007,10005
200414,2004,SpecialArenaTop,14,207101,110,0,3110501,4,3210501,4,3310501,4,3410501,4,0,0,5,5,5,0,0,0,1,6011018,7002007,10005
200415,2004,SpecialArenaTop,15,314101,110,0,3110501,4,3210501,4,3310501,4,3410501,4,0,0,5,5,5,0,0,0,1,6011018,7002007,10005
200501,2005,SpecialArenaTop,1,321201,110,0,3120501,4,3220501,4,3320501,4,3420501,4,0,0,5,5,5,0,0,0,1,6011018,7002007,10005
200502,2005,SpecialArenaTop,2,320001,110,0,3110501,4,3210501,4,3310501,4,3410501,4,0,0,5,5,5,0,0,0,1,6011018,7002007,10005
200503,2005,SpecialArenaTop,3,324101,110,0,3110501,4,3210501,4,3310501,4,3410501,4,0,0,5,5,5,0,0,0,1,6011018,7002007,10005
200504,2005,SpecialArenaTop,4,115001,110,0,3110501,4,3210501,4,3310501,4,3410501,4,0,0,5,5,5,0,0,0,1,6011018,7002007,10005
200505,2005,SpecialArenaTop,5,321001,110,0,3130501,4,3230501,4,3330501,4,3430501,4,0,0,5,5,5,0,0,0,1,6011018,7002007,10005
200506,2005,SpecialArenaTop,6,324201,110,0,3120501,4,3220501,4,3320501,4,3420501,4,0,0,5,5,5,0,0,0,1,6011018,7002007,10005
200507,2005,SpecialArenaTop,7,423201,110,0,3120501,4,3220501,4,3320501,4,3420501,4,0,0,5,5,5,0,0,0,1,6011018,7002007,10005
200508,2005,SpecialArenaTop,8,207001,110,0,3110501,4,3210501,4,3310501,4,3410501,4,0,0,5,5,5,0,0,0,1,6011018,7002007,10005
200509,2005,SpecialArenaTop,9,207101,110,0,3110501,4,3210501,4,3310501,4,3410501,4,0,0,5,5,5,0,0,0,1,6011018,7002007,10005
200510,2005,SpecialArenaTop,10,314101,110,0,3110501,4,3210501,4,3310501,4,3410501,4,0,0,5,5,5,0,0,0,1,6011018,7002007,10005
200511,2005,SpecialArenaTop,11,343101,110,0,3110501,4,3210501,4,3310501,4,3410501,4,0,0,5,5,5,0,0,0,1,6011018,7002007,10005
200512,2005,SpecialArenaTop,12,320201,110,0,3130501,4,3230501,4,3330501,4,3430501,4,0,0,5,5,5,0,0,0,1,6011018,7002007,10005
200513,2005,SpecialArenaTop,13,209101,110,0,3110501,4,3210501,4,3310501,4,3410501,4,0,0,5,5,5,0,0,0,1,6011018,7002007,10005
200514,2005,SpecialArenaTop,14,116101,110,0,3120501,4,3220501,4,3320501,4,3420501,4,0,0,5,5,5,0,0,0,1,6011018,7002007,10005
200515,2005,SpecialArenaTop,15,108201,110,0,3130501,4,3230501,4,3330501,4,3430501,4,0,0,5,5,5,0,0,0,1,6011018,7002007,10005
200601,2006,SpecialArenaTop,1,324201,110,0,3120501,4,3220501,4,3320501,4,3420501,4,0,0,5,5,5,0,0,0,1,6011018,7002007,10005
200602,2006,SpecialArenaTop,2,423201,110,0,3120501,4,3220501,4,3320501,4,3420501,4,0,0,5,5,5,0,0,0,1,6011018,7002007,10005
200603,2006,SpecialArenaTop,3,207001,110,0,3110501,4,3210501,4,3310501,4,3410501,4,0,0,5,5,5,0,0,0,1,6011018,7002007,10005
200604,2006,SpecialArenaTop,4,207101,110,0,3110501,4,3210501,4,3310501,4,3410501,4,0,0,5,5,5,0,0,0,1,6011018,7002007,10005
200605,2006,SpecialArenaTop,5,314101,110,0,3110501,4,3210501,4,3310501,4,3410501,4,0,0,5,5,5,0,0,0,1,6011018,7002007,10005
200606,2006,SpecialArenaTop,6,343101,110,0,3110501,4,3210501,4,3310501,4,3410501,4,0,0,5,5,5,0,0,0,1,6011018,7002007,10005
200607,2006,SpecialArenaTop,7,320201,110,0,3130501,4,3230501,4,3330501,4,3430501,4,0,0,5,5,5,0,0,0,1,6011018,7002007,10005
200608,2006,SpecialArenaTop,8,209101,110,0,3110501,4,3210501,4,3310501,4,3410501,4,0,0,5,5,5,0,0,0,1,6011018,7002007,10005
200609,2006,SpecialArenaTop,9,116101,110,0,3120501,4,3220501,4,3320501,4,3420501,4,0,0,5,5,5,0,0,0,1,6011018,7002007,10005
200610,2006,SpecialArenaTop,10,108201,110,0,3130501,4,3230501,4,3330501,4,3430501,4,0,0,5,5,5,0,0,0,1,6011018,7002007,10005
200611,2006,SpecialArenaTop,11,117201,110,0,3130501,4,3230501,4,3330501,4,3430501,4,0,0,5,5,5,0,0,0,1,6011018,7002007,10005
200612,2006,SpecialArenaTop,12,301201,110,0,3120501,4,3220501,4,3320501,4,3420501,4,0,0,5,5,5,0,0,0,1,6011018,7002007,10005
200613,2006,SpecialArenaTop,13,317101,110,0,3110501,4,3210501,4,3310501,4,3410501,4,0,0,5,5,5,0,0,0,1,6011018,7002007,10005
200614,2006,SpecialArenaTop,14,218101,110,0,3110501,4,3210501,4,3310501,4,3410501,4,0,0,5,5,5,0,0,0,1,6011018,7002007,10005
200615,2006,SpecialArenaTop,15,343001,110,0,3130501,4,3230501,4,3330501,4,3430501,4,0,0,5,5,5,0,0,0,1,6011018,7002007,10005
500101,5001,ChampionArena,1,209201,110,0,3110801,4,3210801,4,3310801,4,3410801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500102,5001,ChampionArena,2,343201,110,0,3110801,4,3210801,4,3310801,4,3410801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500103,5001,ChampionArena,3,111001,110,0,3120801,4,3220801,4,3320801,4,3420801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500104,5001,ChampionArena,4,217001,110,0,3110801,4,3210801,4,3310801,4,3410801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500105,5001,ChampionArena,5,319001,110,0,3120801,4,3220801,4,3320801,4,3420801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500106,5001,ChampionArena,6,201101,110,0,3130801,4,3230801,4,3330801,4,3430801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500107,5001,ChampionArena,7,202201,110,0,3110801,4,3210801,4,3310801,4,3410801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500108,5001,ChampionArena,8,314001,110,0,3110801,4,3210801,4,3310801,4,3410801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500109,5001,ChampionArena,9,110101,110,0,3110801,4,3210801,4,3310801,4,3410801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500110,5001,ChampionArena,10,203201,110,0,3130801,4,3230801,4,3330801,4,3430801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500111,5001,ChampionArena,11,108001,110,0,3120801,4,3220801,4,3320801,4,3420801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500112,5001,ChampionArena,12,203001,110,0,3120801,4,3220801,4,3320801,4,3420801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500113,5001,ChampionArena,13,218001,110,0,3110801,4,3210801,4,3310801,4,3410801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500114,5001,ChampionArena,14,422201,110,0,3110801,4,3210801,4,3310801,4,3410801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500115,5001,ChampionArena,15,314201,110,0,3130801,4,3230801,4,3330801,4,3430801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500116,5001,ChampionArena,16,112001,110,0,3130801,4,3230801,4,3330801,4,3430801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500117,5001,ChampionArena,17,116001,110,0,3120801,4,3220801,4,3320801,4,3420801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500118,5001,ChampionArena,18,110201,110,0,3110801,4,3210801,4,3310801,4,3410801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500119,5001,ChampionArena,19,422001,110,0,3110801,4,3210801,4,3310801,4,3410801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500120,5001,ChampionArena,20,320101,110,0,3130801,4,3230801,4,3330801,4,3430801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500121,5001,ChampionArena,21,321201,110,0,3120801,4,3220801,4,3320801,4,3420801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500122,5001,ChampionArena,22,320001,110,0,3110801,4,3210801,4,3310801,4,3410801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500123,5001,ChampionArena,23,324101,110,0,3110801,4,3210801,4,3310801,4,3410801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500124,5001,ChampionArena,24,115001,110,0,3110801,4,3210801,4,3310801,4,3410801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500125,5001,ChampionArena,25,321001,110,0,3130801,4,3230801,4,3330801,4,3430801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500201,5002,ChampionArena,1,201101,110,0,3130801,4,3230801,4,3330801,4,3430801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500202,5002,ChampionArena,2,202201,110,0,3110801,4,3210801,4,3310801,4,3410801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500203,5002,ChampionArena,3,314001,110,0,3110801,4,3210801,4,3310801,4,3410801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500204,5002,ChampionArena,4,110101,110,0,3110801,4,3210801,4,3310801,4,3410801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500205,5002,ChampionArena,5,203201,110,0,3130801,4,3230801,4,3330801,4,3430801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500206,5002,ChampionArena,6,108001,110,0,3120801,4,3220801,4,3320801,4,3420801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500207,5002,ChampionArena,7,203001,110,0,3120801,4,3220801,4,3320801,4,3420801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500208,5002,ChampionArena,8,218001,110,0,3110801,4,3210801,4,3310801,4,3410801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500209,5002,ChampionArena,9,422201,110,0,3110801,4,3210801,4,3310801,4,3410801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500210,5002,ChampionArena,10,314201,110,0,3130801,4,3230801,4,3330801,4,3430801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500211,5002,ChampionArena,11,112001,110,0,3130801,4,3230801,4,3330801,4,3430801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500212,5002,ChampionArena,12,116001,110,0,3120801,4,3220801,4,3320801,4,3420801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500213,5002,ChampionArena,13,110201,110,0,3110801,4,3210801,4,3310801,4,3410801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500214,5002,ChampionArena,14,422001,110,0,3110801,4,3210801,4,3310801,4,3410801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500215,5002,ChampionArena,15,320101,110,0,3130801,4,3230801,4,3330801,4,3430801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500216,5002,ChampionArena,16,321201,110,0,3120801,4,3220801,4,3320801,4,3420801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500217,5002,ChampionArena,17,320001,110,0,3110801,4,3210801,4,3310801,4,3410801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500218,5002,ChampionArena,18,324101,110,0,3110801,4,3210801,4,3310801,4,3410801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500219,5002,ChampionArena,19,115001,110,0,3110801,4,3210801,4,3310801,4,3410801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500220,5002,ChampionArena,20,321001,110,0,3130801,4,3230801,4,3330801,4,3430801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500221,5002,ChampionArena,21,324201,110,0,3120801,4,3220801,4,3320801,4,3420801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500222,5002,ChampionArena,22,423201,110,0,3120801,4,3220801,4,3320801,4,3420801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500223,5002,ChampionArena,23,207001,110,0,3110801,4,3210801,4,3310801,4,3410801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500224,5002,ChampionArena,24,207101,110,0,3110801,4,3210801,4,3310801,4,3410801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500225,5002,ChampionArena,25,314101,110,0,3110801,4,3210801,4,3310801,4,3410801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500301,5003,ChampionArena,1,108001,110,0,3120801,4,3220801,4,3320801,4,3420801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500302,5003,ChampionArena,2,203001,110,0,3120801,4,3220801,4,3320801,4,3420801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500303,5003,ChampionArena,3,218001,110,0,3110801,4,3210801,4,3310801,4,3410801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500304,5003,ChampionArena,4,422201,110,0,3110801,4,3210801,4,3310801,4,3410801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500305,5003,ChampionArena,5,314201,110,0,3130801,4,3230801,4,3330801,4,3430801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500306,5003,ChampionArena,6,112001,110,0,3130801,4,3230801,4,3330801,4,3430801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500307,5003,ChampionArena,7,116001,110,0,3120801,4,3220801,4,3320801,4,3420801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500308,5003,ChampionArena,8,110201,110,0,3110801,4,3210801,4,3310801,4,3410801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500309,5003,ChampionArena,9,422001,110,0,3110801,4,3210801,4,3310801,4,3410801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500310,5003,ChampionArena,10,320101,110,0,3130801,4,3230801,4,3330801,4,3430801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500311,5003,ChampionArena,11,321201,110,0,3120801,4,3220801,4,3320801,4,3420801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500312,5003,ChampionArena,12,320001,110,0,3110801,4,3210801,4,3310801,4,3410801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500313,5003,ChampionArena,13,324101,110,0,3110801,4,3210801,4,3310801,4,3410801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
