id,mission_data_group_id,touch_control,start_delay_time,trigger,trigger_value,close_delay_time,next_id,skip_button_control,reconnect_tutorial_reset_point
100907,1009,False,0,StartLookAtTrigger,1008,0,100908,False,10901
100908,1009,False,0,SetMissionLocale,9,0,100909,False,10901
100909,1009,True,0,ActivateButtonTrigger,1002,50,100910,False,10901
100910,1009,True,0,StartDialogGroup,surface_tutorial_mission_09_03,0,100911,True,10901
100911,1009,True,0,GetItem,9501003,0,100912,False,10901
100912,1009,True,0,CloseNormalRewardPopup,0,0,0,False,10901
101001,1010,False,0,CameraFocusSelectedSquad,0,0,101002,False,11001
101002,1010,False,0,OffFieldBlocker,1005,0,101003,False,11001
101003,1010,False,0,OnFieldBlocker,1006,0,101004,False,11001
101004,1010,True,0,StartDialogGroup,surface_tutorial_mission_10_01,0,101005,True,11001
101005,1010,False,0,SetMissionLocale,10,0,101006,False,11001
101006,1010,True,0,MoveToSpecificTile,1004,0,0,False,11001
101101,1011,False,0,CameraFocusSelectedSquad,0,0,101102,False,11101
101102,1011,True,0,StartDialogGroup,surface_tutorial_mission_11_01,0,101103,True,11101
101103,1011,False,0,OnSpotLight,1004,0,101104,False,11101
101104,1011,False,0,StartLookAtTrigger,1009,0,101105,False,11101
101105,1011,True,0,StartDialogGroup,surface_tutorial_mission_11_02,0,101106,True,11101
101106,1011,False,0,StartLookAtTrigger,1010,0,101107,False,11101
101107,1011,False,0,SetMissionLocale,11,0,101108,False,11101
101108,1011,True,0,MoveToSpecificTile,1005,0,101109,False,11101
101109,1011,False,0,OffFieldBlocker,1006,0,101110,False,11101
101110,1011,False,0,OnFieldBlocker,1007,0,101111,False,11101
101111,1011,False,0,SpawnTutorialSquad,2000,0,0,False,11101
101201,1012,False,0,CameraFocusSelectedSquad,0,0,101202,False,11201
101202,1012,False,0,OffSpotLight,1004,0,101203,False,11201
101203,1012,True,0,StartDialogGroup,surface_tutorial_mission_12_01,0,101204,True,11201
101204,1012,False,0,OnSpotLight,1005,0,101205,False,11201
101205,1012,False,0,StartLookAtTrigger,1011,0,101206,False,11201
101206,1012,True,0,StartDialogGroup,surface_tutorial_mission_12_02,0,101207,True,11201
101207,1012,False,0,StartLookAtTrigger,1012,0,101208,False,11201
101208,1012,False,0,SetMissionLocale,12,0,101209,False,11201
101209,1012,True,0,MoveToSpecificTile,1006,0,0,False,11201
101301,1013,False,0,CameraFocusSelectedSquad,0,0,101302,False,11301
101302,1013,False,0,OffFieldBlocker,1007,0,101303,False,11301
101303,1013,False,0,OnFieldBlocker,1008,0,101304,False,11301
101304,1013,True,0,StartDialogGroup,surface_tutorial_mission_13_01,0,101305,True,11301
101305,1013,False,0,SetMissionLocale,13,0,101306,False,11301
101306,1013,True,0,CompleteSurfaceSuppress,950101,100,101307,False,11301
101307,1013,False,0,TeleportTutorialSquad,1001,0,0,False,11301
101401,1014,False,0,CameraFocusSelectedSquad,0,0,101402,False,11401
101402,1014,False,0,StartLookAtTrigger,1013,0,101403,False,11401
101403,1014,True,0,StartDialogGroup,surface_tutorial_mission_14_01,0,101404,True,11401
101404,1014,False,0,DespawnTutorialSquad,1001,0,101405,False,11401
101405,1014,False,0,CameraFocusSelectedSquad,0,0,101406,False,11401
101406,1014,False,0,OffFieldBlocker,1008,0,101407,False,11401
101407,1014,False,0,OnFieldBlocker,1009,0,101408,False,11401
101408,1014,True,0,StartDialogGroup,surface_tutorial_mission_14_02,0,101409,True,11401
101409,1014,False,0,SetMissionLocale,14,0,101410,False,11401
101410,1014,False,0,SelectSquadByValue,1,0,101411,False,11401
101411,1014,True,0,MoveToSpecificTile,1007,100,0,False,11401
101501,1015,False,0,CameraFocusSelectedSquad,0,0,101502,False,11501
101502,1015,False,0,OffFieldBlocker,1009,0,101503,False,11501
101503,1015,False,0,OnFieldBlocker,1010,0,101504,False,11501
101504,1015,True,0,StartDialogGroup,surface_tutorial_mission_15_01,0,101505,True,11501
101505,1015,False,0,OffSpotLight,1005,0,101506,False,11501
101506,1015,False,0,OnSpotLight,1006,0,101507,False,11501
101507,1015,False,0,StartLookAtTrigger,1014,0,101508,False,11501
101508,1015,True,0,StartDialogGroup,surface_tutorial_mission_15_02,0,101509,True,11501
101509,1015,False,0,StartLookAtTrigger,1015,0,101510,False,11501
101510,1015,False,0,SetMissionLocale,15,0,101511,False,11501
101511,1015,True,0,MoveToSpecificTile,1008,0,0,False,11501
101601,1016,False,0,CameraFocusSelectedSquad,0,0,101602,False,11601
101602,1016,True,0,StartDialogGroup,surface_tutorial_mission_16_01,0,101603,True,11601
101603,1016,False,0,SetMissionLocale,16,0,101604,False,11601
101604,1016,True,0,ActivateButtonTrigger,1003,450,0,False,11601
101701,1017,True,0,StartDialogGroup,surface_tutorial_mission_17_01,0,101702,True,11701
101702,1017,False,0,SetMissionLocale,17,0,101703,False,11701
101703,1017,False,0,CameraFocusSelectedSquad,0,0,101704,False,11701
101704,1017,True,0,MoveToSpecificTile,1009,0,101705,False,11701
101705,1017,True,0,StartDialogGroup,surface_tutorial_mission_17_02,0,101706,True,11701
101706,1017,False,0,SpawnTutorialSquad,3000,0,0,False,11701
101801,1018,False,0,CameraFocusSelectedSquad,0,0,101802,False,11801
101802,1018,False,0,DisableMissionLocale,0,0,101803,False,11801
101803,1018,False,0,OffFieldBlocker,1010,0,101804,False,11801
101804,1018,False,0,OnFieldBlocker,1011,0,101805,False,11801
101805,1018,False,0,OffSpotLight,1006,0,101806,False,11801
101806,1018,True,0,StartDialogGroup,surface_tutorial_mission_18_01,0,101807,True,11801
101807,1018,False,0,OnSpotLight,1007,0,101808,False,11801
101808,1018,False,0,StartLookAtTrigger,1016,0,101809,False,11801
101809,1018,True,0,StartDialogGroup,surface_tutorial_mission_18_02,0,101810,True,11801
101810,1018,False,0,StartLookAtTrigger,1017,0,101811,False,11801
101811,1018,False,0,SetMissionLocale,18,0,101812,False,11801
101812,1018,True,0,MoveToSpecificTile,1010,0,0,False,11801
101901,1019,False,0,CameraFocusSelectedSquad,0,0,101902,False,11901
101902,1019,False,0,OffFieldBlocker,1011,0,101903,False,11901
101903,1019,False,0,OnFieldBlocker,1012,0,101904,False,11901
101904,1019,True,0,StartDialogGroup,surface_tutorial_mission_19_01,0,101905,True,11901
101905,1019,False,0,SetMissionLocale,19,0,101906,False,11901
101906,1019,True,0,CompleteSurfaceSuppress,950201,0,101907,False,11901
101907,1019,False,0,TeleportTutorialSquad,1002,0,0,False,11901
102001,1020,False,0,CameraFocusSelectedSquad,0,0,102002,False,12001
102002,1020,False,0,StartLookAtTrigger,1018,0,102003,False,12001
102003,1020,True,0,StartDialogGroup,surface_tutorial_mission_20_01,0,102004,True,12001
102004,1020,False,0,DespawnTutorialSquad,1002,0,102005,False,12001
102005,1020,False,0,CameraFocusSelectedSquad,0,0,102006,False,12001
102006,1020,False,0,OffFieldBlocker,1012,0,102007,False,12001
102007,1020,False,0,OnFieldBlocker,1013,0,102008,False,12001
102008,1020,False,0,OnSpotLight,1008,0,102009,False,12001
102009,1020,False,0,StartLookAtTrigger,1019,0,102010,False,12001
102010,1020,True,0,StartDialogGroup,surface_tutorial_mission_20_02,0,102011,True,12001
102011,1020,False,0,SetMissionLocale,20,0,102012,False,12001
102012,1020,False,0,StartLookAtTrigger,1020,0,102013,False,12001
102013,1020,False,0,SelectSquadByValue,1,0,102014,False,12001
102014,1020,True,0,MoveToSpecificTile,1011,0,0,False,12001
102101,1021,False,0,CameraFocusSelectedSquad,0,0,102102,False,12101
102102,1021,False,0,OffFieldBlocker,1013,0,102103,False,12101
102103,1021,False,0,OnFieldBlocker,1014,0,102104,False,12101
102104,1021,False,0,OnSpotLight,1009,0,102105,False,12101
102105,1021,False,0,OnSpotLight,1010,0,102106,False,12101
102106,1021,False,0,OffSpotLight,1008,0,102107,False,12101
102107,1021,True,0,StartDialogGroup,surface_tutorial_mission_21_01,0,102108,True,12101
102108,1021,False,0,StartLookAtTrigger,1022,0,102109,False,12101
102109,1021,True,0,StartDialogGroup,surface_tutorial_mission_21_02,0,102110,True,12101
102110,1021,False,0,StartLookAtTrigger,1021,0,102111,False,12101
102111,1021,True,0,StartDialogGroup,surface_tutorial_mission_21_03,0,102112,True,12101
102112,1021,False,0,StartLookAtTrigger,1025,0,102113,False,12101
102113,1021,False,0,SetMissionLocale,21,0,102114,False,12101
102114,1021,True,0,ActivateButtonTrigger,1004,450,0,False,12101
102201,1022,False,0,OffFieldBlocker,1014,0,102202,False,12201
102202,1022,False,0,OnFieldBlocker,1015,0,102203,False,12201
102203,1022,False,0,OffSpotLight,1009,0,102204,False,12201
102204,1022,True,0,StartDialogGroup,surface_tutorial_mission_22_01,0,102205,True,12201
102205,1022,False,0,OnSpotLight,1011,0,102206,False,12201
102206,1022,False,0,StartLookAtTrigger,1026,0,102207,False,12201
102207,1022,True,0,StartDialogGroup,surface_tutorial_mission_22_02,0,102208,True,12201
102208,1022,False,0,StartLookAtTrigger,1027,0,102209,False,12201
102209,1022,True,0,StartDialogGroup,surface_tutorial_mission_22_03,0,102210,True,12201
102210,1022,False,0,SetMissionLocale,22,0,102211,False,12201
102211,1022,True,0,MoveToSpecificTile,1012,0,102212,False,12201
102212,1022,True,0,StartDialogGroup,surface_tutorial_mission_22_04,0,102213,True,12201
102213,1022,False,0,SpawnTutorialSquad,4000,0,0,False,12201
102301,1023,False,0,CameraFocusSelectedSquad,0,0,102302,False,12301
102302,1023,True,0,StartDialogGroup,surface_tutorial_mission_23_01,0,102303,True,12301
102303,1023,False,0,StartLookAtTrigger,1028,0,102304,False,12301
102304,1023,True,0,StartDialogGroup,surface_tutorial_mission_23_02,0,102305,True,12301
102305,1023,False,0,StartLookAtTrigger,1029,0,102306,False,12301
102306,1023,False,0,SetMissionLocale,23,0,102307,False,12301
102307,1023,True,0,MoveToSpecificTile,1013,0,0,False,12301
102401,1024,False,0,CameraFocusSelectedSquad,0,0,102402,False,12401
102402,1024,False,0,OffSpotLight,1011,0,102403,False,12401
102403,1024,False,0,OffFieldBlocker,1015,0,102404,False,12401
102404,1024,False,0,OnFieldBlocker,1016,0,102405,False,12401
102405,1024,True,0,StartDialogGroup,surface_tutorial_mission_24_01,0,102406,True,12401
102406,1024,False,0,SetMissionLocale,24,0,102407,False,12401
102407,1024,True,0,CompleteSurfaceOccupation,100001,0,102408,False,12401
102408,1024,True,0,StartDialogGroup,surface_tutorial_mission_24_02,0,0,True,12401
