id,attack_type,counter_type,prefer_target,prefer_target_condition,skill_cooltime,skill_type,duration_type,duration_value,resource_name,shake_id,icon,after_hurt_function_id_list/0/name,after_hurt_function_id_list/0/value,after_hurt_function_id_list/1/name,after_hurt_function_id_list/1/value,after_hurt_function_id_list/2/name,after_hurt_function_id_list/2/value,after_use_function_id_list/0/name,after_use_function_id_list/0/value,after_use_function_id_list/1/name,after_use_function_id_list/1/value,after_use_function_id_list/2/name,after_use_function_id_list/2/value,after_use_function_id_list/3/name,after_use_function_id_list/3/value,after_use_function_id_list/4/name,after_use_function_id_list/4/value,after_use_function_id_list/5/name,after_use_function_id_list/5/value,after_use_function_id_list/6/name,after_use_function_id_list/6/value,after_use_function_id_list/7/name,after_use_function_id_list/7/value,before_hurt_function_id_list/0/name,before_hurt_function_id_list/0/value,before_hurt_function_id_list/1/name,before_hurt_function_id_list/1/value,before_hurt_function_id_list/2/name,before_hurt_function_id_list/2/value,before_use_function_id_list/0/name,before_use_function_id_list/0/value,before_use_function_id_list/1/name,before_use_function_id_list/1/value,before_use_function_id_list/2/name,before_use_function_id_list/2/value,before_use_function_id_list/3/name,before_use_function_id_list/3/value,before_use_function_id_list/4/name,before_use_function_id_list/4/value,before_use_function_id_list/5/name,before_use_function_id_list/5/value,before_use_function_id_list/6/name,before_use_function_id_list/6/value,before_use_function_id_list/7/name,before_use_function_id_list/7/value,skill_value_data/0/skill_value_type,skill_value_data/0/skill_value,skill_value_data/1/skill_value_type,skill_value_data/1/skill_value,skill_value_data/2/skill_value_type,skill_value_data/2/skill_value,skill_value_data/3/skill_value_type,skill_value_data/3/skill_value,skill_value_data/4/skill_value_type,skill_value_data/4/skill_value
1011301,Fire,Metal_Type,HighDefence,IncludeNoneTargetLast,2000,InstantNumber,TimeSec,0,c011_ulti,1,icn_skill_c011_ult,after_hurt_function_id_list,0,,,,,after_use_function_id_list,101130101,,,,,,,,,,,,,,,before_hurt_function_id_list,0,,,,,before_use_function_id_list,0,,,,,,,,,,,,,,,Percent,19836,Integer,1,Integer,20,None,0,Integer,0
1011302,Fire,Metal_Type,HighDefence,IncludeNoneTargetLast,2000,InstantNumber,TimeSec,0,c011_ulti,1,icn_skill_c011_ult,after_hurt_function_id_list,0,,,,,after_use_function_id_list,101130201,,,,,,,,,,,,,,,before_hurt_function_id_list,0,,,,,before_use_function_id_list,0,,,,,,,,,,,,,,,Percent,23510,Integer,1,Integer,20,None,0,Integer,0
1011303,Fire,Metal_Type,HighDefence,IncludeNoneTargetLast,2000,InstantNumber,TimeSec,0,c011_ulti,1,icn_skill_c011_ult,after_hurt_function_id_list,0,,,,,after_use_function_id_list,101130301,,,,,,,,,,,,,,,before_hurt_function_id_list,0,,,,,before_use_function_id_list,0,,,,,,,,,,,,,,,Percent,27183,Integer,1,Integer,20,None,0,Integer,0
1011304,Fire,Metal_Type,HighDefence,IncludeNoneTargetLast,2000,InstantNumber,TimeSec,0,c011_ulti,1,icn_skill_c011_ult,after_hurt_function_id_list,0,,,,,after_use_function_id_list,101130401,,,,,,,,,,,,,,,before_hurt_function_id_list,0,,,,,before_use_function_id_list,0,,,,,,,,,,,,,,,Percent,30857,Integer,1,Integer,20,None,0,Integer,0
1011305,Fire,Metal_Type,HighDefence,IncludeNoneTargetLast,2000,InstantNumber,TimeSec,0,c011_ulti,1,icn_skill_c011_ult,after_hurt_function_id_list,0,,,,,after_use_function_id_list,101130501,,,,,,,,,,,,,,,before_hurt_function_id_list,0,,,,,before_use_function_id_list,0,,,,,,,,,,,,,,,Percent,34530,Integer,1,Integer,20,None,0,Integer,0
1011306,Fire,Metal_Type,HighDefence,IncludeNoneTargetLast,2000,InstantNumber,TimeSec,0,c011_ulti,1,icn_skill_c011_ult,after_hurt_function_id_list,0,,,,,after_use_function_id_list,101130601,,,,,,,,,,,,,,,before_hurt_function_id_list,0,,,,,before_use_function_id_list,0,,,,,,,,,,,,,,,Percent,38204,Integer,1,Integer,20,None,0,Integer,0
1011307,Fire,Metal_Type,HighDefence,IncludeNoneTargetLast,2000,InstantNumber,TimeSec,0,c011_ulti,1,icn_skill_c011_ult,after_hurt_function_id_list,0,,,,,after_use_function_id_list,101130701,,,,,,,,,,,,,,,before_hurt_function_id_list,0,,,,,before_use_function_id_list,0,,,,,,,,,,,,,,,Percent,41877,Integer,1,Integer,20,None,0,Integer,0
1011308,Fire,Metal_Type,HighDefence,IncludeNoneTargetLast,2000,InstantNumber,TimeSec,0,c011_ulti,1,icn_skill_c011_ult,after_hurt_function_id_list,0,,,,,after_use_function_id_list,101130801,,,,,,,,,,,,,,,before_hurt_function_id_list,0,,,,,before_use_function_id_list,0,,,,,,,,,,,,,,,Percent,45551,Integer,1,Integer,20,None,0,Integer,0
1011309,Fire,Metal_Type,HighDefence,IncludeNoneTargetLast,2000,InstantNumber,TimeSec,0,c011_ulti,1,icn_skill_c011_ult,after_hurt_function_id_list,0,,,,,after_use_function_id_list,101130901,,,,,,,,,,,,,,,before_hurt_function_id_list,0,,,,,before_use_function_id_list,0,,,,,,,,,,,,,,,Percent,49224,Integer,1,Integer,20,None,0,Integer,0
1011310,Fire,Metal_Type,HighDefence,IncludeNoneTargetLast,2000,InstantNumber,TimeSec,0,c011_ulti,1,icn_skill_c011_ult,after_hurt_function_id_list,0,,,,,after_use_function_id_list,101131001,,,,,,,,,,,,,,,before_hurt_function_id_list,0,,,,,before_use_function_id_list,0,,,,,,,,,,,,,,,Percent,52897,Integer,1,Integer,20,None,0,Integer,0
1032301,Fire,Metal_Type,HighAttackLastSelf,None,2000,SetBuff,TimeSec,1000,c032_ulti,4,icn_skill_c032_ult,after_hurt_function_id_list,103230101,,,,,after_use_function_id_list,0,,,,,,,,,,,,,,,before_hurt_function_id_list,0,,,,,before_use_function_id_list,0,,,,,,,,,,,,,,,None,0,Integer,1,Integer,10000,None,0,None,0
1032302,Fire,Metal_Type,HighAttackLastSelf,None,2000,SetBuff,TimeSec,1000,c032_ulti,4,icn_skill_c032_ult,after_hurt_function_id_list,103230201,,,,,after_use_function_id_list,0,,,,,,,,,,,,,,,before_hurt_function_id_list,0,,,,,before_use_function_id_list,0,,,,,,,,,,,,,,,None,0,Integer,1,Integer,10000,None,0,None,0
1032303,Fire,Metal_Type,HighAttackLastSelf,None,2000,SetBuff,TimeSec,1000,c032_ulti,4,icn_skill_c032_ult,after_hurt_function_id_list,103230301,,,,,after_use_function_id_list,0,,,,,,,,,,,,,,,before_hurt_function_id_list,0,,,,,before_use_function_id_list,0,,,,,,,,,,,,,,,None,0,Integer,1,Integer,10000,None,0,None,0
1032304,Fire,Metal_Type,HighAttackLastSelf,None,2000,SetBuff,TimeSec,1000,c032_ulti,4,icn_skill_c032_ult,after_hurt_function_id_list,103230401,,,,,after_use_function_id_list,0,,,,,,,,,,,,,,,before_hurt_function_id_list,0,,,,,before_use_function_id_list,0,,,,,,,,,,,,,,,None,0,Integer,1,Integer,10000,None,0,None,0
1032305,Fire,Metal_Type,HighAttackLastSelf,None,2000,SetBuff,TimeSec,1000,c032_ulti,4,icn_skill_c032_ult,after_hurt_function_id_list,103230501,,,,,after_use_function_id_list,0,,,,,,,,,,,,,,,before_hurt_function_id_list,0,,,,,before_use_function_id_list,0,,,,,,,,,,,,,,,None,0,Integer,1,Integer,10000,None,0,None,0
1032306,Fire,Metal_Type,HighAttackLastSelf,None,2000,SetBuff,TimeSec,1000,c032_ulti,4,icn_skill_c032_ult,after_hurt_function_id_list,103230601,,,,,after_use_function_id_list,0,,,,,,,,,,,,,,,before_hurt_function_id_list,0,,,,,before_use_function_id_list,0,,,,,,,,,,,,,,,None,0,Integer,1,Integer,10000,None,0,None,0
1032307,Fire,Metal_Type,HighAttackLastSelf,None,2000,SetBuff,TimeSec,1000,c032_ulti,4,icn_skill_c032_ult,after_hurt_function_id_list,103230701,,,,,after_use_function_id_list,0,,,,,,,,,,,,,,,before_hurt_function_id_list,0,,,,,before_use_function_id_list,0,,,,,,,,,,,,,,,None,0,Integer,1,Integer,10000,None,0,None,0
1032308,Fire,Metal_Type,HighAttackLastSelf,None,2000,SetBuff,TimeSec,1000,c032_ulti,4,icn_skill_c032_ult,after_hurt_function_id_list,103230801,,,,,after_use_function_id_list,0,,,,,,,,,,,,,,,before_hurt_function_id_list,0,,,,,before_use_function_id_list,0,,,,,,,,,,,,,,,None,0,Integer,1,Integer,10000,None,0,None,0
1032309,Fire,Metal_Type,HighAttackLastSelf,None,2000,SetBuff,TimeSec,1000,c032_ulti,4,icn_skill_c032_ult,after_hurt_function_id_list,103230901,,,,,after_use_function_id_list,0,,,,,,,,,,,,,,,before_hurt_function_id_list,0,,,,,before_use_function_id_list,0,,,,,,,,,,,,,,,None,0,Integer,1,Integer,10000,None,0,None,0
1032310,Fire,Metal_Type,HighAttackLastSelf,None,2000,SetBuff,TimeSec,1000,c032_ulti,4,icn_skill_c032_ult,after_hurt_function_id_list,103231001,,,,,after_use_function_id_list,0,,,,,,,,,,,,,,,before_hurt_function_id_list,0,,,,,before_use_function_id_list,0,,,,,,,,,,,,,,,None,0,Integer,1,Integer,10000,None,0,None,0
1010201,Fire,Metal_Type,HighAttack,IncludeNoneTargetLast,2000,InstantNumber,TimeSec,0,c010_skill2,4,icn_skill_attention_01,after_hurt_function_id_list,101020102,,,,,after_use_function_id_list,0,,,,,,,,,,,,,,,before_hurt_function_id_list,0,,,,,before_use_function_id_list,0,,,,,,,,,,,,,,,Percent,30857,Integer,1,Integer,20,None,0,Integer,0
1010202,Fire,Metal_Type,HighAttack,IncludeNoneTargetLast,2000,InstantNumber,TimeSec,0,c010_skill2,4,icn_skill_attention_01,after_hurt_function_id_list,101020202,,,,,after_use_function_id_list,0,,,,,,,,,,,,,,,before_hurt_function_id_list,0,,,,,before_use_function_id_list,0,,,,,,,,,,,,,,,Percent,33306,Integer,1,Integer,20,None,0,Integer,0
1010203,Fire,Metal_Type,HighAttack,IncludeNoneTargetLast,2000,InstantNumber,TimeSec,0,c010_skill2,4,icn_skill_attention_01,after_hurt_function_id_list,101020302,,,,,after_use_function_id_list,0,,,,,,,,,,,,,,,before_hurt_function_id_list,0,,,,,before_use_function_id_list,0,,,,,,,,,,,,,,,Percent,35755,Integer,1,Integer,20,None,0,Integer,0
1010204,Fire,Metal_Type,HighAttack,IncludeNoneTargetLast,2000,InstantNumber,TimeSec,0,c010_skill2,4,icn_skill_attention_01,after_hurt_function_id_list,101020402,,,,,after_use_function_id_list,0,,,,,,,,,,,,,,,before_hurt_function_id_list,0,,,,,before_use_function_id_list,0,,,,,,,,,,,,,,,Percent,38204,Integer,1,Integer,20,None,0,Integer,0
1010205,Fire,Metal_Type,HighAttack,IncludeNoneTargetLast,2000,InstantNumber,TimeSec,0,c010_skill2,4,icn_skill_attention_01,after_hurt_function_id_list,101020502,,,,,after_use_function_id_list,0,,,,,,,,,,,,,,,before_hurt_function_id_list,0,,,,,before_use_function_id_list,0,,,,,,,,,,,,,,,Percent,40653,Integer,1,Integer,20,None,0,Integer,0
1010206,Fire,Metal_Type,HighAttack,IncludeNoneTargetLast,2000,InstantNumber,TimeSec,0,c010_skill2,4,icn_skill_attention_01,after_hurt_function_id_list,101020602,,,,,after_use_function_id_list,0,,,,,,,,,,,,,,,before_hurt_function_id_list,0,,,,,before_use_function_id_list,0,,,,,,,,,,,,,,,Percent,43102,Integer,1,Integer,20,None,0,Integer,0
1010207,Fire,Metal_Type,HighAttack,IncludeNoneTargetLast,2000,InstantNumber,TimeSec,0,c010_skill2,4,icn_skill_attention_01,after_hurt_function_id_list,101020702,,,,,after_use_function_id_list,0,,,,,,,,,,,,,,,before_hurt_function_id_list,0,,,,,before_use_function_id_list,0,,,,,,,,,,,,,,,Percent,45551,Integer,1,Integer,20,None,0,Integer,0
1010208,Fire,Metal_Type,HighAttack,IncludeNoneTargetLast,2000,InstantNumber,TimeSec,0,c010_skill2,4,icn_skill_attention_01,after_hurt_function_id_list,101020802,,,,,after_use_function_id_list,0,,,,,,,,,,,,,,,before_hurt_function_id_list,0,,,,,before_use_function_id_list,0,,,,,,,,,,,,,,,Percent,48000,Integer,1,Integer,20,None,0,Integer,0
1010209,Fire,Metal_Type,HighAttack,IncludeNoneTargetLast,2000,InstantNumber,TimeSec,0,c010_skill2,4,icn_skill_attention_01,after_hurt_function_id_list,101020902,,,,,after_use_function_id_list,0,,,,,,,,,,,,,,,before_hurt_function_id_list,0,,,,,before_use_function_id_list,0,,,,,,,,,,,,,,,Percent,50448,Integer,1,Integer,20,None,0,Integer,0
1010210,Fire,Metal_Type,HighAttack,IncludeNoneTargetLast,2000,InstantNumber,TimeSec,0,c010_skill2,4,icn_skill_attention_01,after_hurt_function_id_list,101021002,,,,,after_use_function_id_list,0,,,,,,,,,,,,,,,before_hurt_function_id_list,0,,,,,before_use_function_id_list,0,,,,,,,,,,,,,,,Percent,52897,Integer,1,Integer,20,None,0,Integer,0
1010301,Fire,Metal_Type,HighAttack,IncludeNoneTargetLast,4000,InstantNumber,TimeSec,0,c010_ulti,4,icn_skill_c010_ult,after_hurt_function_id_list,0,,,,,after_use_function_id_list,101030101,,,,,,,,,,,,,,,before_hurt_function_id_list,0,,,,,before_use_function_id_list,0,,,,,,,,,,,,,,,Percent,32886,Integer,1,Integer,20,None,0,Integer,0
1010302,Fire,Metal_Type,HighAttack,IncludeNoneTargetLast,4000,InstantNumber,TimeSec,0,c010_ulti,4,icn_skill_c010_ult,after_hurt_function_id_list,0,,,,,after_use_function_id_list,101030201,,,,,,,,,,,,,,,before_hurt_function_id_list,0,,,,,before_use_function_id_list,0,,,,,,,,,,,,,,,Percent,36540,Integer,1,Integer,20,None,0,Integer,0
1010303,Fire,Metal_Type,HighAttack,IncludeNoneTargetLast,4000,InstantNumber,TimeSec,0,c010_ulti,4,icn_skill_c010_ult,after_hurt_function_id_list,0,,,,,after_use_function_id_list,101030301,,,,,,,,,,,,,,,before_hurt_function_id_list,0,,,,,before_use_function_id_list,0,,,,,,,,,,,,,,,Percent,40194,Integer,1,Integer,20,None,0,Integer,0
1010304,Fire,Metal_Type,HighAttack,IncludeNoneTargetLast,4000,InstantNumber,TimeSec,0,c010_ulti,4,icn_skill_c010_ult,after_hurt_function_id_list,0,,,,,after_use_function_id_list,101030401,,,,,,,,,,,,,,,before_hurt_function_id_list,0,,,,,before_use_function_id_list,0,,,,,,,,,,,,,,,Percent,43848,Integer,1,Integer,20,None,0,Integer,0
1010305,Fire,Metal_Type,HighAttack,IncludeNoneTargetLast,4000,InstantNumber,TimeSec,0,c010_ulti,4,icn_skill_c010_ult,after_hurt_function_id_list,0,,,,,after_use_function_id_list,101030501,,,,,,,,,,,,,,,before_hurt_function_id_list,0,,,,,before_use_function_id_list,0,,,,,,,,,,,,,,,Percent,47502,Integer,1,Integer,20,None,0,Integer,0
1010306,Fire,Metal_Type,HighAttack,IncludeNoneTargetLast,4000,InstantNumber,TimeSec,0,c010_ulti,4,icn_skill_c010_ult,after_hurt_function_id_list,0,,,,,after_use_function_id_list,101030601,,,,,,,,,,,,,,,before_hurt_function_id_list,0,,,,,before_use_function_id_list,0,,,,,,,,,,,,,,,Percent,51156,Integer,1,Integer,20,None,0,Integer,0
1010307,Fire,Metal_Type,HighAttack,IncludeNoneTargetLast,4000,InstantNumber,TimeSec,0,c010_ulti,4,icn_skill_c010_ult,after_hurt_function_id_list,0,,,,,after_use_function_id_list,101030701,,,,,,,,,,,,,,,before_hurt_function_id_list,0,,,,,before_use_function_id_list,0,,,,,,,,,,,,,,,Percent,54810,Integer,1,Integer,20,None,0,Integer,0
1010308,Fire,Metal_Type,HighAttack,IncludeNoneTargetLast,4000,InstantNumber,TimeSec,0,c010_ulti,4,icn_skill_c010_ult,after_hurt_function_id_list,0,,,,,after_use_function_id_list,101030801,,,,,,,,,,,,,,,before_hurt_function_id_list,0,,,,,before_use_function_id_list,0,,,,,,,,,,,,,,,Percent,58464,Integer,1,Integer,20,None,0,Integer,0
1010309,Fire,Metal_Type,HighAttack,IncludeNoneTargetLast,4000,InstantNumber,TimeSec,0,c010_ulti,4,icn_skill_c010_ult,after_hurt_function_id_list,0,,,,,after_use_function_id_list,101030901,,,,,,,,,,,,,,,before_hurt_function_id_list,0,,,,,before_use_function_id_list,0,,,,,,,,,,,,,,,Percent,62118,Integer,1,Integer,20,None,0,Integer,0
1010310,Fire,Metal_Type,HighAttack,IncludeNoneTargetLast,4000,InstantNumber,TimeSec,0,c010_ulti,4,icn_skill_c010_ult,after_hurt_function_id_list,0,,,,,after_use_function_id_list,101031001,,,,,,,,,,,,,,,before_hurt_function_id_list,0,,,,,before_use_function_id_list,0,,,,,,,,,,,,,,,Percent,65772,Integer,1,Integer,20,None,0,Integer,0
1092301,Fire,Energy_Type,HighAttack,IncludeNoneTargetLast,2000,InstantNumber,TimeSec,0,c092_ulti,1,icn_skill_c092_ult,after_hurt_function_id_list,109230101,,,,,after_use_function_id_list,109230102,,,,,,,,,,,,,,,before_hurt_function_id_list,0,,,,,before_use_function_id_list,0,,,,,,,,,,,,,,,Percent,4281,Integer,10,Integer,20,None,0,Integer,0
1092302,Fire,Energy_Type,HighAttack,IncludeNoneTargetLast,2000,InstantNumber,TimeSec,0,c092_ulti,1,icn_skill_c092_ult,after_hurt_function_id_list,109230201,,,,,after_use_function_id_list,109230202,,,,,,,,,,,,,,,before_hurt_function_id_list,0,,,,,before_use_function_id_list,0,,,,,,,,,,,,,,,Percent,4757,Integer,10,Integer,20,None,0,Integer,0
1092303,Fire,Energy_Type,HighAttack,IncludeNoneTargetLast,2000,InstantNumber,TimeSec,0,c092_ulti,1,icn_skill_c092_ult,after_hurt_function_id_list,109230301,,,,,after_use_function_id_list,109230302,,,,,,,,,,,,,,,before_hurt_function_id_list,0,,,,,before_use_function_id_list,0,,,,,,,,,,,,,,,Percent,5232,Integer,10,Integer,20,None,0,Integer,0
1092304,Fire,Energy_Type,HighAttack,IncludeNoneTargetLast,2000,InstantNumber,TimeSec,0,c092_ulti,1,icn_skill_c092_ult,after_hurt_function_id_list,109230401,,,,,after_use_function_id_list,109230402,,,,,,,,,,,,,,,before_hurt_function_id_list,0,,,,,before_use_function_id_list,0,,,,,,,,,,,,,,,Percent,5708,Integer,10,Integer,20,None,0,Integer,0
1092305,Fire,Energy_Type,HighAttack,IncludeNoneTargetLast,2000,InstantNumber,TimeSec,0,c092_ulti,1,icn_skill_c092_ult,after_hurt_function_id_list,109230501,,,,,after_use_function_id_list,109230502,,,,,,,,,,,,,,,before_hurt_function_id_list,0,,,,,before_use_function_id_list,0,,,,,,,,,,,,,,,Percent,6184,Integer,10,Integer,20,None,0,Integer,0
1092306,Fire,Energy_Type,HighAttack,IncludeNoneTargetLast,2000,InstantNumber,TimeSec,0,c092_ulti,1,icn_skill_c092_ult,after_hurt_function_id_list,109230601,,,,,after_use_function_id_list,109230602,,,,,,,,,,,,,,,before_hurt_function_id_list,0,,,,,before_use_function_id_list,0,,,,,,,,,,,,,,,Percent,6660,Integer,10,Integer,20,None,0,Integer,0
1092307,Fire,Energy_Type,HighAttack,IncludeNoneTargetLast,2000,InstantNumber,TimeSec,0,c092_ulti,1,icn_skill_c092_ult,after_hurt_function_id_list,109230701,,,,,after_use_function_id_list,109230702,,,,,,,,,,,,,,,before_hurt_function_id_list,0,,,,,before_use_function_id_list,0,,,,,,,,,,,,,,,Percent,7135,Integer,10,Integer,20,None,0,Integer,0
1092308,Fire,Energy_Type,HighAttack,IncludeNoneTargetLast,2000,InstantNumber,TimeSec,0,c092_ulti,1,icn_skill_c092_ult,after_hurt_function_id_list,109230801,,,,,after_use_function_id_list,109230802,,,,,,,,,,,,,,,before_hurt_function_id_list,0,,,,,before_use_function_id_list,0,,,,,,,,,,,,,,,Percent,7611,Integer,10,Integer,20,None,0,Integer,0
1092309,Fire,Energy_Type,HighAttack,IncludeNoneTargetLast,2000,InstantNumber,TimeSec,0,c092_ulti,1,icn_skill_c092_ult,after_hurt_function_id_list,109230901,,,,,after_use_function_id_list,109230902,,,,,,,,,,,,,,,before_hurt_function_id_list,0,,,,,before_use_function_id_list,0,,,,,,,,,,,,,,,Percent,8087,Integer,10,Integer,20,None,0,Integer,0
1092310,Fire,Energy_Type,HighAttack,IncludeNoneTargetLast,2000,InstantNumber,TimeSec,0,c092_ulti,1,icn_skill_c092_ult,after_hurt_function_id_list,109231001,,,,,after_use_function_id_list,109231002,,,,,,,,,,,,,,,before_hurt_function_id_list,0,,,,,before_use_function_id_list,0,,,,,,,,,,,,,,,Percent,8562,Integer,10,Integer,20,None,0,Integer,0
1201301,Fire,Bio_Type,LowHP,None,2000,InstantArea,TimeSec,0,c201_ulti,1,icn_skill_c201_ult,after_hurt_function_id_list,120130101,,,,,after_use_function_id_list,0,,,,,,,,,,,,,,,before_hurt_function_id_list,0,,,,,before_use_function_id_list,0,,,,,,,,,,,,,,,Percent,17240,Integer,0,Integer,700,Integer,10000,Integer,0
1201302,Fire,Bio_Type,LowHP,None,2000,InstantArea,TimeSec,0,c201_ulti,1,icn_skill_c201_ult,after_hurt_function_id_list,120130201,,,,,after_use_function_id_list,0,,,,,,,,,,,,,,,before_hurt_function_id_list,0,,,,,before_use_function_id_list,0,,,,,,,,,,,,,,,Percent,19200,Integer,0,Integer,700,Integer,10000,Integer,0
1201303,Fire,Bio_Type,LowHP,None,2000,InstantArea,TimeSec,0,c201_ulti,1,icn_skill_c201_ult,after_hurt_function_id_list,120130301,,,,,after_use_function_id_list,0,,,,,,,,,,,,,,,before_hurt_function_id_list,0,,,,,before_use_function_id_list,0,,,,,,,,,,,,,,,Percent,21159,Integer,0,Integer,700,Integer,10000,Integer,0
1201304,Fire,Bio_Type,LowHP,None,2000,InstantArea,TimeSec,0,c201_ulti,1,icn_skill_c201_ult,after_hurt_function_id_list,120130401,,,,,after_use_function_id_list,0,,,,,,,,,,,,,,,before_hurt_function_id_list,0,,,,,before_use_function_id_list,0,,,,,,,,,,,,,,,Percent,23118,Integer,0,Integer,700,Integer,10000,Integer,0
1201305,Fire,Bio_Type,LowHP,None,2000,InstantArea,TimeSec,0,c201_ulti,1,icn_skill_c201_ult,after_hurt_function_id_list,120130501,,,,,after_use_function_id_list,0,,,,,,,,,,,,,,,before_hurt_function_id_list,0,,,,,before_use_function_id_list,0,,,,,,,,,,,,,,,Percent,25077,Integer,0,Integer,700,Integer,10000,Integer,0
