id,group_id,gacha_type,gacha_sub_type,gacha_id,prob
102,10004,Character,None,201601,3
103,10004,Character,None,451301,3
104,10004,Character,None,116201,3
105,10003,Character,None,201001,477
106,10003,Character,None,201101,477
107,10003,Character,None,202001,477
108,10003,Character,None,301201,477
109,10003,Character,None,116101,477
110,10003,Character,None,112001,477
111,10003,Character,None,129101,477
112,10003,Character,None,306001,477
113,10003,Character,None,306101,477
114,10001,Character,None,230001,588
115,10001,Character,None,230101,588
116,10001,Character,None,130201,588
117,10001,Character,None,130301,588
118,10001,Character,None,330401,588
119,10001,Character,None,330501,588
120,10001,Character,None,330801,588
121,10001,Character,None,130701,588
122,10001,Character,None,230601,588
123,19995,WishlistNormal,None,0,233
124,19996,WishlistOverspec,None,0,233
125,15001,Character,None,110201,9
126,15001,Character,None,314001,9
127,15001,Character,None,321001,9
128,15001,Character,None,319101,9
129,15001,Character,None,209001,9
130,15001,Character,None,116001,9
131,15001,Character,None,217001,9
132,15001,Character,None,314201,9
133,15001,Character,None,115001,9
134,15001,Character,None,202201,9
135,15001,Character,None,203001,9
136,15001,Character,None,203201,9
137,15001,Character,None,207001,9
138,15001,Character,None,207101,9
139,15001,Character,None,207201,9
140,15001,Character,None,108001,9
141,15001,Character,None,209201,9
142,15001,Character,None,110101,9
143,15001,Character,None,111001,9
144,15001,Character,None,313001,9
145,15001,Character,None,117201,9
146,15001,Character,None,218001,9
147,15001,Character,None,319001,9
148,15001,Character,None,320101,9
149,15001,Character,None,324101,9
150,15001,Character,None,343201,9
151,15001,Character,None,343101,9
152,15001,Character,None,343001,9
153,15001,Character,None,324201,9
154,15001,Character,None,218101,9
155,15001,Character,None,108201,9
156,15001,Character,None,321201,9
157,15001,Character,None,320201,9
158,15001,Character,None,320001,9
159,15001,Character,None,317101,9
160,15001,Character,None,314101,9
161,15001,Character,None,113101,9
162,15001,Character,None,209101,9
163,15002,Character,None,423001,8
164,15002,Character,None,422001,8
165,15002,Character,None,423201,8
166,15002,Character,None,422201,8
167,15002,Character,None,423101,8
168,15002,Character,None,422101,8
169,15003,Character,None,201001,477
170,15003,Character,None,201101,477
171,15003,Character,None,202001,477
172,15003,Character,None,301201,477
173,15003,Character,None,116101,477
174,15003,Character,None,112001,477
175,15003,Character,None,129101,477
176,15003,Character,None,306001,477
177,15003,Character,None,306101,477
178,15004,Character,None,230001,588
179,15004,Character,None,230101,588
180,15004,Character,None,130201,588
181,15004,Character,None,130301,588
182,15004,Character,None,330401,588
183,15004,Character,None,330501,588
184,15004,Character,None,330801,588
185,15004,Character,None,130701,588
186,15004,Character,None,230601,588
187,100001,Character,None,235201,200
188,100002,Character,None,110201,3
189,100002,Character,None,314001,3
190,100002,Character,None,321001,3
191,100002,Character,None,319101,3
192,100002,Character,None,209001,3
193,100002,Character,None,116001,3
194,100002,Character,None,217001,3
195,100002,Character,None,314201,3
196,100002,Character,None,115001,3
197,100002,Character,None,202201,3
198,100002,Character,None,203001,3
199,100002,Character,None,203201,3
200,100002,Character,None,207001,3
201,100002,Character,None,207101,3
202,100002,Character,None,207201,3
203,100002,Character,None,108001,3
204,100002,Character,None,209201,3
205,100002,Character,None,110101,3
206,100002,Character,None,111001,3
207,100002,Character,None,313001,3
208,100002,Character,None,117201,3
209,100002,Character,None,218001,3
210,100002,Character,None,319001,3
211,100002,Character,None,320101,3
212,100002,Character,None,324101,3
213,100002,Character,None,343201,3
214,100002,Character,None,343101,3
215,100002,Character,None,343001,3
216,100002,Character,None,324201,3
217,100002,Character,None,218101,3
218,100002,Character,None,108201,3
219,100002,Character,None,321201,3
220,100002,Character,None,320201,3
221,100002,Character,None,320001,3
222,100002,Character,None,317101,3
223,100002,Character,None,314101,3
224,100002,Character,None,113101,3
225,100002,Character,None,209101,3
226,100003,Character,None,423001,8
227,100003,Character,None,422001,8
228,100003,Character,None,423201,8
229,100003,Character,None,422201,8
230,100003,Character,None,423101,8
231,100003,Character,None,422101,8
232,100004,Character,None,112001,477
233,100004,Character,None,116101,477
234,100004,Character,None,129101,477
235,100004,Character,None,201001,477
236,100004,Character,None,201101,477
237,100004,Character,None,202001,477
238,100004,Character,None,301201,477
239,100004,Character,None,306001,477
240,100004,Character,None,306101,477
241,100005,Character,None,130201,588
242,100005,Character,None,130301,588
243,100005,Character,None,130701,588
244,100005,Character,None,230001,588
245,100005,Character,None,230101,588
246,100005,Character,None,230601,588
247,100005,Character,None,330401,588
248,100005,Character,None,330501,588
249,100005,Character,None,330801,588
250,110001,Character,None,110001,200
251,110002,Character,None,110201,3
252,110002,Character,None,314001,3
253,110002,Character,None,321001,3
254,110002,Character,None,319101,3
255,110002,Character,None,209001,3
256,110002,Character,None,116001,3
257,110002,Character,None,217001,3
258,110002,Character,None,314201,3
259,110002,Character,None,115001,3
260,110002,Character,None,202201,3
261,110002,Character,None,203001,3
262,110002,Character,None,203201,3
263,110002,Character,None,207001,3
264,110002,Character,None,207101,3
265,110002,Character,None,207201,3
266,110002,Character,None,108001,3
267,110002,Character,None,209201,3
268,110002,Character,None,110101,3
269,110002,Character,None,111001,3
270,110002,Character,None,313001,3
271,110002,Character,None,117201,3
272,110002,Character,None,218001,3
273,110002,Character,None,319001,3
274,110002,Character,None,320101,3
275,110002,Character,None,324101,3
276,110002,Character,None,343201,3
277,110002,Character,None,343101,3
278,110002,Character,None,343001,3
279,110002,Character,None,324201,3
280,110002,Character,None,218101,3
281,110002,Character,None,108201,3
282,110002,Character,None,321201,3
283,110002,Character,None,320201,3
284,110002,Character,None,320001,3
285,110002,Character,None,317101,3
286,110002,Character,None,314101,3
287,110002,Character,None,113101,3
288,110002,Character,None,209101,3
289,110003,Character,None,423001,8
290,110003,Character,None,422001,8
291,110003,Character,None,423201,8
292,110003,Character,None,422201,8
293,110003,Character,None,423101,8
294,110003,Character,None,422101,8
295,110004,Character,None,112001,477
296,110004,Character,None,116101,477
297,110004,Character,None,129101,477
298,110004,Character,None,201001,477
299,110004,Character,None,201101,477
300,110004,Character,None,202001,477
301,110004,Character,None,301201,477
302,110004,Character,None,306001,477
303,110004,Character,None,306101,477
304,110005,Character,None,130201,588
305,110005,Character,None,130301,588
306,110005,Character,None,130701,588
307,110005,Character,None,230001,588
308,110005,Character,None,230101,588
309,110005,Character,None,230601,588
310,110005,Character,None,330401,588
311,110005,Character,None,330501,588
312,110005,Character,None,330801,588
313,300001,Character,None,110201,263
314,300001,Character,None,314001,263
315,300001,Character,None,321001,263
316,300001,Character,None,319101,263
317,300001,Character,None,209001,263
318,300001,Character,None,116001,263
319,300001,Character,None,217001,263
320,300001,Character,None,314201,263
321,300001,Character,None,115001,263
322,300001,Character,None,202201,263
323,300001,Character,None,203001,263
324,300001,Character,None,203201,263
325,300001,Character,None,207001,263
326,300001,Character,None,207101,263
327,300001,Character,None,207201,263
328,300001,Character,None,108001,263
329,300001,Character,None,209201,263
330,300001,Character,None,110101,263
331,300001,Character,None,111001,263
332,300001,Character,None,313001,263
333,300001,Character,None,117201,263
334,300001,Character,None,218001,263
335,300001,Character,None,319001,263
336,300001,Character,None,320101,263
337,300001,Character,None,324101,263
338,300001,Character,None,343201,263
339,300001,Character,None,343101,263
340,300001,Character,None,343001,263
341,300001,Character,None,324201,263
342,300001,Character,None,218101,263
343,300001,Character,None,108201,263
344,300001,Character,None,321201,263
345,300001,Character,None,320201,263
346,300001,Character,None,320001,263
347,300001,Character,None,317101,263
348,300001,Character,None,314101,263
349,300001,Character,None,113101,263
350,300001,Character,None,209101,263
351,140001,Character,None,209001,17241
352,140001,Character,None,217001,17241
353,140001,Character,None,202201,17241
354,140001,Character,None,203001,17241
355,140001,Character,None,203201,17241
356,140001,Character,None,207001,17241
357,140001,Character,None,207101,17241
358,140001,Character,None,207201,17241
359,140001,Character,None,209201,17241
360,140001,Character,None,218001,17241
361,140001,Character,None,218101,17241
362,140001,Character,None,209101,17241
363,140001,Character,None,235201,17241
364,140001,Character,None,204001,17241
365,140001,Character,None,235001,17241
366,140001,Character,None,232101,17241
367,140001,Character,None,203301,17241
368,140001,Character,None,231301,17241
369,140001,Character,None,204301,17241
370,140001,Character,None,239001,17241
371,140001,Character,None,258001,17241
372,140001,Character,None,235401,17241
373,140001,Character,None,235501,17241
374,140001,Character,None,258101,17241
375,140001,Character,None,204101,17241
376,140001,Character,None,253201,17241
377,140001,Character,None,209301,17241
378,140001,Character,None,209501,17241
379,140001,Character,None,209401,17241
380,140001,Character,None,201001,33333
381,140001,Character,None,201101,33333
382,140001,Character,None,202001,33333
383,140001,Character,None,112001,33333
384,140001,Character,None,116101,33333
385,140001,Character,None,129101,33333
386,140001,Character,None,301201,33333
387,140001,Character,None,306001,33333
388,140001,Character,None,306101,33333
389,140001,Character,None,230001,22222
390,140001,Character,None,230101,22222
391,140001,Character,None,230601,22222
392,140001,Character,None,130201,22222
393,140001,Character,None,130301,22222
394,140001,Character,None,130701,22222
395,140001,Character,None,330401,22222
396,140001,Character,None,330501,22222
397,140001,Character,None,330801,22222
398,140008,Character,None,209001,34482
399,140008,Character,None,217001,34482
400,140008,Character,None,202201,34482
401,140008,Character,None,203001,34482
402,140008,Character,None,203201,34482
403,140008,Character,None,207001,34482
404,140008,Character,None,207101,34482
405,140008,Character,None,207201,34482
406,140008,Character,None,209201,34482
407,140008,Character,None,218001,34482
408,140008,Character,None,218101,34482
409,140008,Character,None,209101,34482
410,140008,Character,None,235201,34482
411,140008,Character,None,204001,34482
412,140008,Character,None,235001,34482
413,140008,Character,None,232101,34482
414,140008,Character,None,203301,34482
415,140008,Character,None,231301,34482
416,140008,Character,None,204301,34482
417,140008,Character,None,239001,34482
418,140008,Character,None,258001,34482
419,140008,Character,None,235401,34482
420,140008,Character,None,235501,34482
421,140008,Character,None,258101,34482
422,140008,Character,None,204101,34482
423,140008,Character,None,253201,34482
424,140008,Character,None,209301,34482
425,140008,Character,None,209501,34482
426,140008,Character,None,209401,34482
427,140002,Character,None,110201,227
428,140002,Character,None,116001,227
429,140002,Character,None,115001,227
430,140002,Character,None,108001,227
431,140002,Character,None,110101,227
432,140002,Character,None,111001,227
433,140002,Character,None,117201,227
434,140002,Character,None,108201,227
435,140002,Character,None,113101,227
436,140002,Character,None,110001,227
437,140002,Character,None,324101,227
438,140002,Character,None,111101,227
439,140002,Character,None,145001,227
440,140002,Character,None,145101,227
441,140002,Character,None,119201,227
442,140002,Character,None,150001,227
443,140002,Character,None,150101,227
444,140002,Character,None,139101,227
445,140002,Character,None,140301,227
446,140002,Character,None,141101,227
447,140002,Character,None,129001,227
448,140002,Character,None,141201,227
449,140002,Character,None,201001,333
450,140002,Character,None,201101,333
451,140002,Character,None,202001,333
452,140002,Character,None,112001,333
453,140002,Character,None,116101,333
454,140002,Character,None,129101,333
455,140002,Character,None,301201,333
456,140002,Character,None,306001,333
457,140002,Character,None,306101,333
458,140002,Character,None,230001,222
459,140002,Character,None,230101,222
460,140002,Character,None,230601,222
461,140002,Character,None,130201,222
462,140002,Character,None,130301,222
463,140002,Character,None,130701,222
464,140002,Character,None,330401,222
465,140002,Character,None,330501,222
466,140002,Character,None,330801,222
467,140009,Character,None,110201,45454
468,140009,Character,None,116001,45454
469,140009,Character,None,115001,45454
470,140009,Character,None,108001,45454
471,140009,Character,None,110101,45454
472,140009,Character,None,111001,45454
473,140009,Character,None,117201,45454
474,140009,Character,None,108201,45454
475,140009,Character,None,113101,45454
476,140009,Character,None,110001,45454
477,140009,Character,None,324101,45454
478,140009,Character,None,111101,45454
479,140009,Character,None,145001,45454
480,140009,Character,None,145101,45454
481,140009,Character,None,119201,45454
482,140009,Character,None,150001,45454
483,140009,Character,None,150101,45454
484,140009,Character,None,139101,45454
485,140009,Character,None,140301,45454
486,140009,Character,None,141101,45454
487,140009,Character,None,129001,45454
488,140009,Character,None,141201,45454
489,140003,Character,None,314001,135
490,140003,Character,None,321001,135
491,140003,Character,None,319101,135
492,140003,Character,None,314201,135
493,140003,Character,None,313001,135
494,140003,Character,None,319001,135
495,140003,Character,None,320101,135
496,140003,Character,None,343201,135
497,140003,Character,None,343101,135
498,140003,Character,None,343001,135
499,140003,Character,None,324201,135
500,140003,Character,None,321201,135
501,140003,Character,None,320201,135
502,140003,Character,None,320001,135
503,140003,Character,None,317101,135
504,140003,Character,None,314101,135
505,140003,Character,None,311201,135
506,140003,Character,None,331101,135
507,140003,Character,None,331201,135
508,140003,Character,None,338101,135
509,140003,Character,None,328201,135
510,140003,Character,None,327001,135
511,140003,Character,None,327101,135
512,140003,Character,None,228001,135
513,140003,Character,None,338001,135
514,140003,Character,None,338201,135
515,140003,Character,None,328101,135
516,140003,Character,None,331001,135
517,140003,Character,None,355001,135
518,140003,Character,None,331401,135
519,140003,Character,None,319501,135
520,140003,Character,None,355101,135
521,140003,Character,None,327201,135
522,140003,Character,None,324001,135
523,140003,Character,None,352001,135
524,140003,Character,None,352101,135
525,140003,Character,None,331501,135
526,140003,Character,None,201001,333
527,140003,Character,None,201101,333
528,140003,Character,None,202001,333
529,140003,Character,None,112001,333
530,140003,Character,None,116101,333
531,140003,Character,None,129101,333
532,140003,Character,None,301201,333
533,140003,Character,None,306001,333
534,140003,Character,None,306101,333
535,140003,Character,None,230001,222
536,140003,Character,None,230101,222
537,140003,Character,None,230601,222
538,140003,Character,None,130201,222
539,140003,Character,None,130301,222
540,140003,Character,None,130701,222
541,140003,Character,None,330401,222
542,140003,Character,None,330501,222
543,140003,Character,None,330801,222
544,140010,Character,None,314001,27027
545,140010,Character,None,321001,27027
546,140010,Character,None,319101,27027
547,140010,Character,None,314201,27027
548,140010,Character,None,313001,27027
549,140010,Character,None,319001,27027
550,140010,Character,None,320101,27027
551,140010,Character,None,343201,27027
552,140010,Character,None,343101,27027
553,140010,Character,None,343001,27027
554,140010,Character,None,324201,27027
555,140010,Character,None,321201,27027
556,140010,Character,None,320201,27027
557,140010,Character,None,320001,27027
558,140010,Character,None,317101,27027
559,140010,Character,None,314101,27027
560,140010,Character,None,311201,27027
561,140010,Character,None,331101,27027
562,140010,Character,None,331201,27027
563,140010,Character,None,338101,27027
564,140010,Character,None,328201,27027
565,140010,Character,None,327001,27027
566,140010,Character,None,327101,27027
567,140010,Character,None,228001,27027
568,140010,Character,None,338001,27027
569,140010,Character,None,338201,27027
570,140010,Character,None,328101,27027
571,140010,Character,None,331001,27027
572,140010,Character,None,355001,27027
573,140010,Character,None,331401,27027
574,140010,Character,None,319501,27027
575,140010,Character,None,355101,27027
576,140010,Character,None,327201,27027
577,140010,Character,None,324001,27027
578,140010,Character,None,352001,27027
579,140010,Character,None,352101,27027
580,140010,Character,None,331501,27027
581,140004,Character,None,423001,31250
582,140004,Character,None,422001,31250
583,140004,Character,None,423201,31250
584,140004,Character,None,422201,31250
585,140004,Character,None,423101,31250
586,140004,Character,None,422101,31250
587,140004,Character,None,426001,31250
588,140004,Character,None,423301,31250
589,140004,Character,None,447001,31250
590,140004,Character,None,422501,31250
591,140004,Character,None,433001,31250
592,140004,Character,None,451101,31250
593,140004,Character,None,451401,31250
594,140004,Character,None,201601,31250
595,140004,Character,None,451301,31250
596,140004,Character,None,116201,31250
597,140004,Character,None,201001,33333
598,140004,Character,None,201101,33333
599,140004,Character,None,202001,33333
600,140004,Character,None,112001,33333
601,140004,Character,None,116101,33333
602,140004,Character,None,129101,33333
603,140004,Character,None,301201,33333
604,140004,Character,None,306001,33333
605,140004,Character,None,306101,33333
606,140004,Character,None,230001,22222
607,140004,Character,None,230101,22222
608,140004,Character,None,230601,22222
609,140004,Character,None,130201,22222
610,140004,Character,None,130301,22222
611,140004,Character,None,130701,22222
612,140004,Character,None,330401,22222
613,140004,Character,None,330501,22222
614,140004,Character,None,330801,22222
615,140011,Character,None,423001,62500
616,140011,Character,None,422001,62500
617,140011,Character,None,423201,62500
618,140011,Character,None,422201,62500
619,140011,Character,None,423101,62500
620,140011,Character,None,422101,62500
621,140011,Character,None,426001,62500
622,140011,Character,None,423301,62500
623,140011,Character,None,447001,62500
624,140011,Character,None,422501,62500
625,140011,Character,None,433001,62500
626,140011,Character,None,451101,62500
627,140011,Character,None,451401,62500
628,140011,Character,None,201601,62500
629,140011,Character,None,451301,62500
630,140011,Character,None,116201,62500
631,150001,Character,None,110201,6931
632,150001,Character,None,314001,6931
633,150001,Character,None,321001,6931
634,150001,Character,None,319101,6931
635,150001,Character,None,209001,6931
636,150001,Character,None,116001,6931
637,150001,Character,None,217001,6931
638,150001,Character,None,314201,6931
639,150001,Character,None,115001,6931
640,150001,Character,None,202201,6931
641,150001,Character,None,203001,6931
642,150001,Character,None,203201,6931
643,150001,Character,None,207001,6931
644,150001,Character,None,207101,6931
645,150001,Character,None,207201,6931
646,150001,Character,None,108001,6931
647,150001,Character,None,209201,6931
648,150001,Character,None,110101,6931
649,150001,Character,None,111001,6931
650,150001,Character,None,313001,6931
651,150001,Character,None,117201,6931
652,150001,Character,None,218001,6931
653,150001,Character,None,319001,6931
654,150001,Character,None,320101,6931
655,150001,Character,None,324101,6931
656,150001,Character,None,343201,6931
657,150001,Character,None,343101,6931
658,150001,Character,None,343001,6931
659,150001,Character,None,324201,6931
660,150001,Character,None,218101,6931
661,150001,Character,None,108201,6931
662,150001,Character,None,321201,6931
663,150001,Character,None,320201,6931
664,150001,Character,None,320001,6931
665,150001,Character,None,317101,6931
666,150001,Character,None,314101,6931
667,150001,Character,None,113101,6931
668,150001,Character,None,209101,6931
669,150001,Character,None,235201,6931
670,150001,Character,None,110001,6931
671,150001,Character,None,111101,6931
672,150001,Character,None,311201,6931
673,150001,Character,None,331101,6931
674,150001,Character,None,331201,6931
675,150001,Character,None,338101,6931
676,150001,Character,None,328201,6931
677,150001,Character,None,204001,6931
678,150001,Character,None,327001,6931
679,150001,Character,None,327101,6931
680,150001,Character,None,228001,6931
681,150001,Character,None,338001,6931
682,150001,Character,None,235001,6931
683,150001,Character,None,232101,6931
684,150001,Character,None,145001,6931
685,150001,Character,None,145101,6931
686,150001,Character,None,203301,6931
687,150001,Character,None,119201,6931
688,150001,Character,None,338201,6931
689,150001,Character,None,328101,6931
690,150001,Character,None,231301,6931
691,150001,Character,None,331001,6931
692,150001,Character,None,150001,6931
693,150001,Character,None,204301,6931
694,150001,Character,None,355001,6931
695,150001,Character,None,150101,6931
696,150001,Character,None,331401,6931
697,150001,Character,None,319501,6931
698,150001,Character,None,355101,6931
699,150001,Character,None,139101,6931
700,150001,Character,None,239001,6931
701,150001,Character,None,327201,6931
702,150001,Character,None,140301,6931
703,150001,Character,None,258001,6931
704,150001,Character,None,324001,6931
705,150001,Character,None,141101,6931
706,150001,Character,None,129001,6931
707,150001,Character,None,235401,6931
708,150001,Character,None,235501,6931
709,150001,Character,None,141201,6931
710,150001,Character,None,352001,6931
711,150001,Character,None,352101,6931
712,150001,Character,None,258101,6931
713,150001,Character,None,204101,6931
714,150001,Character,None,253201,6931
715,150001,Character,None,209301,6931
716,150001,Character,None,209501,6931
717,150001,Character,None,209401,6931
718,150001,Character,None,331501,6931
719,150001,Character,None,201001,43333
720,150001,Character,None,201101,43333
721,150001,Character,None,202001,43333
722,150001,Character,None,112001,43333
723,150001,Character,None,116101,43333
724,150001,Character,None,129101,43333
725,150001,Character,None,301201,43333
726,150001,Character,None,306001,43333
727,150001,Character,None,306101,43333
728,150002,Character,None,110201,2386
729,150002,Character,None,314001,2386
730,150002,Character,None,321001,2386
731,150002,Character,None,319101,2386
732,150002,Character,None,209001,2386
733,150002,Character,None,116001,2386
734,150002,Character,None,217001,2386
735,150002,Character,None,314201,2386
736,150002,Character,None,115001,2386
737,150002,Character,None,202201,2386
738,150002,Character,None,203001,2386
739,150002,Character,None,203201,2386
740,150002,Character,None,207001,2386
741,150002,Character,None,207101,2386
742,150002,Character,None,207201,2386
743,150002,Character,None,108001,2386
744,150002,Character,None,209201,2386
745,150002,Character,None,110101,2386
746,150002,Character,None,111001,2386
747,150002,Character,None,313001,2386
748,150002,Character,None,117201,2386
749,150002,Character,None,218001,2386
750,150002,Character,None,319001,2386
751,150002,Character,None,320101,2386
752,150002,Character,None,324101,2386
753,150002,Character,None,343201,2386
754,150002,Character,None,343101,2386
755,150002,Character,None,343001,2386
756,150002,Character,None,324201,2386
757,150002,Character,None,218101,2386
758,150002,Character,None,108201,2386
759,150002,Character,None,321201,2386
760,150002,Character,None,320201,2386
761,150002,Character,None,320001,2386
762,150002,Character,None,317101,2386
763,150002,Character,None,314101,2386
764,150002,Character,None,113101,2386
765,150002,Character,None,209101,2386
766,150002,Character,None,235201,2386
767,150002,Character,None,110001,2386
768,150002,Character,None,111101,2386
769,150002,Character,None,311201,2386
770,150002,Character,None,331101,2386
771,150002,Character,None,331201,2386
772,150002,Character,None,338101,2386
773,150002,Character,None,328201,2386
774,150002,Character,None,204001,2386
775,150002,Character,None,327001,2386
776,150002,Character,None,327101,2386
777,150002,Character,None,228001,2386
778,150002,Character,None,338001,2386
779,150002,Character,None,235001,2386
780,150002,Character,None,232101,2386
781,150002,Character,None,145001,2386
782,150002,Character,None,145101,2386
783,150002,Character,None,203301,2386
784,150002,Character,None,119201,2386
785,150002,Character,None,338201,2386
786,150002,Character,None,328101,2386
787,150002,Character,None,231301,2386
788,150002,Character,None,331001,2386
789,150002,Character,None,150001,2386
790,150002,Character,None,204301,2386
791,150002,Character,None,355001,2386
792,150002,Character,None,150101,2386
793,150002,Character,None,331401,2386
794,150002,Character,None,319501,2386
795,150002,Character,None,355101,2386
796,150002,Character,None,139101,2386
797,150002,Character,None,239001,2386
798,150002,Character,None,327201,2386
799,150002,Character,None,140301,2386
800,150002,Character,None,258001,2386
801,150002,Character,None,324001,2386
802,150002,Character,None,141101,2386
803,150002,Character,None,129001,2386
804,150002,Character,None,235401,2386
805,150002,Character,None,235501,2386
806,150002,Character,None,141201,2386
807,150002,Character,None,352001,2386
808,150002,Character,None,352101,2386
809,150002,Character,None,258101,2386
810,150002,Character,None,204101,2386
811,150002,Character,None,253201,2386
812,150002,Character,None,209301,2386
813,150002,Character,None,209501,2386
814,150002,Character,None,209401,2386
815,150002,Character,None,331501,2386
816,150002,Character,None,201001,87777
817,150002,Character,None,201101,87777
818,150002,Character,None,202001,87777
819,150002,Character,None,112001,87777
820,150002,Character,None,116101,87777
821,150002,Character,None,129101,87777
822,150002,Character,None,301201,87777
823,150002,Character,None,306001,87777
824,150002,Character,None,306101,87777
825,150003,Character,None,110201,11363
826,150003,Character,None,314001,11363
827,150003,Character,None,321001,11363
828,150003,Character,None,319101,11363
829,150003,Character,None,209001,11363
830,150003,Character,None,116001,11363
831,150003,Character,None,217001,11363
832,150003,Character,None,314201,11363
833,150003,Character,None,115001,11363
834,150003,Character,None,202201,11363
835,150003,Character,None,203001,11363
836,150003,Character,None,203201,11363
837,150003,Character,None,207001,11363
838,150003,Character,None,207101,11363
839,150003,Character,None,207201,11363
840,150003,Character,None,108001,11363
841,150003,Character,None,209201,11363
842,150003,Character,None,110101,11363
843,150003,Character,None,111001,11363
844,150003,Character,None,313001,11363
845,150003,Character,None,117201,11363
846,150003,Character,None,218001,11363
847,150003,Character,None,319001,11363
848,150003,Character,None,320101,11363
849,150003,Character,None,324101,11363
850,150003,Character,None,343201,11363
851,150003,Character,None,343101,11363
852,150003,Character,None,343001,11363
853,150003,Character,None,324201,11363
854,150003,Character,None,218101,11363
855,150003,Character,None,108201,11363
856,150003,Character,None,321201,11363
857,150003,Character,None,320201,11363
858,150003,Character,None,320001,11363
859,150003,Character,None,317101,11363
860,150003,Character,None,314101,11363
861,150003,Character,None,113101,11363
862,150003,Character,None,209101,11363
863,150003,Character,None,235201,11363
864,150003,Character,None,110001,11363
865,150003,Character,None,111101,11363
866,150003,Character,None,311201,11363
867,150003,Character,None,331101,11363
868,150003,Character,None,331201,11363
869,150003,Character,None,338101,11363
870,150003,Character,None,328201,11363
871,150003,Character,None,204001,11363
872,150003,Character,None,327001,11363
873,150003,Character,None,327101,11363
874,150003,Character,None,228001,11363
875,150003,Character,None,338001,11363
876,150003,Character,None,235001,11363
877,150003,Character,None,232101,11363
878,150003,Character,None,145001,11363
879,150003,Character,None,145101,11363
880,150003,Character,None,203301,11363
881,150003,Character,None,119201,11363
882,150003,Character,None,338201,11363
883,150003,Character,None,328101,11363
884,150003,Character,None,231301,11363
885,150003,Character,None,331001,11363
886,150003,Character,None,150001,11363
887,150003,Character,None,204301,11363
888,150003,Character,None,355001,11363
889,150003,Character,None,150101,11363
890,150003,Character,None,331401,11363
891,150003,Character,None,319501,11363
892,150003,Character,None,355101,11363
893,150003,Character,None,139101,11363
894,150003,Character,None,239001,11363
895,150003,Character,None,327201,11363
896,150003,Character,None,140301,11363
897,150003,Character,None,258001,11363
898,150003,Character,None,324001,11363
