id,list_button_index,event_field_id,npc_localkey_name,npc_localkey_contents,npc_type,resource_id,costume_index,forced_name_tag_resource,interaction_type,interaction_distance,forced_interaction_marker,is_interaction_after_end,progress_event_group_id,is_use_balloon_talk,balloon_always_id,balloon_always_play_type,balloon_always_cycle,event_field_npc_event_data_list/0/event_id,event_field_npc_event_data_list/0/event_type,event_field_npc_event_data_list/0/event_resource_value,event_field_npc_event_data_list/1/event_id,event_field_npc_event_data_list/1/event_type,event_field_npc_event_data_list/1/event_resource_value,event_field_npc_event_data_list/2/event_id,event_field_npc_event_data_list/2/event_type,event_field_npc_event_data_list/2/event_resource_value
19,2,10002,Locale_Character:801_name,Locale_Event:event_contents_storydungeon_after,Character,801,0,sprite_event_ce_01_npc_tag,None,200,sprite_btn_event_ce_01,False,200202,False,,None,0,40009,None,,0,None,,0,None,
20,3,10002,Locale_Character:12_name,Locale_Event:event_contents_login,Character,12,0,sprite_event_ce_01_npc_tag,None,200,sprite_btn_event_ce_01,False,0,False,,None,0,80201,None,,0,None,,0,None,
21,4,10002,Locale_Character:10_name,Locale_Event:event_contents_shop,Character,10,0,sprite_event_ce_01_npc_tag,None,200,sprite_btn_event_ce_01,True,0,False,,None,0,80202,None,,0,None,,0,None,
22,5,10002,Locale_Character:800_name,Locale_Event:cooperation_event_name,Character,800,0,sprite_event_ce_01_npc_tag,None,200,sprite_btn_event_ce_01,False,0,False,,None,0,300101,Cooperation,300101,300102,Cooperation,300102,300103,Cooperation,300103
23,0,10002,Locale_Character:11_name,,Character,11,0,sprite_event_ce_01_npc_tag,None,200,sprite_btn_event_ce_01,False,200203,True,event_ce_01_balloon_01,Random,4,0,None,,0,None,,0,None,
24,0,10002,Locale_Character:11_name,,Character,11,0,sprite_event_ce_01_npc_tag,None,200,sprite_btn_event_ce_01,False,200204,True,event_ce_01_balloon_02,Random,4,0,None,,0,None,,0,None,
25,0,10002,Locale_Character:11_name,,Character,11,0,sprite_event_ce_01_npc_tag,None,200,sprite_btn_event_ce_01,False,200205,True,event_ce_01_balloon_03,Random,4,0,None,,0,None,,0,None,
26,0,10002,Locale_Character:101_name,,Character,101,0,sprite_event_ce_01_npc_tag,None,200,sprite_btn_event_ce_01,False,200206,True,event_ce_01_balloon_04,None,4,0,None,,0,None,,0,None,
27,0,10002,Locale_Character:101_name,,Character,101,0,sprite_event_ce_01_npc_tag,None,200,sprite_btn_event_ce_01,False,200207,True,event_ce_01_balloon_05,Random,4,0,None,,0,None,,0,None,
28,0,10002,Locale_Character:101_name,,Character,101,0,sprite_event_ce_01_npc_tag,None,200,sprite_btn_event_ce_01,False,200208,True,event_ce_01_balloon_06,None,4,0,None,,0,None,,0,None,
29,0,10002,Locale_Character:30_name,,Character,30,0,sprite_event_ce_01_npc_tag,None,200,sprite_btn_event_ce_01,False,200209,True,event_ce_01_balloon_07,None,4,0,None,,0,None,,0,None,
30,0,10002,Locale_Character:30_name,,Character,30,0,sprite_event_ce_01_npc_tag,None,200,sprite_btn_event_ce_01,False,200210,True,event_ce_01_balloon_08,None,4,0,None,,0,None,,0,None,
31,0,10002,Locale_Character:30_name,,Character,30,0,sprite_event_ce_01_npc_tag,None,200,sprite_btn_event_ce_01,False,200211,True,event_ce_01_balloon_09,None,4,0,None,,0,None,,0,None,
32,0,10002,Locale_Character:32_name,,Character,32,0,sprite_event_ce_01_npc_tag,None,200,sprite_btn_event_ce_01,False,200212,True,event_ce_01_balloon_10,None,4,0,None,,0,None,,0,None,
33,1,10003,Locale_Character:npc_956_name_var_01,Locale_Event:event_contents_storydungeon_before,Npc,7001004,0,sprite_event_overzone_npc_tag,None,200,sprite_btn_event_overzone,True,0,False,,None,0,80303,None,,0,None,,0,None,
34,0,10003,Locale_Character:npc_956_name_var_02,,Npc,7001005,0,sprite_event_overzone_npc_tag,None,200,sprite_btn_event_overzone,False,200323,False,,None,0,0,None,,0,None,,0,None,
35,2,10003,Locale_Character:npc_956_name_var_02,Locale_Event:event_contents_storydungeon_after,Npc,7001005,0,sprite_event_overzone_npc_tag,None,200,sprite_btn_event_overzone,True,200324,False,,None,0,80304,None,,0,None,,0,None,
36,3,10003,Locale_Character:npc_5001_name,Locale_Event:event_contents_challenge,Npc,7001007,0,sprite_event_overzone_npc_tag,None,200,sprite_btn_event_overzone,True,200336,False,,None,0,60001,None,,0,None,,0,None,
37,0,10003,Locale_Character:npc_954_name_var_02,,Npc,7001002,0,sprite_event_overzone_npc_tag,None,200,sprite_btn_event_overzone,False,200337,False,,None,0,0,None,,0,None,,0,None,
38,5,10003,Locale_Character:npc_954_name_var_01,Locale_Event:event_contents_login,Npc,7001001,0,sprite_event_overzone_npc_tag,None,200,sprite_btn_event_overzone,False,0,False,,None,0,80301,None,,0,None,,0,None,
39,6,10003,Locale_Character:npc_954_name_var_03,Locale_Event:event_contents_shop,Npc,7001003,0,sprite_event_overzone_npc_tag,None,200,sprite_btn_event_overzone,True,0,False,,None,0,80302,None,,0,None,,0,None,
40,0,10003,Locale_Character:220_name,,Character,220,0,sprite_event_overzone_npc_tag,None,200,sprite_btn_event_overzone,False,200301,True,event_overzone_balloon_01,Random,4,0,None,,0,None,,0,None,
41,0,10003,Locale_Character:220_name,,Character,220,0,sprite_event_overzone_npc_tag,None,200,sprite_btn_event_overzone,False,200302,True,event_overzone_balloon_02,Random,4,0,None,,0,None,,0,None,
42,0,10003,Locale_Character:220_name,,Character,220,0,sprite_event_overzone_npc_tag,None,200,sprite_btn_event_overzone,False,200303,True,event_overzone_balloon_03,Random,4,0,None,,0,None,,0,None,
43,0,10003,Locale_Character:220_name,,Character,220,0,sprite_event_overzone_npc_tag,None,200,sprite_btn_event_overzone,False,200304,True,event_overzone_balloon_04,Random,4,0,None,,0,None,,0,None,
44,0,10003,Locale_Character:220_name,,Character,220,0,sprite_event_overzone_npc_tag,None,200,sprite_btn_event_overzone,False,200305,True,event_overzone_balloon_05,Random,4,0,None,,0,None,,0,None,
45,0,10003,Locale_Character:220_name,,Character,220,0,sprite_event_overzone_npc_tag,None,200,sprite_btn_event_overzone,False,200306,True,event_overzone_balloon_06,Random,4,0,None,,0,None,,0,None,
46,0,10003,Locale_Character:221_name,,Character,221,0,sprite_event_overzone_npc_tag,None,200,sprite_btn_event_overzone,False,200307,True,event_overzone_balloon_07,Random,4,0,None,,0,None,,0,None,
47,0,10003,Locale_Character:221_name,,Character,221,0,sprite_event_overzone_npc_tag,None,200,sprite_btn_event_overzone,False,200308,True,event_overzone_balloon_08,Random,4,0,None,,0,None,,0,None,
48,0,10003,Locale_Character:221_name,,Character,221,0,sprite_event_overzone_npc_tag,None,200,sprite_btn_event_overzone,False,200309,True,event_overzone_balloon_09,Random,4,0,None,,0,None,,0,None,
49,0,10003,Locale_Character:221_name,,Character,221,0,sprite_event_overzone_npc_tag,None,200,sprite_btn_event_overzone,False,200310,True,event_overzone_balloon_10,Random,4,0,None,,0,None,,0,None,
50,0,10003,Locale_Character:221_name,,Character,221,0,sprite_event_overzone_npc_tag,None,200,sprite_btn_event_overzone,False,200311,True,event_overzone_balloon_11,Random,4,0,None,,0,None,,0,None,
51,0,10003,Locale_Character:221_name,,Character,221,0,sprite_event_overzone_npc_tag,None,200,sprite_btn_event_overzone,False,200312,True,event_overzone_balloon_12,Random,4,0,None,,0,None,,0,None,
52,0,10003,Locale_Character:222_name,,Character,222,0,sprite_event_overzone_npc_tag,None,200,sprite_btn_event_overzone,False,200313,True,event_overzone_balloon_13,Random,4,0,None,,0,None,,0,None,
53,0,10003,Locale_Character:222_name,,Character,222,0,sprite_event_overzone_npc_tag,None,200,sprite_btn_event_overzone,False,200314,True,event_overzone_balloon_14,Random,4,0,None,,0,None,,0,None,
54,0,10003,Locale_Character:222_name,,Character,222,0,sprite_event_overzone_npc_tag,None,200,sprite_btn_event_overzone,False,200315,True,event_overzone_balloon_15,Random,4,0,None,,0,None,,0,None,
55,0,10003,Locale_Character:222_name,,Character,222,0,sprite_event_overzone_npc_tag,None,200,sprite_btn_event_overzone,False,200316,True,event_overzone_balloon_16,Random,4,0,None,,0,None,,0,None,
56,0,10003,Locale_Character:222_name,,Character,222,0,sprite_event_overzone_npc_tag,None,200,sprite_btn_event_overzone,False,200317,True,event_overzone_balloon_17,Random,4,0,None,,0,None,,0,None,
57,0,10003,Locale_Character:222_name,,Character,222,0,sprite_event_overzone_npc_tag,None,200,sprite_btn_event_overzone,False,200318,True,event_overzone_balloon_18,Random,4,0,None,,0,None,,0,None,
58,0,10003,Locale_Character:934_name,,Character,307,0,sprite_event_overzone_npc_tag,None,200,sprite_btn_event_overzone,False,200319,True,event_overzone_balloon_19,Random,4,0,None,,0,None,,0,None,
59,0,10003,Locale_Character:934_name,,Character,307,0,sprite_event_overzone_npc_tag,None,200,sprite_btn_event_overzone,False,200320,True,event_overzone_balloon_20,Random,4,0,None,,0,None,,0,None,
60,0,10003,Locale_Character:934_name,,Character,307,0,sprite_event_overzone_npc_tag,None,200,sprite_btn_event_overzone,False,200321,True,event_overzone_balloon_21,Random,4,0,None,,0,None,,0,None,
61,0,10003,Locale_Character:934_name,,Character,307,0,sprite_event_overzone_npc_tag,None,200,sprite_btn_event_overzone,False,200322,True,event_overzone_balloon_22,Random,4,0,None,,0,None,,0,None,
62,0,10003,Locale_Character:npc_956_name_var_03,,Npc,7001006,0,sprite_event_overzone_npc_tag,None,200,sprite_btn_event_overzone,False,200325,True,event_overzone_balloon_23,Random,4,0,None,,0,None,,0,None,
63,0,10003,Locale_Character:npc_956_name_var_03,,Npc,7001006,0,sprite_event_overzone_npc_tag,None,200,sprite_btn_event_overzone,False,200326,True,event_overzone_balloon_24,Random,4,0,None,,0,None,,0,None,
64,0,10003,Locale_Character:npc_956_name_var_03,,Npc,7001006,0,sprite_event_overzone_npc_tag,None,200,sprite_btn_event_overzone,False,200327,True,event_overzone_balloon_25,Random,4,0,None,,0,None,,0,None,
65,0,10003,Locale_Character:npc_956_name_var_03,,Npc,7001006,0,sprite_event_overzone_npc_tag,None,200,sprite_btn_event_overzone,False,0,True,,None,8,0,None,,0,None,,0,None,
66,0,10003,Locale_Character:npc_956_name_var_03,,Npc,7001006,0,sprite_event_overzone_npc_tag,None,200,sprite_btn_event_overzone,False,200329,True,event_overzone_balloon_27,Random,4,0,None,,0,None,,0,None,
67,0,10003,Locale_Character:npc_956_name_var_03,,Npc,7001006,0,sprite_event_overzone_npc_tag,None,200,sprite_btn_event_overzone,False,200330,True,event_overzone_balloon_28,Random,4,0,None,,0,None,,0,None,
68,0,10003,Locale_Character:npc_956_name_var_03,,Npc,7001006,0,sprite_event_overzone_npc_tag,None,200,sprite_btn_event_overzone,False,200331,True,event_overzone_balloon_29,Random,4,0,None,,0,None,,0,None,
69,0,10003,Locale_Character:npc_956_name_var_03,,Npc,7001006,0,sprite_event_overzone_npc_tag,None,200,sprite_btn_event_overzone,False,200332,True,event_overzone_balloon_30,Random,4,0,None,,0,None,,0,None,
70,0,10003,Locale_Character:npc_956_name_var_03,,Npc,7001006,0,sprite_event_overzone_npc_tag,None,200,sprite_btn_event_overzone,False,200333,False,,None,0,0,None,,0,None,,0,None,
71,0,10003,Locale_Character:npc_956_name_var_03,,Npc,7001006,0,sprite_event_overzone_npc_tag,None,200,sprite_btn_event_overzone,False,200334,True,event_overzone_balloon_26,None,8,0,None,,0,None,,0,None,
72,0,10003,Locale_Character:npc_956_name_var_03,,Npc,7001006,0,sprite_event_overzone_npc_tag,None,200,sprite_btn_event_overzone,False,200335,True,event_overzone_balloon_31,None,8,0,None,,0,None,,0,None,
73,4,10003,Locale_Character:npc_954_name_var_02,Locale_Event:event_contents_whitememory,Npc,7001002,0,sprite_event_overzone_npc_tag,None,200,sprite_btn_event_overzone,False,200338,False,,None,0,80305,None,,0,None,,0,None,
74,1,10004,Locale_Character:142_name,Locale_Event:event_contents_storydungeon_before,Character,142,1,sprite_event_bluewaterisland_npc_tag,None,200,sprite_btn_event_bluewaterisland,False,0,False,,None,0,40020,None,,0,None,,0,None,
75,0,10004,Locale_Character:npc_9999999_name_01,,Npc,9999999,0,sprite_event_bluewaterisland_npc_tag,None,200,sprite_btn_event_bluewaterisland,False,200401,False,,None,0,0,None,,0,None,,0,None,
76,2,10004,Locale_Character:npc_9999999_name_01,Locale_Event:event_contents_storydungeon_after,Npc,9999999,0,sprite_event_bluewaterisland_npc_tag,None,200,sprite_btn_event_bluewaterisland,False,200402,False,,None,0,40021,None,,0,None,,0,None,
77,5,10004,Locale_Character:npc_9999999_name_02,Locale_Event:event_contents_login,Npc,9999999,0,sprite_event_bluewaterisland_npc_tag,None,200,sprite_btn_event_bluewaterisland,False,0,False,,None,0,80401,None,,0,None,,0,None,
78,6,10004,Locale_Character:201_name,Locale_Event:event_contents_shop,Character,201,1,sprite_event_bluewaterisland_npc_tag,None,200,sprite_btn_event_bluewaterisland,True,0,False,,None,0,80402,None,,0,None,,0,None,
79,0,10004,Locale_Character:npc_107_name,,Npc,7002001,0,sprite_event_bluewaterisland_npc_tag,None,200,sprite_btn_event_bluewaterisland,True,200403,False,,None,0,0,None,,0,None,,0,None,
80,4,10004,Locale_Character:npc_107_name,Locale_Event:event_contents_minigame,Npc,7002001,0,sprite_event_bluewaterisland_npc_tag,None,200,sprite_btn_event_bluewaterisland,True,200404,False,,None,0,80403,None,,0,None,,0,None,
81,3,10004,Locale_Character:npc_5001_name,Locale_Event:event_contents_challenge,Npc,7001007,0,sprite_event_bluewaterisland_npc_tag,None,200,sprite_btn_event_bluewaterisland,False,200405,False,,None,0,60020,None,,0,None,,0,None,
82,0,10004,Locale_Character:11_name,,Character,14,0,sprite_event_bluewaterisland_npc_tag,None,200,sprite_btn_event_bluewaterisland,False,200406,False,,None,0,0,None,,0,None,,0,None,
83,0,10004,Locale_Character:131_name,,Character,131,1,sprite_event_bluewaterisland_npc_tag,None,200,sprite_btn_event_bluewaterisland,False,200407,False,,None,0,0,None,,0,None,,0,None,
84,0,10004,Locale_Character:130_name,,Character,132,0,sprite_event_bluewaterisland_npc_tag,None,200,sprite_btn_event_bluewaterisland,False,200408,False,,None,0,0,None,,0,None,,0,None,
85,0,10004,Locale_Character:10_name,,Character,10,2,sprite_event_bluewaterisland_npc_tag,None,200,sprite_btn_event_bluewaterisland,False,200409,False,,None,0,0,None,,0,None,,0,None,
86,0,10004,Locale_Character:82_name,,Character,82,1,sprite_event_bluewaterisland_npc_tag,None,200,sprite_btn_event_bluewaterisland,False,200410,False,,None,0,0,None,,0,None,,0,None,
87,0,10004,Locale_Character:11_name,,Character,14,0,sprite_event_bluewaterisland_npc_tag,None,200,sprite_btn_event_bluewaterisland,False,200411,True,event_BlueWaterIsland_balloon_01,Random,4,0,None,,0,None,,0,None,
88,0,10004,Locale_Character:131_name,,Character,131,1,sprite_event_bluewaterisland_npc_tag,None,200,sprite_btn_event_bluewaterisland,False,200412,True,event_BlueWaterIsland_balloon_02,Random,5,0,None,,0,None,,0,None,
89,0,10004,Locale_Character:130_name,,Character,132,0,sprite_event_bluewaterisland_npc_tag,None,200,sprite_btn_event_bluewaterisland,False,200413,True,event_BlueWaterIsland_balloon_03,Random,6,0,None,,0,None,,0,None,
90,0,10004,Locale_Character:10_name,,Character,10,2,sprite_event_bluewaterisland_npc_tag,None,200,sprite_btn_event_bluewaterisland,False,200414,False,,None,0,0,None,,0,None,,0,None,
91,0,10004,Locale_Character:82_name,,Character,82,1,sprite_event_bluewaterisland_npc_tag,None,200,sprite_btn_event_bluewaterisland,False,200415,False,,None,0,0,None,,0,None,,0,None,
92,0,10004,Locale_Character:11_name,,Character,14,0,sprite_event_bluewaterisland_npc_tag,None,200,sprite_btn_event_bluewaterisland,False,200416,False,,None,0,0,None,,0,None,,0,None,
93,0,10004,Locale_Character:131_name,,Character,131,1,sprite_event_bluewaterisland_npc_tag,None,200,sprite_btn_event_bluewaterisland,False,200417,True,event_BlueWaterIsland_balloon_06,Random,4,0,None,,0,None,,0,None,
94,0,10004,Locale_Character:130_name,,Character,132,0,sprite_event_bluewaterisland_npc_tag,None,200,sprite_btn_event_bluewaterisland,False,200418,False,,None,0,0,None,,0,None,,0,None,
95,0,10004,Locale_Character:10_name,,Character,10,2,sprite_event_bluewaterisland_npc_tag,None,200,sprite_btn_event_bluewaterisland,False,200419,True,event_BlueWaterIsland_balloon_05,Random,5,0,None,,0,None,,0,None,
96,0,10004,Locale_Character:82_name,,Character,82,1,sprite_event_bluewaterisland_npc_tag,None,200,sprite_btn_event_bluewaterisland,False,200420,True,event_BlueWaterIsland_balloon_04,Random,6,0,None,,0,None,,0,None,
97,0,10004,Locale_Character:11_name,,Character,14,0,sprite_event_bluewaterisland_npc_tag,None,200,sprite_btn_event_bluewaterisland,False,200421,True,event_BlueWaterIsland_balloon_07,Random,4,0,None,,0,None,,0,None,
98,0,10004,Locale_Character:131_name,,Character,131,1,sprite_event_bluewaterisland_npc_tag,None,200,sprite_btn_event_bluewaterisland,False,200422,False,,None,0,0,None,,0,None,,0,None,
99,0,10004,Locale_Character:130_name,,Character,132,0,sprite_event_bluewaterisland_npc_tag,None,200,sprite_btn_event_bluewaterisland,False,200423,True,event_BlueWaterIsland_balloon_08,Random,5,0,None,,0,None,,0,None,
100,0,10004,Locale_Character:10_name,,Character,10,2,sprite_event_bluewaterisland_npc_tag,None,200,sprite_btn_event_bluewaterisland,False,200424,False,,None,0,0,None,,0,None,,0,None,
101,0,10004,Locale_Character:82_name,,Character,82,1,sprite_event_bluewaterisland_npc_tag,None,200,sprite_btn_event_bluewaterisland,False,200425,False,,None,0,0,None,,0,None,,0,None,
102,0,10004,Locale_Character:11_name,,Character,14,0,sprite_event_bluewaterisland_npc_tag,None,200,sprite_btn_event_bluewaterisland,False,200426,False,,None,0,0,None,,0,None,,0,None,
103,0,10004,Locale_Character:131_name,,Character,131,1,sprite_event_bluewaterisland_npc_tag,None,200,sprite_btn_event_bluewaterisland,False,200427,True,event_BlueWaterIsland_balloon_09,Random,4,0,None,,0,None,,0,None,
104,0,10004,Locale_Character:130_name,,Character,132,0,sprite_event_bluewaterisland_npc_tag,None,200,sprite_btn_event_bluewaterisland,False,200428,True,event_BlueWaterIsland_balloon_10,Random,5,0,None,,0,None,,0,None,
105,0,10004,Locale_Character:10_name,,Character,10,2,sprite_event_bluewaterisland_npc_tag,None,200,sprite_btn_event_bluewaterisland,False,200429,False,,None,0,0,None,,0,None,,0,None,
106,0,10004,Locale_Character:82_name,,Character,82,1,sprite_event_bluewaterisland_npc_tag,None,200,sprite_btn_event_bluewaterisland,False,200430,False,,None,0,0,None,,0,None,,0,None,
107,0,10004,Locale_Character:11_name,,Character,14,0,sprite_event_bluewaterisland_npc_tag,None,200,sprite_btn_event_bluewaterisland,False,200431,True,event_BlueWaterIsland_balloon_13,Random,4,0,None,,0,None,,0,None,
108,0,10004,Locale_Character:131_name,,Character,131,1,sprite_event_bluewaterisland_npc_tag,None,200,sprite_btn_event_bluewaterisland,False,200432,False,,None,0,0,None,,0,None,,0,None,
109,0,10004,Locale_Character:130_name,,Character,132,0,sprite_event_bluewaterisland_npc_tag,None,200,sprite_btn_event_bluewaterisland,False,200433,True,event_BlueWaterIsland_balloon_12,Random,5,0,None,,0,None,,0,None,
110,0,10004,Locale_Character:10_name,,Character,10,2,sprite_event_bluewaterisland_npc_tag,None,200,sprite_btn_event_bluewaterisland,False,200434,False,,None,0,0,None,,0,None,,0,None,
111,0,10004,Locale_Character:82_name,,Character,82,1,sprite_event_bluewaterisland_npc_tag,None,200,sprite_btn_event_bluewaterisland,False,200435,True,event_BlueWaterIsland_balloon_11,Random,6,0,None,,0,None,,0,None,
112,1,10005,Locale_Character:npc_5025_name,Locale_Event:event_contents_storydungeon_before,Npc,7003003,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,0,False,,None,0,40024,None,,0,None,,0,None,
113,0,10005,Locale_Character:npc_5024_name,,Npc,7003002,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200501,False,,None,0,0,None,,0,None,,0,None,
114,2,10005,Locale_Character:npc_5024_name,Locale_Event:event_contents_storydungeon_after,Npc,7003002,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200502,False,,None,0,40025,None,,0,None,,0,None,
115,5,10005,Locale_Character:npc_5023_name,Locale_Event:event_contents_login,Npc,7003001,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,True,0,False,,None,0,80601,None,,0,None,,0,None,
116,6,10005,Locale_Character:npc_9999999_name_03,Locale_Event:event_contents_shop,Npc,9999999,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,True,0,False,,None,0,80602,None,,0,None,,0,None,
117,0,10005,Locale_Character:npc_9999999_name_05,,Npc,9999999,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200503,False,,None,0,0,None,,0,None,,0,None,
118,4,10005,Locale_Character:npc_9999999_name_05,Locale_Event:event_contents_minigame,Npc,9999999,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200504,False,,None,0,80603,None,,0,None,,0,None,
119,3,10005,Locale_Character:npc_5001_name,Locale_Event:event_contents_challenge,Npc,7001007,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,0,False,,None,0,60024,None,,0,None,,0,None,
120,7,10005,Locale_Character:npc_9999999_name_04,Locale_Event:cooperation_event_name,Npc,9999999,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,0,False,,None,0,30016,Cooperation,30016,30017,Cooperation,30017,30018,Cooperation,30018
121,0,10005,,,Character,353,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200505,True,event_seayouagain_balloon_01,Random,4,0,None,,0,None,,0,None,
122,0,10005,,,Character,15,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200506,True,event_seayouagain_balloon_02,Random,4,0,None,,0,None,,0,None,
123,0,10005,,,Character,10,2,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200507,True,event_seayouagain_balloon_03,Random,4,0,None,,0,None,,0,None,
124,0,10005,,,Character,14,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200508,True,event_seayouagain_balloon_04,Random,4,0,None,,0,None,,0,None,
125,0,10005,,,Character,132,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200509,True,event_seayouagain_balloon_05,Random,4,0,None,,0,None,,0,None,
126,0,10005,,,Character,131,1,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200510,True,event_seayouagain_balloon_06,Random,4,0,None,,0,None,,0,None,
127,0,10005,,,Character,201,1,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200511,True,event_seayouagain_balloon_07,Random,4,0,None,,0,None,,0,None,
128,0,10005,,,Character,142,1,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200512,True,event_seayouagain_balloon_08,Random,4,0,None,,0,None,,0,None,
129,0,10005,,,Character,82,1,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200513,True,event_seayouagain_balloon_09,Random,4,0,None,,0,None,,0,None,
130,0,10005,,,Character,353,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200514,True,event_seayouagain_balloon_10,Random,4,0,None,,0,None,,0,None,
131,0,10005,,,Character,15,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200515,True,event_seayouagain_balloon_11,Random,4,0,None,,0,None,,0,None,
