id,custom_shop_id,custom_order,package_group_id,custom_group_id,custom_group_count,name_localkey,description_localkey,product_resource_id,buy_limit_type,is_limit,buy_limit_count,is_free,midas_product_id
210302,2103,2,209602,209602,3,Locale_InAppShopProduct:PACKAGESHOP_CUSTOM_03_PRODUCT_02_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_custom_02_02,Account,True,1,False,10210302
210303,2103,3,209603,209603,4,Locale_InAppShopProduct:PACKAGESHOP_CUSTOM_03_PRODUCT_03_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_custom_02_03,Account,True,1,False,10210303
210801,2108,1,209601,209601,2,Locale_InAppShopProduct:PACKAGESHOP_CUSTOM_03_PRODUCT_01_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_custom_02_01,Account,True,1,False,10210801
210802,2108,2,209602,209602,3,Locale_InAppShopProduct:PACKAGESHOP_CUSTOM_03_PRODUCT_02_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_custom_02_02,Account,True,1,False,10210802
210803,2108,3,209603,209603,4,Locale_InAppShopProduct:PACKAGESHOP_CUSTOM_03_PRODUCT_03_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_custom_02_03,Account,True,1,False,10210803
211301,2113,1,209601,209601,2,Locale_InAppShopProduct:PACKAGESHOP_CUSTOM_03_PRODUCT_01_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_custom_02_01,Account,True,1,False,10211301
211302,2113,2,209602,209602,3,Locale_InAppShopProduct:PACKAGESHOP_CUSTOM_03_PRODUCT_02_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_custom_02_02,Account,True,1,False,10211302
211303,2113,3,209603,209603,4,Locale_InAppShopProduct:PACKAGESHOP_CUSTOM_03_PRODUCT_03_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_custom_02_03,Account,True,1,False,10211303
211601,2116,1,209601,209601,2,Locale_InAppShopProduct:PACKAGESHOP_CUSTOM_03_PRODUCT_01_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_custom_02_01,Account,True,1,False,10211601
211602,2116,2,209602,209602,3,Locale_InAppShopProduct:PACKAGESHOP_CUSTOM_03_PRODUCT_02_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_custom_02_02,Account,True,1,False,10211602
211603,2116,3,209603,209603,4,Locale_InAppShopProduct:PACKAGESHOP_CUSTOM_03_PRODUCT_03_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_custom_02_03,Account,True,1,False,10211603
212001,2120,1,209601,209601,2,Locale_InAppShopProduct:PACKAGESHOP_CUSTOM_03_PRODUCT_01_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_custom_02_01,Account,True,1,False,10212001
212002,2120,2,209602,209602,3,Locale_InAppShopProduct:PACKAGESHOP_CUSTOM_03_PRODUCT_02_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_custom_02_02,Account,True,1,False,10212002
212003,2120,3,209603,209603,4,Locale_InAppShopProduct:PACKAGESHOP_CUSTOM_03_PRODUCT_03_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_custom_02_03,Account,True,1,False,10212003
212401,2124,1,209601,209601,2,Locale_InAppShopProduct:PACKAGESHOP_CUSTOM_03_PRODUCT_01_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_custom_02_01,Account,True,1,False,10212401
212402,2124,2,209602,209602,3,Locale_InAppShopProduct:PACKAGESHOP_CUSTOM_03_PRODUCT_02_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_custom_02_02,Account,True,1,False,10212402
212403,2124,3,209603,209603,4,Locale_InAppShopProduct:PACKAGESHOP_CUSTOM_03_PRODUCT_03_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_custom_02_03,Account,True,1,False,10212403
212701,2127,1,209601,209601,2,Locale_InAppShopProduct:PACKAGESHOP_CUSTOM_03_PRODUCT_01_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_custom_02_01,Account,True,1,False,10212701
212702,2127,2,209602,209602,3,Locale_InAppShopProduct:PACKAGESHOP_CUSTOM_03_PRODUCT_02_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_custom_02_02,Account,True,1,False,10212702
212703,2127,3,209603,209603,4,Locale_InAppShopProduct:PACKAGESHOP_CUSTOM_03_PRODUCT_03_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_custom_02_03,Account,True,1,False,10212703
213201,2132,1,213201,213201,3,Locale_InAppShopProduct:PACKAGESHOP_CUSTOM_01_PRODUCT_01_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_custom_02_01,Account,True,1,False,10213201
213202,2132,2,213202,213202,4,Locale_InAppShopProduct:PACKAGESHOP_CUSTOM_01_PRODUCT_02_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_custom_02_02,Account,True,1,False,10213202
213203,2132,3,213203,213203,4,Locale_InAppShopProduct:PACKAGESHOP_CUSTOM_01_PRODUCT_03_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_custom_02_03,Account,True,1,False,10213203
213801,2138,1,213201,213201,3,Locale_InAppShopProduct:PACKAGESHOP_CUSTOM_01_PRODUCT_01_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_custom_02_01,Account,True,1,False,10213801
213802,2138,2,213202,213202,4,Locale_InAppShopProduct:PACKAGESHOP_CUSTOM_01_PRODUCT_02_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_custom_02_02,Account,True,1,False,10213802
213803,2138,3,213203,213203,4,Locale_InAppShopProduct:PACKAGESHOP_CUSTOM_01_PRODUCT_03_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_custom_02_03,Account,True,1,False,10213803
214501,2145,1,213201,213201,3,Locale_InAppShopProduct:PACKAGESHOP_CUSTOM_01_PRODUCT_01_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_custom_02_01,Account,True,1,False,10214501
214502,2145,2,213202,213202,4,Locale_InAppShopProduct:PACKAGESHOP_CUSTOM_01_PRODUCT_02_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_custom_02_02,Account,True,1,False,10214502
214503,2145,3,213203,213203,4,Locale_InAppShopProduct:PACKAGESHOP_CUSTOM_01_PRODUCT_03_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_custom_02_03,Account,True,1,False,10214503
214901,2149,1,213201,213201,3,Locale_InAppShopProduct:PACKAGESHOP_CUSTOM_01_PRODUCT_01_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_custom_02_01,Account,True,1,False,10214901
214902,2149,2,213202,213202,4,Locale_InAppShopProduct:PACKAGESHOP_CUSTOM_01_PRODUCT_02_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_custom_02_02,Account,True,1,False,10214902
214903,2149,3,213203,213203,4,Locale_InAppShopProduct:PACKAGESHOP_CUSTOM_01_PRODUCT_03_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_custom_02_03,Account,True,1,False,10214903
