id,order,user_title_production_type,user_title_production_id,icon_resource_id,name_locale_key,desc_locale_key,reward_id,not_acquired_is_visible
3008,30018,Assembly,3008,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_3008,Locale_System:USERTITLE_DESCRIPTION_NIKKE_3008,103008,True
3009,30012,Assembly,3009,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_3009,Locale_System:USERTITLE_DESCRIPTION_NIKKE_3009,103009,True
3010,30013,Assembly,3010,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_3010,Locale_System:USERTITLE_DESCRIPTION_NIKKE_3010,103010,True
3011,30019,Assembly,3011,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_3011,Locale_System:USERTITLE_DESCRIPTION_NIKKE_3011,103011,True
5001,10041,Assembly,5001,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5001,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5001,105001,True
5002,10077,Assembly,5002,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5002,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5002,105002,True
5003,10078,Assembly,5003,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5003,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5003,105003,True
5004,10079,Assembly,5004,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5004,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5004,105004,True
5005,10001,Assembly,5005,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5005,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5005,105005,True
5006,10042,Assembly,5006,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5006,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5006,105006,True
5007,10002,Assembly,5007,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5007,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5007,105007,True
5008,10080,Assembly,5008,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5008,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5008,105008,True
5009,10081,Assembly,5009,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5009,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5009,105009,True
5010,10082,Assembly,5010,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5010,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5010,105010,True
5011,10043,Assembly,5011,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5011,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5011,105011,True
5012,10123,Assembly,5012,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5012,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5012,105012,True
5013,10124,Assembly,5013,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5013,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5013,105013,True
5014,10044,Assembly,5014,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5014,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5014,105014,True
5015,10003,Assembly,5015,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5015,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5015,105015,True
5016,10004,Assembly,5016,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5016,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5016,105016,True
5017,10005,Assembly,5017,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5017,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5017,105017,True
5018,10006,Assembly,5018,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5018,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5018,105018,True
5019,10007,Assembly,5019,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5019,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5019,105019,True
5020,10008,Assembly,5020,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5020,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5020,105020,True
5021,10045,Assembly,5021,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5021,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5021,105021,True
5022,10009,Assembly,5022,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5022,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5022,105022,True
5023,10010,Assembly,5023,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5023,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5023,105023,True
5024,10046,Assembly,5024,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5024,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5024,105024,True
5025,10047,Assembly,5025,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5025,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5025,105025,True
5026,10083,Assembly,5026,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5026,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5026,105026,True
5027,10048,Assembly,5027,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5027,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5027,105027,True
5028,10084,Assembly,5028,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5028,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5028,105028,True
5029,10085,Assembly,5029,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5029,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5029,105029,True
5030,10049,Assembly,5030,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5030,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5030,105030,True
5031,10011,Assembly,5031,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5031,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5031,105031,True
5032,10012,Assembly,5032,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5032,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5032,105032,True
5033,10086,Assembly,5033,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5033,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5033,105033,True
5034,10087,Assembly,5034,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5034,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5034,105034,True
5035,10088,Assembly,5035,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5035,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5035,105035,True
5036,10089,Assembly,5036,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5036,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5036,105036,True
5037,10090,Assembly,5037,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5037,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5037,105037,True
5038,10062,Assembly,5038,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5038,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5038,105038,True
5039,10091,Assembly,5039,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5039,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5039,105039,True
5040,10125,Assembly,5040,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5040,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5040,105040,True
5041,10126,Assembly,5041,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5041,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5041,105041,True
5042,10127,Assembly,5042,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5042,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5042,105042,True
5043,10128,Assembly,5043,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5043,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5043,105043,True
5044,10129,Assembly,5044,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5044,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5044,105044,True
5045,10102,Assembly,5045,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5045,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5045,105045,True
5046,10110,Assembly,5046,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5046,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5046,105046,True
5048,10024,Assembly,5048,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5048,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5048,105048,True
5050,10094,Assembly,5050,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5050,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5050,105050,True
5051,10095,Assembly,5051,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5051,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5051,105051,True
5053,10067,Assembly,5053,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5053,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5053,105053,True
5054,10096,Assembly,5054,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5054,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5054,105054,True
5055,10052,Assembly,5055,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5055,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5055,105055,True
5056,10131,Assembly,5056,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5056,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5056,105056,True
5059,10053,Assembly,5059,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5059,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5059,105059,True
5061,10132,Assembly,5061,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5061,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5061,105061,True
5063,30010,Assembly,5063,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5063,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5063,105063,True
5064,10103,Assembly,5064,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5064,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5064,105064,True
5065,10138,Assembly,5065,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5065,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5065,105065,True
5066,10017,Assembly,5066,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5066,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5066,105066,True
5068,10104,Assembly,5068,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5068,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5068,105068,True
5069,10097,Assembly,5069,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5069,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5069,105069,True
5070,10098,Assembly,5070,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5070,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5070,105070,True
5071,10018,Assembly,5071,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5071,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5071,105071,True
5074,10099,Assembly,5074,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5074,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5074,105074,True
5075,10100,Assembly,5075,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5075,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5075,105075,True
5078,10057,Assembly,5078,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5078,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5078,105078,True
5079,10019,Assembly,5079,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5079,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5079,105079,True
5081,10065,Assembly,5081,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5081,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5081,105081,True
5082,10025,Assembly,5082,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5082,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5082,105082,True
5085,10060,Assembly,5085,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5085,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5085,105085,True
5087,10101,Assembly,5087,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5087,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5087,105087,True
5092,10108,Assembly,5092,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5092,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5092,105092,True
5097,10105,Assembly,5097,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5097,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5097,105097,True
5098,10023,Assembly,5098,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5098,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5098,105098,True
5099,10063,Assembly,5099,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5099,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5099,105099,True
5100,10064,Assembly,5100,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5100,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5100,105100,True
5101,10135,Assembly,5101,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5101,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5101,105101,True
5102,10136,Assembly,5102,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5102,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5102,105102,True
5103,10106,Assembly,5103,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5103,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5103,105103,True
5104,10107,Assembly,5104,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5104,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5104,105104,True
5105,10137,Assembly,5105,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5105,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5105,105105,True
5106,10026,Assembly,5106,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5106,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5106,105106,True
5107,10066,Assembly,5107,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5107,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5107,105107,True
5110,10027,Assembly,5110,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5110,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5110,105110,True
5111,10111,Assembly,5111,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5111,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5111,105111,True
