id,name_localkey,description_localkey,skill_icon,skill_ani_number,weapon_type,attack_type,fire_type,shot_count,shot_timing,penetration,projectile_speed,projectile_hp_ratio,projectile_def_ratio,projectile_radius_object,projectile_radius,spot_explosion_range,is_destroyable_projectile,relate_anim,deceleration_rate,casting_time,break_object_hp_raito,delay_time,skill_value_type_01,skill_value_01,skill_value_type_02,skill_value_02,target_character_ratio,target_cover_ratio,target_nothing_ratio,weapon_object_enum,calling_group_id,prefer_target,show_lock_on,target_count,object_position_type,is_using_timeline,control_gauge,cancel_type,linked_parts,break_object/0/name,break_object/0/value,break_object/1/name,break_object/1/value,break_object/10/name,break_object/10/value,break_object/11/name,break_object/11/value,break_object/2/name,break_object/2/value,break_object/3/name,break_object/3/value,break_object/4/name,break_object/4/value,break_object/5/name,break_object/5/value,break_object/6/name,break_object/6/value,break_object/7/name,break_object/7/value,break_object/8/name,break_object/8/value,break_object/9/name,break_object/9/value,control_parts/0/name,control_parts/0/value,control_parts/1/name,control_parts/1/value,control_parts/2/name,control_parts/2/value,control_parts/3/name,control_parts/3/value,control_parts/4/name,control_parts/4/value,control_parts/5/name,control_parts/5/value,move_object/0/name,move_object/0/value,move_object/1/name,move_object/1/value,move_object/2/name,move_object/2/value,move_object/3/name,move_object/3/value,object_position/0/name,object_position/0/value,object_position/1/name,object_position/1/value,object_position/2/name,object_position/2/value,object_position/3/name,object_position/3/value,object_position/4/name,object_position/4/value,object_position/5/name,object_position/5/value,object_resource/0/name,object_resource/0/value,object_resource/1/name,object_resource/1/value
100028,Locale_Skill:sk_name_immuneotherelement_Shot_01,Locale_Skill:sk_desc_immuneotherelement_Electronic_Shot_01,shield_move,Shot_01,AR,Electronic,Instant,1,Sequence,0,0,0,0,0,0,0,False,False,0,0,0,0,Percent,0,None,0,0,0,100,Weapon_object_01,0,Random,False,0,None,False,0,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,object_position,0,object_position,0,object_position,0,,,,,,,,,,
100029,Locale_Skill:sk_name_immuneotherelement_Shot_01,Locale_Skill:sk_desc_immuneotherelement_Iron_Shot_01,shield_move,Shot_01,AR,Iron,Instant,1,Sequence,0,0,0,0,0,0,0,False,False,0,0,0,0,Percent,0,None,0,0,0,100,Weapon_object_01,0,Random,False,0,None,False,0,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,object_position,0,object_position,0,object_position,0,,,,,,,,,,
100100,Locale_Skill:sk_name_suicide_Shot_01,Locale_Skill:sk_desc_suicide_None_Shot_01,suicide_bomb,Shot_01,GL,None,Suicide,1,Sequence,0,0,0,0,0,0,0,False,True,0,400,0,0,Percent,25700,None,0,80,20,0,Weapon_object_01,0,Random,True,0,None,False,0,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,object_position,0,object_position,0,object_position,0,,,,,,,,,,
100101,Locale_Skill:sk_name_suicide_Shot_01,Locale_Skill:sk_desc_suicide_None_Shot_01,suicide_bomb,Shot_01,GL,Fire,Suicide,1,Sequence,0,0,0,0,0,0,0,False,True,0,400,0,0,Percent,25700,None,0,80,20,0,Weapon_object_01,0,Random,True,0,None,False,0,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,object_position,0,object_position,0,object_position,0,,,,,,,,,,
100102,Locale_Skill:sk_name_suicide_Shot_01,Locale_Skill:sk_desc_suicide_None_Shot_01,suicide_bomb,Shot_01,GL,Water,Suicide,1,Sequence,0,0,0,0,0,0,0,False,True,0,400,0,0,Percent,25700,None,0,80,20,0,Weapon_object_01,0,Random,True,0,None,False,0,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,object_position,0,object_position,0,object_position,0,,,,,,,,,,
100103,Locale_Skill:sk_name_suicide_Shot_01,Locale_Skill:sk_desc_suicide_None_Shot_01,suicide_bomb,Shot_01,GL,Wind,Suicide,1,Sequence,0,0,0,0,0,0,0,False,True,0,400,0,0,Percent,25700,None,0,80,20,0,Weapon_object_01,0,Random,True,0,None,False,0,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,object_position,0,object_position,0,object_position,0,,,,,,,,,,
100104,Locale_Skill:sk_name_suicide_Shot_01,Locale_Skill:sk_desc_suicide_None_Shot_01,suicide_bomb,Shot_01,GL,Electronic,Suicide,1,Sequence,0,0,0,0,0,0,0,False,True,0,400,0,0,Percent,25700,None,0,80,20,0,Weapon_object_01,0,Random,True,0,None,False,0,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,object_position,0,object_position,0,object_position,0,,,,,,,,,,
100105,Locale_Skill:sk_name_suicide_Shot_01,Locale_Skill:sk_desc_suicide_None_Shot_01,suicide_bomb,Shot_01,GL,Iron,Suicide,1,Sequence,0,0,0,0,0,0,0,False,True,0,400,0,0,Percent,25700,None,0,80,20,0,Weapon_object_01,0,Random,True,0,None,False,0,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,object_position,0,object_position,0,object_position,0,,,,,,,,,,
100106,Locale_Skill:sk_name_ce002_proj,Locale_Skill:sk_desc_ce002_proj_01,bomb_summon,Shot_01,RL,Fire,ProjectileCurve,2,Sequence,0,500,10000,10000,2,50,0,True,True,0,100,0,50,Percent,3200,None,0,100,0,0,Weapon_object_01,0,Random,False,0,None,False,0,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,object_position,0,object_position,0,object_position,0,,,,,,,,,,
100107,Locale_Skill:sk_name_ce002_proj,Locale_Skill:sk_desc_f_sc1_pe0_rl_none_pro,bomb_summon,Shot_01,RL,Fire,ProjectileCurve,1,Concurrence,0,500,10000,10000,2,50,0,False,False,0,100,0,50,Percent,4300,None,0,80,20,0,Weapon_object_01,0,Random,False,0,None,False,0,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,object_position,0,object_position,0,object_position,0,,,,,,,,,,
100108,Locale_Skill:sk_name_ce002_proj,Locale_Skill:sk_desc_ce002_proj_02,bomb_summon,Shot_01,RL,Fire,ProjectileCurve,2,Sequence,0,500,10000,10000,2,50,0,True,False,0,100,0,50,Percent,3200,None,0,100,0,0,Weapon_object_01,0,Random,False,0,None,False,0,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,object_position,0,object_position,0,object_position,0,,,,,,,,,,
100109,Locale_Skill:sk_name_ce002_proj,Locale_Skill:sk_desc_ce002_proj_03,bomb_summon,Shot_01,RL,Fire,ProjectileCurve,1,Concurrence,0,500,10000,10000,2,50,0,True,True,0,200,0,50,Percent,10700,None,0,100,0,0,Weapon_object_02,0,Random,False,0,None,False,0,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,object_position,0,object_position,0,object_position,0,,,,,,,,,,
100110,Locale_Skill:sk_name_ce002_proj,Locale_Skill:sk_desc_ce002_proj_05,bomb_summon,Shot_01,RL,Fire,ProjectileCurve,4,Sequence,0,500,10000,10000,2,50,0,False,True,0,200,0,50,Percent,1800,None,0,80,20,0,Weapon_object_01,0,Random,False,0,None,False,0,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,object_position,0,object_position,0,object_position,0,,,,,,,,,,
100111,Locale_Skill:sk_name_ce002_proj,Locale_Skill:sk_desc_ce002_proj_04,bomb_summon,Shot_01,RL,Fire,ProjectileCurve,1,Concurrence,0,500,10000,10000,2,50,0,False,True,0,100,0,50,Percent,4300,None,0,80,20,0,Weapon_object_01,0,Random,False,0,None,False,0,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,object_position,0,object_position,0,object_position,0,,,,,,,,,,
100112,Locale_Skill:sk_name_ce002_proj,Locale_Skill:sk_desc_ce002_proj_02,bomb_summon,Shot_01,RL,Fire,ProjectileCurve,5,Concurrence,0,500,10000,10000,2,50,0,True,False,0,200,0,20,Percent,2100,None,0,100,0,0,Weapon_object_01,0,Random,False,0,None,False,0,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,object_position,0,object_position,0,object_position,0,,,,,,,,,,
100113,,,,Shot_02,RL,Fire,ProjectileCurve,5,Concurrence,0,500,10000,10000,2,50,0,False,False,0,200,0,20,Percent,1400,None,0,80,20,0,Weapon_object_02,0,Random,False,0,None,False,0,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,object_position,0,object_position,0,object_position,0,,,,,,,,,,
100114,Locale_Skill:sk_name_ce002_proj,Locale_Skill:sk_desc_ce002_proj_03,bomb_summon,Shot_01,RL,Fire,ProjectileCurve,2,ConcurrenceGroup,0,1000,10000,10000,2,50,0,True,False,0,200,0,20,Percent,5400,None,0,100,0,0,Weapon_object_01,0,Random,False,0,None,False,0,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,object_position,0,object_position,0,object_position,0,,,,,,,,,,
100115,Locale_Skill:sk_name_ce002_proj,Locale_Skill:sk_desc_ce002_proj_02,bomb_summon,Shot_01,RL,Fire,ProjectileCurve,1,Sequence,0,500,10000,10000,2,50,0,True,True,0,200,0,20,Percent,10700,None,0,100,0,0,Weapon_object_02,0,Random,False,0,None,False,0,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,object_position,0,object_position,0,object_position,0,,,,,,,,,,
100116,,,,Shot_02,RL,Fire,ProjectileCurve,1,Sequence,0,500,10000,10000,2,50,0,False,True,0,220,0,20,Percent,7700,None,0,80,20,0,Weapon_object_02,0,Random,False,0,None,False,0,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,object_position,0,object_position,0,object_position,0,,,,,,,,,,
100117,Locale_Skill:sk_name_ce002_proj,Locale_Skill:sk_desc_ce002_proj_05,bomb_summon,Shot_01,RL,Fire,ProjectileCurve,5,Sequence,0,500,10000,10000,2,50,0,False,True,0,200,0,20,Percent,1400,None,0,80,20,0,Weapon_object_01,0,Random,False,0,None,False,0,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,object_position,0,object_position,0,object_position,0,,,,,,,,,,
100118,Locale_Skill:sk_name_ce002_proj,Locale_Skill:sk_desc_ce002_proj_02,bomb_summon,Shot_01,RL,Fire,ProjectileCurve,2,Sequence,0,500,10000,10000,2,50,0,True,True,0,200,0,20,Percent,5400,None,0,100,0,0,Weapon_object_01,0,Random,False,0,None,False,0,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,object_position,0,object_position,0,object_position,0,,,,,,,,,,
100119,,,,Shot_02,RL,Fire,ProjectileCurve,2,Sequence,0,500,10000,10000,2,50,0,False,True,0,220,0,20,Percent,3900,None,0,80,20,0,Weapon_object_01,0,Random,False,0,None,False,0,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,object_position,0,object_position,0,object_position,0,,,,,,,,,,
100120,Locale_Skill:sk_name_ce002_proj,Locale_Skill:sk_desc_ce002_proj_03,bomb_summon,Shot_01,RL,Fire,ProjectileCurve,1,Concurrence,0,800,10000,10000,2,50,0,True,False,0,200,0,20,Percent,10700,None,0,100,0,0,Weapon_object_02,0,Random,False,0,None,False,0,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,object_position,0,object_position,0,object_position,0,,,,,,,,,,
100121,,,,Shot_02,RL,Fire,ProjectileCurve,2,Sequence,0,500,10000,10000,2,50,0,False,False,0,150,0,50,Percent,2900,None,0,80,20,0,Weapon_object_01,0,Random,False,0,None,False,0,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,object_position,0,object_position,0,object_position,0,,,,,,,,,,
100122,Locale_Skill:sk_name_ce002_proj,Locale_Skill:sk_desc_ce002_proj_06,bomb_summon,Shot_01,RL,Fire,ProjectileCurve,10,Sequence,0,300,10000,10000,2,50,0,True,False,0,200,0,50,Percent,1100,None,0,100,0,0,Weapon_object_03,0,Random,False,0,None,False,0,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,object_position,0,object_position,0,object_position,0,,,,,,,,,,
100123,Locale_Skill:sk_name_ce002_proj,Locale_Skill:sk_desc_ce002_proj_07,bomb_summon,Shot_02,RL,Fire,ProjectileCurve,2,Sequence,0,300,10000,10000,2,50,0,True,False,0,200,0,0,Percent,2700,None,0,100,0,0,Weapon_object_03,0,Random,False,0,None,False,0,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,object_position,0,object_position,0,object_position,0,,,,,,,,,,
100124,,,,Shot_05,RL,Fire,ProjectileCurve,2,Sequence,0,300,10000,10000,2,50,0,True,False,0,10,0,0,Percent,600,None,0,100,0,0,Weapon_object_03,0,Random,False,0,None,False,0,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,object_position,0,object_position,0,object_position,0,,,,,,,,,,
