id,group_id,skill_group,skill_icon,skill_name_locale,skill_description_locale,skill_to_activation,is_default_learn,prior_skill,need_learn_skillpoint,affect_skill_data/0/affect_skill_factor,affect_skill_data/0/affect_factor_value,affect_skill_data/0/affect_skill,affect_skill_data/1/affect_skill_factor,affect_skill_data/1/affect_factor_value,affect_skill_data/1/affect_skill,affect_skill_data/2/affect_skill_factor,affect_skill_data/2/affect_factor_value,affect_skill_data/2/affect_skill,affect_skill_data/3/affect_skill_factor,affect_skill_data/3/affect_factor_value,affect_skill_data/3/affect_skill,affect_skill_data/4/affect_skill_factor,affect_skill_data/4/affect_factor_value,affect_skill_data/4/affect_skill,affect_skill_data/5/affect_skill_factor,affect_skill_data/5/affect_factor_value,affect_skill_data/5/affect_skill
13,1,Survive,icn_ce006_skill_survive_05,Locale_Event:ce006_skill_name_survive_06,Locale_Event:ce006_skill_description_survive_06,0,False,12,2,PerfectDodgeGainBurstGauge,50,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
14,1,Survive,icn_ce006_skill_survive_06,Locale_Event:ce006_skill_name_survive_07,Locale_Event:ce006_skill_description_survive_07,23,False,11,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
15,1,Survive,icn_ce006_skill_survive_07,Locale_Event:ce006_skill_name_survive_08,Locale_Event:ce006_skill_description_survive_08,24,False,14,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
16,1,Survive,icn_ce006_skill_survive_08,Locale_Event:ce006_skill_name_survive_09,Locale_Event:ce006_skill_description_survive_09,0,False,15,2,DodgeSkillDelayTime,10,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
17,1,Survive,icn_ce006_skill_survive_09,Locale_Event:ce006_skill_name_survive_10,Locale_Event:ce006_skill_description_survive_10,0,False,0,1,CharacterDownHoldTime,40,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
18,1,Survive,icn_ce006_skill_survive_10,Locale_Event:ce006_skill_name_survive_11,Locale_Event:ce006_skill_description_survive_11,0,False,17,1,ReviveCount,1,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
19,1,Burst,icn_ce006_skill_burst_01,Locale_Event:ce006_skill_name_burst_01,Locale_Event:ce006_skill_description_burst_01,21,False,0,2,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
20,1,Burst,icn_ce006_skill_burst_02,Locale_Event:ce006_skill_name_burst_02,Locale_Event:ce006_skill_description_burst_02,0,False,19,3,SkillDamageUp,1,26,SkillDamageUp,1,27,SkillDamageUp,1,28,SkillDamageUp,1,29,SkillDamageUp,2,30,RecoveryHp,6000,30
21,1,Burst,icn_ce006_skill_burst_03,Locale_Event:ce006_skill_name_burst_03,Locale_Event:ce006_skill_description_burst_03,0,False,20,2,DecreaseShieldGauge,5,26,DecreaseShieldGauge,5,27,DecreaseShieldGauge,5,28,DecreaseShieldGauge,5,29,DecreaseShieldGauge,10,30,None,0,0
22,1,Burst,icn_ce006_skill_burst_04,Locale_Event:ce006_skill_name_burst_04,Locale_Event:ce006_skill_description_burst_04,19,False,0,2,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
23,1,Burst,icn_ce006_skill_burst_05,Locale_Event:ce006_skill_name_burst_05,Locale_Event:ce006_skill_description_burst_05,0,False,22,2,SkillDamageUp,5,24,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
24,1,Burst,icn_ce006_skill_burst_06,Locale_Event:ce006_skill_name_burst_06,Locale_Event:ce006_skill_description_burst_06,0,False,23,3,SkillDamageUp,10,24,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
25,1,Burst,icn_ce006_skill_burst_07,Locale_Event:ce006_skill_name_burst_07,Locale_Event:ce006_skill_description_burst_07,22,False,0,2,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
26,1,Burst,icn_ce006_skill_burst_08,Locale_Event:ce006_skill_name_burst_08,Locale_Event:ce006_skill_description_burst_08,0,False,25,2,BuffAttackUp,10,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
27,1,Burst,icn_ce006_skill_burst_09,Locale_Event:ce006_skill_name_burst_09,Locale_Event:ce006_skill_description_burst_09,0,False,26,2,BuffAttackSpeedUp,5,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
28,1,Burst,icn_ce006_skill_burst_10,Locale_Event:ce006_skill_name_burst_10,Locale_Event:ce006_skill_description_burst_10,20,True,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
29,1,Burst,icn_ce006_skill_burst_11,Locale_Event:ce006_skill_name_burst_11,Locale_Event:ce006_skill_description_burst_11,0,False,28,2,DecreaseBalanceGauge,1,25,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
30,1,Burst,icn_ce006_skill_burst_12,Locale_Event:ce006_skill_name_burst_12,Locale_Event:ce006_skill_description_burst_12,0,False,29,3,SkillDamageUp,10,25,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
31,1,Beta,icn_ce006_skill_beta_01,Locale_Event:ce006_skill_name_beta_01,Locale_Event:ce006_skill_description_beta_01,11,False,0,2,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
32,1,Beta,icn_ce006_skill_common_01,Locale_Event:ce006_skill_name_beta_02,Locale_Event:ce006_skill_description_beta_02,0,False,31,2,GainBetaGauge,50,14,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
33,1,Beta,icn_ce006_skill_beta_02,Locale_Event:ce006_skill_name_beta_03,Locale_Event:ce006_skill_description_beta_03,12,False,32,3,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
34,1,Beta,icn_ce006_skill_beta_03,Locale_Event:ce006_skill_name_beta_04,Locale_Event:ce006_skill_description_beta_04,0,False,33,2,SkillDamageUp,10,15,DecreaseBalanceGauge,1,15,None,0,0,None,0,0,None,0,0,None,0,0
35,1,Beta,icn_ce006_skill_beta_04,Locale_Event:ce006_skill_name_beta_05,Locale_Event:ce006_skill_description_beta_05,15,False,0,2,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
36,1,Beta,icn_ce006_skill_common_01,Locale_Event:ce006_skill_name_beta_06,Locale_Event:ce006_skill_description_beta_06,0,False,35,2,GainBetaGauge,50,19,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
37,1,Beta,icn_ce006_skill_beta_05,Locale_Event:ce006_skill_name_beta_07,Locale_Event:ce006_skill_description_beta_07,16,False,36,3,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
38,1,Beta,icn_ce006_skill_beta_06,Locale_Event:ce006_skill_name_beta_08,Locale_Event:ce006_skill_description_beta_08,0,False,37,2,SkillDamageUp,10,18,SkillDamageUp,10,19,None,0,0,None,0,0,None,0,0,None,0,0
39,1,Beta,icn_ce006_skill_beta_07,Locale_Event:ce006_skill_name_beta_09,Locale_Event:ce006_skill_description_beta_09,13,True,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
40,1,Beta,icn_ce006_skill_common_01,Locale_Event:ce006_skill_name_beta_10,Locale_Event:ce006_skill_description_beta_10,0,False,39,2,GainBetaGauge,50,16,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
41,1,Beta,icn_ce006_skill_beta_08,Locale_Event:ce006_skill_name_beta_11,Locale_Event:ce006_skill_description_beta_11,14,False,40,3,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
42,1,Beta,icn_ce006_skill_common_03,Locale_Event:ce006_skill_name_beta_12,Locale_Event:ce006_skill_description_beta_12,0,False,41,2,DecreaseShieldGauge,5,16,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
43,1,Beta,icn_ce006_skill_beta_09,Locale_Event:ce006_skill_name_beta_13,Locale_Event:ce006_skill_description_beta_13,17,False,0,2,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
44,1,Beta,icn_ce006_skill_common_03,Locale_Event:ce006_skill_name_beta_14,Locale_Event:ce006_skill_description_beta_14,0,False,43,2,DecreaseShieldGauge,5,21,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
45,1,Beta,icn_ce006_skill_beta_10,Locale_Event:ce006_skill_name_beta_15,Locale_Event:ce006_skill_description_beta_15,18,False,44,3,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
46,1,Beta,icn_ce006_skill_common_01,Locale_Event:ce006_skill_name_beta_16,Locale_Event:ce006_skill_description_beta_16,0,False,45,2,GainBetaGauge,50,21,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
