id,group,level,surface_battle_power,surface_skill_type,surface_skill_value_type,surface_skill_value,surface_skill_full_count,surface_skill_cool_time,surface_skill_range_type,surface_skill_range_value,surface_skill_target_category,surface_function_prefer_target,surface_function_prefer_target_num,duration_type,duration_value,surface_timing_trigger_type,surface_timing_trigger_standard,surface_timing_trigger_value,surface_status_trigger_type_1,surface_status_trigger_standard_1,surface_status_trigger_value_1,surface_status_trigger_type_2,surface_status_trigger_standard_2,surface_status_trigger_value_2,keeping_type,fx_prefab,fx_socket_point,locale_trigger_check
101020601,101021,6,0,SurfaceDamageReduction,Percent,-3000,1,0,Current_attack_target,0,Monster_platoon,None,0,Battles,0,OnAttack,User_platoon,0,IsFieldMonster,Trigger_target,0,IsAttacking,User_platoon,0,Off,fx_s_field_debuff_def,Center,False
101020701,101021,7,0,SurfaceDamageReduction,Percent,-3500,1,0,Current_attack_target,0,Monster_platoon,None,0,Battles,0,OnAttack,User_platoon,0,IsFieldMonster,Trigger_target,0,IsAttacking,User_platoon,0,Off,fx_s_field_debuff_def,Center,False
101020801,101021,8,0,SurfaceDamageReduction,Percent,-4000,1,0,Current_attack_target,0,Monster_platoon,None,0,Battles,0,OnAttack,User_platoon,0,IsFieldMonster,Trigger_target,0,IsAttacking,User_platoon,0,Off,fx_s_field_debuff_def,Center,False
101020901,101021,9,0,SurfaceDamageReduction,Percent,-4500,1,0,Current_attack_target,0,Monster_platoon,None,0,Battles,0,OnAttack,User_platoon,0,IsFieldMonster,Trigger_target,0,IsAttacking,User_platoon,0,Off,fx_s_field_debuff_def,Center,False
101021001,101021,10,0,SurfaceDamageReduction,Percent,-5000,1,0,Current_attack_target,0,Monster_platoon,None,0,Battles,0,OnAttack,User_platoon,0,IsFieldMonster,Trigger_target,0,IsAttacking,User_platoon,0,Off,fx_s_field_debuff_def,Center,False
101021101,101021,11,0,SurfaceDamageReduction,Percent,-5500,1,0,Current_attack_target,0,Monster_platoon,None,0,Battles,0,OnAttack,User_platoon,0,IsFieldMonster,Trigger_target,0,IsAttacking,User_platoon,0,Off,fx_s_field_debuff_def,Center,False
101021201,101021,12,0,SurfaceDamageReduction,Percent,-6000,1,0,Current_attack_target,0,Monster_platoon,None,0,Battles,0,OnAttack,User_platoon,0,IsFieldMonster,Trigger_target,0,IsAttacking,User_platoon,0,Off,fx_s_field_debuff_def,Center,False
101021301,101021,13,0,SurfaceDamageReduction,Percent,-6500,1,0,Current_attack_target,0,Monster_platoon,None,0,Battles,0,OnAttack,User_platoon,0,IsFieldMonster,Trigger_target,0,IsAttacking,User_platoon,0,Off,fx_s_field_debuff_def,Center,False
101021401,101021,14,0,SurfaceDamageReduction,Percent,-7000,1,0,Current_attack_target,0,Monster_platoon,None,0,Battles,0,OnAttack,User_platoon,0,IsFieldMonster,Trigger_target,0,IsAttacking,User_platoon,0,Off,fx_s_field_debuff_def,Center,False
101021501,101021,15,0,SurfaceDamageReduction,Percent,-7500,1,0,Current_attack_target,0,Monster_platoon,None,0,Battles,0,OnAttack,User_platoon,0,IsFieldMonster,Trigger_target,0,IsAttacking,User_platoon,0,Off,fx_s_field_debuff_def,Center,False
101021601,101021,16,0,SurfaceDamageReduction,Percent,-8000,1,0,Current_attack_target,0,Monster_platoon,None,0,Battles,0,OnAttack,User_platoon,0,IsFieldMonster,Trigger_target,0,IsAttacking,User_platoon,0,Off,fx_s_field_debuff_def,Center,False
101021701,101021,17,0,SurfaceDamageReduction,Percent,-8500,1,0,Current_attack_target,0,Monster_platoon,None,0,Battles,0,OnAttack,User_platoon,0,IsFieldMonster,Trigger_target,0,IsAttacking,User_platoon,0,Off,fx_s_field_debuff_def,Center,False
101021801,101021,18,0,SurfaceDamageReduction,Percent,-9000,1,0,Current_attack_target,0,Monster_platoon,None,0,Battles,0,OnAttack,User_platoon,0,IsFieldMonster,Trigger_target,0,IsAttacking,User_platoon,0,Off,fx_s_field_debuff_def,Center,False
101021901,101021,19,0,SurfaceDamageReduction,Percent,-9500,1,0,Current_attack_target,0,Monster_platoon,None,0,Battles,0,OnAttack,User_platoon,0,IsFieldMonster,Trigger_target,0,IsAttacking,User_platoon,0,Off,fx_s_field_debuff_def,Center,False
101022001,101021,20,0,SurfaceDamageReduction,Percent,-10000,1,0,Current_attack_target,0,Monster_platoon,None,0,Battles,0,OnAttack,User_platoon,0,IsFieldMonster,Trigger_target,0,IsAttacking,User_platoon,0,Off,fx_s_field_debuff_def,Center,False
101030101,101031,1,0,SurfaceShotRangeChange,Integer,1,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInField,User_platoon,0,None,None,0,Off,fx_buff_surface_surfaceshotrangechange,Center,False
101030201,101031,2,0,SurfaceShotRangeChange,Integer,1,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInField,User_platoon,0,None,None,0,Off,fx_buff_surface_surfaceshotrangechange,Center,False
101030301,101031,3,0,SurfaceShotRangeChange,Integer,1,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInField,User_platoon,0,None,None,0,Off,fx_buff_surface_surfaceshotrangechange,Center,False
101030401,101031,4,0,SurfaceShotRangeChange,Integer,1,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInField,User_platoon,0,None,None,0,Off,fx_buff_surface_surfaceshotrangechange,Center,False
101030501,101031,5,0,SurfaceShotRangeChange,Integer,1,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInField,User_platoon,0,None,None,0,Off,fx_buff_surface_surfaceshotrangechange,Center,False
101030601,101031,6,0,SurfaceShotRangeChange,Integer,1,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInField,User_platoon,0,None,None,0,Off,fx_buff_surface_surfaceshotrangechange,Center,False
101030701,101031,7,0,SurfaceShotRangeChange,Integer,1,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInField,User_platoon,0,None,None,0,Off,fx_buff_surface_surfaceshotrangechange,Center,False
101030801,101031,8,0,SurfaceShotRangeChange,Integer,1,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInField,User_platoon,0,None,None,0,Off,fx_buff_surface_surfaceshotrangechange,Center,False
101030901,101031,9,0,SurfaceShotRangeChange,Integer,1,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInField,User_platoon,0,None,None,0,Off,fx_buff_surface_surfaceshotrangechange,Center,False
101031001,101031,10,0,SurfaceShotRangeChange,Integer,1,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInField,User_platoon,0,None,None,0,Off,fx_buff_surface_surfaceshotrangechange,Center,False
101031101,101031,11,0,SurfaceShotRangeChange,Integer,1,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInField,User_platoon,0,None,None,0,Off,fx_buff_surface_surfaceshotrangechange,Center,False
101031201,101031,12,0,SurfaceShotRangeChange,Integer,1,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInField,User_platoon,0,None,None,0,Off,fx_buff_surface_surfaceshotrangechange,Center,False
101031301,101031,13,0,SurfaceShotRangeChange,Integer,1,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInField,User_platoon,0,None,None,0,Off,fx_buff_surface_surfaceshotrangechange,Center,False
101031401,101031,14,0,SurfaceShotRangeChange,Integer,1,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInField,User_platoon,0,None,None,0,Off,fx_buff_surface_surfaceshotrangechange,Center,False
101031501,101031,15,0,SurfaceShotRangeChange,Integer,1,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInField,User_platoon,0,None,None,0,Off,fx_buff_surface_surfaceshotrangechange,Center,False
101031601,101031,16,0,SurfaceShotRangeChange,Integer,1,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInField,User_platoon,0,None,None,0,Off,fx_buff_surface_surfaceshotrangechange,Center,False
101031701,101031,17,0,SurfaceShotRangeChange,Integer,1,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInField,User_platoon,0,None,None,0,Off,fx_buff_surface_surfaceshotrangechange,Center,False
101031801,101031,18,0,SurfaceShotRangeChange,Integer,1,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInField,User_platoon,0,None,None,0,Off,fx_buff_surface_surfaceshotrangechange,Center,False
101031901,101031,19,0,SurfaceShotRangeChange,Integer,1,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInField,User_platoon,0,None,None,0,Off,fx_buff_surface_surfaceshotrangechange,Center,False
101032001,101031,20,0,SurfaceShotRangeChange,Integer,1,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInField,User_platoon,0,None,None,0,Off,fx_buff_surface_surfaceshotrangechange,Center,False
101040101,101041,1,0,SurfaceDamageRecoveryHeal,Percent,210,1,0,User_platoon,0,Nikke_platoon,None,0,TimeSec,0,OnKillEnemyPlatoon,User_platoon,0,IsFieldMonster,Trigger_target,0,None,None,0,On,fx_s_field_buff_heal,Center,False
101040201,101041,2,0,SurfaceDamageRecoveryHeal,Percent,420,1,0,User_platoon,0,Nikke_platoon,None,0,TimeSec,0,OnKillEnemyPlatoon,User_platoon,0,IsFieldMonster,Trigger_target,0,None,None,0,On,fx_s_field_buff_heal,Center,False
101040301,101041,3,0,SurfaceDamageRecoveryHeal,Percent,630,1,0,User_platoon,0,Nikke_platoon,None,0,TimeSec,0,OnKillEnemyPlatoon,User_platoon,0,IsFieldMonster,Trigger_target,0,None,None,0,On,fx_s_field_buff_heal,Center,False
101040401,101041,4,0,SurfaceDamageRecoveryHeal,Percent,840,1,0,User_platoon,0,Nikke_platoon,None,0,TimeSec,0,OnKillEnemyPlatoon,User_platoon,0,IsFieldMonster,Trigger_target,0,None,None,0,On,fx_s_field_buff_heal,Center,False
101040501,101041,5,0,SurfaceDamageRecoveryHeal,Percent,1050,1,0,User_platoon,0,Nikke_platoon,None,0,TimeSec,0,OnKillEnemyPlatoon,User_platoon,0,IsFieldMonster,Trigger_target,0,None,None,0,On,fx_s_field_buff_heal,Center,False
101040601,101041,6,0,SurfaceDamageRecoveryHeal,Percent,1260,1,0,User_platoon,0,Nikke_platoon,None,0,TimeSec,0,OnKillEnemyPlatoon,User_platoon,0,IsFieldMonster,Trigger_target,0,None,None,0,On,fx_s_field_buff_heal,Center,False
101040701,101041,7,0,SurfaceDamageRecoveryHeal,Percent,1470,1,0,User_platoon,0,Nikke_platoon,None,0,TimeSec,0,OnKillEnemyPlatoon,User_platoon,0,IsFieldMonster,Trigger_target,0,None,None,0,On,fx_s_field_buff_heal,Center,False
101040801,101041,8,0,SurfaceDamageRecoveryHeal,Percent,1680,1,0,User_platoon,0,Nikke_platoon,None,0,TimeSec,0,OnKillEnemyPlatoon,User_platoon,0,IsFieldMonster,Trigger_target,0,None,None,0,On,fx_s_field_buff_heal,Center,False
101040901,101041,9,0,SurfaceDamageRecoveryHeal,Percent,1890,1,0,User_platoon,0,Nikke_platoon,None,0,TimeSec,0,OnKillEnemyPlatoon,User_platoon,0,IsFieldMonster,Trigger_target,0,None,None,0,On,fx_s_field_buff_heal,Center,False
101041001,101041,10,0,SurfaceDamageRecoveryHeal,Percent,2100,1,0,User_platoon,0,Nikke_platoon,None,0,TimeSec,0,OnKillEnemyPlatoon,User_platoon,0,IsFieldMonster,Trigger_target,0,None,None,0,On,fx_s_field_buff_heal,Center,False
101041101,101041,11,0,SurfaceDamageRecoveryHeal,Percent,2310,1,0,User_platoon,0,Nikke_platoon,None,0,TimeSec,0,OnKillEnemyPlatoon,User_platoon,0,IsFieldMonster,Trigger_target,0,None,None,0,On,fx_s_field_buff_heal,Center,False
101041201,101041,12,0,SurfaceDamageRecoveryHeal,Percent,2520,1,0,User_platoon,0,Nikke_platoon,None,0,TimeSec,0,OnKillEnemyPlatoon,User_platoon,0,IsFieldMonster,Trigger_target,0,None,None,0,On,fx_s_field_buff_heal,Center,False
101041301,101041,13,0,SurfaceDamageRecoveryHeal,Percent,2730,1,0,User_platoon,0,Nikke_platoon,None,0,TimeSec,0,OnKillEnemyPlatoon,User_platoon,0,IsFieldMonster,Trigger_target,0,None,None,0,On,fx_s_field_buff_heal,Center,False
101041401,101041,14,0,SurfaceDamageRecoveryHeal,Percent,2940,1,0,User_platoon,0,Nikke_platoon,None,0,TimeSec,0,OnKillEnemyPlatoon,User_platoon,0,IsFieldMonster,Trigger_target,0,None,None,0,On,fx_s_field_buff_heal,Center,False
101041501,101041,15,0,SurfaceDamageRecoveryHeal,Percent,3150,1,0,User_platoon,0,Nikke_platoon,None,0,TimeSec,0,OnKillEnemyPlatoon,User_platoon,0,IsFieldMonster,Trigger_target,0,None,None,0,On,fx_s_field_buff_heal,Center,False
101041601,101041,16,0,SurfaceDamageRecoveryHeal,Percent,3360,1,0,User_platoon,0,Nikke_platoon,None,0,TimeSec,0,OnKillEnemyPlatoon,User_platoon,0,IsFieldMonster,Trigger_target,0,None,None,0,On,fx_s_field_buff_heal,Center,False
101041701,101041,17,0,SurfaceDamageRecoveryHeal,Percent,3570,1,0,User_platoon,0,Nikke_platoon,None,0,TimeSec,0,OnKillEnemyPlatoon,User_platoon,0,IsFieldMonster,Trigger_target,0,None,None,0,On,fx_s_field_buff_heal,Center,False
101041801,101041,18,0,SurfaceDamageRecoveryHeal,Percent,3780,1,0,User_platoon,0,Nikke_platoon,None,0,TimeSec,0,OnKillEnemyPlatoon,User_platoon,0,IsFieldMonster,Trigger_target,0,None,None,0,On,fx_s_field_buff_heal,Center,False
101041901,101041,19,0,SurfaceDamageRecoveryHeal,Percent,3990,1,0,User_platoon,0,Nikke_platoon,None,0,TimeSec,0,OnKillEnemyPlatoon,User_platoon,0,IsFieldMonster,Trigger_target,0,None,None,0,On,fx_s_field_buff_heal,Center,False
101042001,101041,20,0,SurfaceDamageRecoveryHeal,Percent,4200,1,0,User_platoon,0,Nikke_platoon,None,0,TimeSec,0,OnKillEnemyPlatoon,User_platoon,0,IsFieldMonster,Trigger_target,0,None,None,0,On,fx_s_field_buff_heal,Center,False
101050101,101051,1,0,SurfaceIncElementDmg,Integer,1500,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsFireNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_red,Center,False
101050201,101051,2,0,SurfaceIncElementDmg,Integer,2000,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsFireNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_red,Center,False
101050301,101051,3,0,SurfaceIncElementDmg,Integer,2500,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsFireNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_red,Center,False
101050401,101051,4,0,SurfaceIncElementDmg,Integer,3000,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsFireNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_red,Center,False
101050501,101051,5,0,SurfaceIncElementDmg,Integer,3500,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsFireNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_red,Center,False
101050601,101051,6,0,SurfaceIncElementDmg,Integer,4000,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsFireNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_red,Center,False
101050701,101051,7,0,SurfaceIncElementDmg,Integer,4500,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsFireNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_red,Center,False
101050801,101051,8,0,SurfaceIncElementDmg,Integer,5000,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsFireNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_red,Center,False
101050901,101051,9,0,SurfaceIncElementDmg,Integer,5500,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsFireNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_red,Center,False
101051001,101051,10,0,SurfaceIncElementDmg,Integer,6000,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsFireNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_red,Center,False
101051101,101051,11,0,SurfaceIncElementDmg,Integer,6500,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsFireNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_red,Center,False
101051201,101051,12,0,SurfaceIncElementDmg,Integer,7000,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsFireNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_red,Center,False
101051301,101051,13,0,SurfaceIncElementDmg,Integer,7500,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsFireNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_red,Center,False
101051401,101051,14,0,SurfaceIncElementDmg,Integer,8000,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsFireNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_red,Center,False
101051501,101051,15,0,SurfaceIncElementDmg,Integer,8500,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsFireNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_red,Center,False
101051601,101051,16,0,SurfaceIncElementDmg,Integer,9000,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsFireNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_red,Center,False
101051701,101051,17,0,SurfaceIncElementDmg,Integer,9500,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsFireNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_red,Center,False
101051801,101051,18,0,SurfaceIncElementDmg,Integer,10000,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsFireNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_red,Center,False
101051901,101051,19,0,SurfaceIncElementDmg,Integer,10500,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsFireNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_red,Center,False
101052001,101051,20,0,SurfaceIncElementDmg,Integer,11000,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsFireNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_red,Center,False
101050102,101052,1,0,SurfaceIncElementDmg,Integer,1500,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsWaterNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_blue,Center,False
101050202,101052,2,0,SurfaceIncElementDmg,Integer,2000,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsWaterNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_blue,Center,False
101050302,101052,3,0,SurfaceIncElementDmg,Integer,2500,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsWaterNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_blue,Center,False
101050402,101052,4,0,SurfaceIncElementDmg,Integer,3000,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsWaterNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_blue,Center,False
