id,group,step,stage_name,stage_contents_type,stage_id,is_repeat_clear,map_change_guide_localkey,is_guide_field_change,npc_change_guide_localkey
100220112,1002201,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100220112,False,,,
100310101,1003101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100310101,False,,,
100310102,1003101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100310102,True,,,
100310103,1003101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100310103,False,,,
100310104,1003101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100310104,True,,,
100310105,1003101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100310105,False,,,
100310106,1003101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100310106,True,,,
100310107,1003101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100310107,False,,,
100310108,1003101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100310108,False,,,
100310109,1003101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100310109,True,,,
100310110,1003101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100310110,False,,,
100310111,1003101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100310111,True,,,
100310112,1003101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100310112,False,,,
100410101,1004101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100410101,False,,,
100410102,1004101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100410102,True,,,
100410103,1004101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100410103,False,,,
100410104,1004101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100410104,True,,,
100410105,1004101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100410105,False,,,
100410106,1004101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100410106,True,,,
100410107,1004101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100410107,False,,,
100410108,1004101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100410108,True,,,
100410109,1004101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100410109,False,,,
100410110,1004101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100410110,False,,,
100410111,1004101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100410111,True,,,
100410112,1004101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100410112,False,,,
100420101,1004201,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100420101,False,,,
100420102,1004201,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100420102,True,,,
100420103,1004201,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100420103,False,,,
100420104,1004201,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100420104,True,,,
100420105,1004201,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100420105,False,,,
100420106,1004201,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100420106,True,,,
100420107,1004201,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100420107,False,,,
100420108,1004201,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100420108,True,,,
100420109,1004201,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100420109,False,,,
100420110,1004201,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100420110,False,,,
100420111,1004201,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100420111,True,,,
100420112,1004201,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100420112,False,,,
100510101,1005101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100510101,False,,,
100510102,1005101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100510102,True,,,
100510103,1005101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100510103,False,,,
100510104,1005101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100510104,True,,,
100510105,1005101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100510105,False,,,
100510106,1005101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100510106,True,,,
100510107,1005101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100510107,False,,,
100510108,1005101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100510108,False,,,
100510109,1005101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100510109,True,,,
100510110,1005101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100510110,False,,,
100510111,1005101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100510111,True,,,
100510112,1005101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100510112,False,,,
100520101,1005201,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100520101,False,,,
100520102,1005201,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100520102,True,,,
100520103,1005201,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100520103,False,,,
100520104,1005201,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100520104,True,,,
100520105,1005201,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100520105,False,,,
100520106,1005201,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100520106,True,,,
100520107,1005201,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100520107,False,,,
100520108,1005201,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100520108,False,,,
100520109,1005201,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100520109,True,,,
100520110,1005201,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100520110,False,,,
100520111,1005201,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100520111,True,,,
100520112,1005201,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100520112,False,,,
100610101,1006101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100610101,False,,,
100610102,1006101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100610102,True,,,
100610103,1006101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100610103,False,,,
100610104,1006101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100610104,True,,,
100610105,1006101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100610105,False,,,
100610106,1006101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100610106,False,,,
100610107,1006101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100610107,True,,,
100610108,1006101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100610108,False,,,
100610109,1006101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100610109,True,,,
100610110,1006101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100610110,False,,,
100620101,1006201,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100620101,False,,,
100620102,1006201,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100620102,True,,,
100620103,1006201,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100620103,False,,,
100620104,1006201,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100620104,True,,,
100620105,1006201,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100620105,False,,,
100620106,1006201,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100620106,False,,,
100620107,1006201,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100620107,True,,,
100620108,1006201,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100620108,False,,,
100620109,1006201,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100620109,True,,,
100620110,1006201,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100620110,False,,,
100710101,1007101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100710101,False,,,
100710102,1007101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100710102,True,,,
100710103,1007101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100710103,False,,,
100710104,1007101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100710104,True,,,
100710105,1007101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100710105,False,,,
100710106,1007101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100710106,True,,,
100710107,1007101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100710107,False,,,
100710108,1007101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100710108,False,,,
100710109,1007101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100710109,True,,,
100710110,1007101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100710110,False,,,
100710111,1007101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100710111,True,,,
100710112,1007101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100710112,False,,,
100720101,1007201,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100720101,False,,,
100720102,1007201,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100720102,True,,,
100720103,1007201,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100720103,False,,,
100720104,1007201,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100720104,True,,,
100720105,1007201,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100720105,False,,,
100720106,1007201,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100720106,True,,,
100720107,1007201,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100720107,False,,,
100720108,1007201,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100720108,False,,,
100720109,1007201,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100720109,True,,,
100720110,1007201,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100720110,False,,,
100720111,1007201,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100720111,True,,,
100720112,1007201,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100720112,False,,,
100810101,1008101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100810101,False,,,
100810102,1008101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100810102,True,,,
100810103,1008101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100810103,False,,,
100810104,1008101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100810104,True,,,
100810105,1008101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100810105,False,,,
100810106,1008101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100810106,True,,,
100810107,1008101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100810107,False,,,
100810108,1008101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100810108,True,,,
100810109,1008101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100810109,True,,,
100810110,1008101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100810110,False,,,
100910101,1009101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100910101,False,,,
100910102,1009101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100910102,True,,,
100910103,1009101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100910103,True,Locale_Stage:None,,
100910104,1009101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100910104,False,,,
100910105,1009101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100910105,True,,,
100910106,1009101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100910106,True,,,
100910107,1009101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100910107,False,,,
100910108,1009101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100910108,True,,,
100910109,1009101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100910109,True,,,
100910110,1009101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100910110,False,,,
100920101,1009201,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100920101,False,,,
100920102,1009201,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100920102,True,,,
100920103,1009201,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100920103,True,,,
100920104,1009201,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100920104,False,,,
100920105,1009201,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100920105,True,,,
100920106,1009201,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100920106,True,,,
100920107,1009201,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100920107,False,,,
100920108,1009201,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100920108,True,,,
100920109,1009201,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100920109,True,,,
100920110,1009201,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100920110,False,,,
101010101,1010101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101010101,False,,,
101010102,1010101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101010102,True,,,
101010103,1010101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101010103,False,,,
101010104,1010101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101010104,True,,,
101010105,1010101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101010105,False,,,
101010106,1010101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101010106,True,,,
101010107,1010101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101010107,False,,,
101010108,1010101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101010108,False,,,
101010109,1010101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101010109,True,,,
101010110,1010101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101010110,False,,,
101010111,1010101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101010111,True,,,
101010112,1010101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101010112,False,,,
101020101,1010201,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101020101,False,,,
101020102,1010201,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101020102,True,,,
101020103,1010201,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101020103,False,,,
101020104,1010201,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101020104,True,,,
101020105,1010201,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101020105,False,,,
101020106,1010201,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101020106,True,,,
101020107,1010201,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101020107,False,,,
101020108,1010201,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101020108,False,,,
101020109,1010201,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101020109,True,,,
101020110,1010201,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101020110,False,,,
101020111,1010201,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101020111,True,,,
101020112,1010201,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101020112,False,,,
101110101,1011101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101110101,False,,,
101110102,1011101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101110102,True,,,
101110103,1011101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101110103,False,,,
101110104,1011101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101110104,True,,,
101110105,1011101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101110105,False,,,
101110106,1011101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101110106,True,,,
101110107,1011101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101110107,False,,,
101110108,1011101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101110108,False,,,
101110109,1011101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101110109,True,,,
101110110,1011101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101110110,False,,,
101110111,1011101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101110111,True,,,
101110112,1011101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101110112,False,,,
101120101,1011201,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101120101,False,,,
101120102,1011201,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101120102,True,,,
101120103,1011201,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101120103,False,,,
101120104,1011201,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101120104,True,,,
101120105,1011201,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101120105,False,,,
101120106,1011201,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101120106,True,,,
101120107,1011201,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101120107,False,,,
101120108,1011201,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101120108,False,,,
101120109,1011201,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101120109,True,,,
101120110,1011201,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101120110,False,,,
101120111,1011201,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101120111,True,,,
101120112,1011201,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101120112,False,,,
101210101,1012101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101210101,False,,,
101210102,1012101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101210102,True,,,
101210103,1012101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101210103,False,,,
101210104,1012101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101210104,True,,,
101210105,1012101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101210105,False,,,
101210106,1012101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101210106,True,,,
101210107,1012101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101210107,False,,,
101210108,1012101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101210108,False,,,
101210109,1012101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101210109,True,,,
101210110,1012101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101210110,False,,,
101210111,1012101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101210111,True,,,
101210112,1012101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101210112,False,,,
101220101,1012201,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101220101,False,,,
101220102,1012201,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101220102,True,,,
101220103,1012201,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101220103,False,,,
101220104,1012201,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101220104,True,,,
101220105,1012201,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101220105,False,,,
101220106,1012201,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101220106,True,,,
101220107,1012201,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101220107,False,,,
101220108,1012201,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101220108,False,,,
101220109,1012201,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101220109,True,,,
101220110,1012201,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101220110,False,,,
101220111,1012201,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101220111,True,,,
101220112,1012201,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101220112,False,,,
101310101,1013101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101310101,False,,True,Locale_Event:event_field_change_guide_title
101310102,1013101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101310102,True,,,
101310103,1013101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101310103,False,,True,Locale_Event:event_field_change_guide_title
101310104,1013101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101310104,True,,,
101310105,1013101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101310105,False,,,
