id,group,level,level_hp,level_attack,level_defence,level_energy_resist,level_metal_resist,level_bio_resist
51010244,5101,244,729186,32407,4861,0,0,0
51010245,5101,245,733911,32617,4892,0,0,0
51010246,5101,246,738636,32827,4924,0,0,0
51010247,5101,247,743361,33037,4955,0,0,0
51010248,5101,248,748086,33247,4987,0,0,0
51010249,5101,249,752811,33457,5018,0,0,0
51010250,5101,250,757536,33667,5050,0,0,0
51010251,5101,251,762261,33877,5081,0,0,0
51010252,5101,252,766986,34087,5113,0,0,0
51010253,5101,253,771711,34297,5144,0,0,0
51010254,5101,254,776436,34507,5176,0,0,0
51010255,5101,255,781161,34717,5207,0,0,0
51010256,5101,256,785886,34927,5239,0,0,0
51010257,5101,257,790611,35137,5270,0,0,0
51010258,5101,258,795336,35347,5302,0,0,0
51010259,5101,259,800061,35557,5333,0,0,0
51010260,5101,260,804786,35767,5365,0,0,0
51010261,5101,261,845025,37555,5633,0,0,0
51010262,5101,262,849750,37765,5665,0,0,0
51010263,5101,263,854475,37975,5696,0,0,0
51010264,5101,264,859200,38185,5728,0,0,0
51010265,5101,265,863925,38395,5759,0,0,0
51010266,5101,266,868650,38605,5791,0,0,0
51010267,5101,267,873375,38815,5822,0,0,0
51010268,5101,268,878100,39025,5854,0,0,0
51010269,5101,269,882825,39235,5885,0,0,0
51010270,5101,270,887550,39445,5917,0,0,0
51010271,5101,271,892275,39655,5948,0,0,0
51010272,5101,272,897000,39865,5980,0,0,0
51010273,5101,273,901725,40075,6011,0,0,0
51010274,5101,274,906450,40285,6043,0,0,0
51010275,5101,275,911175,40495,6074,0,0,0
51010276,5101,276,915900,40705,6106,0,0,0
51010277,5101,277,920625,40915,6137,0,0,0
51010278,5101,278,925350,41125,6169,0,0,0
51010279,5101,279,930075,41335,6200,0,0,0
51010280,5101,280,934800,41545,6232,0,0,0
51010281,5101,281,981540,43622,6543,0,0,0
51010282,5101,282,986940,43862,6579,0,0,0
51010283,5101,283,992340,44102,6615,0,0,0
51010284,5101,284,997740,44342,6651,0,0,0
51010285,5101,285,1003140,44582,6687,0,0,0
51010286,5101,286,1008540,44822,6723,0,0,0
51010287,5101,287,1013940,45062,6759,0,0,0
51010288,5101,288,1019340,45302,6795,0,0,0
51010289,5101,289,1024740,45542,6831,0,0,0
51010290,5101,290,1030140,45782,6867,0,0,0
51010291,5101,291,1035540,46022,6903,0,0,0
51010292,5101,292,1040940,46262,6939,0,0,0
51010293,5101,293,1046340,46502,6975,0,0,0
51010294,5101,294,1051740,46742,7011,0,0,0
51010295,5101,295,1057140,46982,7047,0,0,0
51010296,5101,296,1062540,47222,7083,0,0,0
51010297,5101,297,1067940,47462,7119,0,0,0
51010298,5101,298,1073340,47702,7155,0,0,0
51010299,5101,299,1078740,47942,7191,0,0,0
51010300,5101,300,1084140,48182,7227,0,0,0
51010301,5101,301,1138347,50592,7589,0,0,0
51010302,5101,302,1143747,50832,7625,0,0,0
51010303,5101,303,1149147,51072,7661,0,0,0
51010304,5101,304,1154547,51312,7697,0,0,0
51010305,5101,305,1159947,51552,7733,0,0,0
51010306,5101,306,1165347,51792,7769,0,0,0
51010307,5101,307,1170747,52032,7805,0,0,0
51010308,5101,308,1176147,52272,7841,0,0,0
51010309,5101,309,1181547,52512,7877,0,0,0
51010310,5101,310,1186947,52752,7913,0,0,0
51010311,5101,311,1192347,52992,7949,0,0,0
51010312,5101,312,1197747,53232,7985,0,0,0
51010313,5101,313,1203147,53472,8021,0,0,0
51010314,5101,314,1208547,53712,8057,0,0,0
51010315,5101,315,1213947,53952,8093,0,0,0
51010316,5101,316,1219347,54192,8129,0,0,0
51010317,5101,317,1224747,54432,8165,0,0,0
51010318,5101,318,1230147,54672,8201,0,0,0
51010319,5101,319,1235547,54912,8237,0,0,0
51010320,5101,320,1240947,55152,8273,0,0,0
51010321,5101,321,1302995,57910,8687,0,0,0
51010322,5101,322,1309070,58180,8727,0,0,0
51010323,5101,323,1315145,58450,8768,0,0,0
51010324,5101,324,1321220,58720,8808,0,0,0
51010325,5101,325,1327295,58990,8849,0,0,0
51010326,5101,326,1333370,59260,8889,0,0,0
51010327,5101,327,1339445,59530,8930,0,0,0
51010328,5101,328,1345520,59800,8970,0,0,0
51010329,5101,329,1351595,60070,9011,0,0,0
51010330,5101,330,1357670,60340,9051,0,0,0
51010331,5101,331,1363745,60610,9092,0,0,0
51010332,5101,332,1369820,60880,9132,0,0,0
51010333,5101,333,1375895,61150,9173,0,0,0
51010334,5101,334,1381970,61420,9213,0,0,0
51010335,5101,335,1388045,61690,9254,0,0,0
51010336,5101,336,1394120,61960,9294,0,0,0
51010337,5101,337,1400195,62230,9335,0,0,0
51010338,5101,338,1406270,62500,9375,0,0,0
51010339,5101,339,1412345,62770,9416,0,0,0
51010340,5101,340,1418420,63040,9456,0,0,0
51010341,5101,341,1489341,66192,9929,0,0,0
51010342,5101,342,1495416,66462,9969,0,0,0
51010343,5101,343,1501491,66732,10010,0,0,0
51010344,5101,344,1507566,67002,10050,0,0,0
51010345,5101,345,1513641,67272,10091,0,0,0
51010346,5101,346,1519716,67542,10131,0,0,0
51010347,5101,347,1525791,67812,10172,0,0,0
51010348,5101,348,1531866,68082,10212,0,0,0
51010349,5101,349,1537941,68352,10253,0,0,0
51010350,5101,350,1544016,68622,10293,0,0,0
51010351,5101,351,1550091,68892,10334,0,0,0
51010352,5101,352,1556166,69162,10374,0,0,0
51010353,5101,353,1562241,69432,10415,0,0,0
51010354,5101,354,1568316,69702,10455,0,0,0
51010355,5101,355,1574391,69972,10496,0,0,0
51010356,5101,356,1580466,70242,10536,0,0,0
51010357,5101,357,1586541,70512,10577,0,0,0
51010358,5101,358,1592616,70782,10617,0,0,0
51010359,5101,359,1598691,71052,10658,0,0,0
51010360,5101,360,1604766,71322,10698,0,0,0
51010361,5101,361,1685004,74888,11233,0,0,0
51010362,5101,362,1691754,75188,11278,0,0,0
51010363,5101,363,1698504,75488,11323,0,0,0
51010364,5101,364,1705254,75788,11368,0,0,0
51010365,5101,365,1712004,76088,11413,0,0,0
51010366,5101,366,1718754,76388,11458,0,0,0
51010367,5101,367,1725504,76688,11503,0,0,0
51010368,5101,368,1732254,76988,11548,0,0,0
51010369,5101,369,1739004,77288,11593,0,0,0
51010370,5101,370,1745754,77588,11638,0,0,0
51010371,5101,371,1752504,77888,11683,0,0,0
51010372,5101,372,1759254,78188,11728,0,0,0
51010373,5101,373,1766004,78488,11773,0,0,0
51010374,5101,374,1772754,78788,11818,0,0,0
51010375,5101,375,1779504,79088,11863,0,0,0
51010376,5101,376,1786254,79388,11908,0,0,0
51010377,5101,377,1793004,79688,11953,0,0,0
51010378,5101,378,1799754,79988,11998,0,0,0
51010379,5101,379,1806504,80288,12043,0,0,0
51010380,5101,380,1813254,80588,12088,0,0,0
51010381,5101,381,1903917,84618,12693,0,0,0
51010382,5101,382,1910667,84918,12738,0,0,0
51010383,5101,383,1917417,85218,12783,0,0,0
51010384,5101,384,1924167,85518,12828,0,0,0
51010385,5101,385,1930917,85818,12873,0,0,0
51010386,5101,386,1937667,86118,12918,0,0,0
51010387,5101,387,1944417,86418,12963,0,0,0
51010388,5101,388,1951167,86718,13008,0,0,0
51010389,5101,389,1957917,87018,13053,0,0,0
51010390,5101,390,1964667,87318,13098,0,0,0
51010391,5101,391,1971417,87618,13143,0,0,0
51010392,5101,392,1978167,87918,13188,0,0,0
51010393,5101,393,1984917,88218,13233,0,0,0
51010394,5101,394,1991667,88518,13278,0,0,0
51010395,5101,395,1998417,88818,13323,0,0,0
51010396,5101,396,2005167,89118,13368,0,0,0
51010397,5101,397,2011917,89418,13413,0,0,0
51010398,5101,398,2018667,89718,13458,0,0,0
51010399,5101,399,2025417,90018,13503,0,0,0
51010400,5101,400,2032167,90318,13548,0,0,0
51010401,5101,401,2133775,94834,14225,0,0,0
51010402,5101,402,2141200,95164,14275,0,0,0
51010403,5101,403,2148625,95494,14324,0,0,0
51010404,5101,404,2156050,95824,14374,0,0,0
51010405,5101,405,2163475,96154,14423,0,0,0
51010406,5101,406,2170900,96484,14473,0,0,0
51010407,5101,407,2178325,96814,14522,0,0,0
51010408,5101,408,2185750,97144,14572,0,0,0
51010409,5101,409,2193175,97474,14621,0,0,0
51010410,5101,410,2200600,97804,14671,0,0,0
51010411,5101,411,2208025,98134,14720,0,0,0
51010412,5101,412,2215450,98464,14770,0,0,0
51010413,5101,413,2222875,98794,14819,0,0,0
51010414,5101,414,2230300,99124,14869,0,0,0
51010415,5101,415,2237725,99454,14918,0,0,0
51010416,5101,416,2245150,99784,14968,0,0,0
51010417,5101,417,2252575,100114,15017,0,0,0
51010418,5101,418,2260000,100444,15067,0,0,0
51010419,5101,419,2267425,100774,15116,0,0,0
51010420,5101,420,2274850,101104,15166,0,0,0
51010421,5101,421,2388593,106159,15925,0,0,0
51010422,5101,422,2396018,106489,15974,0,0,0
51010423,5101,423,2403443,106819,16024,0,0,0
51010424,5101,424,2410868,107149,16073,0,0,0
51010425,5101,425,2418293,107479,16123,0,0,0
51010426,5101,426,2425718,107809,16172,0,0,0
51010427,5101,427,2433143,108139,16222,0,0,0
51010428,5101,428,2440568,108469,16271,0,0,0
51010429,5101,429,2447993,108799,16321,0,0,0
51010430,5101,430,2455418,109129,16370,0,0,0
51010431,5101,431,2462843,109459,16420,0,0,0
51010432,5101,432,2470268,109789,16469,0,0,0
51010433,5101,433,2477693,110119,16519,0,0,0
51010434,5101,434,2485118,110449,16568,0,0,0
51010435,5101,435,2492543,110779,16618,0,0,0
51010436,5101,436,2499968,111109,16667,0,0,0
51010437,5101,437,2507393,111439,16717,0,0,0
51010438,5101,438,2514818,111769,16766,0,0,0
51010439,5101,439,2522243,112099,16816,0,0,0
51010440,5101,440,2529668,112429,16865,0,0,0
51010441,5101,441,2656151,118051,17708,0,0,0
51010442,5101,442,2664251,118411,17762,0,0,0
51010443,5101,443,2672351,118771,17816,0,0,0
51010444,5101,444,2680451,119131,17870,0,0,0
51010445,5101,445,2688551,119491,17924,0,0,0
51010446,5101,446,2696651,119851,17978,0,0,0
51010447,5101,447,2704751,120211,18032,0,0,0
51010448,5101,448,2712851,120571,18086,0,0,0
51010449,5101,449,2720951,120931,18140,0,0,0
51010450,5101,450,2729051,121291,18194,0,0,0
51010451,5101,451,2737151,121651,18248,0,0,0
51010452,5101,452,2745251,122011,18302,0,0,0
51010453,5101,453,2753351,122371,18356,0,0,0
51010454,5101,454,2761451,122731,18410,0,0,0
51010455,5101,455,2769551,123091,18464,0,0,0
51010456,5101,456,2777651,123451,18518,0,0,0
51010457,5101,457,2785751,123811,18572,0,0,0
51010458,5101,458,2793851,124171,18626,0,0,0
51010459,5101,459,2801951,124531,18680,0,0,0
51010460,5101,460,2810051,124891,18734,0,0,0
51010461,5101,461,2950554,131136,19671,0,0,0
51010462,5101,462,2958654,131496,19725,0,0,0
51010463,5101,463,2966754,131856,19779,0,0,0
51010464,5101,464,2974854,132216,19833,0,0,0
51010465,5101,465,2982954,132576,19887,0,0,0
51010466,5101,466,2991054,132936,19941,0,0,0
51010467,5101,467,2999154,133296,19995,0,0,0
51010468,5101,468,3007254,133656,20049,0,0,0
51010469,5101,469,3015354,134016,20103,0,0,0
51010470,5101,470,3023454,134376,20157,0,0,0
51010471,5101,471,3031554,134736,20211,0,0,0
51010472,5101,472,3039654,135096,20265,0,0,0
51010473,5101,473,3047754,135456,20319,0,0,0
51010474,5101,474,3055854,135816,20373,0,0,0
51010475,5101,475,3063954,136176,20427,0,0,0
51010476,5101,476,3072054,136536,20481,0,0,0
51010477,5101,477,3080154,136896,20535,0,0,0
51010478,5101,478,3088254,137256,20589,0,0,0
51010479,5101,479,3096354,137616,20643,0,0,0
51010480,5101,480,3104454,137976,20697,0,0,0
51010481,5101,481,3259677,144875,21732,0,0,0
51010482,5101,482,3268452,145265,21791,0,0,0
51010483,5101,483,3277227,145655,21849,0,0,0
51010484,5101,484,3286002,146045,21908,0,0,0
51010485,5101,485,3294777,146435,21966,0,0,0
51010486,5101,486,3303552,146825,22025,0,0,0
51010487,5101,487,3312327,147215,22083,0,0,0
51010488,5101,488,3321102,147605,22142,0,0,0
51010489,5101,489,3329877,147995,22200,0,0,0
51010490,5101,490,3338652,148385,22259,0,0,0
51010491,5101,491,3347427,148775,22317,0,0,0
51010492,5101,492,3356202,149165,22376,0,0,0
51010493,5101,493,3364977,149555,22434,0,0,0
51010494,5101,494,3373752,149945,22493,0,0,0
51010495,5101,495,3382527,150335,22551,0,0,0
51010496,5101,496,3391302,150725,22610,0,0,0
51010497,5101,497,3400077,151115,22668,0,0,0
51010498,5101,498,3408852,151505,22727,0,0,0
51010499,5101,499,3417627,151895,22785,0,0,0
51010500,5101,500,3426402,152285,22844,0,0,0
51010501,5101,501,3597722,159899,23986,0,0,0
51010502,5101,502,3606497,160289,24044,0,0,0
51010503,5101,503,3615272,160679,24103,0,0,0
51010504,5101,504,3624047,161069,24161,0,0,0
51010505,5101,505,3632822,161459,24220,0,0,0
51010506,5101,506,3641597,161849,24278,0,0,0
51010507,5101,507,3650372,162239,24337,0,0,0
51010508,5101,508,3659147,162629,24395,0,0,0
51010509,5101,509,3667922,163019,24454,0,0,0
51010510,5101,510,3676697,163409,24512,0,0,0
51010511,5101,511,3685472,163799,24571,0,0,0
51010512,5101,512,3694247,164189,24629,0,0,0
51010513,5101,513,3703022,164579,24688,0,0,0
51010514,5101,514,3711797,164969,24746,0,0,0
51010515,5101,515,3720572,165359,24805,0,0,0
51010516,5101,516,3729347,165749,24863,0,0,0
51010517,5101,517,3738122,166139,24922,0,0,0
51010518,5101,518,3746897,166529,24980,0,0,0
51010519,5101,519,3755672,166919,25039,0,0,0
51010520,5101,520,3764447,167309,25097,0,0,0
51010521,5101,521,3952670,175674,26352,0,0,0
51010522,5101,522,3962120,176094,26415,0,0,0
51010523,5101,523,3971570,176514,26478,0,0,0
51010524,5101,524,3981020,176934,26541,0,0,0
51010525,5101,525,3990470,177354,26604,0,0,0
51010526,5101,526,3999920,177774,26667,0,0,0
51010527,5101,527,4009370,178194,26730,0,0,0
51010528,5101,528,4018820,178614,26793,0,0,0
51010529,5101,529,4028270,179034,26856,0,0,0
51010530,5101,530,4037720,179454,26919,0,0,0
51010531,5101,531,4047170,179874,26982,0,0,0
51010532,5101,532,4056620,180294,27045,0,0,0
51010533,5101,533,4066070,180714,27108,0,0,0
51010534,5101,534,4075520,181134,27171,0,0,0
51010535,5101,535,4084970,181554,27234,0,0,0
51010536,5101,536,4094420,181974,27297,0,0,0
51010537,5101,537,4103870,182394,27360,0,0,0
51010538,5101,538,4113320,182814,27423,0,0,0
51010539,5101,539,4122770,183234,27486,0,0,0
51010540,5101,540,4132220,183654,27549,0,0,0
51010541,5101,541,4338831,192836,28927,0,0,0
51010542,5101,542,4348281,193256,28990,0,0,0
51010543,5101,543,4357731,193676,29053,0,0,0
51010544,5101,544,4367181,194096,29116,0,0,0
51010545,5101,545,4376631,194516,29179,0,0,0
51010546,5101,546,4386081,194936,29242,0,0,0
51010547,5101,547,4395531,195356,29305,0,0,0
51010548,5101,548,4404981,195776,29368,0,0,0
51010549,5101,549,4414431,196196,29431,0,0,0
51010550,5101,550,4423881,196616,29494,0,0,0
51010551,5101,551,4433331,197036,29557,0,0,0
51010552,5101,552,4442781,197456,29620,0,0,0
51010553,5101,553,4452231,197876,29683,0,0,0
51010554,5101,554,4461681,198296,29746,0,0,0
51010555,5101,555,4471131,198716,29809,0,0,0
51010556,5101,556,4480581,199136,29872,0,0,0
51010557,5101,557,4490031,199556,29935,0,0,0
51010558,5101,558,4499481,199976,29998,0,0,0
51010559,5101,559,4508931,200396,30061,0,0,0
51010560,5101,560,4518381,200816,30124,0,0,0
51010561,5101,561,4744300,210857,31631,0,0,0
51010562,5101,562,4754425,211307,31698,0,0,0
51010563,5101,563,4764550,211757,31766,0,0,0
51010564,5101,564,4774675,212207,31833,0,0,0
51010565,5101,565,4784800,212657,31901,0,0,0
51010566,5101,566,4794925,213107,31968,0,0,0
51010567,5101,567,4805050,213557,32036,0,0,0
51010568,5101,568,4815175,214007,32103,0,0,0
51010569,5101,569,4825300,214457,32171,0,0,0
51010570,5101,570,4835425,214907,32238,0,0,0
51010571,5101,571,4845550,215357,32306,0,0,0
51010572,5101,572,4855675,215807,32373,0,0,0
