id,wave_group_id,order,start_delay,spawn_monster_id,spawn_count,spawn_delay,min_wave_point_order,max_wave_point_order,spawn_type,wave_limit_monster
10030208,100302,8,34000,1155290129,1,24000,6,6,InOrder,5
10030209,100302,9,27000,1055290129,1,12000,12,12,InOrder,5
10030210,100302,10,22000,1055290129,2,12000,10,10,InOrder,5
10030211,100302,11,34000,1155280129,1,24000,11,11,InOrder,5
10030212,100302,12,22000,1055290129,3,12000,12,10,InOrder,5
10030213,100302,13,34000,1155280129,1,24000,11,11,InOrder,5
10030214,100302,14,102000,1055280129,2,12000,10,10,InOrder,5
10030215,100302,15,22000,1055280129,1,12000,12,12,InOrder,5
10030216,100302,16,34000,1155290129,1,24000,11,11,InOrder,5
10030217,100302,17,22000,1055280129,3,12000,12,10,InOrder,5
10030218,100302,18,34000,1155290129,1,24000,11,11,InOrder,5
10030219,100302,19,51000,1265290129,1,36000,1,1,InOrder,5
10030220,100302,20,46000,1265290129,1,36000,3,3,InOrder,5
10030221,100302,21,22000,1055280129,3,12000,1,3,InOrder,5
10030222,100302,22,27000,1055290129,2,12000,3,3,InOrder,5
10030223,100302,23,22000,1055290129,1,12000,1,1,InOrder,5
10030224,100302,24,34000,1155280129,1,24000,2,2,InOrder,5
10030225,100302,25,22000,1055290129,3,12000,3,1,InOrder,5
10030226,100302,26,34000,1155280129,1,24000,2,2,InOrder,5
10030227,100302,27,114000,1155290129,1,24000,10,10,InOrder,5
10030228,100302,28,34000,1155280129,1,24000,12,12,InOrder,5
10030229,100302,29,22000,1055290129,3,12000,10,12,InOrder,5
10030230,100302,30,51000,1265290129,1,36000,10,10,InOrder,5
10030231,100302,31,46000,1265290129,1,36000,12,12,InOrder,5
10030232,100302,32,22000,1045240129,3,12000,10,12,InOrder,5
10030233,100302,33,39000,1155290129,1,24000,4,4,InOrder,5
10030234,100302,34,34000,1155280129,1,24000,6,6,InOrder,5
10030235,100302,35,22000,1055280129,3,12000,4,6,InOrder,5
10030236,100302,36,102000,1055290129,3,12000,4,6,InOrder,5
10030237,100302,37,34000,1155290129,1,24000,5,5,InOrder,5
10030238,100302,38,22000,1055290129,3,12000,6,4,InOrder,5
10030239,100302,39,34000,1155290129,1,24000,5,5,InOrder,5
10030240,100302,40,51000,1265290129,1,36000,2,2,InOrder,5
10030241,100302,41,34000,1145240129,1,24000,1,1,InOrder,5
10030242,100302,42,34000,1145240129,1,24000,3,3,InOrder,3
10030301,100303,1,0,1055280129,2,12000,4,4,InOrder,5
10030302,100303,2,22000,1055280129,2,12000,6,6,InOrder,5
10030303,100303,3,34000,1155290129,1,24000,5,5,InOrder,5
10030304,100303,4,34000,1155280129,3,24000,6,4,InOrder,5
10030305,100303,5,51000,1265290129,1,36000,4,4,InOrder,5
10030306,100303,6,46000,1265290129,1,36000,6,6,InOrder,5
10030307,100303,7,22000,1055290129,3,12000,4,6,InOrder,5
10030308,100303,8,27000,1055290129,3,12000,10,12,InOrder,5
10030309,100303,9,34000,1155280129,1,24000,11,11,InOrder,5
10030310,100303,10,34000,1155290129,3,24000,12,10,InOrder,5
10030311,100303,11,62000,1055280129,2,12000,1,1,InOrder,5
10030312,100303,12,22000,1055280129,2,12000,3,3,InOrder,5
10030313,100303,13,34000,1155290129,1,24000,2,2,InOrder,5
10030314,100303,14,34000,1155280129,3,24000,3,1,InOrder,5
10030315,100303,15,51000,1265290129,1,36000,1,1,InOrder,5
10030316,100303,16,46000,1265290129,1,36000,3,3,InOrder,5
10030317,100303,17,22000,1055280129,3,12000,1,3,InOrder,5
10030318,100303,18,27000,1055290129,3,12000,7,9,InOrder,5
10030319,100303,19,34000,1155280129,1,24000,8,8,InOrder,5
10030320,100303,20,34000,1155290129,3,24000,9,7,InOrder,5
10030321,100303,21,62000,1055290129,1,12000,10,10,InOrder,5
10030322,100303,22,22000,1055290129,1,12000,12,12,InOrder,5
10030323,100303,23,34000,1155280129,3,24000,10,12,InOrder,5
10030324,100303,24,51000,1265290129,1,36000,10,10,InOrder,5
10030325,100303,25,46000,1265290129,1,36000,12,12,InOrder,5
10030326,100303,26,22000,1045240129,3,12000,10,12,InOrder,5
10030327,100303,27,27000,1055290129,1,12000,1,1,InOrder,5
10030328,100303,28,22000,1055290129,1,12000,3,3,InOrder,5
10030329,100303,29,34000,1155280129,3,24000,1,3,InOrder,5
10030330,100303,30,62000,1055290129,3,12000,1,3,InOrder,5
10030331,100303,31,34000,1155290129,1,24000,2,2,InOrder,5
10030332,100303,32,34000,1155290129,3,24000,3,1,InOrder,5
10030333,100303,33,51000,1265290129,1,36000,7,7,InOrder,5
10030334,100303,34,46000,1265290129,1,36000,9,9,InOrder,5
10030335,100303,35,22000,1045240129,3,12000,7,9,InOrder,3
10040101,100401,1,0,1065262329,2,12000,10,10,InOrder,5
10040102,100401,2,22000,1065262329,2,12000,12,12,InOrder,5
10040103,100401,3,34000,1145242329,1,24000,11,11,InOrder,5
10040104,100401,4,22000,1065262329,3,12000,12,10,InOrder,5
10040105,100401,5,34000,1145242329,1,24000,11,11,InOrder,5
10040106,100401,6,51000,1245282329,1,36000,11,11,InOrder,5
10040107,100401,7,22000,1045242329,3,12000,10,12,InOrder,5
10040108,100401,8,27000,1045242329,2,12000,4,4,InOrder,5
10040109,100401,9,22000,1045242329,2,12000,6,6,InOrder,5
10040110,100401,10,34000,1165262329,1,24000,5,5,InOrder,5
10040111,100401,11,22000,1045242329,3,12000,6,4,InOrder,5
10040112,100401,12,34000,1165262329,1,24000,5,5,InOrder,5
10040113,100401,13,142000,1065262329,2,12000,10,10,InOrder,5
10040114,100401,14,22000,1065262329,2,12000,12,12,InOrder,5
10040115,100401,15,34000,1145242329,1,24000,11,11,InOrder,5
10040116,100401,16,22000,1065262329,3,12000,12,10,InOrder,5
10040117,100401,17,34000,1145242329,1,24000,11,11,InOrder,5
10040118,100401,18,51000,1245282329,1,36000,5,5,InOrder,5
10040119,100401,19,22000,1065262329,3,12000,4,6,InOrder,5
10040120,100401,20,27000,1045242329,2,12000,4,4,InOrder,5
10040121,100401,21,22000,1045242329,2,12000,6,6,InOrder,5
10040122,100401,22,34000,1165262329,1,24000,5,5,InOrder,5
10040123,100401,23,22000,1045242329,3,12000,6,4,InOrder,5
10040124,100401,24,34000,1165262329,1,24000,5,5,InOrder,5
10040125,100401,25,142000,1045242329,1,12000,4,4,InOrder,5
10040126,100401,26,34000,1165262329,1,24000,6,6,InOrder,5
10040127,100401,27,22000,1045242329,3,12000,4,6,InOrder,5
10040128,100401,28,51000,1245282329,1,36000,11,11,InOrder,5
10040129,100401,29,22000,1065262329,3,12000,10,12,InOrder,5
10040130,100401,30,39000,1145242329,1,24000,10,10,InOrder,5
10040131,100401,31,34000,1165262329,1,24000,12,12,InOrder,5
10040132,100401,32,22000,1065262329,3,12000,10,12,InOrder,5
10040133,100401,33,142000,1045242329,3,12000,10,12,InOrder,5
10040134,100401,34,34000,1145242329,1,24000,11,11,InOrder,5
10040135,100401,35,22000,1045242329,3,12000,12,10,InOrder,5
10040136,100401,36,34000,1145242329,1,24000,11,11,InOrder,3
10040201,100402,1,0,1065262329,2,12000,10,12,InOrder,5
10040202,100402,2,22000,1065262329,1,12000,12,12,InOrder,5
10040203,100402,3,34000,1145242329,1,24000,11,11,InOrder,5
10040204,100402,4,22000,1065262329,3,12000,12,10,InOrder,5
10040205,100402,5,34000,1145242329,1,24000,11,11,InOrder,5
10040206,100402,6,51000,1245282329,1,36000,11,11,InOrder,5
10040207,100402,7,34000,1145242329,1,24000,10,10,InOrder,5
10040208,100402,8,34000,1145242329,1,24000,12,12,InOrder,5
10040209,100402,9,27000,1045242329,1,12000,6,6,InOrder,5
10040210,100402,10,22000,1045242329,2,12000,4,4,InOrder,5
10040211,100402,11,34000,1165262329,1,24000,5,5,InOrder,5
10040212,100402,12,22000,1045242329,3,12000,6,4,InOrder,5
10040213,100402,13,34000,1165262329,1,24000,5,5,InOrder,5
10040214,100402,14,102000,1065262329,2,12000,4,4,InOrder,5
10040215,100402,15,22000,1065262329,1,12000,6,6,InOrder,5
10040216,100402,16,34000,1145242329,1,24000,5,5,InOrder,5
10040217,100402,17,22000,1065262329,3,12000,6,4,InOrder,5
10040218,100402,18,34000,1145242329,1,24000,5,5,InOrder,5
10040219,100402,19,51000,1245282329,1,36000,1,1,InOrder,5
10040220,100402,20,46000,1245282329,1,36000,3,3,InOrder,5
10040221,100402,21,22000,1065262329,3,12000,1,3,InOrder,5
10040222,100402,22,27000,1045242329,2,12000,3,3,InOrder,5
10040223,100402,23,22000,1045242329,1,12000,1,1,InOrder,5
10040224,100402,24,34000,1165262329,1,24000,2,2,InOrder,5
