id,select_option/0/select_type,select_option/0/select_id,select_option/0/select_value,select_option/1/select_type,select_option/1/select_id,select_option/1/select_value,select_option/10/select_type,select_option/10/select_id,select_option/10/select_value,select_option/11/select_type,select_option/11/select_id,select_option/11/select_value,select_option/12/select_type,select_option/12/select_id,select_option/12/select_value,select_option/13/select_type,select_option/13/select_id,select_option/13/select_value,select_option/14/select_type,select_option/14/select_id,select_option/14/select_value,select_option/15/select_type,select_option/15/select_id,select_option/15/select_value,select_option/16/select_type,select_option/16/select_id,select_option/16/select_value,select_option/17/select_type,select_option/17/select_id,select_option/17/select_value,select_option/18/select_type,select_option/18/select_id,select_option/18/select_value,select_option/19/select_type,select_option/19/select_id,select_option/19/select_value,select_option/2/select_type,select_option/2/select_id,select_option/2/select_value,select_option/20/select_type,select_option/20/select_id,select_option/20/select_value,select_option/21/select_type,select_option/21/select_id,select_option/21/select_value,select_option/22/select_type,select_option/22/select_id,select_option/22/select_value,select_option/23/select_type,select_option/23/select_id,select_option/23/select_value,select_option/24/select_type,select_option/24/select_id,select_option/24/select_value,select_option/25/select_type,select_option/25/select_id,select_option/25/select_value,select_option/26/select_type,select_option/26/select_id,select_option/26/select_value,select_option/27/select_type,select_option/27/select_id,select_option/27/select_value,select_option/28/select_type,select_option/28/select_id,select_option/28/select_value,select_option/29/select_type,select_option/29/select_id,select_option/29/select_value,select_option/3/select_type,select_option/3/select_id,select_option/3/select_value,select_option/30/select_type,select_option/30/select_id,select_option/30/select_value,select_option/31/select_type,select_option/31/select_id,select_option/31/select_value,select_option/32/select_type,select_option/32/select_id,select_option/32/select_value,select_option/33/select_type,select_option/33/select_id,select_option/33/select_value,select_option/34/select_type,select_option/34/select_id,select_option/34/select_value,select_option/35/select_type,select_option/35/select_id,select_option/35/select_value,select_option/36/select_type,select_option/36/select_id,select_option/36/select_value,select_option/37/select_type,select_option/37/select_id,select_option/37/select_value,select_option/38/select_type,select_option/38/select_id,select_option/38/select_value,select_option/39/select_type,select_option/39/select_id,select_option/39/select_value,select_option/4/select_type,select_option/4/select_id,select_option/4/select_value,select_option/5/select_type,select_option/5/select_id,select_option/5/select_value,select_option/6/select_type,select_option/6/select_id,select_option/6/select_value,select_option/7/select_type,select_option/7/select_id,select_option/7/select_value,select_option/8/select_type,select_option/8/select_id,select_option/8/select_value,select_option/9/select_type,select_option/9/select_id,select_option/9/select_value
2111,Item,3110101,1,Item,3120101,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,Item,3130101,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
2121,Item,3110201,1,Item,3120201,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,Item,3130201,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
2131,Item,3110301,1,Item,3120301,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,Item,3130301,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
2141,Item,3110401,1,Item,3120401,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,Item,3130401,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
2151,Item,3110501,1,Item,3120501,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,Item,3130501,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
2161,Item,3110601,1,Item,3120601,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,Item,3130601,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
2171,Item,3110701,1,Item,3120701,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,Item,3130701,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
2181,Item,3110801,1,Item,3120801,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,Item,3130801,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
2191,Item,3110901,1,Item,3120901,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,Item,3130901,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
2211,Item,3210101,1,Item,3220101,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,Item,3230101,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
2221,Item,3210201,1,Item,3220201,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,Item,3230201,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
2231,Item,3210301,1,Item,3220301,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,Item,3230301,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
2241,Item,3210401,1,Item,3220401,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,Item,3230401,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
2251,Item,3210501,1,Item,3220501,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,Item,3230501,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
2261,Item,3210601,1,Item,3220601,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,Item,3230601,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
2271,Item,3210701,1,Item,3220701,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,Item,3230701,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
2281,Item,3210801,1,Item,3220801,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,Item,3230801,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
2291,Item,3210901,1,Item,3220901,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,Item,3230901,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
2311,Item,3310101,1,Item,3320101,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,Item,3330101,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
2321,Item,3310201,1,Item,3320201,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,Item,3330201,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
2331,Item,3310301,1,Item,3320301,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,Item,3330301,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
2341,Item,3310401,1,Item,3320401,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,Item,3330401,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
2351,Item,3310501,1,Item,3320501,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,Item,3330501,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
2361,Item,3310601,1,Item,3320601,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,Item,3330601,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
2371,Item,3310701,1,Item,3320701,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,Item,3330701,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
2381,Item,3310801,1,Item,3320801,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,Item,3330801,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
2391,Item,3310901,1,Item,3320901,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,Item,3330901,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
2411,Item,3410101,1,Item,3420101,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,Item,3430101,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
2421,Item,3410201,1,Item,3420201,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,Item,3430201,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
2431,Item,3410301,1,Item,3420301,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,Item,3430301,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
2441,Item,3410401,1,Item,3420401,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,Item,3430401,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
2451,Item,3410501,1,Item,3420501,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,Item,3430501,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
2461,Item,3410601,1,Item,3420601,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,Item,3430601,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
2471,Item,3410701,1,Item,3420701,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,Item,3430701,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
2481,Item,3410801,1,Item,3420801,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,Item,3430801,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
