id,manager_id,monster_grade,monster_name,monster_description,monster_icon,monster_resource,monster_scale,monster_hit_detection_radius,monster_hp,monster_def,monster_speed,move_type,is_use_next_phase,defense_point_decrease,gold_reward,skill_unusable_time,challenge_score,monster_anim_speed,monster_skill_list/0/monster_skill,next_phase_monster_id,next_phase_monster_spawn_count,next_phase_monster_spawn_radius,monster_skill_list/1/monster_skill
1001112,1001,Normal,Locale_Event:td_fortheking_monster_name_bird,Locale_Event:td_fortheking_monster_description_bird,fortheking_monster_bird,fortheking/monster/fortheking_monster_bird,100,264,42,0,525,Fly,False,1,8,10,5,,10010101.0,,,,
1001113,1001,Normal,Locale_Event:td_fortheking_monster_name_exid_fatleg,Locale_Event:td_fortheking_monster_description_fatleg,fortheking_monster_fatleg,fortheking/monster/fortheking_monster_fatleg,160,422,70,0,300,Ground,True,3,0,10,0,,,1001114.0,6.0,600.0,
1001114,1001,Normal,Locale_Event:td_fortheking_monster_name_fatleg,Locale_Event:td_fortheking_monster_description_fatleg,fortheking_monster_fatleg,fortheking/monster/fortheking_monster_fatleg,80,211,14,0,525,Ground,False,1,4,10,3,,,,,,
1001115,1001,Normal,Locale_Event:td_fortheking_monster_name_armored,Locale_Event:td_fortheking_monster_description_armored,fortheking_monster_armored,fortheking/monster/fortheking_monster_armored,160,422,210,3,225,Ground,False,6,48,10,30,,10010201.0,,,,
1001201,1001,Boss,Locale_Event:td_fortheking_monster_name_heavymetal,Locale_Event:td_fortheking_monster_description_heavymetal,fortheking_monster_heavymetal,fortheking/monster/fortheking_monster_heavymetal,160,802,700,3,150,Ground,False,999,100,10,100,85.0,,,,,
1001202,1001,Boss,Locale_Event:td_fortheking_monster_name_cetus,Locale_Event:td_fortheking_monster_description_cetus,fortheking_monster_cetus,fortheking/monster/fortheking_monster_cetus,160,802,700,0,150,Fly,False,999,100,10,100,,,,,,
1001203,1001,Boss,Locale_Event:td_fortheking_monster_name_chatterbox,Locale_Event:td_fortheking_monster_description_chatterbox,fortheking_monster_chatterbox,fortheking/monster/fortheking_monster_chatterbox,160,802,1050,3,150,Ground,False,999,100,10,100,60.0,10010301.0,,,,
1001204,1001,Boss,Locale_Event:td_fortheking_monster_name_indivilia,Locale_Event:td_fortheking_monster_description_indivilia,fortheking_monster_indivilia_phase1,fortheking/monster/fortheking_monster_indivilia_phase1,100,802,1050,3,150,Ground,False,999,100,10,100,65.0,10010101.0,,,,10010401.0
1001205,1001,Boss,Locale_Event:td_fortheking_monster_name_indivilia_2,Locale_Event:td_fortheking_monster_description_indivilia_2,fortheking_monster_indivilia_phase2,fortheking/monster/fortheking_monster_indivilia_phase2,160,802,630,3,150,Ground,True,999,0,10,0,,10010101.0,1001206.0,1.0,0.0,10010401.0
1001206,1001,Boss,Locale_Event:td_fortheking_monster_name_indivilia_2,Locale_Event:td_fortheking_monster_description_indivilia_2,fortheking_monster_indivilia_phase3,fortheking/monster/fortheking_monster_indivilia_phase3,160,802,560,3,160,Ground,False,999,100,10,100,,10010501.0,,,,
1001101101,1001,Normal,Locale_Event:td_fortheking_monster_name_pelican,Locale_Event:td_fortheking_monster_description_pelican,fortheking_monster_pelican,fortheking/monster/fortheking_monster_pelican,100,264,42,0,450,Ground,False,1,8,10,5,,,,,,
1001102101,1001,Normal,Locale_Event:td_fortheking_monster_name_exid_pelican,Locale_Event:td_fortheking_monster_description_pelican,fortheking_monster_pelican,fortheking/monster/fortheking_monster_pelican,160,422,126,0,300,Ground,False,3,24,10,15,,,,,,
1001103101,1001,Normal,Locale_Event:td_fortheking_monster_name_eyeball,Locale_Event:td_fortheking_monster_description_eyeball,fortheking_monster_eyeball,fortheking/monster/fortheking_monster_eyeball,100,264,42,0,450,Fly,False,1,8,10,5,,,,,,
1001104101,1001,Normal,Locale_Event:td_fortheking_monster_name_exid_eyeball,Locale_Event:td_fortheking_monster_description_eyeball,fortheking_monster_eyeball,fortheking/monster/fortheking_monster_eyeball,160,422,126,0,300,Fly,False,3,24,10,15,,,,,,
1001105101,1001,Normal,Locale_Event:td_fortheking_monster_name_thief,Locale_Event:td_fortheking_monster_description_thief,fortheking_monster_thief,fortheking/monster/fortheking_monster_thief,100,264,42,0,600,Ground,False,1,8,10,5,140.0,,,,,
1001106101,1001,Normal,Locale_Event:td_fortheking_monster_name_lure,Locale_Event:td_fortheking_monster_description_lure,fortheking_monster_lure,fortheking/monster/fortheking_monster_lure,100,264,42,0,600,Fly,False,1,8,10,5,140.0,,,,,
1001107101,1001,Normal,Locale_Event:td_fortheking_monster_name_caphead,Locale_Event:td_fortheking_monster_description_caphead,fortheking_monster_caphead,fortheking/monster/fortheking_monster_caphead,100,264,33,5,375,Ground,False,1,8,10,5,,,,,,
1001108101,1001,Normal,Locale_Event:td_fortheking_monster_name_exid_caphead,Locale_Event:td_fortheking_monster_description_caphead,fortheking_monster_caphead,fortheking/monster/fortheking_monster_caphead,160,422,100,5,225,Ground,False,3,24,10,15,,,,,,
1001109101,1001,Normal,Locale_Event:td_fortheking_monster_name_covered,Locale_Event:td_fortheking_monster_description_covered,fortheking_monster_covered,fortheking/monster/fortheking_monster_covered,100,264,33,5,375,Fly,False,1,8,10,5,,,,,,
1001110101,1001,Normal,Locale_Event:td_fortheking_monster_name_exid_covered,Locale_Event:td_fortheking_monster_description_covered,fortheking_monster_covered,fortheking/monster/fortheking_monster_covered,160,422,100,5,225,Fly,False,3,24,10,15,,,,,,
1001111101,1001,Normal,Locale_Event:td_fortheking_monster_name_ant,Locale_Event:td_fortheking_monster_description_ant,fortheking_monster_ant,fortheking/monster/fortheking_monster_ant,100,264,42,0,525,Ground,False,1,8,10,5,,10010101.0,,,,
1001112101,1001,Normal,Locale_Event:td_fortheking_monster_name_bird,Locale_Event:td_fortheking_monster_description_bird,fortheking_monster_bird,fortheking/monster/fortheking_monster_bird,100,264,42,0,525,Fly,False,1,8,10,5,,10010101.0,,,,
1001113101,1001,Normal,Locale_Event:td_fortheking_monster_name_exid_fatleg,Locale_Event:td_fortheking_monster_description_fatleg,fortheking_monster_fatleg,fortheking/monster/fortheking_monster_fatleg,160,422,70,0,300,Ground,True,3,0,10,0,,,1001114101.0,6.0,600.0,
1001114101,1001,Normal,Locale_Event:td_fortheking_monster_name_fatleg,Locale_Event:td_fortheking_monster_description_fatleg,fortheking_monster_fatleg,fortheking/monster/fortheking_monster_fatleg,80,211,14,0,525,Ground,False,1,4,10,3,,,,,,
1001115101,1001,Normal,Locale_Event:td_fortheking_monster_name_armored,Locale_Event:td_fortheking_monster_description_armored,fortheking_monster_armored,fortheking/monster/fortheking_monster_armored,160,422,210,3,225,Ground,False,6,48,10,30,,10010201.0,,,,
1001201101,1001,Boss,Locale_Event:td_fortheking_monster_name_heavymetal,Locale_Event:td_fortheking_monster_description_heavymetal,fortheking_monster_heavymetal,fortheking/monster/fortheking_monster_heavymetal,160,802,700,3,150,Ground,False,999,100,10,100,85.0,,,,,
1001202101,1001,Boss,Locale_Event:td_fortheking_monster_name_cetus,Locale_Event:td_fortheking_monster_description_cetus,fortheking_monster_cetus,fortheking/monster/fortheking_monster_cetus,160,802,700,0,150,Fly,False,999,100,10,100,,,,,,
1001203101,1001,Boss,Locale_Event:td_fortheking_monster_name_chatterbox,Locale_Event:td_fortheking_monster_description_chatterbox,fortheking_monster_chatterbox,fortheking/monster/fortheking_monster_chatterbox,160,802,1050,3,150,Ground,False,999,100,10,100,60.0,10010301.0,,,,
1001204101,1001,Boss,Locale_Event:td_fortheking_monster_name_indivilia,Locale_Event:td_fortheking_monster_description_indivilia,fortheking_monster_indivilia_phase1,fortheking/monster/fortheking_monster_indivilia_phase1,100,802,1050,3,150,Ground,False,999,100,10,100,65.0,10010101.0,,,,10010401.0
1001205101,1001,Boss,Locale_Event:td_fortheking_monster_name_indivilia_2,Locale_Event:td_fortheking_monster_description_indivilia_2,fortheking_monster_indivilia_phase2,fortheking/monster/fortheking_monster_indivilia_phase2,160,802,630,3,150,Ground,True,999,0,10,0,,10010101.0,1001206101.0,1.0,0.0,10010401.0
1001206101,1001,Boss,Locale_Event:td_fortheking_monster_name_indivilia_2,Locale_Event:td_fortheking_monster_description_indivilia_2,fortheking_monster_indivilia_phase3,fortheking/monster/fortheking_monster_indivilia_phase3,160,802,560,3,160,Ground,False,999,100,10,100,,10010501.0,,,,
1001101102,1001,Normal,Locale_Event:td_fortheking_monster_name_pelican,Locale_Event:td_fortheking_monster_description_pelican,fortheking_monster_pelican,fortheking/monster/fortheking_monster_pelican,100,264,54,0,450,Ground,False,1,8,10,5,,,,,,
1001102102,1001,Normal,Locale_Event:td_fortheking_monster_name_exid_pelican,Locale_Event:td_fortheking_monster_description_pelican,fortheking_monster_pelican,fortheking/monster/fortheking_monster_pelican,160,422,163,0,300,Ground,False,3,24,10,16,,,,,,
1001103102,1001,Normal,Locale_Event:td_fortheking_monster_name_eyeball,Locale_Event:td_fortheking_monster_description_eyeball,fortheking_monster_eyeball,fortheking/monster/fortheking_monster_eyeball,100,264,54,0,450,Fly,False,1,8,10,5,,,,,,
1001104102,1001,Normal,Locale_Event:td_fortheking_monster_name_exid_eyeball,Locale_Event:td_fortheking_monster_description_eyeball,fortheking_monster_eyeball,fortheking/monster/fortheking_monster_eyeball,160,422,163,0,300,Fly,False,3,24,10,16,,,,,,
1001105102,1001,Normal,Locale_Event:td_fortheking_monster_name_thief,Locale_Event:td_fortheking_monster_description_thief,fortheking_monster_thief,fortheking/monster/fortheking_monster_thief,100,264,54,0,600,Ground,False,1,8,10,5,140.0,,,,,
1001106102,1001,Normal,Locale_Event:td_fortheking_monster_name_lure,Locale_Event:td_fortheking_monster_description_lure,fortheking_monster_lure,fortheking/monster/fortheking_monster_lure,100,264,54,0,600,Fly,False,1,8,10,5,140.0,,,,,
1001107102,1001,Normal,Locale_Event:td_fortheking_monster_name_caphead,Locale_Event:td_fortheking_monster_description_caphead,fortheking_monster_caphead,fortheking/monster/fortheking_monster_caphead,100,264,43,7,375,Ground,False,1,8,10,5,,,,,,
1001108102,1001,Normal,Locale_Event:td_fortheking_monster_name_exid_caphead,Locale_Event:td_fortheking_monster_description_caphead,fortheking_monster_caphead,fortheking/monster/fortheking_monster_caphead,160,422,131,7,225,Ground,False,3,24,10,16,,,,,,
1001109102,1001,Normal,Locale_Event:td_fortheking_monster_name_covered,Locale_Event:td_fortheking_monster_description_covered,fortheking_monster_covered,fortheking/monster/fortheking_monster_covered,100,264,43,7,375,Fly,False,1,8,10,5,,,,,,
1001110102,1001,Normal,Locale_Event:td_fortheking_monster_name_exid_covered,Locale_Event:td_fortheking_monster_description_covered,fortheking_monster_covered,fortheking/monster/fortheking_monster_covered,160,422,131,7,225,Fly,False,3,24,10,16,,,,,,
1001111102,1001,Normal,Locale_Event:td_fortheking_monster_name_ant,Locale_Event:td_fortheking_monster_description_ant,fortheking_monster_ant,fortheking/monster/fortheking_monster_ant,100,264,54,0,525,Ground,False,1,8,10,5,,10010101.0,,,,
1001112102,1001,Normal,Locale_Event:td_fortheking_monster_name_bird,Locale_Event:td_fortheking_monster_description_bird,fortheking_monster_bird,fortheking/monster/fortheking_monster_bird,100,264,54,0,525,Fly,False,1,8,10,5,,10010101.0,,,,
1001113102,1001,Normal,Locale_Event:td_fortheking_monster_name_exid_fatleg,Locale_Event:td_fortheking_monster_description_fatleg,fortheking_monster_fatleg,fortheking/monster/fortheking_monster_fatleg,160,422,91,0,300,Ground,True,3,0,10,0,,,1001114102.0,6.0,600.0,
1001114102,1001,Normal,Locale_Event:td_fortheking_monster_name_fatleg,Locale_Event:td_fortheking_monster_description_fatleg,fortheking_monster_fatleg,fortheking/monster/fortheking_monster_fatleg,80,211,18,0,525,Ground,False,1,4,10,3,,,,,,
1001115102,1001,Normal,Locale_Event:td_fortheking_monster_name_armored,Locale_Event:td_fortheking_monster_description_armored,fortheking_monster_armored,fortheking/monster/fortheking_monster_armored,160,422,273,4,225,Ground,False,6,48,10,33,,10010202.0,,,,
1001201102,1001,Boss,Locale_Event:td_fortheking_monster_name_heavymetal,Locale_Event:td_fortheking_monster_description_heavymetal,fortheking_monster_heavymetal,fortheking/monster/fortheking_monster_heavymetal,160,802,910,4,150,Ground,False,999,100,10,110,85.0,,,,,
1001202102,1001,Boss,Locale_Event:td_fortheking_monster_name_cetus,Locale_Event:td_fortheking_monster_description_cetus,fortheking_monster_cetus,fortheking/monster/fortheking_monster_cetus,160,802,910,0,150,Fly,False,999,100,10,110,,,,,,
1001203102,1001,Boss,Locale_Event:td_fortheking_monster_name_chatterbox,Locale_Event:td_fortheking_monster_description_chatterbox,fortheking_monster_chatterbox,fortheking/monster/fortheking_monster_chatterbox,160,802,1365,4,150,Ground,False,999,100,10,110,60.0,10010301.0,,,,
1001204102,1001,Boss,Locale_Event:td_fortheking_monster_name_indivilia,Locale_Event:td_fortheking_monster_description_indivilia,fortheking_monster_indivilia_phase1,fortheking/monster/fortheking_monster_indivilia_phase1,100,802,1365,4,150,Ground,False,999,100,10,110,65.0,10010101.0,,,,10010402.0
1001205102,1001,Boss,Locale_Event:td_fortheking_monster_name_indivilia_2,Locale_Event:td_fortheking_monster_description_indivilia_2,fortheking_monster_indivilia_phase2,fortheking/monster/fortheking_monster_indivilia_phase2,160,802,819,4,150,Ground,True,999,0,10,0,,10010101.0,1001206102.0,1.0,0.0,10010402.0
1001206102,1001,Boss,Locale_Event:td_fortheking_monster_name_indivilia_2,Locale_Event:td_fortheking_monster_description_indivilia_2,fortheking_monster_indivilia_phase3,fortheking/monster/fortheking_monster_indivilia_phase3,160,802,728,4,160,Ground,False,999,100,10,110,,10010501.0,,,,
1001101103,1001,Normal,Locale_Event:td_fortheking_monster_name_pelican,Locale_Event:td_fortheking_monster_description_pelican,fortheking_monster_pelican,fortheking/monster/fortheking_monster_pelican,100,264,67,0,450,Ground,False,1,8,10,6,,,,,,
1001102103,1001,Normal,Locale_Event:td_fortheking_monster_name_exid_pelican,Locale_Event:td_fortheking_monster_description_pelican,fortheking_monster_pelican,fortheking/monster/fortheking_monster_pelican,160,422,201,0,300,Ground,False,3,24,10,18,,,,,,
1001103103,1001,Normal,Locale_Event:td_fortheking_monster_name_eyeball,Locale_Event:td_fortheking_monster_description_eyeball,fortheking_monster_eyeball,fortheking/monster/fortheking_monster_eyeball,100,264,67,0,450,Fly,False,1,8,10,6,,,,,,
1001104103,1001,Normal,Locale_Event:td_fortheking_monster_name_exid_eyeball,Locale_Event:td_fortheking_monster_description_eyeball,fortheking_monster_eyeball,fortheking/monster/fortheking_monster_eyeball,160,422,201,0,300,Fly,False,3,24,10,18,,,,,,
1001105103,1001,Normal,Locale_Event:td_fortheking_monster_name_thief,Locale_Event:td_fortheking_monster_description_thief,fortheking_monster_thief,fortheking/monster/fortheking_monster_thief,100,264,67,0,600,Ground,False,1,8,10,6,140.0,,,,,
1001106103,1001,Normal,Locale_Event:td_fortheking_monster_name_lure,Locale_Event:td_fortheking_monster_description_lure,fortheking_monster_lure,fortheking/monster/fortheking_monster_lure,100,264,67,0,600,Fly,False,1,8,10,6,140.0,,,,,
1001107103,1001,Normal,Locale_Event:td_fortheking_monster_name_caphead,Locale_Event:td_fortheking_monster_description_caphead,fortheking_monster_caphead,fortheking/monster/fortheking_monster_caphead,100,264,53,8,375,Ground,False,1,8,10,6,,,,,,
1001108103,1001,Normal,Locale_Event:td_fortheking_monster_name_exid_caphead,Locale_Event:td_fortheking_monster_description_caphead,fortheking_monster_caphead,fortheking/monster/fortheking_monster_caphead,160,422,161,8,225,Ground,False,3,24,10,18,,,,,,
1001109103,1001,Normal,Locale_Event:td_fortheking_monster_name_covered,Locale_Event:td_fortheking_monster_description_covered,fortheking_monster_covered,fortheking/monster/fortheking_monster_covered,100,264,53,8,375,Fly,False,1,8,10,6,,,,,,
1001110103,1001,Normal,Locale_Event:td_fortheking_monster_name_exid_covered,Locale_Event:td_fortheking_monster_description_covered,fortheking_monster_covered,fortheking/monster/fortheking_monster_covered,160,422,161,8,225,Fly,False,3,24,10,18,,,,,,
1001111103,1001,Normal,Locale_Event:td_fortheking_monster_name_ant,Locale_Event:td_fortheking_monster_description_ant,fortheking_monster_ant,fortheking/monster/fortheking_monster_ant,100,264,67,0,525,Ground,False,1,8,10,6,,10010101.0,,,,
1001112103,1001,Normal,Locale_Event:td_fortheking_monster_name_bird,Locale_Event:td_fortheking_monster_description_bird,fortheking_monster_bird,fortheking/monster/fortheking_monster_bird,100,264,67,0,525,Fly,False,1,8,10,6,,10010101.0,,,,
1001113103,1001,Normal,Locale_Event:td_fortheking_monster_name_exid_fatleg,Locale_Event:td_fortheking_monster_description_fatleg,fortheking_monster_fatleg,fortheking/monster/fortheking_monster_fatleg,160,422,112,0,300,Ground,True,3,0,10,0,,,1001114103.0,6.0,600.0,
1001114103,1001,Normal,Locale_Event:td_fortheking_monster_name_fatleg,Locale_Event:td_fortheking_monster_description_fatleg,fortheking_monster_fatleg,fortheking/monster/fortheking_monster_fatleg,80,211,22,0,525,Ground,False,1,4,10,3,,,,,,
1001115103,1001,Normal,Locale_Event:td_fortheking_monster_name_armored,Locale_Event:td_fortheking_monster_description_armored,fortheking_monster_armored,fortheking/monster/fortheking_monster_armored,160,422,336,5,225,Ground,False,6,48,10,36,,10010203.0,,,,
1001201103,1001,Boss,Locale_Event:td_fortheking_monster_name_heavymetal,Locale_Event:td_fortheking_monster_description_heavymetal,fortheking_monster_heavymetal,fortheking/monster/fortheking_monster_heavymetal,160,802,1120,5,150,Ground,False,999,100,10,120,85.0,,,,,
1001202103,1001,Boss,Locale_Event:td_fortheking_monster_name_cetus,Locale_Event:td_fortheking_monster_description_cetus,fortheking_monster_cetus,fortheking/monster/fortheking_monster_cetus,160,802,1120,0,150,Fly,False,999,100,10,120,,,,,,
1001203103,1001,Boss,Locale_Event:td_fortheking_monster_name_chatterbox,Locale_Event:td_fortheking_monster_description_chatterbox,fortheking_monster_chatterbox,fortheking/monster/fortheking_monster_chatterbox,160,802,1680,5,150,Ground,False,999,100,10,120,60.0,10010301.0,,,,
1001204103,1001,Boss,Locale_Event:td_fortheking_monster_name_indivilia,Locale_Event:td_fortheking_monster_description_indivilia,fortheking_monster_indivilia_phase1,fortheking/monster/fortheking_monster_indivilia_phase1,100,802,1680,5,150,Ground,False,999,100,10,120,65.0,10010101.0,,,,10010403.0
1001205103,1001,Boss,Locale_Event:td_fortheking_monster_name_indivilia_2,Locale_Event:td_fortheking_monster_description_indivilia_2,fortheking_monster_indivilia_phase2,fortheking/monster/fortheking_monster_indivilia_phase2,160,802,1008,5,150,Ground,True,999,0,10,0,,10010101.0,1001206103.0,1.0,0.0,10010403.0
1001206103,1001,Boss,Locale_Event:td_fortheking_monster_name_indivilia_2,Locale_Event:td_fortheking_monster_description_indivilia_2,fortheking_monster_indivilia_phase3,fortheking/monster/fortheking_monster_indivilia_phase3,160,802,896,5,160,Ground,False,999,100,10,120,,10010501.0,,,,
1001101104,1001,Normal,Locale_Event:td_fortheking_monster_name_pelican,Locale_Event:td_fortheking_monster_description_pelican,fortheking_monster_pelican,fortheking/monster/fortheking_monster_pelican,100,264,79,0,450,Ground,False,1,8,10,6,,,,,,
1001102104,1001,Normal,Locale_Event:td_fortheking_monster_name_exid_pelican,Locale_Event:td_fortheking_monster_description_pelican,fortheking_monster_pelican,fortheking/monster/fortheking_monster_pelican,160,422,239,0,300,Ground,False,3,24,10,19,,,,,,
1001103104,1001,Normal,Locale_Event:td_fortheking_monster_name_eyeball,Locale_Event:td_fortheking_monster_description_eyeball,fortheking_monster_eyeball,fortheking/monster/fortheking_monster_eyeball,100,264,79,0,450,Fly,False,1,8,10,6,,,,,,
1001104104,1001,Normal,Locale_Event:td_fortheking_monster_name_exid_eyeball,Locale_Event:td_fortheking_monster_description_eyeball,fortheking_monster_eyeball,fortheking/monster/fortheking_monster_eyeball,160,422,239,0,300,Fly,False,3,24,10,19,,,,,,
1001105104,1001,Normal,Locale_Event:td_fortheking_monster_name_thief,Locale_Event:td_fortheking_monster_description_thief,fortheking_monster_thief,fortheking/monster/fortheking_monster_thief,100,264,79,0,600,Ground,False,1,8,10,6,140.0,,,,,
1001106104,1001,Normal,Locale_Event:td_fortheking_monster_name_lure,Locale_Event:td_fortheking_monster_description_lure,fortheking_monster_lure,fortheking/monster/fortheking_monster_lure,100,264,79,0,600,Fly,False,1,8,10,6,140.0,,,,,
1001107104,1001,Normal,Locale_Event:td_fortheking_monster_name_caphead,Locale_Event:td_fortheking_monster_description_caphead,fortheking_monster_caphead,fortheking/monster/fortheking_monster_caphead,100,264,63,10,375,Ground,False,1,8,10,6,,,,,,
1001108104,1001,Normal,Locale_Event:td_fortheking_monster_name_exid_caphead,Locale_Event:td_fortheking_monster_description_caphead,fortheking_monster_caphead,fortheking/monster/fortheking_monster_caphead,160,422,191,10,225,Ground,False,3,24,10,19,,,,,,
1001109104,1001,Normal,Locale_Event:td_fortheking_monster_name_covered,Locale_Event:td_fortheking_monster_description_covered,fortheking_monster_covered,fortheking/monster/fortheking_monster_covered,100,264,63,10,375,Fly,False,1,8,10,6,,,,,,
1001110104,1001,Normal,Locale_Event:td_fortheking_monster_name_exid_covered,Locale_Event:td_fortheking_monster_description_covered,fortheking_monster_covered,fortheking/monster/fortheking_monster_covered,160,422,191,10,225,Fly,False,3,24,10,19,,,,,,
1001111104,1001,Normal,Locale_Event:td_fortheking_monster_name_ant,Locale_Event:td_fortheking_monster_description_ant,fortheking_monster_ant,fortheking/monster/fortheking_monster_ant,100,264,79,0,525,Ground,False,1,8,10,6,,10010101.0,,,,
1001112104,1001,Normal,Locale_Event:td_fortheking_monster_name_bird,Locale_Event:td_fortheking_monster_description_bird,fortheking_monster_bird,fortheking/monster/fortheking_monster_bird,100,264,79,0,525,Fly,False,1,8,10,6,,10010101.0,,,,
1001113104,1001,Normal,Locale_Event:td_fortheking_monster_name_exid_fatleg,Locale_Event:td_fortheking_monster_description_fatleg,fortheking_monster_fatleg,fortheking/monster/fortheking_monster_fatleg,160,422,133,0,300,Ground,True,3,0,10,0,,,1001114104.0,6.0,600.0,
1001114104,1001,Normal,Locale_Event:td_fortheking_monster_name_fatleg,Locale_Event:td_fortheking_monster_description_fatleg,fortheking_monster_fatleg,fortheking/monster/fortheking_monster_fatleg,80,211,26,0,525,Ground,False,1,4,10,3,,,,,,
1001115104,1001,Normal,Locale_Event:td_fortheking_monster_name_armored,Locale_Event:td_fortheking_monster_description_armored,fortheking_monster_armored,fortheking/monster/fortheking_monster_armored,160,422,399,6,225,Ground,False,6,48,10,39,,10010204.0,,,,
1001201104,1001,Boss,Locale_Event:td_fortheking_monster_name_heavymetal,Locale_Event:td_fortheking_monster_description_heavymetal,fortheking_monster_heavymetal,fortheking/monster/fortheking_monster_heavymetal,160,802,1330,6,150,Ground,False,999,100,10,130,85.0,,,,,
1001202104,1001,Boss,Locale_Event:td_fortheking_monster_name_cetus,Locale_Event:td_fortheking_monster_description_cetus,fortheking_monster_cetus,fortheking/monster/fortheking_monster_cetus,160,802,1330,0,150,Fly,False,999,100,10,130,,,,,,
1001203104,1001,Boss,Locale_Event:td_fortheking_monster_name_chatterbox,Locale_Event:td_fortheking_monster_description_chatterbox,fortheking_monster_chatterbox,fortheking/monster/fortheking_monster_chatterbox,160,802,1995,6,150,Ground,False,999,100,10,130,60.0,10010301.0,,,,
1001204104,1001,Boss,Locale_Event:td_fortheking_monster_name_indivilia,Locale_Event:td_fortheking_monster_description_indivilia,fortheking_monster_indivilia_phase1,fortheking/monster/fortheking_monster_indivilia_phase1,100,802,1995,6,150,Ground,False,999,100,10,130,65.0,10010101.0,,,,10010404.0
1001205104,1001,Boss,Locale_Event:td_fortheking_monster_name_indivilia_2,Locale_Event:td_fortheking_monster_description_indivilia_2,fortheking_monster_indivilia_phase2,fortheking/monster/fortheking_monster_indivilia_phase2,160,802,1197,6,150,Ground,True,999,0,10,0,,10010101.0,1001206104.0,1.0,0.0,10010404.0
1001206104,1001,Boss,Locale_Event:td_fortheking_monster_name_indivilia_2,Locale_Event:td_fortheking_monster_description_indivilia_2,fortheking_monster_indivilia_phase3,fortheking/monster/fortheking_monster_indivilia_phase3,160,802,1064,6,160,Ground,False,999,100,10,130,,10010501.0,,,,
1001101105,1001,Normal,Locale_Event:td_fortheking_monster_name_pelican,Locale_Event:td_fortheking_monster_description_pelican,fortheking_monster_pelican,fortheking/monster/fortheking_monster_pelican,100,264,92,0,450,Ground,False,1,8,10,7,,,,,,
1001102105,1001,Normal,Locale_Event:td_fortheking_monster_name_exid_pelican,Locale_Event:td_fortheking_monster_description_pelican,fortheking_monster_pelican,fortheking/monster/fortheking_monster_pelican,160,422,277,0,300,Ground,False,3,24,10,21,,,,,,
