id,world_id,group_id,sub_group_id,start_trigger,close_trigger,text_char_resource,text_locale_title,text_locale_description,text_location,background,add_on_resource,mask_control,unmask_text_locale,unmask_input_control,next_id,save_tutorial,reconnectiontutorialid,skip_button_control,unmask_key/0/name,unmask_key/0/value
4100105,4,1001,None,None,EnterSurfaceEvlaPurification,si_c907_00_s,Locale_Surface:TUTO_SURFACE_EVLA_PURIFICATION_TITLE_01,Locale_Surface:TUTO_SURFACE_EVLA_PURIFICATION_DESCRIPTION_01,Top,1,,True,,True,4100106,False,0,True,unmask_key,tuto_surface_structure_info_evla_button
4100106,4,1001,None,None,None,si_c907_00_s,Locale_Surface:TUTO_SURFACE_EVLA_PURIFICATION_TITLE_01,Locale_Surface:TUTO_SURFACE_EVLA_PURIFICATION_DESCRIPTION_02,Top,0,,True,,False,4100107,False,0,True,,
4100107,4,1001,None,None,TouchSurfaceEvlaPurificationButton,si_c907_00_s,Locale_Surface:TUTO_SURFACE_EVLA_PURIFICATION_TITLE_01,Locale_Surface:TUTO_SURFACE_EVLA_PURIFICATION_DESCRIPTION_03,Top,1,,True,,True,4100108,False,0,True,unmask_key,tuto_surface_evla_purification_button
4100108,4,1001,None,None,TouchSystemDialogOkButton,si_c907_00_s,,,None,1,,True,,True,4100109,True,4100155,True,unmask_key,tuto_system_dialog_ok_button
4100109,4,1001,None,None,TouchSurfaceEvlaPurificationfunctionButton,si_c907_00_s,Locale_Surface:TUTO_SURFACE_EVLA_PURIFICATION_TITLE_01,Locale_Surface:TUTO_SURFACE_EVLA_PURIFICATION_DESCRIPTION_04,Top,1,,True,,True,4100110,True,4100166,True,unmask_key,tuto_surface_evla_purification_function_button
4100110,4,1001,None,None,TouchSurfaceEvlaPurificationCloseButton,si_c907_00_s,Locale_Surface:TUTO_SURFACE_EVLA_PURIFICATION_TITLE_01,Locale_Surface:TUTO_SURFACE_EVLA_PURIFICATION_DESCRIPTION_05,Middle,1,,True,,True,4100111,False,0,True,unmask_key,tuto_surface_evla_purification_close_button
4100111,4,1001,None,None,TouchSurfaceStructureInfoSquadButton,si_c907_00_s,Locale_Surface:TUTO_SURFACE_TEAM_SET_TITLE_01,Locale_Surface:TUTO_SURFACE_TEAM_SET_DESCRIPTION_01,Top,1,,True,,True,4100112,False,0,True,unmask_key,tuto_surface_structure_info_squad_button
4100112,4,1001,None,None,TouchSurfaceSquadSetButton,si_c907_00_s,Locale_Surface:TUTO_SURFACE_TEAM_SET_TITLE_01,Locale_Surface:TUTO_SURFACE_TEAM_SET_DESCRIPTION_02,Bottom,1,,True,,True,4100113,False,0,True,unmask_key,tuto_surface_team_set_01
4100113,4,1001,None,None,None,si_c907_00_s,Locale_Surface:TUTO_SURFACE_TEAM_SET_TITLE_01,Locale_Surface:TUTO_SURFACE_TEAM_SET_DESCRIPTION_03,Bottom,0,,True,,False,4100114,False,0,True,,
4100114,4,1001,None,None,None,si_c907_00_s,Locale_Surface:TUTO_SURFACE_TEAM_SET_TITLE_01,Locale_Surface:TUTO_SURFACE_TEAM_SET_DESCRIPTION_04,Bottom,1,surface_tutorial_character_info_battle_power,True,,False,4100115,False,0,True,,
4100115,4,1001,None,None,None,si_c907_00_s,Locale_Surface:TUTO_SURFACE_TEAM_SET_TITLE_01,Locale_Surface:TUTO_SURFACE_TEAM_SET_DESCRIPTION_05,Bottom,1,surfacetutorial_character_info_skill,True,,False,4100116,False,0,True,,
4100116,4,1001,None,None,None,si_c907_00_s,Locale_Surface:TUTO_SURFACE_TEAM_SET_TITLE_01,Locale_Surface:TUTO_SURFACE_TEAM_SET_DESCRIPTION_06,Bottom,1,surfacetutorial_character_info_type,True,,False,4100117,False,0,True,,
4100117,4,1001,None,None,None,si_c907_00_s,Locale_Surface:TUTO_SURFACE_TEAM_SET_TITLE_01,Locale_Surface:TUTO_SURFACE_TEAM_SET_DESCRIPTION_07,Bottom,0,,True,,False,4100118,False,0,True,,
4100118,4,1001,None,None,TouchSurfaceSquadTeamSetCorp01Button,si_c907_00_s,Locale_Surface:TUTO_SURFACE_TEAM_SET_TITLE_01,Locale_Surface:TUTO_SURFACE_TEAM_SET_DESCRIPTION_08,Bottom,1,,True,,True,4100119,False,0,True,unmask_key,tuto_surface_team_set_corp01_button
4100119,4,1001,None,None,None,si_c907_00_s,Locale_Surface:TUTO_SURFACE_TEAM_SET_TITLE_01,Locale_Surface:TUTO_SURFACE_TEAM_SET_DESCRIPTION_09,Bottom,0,,True,,False,0,True,1,True,,
4100120,4,1001,None,FinishSurfaceLobbyAnimation,None,si_c907_00_s,Locale_Surface:TUTO_SURFACE_LOBBY_TITLE_01,Locale_Surface:TUTO_SURFACE_LOBBY_DESCRIPTION_01,Top,0,,True,,False,4100121,False,0,True,,
4100121,4,1001,None,None,None,si_c907_00_s,Locale_Surface:TUTO_SURFACE_LOBBY_TITLE_01,Locale_Surface:TUTO_SURFACE_LOBBY_DESCRIPTION_02,Top,1,,True,,False,4100122,False,0,True,unmask_key,tuto_surface_hud_produce_button
4100122,4,1001,None,None,None,si_c907_00_s,Locale_Surface:TUTO_SURFACE_LOBBY_TITLE_01,Locale_Surface:TUTO_SURFACE_LOBBY_DESCRIPTION_03,Top,1,,True,,False,4100123,True,4100139,True,unmask_key,tuto_surface_hud_inventory_button
4100123,4,1001,None,None,EnterSurfaceStructureInfo,si_c907_00_s,Locale_Surface:TUTO_SURFACE_LOBBY_TITLE_01,Locale_Surface:TUTO_SURFACE_LOBBY_DESCRIPTION_04,Top,1,,True,,True,4100124,False,0,True,unmask_key,tuto_surface_hud_headquarters_button
4100124,4,1001,None,None,EnterSurfaceEvlaPurification,si_c907_00_s,Locale_Surface:TUTO_SURFACE_EVLA_PURIFICATION_TITLE_01,Locale_Surface:TUTO_SURFACE_EVLA_PURIFICATION_DESCRIPTION_01,Top,1,,True,,True,4100125,False,0,True,unmask_key,tuto_surface_structure_info_evla_button
4100125,4,1001,None,None,None,si_c907_00_s,Locale_Surface:TUTO_SURFACE_EVLA_PURIFICATION_TITLE_01,Locale_Surface:TUTO_SURFACE_EVLA_PURIFICATION_DESCRIPTION_02,Top,0,,True,,False,4100126,False,0,True,,
4100126,4,1001,None,None,TouchSurfaceEvlaPurificationButton,si_c907_00_s,Locale_Surface:TUTO_SURFACE_EVLA_PURIFICATION_TITLE_01,Locale_Surface:TUTO_SURFACE_EVLA_PURIFICATION_DESCRIPTION_03,Top,1,,True,,True,4100127,False,0,True,unmask_key,tuto_surface_evla_purification_button
4100127,4,1001,None,None,TouchSystemDialogOkButton,si_c907_00_s,,,None,1,,True,,True,4100128,True,4100155,True,unmask_key,tuto_system_dialog_ok_button
4100128,4,1001,None,None,TouchSurfaceEvlaPurificationfunctionButton,si_c907_00_s,Locale_Surface:TUTO_SURFACE_EVLA_PURIFICATION_TITLE_01,Locale_Surface:TUTO_SURFACE_EVLA_PURIFICATION_DESCRIPTION_04,Top,1,,True,,True,4100129,True,4100166,True,unmask_key,tuto_surface_evla_purification_function_button
4100129,4,1001,None,None,TouchSurfaceEvlaPurificationCloseButton,si_c907_00_s,Locale_Surface:TUTO_SURFACE_EVLA_PURIFICATION_TITLE_01,Locale_Surface:TUTO_SURFACE_EVLA_PURIFICATION_DESCRIPTION_05,Middle,1,,True,,True,4100130,False,0,True,unmask_key,tuto_surface_evla_purification_close_button
4100130,4,1001,None,None,TouchSurfaceStructureInfoSquadButton,si_c907_00_s,Locale_Surface:TUTO_SURFACE_TEAM_SET_TITLE_01,Locale_Surface:TUTO_SURFACE_TEAM_SET_DESCRIPTION_01,Top,1,,True,,True,4100131,False,0,True,unmask_key,tuto_surface_structure_info_squad_button
4100131,4,1001,None,None,TouchSurfaceSquadSetButton,si_c907_00_s,Locale_Surface:TUTO_SURFACE_TEAM_SET_TITLE_01,Locale_Surface:TUTO_SURFACE_TEAM_SET_DESCRIPTION_02,Bottom,1,,True,,True,4100132,False,0,True,unmask_key,tuto_surface_team_set_01
4100132,4,1001,None,None,None,si_c907_00_s,Locale_Surface:TUTO_SURFACE_TEAM_SET_TITLE_01,Locale_Surface:TUTO_SURFACE_TEAM_SET_DESCRIPTION_03,Bottom,0,,True,,False,4100133,False,0,True,,
4100133,4,1001,None,None,None,si_c907_00_s,Locale_Surface:TUTO_SURFACE_TEAM_SET_TITLE_01,Locale_Surface:TUTO_SURFACE_TEAM_SET_DESCRIPTION_04,Bottom,1,surface_tutorial_character_info_battle_power,True,,False,4100134,False,0,True,,
4100134,4,1001,None,None,None,si_c907_00_s,Locale_Surface:TUTO_SURFACE_TEAM_SET_TITLE_01,Locale_Surface:TUTO_SURFACE_TEAM_SET_DESCRIPTION_05,Bottom,1,surfacetutorial_character_info_skill,True,,False,4100135,False,0,True,,
4100135,4,1001,None,None,None,si_c907_00_s,Locale_Surface:TUTO_SURFACE_TEAM_SET_TITLE_01,Locale_Surface:TUTO_SURFACE_TEAM_SET_DESCRIPTION_06,Bottom,1,surfacetutorial_character_info_type,True,,False,4100136,False,0,True,,
4100136,4,1001,None,None,None,si_c907_00_s,Locale_Surface:TUTO_SURFACE_TEAM_SET_TITLE_01,Locale_Surface:TUTO_SURFACE_TEAM_SET_DESCRIPTION_07,Bottom,0,,True,,False,4100137,False,0,True,,
4100137,4,1001,None,None,TouchSurfaceSquadTeamSetCorp01Button,si_c907_00_s,Locale_Surface:TUTO_SURFACE_TEAM_SET_TITLE_01,Locale_Surface:TUTO_SURFACE_TEAM_SET_DESCRIPTION_08,Bottom,1,,True,,True,4100138,False,0,True,unmask_key,tuto_surface_team_set_corp01_button
4100138,4,1001,None,None,None,si_c907_00_s,Locale_Surface:TUTO_SURFACE_TEAM_SET_TITLE_01,Locale_Surface:TUTO_SURFACE_TEAM_SET_DESCRIPTION_09,Bottom,0,,True,,False,0,True,1,True,,
4100139,4,1001,None,FinishSurfaceLobbyAnimation,TouchSurfaceHudHeadQuartersButton,si_c907_00_s,Locale_Surface:TUTO_SURFACE_LOBBY_TITLE_01,Locale_Surface:TUTO_SURFACE_LOBBY_DESCRIPTION_04,Top,1,,True,,True,4100140,False,0,True,unmask_key,tuto_surface_hud_headquarters_button
4100140,4,1001,None,None,EnterSurfaceEvlaPurification,si_c907_00_s,Locale_Surface:TUTO_SURFACE_EVLA_PURIFICATION_TITLE_01,Locale_Surface:TUTO_SURFACE_EVLA_PURIFICATION_DESCRIPTION_01,Top,1,,True,,True,4100141,False,0,True,unmask_key,tuto_surface_structure_info_evla_button
4100141,4,1001,None,None,None,si_c907_00_s,Locale_Surface:TUTO_SURFACE_EVLA_PURIFICATION_TITLE_01,Locale_Surface:TUTO_SURFACE_EVLA_PURIFICATION_DESCRIPTION_02,Top,0,,True,,False,4100142,False,0,True,,
4100142,4,1001,None,None,TouchSurfaceEvlaPurificationButton,si_c907_00_s,Locale_Surface:TUTO_SURFACE_EVLA_PURIFICATION_TITLE_01,Locale_Surface:TUTO_SURFACE_EVLA_PURIFICATION_DESCRIPTION_03,Top,1,,True,,True,4100143,False,0,True,unmask_key,tuto_surface_evla_purification_button
4100143,4,1001,None,None,TouchSystemDialogOkButton,si_c907_00_s,,,None,1,,True,,True,4100144,True,4100155,True,unmask_key,tuto_system_dialog_ok_button
4100144,4,1001,None,None,TouchSurfaceEvlaPurificationfunctionButton,si_c907_00_s,Locale_Surface:TUTO_SURFACE_EVLA_PURIFICATION_TITLE_01,Locale_Surface:TUTO_SURFACE_EVLA_PURIFICATION_DESCRIPTION_04,Top,1,,True,,True,4100145,True,4100166,True,unmask_key,tuto_surface_evla_purification_function_button
4100145,4,1001,None,None,TouchSurfaceEvlaPurificationCloseButton,si_c907_00_s,Locale_Surface:TUTO_SURFACE_EVLA_PURIFICATION_TITLE_01,Locale_Surface:TUTO_SURFACE_EVLA_PURIFICATION_DESCRIPTION_05,Middle,1,,True,,True,4100146,False,0,True,unmask_key,tuto_surface_evla_purification_close_button
4100146,4,1001,None,None,TouchSurfaceStructureInfoSquadButton,si_c907_00_s,Locale_Surface:TUTO_SURFACE_TEAM_SET_TITLE_01,Locale_Surface:TUTO_SURFACE_TEAM_SET_DESCRIPTION_01,Top,1,,True,,True,4100147,False,0,True,unmask_key,tuto_surface_structure_info_squad_button
4100147,4,1001,None,None,TouchSurfaceSquadSetButton,si_c907_00_s,Locale_Surface:TUTO_SURFACE_TEAM_SET_TITLE_01,Locale_Surface:TUTO_SURFACE_TEAM_SET_DESCRIPTION_02,Bottom,1,,True,,True,4100148,False,0,True,unmask_key,tuto_surface_team_set_01
4100148,4,1001,None,None,None,si_c907_00_s,Locale_Surface:TUTO_SURFACE_TEAM_SET_TITLE_01,Locale_Surface:TUTO_SURFACE_TEAM_SET_DESCRIPTION_03,Bottom,0,,True,,False,4100149,False,0,True,,
4100149,4,1001,None,None,None,si_c907_00_s,Locale_Surface:TUTO_SURFACE_TEAM_SET_TITLE_01,Locale_Surface:TUTO_SURFACE_TEAM_SET_DESCRIPTION_04,Bottom,1,surface_tutorial_character_info_battle_power,True,,False,4100150,False,0,True,,
4100150,4,1001,None,None,None,si_c907_00_s,Locale_Surface:TUTO_SURFACE_TEAM_SET_TITLE_01,Locale_Surface:TUTO_SURFACE_TEAM_SET_DESCRIPTION_05,Bottom,1,surfacetutorial_character_info_skill,True,,False,4100151,False,0,True,,
4100151,4,1001,None,None,None,si_c907_00_s,Locale_Surface:TUTO_SURFACE_TEAM_SET_TITLE_01,Locale_Surface:TUTO_SURFACE_TEAM_SET_DESCRIPTION_06,Bottom,1,surfacetutorial_character_info_type,True,,False,4100152,False,0,True,,
4100152,4,1001,None,None,None,si_c907_00_s,Locale_Surface:TUTO_SURFACE_TEAM_SET_TITLE_01,Locale_Surface:TUTO_SURFACE_TEAM_SET_DESCRIPTION_07,Bottom,0,,True,,False,4100153,False,0,True,,
4100153,4,1001,None,None,TouchSurfaceSquadTeamSetCorp01Button,si_c907_00_s,Locale_Surface:TUTO_SURFACE_TEAM_SET_TITLE_01,Locale_Surface:TUTO_SURFACE_TEAM_SET_DESCRIPTION_08,Bottom,1,,True,,True,4100154,False,0,True,unmask_key,tuto_surface_team_set_corp01_button
4100154,4,1001,None,None,None,si_c907_00_s,Locale_Surface:TUTO_SURFACE_TEAM_SET_TITLE_01,Locale_Surface:TUTO_SURFACE_TEAM_SET_DESCRIPTION_09,Bottom,0,,True,,False,0,True,1,True,,
4100155,4,1001,None,FinishSurfaceLobbyAnimation,TouchSurfaceHudHeadQuartersButton,si_c907_00_s,Locale_Surface:TUTO_SURFACE_LOBBY_TITLE_01,Locale_Surface:TUTO_SURFACE_LOBBY_DESCRIPTION_04,Top,1,,True,,True,4100156,False,0,True,unmask_key,tuto_surface_hud_headquarters_button
4100156,4,1001,None,None,TouchSurfaceEvlaPurificationfunctionButton,si_c907_00_s,Locale_Surface:TUTO_SURFACE_EVLA_PURIFICATION_TITLE_01,Locale_Surface:TUTO_SURFACE_EVLA_PURIFICATION_DESCRIPTION_06,Top,1,,True,,True,4100157,True,4100166,True,unmask_key,tuto_surface_structure_info_evla_complete_button
4100157,4,1001,None,None,TouchSurfaceStructureInfoSquadButton,si_c907_00_s,Locale_Surface:TUTO_SURFACE_TEAM_SET_TITLE_01,Locale_Surface:TUTO_SURFACE_TEAM_SET_DESCRIPTION_01,Top,1,,True,,True,4100158,False,0,True,unmask_key,tuto_surface_structure_info_squad_button
4100158,4,1001,None,None,TouchSurfaceSquadSetButton,si_c907_00_s,Locale_Surface:TUTO_SURFACE_TEAM_SET_TITLE_01,Locale_Surface:TUTO_SURFACE_TEAM_SET_DESCRIPTION_02,Bottom,1,,True,,True,4100159,False,0,True,unmask_key,tuto_surface_team_set_01
4100159,4,1001,None,None,None,si_c907_00_s,Locale_Surface:TUTO_SURFACE_TEAM_SET_TITLE_01,Locale_Surface:TUTO_SURFACE_TEAM_SET_DESCRIPTION_03,Bottom,0,,True,,False,4100160,False,0,True,,
4100160,4,1001,None,None,None,si_c907_00_s,Locale_Surface:TUTO_SURFACE_TEAM_SET_TITLE_01,Locale_Surface:TUTO_SURFACE_TEAM_SET_DESCRIPTION_04,Bottom,1,surface_tutorial_character_info_battle_power,True,,False,4100161,False,0,True,,
4100161,4,1001,None,None,None,si_c907_00_s,Locale_Surface:TUTO_SURFACE_TEAM_SET_TITLE_01,Locale_Surface:TUTO_SURFACE_TEAM_SET_DESCRIPTION_05,Bottom,1,surfacetutorial_character_info_skill,True,,False,4100162,False,0,True,,
4100162,4,1001,None,None,None,si_c907_00_s,Locale_Surface:TUTO_SURFACE_TEAM_SET_TITLE_01,Locale_Surface:TUTO_SURFACE_TEAM_SET_DESCRIPTION_06,Bottom,1,surfacetutorial_character_info_type,True,,False,4100163,False,0,True,,
4100163,4,1001,None,None,None,si_c907_00_s,Locale_Surface:TUTO_SURFACE_TEAM_SET_TITLE_01,Locale_Surface:TUTO_SURFACE_TEAM_SET_DESCRIPTION_07,Bottom,0,,True,,False,4100164,False,0,True,,
4100164,4,1001,None,None,TouchSurfaceSquadTeamSetCorp01Button,si_c907_00_s,Locale_Surface:TUTO_SURFACE_TEAM_SET_TITLE_01,Locale_Surface:TUTO_SURFACE_TEAM_SET_DESCRIPTION_08,Bottom,1,,True,,True,4100165,False,0,True,unmask_key,tuto_surface_team_set_corp01_button
4100165,4,1001,None,None,None,si_c907_00_s,Locale_Surface:TUTO_SURFACE_TEAM_SET_TITLE_01,Locale_Surface:TUTO_SURFACE_TEAM_SET_DESCRIPTION_09,Bottom,0,,True,,False,0,True,1,True,,
4100166,4,1001,None,FinishSurfaceLobbyAnimation,TouchSurfaceHudHeadQuartersButton,si_c907_00_s,Locale_Surface:TUTO_SURFACE_LOBBY_TITLE_01,Locale_Surface:TUTO_SURFACE_LOBBY_DESCRIPTION_04,Top,1,,True,,True,4100167,False,0,True,unmask_key,tuto_surface_hud_headquarters_button
4100167,4,1001,None,None,TouchSurfaceStructureInfoSquadButton,si_c907_00_s,Locale_Surface:TUTO_SURFACE_TEAM_SET_TITLE_01,Locale_Surface:TUTO_SURFACE_TEAM_SET_DESCRIPTION_01,Top,1,,True,,True,4100168,False,0,True,unmask_key,tuto_surface_structure_info_squad_button
4100168,4,1001,None,None,TouchSurfaceSquadSetButton,si_c907_00_s,Locale_Surface:TUTO_SURFACE_TEAM_SET_TITLE_01,Locale_Surface:TUTO_SURFACE_TEAM_SET_DESCRIPTION_02,Bottom,1,,True,,True,4100169,False,0,True,unmask_key,tuto_surface_team_set_01
4100169,4,1001,None,None,None,si_c907_00_s,Locale_Surface:TUTO_SURFACE_TEAM_SET_TITLE_01,Locale_Surface:TUTO_SURFACE_TEAM_SET_DESCRIPTION_03,Bottom,0,,True,,False,4100170,False,0,True,,
4100170,4,1001,None,None,None,si_c907_00_s,Locale_Surface:TUTO_SURFACE_TEAM_SET_TITLE_01,Locale_Surface:TUTO_SURFACE_TEAM_SET_DESCRIPTION_04,Bottom,1,surface_tutorial_character_info_battle_power,True,,False,4100171,False,0,True,,
4100171,4,1001,None,None,None,si_c907_00_s,Locale_Surface:TUTO_SURFACE_TEAM_SET_TITLE_01,Locale_Surface:TUTO_SURFACE_TEAM_SET_DESCRIPTION_05,Bottom,1,surfacetutorial_character_info_skill,True,,False,4100172,False,0,True,,
4100172,4,1001,None,None,None,si_c907_00_s,Locale_Surface:TUTO_SURFACE_TEAM_SET_TITLE_01,Locale_Surface:TUTO_SURFACE_TEAM_SET_DESCRIPTION_06,Bottom,1,surfacetutorial_character_info_type,True,,False,4100173,False,0,True,,
4100173,4,1001,None,None,None,si_c907_00_s,Locale_Surface:TUTO_SURFACE_TEAM_SET_TITLE_01,Locale_Surface:TUTO_SURFACE_TEAM_SET_DESCRIPTION_07,Bottom,0,,True,,False,4100174,False,0,True,,
4100174,4,1001,None,None,TouchSurfaceSquadTeamSetCorp01Button,si_c907_00_s,Locale_Surface:TUTO_SURFACE_TEAM_SET_TITLE_01,Locale_Surface:TUTO_SURFACE_TEAM_SET_DESCRIPTION_08,Bottom,1,,True,,True,4100175,False,0,True,unmask_key,tuto_surface_team_set_corp01_button
4100175,4,1001,None,None,None,si_c907_00_s,Locale_Surface:TUTO_SURFACE_TEAM_SET_TITLE_01,Locale_Surface:TUTO_SURFACE_TEAM_SET_DESCRIPTION_09,Bottom,0,,True,,False,0,True,1,True,,
4100201,4,1002,None,CompleteSquadSet,None,si_c907_00_s,Locale_Surface:TUTO_SURFACE_TEAM_LIST_TITLE_01,Locale_Surface:TUTO_SURFACE_TEAM_LIST_DESCRIPTION_01,Top,0,,True,,False,4100202,True,4100209,True,,
4100202,4,1002,None,None,TouchSurfaceHudFoldButton,si_c907_00_s,Locale_Surface:TUTO_SURFACE_TEAM_LIST_TITLE_01,Locale_Surface:TUTO_SURFACE_TEAM_LIST_DESCRIPTION_02,Top,1,,True,,True,4100203,False,0,True,unmask_key,tuto_surface_hud_fold_button
4100203,4,1002,None,None,None,si_c907_00_s,Locale_Surface:TUTO_SURFACE_TEAM_LIST_TITLE_01,Locale_Surface:TUTO_SURFACE_TEAM_LIST_DESCRIPTION_03,Top,1,,True,,False,4100204,False,0,True,unmask_key,tuto_surface_hud_squad_list_button
4100204,4,1002,None,None,EnterSurfaceMissionPopup,si_c907_00_s,Locale_Surface:TUTO_SURFACE_MISSION_TITLE_01,Locale_Surface:TUTO_SURFACE_MISSION_DESCRIPTION_01,Middle,1,,True,,True,4100205,True,4100217,True,unmask_key,tuto_surface_hud_mission_button
4100205,4,1002,None,None,None,si_c907_00_s,Locale_Surface:TUTO_SURFACE_MISSION_TITLE_01,Locale_Surface:TUTO_SURFACE_MISSION_DESCRIPTION_02,Bottom,1,,True,,False,4100206,False,0,True,unmask_key,tuto_surface_mission_info_top
4100206,4,1002,None,None,None,si_c907_00_s,Locale_Surface:TUTO_SURFACE_MISSION_TITLE_01,Locale_Surface:TUTO_SURFACE_MISSION_DESCRIPTION_03,Top,1,,True,,False,4100207,True,1,True,unmask_key,tuto_surface_mission_info_bottom
4100207,4,1002,None,None,TouchSurfaceMissionCloseButton,si_c907_00_s,Locale_Surface:TUTO_SURFACE_MISSION_TITLE_01,Locale_Surface:TUTO_SURFACE_MISSION_DESCRIPTION_04,Middle,1,,True,,True,4100208,False,0,True,unmask_key,tuto_surface_mission_close_bottom
4100208,4,1002,None,None,None,si_c907_00_s,Locale_Surface:TUTO_SURFACE_MISSION_TITLE_01,Locale_Surface:TUTO_SURFACE_MISSION_DESCRIPTION_05,Top,0,,True,,False,0,False,0,True,,
4100209,4,1002,None,FinishSurfaceLobbyAnimation,None,si_c907_00_s,Locale_Surface:TUTO_SURFACE_TEAM_LIST_TITLE_01,Locale_Surface:TUTO_SURFACE_TEAM_LIST_DESCRIPTION_01,Top,0,,True,,False,4100210,False,0,True,,
4100210,4,1002,None,None,TouchSurfaceHudFoldButton,si_c907_00_s,Locale_Surface:TUTO_SURFACE_TEAM_LIST_TITLE_01,Locale_Surface:TUTO_SURFACE_TEAM_LIST_DESCRIPTION_02,Top,1,,True,,True,4100211,False,0,True,unmask_key,tuto_surface_hud_fold_button
4100211,4,1002,None,None,None,si_c907_00_s,Locale_Surface:TUTO_SURFACE_TEAM_LIST_TITLE_01,Locale_Surface:TUTO_SURFACE_TEAM_LIST_DESCRIPTION_03,Top,1,,True,,False,4100212,False,0,True,unmask_key,tuto_surface_hud_squad_list_button
4100212,4,1002,None,None,EnterSurfaceMissionPopup,si_c907_00_s,Locale_Surface:TUTO_SURFACE_MISSION_TITLE_01,Locale_Surface:TUTO_SURFACE_MISSION_DESCRIPTION_01,Middle,1,,True,,True,4100213,True,4100217,True,unmask_key,tuto_surface_hud_mission_button
4100213,4,1002,None,None,None,si_c907_00_s,Locale_Surface:TUTO_SURFACE_MISSION_TITLE_01,Locale_Surface:TUTO_SURFACE_MISSION_DESCRIPTION_02,Bottom,1,,True,,False,4100214,False,0,True,unmask_key,tuto_surface_mission_info_top
4100214,4,1002,None,None,None,si_c907_00_s,Locale_Surface:TUTO_SURFACE_MISSION_TITLE_01,Locale_Surface:TUTO_SURFACE_MISSION_DESCRIPTION_03,Top,1,,True,,False,4100215,True,1,True,unmask_key,tuto_surface_mission_info_bottom
4100215,4,1002,None,None,TouchSurfaceMissionCloseButton,si_c907_00_s,Locale_Surface:TUTO_SURFACE_MISSION_TITLE_01,Locale_Surface:TUTO_SURFACE_MISSION_DESCRIPTION_04,Middle,1,,True,,True,4100216,False,0,True,unmask_key,tuto_surface_mission_close_bottom
