id,sub_category_id,scenario_name_localtable,scenario_name_localkey,scenario_group_id,target_chapter,is_hidden,dialogtype,overwrite_scenario_dialog_table_type
31,2,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_25,d_main_02af_07,2.0,True,Normal,
32,3,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_26,d_main_03_01,3.0,True,Normal,
33,3,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_27,d_main_03_02,3.0,True,Normal,
34,3,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_28,d_main_03_03,3.0,True,Normal,
35,3,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_29,d_main_03_04,3.0,True,Normal,
36,3,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_30,d_main_03_05,3.0,True,Normal,
37,3,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_31,d_main_03_06,3.0,True,Normal,
38,3,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_32,d_main_03_07,3.0,True,Normal,
39,4,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_33,d_main_04_01,4.0,True,Normal,
40,4,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_34,d_main_04_02,4.0,True,Normal,
41,4,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_35_a,d_main_04_03_s,4.0,True,Normal,
42,4,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_35_b,d_main_04_03_e,4.0,True,Normal,
43,4,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_36_a,d_main_04_04_s,4.0,True,Normal,
44,4,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_36_b,d_main_04_04_e,4.0,True,Normal,
45,4,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_37,d_main_04_05,4.0,True,Normal,
46,4,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_38,d_main_04_06,4.0,True,Normal,
47,4,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_39,d_main_04_07,4.0,True,Normal,
48,4,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_40,d_main_04_08,4.0,True,Normal,
49,4,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_41_a,d_main_04_09_s,4.0,True,Normal,
50,4,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_41_b,d_main_04_09_e,4.0,True,Normal,
51,4,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_42,d_main_04af_01,4.0,True,Normal,
52,4,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_43,d_main_04af_02,4.0,True,Normal,
53,4,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_44,d_main_04af_03,4.0,True,Normal,
54,4,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_45,d_main_04af_04,4.0,True,Normal,
55,4,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_46,d_main_04af_05,4.0,True,Normal,
56,4,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_47,d_main_04af_06,4.0,True,Normal,
57,4,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_48,d_main_04af_07,4.0,True,Normal,
58,4,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_49,d_main_04af_08,4.0,True,Normal,
59,5,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_50,d_main_05_01,5.0,True,Normal,
60,5,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_51,d_main_05_02,5.0,True,Normal,
61,5,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_52,d_main_05_03,5.0,True,Normal,
62,5,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_53_a,d_main_05_04_s,5.0,True,Normal,
63,5,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_53_b,d_main_05_04_e,5.0,True,Normal,
64,5,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_54,d_main_05_05,5.0,True,Normal,
65,5,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_55,d_main_05_06,5.0,True,Normal,
66,5,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_56,d_main_05_07,5.0,True,Normal,
67,5,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_57_a,d_main_05_08_s,5.0,True,Normal,
68,5,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_57_b,d_main_05_08_e,5.0,True,Normal,
69,5,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_58,d_main_05_09,5.0,True,Normal,
70,5,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_59,d_main_05_10,5.0,True,Normal,
71,5,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_60_a,d_main_05_11_s,5.0,True,Normal,
72,5,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_60_b,d_main_05_11_e,5.0,True,Normal,
73,6,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_61,d_main_06_01,6.0,True,Normal,
74,6,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_62,d_main_06_02,6.0,True,Normal,
75,6,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_63,d_main_06_03,6.0,True,Normal,
76,6,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_64,d_main_06_04,6.0,True,Normal,
77,6,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_65,d_main_06_05,6.0,True,Normal,
78,6,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_66,d_main_06_06,6.0,True,Normal,
79,6,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_67,d_main_06_07,6.0,True,Normal,
80,6,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_68_a,d_main_06_08_s,6.0,True,Normal,
81,6,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_68_b,d_main_06_08_e,6.0,True,Normal,
82,7,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_69,d_main_07_01,7.0,True,Normal,
83,7,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_70,d_main_07_02,7.0,True,Normal,
84,7,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_71,d_main_07_03,7.0,True,Normal,
85,7,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_72,d_main_07_04,7.0,True,Normal,
86,7,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_73,d_main_07_05,7.0,True,Normal,
87,7,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_74_a,d_main_07_06_s,7.0,True,Normal,
88,7,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_74_b,d_main_07_06_e,7.0,True,Normal,
89,7,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_75,d_main_07af_01,7.0,True,Normal,
90,7,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_76,d_main_07af_02,7.0,True,Normal,
91,7,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_77,d_main_07af_03,7.0,True,Normal,
92,7,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_78,d_main_07af_04,7.0,True,Normal,
93,7,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_79,d_main_07af_05,7.0,True,Normal,
94,8,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_80,d_main_08_01,8.0,True,Normal,
95,8,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_81,d_main_08_02,8.0,True,Normal,
96,8,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_82,d_main_08_03,8.0,True,Normal,
97,8,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_83,d_main_08_04,8.0,True,Normal,
98,8,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_84,d_main_08_05,8.0,True,Normal,
99,8,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_85,d_main_08_06,8.0,True,Normal,
100,8,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_86_a,d_main_08_07,8.0,True,Normal,
101,8,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_86_b,d_main_08_08,8.0,True,Normal,
102,9,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_87,d_main_09_01,9.0,True,Normal,
103,9,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_88_a,d_main_09_02_s,9.0,True,Normal,
104,9,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_88_b,d_main_09_02_e,9.0,True,Normal,
105,9,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_89,d_main_09_03,9.0,True,Normal,
106,9,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_90,d_main_09_04,9.0,True,Normal,
107,9,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_91_a,d_main_09_05_s,9.0,True,Normal,
108,9,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_91_b,d_main_09_05_e,9.0,True,Normal,
109,9,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_92_a,d_main_09_06_s,9.0,True,Normal,
110,9,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_92_b,d_main_09_06_e,9.0,True,Normal,
111,9,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_93,d_main_09af_01,9.0,True,Normal,
112,9,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_94,d_main_09af_02,9.0,True,Normal,
113,9,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_95,d_main_09af_03,9.0,True,Normal,
114,9,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_96,d_main_09af_04,9.0,True,Normal,
115,9,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_97,d_main_09af_05,9.0,True,Normal,
116,9,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_98,d_main_09af_06,9.0,True,Normal,
117,10,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_99,d_main_10_01,10.0,True,Normal,
118,10,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_100,d_main_10_02,10.0,True,Normal,
119,10,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_101_a,d_main_10_03_s,10.0,True,Normal,
120,10,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_101_b,d_main_10_03_e,10.0,True,Normal,
121,10,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_102,d_main_10_04,10.0,True,Normal,
122,10,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_103,d_main_10_05,10.0,True,Normal,
123,10,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_104,d_main_10_06,10.0,True,Normal,
124,11,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_105,d_main_11_01,11.0,True,Normal,
125,11,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_106,d_main_11_02,11.0,True,Normal,
126,11,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_107,d_main_11_03,11.0,True,Normal,
127,11,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_108,d_main_11_04,11.0,True,Normal,
128,11,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_109,d_main_11_05,11.0,True,Normal,
129,11,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_110_a,d_main_11_06_s,11.0,True,Normal,
130,11,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_110_b,d_main_11_06_e,11.0,True,Normal,
131,12,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_111,d_main_12_01,12.0,True,Normal,
132,12,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_112_a,d_main_12_02_s,12.0,True,Normal,
133,12,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_112_b,d_main_12_02_e,12.0,True,Normal,
134,12,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_113,d_main_12_03,12.0,True,Normal,
135,12,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_114,d_main_12_04,12.0,True,Normal,
136,12,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_115,d_main_12_05,12.0,True,Normal,
137,12,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_116,d_main_12_06,12.0,True,Normal,
138,12,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_117_a,d_main_12_07_s,12.0,True,Normal,
139,12,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_117_b,d_main_12_07_e,12.0,True,Normal,
140,12,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_118,d_main_12af_01,12.0,True,Normal,
141,12,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_119,d_main_12af_02,12.0,True,Normal,
142,12,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_120,d_main_12af_03,12.0,True,Normal,
143,12,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_121,d_main_12af_04,12.0,True,Normal,
144,12,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_122,d_main_12af_05,12.0,True,Normal,
145,13,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_123,d_main_13_01,13.0,True,Normal,
146,13,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_124,d_main_13_02,13.0,True,Normal,
147,13,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_125,d_main_13_03,13.0,True,Normal,
148,13,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_126,d_main_13_04,13.0,True,Normal,
149,13,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_127_a,d_main_13_05_s,13.0,True,Normal,
150,13,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_127_b,d_main_13_05_e,13.0,True,Normal,
151,13,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_128_a,d_main_13_06_s,13.0,True,Normal,
152,13,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_128_b,d_main_13_06_e,13.0,True,Normal,
153,13,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_129,d_main_13_07,13.0,True,Normal,
154,13,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_130_a,d_main_13_08_s,13.0,True,Normal,
155,13,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_130_b,d_main_13_08_e,13.0,True,Normal,
156,13,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_131,d_main_13af_01,13.0,True,Normal,
157,13,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_132,d_main_13af_02,13.0,True,Normal,
158,13,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_133,d_main_13af_03,13.0,True,Normal,
159,13,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_134,d_main_13af_04,13.0,True,Normal,
160,13,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_135,d_main_13af_05,13.0,True,Normal,
161,13,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_136,d_main_13af_06,13.0,True,Normal,
162,13,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_137,d_main_13af_07,13.0,True,Normal,
163,14,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_138_a,d_main_14_01_s,14.0,True,Normal,
164,14,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_138_b,d_main_14_01_e,14.0,True,Normal,
165,14,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_139,d_main_14_02,14.0,True,Normal,
166,14,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_140,d_main_14_03,14.0,True,Normal,
167,14,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_141,d_main_14_04,14.0,True,Normal,
168,14,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_142,d_main_14_05,14.0,True,Normal,
169,14,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_143,d_main_14_06,14.0,True,Normal,
170,14,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_144,d_main_14_07,14.0,True,Normal,
171,14,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_145,d_main_14_08,14.0,True,Normal,
172,14,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_146,d_main_14_09,14.0,True,Normal,
173,14,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_147,d_main_14_10,14.0,True,Normal,
174,14,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_148,d_main_14_11,14.0,True,Normal,
175,14,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_149,d_main_14_12,14.0,True,Normal,
176,14,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_150,d_main_14_13,14.0,True,Normal,
177,14,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_151,d_main_14_14,14.0,True,Normal,
178,14,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_152,d_main_14af_01,14.0,True,Normal,
179,14,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_153,d_main_14af_02,14.0,True,Normal,
180,14,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_154,d_main_14af_03,14.0,True,Normal,
181,14,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_155,d_main_14af_04,14.0,True,Normal,
182,15,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_156,d_main_15_01,15.0,True,Normal,
183,15,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_157,d_main_15_02,15.0,True,Normal,
184,15,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_158,d_main_15_03,15.0,True,Normal,
185,15,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_159,d_main_15_04,15.0,True,Normal,
186,15,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_160,d_main_15_05,15.0,True,Normal,
187,15,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_161,d_main_15_06,15.0,True,Normal,
188,15,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_162_a,d_main_15_07_s,15.0,True,Normal,
189,15,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_162_b,d_main_15_07_e,15.0,True,Normal,
190,15,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_163,d_main_15af_01,15.0,True,Normal,
191,15,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_164,d_main_15af_02,15.0,True,Normal,
192,15,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_165,d_main_15af_03,15.0,True,Normal,
193,15,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_166,d_main_15af_04,15.0,True,Normal,
194,15,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_167,d_main_15af_05,15.0,True,Normal,
195,15,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_168,d_main_15af_06,15.0,True,Normal,
196,16,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_169,d_main_16_01,16.0,True,Normal,
197,16,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_170,d_main_16_02,16.0,True,Normal,
198,16,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_171,d_main_16_03,16.0,True,Normal,
199,16,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_172,d_main_16_04,16.0,True,Normal,
200,16,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_173_a,d_main_16_05_s,16.0,True,Normal,
201,16,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_173_b,d_main_16_05_e,16.0,True,Normal,
202,16,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_174,d_main_16_06,16.0,True,Normal,
203,16,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_175,d_main_16_07,16.0,True,Normal,
204,16,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_176,d_main_16_08,16.0,True,Normal,
205,16,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_177_a,d_main_16_09_s,16.0,True,Normal,
206,16,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_177_b,d_main_16_09_e,16.0,True,Normal,
207,16,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_178,d_main_16_10,16.0,True,Normal,
208,16,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_179,d_main_16_11,16.0,True,Normal,
209,16,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_180,d_main_16_12,16.0,True,Normal,
210,16,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_181_a,d_main_16_13_s,16.0,True,Normal,
211,16,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_181_b,d_main_16_13_e,16.0,True,Normal,
212,16,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_182,d_main_16af_01,16.0,True,Normal,
213,16,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_183,d_main_16af_02,16.0,True,Normal,
214,16,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_184,d_main_16af_03,16.0,True,Normal,
215,17,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_185_a,d_main_17_01_s,17.0,True,Normal,
216,17,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_185_b,d_main_17_01_e,17.0,True,Normal,
217,17,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_186,d_main_17_02,17.0,True,Normal,
218,17,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_187_a,d_main_17_03_s,17.0,True,Normal,
219,17,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_187_b,d_main_17_03_e,17.0,True,Normal,
220,17,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_188,d_main_17_04,17.0,True,Normal,
221,17,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_189_a,d_main_17_05_s,17.0,True,Normal,
222,17,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_189_b,d_main_17_05_e,17.0,True,Normal,
223,17,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_190,d_main_17_06,17.0,True,Normal,
224,17,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_191,d_main_17_07,17.0,True,Normal,
225,17,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_192,d_main_17_08,17.0,True,Normal,
226,17,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_193,d_main_17_09,17.0,True,Normal,
227,17,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_194,d_main_17_10,17.0,True,Normal,
228,17,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_195,d_main_17_11,17.0,True,Normal,
229,17,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_196,d_main_17_12,17.0,True,Normal,
230,17,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_197,d_main_17af_01,17.0,True,Normal,
231,17,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_198,d_main_17af_02,17.0,True,Normal,
232,17,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_199,d_main_17af_03,17.0,True,Normal,
233,17,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_200,d_main_17af_04,17.0,True,Normal,
234,18,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_201,d_main_18_01,18.0,True,Normal,
235,18,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_202,d_main_18_02,18.0,True,Normal,
236,18,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_203,d_main_18_03,18.0,True,Normal,
237,18,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_204,d_main_18_04,18.0,True,Normal,
238,18,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_205,d_main_18_05,18.0,True,Normal,
239,18,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_206,d_main_18_06,18.0,True,Normal,
240,18,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_207_a,d_main_18_07_s,18.0,True,Normal,
241,18,Locale_MainQuest,Locale_MainQuest:main_quest_description_localkey_207_b,d_main_18_07_e,18.0,True,Normal,
