id,group_id,raw_order,fallable_tile,tile_O2_use_spawner_group_id,tile_01_use_object_id,tile_02_use_object_id,tile_03_use_object_id,tile_05_use_object_id,tile_06_use_object_id,tile_07_use_object_id,tile_O1_use_spawner_group_id,tile_04_use_object_id,tile_resource/0,tile_resource/1
104,10402,7,False,,,,,,,,505.0,,dragondungeonrun_ingame_tile_land_normal_solid_1,
105,10402,6,False,,,10131.0,,,10131.0,,,,dragondungeonrun_ingame_tile_land_normal_solid_1,
106,10402,5,False,201.0,,,,,,,,,dragondungeonrun_ingame_tile_land_normal_rock_1,
107,10402,4,False,,,,10141.0,10141.0,,,,10141.0,dragondungeonrun_ingame_tile_land_normal_solid_1,
108,10402,3,False,,,,10141.0,10141.0,,,,11011.0,dragondungeonrun_ingame_tile_land_normal_solid_1,
109,10402,2,False,,,,,,,,505.0,,dragondungeonrun_ingame_tile_land_normal_solid_1,dragondungeonrun_ingame_tile_land_normal_solid_B
110,10402,1,False,,,10131.0,,,10131.0,,,,dragondungeonrun_ingame_tile_land_normal_solid_1,
111,10403,10,False,307.0,,,,,,,,,dragondungeonrun_ingame_tile_land_normal_rock_2_with_frost,
112,10403,9,False,,10131.0,10131.0,10131.0,10131.0,10131.0,10131.0,,,dragondungeonrun_ingame_tile_land_normal_solid_2_with_frost,
113,10403,8,False,,10131.0,11431.0,10131.0,10131.0,11431.0,10131.0,,,dragondungeonrun_ingame_tile_land_normal_solid_2_with_frost,
114,10403,7,False,,,,,,,,507.0,,dragondungeonrun_ingame_tile_land_normal_solid_2_with_frost,
115,10403,6,False,,,10131.0,,,10131.0,,,,dragondungeonrun_ingame_tile_land_normal_solid_2_with_frost,
116,10403,5,False,206.0,,,,,,,,,dragondungeonrun_ingame_tile_land_normal_rock_2_with_frost,
117,10403,4,False,,,,10131.0,10131.0,,,,10131.0,dragondungeonrun_ingame_tile_land_normal_solid_2_with_frost,
118,10403,3,False,,,,10131.0,10131.0,,,,11011.0,dragondungeonrun_ingame_tile_land_normal_solid_2_with_frost,
119,10403,2,False,,,,,,,,507.0,,dragondungeonrun_ingame_tile_land_normal_solid_2_with_frost,
120,10403,1,False,,,10131.0,,,10131.0,,,,dragondungeonrun_ingame_tile_land_normal_solid_2_with_frost,
121,20101,10,False,,,,,11412.0,,,501.0,,dragondungeonrun_ingame_tile_land_normal_solid_1,
122,20101,9,False,501.0,,,,11412.0,,,,,dragondungeonrun_ingame_tile_land_normal_solid_1,dragondungeonrun_ingame_tile_land_normal_solid_B
123,20101,8,False,,10111.0,11423.0,,,,10111.0,,10121.0,dragondungeonrun_ingame_tile_land_normal_solid_1,
124,20101,7,False,,10111.0,,11412.0,,,10111.0,,,dragondungeonrun_ingame_tile_land_normal_solid_1,
125,20101,6,False,,,,,,,,501.0,11412.0,dragondungeonrun_ingame_tile_land_normal_solid_1,
126,20101,5,False,,,,10111.0,,10121.0,,,,dragondungeonrun_ingame_tile_land_normal_solid_1,dragondungeonrun_ingame_tile_land_normal_solid_B
127,20101,4,False,501.0,,,,11412.0,,,,,dragondungeonrun_ingame_tile_land_normal_solid_1,
128,20101,3,False,,,,,10111.0,11412.0,,,10111.0,dragondungeonrun_ingame_tile_land_normal_solid_1,
129,20101,2,False,,10111.0,10111.0,,,,10111.0,,11412.0,dragondungeonrun_ingame_tile_land_normal_solid_1,
130,20101,1,False,501.0,,,,,11412.0,,,,dragondungeonrun_ingame_tile_land_normal_solid_1,
131,20201,10,False,,10111.0,,11412.0,,,,,10121.0,dragondungeonrun_ingame_tile_land_normal_solid_1,dragondungeonrun_ingame_tile_land_normal_solid_B
132,20201,9,False,502.0,,,,,,,,,dragondungeonrun_ingame_tile_land_normal_solid_1,
133,20201,8,False,,,,,11412.0,,,502.0,,dragondungeonrun_ingame_tile_land_normal_solid_1,
134,20201,7,False,,,,11412.0,,,,502.0,,dragondungeonrun_ingame_tile_land_normal_solid_1,
135,20201,6,False,502.0,,,,,,,,11412.0,dragondungeonrun_ingame_tile_land_normal_solid_1,dragondungeonrun_ingame_tile_land_normal_solid_B
136,20201,5,False,,10121.0,11431.0,,11011.0,10121.0,11412.0,,10111.0,dragondungeonrun_ingame_tile_land_normal_solid_1,
137,20201,4,False,,,,,11412.0,,,502.0,,dragondungeonrun_ingame_tile_land_normal_solid_1,
138,20201,3,False,,,,,11412.0,,,502.0,,dragondungeonrun_ingame_tile_land_normal_solid_1,
139,20201,2,False,,,,,,,,502.0,11412.0,dragondungeonrun_ingame_tile_land_normal_solid_1,
140,20201,1,False,,10111.0,,,,,,,10121.0,dragondungeonrun_ingame_tile_land_normal_solid_1,
141,20301,10,False,503.0,,,,11412.0,,,,,dragondungeonrun_ingame_tile_land_normal_solid_2,
142,20301,9,False,,,,,,,11412.0,503.0,,dragondungeonrun_ingame_tile_land_normal_solid_2,
143,20301,8,False,503.0,,,,11412.0,,,,,dragondungeonrun_ingame_tile_land_normal_solid_2,
144,20301,7,False,503.0,,,11412.0,,,,,,dragondungeonrun_ingame_tile_land_normal_solid_2,
145,20301,6,False,,11011.0,11412.0,10111.0,,10111.0,,,11431.0,dragondungeonrun_ingame_tile_land_normal_solid_2,
146,20301,5,False,503.0,,,,11412.0,,,,,dragondungeonrun_ingame_tile_land_normal_solid_2,
147,20301,4,False,,,,,,,11423.0,503.0,,dragondungeonrun_ingame_tile_land_normal_solid_2,
148,20301,3,False,503.0,,,,11412.0,,,,,dragondungeonrun_ingame_tile_land_normal_solid_2,
149,20301,2,False,,,11412.0,,,,,503.0,,dragondungeonrun_ingame_tile_land_normal_solid_2,
150,20301,1,False,,10111.0,,10111.0,,,,,,dragondungeonrun_ingame_tile_land_normal_solid_2,
151,20302,10,False,503.0,,,,11412.0,,,,,dragondungeonrun_ingame_tile_land_normal_solid_1,
152,20302,9,False,,,,,,,11412.0,503.0,,dragondungeonrun_ingame_tile_land_normal_solid_1,dragondungeonrun_ingame_tile_land_normal_solid_B
153,20302,8,False,503.0,,,,11412.0,,,,,dragondungeonrun_ingame_tile_land_normal_solid_1,
154,20302,7,False,503.0,,,11412.0,,,,,,dragondungeonrun_ingame_tile_land_normal_solid_1,
155,20302,6,False,,11011.0,11412.0,10111.0,,10111.0,,,11431.0,dragondungeonrun_ingame_tile_land_normal_solid_1,dragondungeonrun_ingame_tile_land_normal_solid_B
156,20302,5,False,503.0,,,,11412.0,,,,,dragondungeonrun_ingame_tile_land_normal_solid_1,
157,20302,4,False,,,,,,,11423.0,503.0,,dragondungeonrun_ingame_tile_land_normal_solid_1,
158,20302,3,False,503.0,,,,11412.0,,,,,dragondungeonrun_ingame_tile_land_normal_solid_1,dragondungeonrun_ingame_tile_land_normal_solid_B
159,20302,2,False,,,11412.0,,,,,503.0,,dragondungeonrun_ingame_tile_land_normal_solid_1,
160,20302,1,False,,10111.0,,10111.0,,,,,,dragondungeonrun_ingame_tile_land_normal_solid_1,
161,20303,10,False,503.0,,,,11412.0,,,,,dragondungeonrun_ingame_tile_land_normal_solid_2_with_frost,
162,20303,9,False,,,,,,,11412.0,503.0,,dragondungeonrun_ingame_tile_land_normal_solid_2_with_frost,
163,20303,8,False,507.0,,,,11412.0,,,,,dragondungeonrun_ingame_tile_land_normal_solid_2_with_frost,
164,20303,7,False,503.0,,,11412.0,,,,,,dragondungeonrun_ingame_tile_land_normal_solid_2_with_frost,
165,20303,6,False,,11011.0,11412.0,10111.0,,10111.0,,,11431.0,dragondungeonrun_ingame_tile_land_normal_solid_2_with_frost,
166,20303,5,False,503.0,,,,11412.0,,,,,dragondungeonrun_ingame_tile_land_normal_solid_2_with_frost,
167,20303,4,False,,,,,,,11423.0,507.0,,dragondungeonrun_ingame_tile_land_normal_solid_2_with_frost,
168,20303,3,False,507.0,,,,11412.0,,,,,dragondungeonrun_ingame_tile_land_normal_solid_2_with_frost,
169,20303,2,False,,,11412.0,,,,,503.0,,dragondungeonrun_ingame_tile_land_normal_solid_2_with_frost,
170,20303,1,False,,10111.0,,10111.0,,,,,,dragondungeonrun_ingame_tile_land_normal_solid_2_with_frost,
171,20401,10,False,,,,,,,,,10121.0,dragondungeonrun_ingame_tile_land_normal_solid_2,
172,20401,9,False,,,,,,,,,,dragondungeonrun_ingame_tile_land_normal_solid_2,
173,20401,8,False,502.0,,,,,,,,,dragondungeonrun_ingame_tile_land_normal_solid_2,
174,20401,7,False,,,11212.0,,,11212.0,,501.0,,dragondungeonrun_ingame_tile_land_normal_solid_2,
175,20401,6,False,503.0,,,,,,,,,dragondungeonrun_ingame_tile_land_normal_solid_2,
176,20401,5,False,,,,10121.0,10121.0,,,,,dragondungeonrun_ingame_tile_land_normal_solid_2,
177,20401,4,False,,,,,,,,502.0,,dragondungeonrun_ingame_tile_land_normal_solid_2,
178,20401,3,False,503.0,,,,,,,,,dragondungeonrun_ingame_tile_land_normal_solid_2,
179,20401,2,False,,11212.0,,11211.0,11211.0,,11212.0,501.0,11211.0,dragondungeonrun_ingame_tile_land_normal_solid_2,
180,20401,1,False,,10121.0,,,,,10121.0,,,dragondungeonrun_ingame_tile_land_normal_solid_2,
181,20402,10,False,,,,10121.0,,,,,,dragondungeonrun_ingame_tile_land_normal_solid_1,
182,20402,9,False,,,,,,,,,,dragondungeonrun_ingame_tile_land_normal_solid_1,
183,20402,8,False,502.0,,,,,,,,,dragondungeonrun_ingame_tile_land_normal_solid_1,dragondungeonrun_ingame_tile_land_normal_solid_B
184,20402,7,False,,,11211.0,,,11211.0,,501.0,,dragondungeonrun_ingame_tile_land_normal_solid_1,dragondungeonrun_ingame_tile_land_normal_solid_B
185,20402,6,False,503.0,,,,,,,,,dragondungeonrun_ingame_tile_land_normal_solid_1,
186,20402,5,False,,,,10121.0,10121.0,,,,,dragondungeonrun_ingame_tile_land_normal_solid_1,
187,20402,4,False,,,,,,,,502.0,,dragondungeonrun_ingame_tile_land_normal_solid_1,dragondungeonrun_ingame_tile_land_normal_solid_B
188,20402,3,False,503.0,,,,,,,,,dragondungeonrun_ingame_tile_land_normal_solid_1,
189,20402,2,False,,11211.0,,11211.0,11211.0,,11211.0,501.0,11211.0,dragondungeonrun_ingame_tile_land_normal_solid_1,
190,20402,1,False,,10121.0,,,,,10121.0,,,dragondungeonrun_ingame_tile_land_normal_solid_1,dragondungeonrun_ingame_tile_land_normal_solid_B
191,20403,10,False,,,,,,,,,10131.0,dragondungeonrun_ingame_tile_land_normal_solid_2_with_frost,
192,20403,9,False,,,,,,,,,,dragondungeonrun_ingame_tile_land_normal_solid_2_with_frost,
193,20403,8,False,507.0,,,,,,,,,dragondungeonrun_ingame_tile_land_normal_solid_2_with_frost,
194,20403,7,False,,,11211.0,,,11211.0,,501.0,,dragondungeonrun_ingame_tile_land_normal_solid_2_with_frost,
195,20403,6,False,503.0,,,,,,,,,dragondungeonrun_ingame_tile_land_normal_solid_2_with_frost,
196,20403,5,False,,,,10131.0,10131.0,,,,,dragondungeonrun_ingame_tile_land_normal_solid_2_with_frost,
197,20403,4,False,,,,,,,,507.0,,dragondungeonrun_ingame_tile_land_normal_solid_2_with_frost,
198,20403,3,False,503.0,,,,,,,,,dragondungeonrun_ingame_tile_land_normal_solid_2_with_frost,
199,20403,2,False,,11211.0,,11211.0,11211.0,,11211.0,501.0,11211.0,dragondungeonrun_ingame_tile_land_normal_solid_2_with_frost,
200,20403,1,False,,10131.0,,,,,10131.0,,,dragondungeonrun_ingame_tile_land_normal_solid_2_with_frost,
201,20501,10,False,,,,,11412.0,,,501.0,,dragondungeonrun_ingame_tile_land_normal_solid_1,
202,20501,9,False,,10131.0,,,,,10131.0,,11412.0,dragondungeonrun_ingame_tile_land_normal_solid_1,
203,20501,8,False,,,11412.0,10131.0,,,,,10131.0,dragondungeonrun_ingame_tile_land_normal_solid_1,
204,20501,7,False,,,,,,,,501.0,11412.0,dragondungeonrun_ingame_tile_land_normal_solid_1,
205,20501,6,False,,10131.0,11421.0,,,10131.0,,,,dragondungeonrun_ingame_tile_land_normal_solid_1,
206,20501,5,False,,,11412.0,10131.0,,10131.0,,,,dragondungeonrun_ingame_tile_land_normal_solid_1,
207,20501,4,False,501.0,,,,11412.0,,,,,dragondungeonrun_ingame_tile_land_normal_solid_1,
208,20501,3,False,,10131.0,,,,,10131.0,,11412.0,dragondungeonrun_ingame_tile_land_normal_solid_1,
209,20501,2,False,,,,,10131.0,,10131.0,,11412.0,dragondungeonrun_ingame_tile_land_normal_solid_1,
210,20501,1,False,501.0,,,,,11412.0,,,,dragondungeonrun_ingame_tile_land_normal_solid_1,
211,30101,10,False,,,11412.0,10121.0,,,,,,dragondungeonrun_ingame_tile_land_normal_solid_1,
212,30101,9,True,,,,,,,,101.0,,dragondungeonrun_ingame_tile_water_top,
213,30101,8,False,,10121.0,,,11423.0,,10121.0,,,dragondungeonrun_ingame_tile_land_normal_solid_1,
214,30101,7,True,101.0,,,,,,,,,dragondungeonrun_ingame_tile_water_top,
215,30101,6,True,,,,,,,,102.0,,dragondungeonrun_ingame_tile_water_normal,
216,30101,5,False,,,11412.0,,,,10121.0,,10121.0,dragondungeonrun_ingame_tile_land_normal_solid_1,
217,30101,4,True,102.0,,,,,,,,,dragondungeonrun_ingame_tile_water_top,
218,30101,3,True,,,,10611.0,10611.0,,,,,dragondungeonrun_ingame_tile_water_normal,
219,30101,2,False,,,10121.0,,11412.0,,10121.0,,,dragondungeonrun_ingame_tile_land_normal_solid_1,
220,30101,1,True,,,,,,,,101.0,,dragondungeonrun_ingame_tile_water_top,
221,30201,10,False,,10121.0,,,11412.0,,,,10121.0,dragondungeonrun_ingame_tile_land_normal_solid_1,
222,30201,9,True,,,,,,,,102.0,,dragondungeonrun_ingame_tile_water_top,
223,30201,8,True,,,10611.0,,10611.0,,,,,dragondungeonrun_ingame_tile_water_normal,
224,30201,7,True,,,,,,,,102.0,,dragondungeonrun_ingame_tile_water_normal,
225,30201,6,False,,,11423.0,,,,,,10121.0,dragondungeonrun_ingame_tile_land_normal_solid_1,
226,30201,5,False,,,10111.0,,11412.0,10111.0,,,,dragondungeonrun_ingame_tile_land_normal_solid_1,
227,30201,4,True,,,,,,,,102.0,,dragondungeonrun_ingame_tile_water_top,
228,30201,3,True,102.0,,,,,,,,,dragondungeonrun_ingame_tile_water_normal,
229,30201,2,True,,,,,,,,102.0,,dragondungeonrun_ingame_tile_water_normal,
230,30201,1,False,,,,,11412.0,10121.0,,,10121.0,dragondungeonrun_ingame_tile_land_normal_solid_1,
231,30301,10,True,103.0,,,,,,,,,dragondungeonrun_ingame_tile_water_top,
232,30301,9,True,,,,,,,,103.0,,dragondungeonrun_ingame_tile_water_normal,
233,30301,8,False,,10111.0,,,10111.0,,,,11211.0,dragondungeonrun_ingame_tile_land_normal_solid_2,
234,30301,7,True,103.0,,,,,,,,,dragondungeonrun_ingame_tile_water_top,
235,30301,6,True,,,,,,,,103.0,,dragondungeonrun_ingame_tile_water_normal,
236,30301,5,True,103.0,,,,,,,,,dragondungeonrun_ingame_tile_water_normal,
237,30301,4,True,,,,10611.0,10611.0,,,,,dragondungeonrun_ingame_tile_water_normal,
238,30301,3,True,103.0,,,,,,,,,dragondungeonrun_ingame_tile_water_normal,
239,30301,2,True,,,,,,,,103.0,,dragondungeonrun_ingame_tile_water_normal,
240,30301,1,False,,,10111.0,11412.0,,,10111.0,,,dragondungeonrun_ingame_tile_land_normal_solid_2,
