id,pass_type,event_id,pass_category,pass_point_id,name_localkey,description_localkey,season_start_date,season_end_date,next_season_id,midas_product_id,infracore_point,pass_premium_name_localkey,pass_premium_description_localkey,rank_skip_id,pass_logo_resource_id,pass_lobby_button_resource_id,shop_npc_resource_id,npc_costume_id
1012,Season,0,Mission,4,Locale_Trigger:TEST_PASS_NAME,Locale_Trigger:TEST_PASS_DESCRIPTION,2023-08-31T14:59:59,2023-09-30T14:59:59,1013,60001012,0,Locale_Trigger:test_pass_mission_premium_name_1,Locale_Trigger:test_pass_mission_premium_description_1,10,logo_season_pass_01,banner_season_pass_11,70,30019
1013,Season,0,Mission,3,Locale_Trigger:TEST_PASS_NAME,Locale_Trigger:TEST_PASS_DESCRIPTION,2023-09-30T14:59:59,2023-10-31T14:59:59,1014,60001013,0,Locale_Trigger:test_pass_mission_premium_name_1,Locale_Trigger:test_pass_mission_premium_description_1,10,logo_season_pass_01,banner_season_pass_12,212,100001
1014,Season,0,Mission,4,Locale_Trigger:TEST_PASS_NAME,Locale_Trigger:TEST_PASS_DESCRIPTION,2023-10-31T14:59:59,2023-11-30T14:59:59,1015,60001014,0,Locale_Trigger:test_pass_mission_premium_name_1,Locale_Trigger:test_pass_mission_premium_description_1,10,logo_season_pass_01,banner_season_pass_13,170,50005
1015,Season,0,Mission,3,Locale_Trigger:TEST_PASS_NAME,Locale_Trigger:TEST_PASS_DESCRIPTION,2023-11-30T14:59:59,2023-12-31T14:59:59,1016,60001015,0,Locale_Trigger:test_pass_mission_premium_name_1,Locale_Trigger:test_pass_mission_premium_description_1,10,logo_season_pass_01,banner_season_pass_14,271,30020
1016,Season,0,Mission,4,Locale_Trigger:TEST_PASS_NAME,Locale_Trigger:TEST_PASS_DESCRIPTION,2023-12-31T14:59:59,2024-01-31T14:59:59,1017,60001016,0,Locale_Trigger:test_pass_mission_premium_name_1,Locale_Trigger:test_pass_mission_premium_description_1,10,logo_season_pass_01,banner_season_pass_15,180,50009
1017,Season,0,Mission,3,Locale_Trigger:TEST_PASS_NAME,Locale_Trigger:TEST_PASS_DESCRIPTION,2024-01-31T14:59:59,2024-02-29T14:59:59,1018,60001017,0,Locale_Trigger:test_pass_mission_premium_name_1,Locale_Trigger:test_pass_mission_premium_description_1,10,logo_season_pass_01,banner_season_pass_16,140,30022
1018,Season,0,Mission,4,Locale_Trigger:TEST_PASS_NAME,Locale_Trigger:TEST_PASS_DESCRIPTION,2024-02-29T14:59:59,2024-03-31T14:59:59,1019,60001018,0,Locale_Trigger:test_pass_mission_premium_name_1,Locale_Trigger:test_pass_mission_premium_description_1,10,logo_season_pass_01,banner_season_pass_17,210,30023
1019,Season,0,Mission,3,Locale_Trigger:TEST_PASS_NAME,Locale_Trigger:TEST_PASS_DESCRIPTION,2024-03-31T14:59:59,2024-04-30T14:59:59,1020,60001019,0,Locale_Trigger:test_pass_mission_premium_name_1,Locale_Trigger:test_pass_mission_premium_description_1,10,logo_season_pass_01,banner_season_pass_18,280,30024
1020,Season,0,Mission,4,Locale_Trigger:TEST_PASS_NAME,Locale_Trigger:TEST_PASS_DESCRIPTION,2024-04-30T14:59:59,2024-05-31T14:59:59,1021,60001020,0,Locale_Trigger:test_pass_mission_premium_name_1,Locale_Trigger:test_pass_mission_premium_description_1,10,logo_season_pass_01,banner_season_pass_19,72,50011
1021,Season,0,Mission,3,Locale_Trigger:TEST_PASS_NAME,Locale_Trigger:TEST_PASS_DESCRIPTION,2024-05-31T14:59:59,2024-06-30T14:59:59,1022,60001021,0,Locale_Trigger:test_pass_mission_premium_name_1,Locale_Trigger:test_pass_mission_premium_description_1,10,logo_season_pass_01,banner_season_pass_20,242,70003
1022,Season,0,Mission,4,Locale_Trigger:TEST_PASS_NAME,Locale_Trigger:TEST_PASS_DESCRIPTION,2024-06-30T14:59:59,2024-07-31T14:59:59,1023,60001022,0,Locale_Trigger:test_pass_mission_premium_name_1,Locale_Trigger:test_pass_mission_premium_description_1,10,logo_season_pass_01,banner_season_pass_21,181,10007
1023,Season,0,Mission,3,Locale_Trigger:TEST_PASS_NAME,Locale_Trigger:TEST_PASS_DESCRIPTION,2024-07-31T14:59:59,2024-08-31T14:59:59,1024,60001023,0,Locale_Trigger:test_pass_mission_premium_name_1,Locale_Trigger:test_pass_mission_premium_description_1,10,logo_season_pass_01,banner_season_pass_22,450,30027
1024,Season,0,Mission,4,Locale_Trigger:TEST_PASS_NAME,Locale_Trigger:TEST_PASS_DESCRIPTION,2024-08-31T14:59:59,2024-09-30T14:59:59,1025,60001024,0,Locale_Trigger:test_pass_mission_premium_name_1,Locale_Trigger:test_pass_mission_premium_description_1,10,logo_season_pass_01,banner_season_pass_23,382,30030
1025,Season,0,Mission,3,Locale_Trigger:TEST_PASS_NAME,Locale_Trigger:TEST_PASS_DESCRIPTION,2024-09-30T14:59:59,2024-10-31T14:59:59,1026,60001025,0,Locale_Trigger:test_pass_mission_premium_name_1,Locale_Trigger:test_pass_mission_premium_description_1,10,logo_season_pass_01,banner_season_pass_24,32,30031
1026,Season,0,Mission,4,Locale_Trigger:TEST_PASS_NAME,Locale_Trigger:TEST_PASS_DESCRIPTION,2024-10-31T14:59:59,2024-11-30T14:59:59,1027,60001026,0,Locale_Trigger:test_pass_mission_premium_name_1,Locale_Trigger:test_pass_mission_premium_description_1,10,logo_season_pass_01,banner_season_pass_25,43,50013
1027,Season,0,Mission,3,Locale_Trigger:TEST_PASS_NAME,Locale_Trigger:TEST_PASS_DESCRIPTION,2024-11-30T14:59:59,2024-12-31T14:59:59,1028,60001027,0,Locale_Trigger:test_pass_mission_premium_name_1,Locale_Trigger:test_pass_mission_premium_description_1,10,logo_season_pass_01,banner_season_pass_26,431,130001
1028,Season,0,Mission,4,Locale_Trigger:TEST_PASS_NAME,Locale_Trigger:TEST_PASS_DESCRIPTION,2024-12-31T14:59:59,2025-01-31T14:59:59,1029,60001028,0,Locale_Trigger:test_pass_mission_premium_name_1,Locale_Trigger:test_pass_mission_premium_description_1,10,logo_season_pass_01,banner_season_pass_27,390,30034
1029,Season,0,Mission,3,Locale_Trigger:TEST_PASS_NAME,Locale_Trigger:TEST_PASS_DESCRIPTION,2025-01-31T14:59:59,2025-02-28T14:59:59,1030,60001029,0,Locale_Trigger:test_pass_mission_premium_name_1,Locale_Trigger:test_pass_mission_premium_description_1,10,logo_season_pass_01,banner_season_pass_28,501,60003
1030,Season,0,Mission,4,Locale_Trigger:TEST_PASS_NAME,Locale_Trigger:TEST_PASS_DESCRIPTION,2025-02-28T14:59:59,2025-03-31T14:59:59,1031,60001030,0,Locale_Trigger:test_pass_mission_premium_name_1,Locale_Trigger:test_pass_mission_premium_description_1,10,logo_season_pass_01,banner_season_pass_29,381,30038
1031,Season,0,Mission,3,Locale_Trigger:TEST_PASS_NAME,Locale_Trigger:TEST_PASS_DESCRIPTION,2025-03-31T14:59:59,2025-04-30T14:59:59,1032,60001031,0,Locale_Trigger:test_pass_mission_premium_name_1,Locale_Trigger:test_pass_mission_premium_description_1,10,logo_season_pass_01,banner_season_pass_30,451,30039
1032,Season,0,Mission,4,Locale_Trigger:TEST_PASS_NAME,Locale_Trigger:TEST_PASS_DESCRIPTION,2025-04-30T14:59:59,2025-05-31T14:59:59,1033,60001032,0,Locale_Trigger:test_pass_mission_premium_name_1,Locale_Trigger:test_pass_mission_premium_description_1,10,logo_season_pass_01,banner_season_pass_31,511,30042
1033,Season,0,Mission,3,Locale_Trigger:TEST_PASS_NAME,Locale_Trigger:TEST_PASS_DESCRIPTION,2025-05-31T14:59:59,2025-06-30T14:59:59,1034,60001033,0,Locale_Trigger:test_pass_mission_premium_name_1,Locale_Trigger:test_pass_mission_premium_description_1,10,logo_season_pass_01,banner_season_pass_32,281,30046
1034,Season,0,Mission,4,Locale_Trigger:TEST_PASS_NAME,Locale_Trigger:TEST_PASS_DESCRIPTION,2025-06-30T14:59:59,2025-07-31T14:59:59,1035,60001034,0,Locale_Trigger:test_pass_mission_premium_name_1,Locale_Trigger:test_pass_mission_premium_description_1,10,logo_season_pass_01,banner_season_pass_33,80,10012
1035,Season,0,Mission,3,Locale_Trigger:TEST_PASS_NAME,Locale_Trigger:TEST_PASS_DESCRIPTION,2025-07-31T14:59:59,2025-08-31T14:59:59,1036,60001035,0,Locale_Trigger:test_pass_mission_premium_name_1,Locale_Trigger:test_pass_mission_premium_description_1,10,logo_season_pass_01,banner_season_pass_34,150,30048
1036,Season,0,Mission,4,Locale_Trigger:TEST_PASS_NAME,Locale_Trigger:TEST_PASS_DESCRIPTION,2025-08-31T14:59:59,2025-09-30T14:59:59,0,60001036,0,Locale_Trigger:test_pass_mission_premium_name_1,Locale_Trigger:test_pass_mission_premium_description_1,10,logo_season_pass_01,banner_season_pass_35,210,70005
