id,item_type,type_value,name_localkey,description_localkey,fielditem_prefab,obtain_contents,obtain_location,difficulty,obtain_scenario,is_final_reward,blueprint_id,spawn_time,despawn_time,is_archive_field_item,spawn_condition_stage,story_event_id,spawn_condition_item,spawn_condition_interaction_action_trigger,spawn_delay_interaction_action_trigger,is_use_hint
50006001,HiddenItem,3300601,,,fx_f_hiddenitem_special,Campaign,6,Normal,,False,7035013,0,-207705728,False,0,0,0,0,0,True
50006002,HiddenItem,3300602,,,fx_f_hiddenitem_special,Campaign,6,Normal,,False,7035014,0,-207705728,False,0,0,0,0,0,True
50006003,HiddenItem,3300603,,,fx_f_hiddenitem_special,Campaign,6,Normal,,False,7035015,0,-207705728,False,0,0,0,0,0,True
50006004,HiddenItem,3300604,,,fx_f_hiddenitem,Campaign,6,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50006201,BGM,3300605,,,fx_f_hiddenitem,Campaign,6,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50006202,BGM,3300606,,,fx_f_hiddenitem,Campaign,6,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50006203,BGM,3300607,,,fx_f_hiddenitem,Campaign,6,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50006301,Memory,3300608,,,fx_f_hiddenitem,Campaign,6,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50006302,Memory,3300609,,,fx_f_hiddenitem,Campaign,6,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50006303,Memory,3300610,,,fx_f_hiddenitem,Campaign,6,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50006304,Memory,3300611,,,fx_f_hiddenitem,Campaign,6,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50007001,HiddenItem,3300701,,,fx_f_hiddenitem_special,Campaign,7,Normal,,False,7035016,0,-207705728,False,0,0,0,0,0,True
50007002,HiddenItem,3300702,,,fx_f_hiddenitem_special,Campaign,7,Normal,,False,7035017,0,-207705728,False,0,0,0,0,0,True
50007003,HiddenItem,3300703,,,fx_f_hiddenitem,Campaign,7,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50007004,HiddenItem,3300704,,,fx_f_hiddenitem,Campaign,7,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50007201,BGM,3300705,,,fx_f_hiddenitem,Campaign,7,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50007202,BGM,3300706,,,fx_f_hiddenitem,Campaign,7,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50007203,BGM,3300707,,,fx_f_hiddenitem,Campaign,7,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50007301,Memory,3300708,,,fx_f_hiddenitem,Campaign,7,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50007302,Memory,3300709,,,fx_f_hiddenitem,Campaign,7,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50007303,Memory,3300710,,,fx_f_hiddenitem,Campaign,7,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50007304,Memory,3300711,,,fx_f_hiddenitem,Campaign,7,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50008001,HiddenItem,3300801,,,fx_f_hiddenitem_special,Campaign,8,Normal,,False,7035018,0,-207705728,False,0,0,0,0,0,True
50008002,HiddenItem,3300802,,,fx_f_hiddenitem_special,Campaign,8,Normal,,False,7035019,0,-207705728,False,0,0,0,0,0,True
50008003,HiddenItem,3300803,,,fx_f_hiddenitem,Campaign,8,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50008004,HiddenItem,3300804,,,fx_f_hiddenitem,Campaign,8,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50008201,BGM,3300805,,,fx_f_hiddenitem,Campaign,8,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50008202,BGM,3300806,,,fx_f_hiddenitem,Campaign,8,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50008203,BGM,3300807,,,fx_f_hiddenitem,Campaign,8,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50008301,Memory,3300808,,,fx_f_hiddenitem,Campaign,8,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50008302,Memory,3300809,,,fx_f_hiddenitem,Campaign,8,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50008303,Memory,3300810,,,fx_f_hiddenitem,Campaign,8,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50008304,Memory,3300811,,,fx_f_hiddenitem,Campaign,8,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50008305,Memory,3300812,,,fx_f_hiddenitem,Campaign,8,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50009001,HiddenItem,3300901,,,fx_f_hiddenitem_special,Campaign,9,Normal,,False,7035020,0,-207705728,False,0,0,0,0,0,True
50009002,HiddenItem,3300902,,,fx_f_hiddenitem_special,Campaign,9,Normal,,False,7035021,0,-207705728,False,0,0,0,0,0,True
50009003,HiddenItem,3300903,,,fx_f_hiddenitem,Campaign,9,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50009004,HiddenItem,3300904,,,fx_f_hiddenitem,Campaign,9,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50009201,BGM,3300905,,,fx_f_hiddenitem,Campaign,9,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50009202,BGM,3300906,,,fx_f_hiddenitem,Campaign,9,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50009203,BGM,3300907,,,fx_f_hiddenitem,Campaign,9,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50009301,Memory,3300908,,,fx_f_hiddenitem,Campaign,9,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50009302,Memory,3300909,,,fx_f_hiddenitem,Campaign,9,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50009303,Memory,3300910,,,fx_f_hiddenitem,Campaign,9,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50009304,Memory,3300911,,,fx_f_hiddenitem,Campaign,9,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50009305,Memory,3300912,,,fx_f_hiddenitem,Campaign,9,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50010001,HiddenItem,3301001,,,fx_f_hiddenitem_special,Campaign,10,Normal,,False,7035022,0,-207705728,False,0,0,0,0,0,True
50010002,HiddenItem,3301002,,,fx_f_hiddenitem_special,Campaign,10,Normal,,False,7035023,0,-207705728,False,0,0,0,0,0,True
50010003,HiddenItem,3301003,,,fx_f_hiddenitem,Campaign,10,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50010004,HiddenItem,3301004,,,fx_f_hiddenitem,Campaign,10,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50010201,BGM,3301005,,,fx_f_hiddenitem,Campaign,10,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50010202,BGM,3301006,,,fx_f_hiddenitem,Campaign,10,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50010203,BGM,3301007,,,fx_f_hiddenitem,Campaign,10,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50010301,Memory,3301008,,,fx_f_hiddenitem,Campaign,10,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50010302,Memory,3301009,,,fx_f_hiddenitem,Campaign,10,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50010303,Memory,3301010,,,fx_f_hiddenitem,Campaign,10,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50010304,Memory,3301011,,,fx_f_hiddenitem,Campaign,10,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50010305,Memory,3301012,,,fx_f_hiddenitem,Campaign,10,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50011001,HiddenItem,3301101,,,fx_f_hiddenitem,Campaign,11,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50011002,HiddenItem,3301102,,,fx_f_hiddenitem,Campaign,11,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50011201,BGM,3301103,,,fx_f_hiddenitem,Campaign,11,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50011202,BGM,3301104,,,fx_f_hiddenitem,Campaign,11,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50011203,BGM,3301105,,,fx_f_hiddenitem,Campaign,11,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50011204,BGM,3301106,,,fx_f_hiddenitem,Campaign,11,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50011205,BGM,3301107,,,fx_f_hiddenitem,Campaign,11,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50011301,Memory,3301108,,,fx_f_hiddenitem,Campaign,11,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50011302,Memory,3301109,,,fx_f_hiddenitem,Campaign,11,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50011303,Memory,3301110,,,fx_f_hiddenitem,Campaign,11,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50011304,Memory,3301111,,,fx_f_hiddenitem,Campaign,11,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50011305,Memory,3301112,,,fx_f_hiddenitem,Campaign,11,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50011306,Memory,3301113,,,fx_f_hiddenitem,Campaign,11,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50012001,HiddenItem,3301201,,,fx_f_hiddenitem,Campaign,12,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50012002,HiddenItem,3301202,,,fx_f_hiddenitem,Campaign,12,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50012201,BGM,3301203,,,fx_f_hiddenitem,Campaign,12,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50012202,BGM,3301204,,,fx_f_hiddenitem,Campaign,12,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50012203,BGM,3301205,,,fx_f_hiddenitem,Campaign,12,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50012204,BGM,3301206,,,fx_f_hiddenitem,Campaign,12,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50012205,BGM,3301207,,,fx_f_hiddenitem,Campaign,12,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50012301,Memory,3301208,,,fx_f_hiddenitem,Campaign,12,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50012302,Memory,3301209,,,fx_f_hiddenitem,Campaign,12,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50012303,Memory,3301210,,,fx_f_hiddenitem,Campaign,12,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50012304,Memory,3301211,,,fx_f_hiddenitem,Campaign,12,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50012305,Memory,3301212,,,fx_f_hiddenitem,Campaign,12,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50012306,Memory,3301213,,,fx_f_hiddenitem,Campaign,12,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50013001,HiddenItem,3301301,,,fx_f_hiddenitem,Campaign,13,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50013002,HiddenItem,3301302,,,fx_f_hiddenitem,Campaign,13,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50013201,BGM,3301303,,,fx_f_hiddenitem,Campaign,13,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50013202,BGM,3301304,,,fx_f_hiddenitem,Campaign,13,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50013203,BGM,3301305,,,fx_f_hiddenitem,Campaign,13,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50013204,BGM,3301306,,,fx_f_hiddenitem,Campaign,13,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50013205,BGM,3301307,,,fx_f_hiddenitem,Campaign,13,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50013301,Memory,3301308,,,fx_f_hiddenitem,Campaign,13,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50013302,Memory,3301309,,,fx_f_hiddenitem,Campaign,13,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50013303,Memory,3301310,,,fx_f_hiddenitem,Campaign,13,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50013304,Memory,3301311,,,fx_f_hiddenitem,Campaign,13,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50013305,Memory,3301312,,,fx_f_hiddenitem,Campaign,13,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50013306,Memory,3301313,,,fx_f_hiddenitem,Campaign,13,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50013307,Memory,3301314,,,fx_f_hiddenitem,Campaign,13,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50014001,HiddenItem,3301401,,,fx_f_hiddenitem,Campaign,14,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50014002,HiddenItem,3301402,,,fx_f_hiddenitem,Campaign,14,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50014201,BGM,3301403,,,fx_f_hiddenitem,Campaign,14,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50014202,BGM,3301404,,,fx_f_hiddenitem,Campaign,14,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50014203,BGM,3301405,,,fx_f_hiddenitem,Campaign,14,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50014204,BGM,3301406,,,fx_f_hiddenitem,Campaign,14,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50014205,BGM,3301407,,,fx_f_hiddenitem,Campaign,14,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50014301,Memory,3301408,,,fx_f_hiddenitem,Campaign,14,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50014302,Memory,3301409,,,fx_f_hiddenitem,Campaign,14,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50014303,Memory,3301410,,,fx_f_hiddenitem,Campaign,14,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50014304,Memory,3301411,,,fx_f_hiddenitem,Campaign,14,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50014305,Memory,3301412,,,fx_f_hiddenitem,Campaign,14,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50014306,Memory,3301413,,,fx_f_hiddenitem,Campaign,14,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50014307,Memory,3301414,,,fx_f_hiddenitem,Campaign,14,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50015001,HiddenItem,3301501,,,fx_f_hiddenitem,Campaign,15,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50015002,HiddenItem,3301502,,,fx_f_hiddenitem,Campaign,15,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50015201,BGM,3301503,,,fx_f_hiddenitem,Campaign,15,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50015202,BGM,3301504,,,fx_f_hiddenitem,Campaign,15,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50015203,BGM,3301505,,,fx_f_hiddenitem,Campaign,15,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50015204,BGM,3301506,,,fx_f_hiddenitem,Campaign,15,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50015205,BGM,3301507,,,fx_f_hiddenitem,Campaign,15,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50015301,Memory,3301508,,,fx_f_hiddenitem,Campaign,15,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50015302,Memory,3301509,,,fx_f_hiddenitem,Campaign,15,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50015303,Memory,3301510,,,fx_f_hiddenitem,Campaign,15,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50015304,Memory,3301511,,,fx_f_hiddenitem,Campaign,15,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50015305,Memory,3301512,,,fx_f_hiddenitem,Campaign,15,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50015306,Memory,3301513,,,fx_f_hiddenitem,Campaign,15,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50015307,Memory,3301514,,,fx_f_hiddenitem,Campaign,15,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50016001,HiddenItem,3301601,,,fx_f_hiddenitem,Campaign,16,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50016002,HiddenItem,3301602,,,fx_f_hiddenitem,Campaign,16,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50016201,BGM,3301603,,,fx_f_hiddenitem,Campaign,16,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50016202,BGM,3301604,,,fx_f_hiddenitem,Campaign,16,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50016203,BGM,3301605,,,fx_f_hiddenitem,Campaign,16,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50016204,BGM,3301606,,,fx_f_hiddenitem,Campaign,16,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50016205,BGM,3301607,,,fx_f_hiddenitem,Campaign,16,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50016301,Memory,3301608,,,fx_f_hiddenitem,Campaign,16,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50016302,Memory,3301609,,,fx_f_hiddenitem,Campaign,16,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50016303,Memory,3301610,,,fx_f_hiddenitem,Campaign,16,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50016304,Memory,3301611,,,fx_f_hiddenitem,Campaign,16,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50016305,Memory,3301612,,,fx_f_hiddenitem,Campaign,16,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50016306,Memory,3301613,,,fx_f_hiddenitem,Campaign,16,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50016307,Memory,3301614,,,fx_f_hiddenitem,Campaign,16,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50017201,BGM,3301703,,,fx_f_hiddenitem,Campaign,17,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50017202,BGM,3301704,,,fx_f_hiddenitem,Campaign,17,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50017203,BGM,3301705,,,fx_f_hiddenitem,Campaign,17,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50017204,BGM,3301706,,,fx_f_hiddenitem,Campaign,17,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50017205,BGM,3301707,,,fx_f_hiddenitem,Campaign,17,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50017206,BGM,3301701,,,fx_f_hiddenitem,Campaign,17,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50017207,BGM,3301702,,,fx_f_hiddenitem,Campaign,17,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50017301,Memory,3301708,,,fx_f_hiddenitem,Campaign,17,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50017302,Memory,3301709,,,fx_f_hiddenitem,Campaign,17,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50017303,Memory,3301710,,,fx_f_hiddenitem,Campaign,17,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50017304,Memory,3301711,,,fx_f_hiddenitem,Campaign,17,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50017305,Memory,3301712,,,fx_f_hiddenitem,Campaign,17,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50017306,Memory,3301713,,,fx_f_hiddenitem,Campaign,17,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50017307,Memory,3301714,,,fx_f_hiddenitem,Campaign,17,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50018201,BGM,3301803,,,fx_f_hiddenitem,Campaign,18,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50018202,BGM,3301804,,,fx_f_hiddenitem,Campaign,18,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50018203,BGM,3301805,,,fx_f_hiddenitem,Campaign,18,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50018204,BGM,3301806,,,fx_f_hiddenitem,Campaign,18,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50018205,BGM,3301807,,,fx_f_hiddenitem,Campaign,18,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50018206,BGM,3301801,,,fx_f_hiddenitem,Campaign,18,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50018207,BGM,3301802,,,fx_f_hiddenitem,Campaign,18,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50018301,Memory,3301808,,,fx_f_hiddenitem,Campaign,18,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50018302,Memory,3301809,,,fx_f_hiddenitem,Campaign,18,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50018303,Memory,3301810,,,fx_f_hiddenitem,Campaign,18,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50018304,Memory,3301811,,,fx_f_hiddenitem,Campaign,18,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50018305,Memory,3301812,,,fx_f_hiddenitem,Campaign,18,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50018306,Memory,3301813,,,fx_f_hiddenitem,Campaign,18,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50018307,Memory,3301814,,,fx_f_hiddenitem,Campaign,18,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50019001,HiddenItem,3301901,,,fx_f_hiddenitem,Campaign,19,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50019002,HiddenItem,3301902,,,fx_f_hiddenitem,Campaign,19,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50019003,HiddenItem,3301903,,,fx_f_hiddenitem,Campaign,19,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50019004,HiddenItem,3301912,,,fx_f_hiddenitem,Campaign,19,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50019201,BGM,3301904,,,fx_f_hiddenitem,Campaign,19,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
