id,group_Id,priority,printType,portrait_id,name_localkey,scenario_localkey,duration,execute_DelayTime,execute_Rate,first_show_check,ConditionData/0/useCondition_Type,ConditionData/1/useCondition_Type,ConditionData/0/useCondition_Value/0,ConditionData/0/useCondition_Value/1,ConditionData/0/useCondition_Value/2,ConditionData/1/useCondition_Value/0,ConditionData/1/useCondition_Value/1,ConditionData/1/useCondition_Value/2,ConditionData/1/useCondition_Value/3
13,NKS_Balloon_SNW_Group_12,1,Common,NKS_characterDialog_c220,Locale_Character:220_name,Locale_Event:Event_NKS_Balloon_SnowWhite_MainWeaponMaster,3,6000,10000,False,Check_CurCharacter,Check_ItemGet,1,101.0,202.0,200105.0,,,
14,NKS_Balloon_SNW_Group_13,1,Common,NKS_characterDialog_c220,Locale_Character:220_name,Locale_Event:Event_NKS_Balloon_SnowWhite_RareModule_A_Master,3,6000,10000,False,Check_CurCharacter,Check_ItemGet,1,101.0,202.0,301105.0,,,
15,NKS_Balloon_SNW_Group_14,1,Common,NKS_characterDialog_c220,Locale_Character:220_name,Locale_Event:Event_NKS_Balloon_SnowWhite_RareModule_B_Master,3,6000,10000,False,Check_CurCharacter,Check_ItemGet,1,101.0,202.0,301205.0,,,
16,NKS_Balloon_SNW_Group_15,1,Common,NKS_characterDialog_c220,Locale_Character:220_name,Locale_Event:Event_NKS_Balloon_SnowWhite_EndingItem_01,3,6000,10000,False,Check_CurCharacter,Check_ItemGet,1,101.0,202.0,110005.0,,,
17,NKS_Balloon_SNW_Group_16,1,Common,NKS_characterDialog_c220,Locale_Character:220_name,Locale_Event:Event_NKS_Balloon_SnowWhite_FieldSpecialItem_01,3,6000,10000,False,Check_CurCharacter,Check_ItemGet,1,101.0,202.0,110010.0,,,
18,NKS_Balloon_SNW_Group_17,1,Common,NKS_characterDialog_c220,Locale_Character:220_name,Locale_Event:Event_NKS_Balloon_SnowWhite_FieldSpecialItem_02,3,6000,10000,False,Check_CurCharacter,Check_ItemGet,1,101.0,202.0,110011.0,,,
19,NKS_Balloon_SNW_Group_18,1,Common,NKS_characterDialog_c220,Locale_Character:220_name,Locale_Event:Event_NKS_Balloon_SnowWhite_FieldSpecialItem_03,3,6000,10000,False,Check_CurCharacter,Check_ItemGet,1,101.0,202.0,110012.0,,,
20,NKS_Balloon_SNW_Group_19,1,Common,NKS_characterDialog_c220,Locale_Character:220_name,Locale_Event:Event_NKS_Balloon_SnowWhite_FieldSpecialItem_04,3,6000,10000,False,Check_CurCharacter,Check_ItemGet,1,101.0,202.0,110013.0,,,
21,NKS_Balloon_SNW_Group_20,1,Common,NKS_characterDialog_c220,Locale_Character:220_name,Locale_Event:Event_NKS_Balloon_SnowWhite_FieldSpecialItem_05,3,6000,10000,False,Check_CurCharacter,Check_ItemGet,1,101.0,202.0,110014.0,,,
22,NKS_Balloon_SNW_Group_21,1,Common,NKS_characterDialog_c220,Locale_Character:220_name,Locale_Event:Event_NKS_Balloon_SnowWhite_FieldSpecialItem_06,3,6000,10000,False,Check_CurCharacter,Check_ItemGet,1,101.0,202.0,110015.0,,,
23,NKS_Balloon_SNW_Group_22,1,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_Event:Event_NKS_Balloon_SnowWhite_BossMonsterSpawn,3,6000,10000,False,Check_CurCharacter,,1,101.0,202.0,,,,
24,NKS_Balloon_SNW_Group_23,1,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_Event:Event_NKS_Balloon_SnowWhite_IceTurtleSpawn,3,6000,10000,False,Check_CurCharacter,,1,101.0,202.0,,,,
25,NKS_Balloon_SNW_Group_24,1,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_Event:Event_NKS_Balloon_SnowWhite_GiantTankSpawn,3,6000,10000,False,Check_CurCharacter,,1,101.0,202.0,,,,
26,NKS_Balloon_SNW_Group_25,1,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_Event:Event_NKS_Balloon_SnowWhite_SandWormSpawn,3,6000,10000,False,Check_CurCharacter,,1,101.0,202.0,,,,
27,NKS_Balloon_SNW_Group_26,1,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_Event:Event_NKS_Balloon_SnowWhite_BirdSpawn,3,6000,10000,False,Check_CurCharacter,,1,101.0,202.0,,,,
28,NKS_Balloon_SNW_Group_27,1,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_Event:Event_NKS_Balloon_SnowWhite_AnarSpawn,3,6000,10000,False,Check_CurCharacter,,1,101.0,202.0,,,,
29,NKS_Balloon_SNW_Group_28,1,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_Event:Event_NKS_Balloon_SnowWhite_InkSpawn_01,3,6000,10000,False,Check_CurCharacter,,1,101.0,202.0,,,,
30,NKS_Balloon_SNW_Group_29,1,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_Event:Event_NKS_Balloon_SnowWhite_CrystalChamberSpawn,3,6000,10000,False,Check_CurCharacter,,1,101.0,202.0,,,,
31,NKS_Balloon_Dummy_Group_01,1,Common,NKS_characterDialog_c233,Locale_Character:233_name,Locale_Event:NKS_ScenarioDialog_001_01,3,900000000,0,True,Check_ItemGet,Check_CurCharacter,999999,,,2.0,102.0,203.0,
32,NKS_Balloon_DRT_Group_01,4,Common,NKS_characterDialog_c233,Locale_Character:233_name,Locale_Event:Event_NKS_Balloon_Dorothy_HpRatio_70,3,6000,10000,False,Check_CurCharacter,Check_ReachHPratio,2,102.0,203.0,70.0,,,
33,NKS_Balloon_DRT_Group_02,3,Common,NKS_characterDialog_c233,Locale_Character:233_name,Locale_Event:Event_NKS_Balloon_Dorothy_HpRatio_50,3,6000,10000,False,Check_CurCharacter,Check_ReachHPratio,2,102.0,203.0,50.0,,,
34,NKS_Balloon_DRT_Group_03,2,Common,NKS_characterDialog_c233,Locale_Character:233_name,Locale_Event:Event_NKS_Balloon_Dorothy_HpRatio_30,3,6000,10000,False,Check_CurCharacter,Check_ReachHPratio,2,102.0,203.0,30.0,,,
35,NKS_Balloon_DRT_Group_04,1,Common,NKS_characterDialog_c233,Locale_Character:233_name,Locale_Event:Event_NKS_Balloon_Dorothy_HpRatio_5,3,6000,10000,False,Check_CurCharacter,Check_ReachHPratio,2,102.0,203.0,5.0,,,
36,NKS_Balloon_DRT_Group_05,3,Common,NKS_characterDialog_c233,Locale_Character:233_name,Locale_Event:Event_NKS_Balloon_Dorothy_HpRatio_5_GetHealItem,3,6000,10000,False,Check_CurCharacter,Check_ItemGet,2,102.0,203.0,100501.0,,,
37,NKS_Balloon_DRT_Group_06,2,Common,NKS_characterDialog_c233,Locale_Character:233_name,Locale_Event:Event_NKS_Balloon_Dorothy_HpRatio_5_GetHealItem,3,6000,1000,False,Check_CurCharacter,Check_ItemGet,2,102.0,203.0,100502.0,,,
38,NKS_Balloon_DRT_Group_07,1,Common,NKS_characterDialog_c233,Locale_Character:233_name,Locale_Event:Event_NKS_Balloon_Dorothy_HpRatio_5_GetHealItem,3,6000,500,False,Check_CurCharacter,Check_ItemGet,2,102.0,203.0,100503.0,,,
39,NKS_Balloon_DRT_Group_08,1,Common,NKS_characterDialog_c233,Locale_Character:233_name,Locale_Event:Event_NKS_Balloon_Dorothy_Invincible,3,6000,10000,False,Check_CurCharacter,Check_ItemGet,2,102.0,203.0,100601.0,,,
40,NKS_Balloon_DRT_Group_09,1,Common,NKS_characterDialog_c233,Locale_Character:233_name,Locale_Event:Event_NKS_Balloon_Dorothy_Magnet,3,6000,10000,False,Check_CurCharacter,Check_ItemGet,2,102.0,203.0,100301.0,,,
41,NKS_Balloon_DRT_Group_10,1,Common,NKS_characterDialog_c233,Locale_Character:233_name,Locale_Event:Event_NKS_Balloon_Dorothy_KillMinion,3,6000,10000,False,Check_CurCharacter,Check_ItemGet,2,102.0,203.0,100401.0,,,
42,NKS_Balloon_DRT_Group_11,1,Common,NKS_characterDialog_c233,Locale_Character:233_name,Locale_Event:Event_NKS_Balloon_Dorothy_GetTreasure,3,6000,10000,False,Check_CurCharacter,Check_ItemGet,2,102.0,203.0,100801.0,,,
43,NKS_Balloon_DRT_Group_12,1,Common,NKS_characterDialog_c233,Locale_Character:233_name,Locale_Event:Event_NKS_Balloon_Dorothy_MainWeaponMaster,3,6000,10000,False,Check_CurCharacter,Check_ItemGet,2,102.0,203.0,200905.0,,,
44,NKS_Balloon_DRT_Group_13,1,Common,NKS_characterDialog_c233,Locale_Character:233_name,Locale_Event:Event_NKS_Balloon_Dorothy_RareModule_A_Master,3,6000,10000,False,Check_CurCharacter,Check_ItemGet,2,102.0,203.0,301105.0,,,
45,NKS_Balloon_DRT_Group_14,1,Common,NKS_characterDialog_c233,Locale_Character:233_name,Locale_Event:Event_NKS_Balloon_Dorothy_RareModule_B_Master,3,6000,10000,False,Check_CurCharacter,Check_ItemGet,2,102.0,203.0,301205.0,,,
46,NKS_Balloon_DRT_Group_15,1,Common,NKS_characterDialog_c233,Locale_Character:233_name,Locale_Event:Event_NKS_Balloon_Dorothy_EndingItem_01,3,6000,10000,False,Check_CurCharacter,Check_ItemGet,2,102.0,203.0,110008.0,,,
47,NKS_Balloon_DRT_Group_16,1,Common,NKS_characterDialog_c233,Locale_Character:233_name,Locale_Event:Event_NKS_Balloon_Dorothy_FieldSpecialItem_01,3,6000,10000,False,Check_CurCharacter,Check_ItemGet,2,102.0,203.0,110010.0,,,
48,NKS_Balloon_DRT_Group_17,1,Common,NKS_characterDialog_c233,Locale_Character:233_name,Locale_Event:Event_NKS_Balloon_Dorothy_FieldSpecialItem_02,3,6000,10000,False,Check_CurCharacter,Check_ItemGet,2,102.0,203.0,110011.0,,,
49,NKS_Balloon_DRT_Group_18,1,Common,NKS_characterDialog_c233,Locale_Character:233_name,Locale_Event:Event_NKS_Balloon_Dorothy_FieldSpecialItem_03,3,6000,10000,False,Check_CurCharacter,Check_ItemGet,2,102.0,203.0,110012.0,,,
50,NKS_Balloon_DRT_Group_19,1,Common,NKS_characterDialog_c233,Locale_Character:233_name,Locale_Event:Event_NKS_Balloon_Dorothy_FieldSpecialItem_04,3,6000,10000,False,Check_CurCharacter,Check_ItemGet,2,102.0,203.0,110013.0,,,
51,NKS_Balloon_DRT_Group_20,1,Common,NKS_characterDialog_c233,Locale_Character:233_name,Locale_Event:Event_NKS_Balloon_Dorothy_FieldSpecialItem_05,3,6000,10000,False,Check_CurCharacter,Check_ItemGet,2,102.0,203.0,110014.0,,,
52,NKS_Balloon_DRT_Group_21,1,Common,NKS_characterDialog_c233,Locale_Character:233_name,Locale_Event:Event_NKS_Balloon_Dorothy_FieldSpecialItem_06,3,6000,10000,False,Check_CurCharacter,Check_ItemGet,2,102.0,203.0,110015.0,,,
53,NKS_Balloon_DRT_Group_22,1,Stage,NKS_characterDialog_c233,Locale_Character:233_name,Locale_Event:Event_NKS_Balloon_Dorothy_BossMonsterSpawn,3,6000,10000,False,Check_CurCharacter,,2,102.0,203.0,,,,
54,NKS_Balloon_DRT_Group_23,1,Stage,NKS_characterDialog_c233,Locale_Character:233_name,Locale_Event:Event_NKS_Balloon_Dorothy_IceTurtleSpawn,3,6000,10000,False,Check_CurCharacter,,2,102.0,203.0,,,,
55,NKS_Balloon_DRT_Group_24,1,Stage,NKS_characterDialog_c233,Locale_Character:233_name,Locale_Event:Event_NKS_Balloon_Dorothy_GiantTankSpawn,3,6000,10000,False,Check_CurCharacter,,2,102.0,203.0,,,,
56,NKS_Balloon_DRT_Group_25,1,Stage,NKS_characterDialog_c233,Locale_Character:233_name,Locale_Event:Event_NKS_Balloon_Dorothy_SandWormSpawn,3,6000,10000,False,Check_CurCharacter,,2,102.0,203.0,,,,
57,NKS_Balloon_DRT_Group_26,1,Stage,NKS_characterDialog_c233,Locale_Character:233_name,Locale_Event:Event_NKS_Balloon_Dorothy_BirdSpawn,3,6000,10000,False,Check_CurCharacter,,2,102.0,203.0,,,,
58,NKS_Balloon_DRT_Group_27,1,Stage,NKS_characterDialog_c233,Locale_Character:233_name,Locale_Event:Event_NKS_Balloon_Dorothy_AnarSpawn,3,6000,10000,False,Check_CurCharacter,,2,102.0,203.0,,,,
59,NKS_Balloon_DRT_Group_28,1,Stage,NKS_characterDialog_c233,Locale_Character:233_name,Locale_Event:Event_NKS_Balloon_Dorothy_InkSpawn_01,3,6000,10000,False,Check_CurCharacter,,2,102.0,203.0,,,,
60,NKS_Balloon_DRT_Group_29,1,Stage,NKS_characterDialog_c233,Locale_Character:233_name,Locale_Event:Event_NKS_Balloon_Dorothy_CrystalChamberSpawn,3,6000,10000,False,Check_CurCharacter,,2,102.0,203.0,,,,
61,NKS_Balloon_Dummy_Group_02,1,Common,NKS_characterDialog_c965,Locale_Character:222_name,Locale_Event:NKS_ScenarioDialog_001_01,3,900000000,0,True,Check_ItemGet,Check_CurCharacter,999999,,,3.0,103.0,204.0,
62,NKS_Balloon_SCR_Group_01,4,Common,NKS_characterDialog_c965,Locale_Character:222_name,Locale_Event:Event_NKS_Balloon_Scarlet_HpRatio_70,3,6000,10000,False,Check_CurCharacter,Check_ReachHPratio,3,103.0,204.0,70.0,,,
63,NKS_Balloon_SCR_Group_02,3,Common,NKS_characterDialog_c965,Locale_Character:222_name,Locale_Event:Event_NKS_Balloon_Scarlet_HpRatio_50,3,6000,10000,False,Check_CurCharacter,Check_ReachHPratio,3,103.0,204.0,50.0,,,
64,NKS_Balloon_SCR_Group_03,2,Common,NKS_characterDialog_c965,Locale_Character:222_name,Locale_Event:Event_NKS_Balloon_Scarlet_HpRatio_30,3,6000,10000,False,Check_CurCharacter,Check_ReachHPratio,3,103.0,204.0,30.0,,,
65,NKS_Balloon_SCR_Group_04,1,Common,NKS_characterDialog_c965,Locale_Character:222_name,Locale_Event:Event_NKS_Balloon_Scarlet_HpRatio_5,3,6000,10000,False,Check_CurCharacter,Check_ReachHPratio,3,103.0,204.0,5.0,,,
66,NKS_Balloon_SCR_Group_05,3,Common,NKS_characterDialog_c965,Locale_Character:222_name,Locale_Event:Event_NKS_Balloon_Scarlet_HpRatio_5_GetHealItem,3,6000,10000,False,Check_CurCharacter,Check_ItemGet,3,103.0,204.0,100501.0,,,
67,NKS_Balloon_SCR_Group_06,2,Common,NKS_characterDialog_c965,Locale_Character:222_name,Locale_Event:Event_NKS_Balloon_Scarlet_HpRatio_5_GetHealItem,3,6000,1000,False,Check_CurCharacter,Check_ItemGet,3,103.0,204.0,100502.0,,,
68,NKS_Balloon_SCR_Group_07,1,Common,NKS_characterDialog_c965,Locale_Character:222_name,Locale_Event:Event_NKS_Balloon_Scarlet_HpRatio_5_GetHealItem,3,6000,500,False,Check_CurCharacter,Check_ItemGet,3,103.0,204.0,100503.0,,,
69,NKS_Balloon_SCR_Group_08,1,Common,NKS_characterDialog_c965,Locale_Character:222_name,Locale_Event:Event_NKS_Balloon_Scarlet_Invincible,3,6000,10000,False,Check_CurCharacter,Check_ItemGet,3,103.0,204.0,100601.0,,,
70,NKS_Balloon_SCR_Group_09,1,Common,NKS_characterDialog_c965,Locale_Character:222_name,Locale_Event:Event_NKS_Balloon_Scarlet_Magnet,3,6000,10000,False,Check_CurCharacter,Check_ItemGet,3,103.0,204.0,100301.0,,,
71,NKS_Balloon_SCR_Group_10,1,Common,NKS_characterDialog_c965,Locale_Character:222_name,Locale_Event:Event_NKS_Balloon_Scarlet_KillMinion,3,6000,10000,False,Check_CurCharacter,Check_ItemGet,3,103.0,204.0,100401.0,,,
72,NKS_Balloon_SCR_Group_11,1,Common,NKS_characterDialog_c965,Locale_Character:222_name,Locale_Event:Event_NKS_Balloon_Scarlet_GetTreasure,3,6000,10000,False,Check_CurCharacter,Check_ItemGet,3,103.0,204.0,100801.0,,,
73,NKS_Balloon_SCR_Group_12,1,Common,NKS_characterDialog_c965,Locale_Character:222_name,Locale_Event:Event_NKS_Balloon_Scarlet_MainWeaponMaster,3,6000,10000,False,Check_CurCharacter,Check_ItemGet,3,103.0,204.0,200505.0,,,
74,NKS_Balloon_SCR_Group_13,1,Common,NKS_characterDialog_c965,Locale_Character:222_name,Locale_Event:Event_NKS_Balloon_Scarlet_RareModule_A_Master,3,6000,10000,False,Check_CurCharacter,Check_ItemGet,3,103.0,204.0,301105.0,,,
75,NKS_Balloon_SCR_Group_14,1,Common,NKS_characterDialog_c965,Locale_Character:222_name,Locale_Event:Event_NKS_Balloon_Scarlet_RareModule_B_Master,3,6000,10000,False,Check_CurCharacter,Check_ItemGet,3,103.0,204.0,301205.0,,,
76,NKS_Balloon_SCR_Group_15,1,Common,NKS_characterDialog_c965,Locale_Character:222_name,Locale_Event:Event_NKS_Balloon_Scarlet_EndingItem_01,3,6000,10000,False,Check_CurCharacter,Check_ItemGet,3,103.0,204.0,110006.0,,,
77,NKS_Balloon_SCR_Group_16,1,Common,NKS_characterDialog_c965,Locale_Character:222_name,Locale_Event:Event_NKS_Balloon_Scarlet_FieldSpecialItem_01,3,6000,10000,False,Check_CurCharacter,Check_ItemGet,3,103.0,204.0,110010.0,,,
78,NKS_Balloon_SCR_Group_17,1,Common,NKS_characterDialog_c965,Locale_Character:222_name,Locale_Event:Event_NKS_Balloon_Scarlet_FieldSpecialItem_02,3,6000,10000,False,Check_CurCharacter,Check_ItemGet,3,103.0,204.0,110011.0,,,
79,NKS_Balloon_SCR_Group_18,1,Common,NKS_characterDialog_c965,Locale_Character:222_name,Locale_Event:Event_NKS_Balloon_Scarlet_FieldSpecialItem_03,3,6000,10000,False,Check_CurCharacter,Check_ItemGet,3,103.0,204.0,110012.0,,,
80,NKS_Balloon_SCR_Group_19,1,Common,NKS_characterDialog_c965,Locale_Character:222_name,Locale_Event:Event_NKS_Balloon_Scarlet_FieldSpecialItem_04,3,6000,10000,False,Check_CurCharacter,Check_ItemGet,3,103.0,204.0,110013.0,,,
81,NKS_Balloon_SCR_Group_20,1,Common,NKS_characterDialog_c965,Locale_Character:222_name,Locale_Event:Event_NKS_Balloon_Scarlet_FieldSpecialItem_05,3,6000,10000,False,Check_CurCharacter,Check_ItemGet,3,103.0,204.0,110014.0,,,
82,NKS_Balloon_SCR_Group_21,1,Common,NKS_characterDialog_c965,Locale_Character:222_name,Locale_Event:Event_NKS_Balloon_Scarlet_FieldSpecialItem_06,3,6000,10000,False,Check_CurCharacter,Check_ItemGet,3,103.0,204.0,110015.0,,,
83,NKS_Balloon_SCR_Group_22,1,Stage,NKS_characterDialog_c965,Locale_Character:222_name,Locale_Event:Event_NKS_Balloon_Scarlet_BossMonsterSpawn,3,6000,10000,False,Check_CurCharacter,,3,103.0,204.0,,,,
84,NKS_Balloon_SCR_Group_23,1,Stage,NKS_characterDialog_c965,Locale_Character:222_name,Locale_Event:Event_NKS_Balloon_Scarlet_IceTurtleSpawn,3,6000,10000,False,Check_CurCharacter,,3,103.0,204.0,,,,
85,NKS_Balloon_SCR_Group_24,1,Stage,NKS_characterDialog_c965,Locale_Character:222_name,Locale_Event:Event_NKS_Balloon_Scarlet_GiantTankSpawn,3,6000,10000,False,Check_CurCharacter,,3,103.0,204.0,,,,
86,NKS_Balloon_SCR_Group_25,1,Stage,NKS_characterDialog_c965,Locale_Character:222_name,Locale_Event:Event_NKS_Balloon_Scarlet_SandWormSpawn,3,6000,10000,False,Check_CurCharacter,,3,103.0,204.0,,,,
87,NKS_Balloon_SCR_Group_26,1,Stage,NKS_characterDialog_c965,Locale_Character:222_name,Locale_Event:Event_NKS_Balloon_Scarlet_BirdSpawn,3,6000,10000,False,Check_CurCharacter,,3,103.0,204.0,,,,
88,NKS_Balloon_SCR_Group_27,1,Stage,NKS_characterDialog_c965,Locale_Character:222_name,Locale_Event:Event_NKS_Balloon_Scarlet_AnarSpawn,3,6000,10000,False,Check_CurCharacter,,3,103.0,204.0,,,,
89,NKS_Balloon_SCR_Group_28,1,Stage,NKS_characterDialog_c965,Locale_Character:222_name,Locale_Event:Event_NKS_Balloon_Scarlet_InkSpawn_01,3,6000,10000,False,Check_CurCharacter,,3,103.0,204.0,,,,
90,NKS_Balloon_SCR_Group_29,1,Stage,NKS_characterDialog_c965,Locale_Character:222_name,Locale_Event:Event_NKS_Balloon_Scarlet_CrystalChamberSpawn,3,6000,10000,False,Check_CurCharacter,,3,103.0,204.0,,,,
91,NKS_Balloon_Dummy_Group_03,1,Common,NKS_characterDialog_c966,Locale_Character:221_name,Locale_Event:NKS_ScenarioDialog_001_01,3,900000000,0,True,Check_ItemGet,Check_CurCharacter,999999,,,4.0,104.0,205.0,
92,NKS_Balloon_RPZ_Group_01,4,Common,NKS_characterDialog_c966,Locale_Character:221_name,Locale_Event:Event_NKS_Balloon_Rapunzel_HpRatio_70,3,6000,10000,False,Check_CurCharacter,Check_ReachHPratio,4,104.0,205.0,70.0,,,
93,NKS_Balloon_RPZ_Group_02,3,Common,NKS_characterDialog_c966,Locale_Character:221_name,Locale_Event:Event_NKS_Balloon_Rapunzel_HpRatio_50,3,6000,10000,False,Check_CurCharacter,Check_ReachHPratio,4,104.0,205.0,50.0,,,
94,NKS_Balloon_RPZ_Group_03,2,Common,NKS_characterDialog_c966,Locale_Character:221_name,Locale_Event:Event_NKS_Balloon_Rapunzel_HpRatio_30,3,6000,10000,False,Check_CurCharacter,Check_ReachHPratio,4,104.0,205.0,30.0,,,
95,NKS_Balloon_RPZ_Group_04,1,Common,NKS_characterDialog_c966,Locale_Character:221_name,Locale_Event:Event_NKS_Balloon_Rapunzel_HpRatio_5,3,6000,10000,False,Check_CurCharacter,Check_ReachHPratio,4,104.0,205.0,5.0,,,
96,NKS_Balloon_RPZ_Group_05,3,Common,NKS_characterDialog_c966,Locale_Character:221_name,Locale_Event:Event_NKS_Balloon_Rapunzel_HpRatio_5_GetHealItem,3,6000,10000,False,Check_CurCharacter,Check_ItemGet,4,104.0,205.0,100501.0,,,
97,NKS_Balloon_RPZ_Group_06,2,Common,NKS_characterDialog_c966,Locale_Character:221_name,Locale_Event:Event_NKS_Balloon_Rapunzel_HpRatio_5_GetHealItem,3,6000,1000,False,Check_CurCharacter,Check_ItemGet,4,104.0,205.0,100502.0,,,
98,NKS_Balloon_RPZ_Group_07,1,Common,NKS_characterDialog_c966,Locale_Character:221_name,Locale_Event:Event_NKS_Balloon_Rapunzel_HpRatio_5_GetHealItem,3,6000,500,False,Check_CurCharacter,Check_ItemGet,4,104.0,205.0,100503.0,,,
99,NKS_Balloon_RPZ_Group_08,1,Common,NKS_characterDialog_c966,Locale_Character:221_name,Locale_Event:Event_NKS_Balloon_Rapunzel_Invincible,3,6000,10000,False,Check_CurCharacter,Check_ItemGet,4,104.0,205.0,100601.0,,,
100,NKS_Balloon_RPZ_Group_09,1,Common,NKS_characterDialog_c966,Locale_Character:221_name,Locale_Event:Event_NKS_Balloon_Rapunzel_Magnet,3,6000,10000,False,Check_CurCharacter,Check_ItemGet,4,104.0,205.0,100301.0,,,
101,NKS_Balloon_RPZ_Group_10,1,Common,NKS_characterDialog_c966,Locale_Character:221_name,Locale_Event:Event_NKS_Balloon_Rapunzel_KillMinion,3,6000,10000,False,Check_CurCharacter,Check_ItemGet,4,104.0,205.0,100401.0,,,
102,NKS_Balloon_RPZ_Group_11,1,Common,NKS_characterDialog_c966,Locale_Character:221_name,Locale_Event:Event_NKS_Balloon_Rapunzel_GetTreasure,3,6000,10000,False,Check_CurCharacter,Check_ItemGet,4,104.0,205.0,100801.0,,,
103,NKS_Balloon_RPZ_Group_12,1,Common,NKS_characterDialog_c966,Locale_Character:221_name,Locale_Event:Event_NKS_Balloon_Rapunzel_MainWeaponMaster,3,6000,10000,False,Check_CurCharacter,Check_ItemGet,4,104.0,205.0,200705.0,,,
104,NKS_Balloon_RPZ_Group_13,1,Common,NKS_characterDialog_c966,Locale_Character:221_name,Locale_Event:Event_NKS_Balloon_Rapunzel_RareModule_A_Master,3,6000,10000,False,Check_CurCharacter,Check_ItemGet,4,104.0,205.0,301105.0,,,
105,NKS_Balloon_RPZ_Group_14,1,Common,NKS_characterDialog_c966,Locale_Character:221_name,Locale_Event:Event_NKS_Balloon_Rapunzel_RareModule_B_Master,3,6000,10000,False,Check_CurCharacter,Check_ItemGet,4,104.0,205.0,301205.0,,,
