id,group_id,speech_window,speak_name,play_animation,scenario_localekey,play_bgm,play_sound
d_subquest_1022_e_40,d_subquest_1022_e,Speech,anis,,Locale_SubScenario:d_subquest_1022_e_40,,
d_subquest_1022_e_41,d_subquest_1022_e,Speech,neon,Talk_01,Locale_SubScenario:d_subquest_1022_e_41,,
d_subquest_1191_02_1,d_subquest_1191_02,Speech,anis,Talk_01,Locale_SubScenario:d_subquest_1191_02_1,bgm_story_whosdumber,
d_subquest_1191_02_2,d_subquest_1191_02,Speech,anis,Talk_02,Locale_SubScenario:d_subquest_1191_02_2,,
d_subquest_1191_02_3,d_subquest_1191_02,Speech,npc_voltjr,,Locale_SubScenario:d_subquest_1191_02_3,,
d_subquest_1191_02_4,d_subquest_1191_02,Speech,neon,Talk_02,Locale_SubScenario:d_subquest_1191_02_4,,
d_subquest_1191_02_5,d_subquest_1191_02,Speech,neon,,Locale_SubScenario:d_subquest_1191_02_5,,
d_subquest_1191_02_6,d_subquest_1191_02,Speech,anis,Talk_01,Locale_SubScenario:d_subquest_1191_02_6,,
d_subquest_1191_02_7,d_subquest_1191_02,Speech,neon,Talk_02,Locale_SubScenario:d_subquest_1191_02_7,,
d_subquest_1191_02_8,d_subquest_1191_02,Speech,neon,,Locale_SubScenario:d_subquest_1191_02_8,,
d_subquest_1191_02_9,d_subquest_1191_02,Speech,anis,,Locale_SubScenario:d_subquest_1191_02_9,,
d_subquest_1191_02_10,d_subquest_1191_02,Speech,npc_voltjr,Talk_02,Locale_SubScenario:d_subquest_1191_02_10,,sfx_scn_dogbark
d_subquest_1191_02_11,d_subquest_1191_02,Speech,anis,,Locale_SubScenario:d_subquest_1191_02_11,,
d_subquest_1191_02_12,d_subquest_1191_02,Speech,npc_voltjr,Talk_01,Locale_SubScenario:d_subquest_1191_02_12,,sfx_scn_dogbark
d_subquest_1191_02_13,d_subquest_1191_02,Speech,anis,Talk_01,Locale_SubScenario:d_subquest_1191_02_13,,
d_subquest_1191_02_14,d_subquest_1191_02,Speech,neon,Talk_01,Locale_SubScenario:d_subquest_1191_02_14,,
d_subquest_1191_02_15,d_subquest_1191_02,Speech,rapi,Talk_02,Locale_SubScenario:d_subquest_1191_02_15,,
d_subquest_1211_02_1,d_subquest_1211_02,Speech,anis,Talk_01,Locale_SubScenario:d_subquest_1211_02_1,bgm_inark,
d_subquest_1211_02_2,d_subquest_1211_02,Speech,npc_canrobot,,Locale_SubScenario:d_subquest_1211_02_2,,
d_subquest_1211_02_3,d_subquest_1211_02,Speech,npc_canrobot,Talk_01,Locale_SubScenario:d_subquest_1211_02_3,,
d_subquest_1211_02_4,d_subquest_1211_02,Speech,npc_canrobot,Talk_02,Locale_SubScenario:d_subquest_1211_02_4,,
d_subquest_1211_02_5,d_subquest_1211_02,Speech,npc_canrobot,,Locale_SubScenario:d_subquest_1211_02_5,,
d_subquest_1211_02_6,d_subquest_1211_02,Speech,npc_canrobot,Talk_01,Locale_SubScenario:d_subquest_1211_02_6,,
d_subquest_1211_02_7,d_subquest_1211_02,Speech,neon,Talk_01,Locale_SubScenario:d_subquest_1211_02_7,,
d_subquest_1211_02_8,d_subquest_1211_02,Speech,npc_canrobot,Talk_02,Locale_SubScenario:d_subquest_1211_02_8,,
d_subquest_1221_1,d_subquest_1221,Speech,julia,Talk_02,Locale_SubScenario:d_subquest_1221_1,bgm_story_weare,
d_subquest_1221_2,d_subquest_1221,Speech,julia,,Locale_SubScenario:d_subquest_1221_2,,
d_subquest_1221_3,d_subquest_1221,Speech,julia,Talk_01,Locale_SubScenario:d_subquest_1221_3,,
d_subquest_1221_4,d_subquest_1221,Speech,npc_musicmaster,,Locale_SubScenario:d_subquest_1221_4,,
d_subquest_1221_5,d_subquest_1221,Speech,rapi,,Locale_SubScenario:d_subquest_1221_5,,
d_subquest_1221_6,d_subquest_1221,Speech,neon,,Locale_SubScenario:d_subquest_1221_6,,
d_subquest_1221_7,d_subquest_1221,Speech,anis,Talk_01,Locale_SubScenario:d_subquest_1221_7,,
d_subquest_1221_8,d_subquest_1221,Speech,julia,Talk_02,Locale_SubScenario:d_subquest_1221_8,,
d_subquest_1221_9,d_subquest_1221,Speech,julia,,Locale_SubScenario:d_subquest_1221_9,,
d_subquest_1221_10,d_subquest_1221,Monologue,,,Locale_SubScenario:d_subquest_1221_10,none,
d_subquest_1221_11,d_subquest_1221,Monologue,,,Locale_SubScenario:d_subquest_1221_11,,
d_subquest_1221_12,d_subquest_1221,Speech,julia,Talk_02,Locale_SubScenario:d_subquest_1221_12,,
d_subquest_1221_13,d_subquest_1221,Speech,npc_musicmaster,,Locale_SubScenario:d_subquest_1221_13,,sfx_scn_crackle
d_subquest_1221_14,d_subquest_1221,Speech,npc_musicmaster,Talk_01,Locale_SubScenario:d_subquest_1221_14,bgm_story_heynewbie,
d_subquest_1221_15,d_subquest_1221,Speech,neon,Talk_01,Locale_SubScenario:d_subquest_1221_15,,
d_subquest_1221_16,d_subquest_1221,Speech,neon,,Locale_SubScenario:d_subquest_1221_16,,
d_subquest_1221_17,d_subquest_1221,Speech,anis,Talk_01,Locale_SubScenario:d_subquest_1221_17,,
d_subquest_1221_18,d_subquest_1221,Speech,npc_musicmaster,Talk_01,Locale_SubScenario:d_subquest_1221_18,,sfx_scn_fanfare
d_subquest_1221_19,d_subquest_1221,Speech,npc_musicmaster,Talk_02,Locale_SubScenario:d_subquest_1221_19,,
d_subquest_1221_20,d_subquest_1221,Speech,npc_musicmaster,Talk_01,Locale_SubScenario:d_subquest_1221_20,,
d_subquest_1221_21,d_subquest_1221,Speech,neon,,Locale_SubScenario:d_subquest_1221_21,,
d_subquest_1221_22,d_subquest_1221,Speech,anis,,Locale_SubScenario:d_subquest_1221_22,,
d_subquest_1221_23,d_subquest_1221,Speech,anis,Talk_01,Locale_SubScenario:d_subquest_1221_23,,
d_subquest_1221_24,d_subquest_1221,Speech,neon,Talk_02,Locale_SubScenario:d_subquest_1221_24,,
d_subquest_1221_25,d_subquest_1221,Speech,neon,,Locale_SubScenario:d_subquest_1221_25,,
d_subquest_1221_26,d_subquest_1221,Speech,npc_musicmaster,Talk_01,Locale_SubScenario:d_subquest_1221_26,,sfx_scn_fanfare
d_subquest_1221_27,d_subquest_1221,Speech,npc_musicmaster,Talk_02,Locale_SubScenario:d_subquest_1221_27,,
d_subquest_1221_28,d_subquest_1221,Speech,npc_musicmaster,Talk_02,Locale_SubScenario:d_subquest_1221_28,,
d_subquest_1221_29,d_subquest_1221,Speech,anis,Talk_02,Locale_SubScenario:d_subquest_1221_29,,
d_subquest_1221_30,d_subquest_1221,Speech,anis,,Locale_SubScenario:d_subquest_1221_30,,
d_subquest_1221_31,d_subquest_1221,Speech,anis,,Locale_SubScenario:d_subquest_1221_31,,
d_subquest_1221_32,d_subquest_1221,Speech,npc_musicmaster,Talk_01,Locale_SubScenario:d_subquest_1221_32,,sfx_scn_fanfare
d_subquest_1221_33,d_subquest_1221,Speech,npc_musicmaster,Talk_02,Locale_SubScenario:d_subquest_1221_33,,
d_subquest_1221_34,d_subquest_1221,Speech,npc_musicmaster,Talk_02,Locale_SubScenario:d_subquest_1221_34,,
d_subquest_1221_35,d_subquest_1221,Speech,anis,Talk_01,Locale_SubScenario:d_subquest_1221_35,,
d_subquest_1221_36,d_subquest_1221,Speech,neon,Talk_02,Locale_SubScenario:d_subquest_1221_36,,
d_subquest_1221_37,d_subquest_1221,Speech,neon,,Locale_SubScenario:d_subquest_1221_37,,
d_subquest_1221_38,d_subquest_1221,Speech,neon,Talk_01,Locale_SubScenario:d_subquest_1221_38,,
d_subquest_1221_39,d_subquest_1221,Speech,anis,Talk_02,Locale_SubScenario:d_subquest_1221_39,,
d_subquest_1181_e_1,d_subquest_1181_e,Speech,rapi,Talk_01,Locale_SubScenario:d_subquest_1181_e_1,bgm_story_tuffguys,
d_subquest_1181_e_2,d_subquest_1181_e,Speech,rapi,,Locale_SubScenario:d_subquest_1181_e_2,,
d_subquest_1181_e_3,d_subquest_1181_e,Monologue,,,Locale_SubScenario:d_subquest_1181_e_3,,
d_subquest_1181_e_4,d_subquest_1181_e,Speech,npc_malecommander,Talk_02,Locale_SubScenario:d_subquest_1181_e_4,,
d_subquest_1181_e_5,d_subquest_1181_e,Speech,npc_malecommander,,Locale_SubScenario:d_subquest_1181_e_5,,
d_subquest_1181_e_6,d_subquest_1181_e,Speech,npc_malecommander,Talk_01,Locale_SubScenario:d_subquest_1181_e_6,,
d_subquest_1181_e_7,d_subquest_1181_e,Speech,anis,Talk_01,Locale_SubScenario:d_subquest_1181_e_7,,
d_subquest_1181_e_8,d_subquest_1181_e,Speech,npc_malecommander,Talk_02,Locale_SubScenario:d_subquest_1181_e_8,,
d_subquest_1181_e_9,d_subquest_1181_e,Speech,npc_malecommander,,Locale_SubScenario:d_subquest_1181_e_9,,
d_subquest_1181_e_10,d_subquest_1181_e,Speech,npc_malecommander,Talk_01,Locale_SubScenario:d_subquest_1181_e_10,,
d_subquest_1181_e_11,d_subquest_1181_e,Monologue,,,Locale_SubScenario:d_subquest_1181_e_11,,
d_subquest_1181_e_12,d_subquest_1181_e,Speech,npc_malecommander,,Locale_SubScenario:d_subquest_1181_e_12,,
d_subquest_1181_e_13,d_subquest_1181_e,Speech,neon,Talk_01,Locale_SubScenario:d_subquest_1181_e_13,,
d_subquest_1181_e_14,d_subquest_1181_e,Speech,anis,Talk_02,Locale_SubScenario:d_subquest_1181_e_14,,
d_subquest_1181_e_15,d_subquest_1181_e,Speech,anis,,Locale_SubScenario:d_subquest_1181_e_15,,
d_subquest_1181_e_16,d_subquest_1181_e,Speech,anis,,Locale_SubScenario:d_subquest_1181_e_16,,
d_subquest_1181_e_17,d_subquest_1181_e,Speech,npc_malecommander,Talk_02,Locale_SubScenario:d_subquest_1181_e_17,,
d_subquest_1181_e_18,d_subquest_1181_e,Speech,npc_malecommander,,Locale_SubScenario:d_subquest_1181_e_18,,
d_subquest_1181_e_19,d_subquest_1181_e,Speech,npc_malecommander,Talk_01,Locale_SubScenario:d_subquest_1181_e_19,,
d_subquest_1181_e_20,d_subquest_1181_e,Speech,npc_malecommander,,Locale_SubScenario:d_subquest_1181_e_20,,
d_subquest_1181_e_21,d_subquest_1181_e,Speech,rapi,,Locale_SubScenario:d_subquest_1181_e_21,,
d_subquest_1181_e_22,d_subquest_1181_e,Speech,npc_malecommander,,Locale_SubScenario:d_subquest_1181_e_22,,
d_subquest_1181_e_23,d_subquest_1181_e,Speech,npc_malecommander,Talk_01,Locale_SubScenario:d_subquest_1181_e_23,,
d_subquest_1181_e_24,d_subquest_1181_e,Speech,npc_malecommander,,Locale_SubScenario:d_subquest_1181_e_24,,
d_subquest_1181_e_25,d_subquest_1181_e,Monologue,,,Locale_SubScenario:d_subquest_1181_e_25,,
d_subquest_1181_e_26,d_subquest_1181_e,Speech,npc_malecommander,Talk_01,Locale_SubScenario:d_subquest_1181_e_26,,
d_subquest_1181_e_27,d_subquest_1181_e,Speech,anis,Talk_02,Locale_SubScenario:d_subquest_1181_e_27,,
d_subquest_1181_e_28,d_subquest_1181_e,Speech,anis,,Locale_SubScenario:d_subquest_1181_e_28,,
d_subquest_1181_e_29,d_subquest_1181_e,Speech,neon,Talk_01,Locale_SubScenario:d_subquest_1181_e_29,,
d_subquest_1181_e_30,d_subquest_1181_e,Speech,rapi,Talk_01,Locale_SubScenario:d_subquest_1181_e_30,,
d_subquest_1101_s_1,d_subquest_1101_s,Speech,rapi,Talk_02,Locale_SubScenario:d_subquest_1101_s_1,bgm_story_whosdumber,
d_subquest_1101_s_2,d_subquest_1101_s,Speech,rapi,,Locale_SubScenario:d_subquest_1101_s_2,,
d_subquest_1101_s_3,d_subquest_1101_s,Speech,npc_fakerapture,Talk_01,Locale_SubScenario:d_subquest_1101_s_3,,sfx_scn_machinefan
d_subquest_1101_s_4,d_subquest_1101_s,Speech,anis,Talk_01,Locale_SubScenario:d_subquest_1101_s_4,,
d_subquest_1101_s_5,d_subquest_1101_s,Speech,neon,Talk_02,Locale_SubScenario:d_subquest_1101_s_5,,
d_subquest_1101_s_6,d_subquest_1101_s,Speech,neon,,Locale_SubScenario:d_subquest_1101_s_6,,
d_subquest_1101_s_7,d_subquest_1101_s,Speech,anis,Talk_01,Locale_SubScenario:d_subquest_1101_s_7,,
d_subquest_1101_s_8,d_subquest_1101_s,Speech,rapi,Talk_02,Locale_SubScenario:d_subquest_1101_s_8,,
d_subquest_1101_s_9,d_subquest_1101_s,Speech,rapi,,Locale_SubScenario:d_subquest_1101_s_9,,
d_subquest_1101_s_10,d_subquest_1101_s,Speech,rapi,,Locale_SubScenario:d_subquest_1101_s_10,,
d_subquest_1101_e_1,d_subquest_1101_e,Speech,npc_fakerapture,Talk_02,Locale_SubScenario:d_subquest_1101_e_1,bgm_story_whosdumber,sfx_scn_rapturecry
d_subquest_1101_e_2,d_subquest_1101_e,Speech,npc_fakerapture,,Locale_SubScenario:d_subquest_1101_e_2,,
d_subquest_1101_e_3,d_subquest_1101_e,Speech,rapi,,Locale_SubScenario:d_subquest_1101_e_3,,
d_subquest_1101_e_4,d_subquest_1101_e,Speech,anis,Talk_01,Locale_SubScenario:d_subquest_1101_e_4,,
d_subquest_1101_e_8,d_subquest_1101_e,Speech,npc_fakerapture,Talk_02,Locale_SubScenario:d_subquest_1101_e_8,,sfx_scn_machinefan
d_subquest_1101_e_9,d_subquest_1101_e,Speech,npc_fakerapture,,Locale_SubScenario:d_subquest_1101_e_9,,
d_subquest_1101_e_10,d_subquest_1101_e,Speech,anis,,Locale_SubScenario:d_subquest_1101_e_10,,
d_subquest_1101_e_11,d_subquest_1101_e,Speech,neon,,Locale_SubScenario:d_subquest_1101_e_11,,
d_subquest_1101_e_12,d_subquest_1101_e,Speech,npc_fakerapture,Talk_01,Locale_SubScenario:d_subquest_1101_e_12,,
d_subquest_1101_e_13,d_subquest_1101_e,Speech,npc_fakerapture,,Locale_SubScenario:d_subquest_1101_e_13,,
d_subquest_1101_e_14,d_subquest_1101_e,Speech,npc_fakerapture,Talk_02,Locale_SubScenario:d_subquest_1101_e_14,,
d_subquest_1101_e_15,d_subquest_1101_e,Speech,npc_fakerapture,,Locale_SubScenario:d_subquest_1101_e_15,,
d_subquest_1101_e_16,d_subquest_1101_e,Speech,neon,Talk_01,Locale_SubScenario:d_subquest_1101_e_16,,
d_subquest_1101_e_17,d_subquest_1101_e,Speech,neon,,Locale_SubScenario:d_subquest_1101_e_17,,
d_subquest_1101_e_18,d_subquest_1101_e,Speech,anis,Talk_01,Locale_SubScenario:d_subquest_1101_e_18,,
d_subquest_1101_e_19,d_subquest_1101_e,Speech,anis,Talk_02,Locale_SubScenario:d_subquest_1101_e_19,,
d_subquest_1101_e_20,d_subquest_1101_e,Speech,anis,,Locale_SubScenario:d_subquest_1101_e_20,,
d_subquest_1101_e_21,d_subquest_1101_e,Speech,anis,,Locale_SubScenario:d_subquest_1101_e_21,,
d_subquest_1101_e_22,d_subquest_1101_e,Speech,npc_fakerapture,Talk_02,Locale_SubScenario:d_subquest_1101_e_22,,
d_subquest_1101_e_23,d_subquest_1101_e,Speech,npc_fakerapture,,Locale_SubScenario:d_subquest_1101_e_23,,
d_subquest_1101_e_24,d_subquest_1101_e,Speech,npc_fakerapture,,Locale_SubScenario:d_subquest_1101_e_24,,
d_subquest_1101_e_25,d_subquest_1101_e,Speech,npc_fakerapture,Talk_01,Locale_SubScenario:d_subquest_1101_e_25,,
d_subquest_1101_e_26,d_subquest_1101_e,Speech,npc_fakerapture,,Locale_SubScenario:d_subquest_1101_e_26,,
d_subquest_1101_e_27,d_subquest_1101_e,Speech,npc_fakerapture,Talk_02,Locale_SubScenario:d_subquest_1101_e_27,,
d_subquest_1101_e_28,d_subquest_1101_e,Speech,npc_fakerapture,,Locale_SubScenario:d_subquest_1101_e_28,,
d_subquest_1101_e_29,d_subquest_1101_e,Speech,npc_fakerapture,Talk_01,Locale_SubScenario:d_subquest_1101_e_29,,sfx_scn_machinefan
d_subquest_1101_e_30,d_subquest_1101_e,Monologue,,,Locale_SubScenario:d_subquest_1101_e_30,,
d_subquest_1101_e_31,d_subquest_1101_e,Monologue,,,Locale_SubScenario:d_subquest_1101_e_31,,
d_subquest_1102_s_1,d_subquest_1102_s,Speech,neon,Talk_02,Locale_SubScenario:d_subquest_1102_s_1,bgm_story_whosdumber,
d_subquest_1102_s_2,d_subquest_1102_s,Speech,neon,,Locale_SubScenario:d_subquest_1102_s_2,,
d_subquest_1102_s_3,d_subquest_1102_s,Speech,npc_fakerapture,Talk_02,Locale_SubScenario:d_subquest_1102_s_3,,
d_subquest_1102_s_4,d_subquest_1102_s,Speech,npc_fakerapture,,Locale_SubScenario:d_subquest_1102_s_4,,
d_subquest_1102_s_5,d_subquest_1102_s,Speech,anis,Talk_01,Locale_SubScenario:d_subquest_1102_s_5,,
d_subquest_1102_s_6,d_subquest_1102_s,Speech,neon,Talk_01,Locale_SubScenario:d_subquest_1102_s_6,,
d_subquest_1102_s_7,d_subquest_1102_s,Speech,rapi,Talk_01,Locale_SubScenario:d_subquest_1102_s_7,,
d_subquest_1102_s_8,d_subquest_1102_s,Speech,npc_fakerapture,Talk_02,Locale_SubScenario:d_subquest_1102_s_8,,
d_subquest_1102_s_9,d_subquest_1102_s,Speech,npc_fakerapture,,Locale_SubScenario:d_subquest_1102_s_9,,
d_subquest_1102_s_10,d_subquest_1102_s,Speech,npc_fakerapture,Talk_01,Locale_SubScenario:d_subquest_1102_s_10,,
d_subquest_1102_s_11,d_subquest_1102_s,Speech,npc_fakerapture,,Locale_SubScenario:d_subquest_1102_s_11,,
d_subquest_1102_s_12,d_subquest_1102_s,Speech,npc_fakerapture,Talk_02,Locale_SubScenario:d_subquest_1102_s_12,,
d_subquest_1102_s_13,d_subquest_1102_s,Narration,npc_fakerapture,,Locale_SubScenario:d_subquest_1102_s_13,,sfx_scn_machinefan
d_subquest_1102_s_14,d_subquest_1102_s,Speech,npc_fakerapture,,Locale_SubScenario:d_subquest_1102_s_14,,
d_subquest_1102_s_15,d_subquest_1102_s,Speech,npc_fakerapture,Talk_01,Locale_SubScenario:d_subquest_1102_s_15,,
d_subquest_1102_s_16,d_subquest_1102_s,Monologue,,,Locale_SubScenario:d_subquest_1102_s_16,,
d_subquest_1102_s_17,d_subquest_1102_s,Narration,npc_fakerapture_me,Talk_01,Locale_SubScenario:d_subquest_1102_s_17,,sfx_scn_machinefanhard
d_subquest_1102_s_18,d_subquest_1102_s,Speech,npc_fakerapture,,Locale_SubScenario:d_subquest_1102_s_18,,
d_subquest_1102_s_19,d_subquest_1102_s,Narration,,,Locale_SubScenario:d_subquest_1102_s_19,,sfx_scn_rapturehowl
d_subquest_1102_s_20,d_subquest_1102_s,Speech,npc_fakerapture,Talk_01,Locale_SubScenario:d_subquest_1102_s_20,,
d_subquest_1102_s_21,d_subquest_1102_s,Speech,anis,,Locale_SubScenario:d_subquest_1102_s_21,,
d_subquest_1102_s_22,d_subquest_1102_s,Speech,neon,,Locale_SubScenario:d_subquest_1102_s_22,,
d_subquest_1102_s_23,d_subquest_1102_s,Speech,rapi,Talk_01,Locale_SubScenario:d_subquest_1102_s_23,,sfx_scn_earthquake
d_subquest_1102_s_24,d_subquest_1102_s,Speech,neon,Talk_01,Locale_SubScenario:d_subquest_1102_s_24,,
d_subquest_1102_s_25,d_subquest_1102_s,Speech,anis,Talk_01,Locale_SubScenario:d_subquest_1102_s_25,,
d_subquest_1102_e_1,d_subquest_1102_e,Speech,anis,Talk_02,Locale_SubScenario:d_subquest_1102_e_1,bgm_story_whosdumber,
d_subquest_1102_e_2,d_subquest_1102_e,Speech,anis,,Locale_SubScenario:d_subquest_1102_e_2,,
d_subquest_1102_e_3,d_subquest_1102_e,Speech,npc_fakerapture,Talk_02,Locale_SubScenario:d_subquest_1102_e_3,,
d_subquest_1102_e_4,d_subquest_1102_e,Speech,npc_fakerapture,,Locale_SubScenario:d_subquest_1102_e_4,,
d_subquest_1102_e_5,d_subquest_1102_e,Speech,npc_fakerapture,Talk_01,Locale_SubScenario:d_subquest_1102_e_5,,
d_subquest_1102_e_6,d_subquest_1102_e,Speech,neon,Talk_01,Locale_SubScenario:d_subquest_1102_e_6,,
d_subquest_1102_e_7,d_subquest_1102_e,Speech,anis,Talk_01,Locale_SubScenario:d_subquest_1102_e_7,,
