id,manager_id,first_select_id,resource_name,scenario_localkey,effect,is_bgm_tenssion_up,page_type,select_option_group_id,get_loot_item_id,is_go_to_first_select_page,next_page_id,scenario_group_id,ending_type,ending_num,ending_sub_title_localkey,ending_hint_localkey
1001927,1001,10014,EventScene_WhiteMemory_17,Locale_SubScenario:whitememory_badend7,,False,EndingPage,0,0,False,0,,BAD,12,Locale_SubScenario:whitememory_badend7_title,Locale_SubScenario:whitememory_badend7_hint
1001405,1001,10014,icn_event_story_item_whitememory_13,Locale_SubScenario:whitememory_location4_05,,False,ResultPage,0,0,False,1001937,,None,0,,
1001937,1001,10014,EventScene_WhiteMemory_14_1,Locale_SubScenario:whitememory_trueend7,,False,EndingPage,0,0,False,0,,TRUEENDING,19,Locale_SubScenario:whitememory_trueend7_title,
1001406,1001,10014,icn_event_story_item_whitememory_14,Locale_SubScenario:whitememory_location4_06,,False,ResultPage,0,0,False,1001407,,None,0,,
1001407,1001,10014,,Locale_SubScenario:whitememory_location4_07,,False,ResultPage,0,0,False,1001938,,None,0,,
1001938,1001,10014,EventScene_WhiteMemory_21,Locale_SubScenario:whitememory_trueend8,,False,EndingPage,0,100114,False,0,,TRUEENDING,20,Locale_SubScenario:whitememory_trueend8_title,
1001408,1001,10014,EventScene_WhiteMemory_22,Locale_SubScenario:whitememory_location4_08,,False,ResultPage,0,0,False,1001941,,None,0,,
1001941,1001,10014,EventScene_WhiteMemory_14_2,Locale_SubScenario:whitememory_hiddenend1,,False,EndingPage,0,0,False,0,,HIDDEN,21,Locale_SubScenario:whitememory_hiddenend1_title,
101001911,101001,0,EventScene_WhiteMemory_05_1,Locale_SubScenario:whitememory_normalend1,,False,EndingPage,0,0,False,0,,NORMAL,1,Locale_SubScenario:whitememory_normalend1_title,
101001101,101001,1010011,EventScene_WhiteMemory_18,Locale_SubScenario:whitememory_location1_01,,False,SelectPage,11001101,0,False,0,,None,0,,
101001102,101001,1010011,,Locale_SubScenario:whitememory_location1_02,,True,ResultPage,0,0,False,101001921,,None,0,,
101001103,101001,1010011,,Locale_SubScenario:whitememory_location1_03,,True,ResultPage,0,0,False,101001104,,None,0,,
101001921,101001,1010011,EventScene_WhiteMemory_05_2,Locale_SubScenario:whitememory_badend1,,True,EndingPage,0,0,False,0,,BAD,6,Locale_SubScenario:whitememory_badend1_title,Locale_SubScenario:whitememory_badend1_hint
101001104,101001,1010011,,Locale_SubScenario:whitememory_location1_04,,False,SelectPage,11001104,0,False,0,,None,0,,
101001105,101001,1010011,EventScene_WhiteMemory_23,Locale_SubScenario:whitememory_location1_05,,False,ResultPage,0,0,False,101001108,,None,0,,
101001106,101001,1010011,,Locale_SubScenario:whitememory_location1_06,,False,ResultPage,0,0,False,101001123,,None,0,,
101001107,101001,1010011,,Locale_SubScenario:whitememory_location1_07,,False,ResultPage,0,0,False,101001124,,None,0,,
101001108,101001,1010011,,Locale_SubScenario:whitememory_location1_08,,False,SelectPage,11001108,0,False,0,,None,0,,
101001109,101001,1010011,,Locale_SubScenario:whitememory_location1_09,,False,ResultPage,0,0,False,101001111,,None,0,,
101001110,101001,1010011,,Locale_SubScenario:whitememory_location1_10,,False,ResultPage,0,0,False,101001104,,None,0,,
101001111,101001,1010011,EventScene_WhiteMemory_06_1,Locale_SubScenario:whitememory_location1_11,,False,ResultPage,0,0,False,101001112,,None,0,,
101001112,101001,1010011,,Locale_SubScenario:whitememory_location1_12,,True,ResultPage,0,0,False,101001113,,None,0,,
101001113,101001,1010011,,Locale_SubScenario:whitememory_location1_13,,True,SelectPage,11001113,0,False,0,,None,0,,
101001114,101001,1010011,EventScene_WhiteMemory_07,Locale_SubScenario:whitememory_location1_14,,True,SelectPage,11001114,0,False,0,,None,0,,
101001115,101001,1010011,,Locale_SubScenario:whitememory_location1_15,,False,ResultPage,0,0,False,101001104,,None,0,,
101001116,101001,1010011,EventScene_WhiteMemory_06_1,Locale_SubScenario:whitememory_location1_16,,True,SelectPage,11001116,0,False,0,,None,0,,
101001117,101001,1010011,,Locale_SubScenario:whitememory_location1_17,,False,ResultPage,0,0,False,101001122,,None,0,,
101001118,101001,1010011,,Locale_SubScenario:whitememory_location1_18,,False,ResultPage,0,0,False,101001922,,None,0,,
101001922,101001,1010011,EventScene_WhiteMemory_06_2,Locale_SubScenario:whitememory_badend2,,False,EndingPage,0,0,False,0,,BAD,7,Locale_SubScenario:whitememory_badend2_title,Locale_SubScenario:whitememory_badend2_hint
101001119,101001,1010011,,Locale_SubScenario:whitememory_location1_19,,False,ResultPage,0,0,False,101001120,,None,0,,
101001120,101001,1010011,,Locale_SubScenario:whitememory_location1_20,,False,ResultPage,0,0,False,101001121,,None,0,,
101001121,101001,1010011,,Locale_SubScenario:whitememory_location1_21,,False,ResultPage,0,0,False,101001931,,None,0,,
101001931,101001,1010011,EventScene_WhiteMemory_25,Locale_SubScenario:whitememory_trueend1,,False,EndingPage,0,10100109,False,0,,TRUEENDING,13,Locale_SubScenario:whitememory_trueend1_title,
101001122,101001,1010011,,Locale_SubScenario:whitememory_location1_22,,False,ResultPage,0,0,False,101001932,,None,0,,
101001932,101001,1010011,EventScene_WhiteMemory_24,Locale_SubScenario:whitememory_trueend2,,False,EndingPage,0,10100108,False,0,,TRUEENDING,14,Locale_SubScenario:whitememory_trueend2_title,
101001123,101001,1010011,,Locale_SubScenario:whitememory_location1_23,,False,ResultPage,0,0,False,101001104,,None,0,,
101001124,101001,1010011,EventScene_WhiteMemory_16,Locale_SubScenario:whitememory_location1_24,,False,ResultPage,0,10100101,False,101001125,,None,0,,
101001125,101001,1010011,,Locale_SubScenario:whitememory_location1_25,,False,SelectPage,11001125,0,False,0,,None,0,,
101001126,101001,1010011,,Locale_SubScenario:whitememory_location1_26,,False,ResultPage,0,0,False,101001128,,None,0,,
101001127,101001,1010011,icn_event_story_item_whitememory_2,Locale_SubScenario:whitememory_location1_27,,False,ResultPage,0,10100102,False,101001128,,None,0,,
101001128,101001,1010011,icn_event_story_item_whitememory_3,Locale_SubScenario:whitememory_location1_28,,True,ResultPage,0,10100103,False,101001129,,None,0,,
101001129,101001,1010011,,Locale_SubScenario:whitememory_location1_29,,True,SelectPage,11001129,0,False,0,,None,0,,
101001130,101001,1010011,EventScene_WhiteMemory_18,Locale_SubScenario:whitememory_location1_30,,False,ResultPage,0,0,False,101001923,,None,0,,
101001923,101001,1010011,EventScene_WhiteMemory_19_1,Locale_SubScenario:whitememory_badend3,,False,EndingPage,0,0,False,0,,BAD,8,Locale_SubScenario:whitememory_badend3_title,Locale_SubScenario:whitememory_badend3_hint
101001131,101001,1010011,EventScene_WhiteMemory_18,Locale_SubScenario:whitememory_location1_31,,True,ResultPage,0,0,False,101001912,,None,0,,
101001912,101001,1010011,EventScene_WhiteMemory_19_2,Locale_SubScenario:whitememory_normalend2,,False,EndingPage,0,0,False,0,,NORMAL,2,Locale_SubScenario:whitememory_normalend2_title,
101001201,101001,1010012,EventScene_WhiteMemory_02_1,Locale_SubScenario:whitememory_location2_01,,False,SelectPage,11001201,0,False,0,,None,0,,
101001202,101001,1010012,,Locale_SubScenario:whitememory_location2_02,,False,ResultPage,0,0,False,101001204,,None,0,,
101001203,101001,1010012,,Locale_SubScenario:whitememory_location2_03,,False,ResultPage,0,0,False,101001217,,None,0,,
101001204,101001,1010012,,Locale_SubScenario:whitememory_location2_04,,False,SelectPage,11001204,0,False,0,,None,0,,
101001205,101001,1010012,,Locale_SubScenario:whitememory_location2_05,,False,ResultPage,0,0,False,101001209,,None,0,,
101001206,101001,1010012,,Locale_SubScenario:whitememory_location2_06,,False,SelectPage,11001206,0,False,0,,None,0,,
101001207,101001,1010012,,Locale_SubScenario:whitememory_location2_07,,False,ResultPage,0,0,False,101001209,,None,0,,
101001208,101001,1010012,icn_event_story_item_whitememory_4,Locale_SubScenario:whitememory_location2_08,,True,ResultPage,0,10100104,False,101001211,,None,0,,
101001209,101001,1010012,,Locale_SubScenario:whitememory_location2_09,,True,ResultPage,0,0,False,101001210,,None,0,,
101001210,101001,1010012,EventScene_WhiteMemory_08_1,Locale_SubScenario:whitememory_location2_10,,True,ResultPage,0,0,False,101001913,,None,0,,
101001913,101001,1010012,EventScene_WhiteMemory_10,Locale_SubScenario:whitememory_normalend3,,True,EndingPage,0,0,False,0,,NORMAL,3,Locale_SubScenario:whitememory_normalend3_title,
101001211,101001,1010012,,Locale_SubScenario:whitememory_location2_11,,True,SelectPage,11001211,0,False,0,,None,0,,
101001212,101001,1010012,EventScene_WhiteMemory_08_1,Locale_SubScenario:whitememory_location2_12,,True,ResultPage,0,0,False,101001924,,None,0,,
101001924,101001,1010012,EventScene_WhiteMemory_08_2,Locale_SubScenario:whitememory_badend4,,False,EndingPage,0,0,False,0,,BAD,9,Locale_SubScenario:whitememory_badend4_title,Locale_SubScenario:whitememory_badend4_hint
101001213,101001,1010012,EventScene_WhiteMemory_08_1,Locale_SubScenario:whitememory_location2_13,,True,ResultPage,0,0,False,101001214,,None,0,,
101001214,101001,1010012,,Locale_SubScenario:whitememory_location2_14,,True,ResultPage,0,0,False,101001215,,None,0,,
101001215,101001,1010012,icn_event_story_item_whitememory_10,Locale_SubScenario:whitememory_location2_15,,False,ResultPage,0,0,False,101001216,,None,0,,
101001216,101001,1010012,,Locale_SubScenario:whitememory_location2_16,,False,ResultPage,0,0,False,101001933,,None,0,,
101001933,101001,1010012,EventScene_WhiteMemory_26,Locale_SubScenario:whitememory_trueend3,,False,EndingPage,0,10100110,False,0,,TRUEENDING,15,Locale_SubScenario:whitememory_trueend3_title,
101001217,101001,1010012,,Locale_SubScenario:whitememory_location2_17,,False,ResultPage,0,0,False,101001218,,None,0,,
101001218,101001,1010012,EventScene_WhiteMemory_02_2,Locale_SubScenario:whitememory_location2_18,,False,ResultPage,0,0,False,101001219,,None,0,,
101001219,101001,1010012,,Locale_SubScenario:whitememory_location2_19,,True,SelectPage,11001219,0,False,0,,None,0,,
101001220,101001,1010012,,Locale_SubScenario:whitememory_location2_20,,True,ResultPage,0,0,False,101001925,,None,0,,
101001925,101001,1010012,EventScene_WhiteMemory_09,Locale_SubScenario:whitememory_badend5,,False,EndingPage,0,0,False,0,,BAD,10,Locale_SubScenario:whitememory_badend5_title,Locale_SubScenario:whitememory_badend5_hint
101001221,101001,1010012,,Locale_SubScenario:whitememory_location2_21,,False,ResultPage,0,0,False,101001222,,None,0,,
101001222,101001,1010012,icn_event_story_item_whitememory_11,Locale_SubScenario:whitememory_location2_22,,False,ResultPage,0,0,False,101001223,,None,0,,
101001223,101001,1010012,,Locale_SubScenario:whitememory_location2_23,,False,ResultPage,0,0,False,101001934,,None,0,,
101001934,101001,1010012,EventScene_WhiteMemory_27,Locale_SubScenario:whitememory_trueend4,,False,EndingPage,0,10100111,False,0,,TRUEENDING,16,Locale_SubScenario:whitememory_trueend4_title,
101001301,101001,1010013,,Locale_SubScenario:whitememory_location3_01,,False,ResultPage,0,0,False,101001302,,None,0,,
101001302,101001,1010013,EventScene_WhiteMemory_03,Locale_SubScenario:whitememory_location3_02,,False,SelectPage,11001302,0,False,0,,None,0,,
101001303,101001,1010013,,Locale_SubScenario:whitememory_location3_03,,False,ResultPage,0,0,False,101001305,,None,0,,
101001304,101001,1010013,,Locale_SubScenario:whitememory_location3_04,,False,SelectPage,11001304,0,False,0,,None,0,,
101001305,101001,1010013,,Locale_SubScenario:whitememory_location3_05,,False,SelectPage,11001305,0,False,0,,None,0,,
101001306,101001,1010013,,Locale_SubScenario:whitememory_location3_06,,True,SelectPage,11001306,0,False,0,,None,0,,
101001307,101001,1010013,EventScene_WhiteMemory_12_1,Locale_SubScenario:whitememory_location3_07,,True,SelectPage,11001307,0,False,0,,None,0,,
101001308,101001,1010013,,Locale_SubScenario:whitememory_location3_08,,True,SelectPage,11001308,0,False,0,,None,0,,
101001309,101001,1010013,icn_event_story_item_whitememory_12,Locale_SubScenario:whitememory_location3_09,,False,ResultPage,0,0,False,101001312,,None,0,,
101001310,101001,1010013,,Locale_SubScenario:whitememory_location3_10,,True,ResultPage,0,0,False,101001926,,None,0,,
101001926,101001,1010013,EventScene_WhiteMemory_11_1,Locale_SubScenario:whitememory_badend6,,False,EndingPage,0,0,False,0,,BAD,11,Locale_SubScenario:whitememory_badend6_title,Locale_SubScenario:whitememory_badend6_hint
101001311,101001,1010013,icn_event_story_item_whitememory_5,Locale_SubScenario:whitememory_location3_11,,True,ResultPage,0,0,False,101001914,,None,0,,
101001914,101001,1010013,EventScene_WhiteMemory_11_2,Locale_SubScenario:whitememory_normalend4,,False,EndingPage,0,0,False,0,,NORMAL,4,Locale_SubScenario:whitememory_normalend4_title,
101001312,101001,1010013,,Locale_SubScenario:whitememory_location3_12,,False,ResultPage,0,0,False,101001935,,None,0,,
101001935,101001,1010013,EventScene_WhiteMemory_28,Locale_SubScenario:whitememory_trueend5,,False,EndingPage,0,10100112,False,0,,TRUEENDING,17,Locale_SubScenario:whitememory_trueend5_title,
