id,preset_group_id,order,ceiling,object_1,object_2,object_3,object_4,object_5,object_6,object_7,object_8,object_9,object_10,obstacle,land
12003011,12003,11,0,0,0,0,0,0,0,0,0,0,200,0,8002
12003012,12003,12,0,0,0,0,0,0,0,0,0,0,200,0,8002
12003013,12003,13,0,0,0,0,0,0,0,0,0,0,200,0,8002
12003014,12003,14,0,0,0,0,0,0,0,0,0,0,200,0,8002
12003015,12003,15,0,0,0,0,0,0,0,0,0,0,200,0,8002
12003016,12003,16,0,0,0,0,0,0,0,0,0,0,200,0,8002
12004001,12004,1,0,0,0,0,0,0,0,0,0,0,200,0,8002
12004002,12004,2,0,0,0,0,0,0,0,0,0,0,200,0,8002
12004003,12004,3,0,0,0,0,0,0,0,0,0,0,200,0,8002
12004004,12004,4,0,0,0,0,0,0,0,0,0,0,200,0,8002
12004005,12004,5,0,0,0,0,0,0,0,0,0,0,200,0,8002
12004006,12004,6,0,0,0,0,0,0,0,0,0,0,200,0,8002
12004007,12004,7,0,0,0,0,0,0,0,0,302,302,0,0,8002
12004008,12004,8,0,0,0,0,0,0,0,302,0,0,0,0,8002
12004009,12004,9,0,0,0,0,0,0,302,0,0,0,0,0,8002
12004010,12004,10,0,0,0,0,0,0,0,302,0,0,0,0,8002
12004011,12004,11,0,0,0,0,0,0,0,0,302,302,0,0,8002
12004012,12004,12,0,0,0,0,0,0,0,0,0,0,200,0,8002
12004013,12004,13,0,0,0,0,0,0,0,0,0,0,200,0,8002
12004014,12004,14,0,0,0,0,0,0,0,0,0,0,200,0,8002
12004015,12004,15,0,0,0,0,0,0,0,0,0,0,200,0,8002
12004016,12004,16,0,0,0,0,0,0,0,0,0,0,200,0,8002
12005001,12005,1,0,0,0,0,0,0,0,0,0,0,200,0,8002
12005002,12005,2,0,0,0,0,0,0,0,0,0,0,200,0,8002
12005003,12005,3,0,0,0,0,0,0,0,0,0,0,200,0,8002
12005004,12005,4,0,0,0,0,0,0,0,0,0,0,200,0,8002
12005005,12005,5,0,0,0,0,0,0,0,0,0,0,200,0,8002
12005006,12005,6,0,0,0,0,0,0,0,0,0,302,0,0,8002
12005007,12005,7,0,0,0,0,0,0,0,0,302,0,0,0,8002
12005008,12005,8,0,0,0,0,0,0,0,302,0,0,0,0,8002
12005009,12005,9,0,0,0,0,0,0,302,0,0,0,0,0,8002
12005010,12005,10,0,0,0,0,0,0,0,302,0,0,0,0,8002
12005011,12005,11,0,0,0,0,0,0,0,0,302,0,0,0,8002
12005012,12005,12,0,0,0,0,0,0,0,0,0,302,0,0,8002
12005013,12005,13,0,0,0,0,0,0,0,0,0,0,200,0,8002
12005014,12005,14,0,0,0,0,0,0,0,0,0,0,200,0,8002
12005015,12005,15,0,0,0,0,0,0,0,0,0,0,200,0,8002
12005016,12005,16,0,0,0,0,0,0,0,0,0,0,200,0,8002
12006001,12006,1,0,0,0,0,0,0,0,0,0,0,200,0,8002
12006002,12006,2,0,0,0,0,0,0,0,0,0,0,200,0,8002
12006003,12006,3,0,0,0,0,0,0,0,0,0,0,200,0,8002
12006004,12006,4,0,0,0,0,0,0,0,0,0,0,200,0,8002
12006005,12006,5,0,0,0,0,0,0,0,0,0,0,200,0,8002
12006006,12006,6,0,0,0,0,0,0,0,0,302,302,0,0,8002
12006007,12006,7,0,0,0,0,0,0,0,302,0,0,0,0,8002
12006008,12006,8,0,0,0,0,0,0,302,0,0,0,0,7001,8002
12006009,12006,9,0,0,0,0,0,0,0,302,0,0,0,0,8002
12006010,12006,10,0,0,0,0,0,0,0,0,302,302,0,0,8002
12006011,12006,11,0,0,0,0,0,0,0,0,0,0,200,0,8002
12006012,12006,12,0,0,0,0,0,0,0,0,0,0,200,0,8002
12006013,12006,13,0,0,0,0,0,0,0,0,0,0,200,0,8002
12006014,12006,14,0,0,0,0,0,0,0,0,0,0,200,0,8002
12006015,12006,15,0,0,0,0,0,0,0,0,302,302,0,0,8002
12006016,12006,16,0,0,0,0,0,0,0,302,0,0,0,0,8002
12006017,12006,17,0,0,0,0,0,0,302,0,0,0,0,7001,8002
12006018,12006,18,0,0,0,0,0,0,0,302,0,0,0,0,8002
12006019,12006,19,0,0,0,0,0,0,0,0,302,302,0,0,8002
12006020,12006,20,0,0,0,0,0,0,0,0,0,0,200,0,8002
12006021,12006,21,0,0,0,0,0,0,0,0,0,0,200,0,8002
12006022,12006,22,0,0,0,0,0,0,0,0,0,0,200,0,8002
12006023,12006,23,0,0,0,0,0,0,0,0,0,0,200,0,8002
12006024,12006,24,0,0,0,0,0,0,0,0,0,0,200,0,8002
13001001,13001,1,0,0,0,0,0,0,0,0,0,0,0,0,8002
13001002,13001,2,0,0,0,0,0,0,0,0,0,0,0,0,8002
13001003,13001,3,0,0,0,0,0,0,0,0,0,0,0,0,8002
13001004,13001,4,0,0,0,0,0,0,0,0,0,0,0,0,8002
13001005,13001,5,0,0,0,0,0,0,0,0,0,0,0,0,8002
13001006,13001,6,0,0,0,0,0,0,0,0,0,0,0,0,8002
13001007,13001,7,0,0,0,0,0,0,0,0,0,0,0,0,8002
13001008,13001,8,0,0,0,0,0,0,0,0,0,0,0,0,8002
13001009,13001,9,0,0,0,0,0,0,0,0,0,0,0,0,8002
13001010,13001,10,0,0,0,0,0,0,0,0,0,0,0,0,8002
13001011,13001,11,0,0,0,0,0,0,0,0,0,0,0,0,8002
13001012,13001,12,0,0,0,0,0,0,0,0,0,0,0,0,8002
13001013,13001,13,0,0,0,0,0,0,0,0,0,0,0,0,8002
13001014,13001,14,0,0,0,0,0,0,0,0,0,0,0,0,8002
13001015,13001,15,0,0,0,0,0,0,0,0,0,0,0,0,8002
13001016,13001,16,0,0,0,0,0,0,0,0,0,0,0,0,8002
13001017,13001,17,0,0,0,0,0,0,0,0,0,0,0,0,8002
13001018,13001,18,0,0,0,0,0,0,0,0,0,0,0,0,8002
13001019,13001,19,0,0,0,0,0,0,9001,0,0,100,0,0,8002
13001020,13001,20,0,0,0,0,0,0,0,0,100,0,0,0,8002
13001021,13001,21,0,0,0,0,0,0,0,0,0,0,0,7011,8002
13001022,13001,22,0,0,0,0,0,0,9002,0,0,0,0,7012,8002
13001023,13001,23,0,0,0,0,0,0,0,0,0,0,0,7012,8002
13001024,13001,24,0,0,0,0,0,0,0,0,0,0,0,7012,8002
13001025,13001,25,1001,0,0,0,0,0,0,100,0,0,0,7013,8002
13001026,13001,26,0,0,0,0,0,0,0,0,100,0,0,0,8002
13001027,13001,27,0,0,0,0,0,0,0,0,100,0,0,0,8002
13001028,13001,28,0,0,0,0,0,0,0,0,100,0,0,0,8002
13001029,13001,29,0,0,0,0,0,0,0,0,100,0,0,0,8002
13001030,13001,30,0,0,0,0,0,0,100,100,0,0,0,0,8002
13001031,13001,31,0,0,0,0,100,100,0,0,0,0,0,0,8002
13001032,13001,32,0,0,100,100,0,0,0,0,0,0,0,0,8002
13001033,13001,33,0,100,0,0,0,0,0,0,0,0,0,0,8002
13001034,13001,34,0,100,0,0,0,0,0,0,0,0,0,0,8002
13001035,13001,35,0,0,100,100,0,0,0,0,0,0,0,0,8002
13001036,13001,36,0,0,0,0,100,100,0,0,0,0,0,0,8002
13001037,13001,37,0,0,0,0,0,0,100,100,0,0,0,0,8002
13001038,13001,38,0,0,0,0,0,0,0,0,100,100,0,0,8002
13001039,13001,39,0,0,0,0,0,0,0,0,0,0,200,0,8002
13001040,13001,40,0,0,0,0,0,0,0,0,0,0,200,0,8002
13001041,13001,41,0,0,0,0,0,0,0,0,0,0,200,0,8002
13001042,13001,42,0,0,0,0,0,0,0,0,0,0,200,0,8002
13001043,13001,43,0,0,0,0,0,0,0,0,0,0,200,0,8002
13001044,13001,44,0,0,0,0,0,0,0,0,0,0,200,0,8002
13001045,13001,45,0,0,0,0,0,0,0,0,0,0,200,0,8002
13001046,13001,46,0,0,0,0,0,0,0,0,0,0,200,0,8002
13001047,13001,47,0,0,0,0,0,0,0,0,0,0,200,0,8002
13001048,13001,48,0,0,0,0,0,0,0,0,0,0,200,0,8002
13001049,13001,49,0,0,0,0,0,0,0,0,0,0,200,0,8002
13001050,13001,50,0,0,0,0,0,0,0,0,0,0,200,0,8002
13001051,13001,51,0,0,0,0,0,0,9001,0,0,100,0,0,8002
13001052,13001,52,0,0,0,0,0,0,0,0,100,0,0,0,8002
13001053,13001,53,0,0,0,0,0,0,0,0,0,0,0,7011,8002
13001054,13001,54,0,0,0,0,0,0,9002,0,0,0,0,7012,8002
13001055,13001,55,0,0,0,0,0,0,0,0,0,0,0,7012,8002
13001056,13001,56,0,0,0,0,0,0,0,0,0,0,0,7012,8002
13001057,13001,57,1001,0,0,0,0,0,0,100,0,0,0,7013,8002
13001058,13001,58,0,0,0,0,0,0,0,0,100,0,0,0,8002
13001059,13001,59,0,0,0,0,0,0,0,0,100,0,0,0,8002
13001060,13001,60,0,0,0,0,0,0,0,0,100,0,0,0,8002
13001061,13001,61,0,0,0,0,0,0,0,0,100,0,0,0,8002
13001062,13001,62,0,0,0,0,0,0,100,100,0,0,0,0,8002
13001063,13001,63,0,0,0,0,100,100,0,0,0,0,0,0,8002
13001064,13001,64,0,0,100,100,0,0,0,0,0,0,0,0,8002
13001065,13001,65,0,100,0,0,0,0,0,0,0,0,0,0,8002
13001066,13001,66,0,100,0,0,0,0,0,0,0,0,0,0,8002
13001067,13001,67,0,0,100,100,0,0,0,0,0,0,0,0,8002
13001068,13001,68,0,0,0,0,100,100,0,0,0,0,0,0,8002
13001069,13001,69,0,0,0,0,0,0,100,100,0,0,0,0,8002
13001070,13001,70,0,0,0,0,0,0,0,0,100,100,0,0,8002
13001071,13001,71,0,0,0,0,0,0,0,0,0,0,200,0,8002
13001072,13001,72,0,0,0,0,0,0,0,0,0,0,200,0,8002
13001073,13001,73,0,0,0,0,0,0,0,0,0,0,200,0,8002
13001074,13001,74,0,0,0,0,0,0,0,0,0,0,200,0,8002
14001001,14001,1,0,0,0,0,0,0,0,0,0,0,200,0,8002
14001002,14001,2,0,0,0,0,0,0,0,0,0,0,200,0,8002
14001003,14001,3,0,0,0,0,0,0,0,0,0,304,0,0,8002
14001004,14001,4,0,0,0,0,0,0,0,0,304,0,0,0,8002
14001005,14001,5,0,0,0,0,0,0,0,304,0,0,0,7011,8002
14001006,14001,6,0,0,0,0,0,0,304,0,0,0,0,7012,8002
14001007,14001,7,0,0,0,0,0,0,0,304,0,0,0,7012,8002
14001008,14001,8,0,0,0,0,0,0,0,304,0,0,0,7012,8002
14001009,14001,9,1001,0,0,0,101,101,0,304,0,0,0,7012,8002
14001010,14001,10,0,0,0,0,101,101,0,304,0,0,0,7012,8002
14001011,14001,11,0,0,0,0,101,101,0,304,0,0,0,7012,8002
14001012,14001,12,0,0,0,0,101,101,0,304,0,0,0,7012,8002
14001013,14001,13,0,0,0,0,0,0,0,304,0,0,0,7012,8002
14001014,14001,14,0,0,0,0,0,0,304,0,0,0,0,7012,8002
14001015,14001,15,0,0,0,0,304,304,0,0,0,0,0,7012,8002
14001016,14001,16,0,0,304,304,0,0,0,0,0,0,0,7013,8002
14001017,14001,17,0,304,0,0,0,0,0,0,0,0,0,0,8002
14001018,14001,18,0,304,0,0,0,0,0,0,0,0,0,0,8002
14001019,14001,19,0,0,304,304,0,0,0,0,0,0,0,0,8002
14001020,14001,20,0,0,0,0,304,304,0,0,0,0,0,0,8002
14001021,14001,21,0,0,0,0,0,0,304,304,0,0,0,0,8002
14001022,14001,22,0,0,0,0,0,0,0,0,304,304,0,0,8002
14001023,14001,23,0,0,0,0,0,0,0,0,0,0,200,0,8002
