id,popup_package_group_id,trigger,condition_id,condition_value,condition_group_id,product_grade,time_limit,product_efficiency,name_localkey,description_localkey,product_resource_id,character_resource_id,costume_id,is_active
1000049,100009,UserLevel,0,40,4,9,7200,2,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_09,200,0,True
1000051,100001,UserLevel,0,50,5,1,7200,7,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_01,200,0,True
1000052,100002,UserLevel,0,50,5,2,7200,6,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_02,200,0,True
1000053,100003,UserLevel,0,50,5,3,7200,5,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_03,200,0,True
1000054,100004,UserLevel,0,50,5,4,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_04,200,0,True
1000055,100005,UserLevel,0,50,5,5,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_05,200,0,True
1000056,100006,UserLevel,0,50,5,6,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_06,200,0,True
1000057,100007,UserLevel,0,50,5,7,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_07,200,0,True
1000058,100008,UserLevel,0,50,5,8,7200,2,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_08,200,0,True
1000059,100009,UserLevel,0,50,5,9,7200,2,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_09,200,0,True
1000061,100001,UserLevel,0,60,6,1,7200,7,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_01,200,0,True
1000062,100002,UserLevel,0,60,6,2,7200,6,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_02,200,0,True
1000063,100003,UserLevel,0,60,6,3,7200,5,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_03,200,0,True
1000064,100004,UserLevel,0,60,6,4,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_04,200,0,True
1000065,100005,UserLevel,0,60,6,5,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_05,200,0,True
1000066,100006,UserLevel,0,60,6,6,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_06,200,0,True
1000067,100007,UserLevel,0,60,6,7,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_07,200,0,True
1000068,100008,UserLevel,0,60,6,8,7200,2,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_08,200,0,True
1000069,100009,UserLevel,0,60,6,9,7200,2,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_09,200,0,True
1000071,100001,UserLevel,0,70,7,1,7200,7,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_01,200,0,True
1000072,100002,UserLevel,0,70,7,2,7200,6,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_02,200,0,True
1000073,100003,UserLevel,0,70,7,3,7200,5,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_03,200,0,True
1000074,100004,UserLevel,0,70,7,4,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_04,200,0,True
1000075,100005,UserLevel,0,70,7,5,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_05,200,0,True
1000076,100006,UserLevel,0,70,7,6,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_06,200,0,True
1000077,100007,UserLevel,0,70,7,7,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_07,200,0,True
1000078,100008,UserLevel,0,70,7,8,7200,2,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_08,200,0,True
1000079,100009,UserLevel,0,70,7,9,7200,2,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_09,200,0,True
1000081,100001,UserLevel,0,80,8,1,7200,7,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_01,200,0,True
1000082,100002,UserLevel,0,80,8,2,7200,6,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_02,200,0,True
1000083,100003,UserLevel,0,80,8,3,7200,5,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_03,200,0,True
1000084,100004,UserLevel,0,80,8,4,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_04,200,0,True
1000085,100005,UserLevel,0,80,8,5,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_05,200,0,True
1000086,100006,UserLevel,0,80,8,6,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_06,200,0,True
1000087,100007,UserLevel,0,80,8,7,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_07,200,0,True
1000088,100008,UserLevel,0,80,8,8,7200,2,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_08,200,0,True
1000089,100009,UserLevel,0,80,8,9,7200,2,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_09,200,0,True
1000091,100001,UserLevel,0,90,9,1,7200,7,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_01,200,0,True
1000092,100002,UserLevel,0,90,9,2,7200,6,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_02,200,0,True
1000093,100003,UserLevel,0,90,9,3,7200,5,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_03,200,0,True
1000094,100004,UserLevel,0,90,9,4,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_04,200,0,True
1000095,100005,UserLevel,0,90,9,5,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_05,200,0,True
1000096,100006,UserLevel,0,90,9,6,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_06,200,0,True
1000097,100007,UserLevel,0,90,9,7,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_07,200,0,True
1000098,100008,UserLevel,0,90,9,8,7200,2,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_08,200,0,True
1000099,100009,UserLevel,0,90,9,9,7200,2,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_09,200,0,True
1000101,100001,UserLevel,0,100,10,1,7200,7,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_01,200,0,True
1000102,100002,UserLevel,0,100,10,2,7200,6,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_02,200,0,True
1000103,100003,UserLevel,0,100,10,3,7200,5,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_03,200,0,True
1000104,100004,UserLevel,0,100,10,4,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_04,200,0,True
1000105,100005,UserLevel,0,100,10,5,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_05,200,0,True
1000106,100006,UserLevel,0,100,10,6,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_06,200,0,True
1000107,100007,UserLevel,0,100,10,7,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_07,200,0,True
1000108,100008,UserLevel,0,100,10,8,7200,2,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_08,200,0,True
1000109,100009,UserLevel,0,100,10,9,7200,2,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_09,200,0,True
1000111,100001,UserLevel,0,110,11,1,7200,7,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_01,200,0,True
1000112,100002,UserLevel,0,110,11,2,7200,6,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_02,200,0,True
1000113,100003,UserLevel,0,110,11,3,7200,5,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_03,200,0,True
1000114,100004,UserLevel,0,110,11,4,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_04,200,0,True
1000115,100005,UserLevel,0,110,11,5,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_05,200,0,True
1000116,100006,UserLevel,0,110,11,6,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_06,200,0,True
1000117,100007,UserLevel,0,110,11,7,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_07,200,0,True
1000118,100008,UserLevel,0,110,11,8,7200,2,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_08,200,0,True
1000119,100009,UserLevel,0,110,11,9,7200,2,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_09,200,0,True
1000121,100001,UserLevel,0,120,12,1,7200,7,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_01,200,0,True
1000122,100002,UserLevel,0,120,12,2,7200,6,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_02,200,0,True
1000123,100003,UserLevel,0,120,12,3,7200,5,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_03,200,0,True
1000124,100004,UserLevel,0,120,12,4,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_04,200,0,True
1000125,100005,UserLevel,0,120,12,5,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_05,200,0,True
1000126,100006,UserLevel,0,120,12,6,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_06,200,0,True
1000127,100007,UserLevel,0,120,12,7,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_07,200,0,True
1000128,100008,UserLevel,0,120,12,8,7200,2,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_08,200,0,True
1000129,100009,UserLevel,0,120,12,9,7200,2,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_09,200,0,True
1000131,100001,UserLevel,0,130,13,1,7200,7,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_01,200,0,True
1000132,100002,UserLevel,0,130,13,2,7200,6,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_02,200,0,True
1000133,100003,UserLevel,0,130,13,3,7200,5,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_03,200,0,True
1000134,100004,UserLevel,0,130,13,4,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_04,200,0,True
1000135,100005,UserLevel,0,130,13,5,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_05,200,0,True
1000136,100006,UserLevel,0,130,13,6,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_06,200,0,True
1000137,100007,UserLevel,0,130,13,7,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_07,200,0,True
1000138,100008,UserLevel,0,130,13,8,7200,2,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_08,200,0,True
1000139,100009,UserLevel,0,130,13,9,7200,2,Locale_InAppShopProduct:PACKAGESHOP_POPUP_USERLEVEL_NAME,Locale_InAppShopProduct:POPUPPACKAGE_USERLEVEL_DESC,icn_inappshop_popup_user_level_b_09,200,0,True
