id,group_id,Language,movie_link,subtitles
ch18_end_zh-CN,ch18_end,zh-CN,https://cloud.nikke-kr.com/media/ch18_end_ko.mp4,https://cloud.nikke-kr.com/media/ch18_end_zh-CN.srt
ch18_end_de,ch18_end,de,https://cloud.nikke-kr.com/media/ch18_end_ko.mp4,https://cloud.nikke-kr.com/media/ch18_end_de.srt
ch18_end_th,ch18_end,th,https://cloud.nikke-kr.com/media/ch18_end_ko.mp4,https://cloud.nikke-kr.com/media/ch18_end_th.srt
ch18_end_fr,ch18_end,fr,https://cloud.nikke-kr.com/media/ch18_end_ko.mp4,https://cloud.nikke-kr.com/media/ch18_end_fr.srt
ch22_end_en,ch22_end,en,https://cloud.nikke-kr.com/media/ch22_end_en.mp4,https://cloud.nikke-kr.com/media/ch22_end_en.srt
ch22_end_ja,ch22_end,ja,https://cloud.nikke-kr.com/media/ch22_end_ja.mp4,https://cloud.nikke-kr.com/media/ch22_end_ja.srt
ch22_end_ko,ch22_end,ko,https://cloud.nikke-kr.com/media/ch22_end_ko.mp4,https://cloud.nikke-kr.com/media/ch22_end_ko.srt
ch22_end_zh-TW,ch22_end,zh-TW,https://cloud.nikke-kr.com/media/ch22_end_ko.mp4,https://cloud.nikke-kr.com/media/ch22_end_zh-TW.srt
ch22_end_zh-CN,ch22_end,zh-CN,https://cloud.nikke-kr.com/media/ch22_end_ko.mp4,https://cloud.nikke-kr.com/media/ch22_end_zh-CN.srt
ch22_end_de,ch22_end,de,https://cloud.nikke-kr.com/media/ch22_end_ko.mp4,https://cloud.nikke-kr.com/media/ch22_end_de.srt
ch22_end_th,ch22_end,th,https://cloud.nikke-kr.com/media/ch22_end_ko.mp4,https://cloud.nikke-kr.com/media/ch22_end_th.srt
ch22_end_fr,ch22_end,fr,https://cloud.nikke-kr.com/media/ch22_end_ko.mp4,https://cloud.nikke-kr.com/media/ch22_end_fr.srt
summer_2023_en,summer_2023,en,https://cloud.nikke-kr.com/media/summer_2023.mp4,
summer_2023_ja,summer_2023,ja,https://cloud.nikke-kr.com/media/summer_2023.mp4,
summer_2023_ko,summer_2023,ko,https://cloud.nikke-kr.com/media/summer_2023.mp4,
summer_2023_zh-TW,summer_2023,zh-TW,https://cloud.nikke-kr.com/media/summer_2023.mp4,
summer_2023_zh-CN,summer_2023,zh-CN,https://cloud.nikke-kr.com/media/summer_2023.mp4,
summer_2023_de,summer_2023,de,https://cloud.nikke-kr.com/media/summer_2023.mp4,
summer_2023_th,summer_2023,th,https://cloud.nikke-kr.com/media/summer_2023.mp4,
summer_2023_fr,summer_2023,fr,https://cloud.nikke-kr.com/media/summer_2023.mp4,
redash_en,redash,en,https://cloud.nikke-kr.com/media/redash_en.mp4,https://cloud.nikke-kr.com/media/redash_en.srt
redash_ja,redash,ja,https://cloud.nikke-kr.com/media/redash_ja.mp4,https://cloud.nikke-kr.com/media/redash_ja.srt
redash_ko,redash,ko,https://cloud.nikke-kr.com/media/redash_ko.mp4,https://cloud.nikke-kr.com/media/redash_ko.srt
redash_zh-TW,redash,zh-TW,https://cloud.nikke-kr.com/media/redash_ko.mp4,https://cloud.nikke-kr.com/media/redash_zh-TW.srt
redash_zh-CN,redash,zh-CN,https://cloud.nikke-kr.com/media/redash_ko.mp4,https://cloud.nikke-kr.com/media/redash_zh-CN.srt
redash_de,redash,de,https://cloud.nikke-kr.com/media/redash_ko.mp4,https://cloud.nikke-kr.com/media/redash_de.srt
redash_th,redash,th,https://cloud.nikke-kr.com/media/redash_ko.mp4,https://cloud.nikke-kr.com/media/redash_th.srt
redash_fr,redash,fr,https://cloud.nikke-kr.com/media/redash_ko.mp4,https://cloud.nikke-kr.com/media/redash_fr.srt
miraclesnow_en,miraclesnow,en,https://cloud.nikke-kr.com/media/miraclesnow.mp4,
miraclesnow_ja,miraclesnow,ja,https://cloud.nikke-kr.com/media/miraclesnow.mp4,
miraclesnow_ko,miraclesnow,ko,https://cloud.nikke-kr.com/media/miraclesnow.mp4,
miraclesnow_zh-TW,miraclesnow,zh-TW,https://cloud.nikke-kr.com/media/miraclesnow.mp4,
miraclesnow_zh-CN,miraclesnow,zh-CN,https://cloud.nikke-kr.com/media/miraclesnow.mp4,
miraclesnow_de,miraclesnow,de,https://cloud.nikke-kr.com/media/miraclesnow.mp4,
miraclesnow_th,miraclesnow,th,https://cloud.nikke-kr.com/media/miraclesnow.mp4,
miraclesnow_fr,miraclesnow,fr,https://cloud.nikke-kr.com/media/miraclesnow.mp4,
neverland_en,neverland,en,https://cloud.nikke-kr.com/media/neverland_en.mp4,https://cloud.nikke-kr.com/media/neverland_en.srt
neverland_ja,neverland,ja,https://cloud.nikke-kr.com/media/neverland_ja.mp4,https://cloud.nikke-kr.com/media/neverland_ja.srt
neverland_ko,neverland,ko,https://cloud.nikke-kr.com/media/neverland_ko.mp4,https://cloud.nikke-kr.com/media/neverland_ko.srt
neverland_zh-TW,neverland,zh-TW,https://cloud.nikke-kr.com/media/neverland_ko.mp4,https://cloud.nikke-kr.com/media/neverland_zh-TW.srt
neverland_zh-CN,neverland,zh-CN,https://cloud.nikke-kr.com/media/neverland_ko.mp4,https://cloud.nikke-kr.com/media/neverland_zh-CN.srt
neverland_de,neverland,de,https://cloud.nikke-kr.com/media/neverland_ko.mp4,https://cloud.nikke-kr.com/media/neverland_de.srt
neverland_th,neverland,th,https://cloud.nikke-kr.com/media/neverland_ko.mp4,https://cloud.nikke-kr.com/media/neverland_th.srt
neverland_fr,neverland,fr,https://cloud.nikke-kr.com/media/neverland_ko.mp4,https://cloud.nikke-kr.com/media/neverland_fr.srt
newyearnewsword_en,newyearnewsword,en,https://cloud.nikke-kr.com/media/newyearnewsword.mp4,
newyearnewsword_ja,newyearnewsword,ja,https://cloud.nikke-kr.com/media/newyearnewsword.mp4,
newyearnewsword_ko,newyearnewsword,ko,https://cloud.nikke-kr.com/media/newyearnewsword.mp4,
newyearnewsword_zh-TW,newyearnewsword,zh-TW,https://cloud.nikke-kr.com/media/newyearnewsword.mp4,
newyearnewsword_zh-CN,newyearnewsword,zh-CN,https://cloud.nikke-kr.com/media/newyearnewsword.mp4,
newyearnewsword_de,newyearnewsword,de,https://cloud.nikke-kr.com/media/newyearnewsword.mp4,
newyearnewsword_th,newyearnewsword,th,https://cloud.nikke-kr.com/media/newyearnewsword.mp4,
newyearnewsword_fr,newyearnewsword,fr,https://cloud.nikke-kr.com/media/newyearnewsword.mp4,
perfectmaid_en,perfectmaid,en,https://cloud.nikke-kr.com/media/perfectmaid_en.mp4,https://cloud.nikke-kr.com/media/perfectmaid_en.srt
perfectmaid_ja,perfectmaid,ja,https://cloud.nikke-kr.com/media/perfectmaid_ja.mp4,https://cloud.nikke-kr.com/media/perfectmaid_ja.srt
perfectmaid_ko,perfectmaid,ko,https://cloud.nikke-kr.com/media/perfectmaid_ko.mp4,https://cloud.nikke-kr.com/media/perfectmaid_ko.srt
perfectmaid_zh-TW,perfectmaid,zh-TW,https://cloud.nikke-kr.com/media/perfectmaid_ko.mp4,https://cloud.nikke-kr.com/media/perfectmaid_zh-TW.srt
perfectmaid_zh-CN,perfectmaid,zh-CN,https://cloud.nikke-kr.com/media/perfectmaid_ko.mp4,https://cloud.nikke-kr.com/media/perfectmaid_zh-CN.srt
perfectmaid_de,perfectmaid,de,https://cloud.nikke-kr.com/media/perfectmaid_ko.mp4,https://cloud.nikke-kr.com/media/perfectmaid_de.srt
perfectmaid_th,perfectmaid,th,https://cloud.nikke-kr.com/media/perfectmaid_ko.mp4,https://cloud.nikke-kr.com/media/perfectmaid_th.srt
perfectmaid_fr,perfectmaid,fr,https://cloud.nikke-kr.com/media/perfectmaid_ko.mp4,https://cloud.nikke-kr.com/media/perfectmaid_fr.srt
lastkingdom_en,lastkingdom,en,https://cloud.nikke-kr.com/media/lastkingdom/lastkingdom_en.mp4,https://cloud.nikke-kr.com/media/lastkingdom/lastkingdom_en.srt
lastkingdom_ja,lastkingdom,ja,https://cloud.nikke-kr.com/media/lastkingdom/lastkingdom_ja.mp4,https://cloud.nikke-kr.com/media/lastkingdom/lastkingdom_ja.srt
lastkingdom_ko,lastkingdom,ko,https://cloud.nikke-kr.com/media/lastkingdom/lastkingdom_ko.mp4,https://cloud.nikke-kr.com/media/lastkingdom/lastkingdom_ko.srt
lastkingdom_zh-TW,lastkingdom,zh-TW,https://cloud.nikke-kr.com/media/lastkingdom/lastkingdom_ko.mp4,https://cloud.nikke-kr.com/media/lastkingdom/lastkingdom_zh-TW.srt
lastkingdom_zh-CN,lastkingdom,zh-CN,https://cloud.nikke-kr.com/media/lastkingdom/lastkingdom_ko.mp4,https://cloud.nikke-kr.com/media/lastkingdom/lastkingdom_zh-CN.srt
lastkingdom_de,lastkingdom,de,https://cloud.nikke-kr.com/media/lastkingdom/lastkingdom_ko.mp4,https://cloud.nikke-kr.com/media/lastkingdom/lastkingdom_de.srt
lastkingdom_th,lastkingdom,th,https://cloud.nikke-kr.com/media/lastkingdom/lastkingdom_ko.mp4,https://cloud.nikke-kr.com/media/lastkingdom/lastkingdom_th.srt
lastkingdom_fr,lastkingdom,fr,https://cloud.nikke-kr.com/media/lastkingdom/lastkingdom_ko.mp4,https://cloud.nikke-kr.com/media/lastkingdom/lastkingdom_fr.srt
beautyfullshot_en,beautyfullshot,en,https://cloud.nikke-kr.com/media/beautyfullshot/beautyfullshot.mp4,
beautyfullshot_ja,beautyfullshot,ja,https://cloud.nikke-kr.com/media/beautyfullshot/beautyfullshot.mp4,
beautyfullshot_ko,beautyfullshot,ko,https://cloud.nikke-kr.com/media/beautyfullshot/beautyfullshot.mp4,
beautyfullshot_zh-TW,beautyfullshot,zh-TW,https://cloud.nikke-kr.com/media/beautyfullshot/beautyfullshot.mp4,
beautyfullshot_zh-CN,beautyfullshot,zh-CN,https://cloud.nikke-kr.com/media/beautyfullshot/beautyfullshot.mp4,
beautyfullshot_de,beautyfullshot,de,https://cloud.nikke-kr.com/media/beautyfullshot/beautyfullshot.mp4,
beautyfullshot_th,beautyfullshot,th,https://cloud.nikke-kr.com/media/beautyfullshot/beautyfullshot.mp4,
beautyfullshot_fr,beautyfullshot,fr,https://cloud.nikke-kr.com/media/beautyfullshot/beautyfullshot.mp4,
oldtales_en,oldtales,en,https://cloud.nikke-kr.com/media/oldtales/oldtales_en.mp4,https://cloud.nikke-kr.com/media/oldtales/oldtales_en.srt
oldtales_ja,oldtales,ja,https://cloud.nikke-kr.com/media/oldtales/oldtales_ja.mp4,https://cloud.nikke-kr.com/media/oldtales/oldtales_ja.srt
oldtales_ko,oldtales,ko,https://cloud.nikke-kr.com/media/oldtales/oldtales_ko.mp4,https://cloud.nikke-kr.com/media/oldtales/oldtales_ko.srt
oldtales_zh-TW,oldtales,zh-TW,https://cloud.nikke-kr.com/media/oldtales/oldtales_ko.mp4,https://cloud.nikke-kr.com/media/oldtales/oldtales_zh-TW.srt
oldtales_zh-CN,oldtales,zh-CN,https://cloud.nikke-kr.com/media/oldtales/oldtales_ko.mp4,https://cloud.nikke-kr.com/media/oldtales/oldtales_zh-CN.srt
oldtales_de,oldtales,de,https://cloud.nikke-kr.com/media/oldtales/oldtales_ko.mp4,https://cloud.nikke-kr.com/media/oldtales/oldtales_de.srt
oldtales_th,oldtales,th,https://cloud.nikke-kr.com/media/oldtales/oldtales_ko.mp4,https://cloud.nikke-kr.com/media/oldtales/oldtales_th.srt
oldtales_fr,oldtales,fr,https://cloud.nikke-kr.com/media/oldtales/oldtales_ko.mp4,https://cloud.nikke-kr.com/media/oldtales/oldtales_fr.srt
ch34_end_en,ch34_end,en,https://cloud.nikke-kr.com/media/ch34_end/ch34_end_en.mp4,https://cloud.nikke-kr.com/media/ch34_end/ch34_end_en.srt
ch34_end_ja,ch34_end,ja,https://cloud.nikke-kr.com/media/ch34_end/ch34_end_ja.mp4,https://cloud.nikke-kr.com/media/ch34_end/ch34_end_ja.srt
ch34_end_ko,ch34_end,ko,https://cloud.nikke-kr.com/media/ch34_end/ch34_end_ko.mp4,https://cloud.nikke-kr.com/media/ch34_end/ch34_end_ko.srt
ch34_end_zh-TW,ch34_end,zh-TW,https://cloud.nikke-kr.com/media/ch34_end/ch34_end_ko.mp4,https://cloud.nikke-kr.com/media/ch34_end/ch34_end_zh-TW.srt
ch34_end_zh-CN,ch34_end,zh-CN,https://cloud.nikke-kr.com/media/ch34_end/ch34_end_ko.mp4,https://cloud.nikke-kr.com/media/ch34_end/ch34_end_zh-CN.srt
ch34_end_de,ch34_end,de,https://cloud.nikke-kr.com/media/ch34_end/ch34_end_ko.mp4,https://cloud.nikke-kr.com/media/ch34_end/ch34_end_de.srt
ch34_end_th,ch34_end,th,https://cloud.nikke-kr.com/media/ch34_end/ch34_end_ko.mp4,https://cloud.nikke-kr.com/media/ch34_end/ch34_end_th.srt
ch34_end_fr,ch34_end,fr,https://cloud.nikke-kr.com/media/ch34_end/ch34_end_ko.mp4,https://cloud.nikke-kr.com/media/ch34_end/ch34_end_fr.srt
icedragonsaga_en,icedragonsaga,en,https://cloud.nikke-kr.com/media/icedragonsaga/icedragonsaga_en.mp4,https://cloud.nikke-kr.com/media/icedragonsaga/icedragonsaga_en.srt
icedragonsaga_ja,icedragonsaga,ja,https://cloud.nikke-kr.com/media/icedragonsaga/icedragonsaga_ja.mp4,https://cloud.nikke-kr.com/media/icedragonsaga/icedragonsaga_ja.srt
icedragonsaga_ko,icedragonsaga,ko,https://cloud.nikke-kr.com/media/icedragonsaga/icedragonsaga_ko.mp4,https://cloud.nikke-kr.com/media/icedragonsaga/icedragonsaga_ko.srt
icedragonsaga_zh-TW,icedragonsaga,zh-TW,https://cloud.nikke-kr.com/media/icedragonsaga/icedragonsaga_ko.mp4,https://cloud.nikke-kr.com/media/icedragonsaga/icedragonsaga_zh-TW.srt
icedragonsaga_zh-CN,icedragonsaga,zh-CN,https://cloud.nikke-kr.com/media/icedragonsaga/icedragonsaga_ko.mp4,https://cloud.nikke-kr.com/media/icedragonsaga/icedragonsaga_zh-CN.srt
icedragonsaga_de,icedragonsaga,de,https://cloud.nikke-kr.com/media/icedragonsaga/icedragonsaga_ko.mp4,https://cloud.nikke-kr.com/media/icedragonsaga/icedragonsaga_de.srt
icedragonsaga_th,icedragonsaga,th,https://cloud.nikke-kr.com/media/icedragonsaga/icedragonsaga_ko.mp4,https://cloud.nikke-kr.com/media/icedragonsaga/icedragonsaga_th.srt
icedragonsaga_fr,icedragonsaga,fr,https://cloud.nikke-kr.com/media/icedragonsaga/icedragonsaga_ko.mp4,https://cloud.nikke-kr.com/media/icedragonsaga/icedragonsaga_fr.srt
footstepwalkrun_en,footstepwalkrun,en,https://cloud.nikke-kr.com/media/footstepwalkrun/footstepwalkrun_en.mp4,
footstepwalkrun_ja,footstepwalkrun,ja,https://cloud.nikke-kr.com/media/footstepwalkrun/footstepwalkrun_ja.mp4,
footstepwalkrun_ko,footstepwalkrun,ko,https://cloud.nikke-kr.com/media/footstepwalkrun/footstepwalkrun_ko.mp4,
footstepwalkrun_zh-TW,footstepwalkrun,zh-TW,https://cloud.nikke-kr.com/media/footstepwalkrun/footstepwalkrun_ko.mp4,
footstepwalkrun_zh-CN,footstepwalkrun,zh-CN,https://cloud.nikke-kr.com/media/footstepwalkrun/footstepwalkrun_ko.mp4,
footstepwalkrun_de,footstepwalkrun,de,https://cloud.nikke-kr.com/media/footstepwalkrun/footstepwalkrun_ko.mp4,
footstepwalkrun_th,footstepwalkrun,th,https://cloud.nikke-kr.com/media/footstepwalkrun/footstepwalkrun_ko.mp4,
footstepwalkrun_fr,footstepwalkrun,fr,https://cloud.nikke-kr.com/media/footstepwalkrun/footstepwalkrun_ko.mp4,
secondquest_en,secondquest_mini,en,https://cloud.nikke-kr.com/media/secondquest/secondquest_mini.mp4,
secondquest_ja,secondquest_mini,ja,https://cloud.nikke-kr.com/media/secondquest/secondquest_mini.mp4,
secondquest_ko,secondquest_mini,ko,https://cloud.nikke-kr.com/media/secondquest/secondquest_mini.mp4,
secondquest_zh-TW,secondquest_mini,zh-TW,https://cloud.nikke-kr.com/media/secondquest/secondquest_mini.mp4,
secondquest_zh-CN,secondquest_mini,zh-CN,https://cloud.nikke-kr.com/media/secondquest/secondquest_mini.mp4,
secondquest_de,secondquest_mini,de,https://cloud.nikke-kr.com/media/secondquest/secondquest_mini.mp4,
secondquest_th,secondquest_mini,th,https://cloud.nikke-kr.com/media/secondquest/secondquest_mini.mp4,
secondquest_fr,secondquest_mini,fr,https://cloud.nikke-kr.com/media/secondquest/secondquest_mini.mp4,
unbreakablesphere_en,unbreakablesphere,en,https://cloud.nikke-kr.com/media/unbreakablesphere/unbreakablesphere_en.mp4,https://cloud.nikke-kr.com/media/unbreakablesphere/unbreakablesphere_en.srt
unbreakablesphere_ja,unbreakablesphere,ja,https://cloud.nikke-kr.com/media/unbreakablesphere/unbreakablesphere_ja.mp4,https://cloud.nikke-kr.com/media/unbreakablesphere/unbreakablesphere_ja.srt
unbreakablesphere_ko,unbreakablesphere,ko,https://cloud.nikke-kr.com/media/unbreakablesphere/unbreakablesphere_ko.mp4,https://cloud.nikke-kr.com/media/unbreakablesphere/unbreakablesphere_ko.srt
unbreakablesphere_zh-TW,unbreakablesphere,zh-TW,https://cloud.nikke-kr.com/media/unbreakablesphere/unbreakablesphere_ko.mp4,https://cloud.nikke-kr.com/media/unbreakablesphere/unbreakablesphere_zh-TW.srt
unbreakablesphere_zh-CN,unbreakablesphere,zh-CN,https://cloud.nikke-kr.com/media/unbreakablesphere/unbreakablesphere_ko.mp4,https://cloud.nikke-kr.com/media/unbreakablesphere/unbreakablesphere_zh-CN.srt
unbreakablesphere_de,unbreakablesphere,de,https://cloud.nikke-kr.com/media/unbreakablesphere/unbreakablesphere_ko.mp4,https://cloud.nikke-kr.com/media/unbreakablesphere/unbreakablesphere_de.srt
unbreakablesphere_th,unbreakablesphere,th,https://cloud.nikke-kr.com/media/unbreakablesphere/unbreakablesphere_ko.mp4,https://cloud.nikke-kr.com/media/unbreakablesphere/unbreakablesphere_th.srt
unbreakablesphere_fr,unbreakablesphere,fr,https://cloud.nikke-kr.com/media/unbreakablesphere/unbreakablesphere_ko.mp4,https://cloud.nikke-kr.com/media/unbreakablesphere/unbreakablesphere_fr.srt
boomtheghost_en,boomtheghost,en,https://cloud.nikke-kr.com/media/boomtheghost/boomtheghost_en.mp4,
boomtheghost_ja,boomtheghost,ja,https://cloud.nikke-kr.com/media/boomtheghost/boomtheghost_ja.mp4,
boomtheghost_ko,boomtheghost,ko,https://cloud.nikke-kr.com/media/boomtheghost/boomtheghost_ko.mp4,
boomtheghost_zh-TW,boomtheghost,zh-TW,https://cloud.nikke-kr.com/media/boomtheghost/boomtheghost_ko.mp4,
boomtheghost_zh-CN,boomtheghost,zh-CN,https://cloud.nikke-kr.com/media/boomtheghost/boomtheghost_ko.mp4,
boomtheghost_de,boomtheghost,de,https://cloud.nikke-kr.com/media/boomtheghost/boomtheghost_ko.mp4,
boomtheghost_th,boomtheghost,th,https://cloud.nikke-kr.com/media/boomtheghost/boomtheghost_ko.mp4,
boomtheghost_fr,boomtheghost,fr,https://cloud.nikke-kr.com/media/boomtheghost/boomtheghost_ko.mp4,
absolute_en,absolute,en,https://cloud.nikke-kr.com/media/absolute/absolute_en.mp4,https://cloud.nikke-kr.com/media/absolute/absolute_en.srt
absolute_ja,absolute,ja,https://cloud.nikke-kr.com/media/absolute/absolute_ja.mp4,https://cloud.nikke-kr.com/media/absolute/absolute_ja.srt
absolute_ko,absolute,ko,https://cloud.nikke-kr.com/media/absolute/absolute_ko.mp4,https://cloud.nikke-kr.com/media/absolute/absolute_ko.srt
absolute_zh-TW,absolute,zh-TW,https://cloud.nikke-kr.com/media/absolute/absolute_ko.mp4,https://cloud.nikke-kr.com/media/absolute/absolute_zh-TW.srt
absolute_zh-CN,absolute,zh-CN,https://cloud.nikke-kr.com/media/absolute/absolute_ko.mp4,https://cloud.nikke-kr.com/media/absolute/absolute_zh-CN.srt
absolute_de,absolute,de,https://cloud.nikke-kr.com/media/absolute/absolute_ko.mp4,https://cloud.nikke-kr.com/media/absolute/absolute_de.srt
absolute_th,absolute,th,https://cloud.nikke-kr.com/media/absolute/absolute_ko.mp4,https://cloud.nikke-kr.com/media/absolute/absolute_th.srt
absolute_fr,absolute,fr,https://cloud.nikke-kr.com/media/absolute/absolute_ko.mp4,https://cloud.nikke-kr.com/media/absolute/absolute_fr.srt
