id,versiongroup,groupid,subgroupid,isshow,clearedstageid,closestageid,triggervalue,triggervalueextrakey,closevalue,closevalueextrakey,charresourceid,title_textlocale,textlocale,textlocation,background,fieldmovingroutecontrol,hiddenitemmarkresource,unmaskcontrol,unmasktextlocale,unmaskinputcontrol,nextid,savetutorial,reconnectiontutorialid,reconnectiontriggervalue,skipbuttoncontrol,addonresource/0/name,addonresource/0/value,markhiddenitemid/0/name,markhiddenitemid/0/value,unmaskkeylist/0/name,unmaskkeylist/0/value,unmaskkeylist/1/name,unmaskkeylist/1/value,unmaskkeylist/2/name,unmaskkeylist/2/value,unmaskkeylist/3/name,unmaskkeylist/3/value,unmaskkeylist/4/name,unmaskkeylist/4/value
103001,0,1030,None,True,6001001,6001002,DiscoverHiddenItem,,None,,si_c013_00_s,Locale_Tutorial:field_tuto03_01_title,Locale_Tutorial:field_tuto03_01_description,Bottom,0,False,,True,,False,103002,False,0,DiscoverHiddenItem,True,addonresource,None,,,unmaskkeylist,field_tuto05_01,,,,,,,,
103002,0,1030,None,True,6001001,6001002,None,,None,,si_c013_00_s,Locale_Tutorial:field_tuto03_02_title,Locale_Tutorial:field_tuto03_02_description,Bottom,1,False,ContentsTutorialUnmask_Circle,True,,False,103003,False,0,None,True,addonresource,None,markhiddenitemid,field_tuto_hidden_item_01,,,,,,,,,,
103003,0,1030,None,True,6001001,6001002,None,,GetHiddenItem,,si_c013_00_s,Locale_Tutorial:field_tuto03_03_title,Locale_Tutorial:field_tuto03_03_description,Bottom,1,False,ContentsTutorialUnmask_Circle,True,,True,103004,True,104001,None,True,addonresource,None,markhiddenitemid,field_tuto_hidden_item_01_mark,,,,,,,,,,
103004,0,1030,None,True,6001001,6001002,CloseRewardPopup,,None,,si_c013_00_s,Locale_Tutorial:field_tuto03_04_title,Locale_Tutorial:field_tuto03_04_description,Bottom,1,False,,True,,True,103005,False,0,None,True,addonresource,None,,,,,,,,,,,,
103005,0,1030,None,True,6001001,6001002,None,,None,,si_c013_00_s,Locale_Tutorial:field_tuto03_05_title,Locale_Tutorial:field_tuto03_05_description,Bottom,1,False,,True,,True,103006,False,0,None,True,addonresource,None,,,,,,,,,,,,
103006,0,1030,None,True,6001001,6001002,None,,None,,si_c013_00_s,Locale_Tutorial:field_tuto03_06_title,Locale_Tutorial:field_tuto03_06_description,Bottom,1,False,,True,,True,0,True,1,None,True,addonresource,None,,,,,,,,,,,,
1040011,1,1040,None,True,6001004,6002001,FinishLobbyAnimation,,None,,si_c907_00_s,Locale_Tutorial:field_tuto05_01_title,Locale_Tutorial:field_tuto05_01_description,Top,1,False,,True,,True,1040021,False,0,FinishLobbyAnimation,True,addonresource,None,,,,,,,,,,,,
1040021,1,1040,None,True,6001004,6002001,None,,EnterSummonView,,si_c907_00_s,Locale_Tutorial:field_tuto05_02_title,Locale_Tutorial:field_tuto05_02_description,Middle,1,False,,True,,True,1040031,False,0,None,True,addonresource,None,,,unmaskkeylist,field_tuto05_02,,,,,,,,
1040031,1,1040,None,True,6001004,6002001,EnterSummonView,,GachaButtonTouch,,si_c907_00_s,Locale_Tutorial:field_tuto05_03_title,Locale_Tutorial:field_tuto05_03_description,Middle,1,False,,True,,True,1040041,True,1040271,None,True,addonresource,None,,,unmaskkeylist,field_tuto05_03,,,,,,,,
1040041,1,1040,None,True,6001004,6002001,FinishGacha,,None,,si_c907_00_s,Locale_Tutorial:field_tuto06_00_title,Locale_Tutorial:field_tuto06_00_description,Top,0,False,,True,,True,1040051,False,0,None,True,addonresource,None,,,,,,,,,,,,
1040051,1,1040,None,True,6001004,6002001,None,,ConfirmButtonTouch,,si_c907_00_s,Locale_Tutorial:field_tuto06_01_title,Locale_Tutorial:field_tuto06_01_description,Middle,1,False,,True,,True,1040061,False,0,None,True,addonresource,None,,,unmaskkeylist,field_tuto06_01,,,,,,,,
1040061,1,1040,None,True,6001004,6002001,None,,EnterPartySetView,,si_c907_00_s,Locale_Tutorial:field_tuto06_02_title,Locale_Tutorial:field_tuto06_02_description,Middle,1,False,,True,,True,1040071,False,0,None,True,addonresource,None,,,unmaskkeylist,field_tuto06_02,,,,,,,,
1040071,1,1040,None,True,6001004,6002001,EnterPartySetView,,None,,si_c907_00_s,Locale_Tutorial:field_tuto06_03_title,Locale_Tutorial:field_tuto06_03_description,Top,1,False,,True,,False,1040081,False,0,None,True,addonresource,None,,,unmaskkeylist,field_tuto06_03,,,,,,,,
1040081,1,1040,None,True,6001004,6002001,None,,None,,si_c907_00_s,Locale_Tutorial:field_tuto06_04_title,Locale_Tutorial:field_tuto06_04_description,Top,1,False,,True,,False,1040091,False,0,None,True,addonresource,None,,,unmaskkeylist,field_tuto06_04,,,,,,,,
1040091,1,1040,None,True,6001004,6002001,None,,None,,si_c907_00_s,Locale_Tutorial:field_tuto06_05_title,Locale_Tutorial:field_tuto06_05_description,Top,0,False,,True,,True,1040101,False,0,None,True,addonresource,popup_field_tuto06_05,,,,,,,,,,,,
1040101,1,1040,None,True,6001004,6002001,None,,None,,si_c907_00_s,Locale_Tutorial:field_tuto06_06_title,Locale_Tutorial:field_tuto06_06_description,Top,1,False,,True,,False,1040111,False,0,None,True,addonresource,None,,,unmaskkeylist,field_tuto06_06_a,unmaskkeylist,field_tuto06_06_b,unmaskkeylist,field_tuto06_06_c,unmaskkeylist,field_tuto06_06_d,unmaskkeylist,field_tuto06_06_e
1040111,1,1040,None,True,6001004,6002001,None,,PartySetSlotTouch,,si_c907_00_s,Locale_Tutorial:field_tuto06_08_title,Locale_Tutorial:field_tuto06_08_description,Top,1,False,,True,,True,1040121,False,0,None,True,addonresource,None,,,unmaskkeylist,field_tuto06_08,,,,,,,,
1040121,1,1040,None,True,6001004,6002001,FinishPartySetAnimation,,None,,si_c907_00_s,Locale_Tutorial:tuto_team_setting_01_title,Locale_Tutorial:tuto_team_setting_01_description,Top,0,False,,True,,False,1040131,False,0,None,True,addonresource,None,,,,,,,,,,,,
1040131,1,1040,None,True,6001004,6002001,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_team_setting_02_title,Locale_Tutorial:tuto_team_setting_02_description,Top,1,False,,True,,False,1040141,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_team_setting_slot,,,,,,,,
1040141,1,1040,None,True,6001004,6002001,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_team_setting_03_title,Locale_Tutorial:tuto_team_setting_03_description,Top,1,False,,True,,False,1040151,False,0,None,True,addonresource,None,,,unmaskkeylist,field_tuto07_01,,,,,,,,
1040151,1,1040,None,True,6001004,6002001,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_team_setting_04_title,Locale_Tutorial:tuto_team_setting_04_description,Top,0,False,,True,,False,1040161,False,0,None,True,addonresource,None,,,,,,,,,,,,
1040161,1,1040,None,True,6001004,6002001,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_team_setting_05_title,Locale_Tutorial:tuto_team_setting_05_description,Top,0,False,,True,,False,1040171,False,0,None,True,addonresource,None,,,,,,,,,,,,
1040171,1,1040,None,True,6001004,6002001,None,,CharacterSelectCancel,,,,,None,1,False,,True,,True,1040181,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_icon_slot_large,,,,,,,,
1040181,1,1040,None,True,6001004,6002001,CharacterSelectCancel,,None,,si_c907_00_s,Locale_Tutorial:tuto_team_setting_06_title,Locale_Tutorial:tuto_team_setting_06_description,Top,1,False,,True,,False,1040191,False,0,None,True,addonresource,None,,,unmaskkeylist,field_tuto07_03,,,,,,,,
1040191,1,1040,None,True,6001004,6002001,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_team_setting_07_title,Locale_Tutorial:tuto_team_setting_07_description,Top,1,False,,True,,False,1040201,False,0,None,True,addonresource,None,,,unmaskkeylist,field_tuto07_03,,,,,,,,
1040201,1,1040,None,True,6001004,6002001,None,,CharacterSelect,,,,,None,1,False,,True,,True,1040211,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_icon_slot_large,,,,,,,,
1040211,1,1040,None,True,6001004,6002001,CharacterSelect,,None,,si_c907_00_s,Locale_Tutorial:field_tuto07_05_title,Locale_Tutorial:field_tuto07_05_description,Top,0,False,,True,,False,1040221,False,0,None,True,addonresource,None,,,,,,,,,,,,
1040221,1,1040,None,True,6001004,6002001,None,,None,,si_c907_00_s,Locale_Tutorial:field_tuto07_06_title,Locale_Tutorial:field_tuto07_06_description,Top,0,False,,True,,False,1040231,False,0,None,True,addonresource,None,,,,,,,,,,,,
1040231,1,1040,None,True,6001004,6002001,None,,TouchAutoSettingButton,,,,,None,1,False,,True,,True,1040241,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_auto_setting_button,,,,,,,,
1040241,1,1040,None,True,6001004,6002001,TouchAutoSettingButton,,None,,si_c907_00_s,Locale_Tutorial:field_tuto07_07_title,Locale_Tutorial:field_tuto07_07_description,Top,1,False,,True,,False,1040251,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_team_setting_slot,,,,,,,,
1040251,1,1040,None,True,6001004,6002001,None,,TouchSavePartySetButton,,,,,None,1,False,,True,,True,1040261,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_save_party_set_button,,,,,,,,
1040261,1,1040,None,True,6001004,6002001,EnterPartySetView,,None,,si_c907_00_s,Locale_Tutorial:field_tuto07_08_title,Locale_Tutorial:field_tuto07_08_description,Top,1,False,,True,,False,1040491,False,0,None,True,addonresource,None,,,unmaskkeylist,field_tuto06_03,,,,,,,,
1040271,1,1040,None,True,6001004,6002001,FinishLobbyAnimation,,None,,si_c907_00_s,Locale_Tutorial:field_tuto06_01_title,Locale_Tutorial:field_tuto06_01_description,Top,1,False,,True,,False,1040281,False,0,FinishLobbyAnimation,True,addonresource,None,,,,,,,,,,,,
1040281,1,1040,None,True,6001004,6002001,None,,EnterPartySetView,,si_c907_00_s,Locale_Tutorial:field_tuto06_02_title,Locale_Tutorial:field_tuto06_02_description,Middle,1,False,,True,,True,1040291,False,0,None,True,addonresource,None,,,unmaskkeylist,field_tuto06_02,,,,,,,,
1040291,1,1040,None,True,6001004,6002001,EnterPartySetView,,None,,si_c907_00_s,Locale_Tutorial:field_tuto06_03_title,Locale_Tutorial:field_tuto06_03_description,Top,1,False,,True,,False,1040301,False,0,None,True,addonresource,None,,,unmaskkeylist,field_tuto06_03,,,,,,,,
1040301,1,1040,None,True,6001004,6002001,None,,None,,si_c907_00_s,Locale_Tutorial:field_tuto06_04_title,Locale_Tutorial:field_tuto06_04_description,Top,1,False,,True,,False,1040311,False,0,None,True,addonresource,None,,,unmaskkeylist,field_tuto06_04,,,,,,,,
1040311,1,1040,None,True,6001004,6002001,None,,None,,si_c907_00_s,Locale_Tutorial:field_tuto06_05_title,Locale_Tutorial:field_tuto06_05_description,Top,0,False,,True,,True,1040321,False,0,None,True,addonresource,popup_field_tuto06_05,,,,,,,,,,,,
1040321,1,1040,None,True,6001004,6002001,None,,None,,si_c907_00_s,Locale_Tutorial:field_tuto06_06_title,Locale_Tutorial:field_tuto06_06_description,Top,1,False,,True,,False,1040331,False,0,None,True,addonresource,None,,,unmaskkeylist,field_tuto06_06_a,unmaskkeylist,field_tuto06_06_b,unmaskkeylist,field_tuto06_06_c,unmaskkeylist,field_tuto06_06_d,unmaskkeylist,field_tuto06_06_e
1040331,1,1040,None,True,6001004,6002001,None,,PartySetSlotTouch,,si_c907_00_s,Locale_Tutorial:field_tuto06_08_title,Locale_Tutorial:field_tuto06_08_description,Top,1,False,,True,,True,1040341,False,0,None,True,addonresource,None,,,unmaskkeylist,field_tuto06_08,,,,,,,,
1040341,1,1040,None,True,6001004,6002001,FinishPartySetAnimation,,None,,si_c907_00_s,Locale_Tutorial:tuto_team_setting_01_title,Locale_Tutorial:tuto_team_setting_01_description,Top,0,False,,True,,False,1040351,False,0,None,True,addonresource,None,,,,,,,,,,,,
1040351,1,1040,None,True,6001004,6002001,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_team_setting_02_title,Locale_Tutorial:tuto_team_setting_02_description,Top,1,False,,True,,False,1040361,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_team_setting_slot,,,,,,,,
1040361,1,1040,None,True,6001004,6002001,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_team_setting_03_title,Locale_Tutorial:tuto_team_setting_03_description,Top,1,False,,True,,False,1040371,False,0,None,True,addonresource,None,,,unmaskkeylist,field_tuto07_01,,,,,,,,
1040371,1,1040,None,True,6001004,6002001,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_team_setting_04_title,Locale_Tutorial:tuto_team_setting_04_description,Top,0,False,,True,,False,1040381,False,0,None,True,addonresource,None,,,,,,,,,,,,
1040381,1,1040,None,True,6001004,6002001,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_team_setting_05_title,Locale_Tutorial:tuto_team_setting_05_description,Top,0,False,,True,,False,1040391,False,0,None,True,addonresource,None,,,,,,,,,,,,
1040391,1,1040,None,True,6001004,6002001,None,,CharacterSelectCancel,,,,,None,1,False,,True,,True,1040401,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_icon_slot_large,,,,,,,,
1040401,1,1040,None,True,6001004,6002001,CharacterSelectCancel,,None,,si_c907_00_s,Locale_Tutorial:tuto_team_setting_06_title,Locale_Tutorial:tuto_team_setting_06_description,Top,1,False,,True,,False,1040411,False,0,None,True,addonresource,None,,,unmaskkeylist,field_tuto07_03,,,,,,,,
1040411,1,1040,None,True,6001004,6002001,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_team_setting_07_title,Locale_Tutorial:tuto_team_setting_07_description,Top,1,False,,True,,False,1040421,False,0,None,True,addonresource,None,,,unmaskkeylist,field_tuto07_03,,,,,,,,
1040421,1,1040,None,True,6001004,6002001,None,,CharacterSelect,,,,,None,1,False,,True,,True,1040431,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_icon_slot_large,,,,,,,,
1040431,1,1040,None,True,6001004,6002001,CharacterSelect,,None,,si_c907_00_s,Locale_Tutorial:field_tuto07_05_title,Locale_Tutorial:field_tuto07_05_description,Top,0,False,,True,,False,1040441,False,0,None,True,addonresource,None,,,,,,,,,,,,
1040441,1,1040,None,True,6001004,6002001,None,,None,,si_c907_00_s,Locale_Tutorial:field_tuto07_06_title,Locale_Tutorial:field_tuto07_06_description,Top,0,False,,True,,False,1040451,False,0,None,True,addonresource,None,,,,,,,,,,,,
1040451,1,1040,None,True,6001004,6002001,None,,TouchAutoSettingButton,,,,,None,1,False,,True,,True,1040461,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_auto_setting_button,,,,,,,,
1040461,1,1040,None,True,6001004,6002001,TouchAutoSettingButton,,None,,si_c907_00_s,Locale_Tutorial:field_tuto07_07_title,Locale_Tutorial:field_tuto07_07_description,Top,1,False,,True,,False,1040471,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_team_setting_slot,,,,,,,,
1040471,1,1040,None,True,6001004,6002001,None,,TouchSavePartySetButton,,,,,None,1,False,,True,,True,1040481,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_save_party_set_button,,,,,,,,
1040481,1,1040,None,True,6001004,6002001,EnterPartySetView,,None,,si_c907_00_s,Locale_Tutorial:field_tuto07_08_title,Locale_Tutorial:field_tuto07_08_description,Top,1,False,,True,,False,1040491,False,0,None,True,addonresource,None,,,unmaskkeylist,field_tuto06_03,,,,,,,,
1040491,1,1040,None,True,6001004,6002001,None,,LobbyButtonTouch,,si_c907_00_s,Locale_Tutorial:field_tuto07_10_title,Locale_Tutorial:field_tuto07_10_description,Top,1,False,,True,,True,0,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_lobby_button_touch,,,,,,,,
1050016,6,1050,None,True,6001004,6002001,FinishLobbyAnimation,,None,,si_c907_00_s,Locale_Tutorial:tuto_next_mission_01_title,Locale_Tutorial:tuto_next_mission_01_description,Top,1,False,,True,,False,1050026,False,0,None,True,addonresource,None,,,,,,,,,,,,
1050026,6,1050,None,True,6001004,6002001,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_next_mission_02_title,Locale_Tutorial:tuto_next_mission_02_description,Middle,1,False,,True,,False,1050036,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_mission_tab,,,,,,,,
1050036,6,1050,None,True,6001004,6002001,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_next_mission_03_title,Locale_Tutorial:tuto_next_mission_03_description,Middle,1,False,,True,,False,1050046,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_mission_tab_short_cut,,,,,,,,
1050046,6,1050,None,True,6001004,6002001,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_next_mission_04_title,Locale_Tutorial:tuto_next_mission_04_description,Middle,1,False,,True,,False,1050056,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_mission_tab_short_cut,,,,,,,,
1050056,6,1050,None,True,6001004,6002001,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_next_mission_05_title,Locale_Tutorial:tuto_next_mission_05_description,Top,1,False,,True,,False,1050066,False,0,None,True,addonresource,None,,,,,,,,,,,,
1050066,6,1050,None,True,6001004,6002001,None,,TouchArkButton,,,,,None,1,False,,True,,True,1050076,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_ark_button,,,,,,,,
1050076,6,1050,None,False,6001004,6002001,ScenarioStart,d_main_01af_01,ScenarioEnd,d_main_01af_01,,,,None,0,False,,True,,False,1050086,True,1050166,None,True,addonresource,None,,,,,,,,,,,,
1050086,6,1050,None,True,6001004,6002001,ScenarioEnd,d_main_01af_01,TouchArkMarkerButton,,si_c907_00_s,Locale_Tutorial:tuto_next_mission_06_title,Locale_Tutorial:tuto_next_mission_06_description,Top,1,False,,True,,True,1050096,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_ark_maker_button,,,,,,,,
1050096,6,1050,None,False,6001004,6002001,ScenarioStart,d_main_01af_02,ScenarioEnd,d_main_01af_02,,,,None,0,False,,True,,False,1050106,True,1050266,None,True,addonresource,None,,,,,,,,,,,,
1050106,6,1050,None,True,6001004,6002001,FinishContentsOpenAnimation,,TouchSimulationRoomButtonNoEntry,,si_c907_00_s,Locale_Tutorial:tuto_next_mission_08_title,Locale_Tutorial:tuto_next_mission_08_description,Top,1,False,,True,,True,1050116,True,1050266,None,True,addonresource,None,,,unmaskkeylist,tuto_simulation_room_button,,,,,,,,
1050116,6,1050,None,False,6001004,6002001,ScenarioStart,d_main_01af_03,ScenarioEnd,d_main_01af_03,,,,None,0,False,,False,,False,1050126,True,1050336,None,True,addonresource,None,,,,,,,,,,,,
1050126,6,1050,None,True,6001004,6002001,ScenarioEnd,d_main_01af_03,BackButtonTouch,,,,,None,1,False,,True,,True,1050136,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_back_btn,,,,,,,,
1050136,6,1050,None,True,6001004,6002001,ScenarioEnd,d_main_01af_04,None,,si_c010_00_s,Locale_Tutorial:tuto_simulation_room_38_title,Locale_Tutorial:tuto_simulation_room_38_description,Top,1,False,,True,,True,1050146,True,1050366,None,True,addonresource,None,,,,,,,,,,,,
1050146,6,1050,None,True,6001004,6002001,None,,TouchLobbyStartButton,,si_c010_00_s,Locale_Tutorial:tuto_simulation_room_39_title,Locale_Tutorial:tuto_simulation_room_39_description,Top,1,False,,True,,True,1050156,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_lobby_start_button,,,,,,,,
1050156,6,1050,None,True,6001004,6002001,EnterField,,None,,si_c010_00_s,Locale_Tutorial:tuto_simulation_room_40_title,Locale_Tutorial:tuto_simulation_room_40_description,Top,1,False,,True,,False,0,True,1,None,True,addonresource,None,,,,,,,,,,,,
1050166,6,1050,None,True,6001004,6002001,FinishLobbyAnimation,,None,,si_c907_00_s,Locale_Tutorial:tuto_next_mission_07_title,Locale_Tutorial:tuto_next_mission_07_description,Top,1,False,,True,,False,1050176,False,0,FinishLobbyAnimation,True,addonresource,None,,,,,,,,,,,,
1050176,6,1050,None,True,6001004,6002001,None,,TouchArkButton,,,,,None,1,False,,True,,True,1050186,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_ark_button,,,,,,,,
1050186,6,1050,None,True,6001004,6002001,EnterArkView,,TouchArkMarkerButton,,si_c907_00_s,Locale_Tutorial:tuto_next_mission_06_title,Locale_Tutorial:tuto_next_mission_06_description,Top,1,False,,True,,True,1050196,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_ark_maker_button,,,,,,,,
1050196,6,1050,None,False,6001004,6002001,ScenarioStart,d_main_01af_02,ScenarioEnd,d_main_01af_02,,,,None,0,False,,True,,False,1050206,True,1050266,None,True,addonresource,None,,,,,,,,,,,,
1050206,6,1050,None,True,6001004,6002001,FinishContentsOpenAnimation,,TouchSimulationRoomButtonNoEntry,,si_c907_00_s,Locale_Tutorial:tuto_next_mission_08_title,Locale_Tutorial:tuto_next_mission_08_description,Top,1,False,,True,,True,1050216,True,1050266,None,True,addonresource,None,,,unmaskkeylist,tuto_simulation_room_button,,,,,,,,
1050216,6,1050,None,False,6001004,6002001,ScenarioStart,d_main_01af_03,ScenarioEnd,d_main_01af_03,,,,None,0,False,,False,,False,1050226,True,1050336,None,True,addonresource,None,,,,,,,,,,,,
1050226,6,1050,None,True,6001004,6002001,ScenarioEnd,d_main_01af_03,BackButtonTouch,,,,,None,1,False,,True,,True,1050236,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_back_btn,,,,,,,,
1050236,6,1050,None,True,6001004,6002001,ScenarioEnd,d_main_01af_04,None,,si_c010_00_s,Locale_Tutorial:tuto_simulation_room_38_title,Locale_Tutorial:tuto_simulation_room_38_description,Top,1,False,,True,,True,1050246,True,1050366,None,True,addonresource,None,,,,,,,,,,,,
1050246,6,1050,None,True,6001004,6002001,None,,TouchLobbyStartButton,,si_c010_00_s,Locale_Tutorial:tuto_simulation_room_39_title,Locale_Tutorial:tuto_simulation_room_39_description,Top,1,False,,True,,True,1050256,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_lobby_start_button,,,,,,,,
1050256,6,1050,None,True,6001004,6002001,EnterField,,None,,si_c010_00_s,Locale_Tutorial:tuto_simulation_room_40_title,Locale_Tutorial:tuto_simulation_room_40_description,Top,1,False,,True,,False,0,True,1,None,True,addonresource,None,,,,,,,,,,,,
