id,short_name,ticket_item_type,ticket_item_id,ticket_item_count,monster_stage_lv,dynamic_object_stage_lv,spot_autocontrol,standard_battle_power,stage_stat_increase_group_id,is_use_quick_battle,spot_id,first_clear_reward_id,clear_reward_id,enter_scenario,exit_scenario,fixed_play_character_id,character_lv,quick_battle_type,quick_battle_try_max_count,open_condition_list/0/open_condition_type,open_condition_list/0/open_condition_value,open_condition_list/1/open_condition_type,open_condition_list/1/open_condition_value
100220108,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_8,Item,7070002,1,96,90,True,25400,40000,False,6500220,0,7040108,0,0,0,0,None,0,EventDungeonStageClear,100220107,None,0
100220109,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_9,Item,7070002,1,98,90,True,26200,40000,False,6500221,0,7040109,0,0,0,0,StageClear,0,EventDungeonStageClear,100220108,None,0
100220110,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_10,Item,7070002,1,102,90,True,27900,40000,False,6500222,0,7040110,0,0,0,0,None,0,EventDungeonStageClear,100220109,None,0
100220111,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_11,Item,7070002,1,104,98,True,30700,40000,False,6500223,0,7040111,0,0,0,0,StageClear,0,EventDungeonStageClear,100220110,None,0
100220112,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_12,Item,7070002,1,108,98,True,32900,40000,False,6500224,0,7040112,0,event_hightechtoy_epilogue,0,0,None,0,EventDungeonStageClear,100220111,None,0
100310101,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_1,Item,7070003,1,9,6,True,2000,40000,False,6500301,0,7050101,event_miraclesnow1_01_s,event_miraclesnow1_01_e,0,0,None,0,None,0,None,0
100310102,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_2,Item,7070003,1,12,8,True,2600,40000,False,6500302,0,7050102,0,0,0,0,StageClear,0,EventDungeonStageClear,100310101,None,0
100310103,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_3,Item,7070003,1,19,14,True,3700,40000,False,6500303,0,7050103,event_miraclesnow1_02_s,event_miraclesnow1_02_e,0,0,None,0,EventDungeonStageClear,100310102,None,0
100310104,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_4,Item,7070003,1,26,20,True,4700,40000,False,6500304,0,7050104,0,0,0,0,StageClear,0,EventDungeonStageClear,100310103,None,0
100310105,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_5,Item,7070003,1,33,27,True,5500,40000,False,6500305,0,7050105,event_miraclesnow1_03_s,event_miraclesnow1_03_e,0,0,None,0,EventDungeonStageClear,100310104,None,0
100310106,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_6,Item,7070003,1,39,30,True,6000,40000,False,6500306,0,7050106,0,0,0,0,StageClear,0,EventDungeonStageClear,100310105,None,0
100310107,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_7,Item,7070003,1,43,38,True,8100,40000,False,6500307,0,7050107,event_miraclesnow1_intermission_01,0,0,0,None,0,EventDungeonStageClear,100310106,None,0
100310108,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_8,Item,7070003,1,46,42,True,8800,40000,False,6500308,0,7050108,event_miraclesnow1_04_s,event_miraclesnow1_04_e,0,0,None,0,EventDungeonStageClear,100310107,None,0
100310109,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_9,Item,7070003,1,52,42,True,9900,40000,False,6500309,0,7050109,0,0,0,0,StageClear,0,EventDungeonStageClear,100310108,None,0
100310110,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_10,Item,7070003,1,56,46,True,11200,40000,False,6500310,0,7050110,event_miraclesnow1_05_s,event_miraclesnow1_05_e,0,0,None,0,EventDungeonStageClear,100310109,None,0
100310111,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_11,Item,7070003,1,62,50,True,12900,40000,False,6500311,0,7050111,0,0,0,0,StageClear,0,EventDungeonStageClear,100310110,None,0
100310112,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_12,Item,7070003,1,68,56,True,14800,40000,False,6500312,0,7050112,event_miraclesnow1_06_s,event_miraclesnow1_06_e,0,0,None,0,EventDungeonStageClear,100310111,None,0
100410101,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_1,Item,7070003,1,54,45,True,10700,40000,False,6500313,0,7060101,event_miraclesnow2_01_s,event_miraclesnow2_01_e,0,0,None,0,None,0,None,0
100410102,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_2,Item,7070003,1,54,45,True,10700,40000,False,6500314,0,7060102,0,0,0,0,StageClear,0,EventDungeonStageClear,100410101,None,0
100410103,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_3,Item,7070003,1,56,46,True,11200,40000,False,6500315,0,7060103,event_miraclesnow2_02_s,event_miraclesnow2_02_e,0,0,None,0,EventDungeonStageClear,100410102,None,0
100410104,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_4,Item,7070003,1,58,48,True,11800,40000,False,6500316,0,7060104,0,0,0,0,StageClear,0,EventDungeonStageClear,100410103,None,0
100410105,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_5,Item,7070003,1,60,50,True,12300,40000,False,6500317,0,7060105,event_miraclesnow2_03_s,event_miraclesnow2_03_e,0,0,None,0,EventDungeonStageClear,100410104,None,0
100410106,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_6,Item,7070003,1,62,50,True,12900,40000,False,6500318,0,7060106,0,0,0,0,StageClear,0,EventDungeonStageClear,100410105,None,0
100410107,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_7,Item,7070003,1,62,50,True,12900,40000,False,6500319,0,7060107,event_miraclesnow2_04_s,event_miraclesnow2_04_e,0,0,None,0,EventDungeonStageClear,100410106,None,0
100410108,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_8,Item,7070003,1,64,55,True,13700,40000,False,6500320,0,7060108,0,0,0,0,StageClear,0,EventDungeonStageClear,100410107,None,0
100410109,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_9,Item,7070003,1,66,55,True,14200,40000,False,6500321,0,7060109,event_miraclesnow2_intermission_01,0,0,0,None,0,EventDungeonStageClear,100410108,None,0
100410110,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_10,Item,7070003,1,66,55,True,14200,40000,False,6500322,0,7060110,event_miraclesnow2_05_s,event_miraclesnow2_05_e,0,0,None,0,EventDungeonStageClear,100410109,None,0
100410111,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_11,Item,7070003,1,66,55,True,14200,40000,False,6500323,0,7060111,0,0,0,0,StageClear,0,EventDungeonStageClear,100410110,None,0
100410112,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_12,Item,7070003,1,68,56,True,14800,40000,False,6500324,0,7060112,event_miraclesnow2_06_s,event_miraclesnow2_06_e,0,0,None,0,EventDungeonStageClear,100410111,None,0
100420101,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_1,Item,7070003,1,72,60,True,15800,40000,False,6500325,0,7070101,0,0,0,0,None,0,EventDungeonStageClear,100410112,None,0
100420102,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_2,Item,7070003,1,76,68,True,16700,40000,False,6500326,0,7070102,0,0,0,0,StageClear,0,EventDungeonStageClear,100420101,None,0
100420103,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_3,Item,7070003,1,80,70,True,17600,40000,False,6500327,0,7070103,0,0,0,0,None,0,EventDungeonStageClear,100420102,None,0
100420104,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_4,Item,7070003,1,82,72,True,18300,40000,False,6500328,0,7070104,0,0,0,0,StageClear,0,EventDungeonStageClear,100420103,None,0
100420105,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_5,Item,7070003,1,84,72,True,20200,40000,False,6500329,0,7070105,0,0,0,0,None,0,EventDungeonStageClear,100420104,None,0
100420106,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_6,Item,7070003,1,88,80,True,21500,40000,False,6500330,0,7070106,0,0,0,0,StageClear,0,EventDungeonStageClear,100420105,None,0
100420107,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_7,Item,7070003,1,90,80,True,22300,40000,False,6500331,0,7070107,0,0,0,0,None,0,EventDungeonStageClear,100420106,None,0
100420108,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_8,Item,7070003,1,96,90,True,25400,40000,False,6500332,0,7070108,0,0,0,0,StageClear,0,EventDungeonStageClear,100420107,None,0
100420109,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_9,Item,7070003,1,98,90,True,26200,40000,False,6500333,0,7070109,0,0,0,0,None,0,EventDungeonStageClear,100420108,None,0
100420110,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_10,Item,7070003,1,102,90,True,27900,40000,False,6500334,0,7070110,0,0,0,0,None,0,EventDungeonStageClear,100420109,None,0
100420111,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_11,Item,7070003,1,104,98,True,30700,40000,False,6500335,0,7070111,0,0,0,0,StageClear,0,EventDungeonStageClear,100420110,None,0
100420112,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_12,Item,7070003,1,108,98,True,32900,40000,False,6500336,0,7070112,0,event_miraclesnow2_epilogue,0,0,None,0,EventDungeonStageClear,100420111,None,0
100510101,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_1,Item,7070004,1,9,6,True,2000,40000,False,6500401,0,7080101,event_brandnewyear_01_s,event_brandnewyear_01_e,0,0,None,0,None,0,None,0
100510102,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_2,Item,7070004,1,12,8,True,2600,40000,False,6500402,0,7080102,0,0,0,0,StageClear,0,EventDungeonStageClear,100510101,None,0
100510103,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_3,Item,7070004,1,19,14,True,3700,40000,False,6500403,0,7080103,event_brandnewyear_02_s,event_brandnewyear_02_e,0,0,None,0,EventDungeonStageClear,100510102,None,0
100510104,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_4,Item,7070004,1,26,20,True,4700,40000,False,6500404,0,7080104,0,0,0,0,StageClear,0,EventDungeonStageClear,100510103,None,0
100510105,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_5,Item,7070004,1,33,27,True,5500,40000,False,6500405,0,7080105,event_brandnewyear_03_s,event_brandnewyear_03_e,0,0,None,0,EventDungeonStageClear,100510104,None,0
100510106,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_6,Item,7070004,1,39,30,True,6000,40000,False,6500406,0,7080106,0,0,0,0,StageClear,0,EventDungeonStageClear,100510105,None,0
100510107,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_7,Item,7070004,1,43,38,True,8100,40000,False,6500407,0,7080107,event_brandnewyear_intermission_01,0,0,0,None,0,EventDungeonStageClear,100510106,None,0
100510108,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_8,Item,7070004,1,46,42,True,8800,40000,False,6500408,0,7080108,event_brandnewyear_04_s,event_brandnewyear_04_e,0,0,None,0,EventDungeonStageClear,100510107,None,0
100510109,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_9,Item,7070004,1,52,42,True,9900,40000,False,6500409,0,7080109,0,0,0,0,StageClear,0,EventDungeonStageClear,100510108,None,0
100510110,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_10,Item,7070004,1,56,46,True,11200,40000,False,6500410,0,7080110,event_brandnewyear_05_s,event_brandnewyear_05_e,0,0,None,0,EventDungeonStageClear,100510109,None,0
100510111,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_11,Item,7070004,1,62,50,True,12900,40000,False,6500411,0,7080111,0,0,0,0,StageClear,0,EventDungeonStageClear,100510110,None,0
100510112,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_12,Item,7070004,1,68,56,True,14800,40000,False,6500412,0,7080112,event_brandnewyear_06_s,event_brandnewyear_06_e,0,0,None,0,EventDungeonStageClear,100510111,None,0
100520101,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_1,Item,7070004,1,72,60,True,15800,40000,False,6500413,0,7090101,0,0,0,0,None,0,EventDungeonStageClear,100510112,None,0
100520102,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_2,Item,7070004,1,76,68,True,16700,40000,False,6500414,0,7090102,0,0,0,0,StageClear,0,EventDungeonStageClear,100520101,None,0
100520103,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_3,Item,7070004,1,80,70,True,17600,40000,False,6500415,0,7090103,0,0,0,0,None,0,EventDungeonStageClear,100520102,None,0
100520104,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_4,Item,7070004,1,82,72,True,18300,40000,False,6500416,0,7090104,0,0,0,0,StageClear,0,EventDungeonStageClear,100520103,None,0
100520105,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_5,Item,7070004,1,84,72,True,20200,40000,False,6500417,0,7090105,0,0,0,0,None,0,EventDungeonStageClear,100520104,None,0
100520106,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_6,Item,7070004,1,88,80,True,21500,40000,False,6500418,0,7090106,0,0,0,0,StageClear,0,EventDungeonStageClear,100520105,None,0
100520107,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_7,Item,7070004,1,90,80,True,22300,40000,False,6500419,0,7090107,0,0,0,0,None,0,EventDungeonStageClear,100520106,None,0
100520108,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_8,Item,7070004,1,96,90,True,25400,40000,False,6500420,0,7090108,0,0,0,0,None,0,EventDungeonStageClear,100520107,None,0
100520109,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_9,Item,7070004,1,98,90,True,26200,40000,False,6500421,0,7090109,0,0,0,0,StageClear,0,EventDungeonStageClear,100520108,None,0
100520110,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_10,Item,7070004,1,102,90,True,27900,40000,False,6500422,0,7090110,0,0,0,0,None,0,EventDungeonStageClear,100520109,None,0
100520111,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_11,Item,7070004,1,104,98,True,30700,40000,False,6500423,0,7090111,0,0,0,0,StageClear,0,EventDungeonStageClear,100520110,None,0
100520112,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_12,Item,7070004,1,108,98,True,32900,40000,False,6500424,0,7090112,0,event_brandnewyear_epilogue,0,0,None,0,EventDungeonStageClear,100520111,None,0
100610101,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_1,Item,7070006,1,9,6,True,2000,40000,False,6500501,0,7101101,event_doutsiders_01_s,event_doutsiders_01_e,0,0,None,0,None,0,None,0
100610102,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_2,Item,7070006,1,12,8,True,2600,40000,False,6500502,0,7101102,0,0,0,0,StageClear,0,EventDungeonStageClear,100610101,None,0
100610103,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_3,Item,7070006,1,19,14,True,3700,40000,False,6500503,0,7101103,event_doutsiders_02_s,event_doutsiders_02_e,0,0,None,0,EventDungeonStageClear,100610102,None,0
100610104,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_4,Item,7070006,1,26,20,True,4700,40000,False,6500504,0,7101104,0,0,0,0,StageClear,0,EventDungeonStageClear,100610103,None,0
100610105,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_5,Item,7070006,1,33,28,True,5500,40000,False,6500505,0,7101105,event_doutsiders_intermission_01,0,0,0,None,0,EventDungeonStageClear,100610104,None,0
100610106,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_6,Item,7070006,1,46,38,True,8800,40000,False,6500506,0,7101106,0,event_doutsiders_03,0,0,None,0,EventDungeonStageClear,100610105,None,0
100610107,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_7,Item,7070006,1,52,42,True,9900,40000,False,6500507,0,7101107,0,0,0,0,StageClear,0,EventDungeonStageClear,100610106,None,0
100610108,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_8,Item,7070006,1,56,46,True,11200,40000,False,6500508,0,7101108,event_doutsiders_04_s,event_doutsiders_04_e,0,0,None,0,EventDungeonStageClear,100610107,None,0
100610109,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_9,Item,7070006,1,62,50,True,12900,40000,False,6500509,0,7101109,0,0,0,0,StageClear,0,EventDungeonStageClear,100610108,None,0
100610110,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_10,Item,7070006,1,68,56,True,14800,40000,False,6500510,0,7101110,event_doutsiders_05_s,event_doutsiders_05_e,0,0,None,0,EventDungeonStageClear,100610109,None,0
100620101,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_1,Item,7070006,1,72,62,True,15800,40000,False,6500511,0,7101201,0,0,0,0,None,0,EventDungeonStageClear,100610110,None,0
100620102,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_2,Item,7070006,1,76,66,True,16700,40000,False,6500512,0,7101202,0,0,0,0,StageClear,0,EventDungeonStageClear,100620101,None,0
100620103,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_3,Item,7070006,1,82,68,True,18300,40000,False,6500513,0,7101203,0,0,0,0,None,0,EventDungeonStageClear,100620102,None,0
