id,icon,functions/0/function,functions/1/function,functions/10/function,functions/11/function,functions/12/function,functions/13/function,functions/14/function,functions/15/function,functions/16/function,functions/17/function,functions/18/function,functions/19/function,functions/2/function,functions/3/function,functions/4/function,functions/5/function,functions/6/function,functions/7/function,functions/8/function,functions/9/function,hurt_function_id_list/0/name,hurt_function_id_list/0/value,use_function_id_list/0/name,use_function_id_list/0/value
2092103,icn_skill_statreloadtime_01,209210301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2092104,icn_skill_statreloadtime_01,209210401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2092105,icn_skill_statreloadtime_01,209210501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2092106,icn_skill_statreloadtime_01,209210601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2092107,icn_skill_statreloadtime_01,209210701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2092108,icn_skill_statreloadtime_01,209210801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2092109,icn_skill_statreloadtime_01,209210901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2092110,icn_skill_statreloadtime_01,209211001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2092201,icn_skill_defdown_01,209220101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2092202,icn_skill_defdown_01,209220201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2092203,icn_skill_defdown_01,209220301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2092204,icn_skill_defdown_01,209220401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2092205,icn_skill_defdown_01,209220501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2092206,icn_skill_defdown_01,209220601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2092207,icn_skill_defdown_01,209220701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2092208,icn_skill_defdown_01,209220801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2092209,icn_skill_defdown_01,209220901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2092210,icn_skill_defdown_01,209221001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2201101,icn_skill_atkup_01,220110101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2201102,icn_skill_atkup_01,220110201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2201103,icn_skill_atkup_01,220110301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2201104,icn_skill_atkup_01,220110401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2201105,icn_skill_atkup_01,220110501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2201106,icn_skill_atkup_01,220110601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2201107,icn_skill_atkup_01,220110701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2201108,icn_skill_atkup_01,220110801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2201109,icn_skill_atkup_01,220110901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2201110,icn_skill_atkup_01,220111001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2201201,icn_skill_statcritical_01,220120101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2201202,icn_skill_statcritical_01,220120201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2201203,icn_skill_statcritical_01,220120301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2201204,icn_skill_statcritical_01,220120401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2201205,icn_skill_statcritical_01,220120501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2201206,icn_skill_statcritical_01,220120601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2201207,icn_skill_statcritical_01,220120701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2201208,icn_skill_statcritical_01,220120801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2201209,icn_skill_statcritical_01,220120901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2201210,icn_skill_statcritical_01,220121001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
9310101,icn_skill_public_01,931010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
9310102,icn_skill_public_01,931010201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
9310103,icn_skill_public_01,931010301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
9310104,icn_skill_public_01,931010401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
9310105,icn_skill_public_01,931010501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
9310201,icn_skill_public_01,931020101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
9310202,icn_skill_public_01,931020201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
9310203,icn_skill_public_01,931020301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
9310204,icn_skill_public_01,931020401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
9310205,icn_skill_public_01,931020501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
9310301,icn_skill_public_01,931030101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
9310302,icn_skill_public_01,931030201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
9310303,icn_skill_public_01,931030301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
9310304,icn_skill_public_01,931030401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
9310305,icn_skill_public_01,931030501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
9320101,icn_skill_public_01,932010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
9320102,icn_skill_public_01,932010201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
9320103,icn_skill_public_01,932010301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
9320104,icn_skill_public_01,932010401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
9320105,icn_skill_public_01,932010501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
9320201,icn_skill_public_01,932020101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
9320202,icn_skill_public_01,932020201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
9320203,icn_skill_public_01,932020301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
9320204,icn_skill_public_01,932020401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
9320205,icn_skill_public_01,932020501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
9320301,icn_skill_public_01,932030101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
9320302,icn_skill_public_01,932030201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
9320303,icn_skill_public_01,932030301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
9320304,icn_skill_public_01,932030401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
9320305,icn_skill_public_01,932030501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
9330101,icn_skill_public_01,933010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
9330102,icn_skill_public_01,933010201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
9330103,icn_skill_public_01,933010301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
9330104,icn_skill_public_01,933010401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
9330105,icn_skill_public_01,933010501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
9330201,icn_skill_public_01,933020101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
9330202,icn_skill_public_01,933020201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
9330203,icn_skill_public_01,933020301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
9330204,icn_skill_public_01,933020401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
9330205,icn_skill_public_01,933020501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
9330301,icn_skill_public_01,933030101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
9330302,icn_skill_public_01,933030201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
9330303,icn_skill_public_01,933030301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
9330304,icn_skill_public_01,933030401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
9330305,icn_skill_public_01,933030501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
9340101,icn_skill_public_01,934010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
9340102,icn_skill_public_01,934010201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
9340103,icn_skill_public_01,934010301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
9340104,icn_skill_public_01,934010401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
9340105,icn_skill_public_01,934010501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
9340201,icn_skill_public_01,934020101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
9340202,icn_skill_public_01,934020201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
9340203,icn_skill_public_01,934020301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
9340204,icn_skill_public_01,934020401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
9340205,icn_skill_public_01,934020501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
9340301,icn_skill_public_01,934030101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
9340302,icn_skill_public_01,934030201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
9340303,icn_skill_public_01,934030301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
9340304,icn_skill_public_01,934030401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
9340305,icn_skill_public_01,934030501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
9350101,icn_skill_public_01,935010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
9350102,icn_skill_public_01,935010201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
9350103,icn_skill_public_01,935010301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
9350104,icn_skill_public_01,935010401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
9350105,icn_skill_public_01,935010501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
9350201,icn_skill_public_01,935020101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
9350202,icn_skill_public_01,935020201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
9350203,icn_skill_public_01,935020301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
9350204,icn_skill_public_01,935020401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
9350205,icn_skill_public_01,935020501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
9350301,icn_skill_public_01,935030101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
9350302,icn_skill_public_01,935030201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
9350303,icn_skill_public_01,935030301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
9350304,icn_skill_public_01,935030401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
9350305,icn_skill_public_01,935030501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2141101,icn_skill_atkup_01,214110101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2141102,icn_skill_atkup_01,214110201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2141103,icn_skill_atkup_01,214110301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2141104,icn_skill_atkup_01,214110401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
