id,manager_id,event_portrait_resource,dialog_event_id,is_show_stamina_consume_icon,is_turn_off_other_events,dialog_appear_selection_condition_list/0/event_condition_selection_event
snowfall_speech_npc_day4_07,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day4_07,False,,
snowfall_speech_npc_day5_01,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day5_01,False,,
snowfall_speech_npc_day5_02,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day5_02,False,,
snowfall_speech_npc_day5_03,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day5_03,False,,
snowfall_speech_npc_day5_04,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day5_04,False,,
snowfall_speech_npc_day5_05,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day5_05,False,,
snowfall_speech_npc_day5_06,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day5_06,False,,
snowfall_speech_npc_day6_01,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day6_01,False,,
snowfall_speech_npc_day6_02,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day6_02,False,,
snowfall_speech_npc_day6_03,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day6_03,False,,
snowfall_speech_npc_day6_04,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day6_04,False,,
snowfall_speech_npc_day6_05,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day6_05,False,,
snowfall_speech_npc_day6_06,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day6_06,False,,
snowfall_speech_npc_day7_01,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day7_01,False,,
snowfall_speech_npc_day7_02,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day7_02,False,,
snowfall_speech_npc_day7_03,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day7_03,False,,
snowfall_speech_npc_day7_04,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day7_04,False,,
snowfall_speech_npc_day7_05,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day7_05,False,,
snowfall_speech_npc_day7_06,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day7_06,False,,
snowfall_speech_npc_day8_01,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day8_01,False,,
snowfall_speech_npc_day8_02,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day8_02,False,,
snowfall_speech_npc_day8_03,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day8_03,False,,
snowfall_speech_npc_day8_04,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day8_04,False,,
snowfall_speech_npc_day8_05,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day8_05,False,,
snowfall_speech_npc_day8_06,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day8_06,False,,
snowfall_speech_npc_day8_07,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day8_07,False,,
snowfall_speech_npc_day8_08,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day8_08,False,,
snowfall_speech_npc_day8_09,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day8_09,False,,
snowfall_speech_npc_day8_10,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day8_10,False,,
snowfall_speech_npc_day9_01,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day9_01,False,,
snowfall_speech_npc_day9_02,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day9_02,False,,
snowfall_speech_npc_day9_03,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day9_03,False,,
snowfall_speech_npc_day9_04,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day9_04,False,,
snowfall_speech_npc_day9_05,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day9_05,False,,
snowfall_speech_npc_day9_06,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day9_06,False,,
snowfall_speech_npc_day10_01,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day10_01,False,,
snowfall_speech_npc_day10_02,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day10_02,False,,
snowfall_speech_npc_day10_03,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day10_03,False,,
snowfall_speech_npc_day10_04,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day10_04,False,,
snowfall_speech_npc_day10_05,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day10_05,False,,
snowfall_speech_npc_day10_06,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day10_06,False,,
snowfall_speech_npc_day10_07,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day10_07,False,,
snowfall_speech_npc_day11_01,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day11_01,False,,
snowfall_speech_npc_day11_02,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day11_02,False,,
snowfall_speech_npc_day11_03,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day11_03,False,,
snowfall_speech_npc_day11_04,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day11_04,False,,
snowfall_speech_npc_day11_05,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day11_05,False,,
snowfall_speech_npc_day11_06,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day11_06,False,,
snowfall_speech_npc_day11_07,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day11_07,False,,
snowfall_speech_npc_day12_01,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day12_01,False,,
snowfall_speech_npc_day12_02,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day12_02,False,,
snowfall_speech_npc_day12_03,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day12_03,False,,
snowfall_speech_npc_day12_04,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day12_04,False,,
snowfall_speech_npc_day12_05,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day12_05,False,,
snowfall_speech_npc_day12_06,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day12_06,False,,
snowfall_speech_npc_day12_07,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day12_07,False,,
snowfall_speech_npc_day12_08,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day12_08,False,,
snowfall_speech_npc_day12_09,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day12_09,False,,
snowfall_speech_npc_day12_10,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day12_10,True,,
snowfall_speech_npc_day12_11,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day12_11,False,,
snowfall_speech_npc_day13_01,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day13_01,False,,
snowfall_speech_npc_day13_02,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day13_02,False,,
snowfall_speech_npc_day13_03,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day13_03,False,,
snowfall_speech_npc_day13_04,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day13_04,False,,
snowfall_speech_npc_day13_05,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day13_05,False,,
snowfall_speech_npc_day13_06,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day13_06,False,,
snowfall_speech_npc_day14_01,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day14_01,False,,
snowfall_speech_npc_day14_02,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day14_02,False,,
snowfall_speech_npc_day14_03,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day14_03,False,,
snowfall_speech_npc_day14_04,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day14_04,False,,
snowfall_speech_npc_day14_05,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day14_05,False,,
snowfall_speech_npc_day14_06,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day14_06,False,,
snowfall_speech_npc_day14_07,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day14_07,False,,
snowfall_speech_npc_day14_08,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day14_08,False,,
snowfall_speech_npc_day14_09,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day14_09,False,,
snowfall_speech_npc_day15_01,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day15_01,False,,
snowfall_speech_npc_day15_02,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day15_02,False,,
snowfall_speech_npc_day15_03,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day15_03,False,,
snowfall_speech_npc_day15_04,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day15_04,False,,
snowfall_speech_npc_day15_05,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day15_05,False,,
snowfall_speech_npc_day16_01,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day16_01,False,,
snowfall_speech_npc_day16_02,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day16_02,False,,
snowfall_speech_npc_day16_03,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day16_03,False,,
snowfall_speech_npc_day16_04,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day16_04,False,,
snowfall_speech_npc_day16_05,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day16_05,False,,
snowfall_speech_npc_day17_01,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day17_01,False,,
snowfall_speech_npc_day17_02,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day17_02,False,,
snowfall_speech_npc_day17_03,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day17_03,False,,
snowfall_speech_npc_day17_04,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day17_04,False,,
snowfall_speech_npc_day17_05,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day17_05,False,,
snowfall_speech_npc_day17_06,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day17_06,False,,
snowfall_speech_npc_day17_07,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day17_07,False,,
snowfall_speech_npc_day17_08,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day17_08,False,,
snowfall_speech_npc_day17_09,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day17_09,False,,
snowfall_speech_npc_day17_10,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day17_10,False,,
snowfall_speech_npc_day17_11,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day17_11,False,,
snowfall_speech_npc_day18_01,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day18_01,False,,
snowfall_speech_npc_day18_02,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day18_02,False,,
snowfall_speech_npc_day19_01,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day19_01,False,,
snowfall_speech_npc_day19_02,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day19_02,False,,
snowfall_speech_npc_day19_03,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day19_03,False,,
snowfall_speech_npc_day19_04,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day19_04,False,,
snowfall_speech_npc_day19_05,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day19_05,True,,
snowfall_speech_npc_day19_06,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day19_06,False,,
snowfall_speech_npc_day19_07,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day19_07,False,,
snowfall_speech_npc_day19_08,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day19_08,False,,
snowfall_speech_npc_day19_09,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day19_09,False,,
snowfall_speech_npc_day19_10,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day19_10,False,,
snowfall_speech_npc_day19_11,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day19_11,False,,
snowfall_speech_npc_day19_12,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day19_12,False,,
snowfall_speech_npc_day20_01,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day20_01,False,,
snowfall_speech_npc_day20_02,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day20_02,False,,
snowfall_speech_npc_day20_03,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day20_03,False,,
snowfall_speech_npc_day20_04,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day20_04,False,,
snowfall_speech_npc_day20_05,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day20_05,False,,
snowfall_speech_npc_day20_06,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day20_06,False,,
snowfall_speech_npc_day20_07,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day20_07,False,,
snowfall_speech_npc_day20_08,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day20_08,True,,
snowfall_speech_npc_day20_09,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day20_09,False,,
snowfall_speech_npc_day20_10,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day20_10,False,,
snowfall_speech_npc_day20_11,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day20_11,False,,
snowfall_speech_npc_day20_12,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day20_12,False,,
snowfall_speech_npc_day21_01,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day21_01,False,,
snowfall_speech_npc_day21_02,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day21_02,False,,
snowfall_speech_npc_day21_03,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day21_03,False,,
snowfall_speech_npc_day21_04,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day21_04,False,,
snowfall_speech_npc_day21_05,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_day21_05,False,,
snowfall_speech_npc_default,1001,icn_snowfalloasis_minigame_event_portrait_extra,snowfall_speech_npc_default,False,,
snowfall_global_01,1001,icn_snowfalloasis_minigame_event_portrait_global,snowfall_global_01,True,True,
snowfall_global_02,1001,icn_snowfalloasis_minigame_event_portrait_global,snowfall_global_02,True,True,
snowfall_global_03,1001,icn_snowfalloasis_minigame_event_portrait_global,snowfall_global_03,True,True,
snowfall_global_04,1001,icn_snowfalloasis_minigame_event_portrait_global,snowfall_global_04,True,True,
snowfall_global_05,1001,icn_snowfalloasis_minigame_event_portrait_global,snowfall_global_05,True,True,
snowfall_global_06,1001,icn_snowfalloasis_minigame_event_portrait_global,snowfall_global_06,True,True,
snowfall_global_07,1001,icn_snowfalloasis_minigame_event_portrait_global,snowfall_global_07,True,True,
snowfall_global_08,1001,icn_snowfalloasis_minigame_event_portrait_global,snowfall_global_08,True,True,
snowfall_global_09,1001,icn_snowfalloasis_minigame_event_portrait_global,snowfall_global_09,True,True,
snowfall_global_10,1001,icn_snowfalloasis_minigame_event_portrait_global,snowfall_global_10,True,True,
snowfall_global_11,1001,icn_snowfalloasis_minigame_event_portrait_global,snowfall_global_11,True,True,
snowfall_global_12,1001,icn_snowfalloasis_minigame_event_portrait_global,snowfall_global_12,True,True,
snowfall_global_solo_13,1001,icn_snowfalloasis_minigame_event_portrait_global,snowfall_global_solo_13,True,True,snowfall_global_12_33
snowfall_global_noirblanc_13,1001,icn_snowfalloasis_minigame_event_portrait_global,snowfall_global_noirblanc_13,True,True,snowfall_global_12_29
snowfall_global_ludmilla_13,1001,icn_snowfalloasis_minigame_event_portrait_global,snowfall_global_ludmilla_13,True,True,snowfall_global_12_32
snowfall_global_emma_13,1001,icn_snowfalloasis_minigame_event_portrait_global,snowfall_global_emma_13,True,True,snowfall_global_12_31
snowfall_global_mica_13,1001,icn_snowfalloasis_minigame_event_portrait_global,snowfall_global_mica_13,True,True,snowfall_global_12_30
snowfall_global_14,1001,icn_snowfalloasis_minigame_event_portrait_global,snowfall_global_14,True,True,
