id,theme,bgm,is_loop,play_time,name,order,artist,get_info_type,get_info_value,is_default_bgm
8995030,899,event_bgm_redash_minigame_gameover,False,4,MOG_GAME OVER,29,Cosmograph,FieldItem,55007219,
8995031,899,event_bgm_redash_minigame_gameclear,False,6,MOG_Stage Clear//,30,Cosmograph,FieldItem,55007229,
9908001,900,event_bgm_overzone,True,115,OVER ZONE,2,Cosmograph,FieldItem,55003201,
9908002,900,bgm_story_lilith,True,91,Lilith,3,Cosmograph,FieldItem,55003202,
9908003,900,bgm_story_purewhite,True,94,pure-white,4,Cosmograph,FieldItem,55003203,
9908004,900,bgm_story_promise,True,68,promise,5,Cosmograph,FieldItem,55003204,
9908005,900,bgm_story_fall,True,105,fall,6,Cosmograph,FieldItem,55003205,
9908006,900,bgm_story_saveus,False,94,save us,7,Cosmograph,FieldItem,55003206,
9908007,900,bgm_story_gshangri-la,False,94,Garden of Shangri-la,8,Cosmograph,FieldItem,55003207,
9908008,900,bgm_story_signal,True,74,signal,9,Cosmograph,FieldItem,55003208,
9908009,900,event_bgm_spot_goddessofvictory_b,True,94,Goddess of Victory,10,Cosmograph (feat. Penelle),FieldItem,55003209,
9908010,900,event_bgm_satellites,False,235,Satellites,1,NieN (feat. AmaLee),FieldItem,55003210,
9908011,900,event_bgm_satellitespiano,False,74,Satellites (Piano Ver.),11,NieN Arranged by Cosmograph,FieldItem,55003211,
9908012,900,bgm_story_thepilgrimacv,True,65,The Pilgrim (Acoustic Ver.),12,Cosmograph Arranged by NieN,FieldItem,55003212,
9908013,900,event_bgm_wm_forest,True,64,Glittering Leaves,13,Simon jarc,FieldItem,55003213,
9908014,900,event_bgm_wm_forest_alt,True,64,Glittering Leaves - Alt,14,Simon jarc,FieldItem,55003214,
9908015,900,event_bgm_wm_riverside,True,64,Dim-Flow,15,Simon jarc,FieldItem,55003215,
9908016,900,event_bgm_wm_riverside_alt,True,64,Dim-Flow - Alt,16,Simon jarc,FieldItem,55003216,
9908017,900,event_bgm_wm_outskirts,True,64,Remained Past,17,Simon jarc,FieldItem,55003217,
9908018,900,event_bgm_wm_outskirts_alt,True,64,Remained Past - Alt,18,Simon jarc,FieldItem,55003218,
9908019,900,event_bgm_wm_grassland,True,62,Liliweiss,19,Cosmograph,FieldItem,55003219,
9908020,900,event_bgm_wm_badend,False,7,White Memory - Bad Ending,20,Simon jarc,FieldItem,55003220,
9908021,900,event_bgm_wm_nmend,False,7,White Memory - Normal Ending,21,Simon jarc,FieldItem,55003221,
9908022,900,event_bgm_wm_trueend,False,7,White Memory - True Ending,22,Simon jarc,FieldItem,55003222,
9908023,900,event_bgm_wm_hiddenend,True,80,6d696e6420737769746368,23,Cosmograph,FieldItem,55003223,
9010001,901,event_bgm_soplayful,True,193,SO PLAYFUL,1,Nauts (feat.towana from fhána),FieldItem,55005201,
9010002,901,event_bgm_bluewaterisland,True,90,SO PLAYFUL (Inst.),2,Nauts,FieldItem,55004130,
9010009,901,event_bgm_summerseaside,True,170,Summer Seaside,3,Cosmograph (feat. NieN),FieldItem,55005202,
9010010,901,event_bgm_summerseaside_inst,True,87,Summer Seaside (Inst.),4,Cosmograph,FieldItem,55005203,
9010003,901,event_bgm_bluewater_minigame,True,90,It's VOLT TIME,5,Cosmograph,FieldItem,55004131,
9010004,901,event_bgm_spot_holycrab,True,91,HOLY CRAB,6,Cosmograph,FieldItem,55004132,
9010005,901,event_bgm_spot_bassbomb,True,90,BASS BOMB,7,Cosmograph,FieldItem,55004133,
9010006,901,bgm_story_summermood,True,92,Summer Mood,8,kamome sano,FieldItem,55004134,
9010007,901,bgm_story_splashpad,True,90,splash pad,9,kamome sano,FieldItem,55004135,
9010008,901,bgm_story_profusion,True,122,Pro-Fusion!,10,Soochan,FieldItem,55004136,
9010011,901,event_bgm_bbq_minigame_title,True,66,Sweet bite,11,Cosmograph,FieldItem,55005204,
9010012,901,event_bgm_bbq_minigame_main,True,97,Talk about luv,12,Cosmograph,FieldItem,55005205,
9010013,901,bgm_story_milkyway,True,141,Milky Way,13,Nauts,FieldItem,55005206,
9010014,901,bgm_story_voicesofthesea,True,135,Voices of the Sea,14,DoubleTO,FieldItem,55005207,
9010015,901,bgm_story_lullabyforsunlight,True,96,Lullaby for Sunlight,15,Soochan,FieldItem,55005208,
9010016,901,event_bgm_stormfield,True,146,Something's coming,16,Nauts,FieldItem,55005209,
9010017,901,bgm_boss_bbg004,True,114,Kraken,17,Blacklolita,FieldItem,55005210,
9020001,902,event_bgm_ce002_title_jukebox,False,187,Shadows,1,Cosmograph,FieldItem,55006134,
9020002,902,event_bgm_ce002_field,True,150,River,2,Nauts,FieldItem,55006135,
9020003,902,event_bgm_spot_oblivion,True,152,Oblivion,3,Cosmograph,FieldItem,55006136,
9020004,902,event_bgm_ce002_story_1,True,157,in the Shadows,4,Cosmograph,FieldItem,55006137,
9020005,902,event_bgm_ce002_story_2,True,171,Beyond the stars,5,NieN,FieldItem,55006138,
9020006,902,event_bgm_ce002_story_3,True,159,ECHO,6,DoubleTO,FieldItem,55006139,
9020007,902,event_bgm_ce002_boss,True,128,THE LAST SIGHT,7,DoubleTO,FieldItem,55006140,
9020008,902,event_bgm_ce002_shop,True,92,Abnormal Market,8,Cosmograph,FieldItem,55006141,
9020009,902,event_bgm_hacking_field,True,150,River  - Hacking -,9,Nauts Arranged by Cosmograph,FieldItem,55006142,
9020010,902,event_bgm_hacking_oblivion,True,171,Oblivion  - Hacking -,10,Cosmograph,FieldItem,55006143,
9020011,902,event_bgm_hacking_story_2,True,152,Beyond the stars  - Hacking -,11,NieN Arranged by Cosmograph,FieldItem,55006144,
9020012,902,event_bgm_hacking_boss,True,128,THE LAST SIGHT - Hacking -,12,DoubleTO Arranged by Cosmograph,FieldItem,55006145,
9030001,903,event_bgm_inneverland_1,True,83,Dreaming,1,Cosmograph,FieldItem,55008201,
9030002,903,event_bgm_inneverland_2,False,199,In Neverland,2,Cosmograph (feat. Pernelle),FieldItem,55008202,
9030003,903,event_bgm_neverland_schedulecheck_day,False,90,Schedule Check (Day),3,Cosmograph,FieldItem,55008203,
9030004,903,event_bgm_neverland_schedulecheck_sunset,False,98,Schedule Check (Sunset),4,Cosmograph,FieldItem,55008204,
9030005,903,event_bgm_neverland_schedulecheck_night,False,107,Schedule Check (Night),5,Cosmograph,FieldItem,55008205,
9030006,903,event_bgm_neverland_hugme_day,True,63,Hug me (Day),6,Nauts,FieldItem,55008206,
9030007,903,event_bgm_neverland_hugme_sunset,True,126,Hug me (Sunset),7,Nauts,FieldItem,55008207,
9030008,903,event_bgm_neverland_hugme_night,True,111,Hug me (Night),8,Nauts,FieldItem,55008208,
9030009,903,event_bgm_neverland_snowflakes_day,True,107,Snowflakes (Day),9,Nauts,FieldItem,55008209,
9030010,903,event_bgm_neverland_snowflakes_sunset,True,108,Snowflakes (Sunset),10,Nauts,FieldItem,55008210,
9030011,903,event_bgm_neverland_snowflakes_night,True,111,Snowflakes (Night),11,Nauts,FieldItem,55008211,
9030012,903,event_bgm_neverland_intermissionjam_day,False,92,Intermission Jam (Day),12,Soochan,FieldItem,55008212,
9030013,903,event_bgm_neverland_intermissionjam_sunset,False,99,Intermission Jam (Sunset),13,Soochan,FieldItem,55008213,
9030014,903,event_bgm_neverland_intermissionjam_night,False,95,Intermission Jam (Night),14,Soochan,FieldItem,55008214,
9040001,904,event_bgm_ce003_title,False,203,ユニバーサル・スパイス！！！ (Universal Spice),1,seibin (feat. Shabel Tonya),FieldItem,55009201,
9040002,904,event_bgm_ce003_main,True,75,Humming Kitchen,2,seibin,FieldItem,55009202,
9040003,904,event_bgm_ce003_minimain,True,61,Sweets & Tea,3,seibin,FieldItem,55009203,
9040004,904,event_bgm_ce003_minigame,True,81,Smile Rabbit Omurice,4,seibin,FieldItem,55009204,
9040005,904,event_bgm_ce003_story_1,True,106,House with a Sweet and Cozy Scent,5,seibin,FieldItem,55009205,
9040006,904,event_bgm_ce003_boss,False,173,Reach for the Stars,6,Cosmograph (feat. Miori Celesta),FieldItem,55009206,
9050001,905,event_bgm_goldcoinrush,False,211,Lucky Night,1,"seibin, Cosmograph (feat. Shabel Tonya)",FieldItem,55011201,
9050002,905,event_bgm_goldcoinrush_inst,True,205,Lucky Night (Inst.),2,seibin,FieldItem,55011202,
9050003,905,event_bgm_goldcoinrush_mini_main,True,60,Let's Play SODA,3,Kagi,FieldItem,55011203,
9050004,905,event_bgm_goldcoinrush_mini_running,True,74,"Running, SODA!",4,Kagi,FieldItem,55011204,
9050005,905,event_bgm_goldcoinrush_mini_smash,True,80,"Smash, SODA!",5,Kagi,FieldItem,55011205,
9050006,905,event_bgm_goldcoinrush_mini_catchcoin,True,63,"Catch coin, SODA!",6,Kagi,FieldItem,55011206,
9050007,905,event_bgm_goldcoinrush_mini_stackup,True,66,"Stack up, SODA!",7,Kagi,FieldItem,55011207,
9050008,905,event_bgm_goldcoinrush_mini_climbing,True,92,"Climbing, SODA!",8,Kagi,FieldItem,55011208,
9060001,906,event_bgm_beautyfullshot_setsail,False,208,Set Sail,1,NieN (feat. Diana Garnet),FieldItem,55012201,
9060002,906,event_bgm_beautyfullshot_midnightmemories,False,200,Midnight Memories,2,Cosmograph (feat. Chaerin),FieldItem,55012202,
9060003,906,event_bgm_spot_beautyfullshot,True,139,Beauty Full Shot,3,NieN,FieldItem,55012203,
9060004,906,event_bgm_beautyfullshot_seasidedance,True,125,Seaside Dance,4,DoubleTO,FieldItem,55012204,
9060005,906,event_bgm_beautyfullshot_coral,True,128,Coral,5,Nauts,FieldItem,55012205,
9070001,907,event_bgm_ce004_compte,True,98,compte à rebours,1,DoubleTO,FieldItem,55013201,
9070002,907,event_bgm_ce004_nereculepas,True,122,Ne recule pas,2,Youngjee Lee,FieldItem,55013202,
9070003,907,event_bgm_ce004_grosbidule,True,112,Gros bidule,3,Nauts,FieldItem,55013203,
9070004,907,event_bgm_ce004_nouvellesortie,True,117,nouvelle sortie,4,Benicx,FieldItem,55013204,
9070005,907,event_bgm_ce004_boss,True,107,You can (not) evade,5,"Cosmograph, Nauts",FieldItem,55013205,
9070006,907,event_bgm_ce004_minigame_title,True,117,NIKKE-01 : SIMULATION SYSTEM,6,Nauts,FieldItem,55013206,
9070007,907,event_bgm_ce004_minigame_main,True,111,BATTLE SIMULATION,7,Nauts,FieldItem,55013207,
9080001,908,event_bgm_oldtales_unbreakable,False,230,Unbreakable,1,Cosmograph (feat. Yurisa),FieldItem,55016209,
9080002,908,event_bgm_oldtales_shattered,True,129,Shattered,2,Cosmograph (feat. AKA),FieldItem,55016201,
9080003,908,event_bgm_oldtales_alongwait,True,114, a long wait,3,Cosmograph,FieldItem,55016203,
9080004,908,event_bgm_oldtales_firstpage,True,81,First Page,4,Cosmograph,FieldItem,55016206,
9080005,908,event_bgm_oldtales_dutycall,True,100,Duty Call,5,Nauts,FieldItem,55016207,
9080006,908,event_bgm_oldtales_beautifulthing,True,97,Beautiful Thing,6,Cosmograph,FieldItem,55016216,
9080007,908,event_bgm_oldtales_beyond,True,98,Beyond,7,Cosmograph,FieldItem,55016212,
9080008,908,event_bgm_oldtales_apathwithbrokenheels,True,123,A path with Broken Heels,8,DoubleTO,FieldItem,55016210,
9080009,908,event_bgm_oldtales_wall,True,126,Wall,9,Cosmograph,FieldItem,55016202,
9080010,908,event_bgm_oldtales_mirror,True,93,mirROR,10,DoubleTO (feat. AKA),FieldItem,55016204,
9080011,908,event_bgm_oldtales_oswald,True,121,Oswald,11,Cosmograph,FieldItem,55016214,
9080012,908,event_bgm_oldtales_pathofharmony,True,110,Path of Harmony,12,Cosmograph,FieldItem,55016205,
9080013,908,event_bgm_oldtales_totheend,True,58,to the end,13,Cosmograph,FieldItem,55016213,
9080014,908,event_bgm_oldtales_alongdream,True,114,a long dream,14,Cosmograph (feat. AKA),FieldItem,55016208,
9080015,908,event_bgm_oldtales_starseeker,True,69,Starseeker,15,Cosmograph,FieldItem,55016211,
9080031,908,event_bgm_oldtales_orgel_2,False,136,[promised dream],16,Cosmograph,FieldItem,55016217,
9080016,908,event_bgm_oldtales_rewrite,False,136,:rewrite,17,Cosmograph (feat. AKA),FieldItem,55016215,
9080017,908,event_bgm_oldtales_inthemirror_title,True,94,In the Mirror,18,steelplus,Locale,JUKEBOX_OBTAIN_MINIGAME,
9080018,908,event_bgm_oldtales_inthemirror_field_shop,True,113,Fragments,19,steelplus,Locale,JUKEBOX_OBTAIN_MINIGAME,
9080019,908,event_bgm_oldtales_inthemirror_field_chapter1,True,111,Mirror World,20,steelplus,Locale,JUKEBOX_OBTAIN_MINIGAME,
9080020,908,event_bgm_oldtales_inthemirror_field_chapter2,True,111,Broken Ego,21,steelplus,Locale,JUKEBOX_OBTAIN_MINIGAME,
9080021,908,event_bgm_oldtales_inthemirror_field_chapter3,True,111,Path to Death,22,steelplus,Locale,JUKEBOX_OBTAIN_MINIGAME,
9080022,908,event_bgm_oldtales_inthemirror_boss_1,True,96,Glass footprint,23,steelplus,Locale,JUKEBOX_OBTAIN_MINIGAME,
9080023,908,event_bgm_oldtales_inthemirror_field_chapter4,True,114,Lonely Wasteland,24,steelplus,Locale,JUKEBOX_OBTAIN_MINIGAME,
9080024,908,event_bgm_oldtales_inthemirror_boss_4,True,86,Goddess of…,25,steelplus,Locale,JUKEBOX_OBTAIN_MINIGAME,
9080025,908,event_bgm_oldtales_inthemirror_field_chapter5,True,114,Path of Atonement,26,steelplus,Locale,JUKEBOX_OBTAIN_MINIGAME,
9080026,908,event_bgm_oldtales_inthemirror_boss_5,True,126,Grave of fairytale,27,steelplus,Locale,JUKEBOX_OBTAIN_MINIGAME,
9080027,908,event_bgm_oldtales_inthemirror_field_chapter6,True,114,Where the Horizon Meets,28,steelplus,Locale,JUKEBOX_OBTAIN_MINIGAME,
9080028,908,event_bgm_oldtales_inthemirror_boss_6,True,132,Mirage horizon,29,steelplus,Locale,JUKEBOX_OBTAIN_MINIGAME,
9080029,908,event_bgm_oldtales_inthemirror_field_chapter7,True,155,Mirror of Truth,30,steelplus,Locale,JUKEBOX_OBTAIN_MINIGAME,
9080030,908,event_bgm_oldtales_inthemirror_boss_7,True,102,Breaking the mirror,31,steelplus,Locale,JUKEBOX_OBTAIN_MINIGAME,
9090001,909,event_bgm_icedragonsaga_title,True,119,ICE DRAGON SAGA,1,Nauts,FieldItem,55017210,
9090002,909,event_bgm_icedragonsaga_adventure,True,106,Start of Adventure,2,Nauts,FieldItem,55017201,
9090003,909,event_bgm_icedragonsaga_darklord,True,77,Dark Lord,3,Soochan Remixed by Kagi,FieldItem,55017211,
9090004,909,event_bgm_icedragonsaga_darkness,True,113,Darkness,4,Nauts,FieldItem,55017209,
9090005,909,event_bgm_icedragonsaga_anotherhero,True,114,Another Hero,5,Nauts,FieldItem,55017203,
9090006,909,event_bgm_icedragonsaga_curious,True,103,Curious,6,DoubleTO,FieldItem,55017206,
9090007,909,event_bgm_icedragonsaga_castle,True,130,Demon King's Castle,7,DoubleTO,FieldItem,55017205,
9090008,909,event_bgm_icedragonsaga_icedragon,True,89,Ice Dragon,8,Cosmograph Remixed by DoubleTO,FieldItem,55017207,
9090009,909,bgm_boss_mba002_whiteice_psid,True,100,Freeze it All,9,Cosmograph Remixed by DoubleTO,FieldItem,55017204,
9090010,909,event_bgm_icedragon_ddr_title,True,122,Dragon Dungeon Run,10,Nauts Remixed by steelplus,FieldItem,55017202,
9090011,909,event_bgm_icedragon_ddr_stage_a,True,75,Step by Step,11,steelplus,FieldItem,55017208,
9090012,909,event_bgm_icedragon_ddr_stage_b,True,109,Frozen Ascension,12,steelplus,FieldItem,55017212,
9090013,909,event_bgm_icedragon_ddr_stage_c,True,85,Surge of Dragon,13,steelplus,FieldItem,55017213,
9090014,909,event_bgm_icedragonsaga_christmas,True,108,Christmas Town,14,Nauts,FieldItem,55017214,
9100001,910,event_bgm_ce005_field_1,True,106,SECOND QUEST,1,Donghyun Go,FieldItem,55018138,
9100002,910,event_bgm_ce005_laststand,True,123,The Last Stand,2,Donghyun Go,FieldItem,55018139,
9100003,910,event_bgm_ce005_beforedawn,True,173,Before Dawn,3,Jung Hyun Kim,FieldItem,55018140,
9100004,910,event_bgm_ce005_field_2,True,106,END OF,4,Donghyun Go,FieldItem,55018141,
9100005,910,event_bgm_ce005_vixisanc,True,172,VIXI:SANC,5,YUMU,FieldItem,55018142,
9100006,910,event_bgm_ce005_minimain,True,118,REDSEA SCOUT,6,Nauts,FieldItem,55018143,
9100007,910,event_bgm_ce005_stage_1,True,118,Blue Horizon,7,Mr.Asyu,FieldItem,55018144,
9100008,910,event_bgm_ce005_stage_2,True,124,Danger Zone,8,Mr.Asyu,FieldItem,55018145,
9100009,910,event_bgm_ce005_stage_3,True,119,Higher Buster,9,Mr.Asyu,FieldItem,55018146,
9110001,911,event_bgm_ubsphere_unbreakablesphere,False,215,Unbreakable Sphere,1,Cosmograph (feat. Sunnie),FieldItem,55019131,
9110002,911,event_bgm_ubsphere_aapiller,True,135,AA Pillar,2,DoubleTO,FieldItem,55019132,
9110003,911,event_bgm_ubsphere_endlessblue,True,107,Endless Blue,3,Cosmograph,FieldItem,55019133,
9110004,911,event_bgm_ubsphere_hunger,True,171,Hunger,4,Blacklolita,FieldItem,55019134,
9110005,911,event_bgm_ubsphere_waterdrop,True,89,Water Drop,5,Cosmograph (feat. AKA),FieldItem,55019135,
9110006,911,event_bgm_ubsphere_jien,True,97,Jien,6,DoubleTO,FieldItem,55019136,
9110007,911,event_bgm_ubsphere_defectiveproducts,True,102,Defective Products,7,Cosmograph,FieldItem,55019137,
9110008,911,event_bgm_ubsphere_longing,True,109,Longing,8,Cosmograph,FieldItem,55019138,
9110009,911,event_bgm_ubsphere_wardress,True,119,WARDRESS,9,Nauts,FieldItem,55019139,
9110010,911,event_bgm_ubsphere_blackspace,True,77, Black Space,10,Cosmograph,FieldItem,55019140,
9110011,911,event_bgm_ubsphere_cant,True,76,Can't,11,Cosmograph,FieldItem,55019141,
9110012,911,event_bgm_ubsphere_wordless,True,133,WORDLESS,12,Nauts,FieldItem,55019142,
9110013,911,event_bgm_ubsphere_unlockcodedeep,True,125,[UNLOCK CODE : DEEP],13,Nauts,FieldItem,55019143,
9110015,911,bgm_boss_bbg009,True,156,Gluttony,14,Blacklolita,FieldItem,55019145,
9110016,911,event_bgm_ubsphere_unbreakablesphere_inst,True,173,Unbreakable Sphere (Inst.),15,Cosmograph,FieldItem,55019146,
9110017,911,event_bgm_ubsphere_bbm_main,True,110,Bubble March,16,steelplus,FieldItem,55019147,
9110018,911,event_bgm_ubsphere_bbm_stage_1,True,96,Clashing Bubble,17,steelplus,FieldItem,55019148,
9110019,911,event_bgm_ubsphere_bbm_stage_2,True,113,Marching Bubble,18,steelplus,FieldItem,55019149,
9110020,911,event_bgm_ubsphere_bbm_stage_3,True,99,Singing Bubble,19,steelplus,FieldItem,55019150,
9120001,912,collab_bgm_sb_everglow,False,233,Everglow,1,Hyunmin Cho,FieldItem,55020201,
9120002,912,collab_bgm_sb_field_floodedcs_inst,False,261,Flooded Commercial Sector (Inst.),2,Oliver Good,FieldItem,55020202,
9120003,912,collab_bgm_sb_field_floodedcs,True,261,Flooded Commercial Sector,3,Oliver Good,FieldItem,55020203,
9120022,912,collab_bgm_sb_battle_nm,True,347,Silent Street (Battle),4,"Hyunmin Cho, seibin, Youngkyoung Choi",FieldItem,55020222,
9120004,912,collab_bgm_sb_landscapeofthepast,True,187,Landscape of the Past,5,Yongjee Lee,FieldItem,55020204,
9120005,912,collab_bgm_sb_lily,True,141,Lily,6,"seibin, Youngjee Lee",FieldItem,55020205,
9120006,912,collab_bgm_sb_ambush,True,137,Ambush,7,seibin,FieldItem,55020206,
9120007,912,collab_bgm_sb_lookout,True,64,Look Out!,8,Youngjee Lee,FieldItem,55020207,
9120008,912,collab_bgm_sb_warmthofthecity,True,114,The Warmth of the City,9,Youngjee Lee,FieldItem,55020208,
9120023,912,collab_bgm_sb_battle_raven,True,162,Raven,10,Oliver Good,FieldItem,55020223,
9120009,912,collab_bgm_sb_hallofrecords,True,126,Hall of Records,11,Youngjee Lee,FieldItem,55020209,
9120010,912,collab_bgm_sb_camp_01,True,252,The Song of the Sirens,12,Mothervibes,FieldItem,55020210,
9120011,912,collab_bgm_sb_camp_02,True,205,The Song of the Wanderer,13,Mothervibes,FieldItem,55020211,
9120012,912,collab_bgm_sb_camp_03,True,228,The Song of the Traveler,14,Mothervibes,FieldItem,55020212,
9120013,912,collab_bgm_sb_camp_04,True,198,The Song of the Nomad,15,Mothervibes,FieldItem,55020213,
9120014,912,collab_bgm_sb_menu_shelter,True,363,Shelter,16,Oliver Good,FieldItem,55020214,
9120015,912,collab_bgm_sb_menu_bosschallenge,True,86,Boss Challenge,17,seibin,FieldItem,55020215,
9120016,912,collab_bgm_sb_boss_abaddon_full,True,261,Abaddon,18,ko.yo,FieldItem,55020216,
9120017,912,collab_bgm_sb_boss_behemoth_phase1,True,122,Behemoth,19,ko.yo,FieldItem,55020217,
9120018,912,collab_bgm_sb_boss_brute_full,True,157,Hedgeboar Brute,20,Hyunmin Cho,FieldItem,55020218,
9120019,912,collab_bgm_sb_boss_gigas_phase1,True,180,Gigas,21,Hyunmin Cho,FieldItem,55020219,
9120020,912,collab_bgm_sb_stalker_full,True,193,Stalker,22,Keita Inoue,FieldItem,55020220,
9120021,912,collab_bgm_sb_boss_xbg002_remix,True,135,Providence (NIKKE Remix),23,seibin Remixed by Cosmograph,FieldItem,55020221,
9130001,913,event_bgm_boomtheghost_2,False,195,BOOM THE GHOST!,1,seibin (feat. Shabel Tonya),FieldItem,55024042,
9130002,913,bgm_story_littlehauntedwaltz,True,113,The Little Haunted Waltz,2,Soochan,FieldItem,55024037,
9130003,913,bgm_story_whatsthat,True,83,What's that?,3,Soochan,FieldItem,55024039,
9130004,913,bgm_story_spookaboo,True,86,Spook-a-Boo!,4,Soochan,FieldItem,55024041,
9130005,913,event_bgm_btg_mini_title,True,128,BFG Clean Up!,5,K.Shiraki,FieldItem,55024038,
9130006,913,event_bgm_btg_mini_1,True,220,Hunting! Ghost!,6,K.Shiraki,FieldItem,55024040,
9130007,913,event_bgm_btg_mini_2,True,213,Boo! The Ghost!,7,K.Shiraki,FieldItem,55024045,
9130008,913,event_bgm_btg_mini_3,True,219,Ghost! Dance!,8,K.Shiraki,FieldItem,55024046,
9130009,913,event_bgm_boomtheghost_1,False,195,BOOM THE GHOST! (Inst.),9,seibin,FieldItem,55024043,
9130010,913,bgm_boss_bbg004_vip,True,123,Kraken (VIP),10,Blacklolita,FieldItem,55024044,
