id,recycle_type,recycle_sub_type,recycle_level,limit_synchro_level,item_id,item_value
1103,Personal,Personal,103,260,7040001,50
1104,Personal,Personal,104,260,7040001,50
1105,Personal,Personal,105,260,7040001,50
1106,Personal,Personal,106,260,7040001,50
1107,Personal,Personal,107,260,7040001,50
1108,Personal,Personal,108,260,7040001,50
1109,Personal,Personal,109,260,7040001,50
1110,Personal,Personal,110,260,7040001,50
1111,Personal,Personal,111,280,7040001,50
1112,Personal,Personal,112,280,7040001,50
1113,Personal,Personal,113,280,7040001,50
1114,Personal,Personal,114,280,7040001,50
1115,Personal,Personal,115,280,7040001,50
1116,Personal,Personal,116,280,7040001,50
1117,Personal,Personal,117,280,7040001,50
1118,Personal,Personal,118,280,7040001,50
1119,Personal,Personal,119,280,7040001,50
1120,Personal,Personal,120,280,7040001,50
1121,Personal,Personal,121,300,7040001,50
1122,Personal,Personal,122,300,7040001,50
1123,Personal,Personal,123,300,7040001,50
1124,Personal,Personal,124,300,7040001,50
1125,Personal,Personal,125,300,7040001,50
1126,Personal,Personal,126,300,7040001,50
1127,Personal,Personal,127,300,7040001,50
1128,Personal,Personal,128,300,7040001,50
1129,Personal,Personal,129,300,7040001,50
1130,Personal,Personal,130,300,7040001,50
1131,Personal,Personal,131,320,7040001,50
1132,Personal,Personal,132,320,7040001,50
1133,Personal,Personal,133,320,7040001,50
1134,Personal,Personal,134,320,7040001,50
1135,Personal,Personal,135,320,7040001,50
1136,Personal,Personal,136,320,7040001,50
1137,Personal,Personal,137,320,7040001,50
1138,Personal,Personal,138,320,7040001,50
1139,Personal,Personal,139,320,7040001,50
1140,Personal,Personal,140,320,7040001,50
1141,Personal,Personal,141,340,7040001,50
1142,Personal,Personal,142,340,7040001,50
1143,Personal,Personal,143,340,7040001,50
1144,Personal,Personal,144,340,7040001,50
1145,Personal,Personal,145,340,7040001,50
1146,Personal,Personal,146,340,7040001,50
1147,Personal,Personal,147,340,7040001,50
1148,Personal,Personal,148,340,7040001,50
1149,Personal,Personal,149,340,7040001,50
1150,Personal,Personal,150,340,7040001,50
1151,Personal,Personal,151,360,7040001,50
1152,Personal,Personal,152,360,7040001,50
1153,Personal,Personal,153,360,7040001,50
1154,Personal,Personal,154,360,7040001,50
1155,Personal,Personal,155,360,7040001,50
1156,Personal,Personal,156,360,7040001,50
1157,Personal,Personal,157,360,7040001,50
1158,Personal,Personal,158,360,7040001,50
1159,Personal,Personal,159,360,7040001,50
1160,Personal,Personal,160,360,7040001,50
1161,Personal,Personal,161,380,7040001,50
1162,Personal,Personal,162,380,7040001,50
1163,Personal,Personal,163,380,7040001,50
1164,Personal,Personal,164,380,7040001,50
1165,Personal,Personal,165,380,7040001,50
1166,Personal,Personal,166,380,7040001,50
1167,Personal,Personal,167,380,7040001,50
1168,Personal,Personal,168,380,7040001,50
1169,Personal,Personal,169,380,7040001,50
1170,Personal,Personal,170,380,7040001,50
1171,Personal,Personal,171,400,7040001,50
1172,Personal,Personal,172,400,7040001,50
1173,Personal,Personal,173,400,7040001,50
1174,Personal,Personal,174,400,7040001,50
1175,Personal,Personal,175,400,7040001,50
1176,Personal,Personal,176,400,7040001,50
1177,Personal,Personal,177,400,7040001,50
1178,Personal,Personal,178,400,7040001,50
1179,Personal,Personal,179,400,7040001,50
1180,Personal,Personal,180,400,7040001,50
1181,Personal,Personal,181,420,7040001,60
1182,Personal,Personal,182,420,7040001,60
1183,Personal,Personal,183,420,7040001,60
1184,Personal,Personal,184,420,7040001,60
1185,Personal,Personal,185,420,7040001,60
1186,Personal,Personal,186,420,7040001,60
1187,Personal,Personal,187,420,7040001,60
1188,Personal,Personal,188,420,7040001,60
1189,Personal,Personal,189,420,7040001,60
1190,Personal,Personal,190,420,7040001,60
1191,Personal,Personal,191,440,7040001,60
1192,Personal,Personal,192,440,7040001,60
1193,Personal,Personal,193,440,7040001,60
1194,Personal,Personal,194,440,7040001,60
1195,Personal,Personal,195,440,7040001,60
1196,Personal,Personal,196,440,7040001,60
1197,Personal,Personal,197,440,7040001,60
1198,Personal,Personal,198,440,7040001,60
1199,Personal,Personal,199,440,7040001,60
1200,Personal,Personal,200,440,7040001,60
1201,Personal,Personal,201,460,7040001,60
1202,Personal,Personal,202,460,7040001,60
1203,Personal,Personal,203,460,7040001,60
1204,Personal,Personal,204,460,7040001,60
1205,Personal,Personal,205,460,7040001,60
1206,Personal,Personal,206,460,7040001,60
1207,Personal,Personal,207,460,7040001,60
1208,Personal,Personal,208,460,7040001,60
1209,Personal,Personal,209,460,7040001,60
1210,Personal,Personal,210,460,7040001,60
1211,Personal,Personal,211,480,7040001,60
1212,Personal,Personal,212,480,7040001,60
1213,Personal,Personal,213,480,7040001,60
1214,Personal,Personal,214,480,7040001,60
1215,Personal,Personal,215,480,7040001,60
1216,Personal,Personal,216,480,7040001,60
1217,Personal,Personal,217,480,7040001,60
1218,Personal,Personal,218,480,7040001,60
1219,Personal,Personal,219,480,7040001,60
1220,Personal,Personal,220,480,7040001,60
1221,Personal,Personal,221,500,7040001,60
1222,Personal,Personal,222,500,7040001,60
1223,Personal,Personal,223,500,7040001,60
1224,Personal,Personal,224,500,7040001,60
1225,Personal,Personal,225,500,7040001,60
1226,Personal,Personal,226,500,7040001,60
1227,Personal,Personal,227,500,7040001,60
1228,Personal,Personal,228,500,7040001,60
1229,Personal,Personal,229,500,7040001,60
1230,Personal,Personal,230,500,7040001,60
1231,Personal,Personal,231,520,7040001,60
1232,Personal,Personal,232,520,7040001,60
1233,Personal,Personal,233,520,7040001,60
1234,Personal,Personal,234,520,7040001,60
1235,Personal,Personal,235,520,7040001,60
1236,Personal,Personal,236,520,7040001,60
1237,Personal,Personal,237,520,7040001,60
1238,Personal,Personal,238,520,7040001,60
1239,Personal,Personal,239,520,7040001,60
1240,Personal,Personal,240,520,7040001,60
1241,Personal,Personal,241,540,7040001,60
1242,Personal,Personal,242,540,7040001,60
1243,Personal,Personal,243,540,7040001,60
1244,Personal,Personal,244,540,7040001,60
1245,Personal,Personal,245,540,7040001,60
1246,Personal,Personal,246,540,7040001,60
1247,Personal,Personal,247,540,7040001,60
1248,Personal,Personal,248,540,7040001,60
1249,Personal,Personal,249,540,7040001,60
1250,Personal,Personal,250,540,7040001,60
1251,Personal,Personal,251,560,7040001,60
1252,Personal,Personal,252,560,7040001,60
1253,Personal,Personal,253,560,7040001,60
1254,Personal,Personal,254,560,7040001,60
1255,Personal,Personal,255,560,7040001,60
1256,Personal,Personal,256,560,7040001,60
1257,Personal,Personal,257,560,7040001,60
1258,Personal,Personal,258,560,7040001,60
1259,Personal,Personal,259,560,7040001,60
1260,Personal,Personal,260,560,7040001,60
1261,Personal,Personal,261,580,7040001,60
1262,Personal,Personal,262,580,7040001,60
1263,Personal,Personal,263,580,7040001,60
1264,Personal,Personal,264,580,7040001,60
1265,Personal,Personal,265,580,7040001,60
1266,Personal,Personal,266,580,7040001,60
1267,Personal,Personal,267,580,7040001,60
1268,Personal,Personal,268,580,7040001,60
1269,Personal,Personal,269,580,7040001,60
1270,Personal,Personal,270,580,7040001,60
1271,Personal,Personal,271,600,7040001,60
1272,Personal,Personal,272,600,7040001,60
1273,Personal,Personal,273,600,7040001,60
1274,Personal,Personal,274,600,7040001,60
1275,Personal,Personal,275,600,7040001,60
1276,Personal,Personal,276,600,7040001,60
1277,Personal,Personal,277,600,7040001,60
1278,Personal,Personal,278,600,7040001,60
1279,Personal,Personal,279,600,7040001,60
1280,Personal,Personal,280,600,7040001,60
1281,Personal,Personal,281,620,7040001,60
1282,Personal,Personal,282,620,7040001,60
1283,Personal,Personal,283,620,7040001,60
1284,Personal,Personal,284,620,7040001,60
1285,Personal,Personal,285,620,7040001,60
1286,Personal,Personal,286,620,7040001,60
1287,Personal,Personal,287,620,7040001,60
1288,Personal,Personal,288,620,7040001,60
1289,Personal,Personal,289,620,7040001,60
1290,Personal,Personal,290,620,7040001,60
1291,Personal,Personal,291,640,7040001,60
1292,Personal,Personal,292,640,7040001,60
1293,Personal,Personal,293,640,7040001,60
1294,Personal,Personal,294,640,7040001,60
1295,Personal,Personal,295,640,7040001,60
1296,Personal,Personal,296,640,7040001,60
1297,Personal,Personal,297,640,7040001,60
1298,Personal,Personal,298,640,7040001,60
1299,Personal,Personal,299,640,7040001,60
1300,Personal,Personal,300,640,7040001,60
1301,Personal,Personal,301,660,7040001,60
1302,Personal,Personal,302,660,7040001,60
1303,Personal,Personal,303,660,7040001,60
1304,Personal,Personal,304,660,7040001,60
1305,Personal,Personal,305,660,7040001,60
1306,Personal,Personal,306,660,7040001,60
1307,Personal,Personal,307,660,7040001,60
1308,Personal,Personal,308,660,7040001,60
1309,Personal,Personal,309,660,7040001,60
1310,Personal,Personal,310,660,7040001,60
1311,Personal,Personal,311,680,7040001,60
1312,Personal,Personal,312,680,7040001,60
1313,Personal,Personal,313,680,7040001,60
1314,Personal,Personal,314,680,7040001,60
1315,Personal,Personal,315,680,7040001,60
1316,Personal,Personal,316,680,7040001,60
1317,Personal,Personal,317,680,7040001,60
1318,Personal,Personal,318,680,7040001,60
1319,Personal,Personal,319,680,7040001,60
1320,Personal,Personal,320,680,7040001,60
1321,Personal,Personal,321,700,7040001,60
1322,Personal,Personal,322,700,7040001,60
1323,Personal,Personal,323,700,7040001,60
1324,Personal,Personal,324,700,7040001,60
1325,Personal,Personal,325,700,7040001,60
1326,Personal,Personal,326,700,7040001,60
1327,Personal,Personal,327,700,7040001,60
1328,Personal,Personal,328,700,7040001,60
1329,Personal,Personal,329,700,7040001,60
1330,Personal,Personal,330,700,7040001,60
1331,Personal,Personal,331,720,7040001,80
1332,Personal,Personal,332,720,7040001,80
1333,Personal,Personal,333,720,7040001,80
1334,Personal,Personal,334,720,7040001,80
1335,Personal,Personal,335,720,7040001,80
1336,Personal,Personal,336,720,7040001,80
1337,Personal,Personal,337,720,7040001,80
1338,Personal,Personal,338,720,7040001,80
1339,Personal,Personal,339,720,7040001,80
1340,Personal,Personal,340,720,7040001,80
1341,Personal,Personal,341,740,7040001,80
1342,Personal,Personal,342,740,7040001,80
1343,Personal,Personal,343,740,7040001,80
1344,Personal,Personal,344,740,7040001,80
1345,Personal,Personal,345,740,7040001,80
1346,Personal,Personal,346,740,7040001,80
1347,Personal,Personal,347,740,7040001,80
1348,Personal,Personal,348,740,7040001,80
1349,Personal,Personal,349,740,7040001,80
1350,Personal,Personal,350,740,7040001,80
1351,Personal,Personal,351,760,7040001,80
1352,Personal,Personal,352,760,7040001,80
1353,Personal,Personal,353,760,7040001,80
1354,Personal,Personal,354,760,7040001,80
1355,Personal,Personal,355,760,7040001,80
1356,Personal,Personal,356,760,7040001,80
1357,Personal,Personal,357,760,7040001,80
1358,Personal,Personal,358,760,7040001,80
1359,Personal,Personal,359,760,7040001,80
1360,Personal,Personal,360,760,7040001,80
1361,Personal,Personal,361,780,7040001,80
1362,Personal,Personal,362,780,7040001,80
1363,Personal,Personal,363,780,7040001,80
1364,Personal,Personal,364,780,7040001,80
1365,Personal,Personal,365,780,7040001,80
1366,Personal,Personal,366,780,7040001,80
1367,Personal,Personal,367,780,7040001,80
1368,Personal,Personal,368,780,7040001,80
1369,Personal,Personal,369,780,7040001,80
1370,Personal,Personal,370,780,7040001,80
1371,Personal,Personal,371,800,7040001,80
1372,Personal,Personal,372,800,7040001,80
1373,Personal,Personal,373,800,7040001,80
1374,Personal,Personal,374,800,7040001,80
1375,Personal,Personal,375,800,7040001,80
1376,Personal,Personal,376,800,7040001,80
1377,Personal,Personal,377,800,7040001,80
1378,Personal,Personal,378,800,7040001,80
1379,Personal,Personal,379,800,7040001,80
1380,Personal,Personal,380,800,7040001,80
1381,Personal,Personal,381,820,7040001,80
1382,Personal,Personal,382,820,7040001,80
1383,Personal,Personal,383,820,7040001,80
1384,Personal,Personal,384,820,7040001,80
1385,Personal,Personal,385,820,7040001,80
1386,Personal,Personal,386,820,7040001,80
1387,Personal,Personal,387,820,7040001,80
1388,Personal,Personal,388,820,7040001,80
1389,Personal,Personal,389,820,7040001,80
1390,Personal,Personal,390,820,7040001,80
1391,Personal,Personal,391,840,7040001,80
1392,Personal,Personal,392,840,7040001,80
1393,Personal,Personal,393,840,7040001,80
1394,Personal,Personal,394,840,7040001,80
1395,Personal,Personal,395,840,7040001,80
1396,Personal,Personal,396,840,7040001,80
1397,Personal,Personal,397,840,7040001,80
1398,Personal,Personal,398,840,7040001,80
1399,Personal,Personal,399,840,7040001,80
1400,Personal,Personal,400,840,7040001,80
1401,Personal,Personal,401,860,7040001,80
1402,Personal,Personal,402,860,7040001,80
1403,Personal,Personal,403,860,7040001,80
1404,Personal,Personal,404,860,7040001,80
1405,Personal,Personal,405,860,7040001,80
1406,Personal,Personal,406,860,7040001,80
1407,Personal,Personal,407,860,7040001,80
1408,Personal,Personal,408,860,7040001,80
1409,Personal,Personal,409,860,7040001,80
1410,Personal,Personal,410,860,7040001,80
1411,Personal,Personal,411,880,7040001,80
1412,Personal,Personal,412,880,7040001,80
1413,Personal,Personal,413,880,7040001,80
1414,Personal,Personal,414,880,7040001,80
1415,Personal,Personal,415,880,7040001,80
1416,Personal,Personal,416,880,7040001,80
1417,Personal,Personal,417,880,7040001,80
1418,Personal,Personal,418,880,7040001,80
1419,Personal,Personal,419,880,7040001,80
1420,Personal,Personal,420,880,7040001,80
1421,Personal,Personal,421,900,7040001,80
1422,Personal,Personal,422,900,7040001,80
1423,Personal,Personal,423,900,7040001,80
1424,Personal,Personal,424,900,7040001,80
1425,Personal,Personal,425,900,7040001,80
1426,Personal,Personal,426,900,7040001,80
1427,Personal,Personal,427,900,7040001,80
1428,Personal,Personal,428,900,7040001,80
1429,Personal,Personal,429,900,7040001,80
1430,Personal,Personal,430,900,7040001,80
1431,Personal,Personal,431,920,7040001,80
1432,Personal,Personal,432,920,7040001,80
1433,Personal,Personal,433,920,7040001,80
1434,Personal,Personal,434,920,7040001,80
1435,Personal,Personal,435,920,7040001,80
1436,Personal,Personal,436,920,7040001,80
1437,Personal,Personal,437,920,7040001,80
1438,Personal,Personal,438,920,7040001,80
1439,Personal,Personal,439,920,7040001,80
1440,Personal,Personal,440,920,7040001,80
1441,Personal,Personal,441,940,7040001,80
1442,Personal,Personal,442,940,7040001,80
1443,Personal,Personal,443,940,7040001,80
1444,Personal,Personal,444,940,7040001,80
1445,Personal,Personal,445,940,7040001,80
1446,Personal,Personal,446,940,7040001,80
1447,Personal,Personal,447,940,7040001,80
1448,Personal,Personal,448,940,7040001,80
1449,Personal,Personal,449,940,7040001,80
1450,Personal,Personal,450,940,7040001,80
1451,Personal,Personal,451,960,7040001,80
1452,Personal,Personal,452,960,7040001,80
1453,Personal,Personal,453,960,7040001,80
1454,Personal,Personal,454,960,7040001,80
1455,Personal,Personal,455,960,7040001,80
1456,Personal,Personal,456,960,7040001,80
1457,Personal,Personal,457,960,7040001,80
1458,Personal,Personal,458,960,7040001,80
1459,Personal,Personal,459,960,7040001,80
1460,Personal,Personal,460,960,7040001,80
1461,Personal,Personal,461,980,7040001,80
1462,Personal,Personal,462,980,7040001,80
1463,Personal,Personal,463,980,7040001,80
1464,Personal,Personal,464,980,7040001,80
1465,Personal,Personal,465,980,7040001,80
1466,Personal,Personal,466,980,7040001,80
1467,Personal,Personal,467,980,7040001,80
1468,Personal,Personal,468,980,7040001,80
1469,Personal,Personal,469,980,7040001,80
1470,Personal,Personal,470,980,7040001,80
1471,Personal,Personal,471,1000,7040001,80
1472,Personal,Personal,472,1000,7040001,80
1473,Personal,Personal,473,1000,7040001,80
1474,Personal,Personal,474,1000,7040001,80
1475,Personal,Personal,475,1000,7040001,80
1476,Personal,Personal,476,1000,7040001,80
1477,Personal,Personal,477,1000,7040001,80
1478,Personal,Personal,478,1000,7040001,80
1479,Personal,Personal,479,1000,7040001,80
1480,Personal,Personal,480,1000,7040001,80
1481,Personal,Personal,481,1020,7040001,100
1482,Personal,Personal,482,1020,7040001,100
1483,Personal,Personal,483,1020,7040001,100
1484,Personal,Personal,484,1020,7040001,100
1485,Personal,Personal,485,1020,7040001,100
1486,Personal,Personal,486,1020,7040001,100
1487,Personal,Personal,487,1020,7040001,100
1488,Personal,Personal,488,1020,7040001,100
1489,Personal,Personal,489,1020,7040001,100
1490,Personal,Personal,490,1020,7040001,100
1491,Personal,Personal,491,1040,7040001,100
1492,Personal,Personal,492,1040,7040001,100
1493,Personal,Personal,493,1040,7040001,100
1494,Personal,Personal,494,1040,7040001,100
1495,Personal,Personal,495,1040,7040001,100
1496,Personal,Personal,496,1040,7040001,100
1497,Personal,Personal,497,1040,7040001,100
1498,Personal,Personal,498,1040,7040001,100
1499,Personal,Personal,499,1040,7040001,100
1500,Personal,Personal,500,1040,7040001,100
1501,Personal,Personal,501,1060,7040001,100
1502,Personal,Personal,502,1060,7040001,100
1503,Personal,Personal,503,1060,7040001,100
1504,Personal,Personal,504,1060,7040001,100
1505,Personal,Personal,505,1060,7040001,100
1506,Personal,Personal,506,1060,7040001,100
1507,Personal,Personal,507,1060,7040001,100
1508,Personal,Personal,508,1060,7040001,100
1509,Personal,Personal,509,1060,7040001,100
1510,Personal,Personal,510,1060,7040001,100
1511,Personal,Personal,511,1080,7040001,100
1512,Personal,Personal,512,1080,7040001,100
1513,Personal,Personal,513,1080,7040001,100
1514,Personal,Personal,514,1080,7040001,100
1515,Personal,Personal,515,1080,7040001,100
1516,Personal,Personal,516,1080,7040001,100
1517,Personal,Personal,517,1080,7040001,100
1518,Personal,Personal,518,1080,7040001,100
1519,Personal,Personal,519,1080,7040001,100
1520,Personal,Personal,520,1080,7040001,100
1521,Personal,Personal,521,1100,7040001,100
1522,Personal,Personal,522,1100,7040001,100
1523,Personal,Personal,523,1100,7040001,100
1524,Personal,Personal,524,1100,7040001,100
1525,Personal,Personal,525,1100,7040001,100
1526,Personal,Personal,526,1100,7040001,100
1527,Personal,Personal,527,1100,7040001,100
1528,Personal,Personal,528,1100,7040001,100
1529,Personal,Personal,529,1100,7040001,100
1530,Personal,Personal,530,1100,7040001,100
1531,Personal,Personal,531,1120,7040001,100
1532,Personal,Personal,532,1120,7040001,100
1533,Personal,Personal,533,1120,7040001,100
1534,Personal,Personal,534,1120,7040001,100
1535,Personal,Personal,535,1120,7040001,100
1536,Personal,Personal,536,1120,7040001,100
1537,Personal,Personal,537,1120,7040001,100
1538,Personal,Personal,538,1120,7040001,100
1539,Personal,Personal,539,1120,7040001,100
1540,Personal,Personal,540,1120,7040001,100
1541,Personal,Personal,541,1140,7040001,100
1542,Personal,Personal,542,1140,7040001,100
1543,Personal,Personal,543,1140,7040001,100
1544,Personal,Personal,544,1140,7040001,100
1545,Personal,Personal,545,1140,7040001,100
1546,Personal,Personal,546,1140,7040001,100
1547,Personal,Personal,547,1140,7040001,100
1548,Personal,Personal,548,1140,7040001,100
1549,Personal,Personal,549,1140,7040001,100
1550,Personal,Personal,550,1140,7040001,100
1551,Personal,Personal,551,1160,7040001,100
1552,Personal,Personal,552,1160,7040001,100
1553,Personal,Personal,553,1160,7040001,100
1554,Personal,Personal,554,1160,7040001,100
1555,Personal,Personal,555,1160,7040001,100
1556,Personal,Personal,556,1160,7040001,100
1557,Personal,Personal,557,1160,7040001,100
1558,Personal,Personal,558,1160,7040001,100
1559,Personal,Personal,559,1160,7040001,100
1560,Personal,Personal,560,1160,7040001,100
1561,Personal,Personal,561,1180,7040001,100
1562,Personal,Personal,562,1180,7040001,100
1563,Personal,Personal,563,1180,7040001,100
1564,Personal,Personal,564,1180,7040001,100
1565,Personal,Personal,565,1180,7040001,100
1566,Personal,Personal,566,1180,7040001,100
1567,Personal,Personal,567,1180,7040001,100
1568,Personal,Personal,568,1180,7040001,100
1569,Personal,Personal,569,1180,7040001,100
1570,Personal,Personal,570,1180,7040001,100
1571,Personal,Personal,571,1200,7040001,100
1572,Personal,Personal,572,1200,7040001,100
1573,Personal,Personal,573,1200,7040001,100
1574,Personal,Personal,574,1200,7040001,100
1575,Personal,Personal,575,1200,7040001,100
1576,Personal,Personal,576,1200,7040001,100
1577,Personal,Personal,577,1200,7040001,100
1578,Personal,Personal,578,1200,7040001,100
1579,Personal,Personal,579,1200,7040001,100
1580,Personal,Personal,580,1200,7040001,100
110001,Class,Attacker,1,1,5210201,0
110002,Class,Attacker,2,1,5210201,10
110003,Class,Attacker,3,1,5210201,10
110004,Class,Attacker,4,1,5210201,10
110005,Class,Attacker,5,1,5210201,10
110006,Class,Attacker,6,1,5210201,10
110007,Class,Attacker,7,1,5210201,10
110008,Class,Attacker,8,1,5210201,10
110009,Class,Attacker,9,1,5210201,10
110010,Class,Attacker,10,1,5210201,10
110011,Class,Attacker,11,80,5210201,30
110012,Class,Attacker,12,80,5210201,30
110013,Class,Attacker,13,80,5210201,30
110014,Class,Attacker,14,80,5210201,30
110015,Class,Attacker,15,80,5210201,30
110016,Class,Attacker,16,80,5210201,30
110017,Class,Attacker,17,80,5210201,30
110018,Class,Attacker,18,80,5210201,30
110019,Class,Attacker,19,80,5210201,30
110020,Class,Attacker,20,80,5210201,30
110021,Class,Attacker,21,100,5210201,50
110022,Class,Attacker,22,100,5210201,50
110023,Class,Attacker,23,100,5210201,50
110024,Class,Attacker,24,100,5210201,50
110025,Class,Attacker,25,100,5210201,50
110026,Class,Attacker,26,100,5210201,50
110027,Class,Attacker,27,100,5210201,50
110028,Class,Attacker,28,100,5210201,50
110029,Class,Attacker,29,100,5210201,50
110030,Class,Attacker,30,100,5210201,50
110031,Class,Attacker,31,120,5210201,50
110032,Class,Attacker,32,120,5210201,50
110033,Class,Attacker,33,120,5210201,50
110034,Class,Attacker,34,120,5210201,50
110035,Class,Attacker,35,120,5210201,50
110036,Class,Attacker,36,120,5210201,50
110037,Class,Attacker,37,120,5210201,50
110038,Class,Attacker,38,120,5210201,50
110039,Class,Attacker,39,120,5210201,50
110040,Class,Attacker,40,120,5210201,50
110041,Class,Attacker,41,140,5210201,50
110042,Class,Attacker,42,140,5210201,50
110043,Class,Attacker,43,140,5210201,50
110044,Class,Attacker,44,140,5210201,50
110045,Class,Attacker,45,140,5210201,50
110046,Class,Attacker,46,140,5210201,50
110047,Class,Attacker,47,140,5210201,50
110048,Class,Attacker,48,140,5210201,50
110049,Class,Attacker,49,140,5210201,50
110050,Class,Attacker,50,140,5210201,50
110051,Class,Attacker,51,160,5210201,50
110052,Class,Attacker,52,160,5210201,50
110053,Class,Attacker,53,160,5210201,50
110054,Class,Attacker,54,160,5210201,50
110055,Class,Attacker,55,160,5210201,50
110056,Class,Attacker,56,160,5210201,50
110057,Class,Attacker,57,160,5210201,50
110058,Class,Attacker,58,160,5210201,50
110059,Class,Attacker,59,160,5210201,50
110060,Class,Attacker,60,160,5210201,50
110061,Class,Attacker,61,180,5210201,50
110062,Class,Attacker,62,180,5210201,50
110063,Class,Attacker,63,180,5210201,50
110064,Class,Attacker,64,180,5210201,50
110065,Class,Attacker,65,180,5210201,50
110066,Class,Attacker,66,180,5210201,50
110067,Class,Attacker,67,180,5210201,50
110068,Class,Attacker,68,180,5210201,50
110069,Class,Attacker,69,180,5210201,50
110070,Class,Attacker,70,180,5210201,50
110071,Class,Attacker,71,200,5210201,50
110072,Class,Attacker,72,200,5210201,50
110073,Class,Attacker,73,200,5210201,50
110074,Class,Attacker,74,200,5210201,50
110075,Class,Attacker,75,200,5210201,50
110076,Class,Attacker,76,200,5210201,50
110077,Class,Attacker,77,200,5210201,50
