id,skill_group_id,skill_system_type,skill_name,skill_description,skill_description_short,skill_icon,skill_icon_background,skill_projectile,skill_projectile_muzzle_type,skill_fire_effect,skill_hit_effect,skill_hit_effect_type,skill_aura_effect,skill_aura_effect_type,skill_aura_effect_target_type,skill_aura_effect_hold_time,skill_area_effect,skill_area_effect_type,skill_spine_resource_parameter_on,skill_spine_resource_parameter_hold_time,use_skill_spine_animation,skill_level,skill_cost,skill_use_type,skill_cool_time,skill_use_attack_count,skill_type,skill_target_select_priority,skill_effect_range,skill_instant_effect_apply_delay,skill_missile_projectile_count,skill_missile_projectile_fire_delay,skill_projectile_approach_time,skill_projectile_max_height,skill_projectile_missile_propulsion_start_timing,skill_area_hold_time,skill_area_effect_duration,skill_normal_attack_enhance_time,skill_effect_list/0/skill_effect_type,skill_effect_list/0/skill_effect_target,skill_effect_list/0/skill_effect_target_count,skill_effect_list/0/skill_effect_target_priority,skill_effect_list/0/skill_effect_value,skill_effect_list/0/skill_effect_hold_time,skill_effect_list/0/skill_effect_apply_chance,skill_effect_list/1/skill_effect_type,skill_effect_list/1/skill_effect_target,skill_effect_list/1/skill_effect_target_count,skill_effect_list/1/skill_effect_target_priority,skill_effect_list/1/skill_effect_value,skill_effect_list/1/skill_effect_hold_time,skill_effect_list/1/skill_effect_apply_chance,skill_effect_list/2/skill_effect_type,skill_effect_list/2/skill_effect_target,skill_effect_list/2/skill_effect_target_count,skill_effect_list/2/skill_effect_target_priority,skill_effect_list/2/skill_effect_value,skill_effect_list/2/skill_effect_hold_time,skill_effect_list/2/skill_effect_apply_chance,skill_effect_list/3/skill_effect_type,skill_effect_list/3/skill_effect_target,skill_effect_list/3/skill_effect_target_count,skill_effect_list/3/skill_effect_target_priority,skill_effect_list/3/skill_effect_value,skill_effect_list/3/skill_effect_hold_time,skill_effect_list/3/skill_effect_apply_chance,skill_effect_list/4/skill_effect_type,skill_effect_list/4/skill_effect_target,skill_effect_list/4/skill_effect_target_count,skill_effect_list/4/skill_effect_target_priority,skill_effect_list/4/skill_effect_value,skill_effect_list/4/skill_effect_hold_time,skill_effect_list/4/skill_effect_apply_chance
10402,104,Passive,Locale_Event:td_skill_name_rangeincrease_lv2,Locale_Event:td_skill_description_rangeincrease_lv2,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_rangeincrease,icn_skill_rangeincrease_darkgrey,,None,,,None,,None,None,0,,None,False,0,False,2,280,None,0,0,None,None,0,0,0,0,0,0,0,0,0,0,RangeIncrease,Self,0,None,300,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
10403,104,Passive,Locale_Event:td_skill_name_rangeincrease_lv3,Locale_Event:td_skill_description_rangeincrease_lv3,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_rangeincrease,icn_skill_rangeincrease_darkgrey,,None,,,None,,None,None,0,,None,False,0,False,3,350,None,0,0,None,None,0,0,0,0,0,0,0,0,0,0,RangeIncrease,Self,0,None,450,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
10501,105,Active,Locale_Event:td_skill_name_marksman_lv1,Locale_Event:td_skill_description_marksman_lv1,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_marksman,icn_skill_marksman_orange,fx_m_fortheking_skill_projectile_pulsesniper_red,Muzzle,,fx_m_fortheking_skill_hit_pulsesniper_red,Everyone,,None,None,0,,None,False,0,True,1,300,AttackCountAuto,0,3,EnhanceNextNormalAttack,Standard,0,0,0,0,0,0,0,0,0,0,Damage,Foe,1,Random,10000,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
10502,105,Active,Locale_Event:td_skill_name_marksman_lv2,Locale_Event:td_skill_description_marksman_lv2,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_marksman,icn_skill_marksman_orange,fx_m_fortheking_skill_projectile_pulsesniper_red,Muzzle,,fx_m_fortheking_skill_hit_pulsesniper_red,Everyone,,None,None,0,,None,False,0,True,2,170,AttackCountAuto,0,3,EnhanceNextNormalAttack,Standard,0,0,0,0,0,0,0,0,0,0,Damage,Foe,1,Random,12000,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
10503,105,Active,Locale_Event:td_skill_name_marksman_lv3,Locale_Event:td_skill_description_marksman_lv3,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_marksman,icn_skill_marksman_orange,fx_m_fortheking_skill_projectile_pulsesniper_red,Muzzle,,fx_m_fortheking_skill_hit_pulsesniper_red,Everyone,,None,None,0,,None,False,0,True,3,350,AttackCountAuto,0,2,EnhanceNextNormalAttack,Standard,0,0,0,0,0,0,0,0,0,0,Damage,Foe,1,Random,13000,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
10601,106,Passive,Locale_Event:td_skill_name_atkincrease_lv1,Locale_Event:td_skill_description_atkincrease_lv1,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_atkincrease,icn_skill_atkincrease_darkgrey,,None,,,None,,None,None,0,,None,False,0,False,1,210,None,0,0,None,None,0,0,0,0,0,0,0,0,0,0,AtkIncrease,Self,0,None,3,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
10602,106,Passive,Locale_Event:td_skill_name_atkincrease_lv2,Locale_Event:td_skill_description_atkincrease_lv2,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_atkincrease,icn_skill_atkincrease_darkgrey,,None,,,None,,None,None,0,,None,False,0,False,2,310,None,0,0,None,None,0,0,0,0,0,0,0,0,0,0,AtkIncrease,Self,0,None,6,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
10603,106,Passive,Locale_Event:td_skill_name_atkincrease_lv3,Locale_Event:td_skill_description_atkincrease_lv3,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_atkincrease,icn_skill_atkincrease_darkgrey,,None,,,None,,None,None,0,,None,False,0,False,3,390,None,0,0,None,None,0,0,0,0,0,0,0,0,0,0,AtkIncrease,Self,0,None,9,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
10701,107,Active,Locale_Event:td_skill_name_overcharge_lv1,Locale_Event:td_skill_description_overcharge_lv1,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_overcharge,icn_skill_overcharge_indigo,fx_m_fortheking_skill_projectile_railcannon,Muzzle,,fx_m_fortheking_skill_hit_railcannon,HitPoint,,None,None,0,,None,False,0,True,1,300,AttackCountAuto,0,2,EnhanceNextNormalAttack,Standard,900,0,0,0,0,0,0,0,0,0,Damage,Foe,0,Random,4000,0,0,SetDebuff,Foe,0,Random,1001041,300,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
10702,107,Active,Locale_Event:td_skill_name_overcharge_lv2,Locale_Event:td_skill_description_overcharge_lv2,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_overcharge,icn_skill_overcharge_indigo,fx_m_fortheking_skill_projectile_railcannon,Muzzle,,fx_m_fortheking_skill_hit_railcannon,HitPoint,,None,None,0,,None,False,0,True,2,170,AttackCountAuto,0,2,EnhanceNextNormalAttack,Standard,900,0,0,0,0,0,0,0,0,0,Damage,Foe,0,Random,8000,0,0,SetDebuff,Foe,0,Random,1001042,400,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
10703,107,Active,Locale_Event:td_skill_name_overcharge_lv3,Locale_Event:td_skill_description_overcharge_lv3,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_overcharge,icn_skill_overcharge_indigo,fx_m_fortheking_skill_projectile_railcannon,Muzzle,,fx_m_fortheking_skill_hit_railcannon,HitPoint,,None,None,0,,None,False,0,True,3,350,AttackCountAuto,0,1,EnhanceNextNormalAttack,Standard,900,0,0,0,0,0,0,0,0,0,Damage,Foe,0,Random,10000,0,0,SetDebuff,Foe,0,Random,1001043,500,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
10801,108,Passive,Locale_Event:td_skill_name_rpmincrease_lv1,Locale_Event:td_skill_description_rpmincrease_lv1,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_rpmincrease,icn_skill_rpmincrease_darkgrey,,None,,,None,,None,None,0,,None,False,0,False,1,210,None,0,0,None,None,0,0,0,0,0,0,0,0,0,0,RpmIncrease,Self,0,None,1200,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
10802,108,Passive,Locale_Event:td_skill_name_rpmincrease_lv2,Locale_Event:td_skill_description_rpmincrease_lv2,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_rpmincrease,icn_skill_rpmincrease_darkgrey,,None,,,None,,None,None,0,,None,False,0,False,2,310,None,0,0,None,None,0,0,0,0,0,0,0,0,0,0,RpmIncrease,Self,0,None,2400,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
10803,108,Passive,Locale_Event:td_skill_name_rpmincrease_lv3,Locale_Event:td_skill_description_rpmincrease_lv3,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_rpmincrease,icn_skill_rpmincrease_darkgrey,,None,,,None,,None,None,0,,None,False,0,False,3,390,None,0,0,None,None,0,0,0,0,0,0,0,0,0,0,RpmIncrease,Self,0,None,3600,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
10901,109,Active,Locale_Event:td_skill_name_killermissile_lv1,Locale_Event:td_skill_description_killermissile_lv1,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_killermissile,icn_skill_killermissile_brown,fx_m_fortheking_skill_projectile_missile,Muzzle,fx_m_fortheking_skill_fire_missile,fx_m_fortheking_skill_hit_missile,HitPoint,,None,None,0,,None,False,0,False,1,350,CoolTimeAuto,1200,0,MissileProjectile,Standard,400,0,8,7,180,2400,75,0,0,0,Damage,Foe,0,Random,2400,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
10902,109,Active,Locale_Event:td_skill_name_killermissile_lv2,Locale_Event:td_skill_description_killermissile_lv2,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_killermissile,icn_skill_killermissile_brown,fx_m_fortheking_skill_projectile_missile,Muzzle,fx_m_fortheking_skill_fire_missile,fx_m_fortheking_skill_hit_missile,HitPoint,,None,None,0,,None,False,0,False,2,210,CoolTimeAuto,1200,0,MissileProjectile,Standard,400,0,8,7,180,2400,75,0,0,0,Damage,Foe,0,Random,2800,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
10903,109,Active,Locale_Event:td_skill_name_killermissile_lv3,Locale_Event:td_skill_description_killermissile_lv3,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_killermissile,icn_skill_killermissile_brown,fx_m_fortheking_skill_projectile_missile,Muzzle,fx_m_fortheking_skill_fire_missile,fx_m_fortheking_skill_hit_missile,HitPoint,,None,None,0,,None,False,0,False,3,420,CoolTimeAuto,1200,0,MissileProjectile,Standard,400,0,12,7,180,2400,75,0,0,0,Damage,Foe,0,Random,2800,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
11001,110,Passive,Locale_Event:td_skill_name_rangeincrease_lv1,Locale_Event:td_skill_description_rangeincrease_lv1,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_rangeincrease,icn_skill_rangeincrease_darkgrey,,None,,,None,,None,None,0,,None,False,0,False,1,210,None,0,0,None,None,0,0,0,0,0,0,0,0,0,0,RangeIncrease,Self,0,None,150,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
11002,110,Passive,Locale_Event:td_skill_name_rangeincrease_lv2,Locale_Event:td_skill_description_rangeincrease_lv2,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_rangeincrease,icn_skill_rangeincrease_darkgrey,,None,,,None,,None,None,0,,None,False,0,False,2,360,None,0,0,None,None,0,0,0,0,0,0,0,0,0,0,RangeIncrease,Self,0,None,200,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
11003,110,Passive,Locale_Event:td_skill_name_rangeincrease_lv3,Locale_Event:td_skill_description_rangeincrease_lv3,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_rangeincrease,icn_skill_rangeincrease_darkgrey,,None,,,None,,None,None,0,,None,False,0,False,3,460,None,0,0,None,None,0,0,0,0,0,0,0,0,0,0,RangeIncrease,Self,0,None,300,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
11101,111,Active,Locale_Event:td_skill_name_shockwave_lv1,Locale_Event:td_skill_description_shockwave_lv1,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_shockwave,icn_skill_shockwave_yellowbrown,,None,,,None,,None,None,0,fx_m_fortheking_skill_emp,MyPosition,False,0,False,1,350,CoolTimeAuto,1200,0,SelfSetArea,Standard,2000,0,0,0,0,0,0,550,100,0,Damage,Foe,0,Random,2000,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
11102,111,Active,Locale_Event:td_skill_name_shockwave_lv2,Locale_Event:td_skill_description_shockwave_lv2,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_shockwave,icn_skill_shockwave_yellowbrown,,None,,,None,,None,None,0,fx_m_fortheking_skill_emp,MyPosition,False,0,False,2,210,CoolTimeAuto,1200,0,SelfSetArea,Standard,2000,0,0,0,0,0,0,550,100,0,Damage,Foe,0,Random,2500,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
11103,111,Active,Locale_Event:td_skill_name_shockwave_lv3,Locale_Event:td_skill_description_shockwave_lv3,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_shockwave,icn_skill_shockwave_yellowbrown,,None,,,None,,None,None,0,fx_m_fortheking_skill_emp,MyPosition,False,0,False,3,420,CoolTimeAuto,1200,0,SelfSetArea,Standard,2000,0,0,0,0,0,0,550,80,0,Damage,Foe,0,Random,2800,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
11201,112,Passive,Locale_Event:td_skill_name_atkincrease_lv1,Locale_Event:td_skill_description_atkincrease_lv1,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_atkincrease,icn_skill_atkincrease_darkgrey,,None,,,None,,None,None,0,,None,False,0,False,1,210,None,0,0,None,None,0,0,0,0,0,0,0,0,0,0,AtkIncrease,Self,0,None,5,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
11202,112,Passive,Locale_Event:td_skill_name_atkincrease_lv2,Locale_Event:td_skill_description_atkincrease_lv2,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_atkincrease,icn_skill_atkincrease_darkgrey,,None,,,None,,None,None,0,,None,False,0,False,2,360,None,0,0,None,None,0,0,0,0,0,0,0,0,0,0,AtkIncrease,Self,0,None,10,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
11203,112,Passive,Locale_Event:td_skill_name_atkincrease_lv3,Locale_Event:td_skill_description_atkincrease_lv3,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_atkincrease,icn_skill_atkincrease_darkgrey,,None,,,None,,None,None,0,,None,False,0,False,3,460,None,0,0,None,None,0,0,0,0,0,0,0,0,0,0,AtkIncrease,Self,0,None,15,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
11301,113,Active,Locale_Event:td_skill_name_absolutezero_lv1,Locale_Event:td_skill_description_absolutezero_lv1,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_absolutezero,icn_skill_absolutezero_skyblue,,None,,fx_m_fortheking_skill_blizzard,HitPoint,,None,None,0,,None,False,0,False,1,320,CoolTimeAuto,2400,0,SelfRadius,Standard,2600,150,0,0,0,0,0,0,0,0,Damage,Foe,0,Random,10000,0,0,SetDebuff,Foe,4,Random,1001051,50,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
11302,113,Active,Locale_Event:td_skill_name_absolutezero_lv2,Locale_Event:td_skill_description_absolutezero_lv2,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_absolutezero,icn_skill_absolutezero_skyblue,,None,,fx_m_fortheking_skill_blizzard,HitPoint,,None,None,0,,None,False,0,False,2,190,CoolTimeAuto,2200,0,SelfRadius,Standard,2600,150,0,0,0,0,0,0,0,0,Damage,Foe,0,Random,12000,0,0,SetDebuff,Foe,4,Random,1001052,75,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
11303,113,Active,Locale_Event:td_skill_name_absolutezero_lv3,Locale_Event:td_skill_description_absolutezero_lv3,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_absolutezero,icn_skill_absolutezero_skyblue,,None,,fx_m_fortheking_skill_blizzard,HitPoint,,None,None,0,,None,False,0,False,3,380,CoolTimeAuto,2000,0,SelfRadius,Standard,2800,150,0,0,0,0,0,0,0,0,Damage,Foe,0,Random,15000,0,0,SetDebuff,Foe,5,Random,1001053,100,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
11401,114,Passive,Locale_Event:td_skill_name_debuffpowerup_lv1,Locale_Event:td_skill_description_debuffpowerup_lv1,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_debuffpowerup,icn_skill_debuffpowerup_darkgrey,,None,,,None,,None,None,0,,None,False,0,False,1,210,None,0,0,None,None,0,0,0,0,0,0,0,0,0,0,DebuffPowerUp,Self,0,None,400,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
11402,114,Passive,Locale_Event:td_skill_name_debuffpowerup_lv2,Locale_Event:td_skill_description_debuffpowerup_lv2,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_debuffpowerup,icn_skill_debuffpowerup_darkgrey,,None,,,None,,None,None,0,,None,False,0,False,2,340,None,0,0,None,None,0,0,0,0,0,0,0,0,0,0,DebuffPowerUp,Self,0,None,800,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
11403,114,Passive,Locale_Event:td_skill_name_debuffpowerup_lv3,Locale_Event:td_skill_description_debuffpowerup_lv3,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_debuffpowerup,icn_skill_debuffpowerup_darkgrey,,None,,,None,,None,None,0,,None,False,0,False,3,420,None,0,0,None,None,0,0,0,0,0,0,0,0,0,0,DebuffPowerUp,Self,0,None,1200,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
11501,115,Active,Locale_Event:td_skill_name_overcooling_lv1,Locale_Event:td_skill_description_overcooling_lv1,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_overcooling,icn_skill_overcooling_skyblue,,None,,,None,,None,None,0,,None,True,600,False,1,320,CoolTimeAuto,1200,0,Self,Standard,0,0,0,0,0,0,0,0,0,0,SetBuff,Self,0,Random,10011031,600,0,SetBuff,Self,0,Random,10011201,600,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
