id,name_code,attractive_level,condition_scenario_group_id,scenario_title_locale,attractive_scenario_group_id,reward_id,costume
25,3006,10,d_nikke_mihara_04,Locale_NikkeEpisode:d_nikke_mihara_05_title,d_nikke_mihara_05,50,0
26,3007,1,,Locale_NikkeEpisode:d_nikke_belorta_01_title,d_nikke_belorta_01,50,0
27,3007,3,d_nikke_belorta_01,Locale_NikkeEpisode:d_nikke_belorta_02_title,d_nikke_belorta_02,50,0
28,3007,5,d_nikke_belorta_02,Locale_NikkeEpisode:d_nikke_belorta_03_title,d_nikke_belorta_03,50,0
29,3007,7,d_nikke_belorta_03,Locale_NikkeEpisode:d_nikke_belorta_04_title,d_nikke_belorta_04,50,0
30,3007,10,d_nikke_belorta_04,Locale_NikkeEpisode:d_nikke_belorta_05_title,d_nikke_belorta_05,50,0
31,3008,1,,Locale_NikkeEpisode:d_nikke_mica_01_title,d_nikke_mica_01,50,0
32,3008,3,d_nikke_mica_01,Locale_NikkeEpisode:d_nikke_mica_02_title,d_nikke_mica_02,50,0
33,3008,5,d_nikke_mica_02,Locale_NikkeEpisode:d_nikke_mica_03_title,d_nikke_mica_03,50,0
34,3008,7,d_nikke_mica_03,Locale_NikkeEpisode:d_nikke_mica_04_title,d_nikke_mica_04,50,0
35,3008,10,d_nikke_mica_04,Locale_NikkeEpisode:d_nikke_mica_05_title,d_nikke_mica_05,50,0
36,3009,1,,Locale_NikkeEpisode:d_nikke_n102_01_title,d_nikke_n102_01,50,0
37,3009,3,d_nikke_n102_01,Locale_NikkeEpisode:d_nikke_n102_02_title,d_nikke_n102_02,50,0
38,3009,5,d_nikke_n102_02,Locale_NikkeEpisode:d_nikke_n102_03_title,d_nikke_n102_03,50,0
39,3009,7,d_nikke_n102_03,Locale_NikkeEpisode:d_nikke_n102_04_title,d_nikke_n102_04,50,0
40,3009,10,d_nikke_n102_04,Locale_NikkeEpisode:d_nikke_n102_05_title,d_nikke_n102_05,50,0
41,3010,1,,Locale_NikkeEpisode:d_nikke_ether_01_title,d_nikke_ether_01,50,0
42,3010,3,d_nikke_ether_01,Locale_NikkeEpisode:d_nikke_ether_02_title,d_nikke_ether_02,50,0
43,3010,5,d_nikke_ether_02,Locale_NikkeEpisode:d_nikke_ether_03_title,d_nikke_ether_03,50,0
44,3010,7,d_nikke_ether_03,Locale_NikkeEpisode:d_nikke_ether_04_title,d_nikke_ether_04,50,0
45,3010,10,d_nikke_ether_04,Locale_NikkeEpisode:d_nikke_ether_05_title,d_nikke_ether_05,50,0
46,5001,1,,Locale_NikkeEpisode:d_nikke_maxwell_01_title,d_nikke_maxwell_01,50,0
47,5001,3,d_nikke_maxwell_01,Locale_NikkeEpisode:d_nikke_maxwell_02_title,d_nikke_maxwell_02,50,0
48,5001,5,d_nikke_maxwell_02,Locale_NikkeEpisode:d_nikke_maxwell_03_title,d_nikke_maxwell_03,50,0
49,5001,7,d_nikke_maxwell_03,Locale_NikkeEpisode:d_nikke_maxwell_04_title,d_nikke_maxwell_04,50,0
50,5001,10,d_nikke_maxwell_04,Locale_NikkeEpisode:d_nikke_maxwell_05_title,d_nikke_maxwell_05,50,0
51,5002,1,,Locale_NikkeEpisode:d_nikke_sugar_01_title,d_nikke_sugar_01,50,0
52,5002,3,d_nikke_sugar_01,Locale_NikkeEpisode:d_nikke_sugar_02_title,d_nikke_sugar_02,50,0
53,5002,5,d_nikke_sugar_02,Locale_NikkeEpisode:d_nikke_sugar_03_title,d_nikke_sugar_03,50,0
54,5002,7,d_nikke_sugar_03,Locale_NikkeEpisode:d_nikke_sugar_04_title,d_nikke_sugar_04,50,0
55,5002,10,d_nikke_sugar_04,Locale_NikkeEpisode:d_nikke_sugar_05_title,d_nikke_sugar_05,50,0
56,5003,1,,Locale_NikkeEpisode:d_nikke_exia_01_title,d_nikke_exia_01,50,0
57,5003,3,d_nikke_exia_01,Locale_NikkeEpisode:d_nikke_exia_02_title,d_nikke_exia_02,50,0
58,5003,5,d_nikke_exia_02,Locale_NikkeEpisode:d_nikke_exia_03_title,d_nikke_exia_03,50,0
59,5003,7,d_nikke_exia_03,Locale_NikkeEpisode:d_nikke_exia_04_title,d_nikke_exia_04,50,0
60,5003,10,d_nikke_exia_04,Locale_NikkeEpisode:d_nikke_exia_05_title,d_nikke_exia_05,50,0
61,5004,1,,Locale_NikkeEpisode:d_nikke_alice_01_title,d_nikke_alice_01,50,0
62,5004,3,d_nikke_alice_01,Locale_NikkeEpisode:d_nikke_alice_02_title,d_nikke_alice_02,50,0
63,5004,5,d_nikke_alice_02,Locale_NikkeEpisode:d_nikke_alice_03_title,d_nikke_alice_03,50,0
64,5004,7,d_nikke_alice_03,Locale_NikkeEpisode:d_nikke_alice_04_title,d_nikke_alice_04,50,0
65,5004,10,d_nikke_alice_04,Locale_NikkeEpisode:d_nikke_alice_05_title,d_nikke_alice_05,50,0
66,5005,1,,Locale_NikkeEpisode:d_nikke_emma_01_title,d_nikke_emma_01,50,0
67,5005,3,d_nikke_emma_01,Locale_NikkeEpisode:d_nikke_emma_02_title,d_nikke_emma_02,50,0
68,5005,5,d_nikke_emma_02,Locale_NikkeEpisode:d_nikke_emma_03_title,d_nikke_emma_03,50,0
69,5005,7,d_nikke_emma_03,Locale_NikkeEpisode:d_nikke_emma_04_title,d_nikke_emma_04,50,0
70,5005,10,d_nikke_emma_04,Locale_NikkeEpisode:d_nikke_emma_05_title,d_nikke_emma_05,50,0
71,5006,1,,Locale_NikkeEpisode:d_nikke_yuni_01_title,d_nikke_yuni_01,50,0
72,5006,3,d_nikke_yuni_01,Locale_NikkeEpisode:d_nikke_yuni_02_title,d_nikke_yuni_02,50,0
73,5006,5,d_nikke_yuni_02,Locale_NikkeEpisode:d_nikke_yuni_03_title,d_nikke_yuni_03,50,0
74,5006,7,d_nikke_yuni_03,Locale_NikkeEpisode:d_nikke_yuni_04_title,d_nikke_yuni_04,50,0
75,5006,10,d_nikke_yuni_04,Locale_NikkeEpisode:d_nikke_yuni_05_title,d_nikke_yuni_05,50,0
76,5007,1,,Locale_NikkeEpisode:d_nikke_privaty_01_title,d_nikke_privaty_01,50,0
77,5007,3,d_nikke_privaty_01,Locale_NikkeEpisode:d_nikke_privaty_02_title,d_nikke_privaty_02,50,0
78,5007,5,d_nikke_privaty_02,Locale_NikkeEpisode:d_nikke_privaty_03_title,d_nikke_privaty_03,50,0
79,5007,7,d_nikke_privaty_03,Locale_NikkeEpisode:d_nikke_privaty_04_title,d_nikke_privaty_04,50,0
80,5007,10,d_nikke_privaty_04,Locale_NikkeEpisode:d_nikke_privaty_05_title,d_nikke_privaty_05,50,0
81,5010,1,,Locale_NikkeEpisode:d_nikke_frima_01_title,d_nikke_frima_01,50,0
82,5010,3,d_nikke_frima_01,Locale_NikkeEpisode:d_nikke_frima_02_title,d_nikke_frima_02,50,0
83,5010,5,d_nikke_frima_02,Locale_NikkeEpisode:d_nikke_frima_03_title,d_nikke_frima_03,50,0
84,5010,7,d_nikke_frima_03,Locale_NikkeEpisode:d_nikke_frima_04_title,d_nikke_frima_04,50,0
85,5010,10,d_nikke_frima_04,Locale_NikkeEpisode:d_nikke_frima_05_title,d_nikke_frima_05,50,0
86,5011,1,,Locale_NikkeEpisode:d_nikke_liter_01_title,d_nikke_liter_01,50,0
87,5011,3,d_nikke_liter_01,Locale_NikkeEpisode:d_nikke_liter_02_title,d_nikke_liter_02,50,0
88,5011,5,d_nikke_liter_02,Locale_NikkeEpisode:d_nikke_liter_03_title,d_nikke_liter_03,50,0
89,5011,7,d_nikke_liter_03,Locale_NikkeEpisode:d_nikke_liter_04_title,d_nikke_liter_04,50,0
90,5011,10,d_nikke_liter_04,Locale_NikkeEpisode:d_nikke_liter_05_title,d_nikke_liter_05,50,0
91,5012,1,,Locale_NikkeEpisode:d_nikke_snowwhite_01_title,d_nikke_snowwhite_01,50,0
92,5012,3,d_nikke_snowwhite_01,Locale_NikkeEpisode:d_nikke_snowwhite_02_title,d_nikke_snowwhite_02,50,0
93,5012,5,d_nikke_snowwhite_02,Locale_NikkeEpisode:d_nikke_snowwhite_03_title,d_nikke_snowwhite_03,50,0
94,5012,7,d_nikke_snowwhite_03,Locale_NikkeEpisode:d_nikke_snowwhite_04_title,d_nikke_snowwhite_04,50,0
95,5012,10,d_nikke_snowwhite_04,Locale_NikkeEpisode:d_nikke_snowwhite_05_title,d_nikke_snowwhite_05,50,0
96,5013,1,,Locale_NikkeEpisode:d_nikke_isabel_01_title,d_nikke_isabel_01,50,0
97,5013,3,d_nikke_isabel_01,Locale_NikkeEpisode:d_nikke_isabel_02_title,d_nikke_isabel_02,50,0
98,5013,5,d_nikke_isabel_02,Locale_NikkeEpisode:d_nikke_isabel_03_title,d_nikke_isabel_03,50,0
99,5013,7,d_nikke_isabel_03,Locale_NikkeEpisode:d_nikke_isabel_04_title,d_nikke_isabel_04,50,0
100,5013,10,d_nikke_isabel_04,Locale_NikkeEpisode:d_nikke_isabel_05_title,d_nikke_isabel_05,50,0
101,5014,1,,Locale_NikkeEpisode:d_nikke_julia_01_title,d_nikke_julia_01,50,0
102,5014,3,d_nikke_julia_01,Locale_NikkeEpisode:d_nikke_julia_02_title,d_nikke_julia_02,50,0
103,5014,5,d_nikke_julia_02,Locale_NikkeEpisode:d_nikke_julia_03_title,d_nikke_julia_03,50,0
104,5014,7,d_nikke_julia_03,Locale_NikkeEpisode:d_nikke_julia_04_title,d_nikke_julia_04,50,0
105,5014,10,d_nikke_julia_04,Locale_NikkeEpisode:d_nikke_julia_05_title,d_nikke_julia_05,50,0
106,5015,1,,Locale_NikkeEpisode:d_nikke_signal_01_title,d_nikke_signal_01,50,0
107,5015,3,d_nikke_signal_01,Locale_NikkeEpisode:d_nikke_signal_02_title,d_nikke_signal_02,50,0
108,5015,5,d_nikke_signal_02,Locale_NikkeEpisode:d_nikke_signal_03_title,d_nikke_signal_03,50,0
109,5015,7,d_nikke_signal_03,Locale_NikkeEpisode:d_nikke_signal_04_title,d_nikke_signal_04,50,0
110,5015,10,d_nikke_signal_04,Locale_NikkeEpisode:d_nikke_signal_05_title,d_nikke_signal_05,50,0
111,5016,1,,Locale_NikkeEpisode:d_nikke_poli_01_title,d_nikke_poli_01,50,0
112,5016,3,d_nikke_poli_01,Locale_NikkeEpisode:d_nikke_poli_02_title,d_nikke_poli_02,50,0
113,5016,5,d_nikke_poli_02,Locale_NikkeEpisode:d_nikke_poli_03_title,d_nikke_poli_03,50,0
114,5016,7,d_nikke_poli_03,Locale_NikkeEpisode:d_nikke_poli_04_title,d_nikke_poli_04,50,0
115,5016,10,d_nikke_poli_04,Locale_NikkeEpisode:d_nikke_poli_05_title,d_nikke_poli_05,50,0
116,5017,1,,Locale_NikkeEpisode:d_nikke_miranda_01_title,d_nikke_miranda_01,50,0
117,5017,3,d_nikke_miranda_01,Locale_NikkeEpisode:d_nikke_miranda_02_title,d_nikke_miranda_02,50,0
118,5017,5,d_nikke_miranda_02,Locale_NikkeEpisode:d_nikke_miranda_03_title,d_nikke_miranda_03,50,0
119,5017,7,d_nikke_miranda_03,Locale_NikkeEpisode:d_nikke_miranda_04_title,d_nikke_miranda_04,50,0
120,5017,10,d_nikke_miranda_04,Locale_NikkeEpisode:d_nikke_miranda_05_title,d_nikke_miranda_05,50,0
121,5018,1,,Locale_NikkeEpisode:d_nikke_brid_01_title,d_nikke_brid_01,50,0
122,5018,3,d_nikke_brid_01,Locale_NikkeEpisode:d_nikke_brid_02_title,d_nikke_brid_02,50,0
123,5018,5,d_nikke_brid_02,Locale_NikkeEpisode:d_nikke_brid_03_title,d_nikke_brid_03,50,0
124,5018,7,d_nikke_brid_03,Locale_NikkeEpisode:d_nikke_brid_04_title,d_nikke_brid_04,50,0
125,5018,10,d_nikke_brid_04,Locale_NikkeEpisode:d_nikke_brid_05_title,d_nikke_brid_05,50,0
126,5019,1,,Locale_NikkeEpisode:d_nikke_soline_01_title,d_nikke_soline_01,50,0
127,5019,3,d_nikke_soline_01,Locale_NikkeEpisode:d_nikke_soline_02_title,d_nikke_soline_02,50,0
128,5019,5,d_nikke_soline_02,Locale_NikkeEpisode:d_nikke_soline_03_title,d_nikke_soline_03,50,0
129,5019,7,d_nikke_soline_03,Locale_NikkeEpisode:d_nikke_soline_04_title,d_nikke_soline_04,50,0
130,5019,10,d_nikke_soline_04,Locale_NikkeEpisode:d_nikke_soline_05_title,d_nikke_soline_05,50,0
131,5020,1,,Locale_NikkeEpisode:d_nikke_diesel_01_title,d_nikke_diesel_01,50,0
132,5020,3,d_nikke_diesel_01,Locale_NikkeEpisode:d_nikke_diesel_02_title,d_nikke_diesel_02,50,0
133,5020,5,d_nikke_diesel_02,Locale_NikkeEpisode:d_nikke_diesel_03_title,d_nikke_diesel_03,50,0
134,5020,7,d_nikke_diesel_03,Locale_NikkeEpisode:d_nikke_diesel_04_title,d_nikke_diesel_04,50,0
135,5020,10,d_nikke_diesel_04,Locale_NikkeEpisode:d_nikke_diesel_05_title,d_nikke_diesel_05,50,0
136,5021,1,,Locale_NikkeEpisode:d_nikke_centi_01_title,d_nikke_centi_01,50,0
137,5021,3,d_nikke_centi_01,Locale_NikkeEpisode:d_nikke_centi_02_title,d_nikke_centi_02,50,0
138,5021,5,d_nikke_centi_02,Locale_NikkeEpisode:d_nikke_centi_03_title,d_nikke_centi_03,50,0
139,5021,7,d_nikke_centi_03,Locale_NikkeEpisode:d_nikke_centi_04_title,d_nikke_centi_04,50,0
140,5021,10,d_nikke_centi_04,Locale_NikkeEpisode:d_nikke_centi_05_title,d_nikke_centi_05,50,0
141,5022,1,,Locale_NikkeEpisode:d_nikke_vesti_01_title,d_nikke_vesti_01,50,0
142,5022,3,d_nikke_vesti_01,Locale_NikkeEpisode:d_nikke_vesti_02_title,d_nikke_vesti_02,50,0
143,5022,5,d_nikke_vesti_02,Locale_NikkeEpisode:d_nikke_vesti_03_title,d_nikke_vesti_03,50,0
144,5022,7,d_nikke_vesti_03,Locale_NikkeEpisode:d_nikke_vesti_04_title,d_nikke_vesti_04,50,0
145,5022,10,d_nikke_vesti_04,Locale_NikkeEpisode:d_nikke_vesti_05_title,d_nikke_vesti_05,50,0
146,5023,1,,Locale_NikkeEpisode:d_nikke_eunhwa_01_title,d_nikke_eunhwa_01,50,0
147,5023,3,d_nikke_eunhwa_01,Locale_NikkeEpisode:d_nikke_eunhwa_02_title,d_nikke_eunhwa_02,50,0
148,5023,5,d_nikke_eunhwa_02,Locale_NikkeEpisode:d_nikke_eunhwa_03_title,d_nikke_eunhwa_03,50,0
149,5023,7,d_nikke_eunhwa_03,Locale_NikkeEpisode:d_nikke_eunhwa_04_title,d_nikke_eunhwa_04,50,0
150,5023,10,d_nikke_eunhwa_04,Locale_NikkeEpisode:d_nikke_eunhwa_05_title,d_nikke_eunhwa_05,50,0
151,5024,1,,Locale_NikkeEpisode:d_nikke_drake_01_title,d_nikke_drake_01,50,0
152,5024,3,d_nikke_drake_01,Locale_NikkeEpisode:d_nikke_drake_02_title,d_nikke_drake_02,50,0
153,5024,5,d_nikke_drake_02,Locale_NikkeEpisode:d_nikke_drake_03_title,d_nikke_drake_03,50,0
154,5024,7,d_nikke_drake_03,Locale_NikkeEpisode:d_nikke_drake_04_title,d_nikke_drake_04,50,0
155,5024,10,d_nikke_drake_04,Locale_NikkeEpisode:d_nikke_drake_05_title,d_nikke_drake_05,50,0
156,5025,1,,Locale_NikkeEpisode:d_nikke_crow_01_title,d_nikke_crow_01,50,0
157,5025,3,d_nikke_crow_01,Locale_NikkeEpisode:d_nikke_crow_02_title,d_nikke_crow_02,50,0
158,5025,5,d_nikke_crow_02,Locale_NikkeEpisode:d_nikke_crow_03_title,d_nikke_crow_03,50,0
159,5025,7,d_nikke_crow_03,Locale_NikkeEpisode:d_nikke_crow_04_title,d_nikke_crow_04,50,0
160,5025,10,d_nikke_crow_04,Locale_NikkeEpisode:d_nikke_crow_05_title,d_nikke_crow_05,50,0
161,5026,1,,Locale_NikkeEpisode:d_nikke_mary_01_title,d_nikke_mary_01,50,0
162,5026,3,d_nikke_mary_01,Locale_NikkeEpisode:d_nikke_mary_02_title,d_nikke_mary_02,50,0
163,5026,5,d_nikke_mary_02,Locale_NikkeEpisode:d_nikke_mary_03_title,d_nikke_mary_03,50,0
164,5026,7,d_nikke_mary_03,Locale_NikkeEpisode:d_nikke_mary_04_title,d_nikke_mary_04,50,0
165,5026,10,d_nikke_mary_04,Locale_NikkeEpisode:d_nikke_mary_05_title,d_nikke_mary_05,50,0
166,5027,1,,Locale_NikkeEpisode:d_nikke_pepper_01_title,d_nikke_pepper_01,50,0
167,5027,3,d_nikke_pepper_01,Locale_NikkeEpisode:d_nikke_pepper_02_title,d_nikke_pepper_02,50,0
168,5027,5,d_nikke_pepper_02,Locale_NikkeEpisode:d_nikke_pepper_03_title,d_nikke_pepper_03,50,0
169,5027,7,d_nikke_pepper_03,Locale_NikkeEpisode:d_nikke_pepper_04_title,d_nikke_pepper_04,50,0
170,5027,10,d_nikke_pepper_04,Locale_NikkeEpisode:d_nikke_pepper_05_title,d_nikke_pepper_05,50,0
171,5028,1,,Locale_NikkeEpisode:d_nikke_milk_01_title,d_nikke_milk_01,50,0
172,5028,3,d_nikke_milk_01,Locale_NikkeEpisode:d_nikke_milk_02_title,d_nikke_milk_02,50,0
173,5028,5,d_nikke_milk_02,Locale_NikkeEpisode:d_nikke_milk_03_title,d_nikke_milk_03,50,0
174,5028,7,d_nikke_milk_03,Locale_NikkeEpisode:d_nikke_milk_04_title,d_nikke_milk_04,50,0
175,5028,10,d_nikke_milk_04,Locale_NikkeEpisode:d_nikke_milk_05_title,d_nikke_milk_05,50,0
176,5029,1,,Locale_NikkeEpisode:d_nikke_yulha_01_title,d_nikke_yulha_01,50,0
177,5029,3,d_nikke_yulha_01,Locale_NikkeEpisode:d_nikke_yulha_02_title,d_nikke_yulha_02,50,0
178,5029,5,d_nikke_yulha_02,Locale_NikkeEpisode:d_nikke_yulha_03_title,d_nikke_yulha_03,50,0
179,5029,7,d_nikke_yulha_03,Locale_NikkeEpisode:d_nikke_yulha_04_title,d_nikke_yulha_04,50,0
180,5029,10,d_nikke_yulha_04,Locale_NikkeEpisode:d_nikke_yulha_05_title,d_nikke_yulha_05,50,0
181,5030,1,,Locale_NikkeEpisode:d_nikke_admi_01_title,d_nikke_admi_01,50,0
182,5030,3,d_nikke_admi_01,Locale_NikkeEpisode:d_nikke_admi_02_title,d_nikke_admi_02,50,0
183,5030,5,d_nikke_admi_02,Locale_NikkeEpisode:d_nikke_admi_03_title,d_nikke_admi_03,50,0
184,5030,7,d_nikke_admi_03,Locale_NikkeEpisode:d_nikke_admi_04_title,d_nikke_admi_04,50,0
185,5030,10,d_nikke_admi_04,Locale_NikkeEpisode:d_nikke_admi_05_title,d_nikke_admi_05,50,0
186,5031,1,,Locale_NikkeEpisode:d_nikke_guillotine_01_title,d_nikke_guillotine_01,50,0
187,5031,3,d_nikke_guillotine_01,Locale_NikkeEpisode:d_nikke_guillotine_02_title,d_nikke_guillotine_02,50,0
188,5031,5,d_nikke_guillotine_02,Locale_NikkeEpisode:d_nikke_guillotine_03_title,d_nikke_guillotine_03,50,0
189,5031,7,d_nikke_guillotine_03,Locale_NikkeEpisode:d_nikke_guillotine_04_title,d_nikke_guillotine_04,50,0
190,5031,10,d_nikke_guillotine_04,Locale_NikkeEpisode:d_nikke_guillotine_05_title,d_nikke_guillotine_05,50,0
191,5032,1,,Locale_NikkeEpisode:d_nikke_maiden_01_title,d_nikke_maiden_01,50,0
192,5032,3,d_nikke_maiden_01,Locale_NikkeEpisode:d_nikke_maiden_02_title,d_nikke_maiden_02,50,0
193,5032,5,d_nikke_maiden_02,Locale_NikkeEpisode:d_nikke_maiden_03_title,d_nikke_maiden_03,50,0
194,5032,7,d_nikke_maiden_03,Locale_NikkeEpisode:d_nikke_maiden_04_title,d_nikke_maiden_04,50,0
195,5032,10,d_nikke_maiden_04,Locale_NikkeEpisode:d_nikke_maiden_05_title,d_nikke_maiden_05,50,0
196,5033,1,,Locale_NikkeEpisode:d_nikke_ludmilla_01_title,d_nikke_ludmilla_01,50,0
197,5033,3,d_nikke_ludmilla_01,Locale_NikkeEpisode:d_nikke_ludmilla_02_title,d_nikke_ludmilla_02,50,0
198,5033,5,d_nikke_ludmilla_02,Locale_NikkeEpisode:d_nikke_ludmilla_03_title,d_nikke_ludmilla_03,50,0
199,5033,7,d_nikke_ludmilla_03,Locale_NikkeEpisode:d_nikke_ludmilla_04_title,d_nikke_ludmilla_04,50,0
200,5033,10,d_nikke_ludmilla_04,Locale_NikkeEpisode:d_nikke_ludmilla_05_title,d_nikke_ludmilla_05,50,0
201,5034,1,,Locale_NikkeEpisode:d_nikke_rupee_01_title,d_nikke_rupee_01,50,0
202,5034,3,d_nikke_rupee_01,Locale_NikkeEpisode:d_nikke_rupee_02_title,d_nikke_rupee_02,50,0
203,5034,5,d_nikke_rupee_02,Locale_NikkeEpisode:d_nikke_rupee_03_title,d_nikke_rupee_03,50,0
204,5034,7,d_nikke_rupee_03,Locale_NikkeEpisode:d_nikke_rupee_04_title,d_nikke_rupee_04,50,0
205,5034,10,d_nikke_rupee_04,Locale_NikkeEpisode:d_nikke_rupee_05_title,d_nikke_rupee_05,50,0
206,5035,1,,Locale_NikkeEpisode:d_nikke_yan_01_title,d_nikke_yan_01,50,0
207,5035,3,d_nikke_yan_01,Locale_NikkeEpisode:d_nikke_yan_02_title,d_nikke_yan_02,50,0
208,5035,5,d_nikke_yan_02,Locale_NikkeEpisode:d_nikke_yan_03_title,d_nikke_yan_03,50,0
209,5035,7,d_nikke_yan_03,Locale_NikkeEpisode:d_nikke_yan_04_title,d_nikke_yan_04,50,0
210,5035,10,d_nikke_yan_04,Locale_NikkeEpisode:d_nikke_yan_05_title,d_nikke_yan_05,50,0
211,5036,1,,Locale_NikkeEpisode:d_nikke_dolla_01_title,d_nikke_dolla_01,50,0
212,5036,3,d_nikke_dolla_01,Locale_NikkeEpisode:d_nikke_dolla_02_title,d_nikke_dolla_02,50,0
213,5036,5,d_nikke_dolla_02,Locale_NikkeEpisode:d_nikke_dolla_03_title,d_nikke_dolla_03,50,0
214,5036,7,d_nikke_dolla_03,Locale_NikkeEpisode:d_nikke_dolla_04_title,d_nikke_dolla_04,50,0
215,5036,10,d_nikke_dolla_04,Locale_NikkeEpisode:d_nikke_dolla_05_title,d_nikke_dolla_05,50,0
216,5037,1,,Locale_NikkeEpisode:d_nikke_novel_01_title,d_nikke_novel_01,50,0
217,5037,3,d_nikke_novel_01,Locale_NikkeEpisode:d_nikke_novel_02_title,d_nikke_novel_02,50,0
218,5037,5,d_nikke_novel_02,Locale_NikkeEpisode:d_nikke_novel_03_title,d_nikke_novel_03,50,0
219,5037,7,d_nikke_novel_03,Locale_NikkeEpisode:d_nikke_novel_04_title,d_nikke_novel_04,50,0
220,5037,10,d_nikke_novel_04,Locale_NikkeEpisode:d_nikke_novel_05_title,d_nikke_novel_05,50,0
221,5038,1,,Locale_NikkeEpisode:d_nikke_epinel_01_title,d_nikke_epinel_01,50,0
222,5038,3,d_nikke_epinel_01,Locale_NikkeEpisode:d_nikke_epinel_02_title,d_nikke_epinel_02,50,0
223,5038,5,d_nikke_epinel_02,Locale_NikkeEpisode:d_nikke_epinel_03_title,d_nikke_epinel_03,50,0
224,5038,7,d_nikke_epinel_03,Locale_NikkeEpisode:d_nikke_epinel_04_title,d_nikke_epinel_04,50,0
225,5038,10,d_nikke_epinel_04,Locale_NikkeEpisode:d_nikke_epinel_05_title,d_nikke_epinel_05,50,0
226,5039,1,,Locale_NikkeEpisode:d_nikke_folkwang_01_title,d_nikke_folkwang_01,50,0
227,5039,3,d_nikke_folkwang_01,Locale_NikkeEpisode:d_nikke_folkwang_02_title,d_nikke_folkwang_02,50,0
228,5039,5,d_nikke_folkwang_02,Locale_NikkeEpisode:d_nikke_folkwang_03_title,d_nikke_folkwang_03,50,0
229,5039,7,d_nikke_folkwang_03,Locale_NikkeEpisode:d_nikke_folkwang_04_title,d_nikke_folkwang_04,50,0
230,5039,10,d_nikke_folkwang_04,Locale_NikkeEpisode:d_nikke_folkwang_05_title,d_nikke_folkwang_05,50,0
231,5040,1,,Locale_NikkeEpisode:d_nikke_rapunzel_01_title,d_nikke_rapunzel_01,50,0
232,5040,3,d_nikke_rapunzel_01,Locale_NikkeEpisode:d_nikke_rapunzel_02_title,d_nikke_rapunzel_02,50,0
233,5040,5,d_nikke_rapunzel_02,Locale_NikkeEpisode:d_nikke_rapunzel_03_title,d_nikke_rapunzel_03,50,0
234,5040,7,d_nikke_rapunzel_03,Locale_NikkeEpisode:d_nikke_rapunzel_04_title,d_nikke_rapunzel_04,50,0
235,5040,10,d_nikke_rapunzel_04,Locale_NikkeEpisode:d_nikke_rapunzel_05_title,d_nikke_rapunzel_05,50,0
