id,random_group_id,wave_path_group_id,random_chance,wave_represent_monster
10010512,100105,9100512,4,1001201101
10010601,100106,9100601,10,1001102101
10010602,100106,9100602,10,1001102101
10010603,100106,9100603,10,1001102101
10010604,100106,9100604,10,1001102101
10010605,100106,9100605,10,1001102101
10010606,100106,9100606,10,1001102101
10010607,100106,9100607,2,1001102101
10010608,100106,9100608,2,1001102101
10010609,100106,9100609,2,1001102101
10010610,100106,9100610,4,1001102101
10010611,100106,9100611,4,1001102101
10010612,100106,9100612,4,1001102101
10010701,100107,9100701,10,1001108101
10010702,100107,9100702,10,1001108101
10010703,100107,9100703,10,1001108101
10010704,100107,9100704,10,1001108101
10010705,100107,9100705,10,1001108101
10010706,100107,9100706,10,1001108101
10010707,100107,9100707,2,1001108101
10010708,100107,9100708,2,1001108101
10010709,100107,9100709,2,1001108101
10010710,100107,9100710,4,1001108101
10010711,100107,9100711,4,1001108101
10010712,100107,9100712,4,1001108101
10010801,100108,9100801,10,1001109101
10010802,100108,9100802,10,1001109101
10010803,100108,9100803,10,1001109101
10010804,100108,9100804,10,1001109101
10010805,100108,9100805,10,1001109101
10010806,100108,9100806,10,1001109101
10010807,100108,9100807,2,1001109101
10010808,100108,9100808,2,1001109101
10010809,100108,9100809,2,1001109101
10010810,100108,9100810,4,1001109101
10010811,100108,9100811,4,1001109101
10010812,100108,9100812,4,1001109101
10010901,100109,9100901,10,1001110101
10010902,100109,9100902,10,1001110101
10010903,100109,9100903,10,1001110101
10010904,100109,9100904,10,1001110101
10010905,100109,9100905,10,1001110101
10010906,100109,9100906,10,1001110101
10010907,100109,9100907,2,1001110101
10010908,100109,9100908,2,1001110101
10010909,100109,9100909,2,1001110101
10010910,100109,9100910,4,1001110101
10010911,100109,9100911,4,1001110101
10010912,100109,9100912,4,1001110101
10011001,100110,9101001,10,1001202101
10011002,100110,9101002,10,1001202101
10011003,100110,9101003,10,1001202101
10011004,100110,9101004,10,1001202101
10011005,100110,9101005,10,1001202101
10011006,100110,9101006,10,1001202101
10011007,100110,9101007,2,1001202101
10011008,100110,9101008,2,1001202101
10011009,100110,9101009,2,1001202101
10011010,100110,9101010,4,1001202101
10011011,100110,9101011,4,1001202101
10011012,100110,9101012,4,1001202101
10011101,100111,9101101,10,1001108101
10011102,100111,9101102,10,1001108101
10011103,100111,9101103,10,1001108101
10011104,100111,9101104,10,1001108101
10011105,100111,9101105,10,1001108101
10011106,100111,9101106,10,1001108101
10011107,100111,9101107,2,1001108101
10011108,100111,9101108,2,1001108101
10011109,100111,9101109,2,1001108101
10011110,100111,9101110,4,1001108101
10011111,100111,9101111,4,1001108101
10011112,100111,9101112,4,1001108101
10011201,100112,9101201,10,1001110101
10011202,100112,9101202,10,1001110101
10011203,100112,9101203,10,1001110101
10011204,100112,9101204,10,1001110101
10011205,100112,9101205,10,1001110101
10011206,100112,9101206,10,1001110101
10011207,100112,9101207,2,1001110101
10011208,100112,9101208,2,1001110101
10011209,100112,9101209,2,1001110101
10011210,100112,9101210,4,1001110101
10011211,100112,9101211,4,1001110101
10011212,100112,9101212,4,1001110101
10011301,100113,9101301,10,1001107101
10011302,100113,9101302,10,1001107101
10011303,100113,9101303,10,1001107101
10011304,100113,9101304,10,1001107101
10011305,100113,9101305,10,1001107101
10011306,100113,9101306,10,1001107101
10011307,100113,9101307,2,1001107101
10011308,100113,9101308,2,1001107101
10011309,100113,9101309,2,1001107101
10011310,100113,9101310,4,1001107101
10011311,100113,9101311,4,1001107101
10011312,100113,9101312,4,1001107101
10011401,100114,9101401,10,1001108101
10011402,100114,9101402,10,1001108101
10011403,100114,9101403,10,1001108101
10011404,100114,9101404,10,1001108101
10011405,100114,9101405,10,1001108101
10011406,100114,9101406,10,1001108101
10011407,100114,9101407,2,1001108101
10011408,100114,9101408,2,1001108101
10011409,100114,9101409,2,1001108101
10011410,100114,9101410,4,1001108101
10011411,100114,9101411,4,1001108101
10011412,100114,9101412,4,1001108101
10011501,100115,9101501,10,1001203101
10011502,100115,9101502,10,1001203101
10011503,100115,9101503,10,1001203101
10011504,100115,9101504,10,1001203101
10011505,100115,9101505,10,1001203101
10011506,100115,9101506,10,1001203101
10011507,100115,9101507,2,1001203101
10011508,100115,9101508,2,1001203101
10011509,100115,9101509,2,1001203101
10011510,100115,9101510,4,1001203101
10011511,100115,9101511,4,1001203101
10011512,100115,9101512,4,1001203101
10011601,100116,9101601,10,1001111101
10011602,100116,9101602,10,1001111101
10011603,100116,9101603,10,1001111101
10011604,100116,9101604,10,1001111101
10011605,100116,9101605,10,1001111101
10011606,100116,9101606,10,1001111101
10011607,100116,9101607,2,1001111101
10011608,100116,9101608,2,1001111101
10011609,100116,9101609,2,1001111101
10011610,100116,9101610,4,1001111101
10011611,100116,9101611,4,1001111101
10011612,100116,9101612,4,1001111101
10011701,100117,9101701,10,1001113101
10011702,100117,9101702,10,1001113101
10011703,100117,9101703,10,1001113101
10011704,100117,9101704,10,1001113101
10011705,100117,9101705,10,1001113101
10011706,100117,9101706,10,1001113101
10011707,100117,9101707,4,1001113101
10011708,100117,9101708,4,1001113101
10011709,100117,9101709,4,1001113101
10011710,100117,9101710,6,1001113101
10011711,100117,9101711,6,1001113101
10011712,100117,9101712,6,1001113101
10011801,100118,9101801,10,1001111101
10011802,100118,9101802,10,1001111101
10011803,100118,9101803,10,1001111101
10011804,100118,9101804,10,1001111101
10011805,100118,9101805,10,1001111101
10011806,100118,9101806,10,1001111101
10011807,100118,9101807,4,1001111101
10011808,100118,9101808,4,1001111101
10011809,100118,9101809,4,1001111101
10011810,100118,9101810,6,1001111101
10011811,100118,9101811,6,1001111101
10011812,100118,9101812,6,1001111101
10011901,100119,9101901,10,1001108101
10011902,100119,9101902,10,1001108101
10011903,100119,9101903,10,1001108101
10011904,100119,9101904,10,1001108101
10011905,100119,9101905,10,1001108101
10011906,100119,9101906,10,1001108101
10011907,100119,9101907,4,1001108101
10011908,100119,9101908,4,1001108101
10011909,100119,9101909,4,1001108101
10011910,100119,9101910,6,1001108101
10011911,100119,9101911,6,1001108101
10011912,100119,9101912,6,1001108101
10012001,100120,9102001,10,1001202101
10012002,100120,9102002,10,1001202101
10012003,100120,9102003,10,1001202101
10012004,100120,9102004,10,1001202101
10012005,100120,9102005,10,1001202101
10012006,100120,9102006,10,1001202101
10012007,100120,9102007,4,1001202101
10012008,100120,9102008,4,1001202101
10012009,100120,9102009,4,1001202101
10012010,100120,9102010,6,1001202101
10012011,100120,9102011,6,1001202101
10012012,100120,9102012,6,1001202101
10012101,100121,9102101,10,1001111101
10012102,100121,9102102,10,1001111101
10012103,100121,9102103,10,1001111101
10012104,100121,9102104,10,1001111101
10012105,100121,9102105,10,1001111101
10012106,100121,9102106,10,1001111101
10012107,100121,9102107,4,1001111101
10012108,100121,9102108,4,1001111101
10012109,100121,9102109,4,1001111101
10012110,100121,9102110,6,1001111101
10012111,100121,9102111,6,1001111101
10012112,100121,9102112,6,1001111101
10012201,100122,9102201,10,1001112101
10012202,100122,9102202,10,1001112101
10012203,100122,9102203,10,1001112101
10012204,100122,9102204,10,1001112101
10012205,100122,9102205,10,1001112101
10012206,100122,9102206,10,1001112101
10012207,100122,9102207,4,1001112101
10012208,100122,9102208,4,1001112101
10012209,100122,9102209,4,1001112101
10012210,100122,9102210,6,1001112101
10012211,100122,9102211,6,1001112101
10012212,100122,9102212,6,1001112101
10012301,100123,9102301,10,1001115101
10012302,100123,9102302,10,1001115101
10012303,100123,9102303,10,1001115101
10012304,100123,9102304,10,1001115101
10012305,100123,9102305,10,1001115101
10012306,100123,9102306,10,1001115101
10012307,100123,9102307,4,1001115101
10012308,100123,9102308,4,1001115101
10012309,100123,9102309,4,1001115101
10012310,100123,9102310,6,1001115101
10012311,100123,9102311,6,1001115101
10012312,100123,9102312,6,1001115101
10012401,100124,9102401,10,1001113101
10012402,100124,9102402,10,1001113101
10012403,100124,9102403,10,1001113101
10012404,100124,9102404,10,1001113101
10012405,100124,9102405,10,1001113101
10012406,100124,9102406,10,1001113101
10012407,100124,9102407,4,1001113101
10012408,100124,9102408,4,1001113101
10012409,100124,9102409,4,1001113101
10012410,100124,9102410,6,1001113101
10012411,100124,9102411,6,1001113101
10012412,100124,9102412,6,1001113101
10012501,100125,9102501,10,1001204101
10012502,100125,9102502,10,1001204101
10012503,100125,9102503,10,1001204101
10012504,100125,9102504,10,1001204101
10012505,100125,9102505,10,1001204101
10012506,100125,9102506,10,1001204101
10012507,100125,9102507,4,1001204101
10012508,100125,9102508,4,1001204101
10012509,100125,9102509,4,1001204101
10012510,100125,9102510,6,1001204101
10012511,100125,9102511,6,1001204101
10012512,100125,9102512,6,1001204101
10012601,100126,9102601,10,1001115101
10012602,100126,9102602,10,1001115101
10012603,100126,9102603,10,1001115101
10012604,100126,9102604,10,1001115101
10012605,100126,9102605,10,1001115101
10012606,100126,9102606,10,1001115101
10012607,100126,9102607,4,1001115101
10012608,100126,9102608,4,1001115101
10012609,100126,9102609,4,1001115101
10012610,100126,9102610,6,1001115101
10012611,100126,9102611,6,1001115101
10012612,100126,9102612,6,1001115101
10012701,100127,9102701,10,1001112101
10012702,100127,9102702,10,1001112101
10012703,100127,9102703,10,1001112101
10012704,100127,9102704,10,1001112101
10012705,100127,9102705,10,1001112101
10012706,100127,9102706,10,1001112101
10012707,100127,9102707,4,1001112101
10012708,100127,9102708,4,1001112101
10012709,100127,9102709,4,1001112101
10012710,100127,9102710,6,1001112101
10012711,100127,9102711,6,1001112101
10012712,100127,9102712,6,1001112101
10012801,100128,9102801,10,1001113101
10012802,100128,9102802,10,1001113101
10012803,100128,9102803,10,1001113101
10012804,100128,9102804,10,1001113101
10012805,100128,9102805,10,1001113101
10012806,100128,9102806,10,1001113101
10012807,100128,9102807,4,1001113101
10012808,100128,9102808,4,1001113101
10012809,100128,9102809,4,1001113101
10012810,100128,9102810,6,1001113101
10012811,100128,9102811,6,1001113101
10012812,100128,9102812,6,1001113101
10012901,100129,9102901,10,1001115101
10012902,100129,9102902,10,1001115101
10012903,100129,9102903,10,1001115101
10012904,100129,9102904,10,1001115101
10012905,100129,9102905,10,1001115101
10012906,100129,9102906,10,1001115101
10012907,100129,9102907,4,1001115101
10012908,100129,9102908,4,1001115101
10012909,100129,9102909,4,1001115101
10012910,100129,9102910,6,1001115101
10012911,100129,9102911,6,1001115101
10012912,100129,9102912,6,1001115101
10013001,100130,9103001,10,1001203101
10013002,100130,9103002,10,1001203101
10013003,100130,9103003,10,1001203101
10013004,100130,9103004,10,1001203101
10013005,100130,9103005,10,1001203101
10013006,100130,9103006,10,1001203101
10013007,100130,9103007,4,1001203101
10013008,100130,9103008,4,1001203101
10013009,100130,9103009,4,1001203101
10013010,100130,9103010,6,1001203101
10013011,100130,9103011,6,1001203101
10013012,100130,9103012,6,1001203101
10013101,100131,9103101,10,1001113101
10013102,100131,9103102,10,1001113101
10013103,100131,9103103,10,1001113101
10013104,100131,9103104,10,1001113101
10013105,100131,9103105,10,1001113101
10013106,100131,9103106,10,1001113101
10013107,100131,9103107,4,1001113101
10013108,100131,9103108,4,1001113101
10013109,100131,9103109,4,1001113101
10013110,100131,9103110,6,1001113101
10013111,100131,9103111,6,1001113101
10013112,100131,9103112,6,1001113101
10013201,100132,9103201,10,1001112101
10013202,100132,9103202,10,1001112101
10013203,100132,9103203,10,1001112101
10013204,100132,9103204,10,1001112101
10013205,100132,9103205,10,1001112101
10013206,100132,9103206,10,1001112101
10013207,100132,9103207,4,1001112101
10013208,100132,9103208,4,1001112101
10013209,100132,9103209,4,1001112101
10013210,100132,9103210,6,1001112101
10013211,100132,9103211,6,1001112101
10013212,100132,9103212,6,1001112101
10013301,100133,9103301,10,1001115101
10013302,100133,9103302,10,1001115101
10013303,100133,9103303,10,1001115101
10013304,100133,9103304,10,1001115101
10013305,100133,9103305,10,1001115101
10013306,100133,9103306,10,1001115101
10013307,100133,9103307,4,1001115101
10013308,100133,9103308,4,1001115101
10013309,100133,9103309,4,1001115101
10013310,100133,9103310,6,1001115101
10013311,100133,9103311,6,1001115101
10013312,100133,9103312,6,1001115101
10013401,100134,9103401,10,1001115101
10013402,100134,9103402,10,1001115101
10013403,100134,9103403,10,1001115101
10013404,100134,9103404,10,1001115101
10013405,100134,9103405,10,1001115101
10013406,100134,9103406,10,1001115101
10013407,100134,9103407,4,1001115101
10013408,100134,9103408,4,1001115101
10013409,100134,9103409,4,1001115101
10013410,100134,9103410,6,1001115101
10013411,100134,9103411,6,1001115101
10013412,100134,9103412,6,1001115101
10013501,100135,9103501,10,1001205101
10013502,100135,9103502,10,1001205101
10013503,100135,9103503,10,1001205101
10013504,100135,9103504,10,1001205101
10013505,100135,9103505,10,1001205101
10013506,100135,9103506,10,1001205101
10013507,100135,9103507,4,1001205101
10013508,100135,9103508,4,1001205101
10013509,100135,9103509,4,1001205101
10013510,100135,9103510,6,1001205101
10013511,100135,9103511,6,1001205101
10013512,100135,9103512,6,1001205101
10013601,100136,9103601,10,1001111101
10013602,100136,9103602,10,1001111101
10013603,100136,9103603,10,1001111101
10013604,100136,9103604,10,1001111101
10013605,100136,9103605,10,1001111101
10013606,100136,9103606,10,1001111101
10013607,100136,9103607,5,1001111101
10013608,100136,9103608,5,1001111101
10013609,100136,9103609,5,1001111101
10013610,100136,9103610,8,1001111101
10013611,100136,9103611,8,1001111101
10013612,100136,9103612,8,1001111101
10013701,100137,9103701,10,1001113101
10013702,100137,9103702,10,1001113101
10013703,100137,9103703,10,1001113101
10013704,100137,9103704,10,1001113101
10013705,100137,9103705,10,1001113101
10013706,100137,9103706,10,1001113101
10013707,100137,9103707,5,1001113101
10013708,100137,9103708,5,1001113101
10013709,100137,9103709,5,1001113101
10013710,100137,9103710,8,1001113101
10013711,100137,9103711,8,1001113101
10013712,100137,9103712,8,1001113101
10013801,100138,9103801,10,1001111101
10013802,100138,9103802,10,1001111101
10013803,100138,9103803,10,1001111101
10013804,100138,9103804,10,1001111101
10013805,100138,9103805,10,1001111101
10013806,100138,9103806,10,1001111101
10013807,100138,9103807,5,1001111101
10013808,100138,9103808,5,1001111101
10013809,100138,9103809,5,1001111101
10013810,100138,9103810,8,1001111101
10013811,100138,9103811,8,1001111101
10013812,100138,9103812,8,1001111101
10013901,100139,9103901,10,1001108101
10013902,100139,9103902,10,1001108101
10013903,100139,9103903,10,1001108101
10013904,100139,9103904,10,1001108101
10013905,100139,9103905,10,1001108101
10013906,100139,9103906,10,1001108101
10013907,100139,9103907,5,1001108101
10013908,100139,9103908,5,1001108101
10013909,100139,9103909,5,1001108101
10013910,100139,9103910,8,1001108101
10013911,100139,9103911,8,1001108101
10013912,100139,9103912,8,1001108101
10014001,100140,9104001,10,1001202101
10014002,100140,9104002,10,1001202101
10014003,100140,9104003,10,1001202101
10014004,100140,9104004,10,1001202101
10014005,100140,9104005,10,1001202101
10014006,100140,9104006,10,1001202101
10014007,100140,9104007,5,1001202101
10014008,100140,9104008,5,1001202101
10014009,100140,9104009,5,1001202101
10014010,100140,9104010,8,1001202101
10014011,100140,9104011,8,1001202101
10014012,100140,9104012,8,1001202101
10014101,100141,9104101,10,1001111101
10014102,100141,9104102,10,1001111101
10014103,100141,9104103,10,1001111101
10014104,100141,9104104,10,1001111101
10014105,100141,9104105,10,1001111101
10014106,100141,9104106,10,1001111101
10014107,100141,9104107,5,1001111101
10014108,100141,9104108,5,1001111101
10014109,100141,9104109,5,1001111101
10014110,100141,9104110,8,1001111101
10014111,100141,9104111,8,1001111101
10014112,100141,9104112,8,1001111101
10014201,100142,9104201,10,1001112101
10014202,100142,9104202,10,1001112101
10014203,100142,9104203,10,1001112101
10014204,100142,9104204,10,1001112101
10014205,100142,9104205,10,1001112101
10014206,100142,9104206,10,1001112101
10014207,100142,9104207,5,1001112101
10014208,100142,9104208,5,1001112101
10014209,100142,9104209,5,1001112101
10014210,100142,9104210,8,1001112101
10014211,100142,9104211,8,1001112101
10014212,100142,9104212,8,1001112101
10014301,100143,9104301,10,1001115101
10014302,100143,9104302,10,1001115101
10014303,100143,9104303,10,1001115101
10014304,100143,9104304,10,1001115101
10014305,100143,9104305,10,1001115101
10014306,100143,9104306,10,1001115101
10014307,100143,9104307,5,1001115101
10014308,100143,9104308,5,1001115101
10014309,100143,9104309,5,1001115101
10014310,100143,9104310,8,1001115101
10014311,100143,9104311,8,1001115101
10014312,100143,9104312,8,1001115101
10014401,100144,9104401,10,1001113101
10014402,100144,9104402,10,1001113101
10014403,100144,9104403,10,1001113101
10014404,100144,9104404,10,1001113101
10014405,100144,9104405,10,1001113101
10014406,100144,9104406,10,1001113101
10014407,100144,9104407,5,1001113101
10014408,100144,9104408,5,1001113101
10014409,100144,9104409,5,1001113101
10014410,100144,9104410,8,1001113101
10014411,100144,9104411,8,1001113101
10014412,100144,9104412,8,1001113101
10014501,100145,9104501,10,1001204101
10014502,100145,9104502,10,1001204101
10014503,100145,9104503,10,1001204101
10014504,100145,9104504,10,1001204101
10014505,100145,9104505,10,1001204101
10014506,100145,9104506,10,1001204101
10014507,100145,9104507,5,1001204101
10014508,100145,9104508,5,1001204101
10014509,100145,9104509,5,1001204101
10014510,100145,9104510,8,1001204101
10014511,100145,9104511,8,1001204101
10014512,100145,9104512,8,1001204101
10014601,100146,9104601,10,1001115101
10014602,100146,9104602,10,1001115101
10014603,100146,9104603,10,1001115101
10014604,100146,9104604,10,1001115101
10014605,100146,9104605,10,1001115101
10014606,100146,9104606,10,1001115101
10014607,100146,9104607,5,1001115101
10014608,100146,9104608,5,1001115101
10014609,100146,9104609,5,1001115101
10014610,100146,9104610,8,1001115101
10014611,100146,9104611,8,1001115101
10014612,100146,9104612,8,1001115101
10014701,100147,9104701,10,1001112101
10014702,100147,9104702,10,1001112101
10014703,100147,9104703,10,1001112101
10014704,100147,9104704,10,1001112101
10014705,100147,9104705,10,1001112101
10014706,100147,9104706,10,1001112101
10014707,100147,9104707,5,1001112101
10014708,100147,9104708,5,1001112101
10014709,100147,9104709,5,1001112101
10014710,100147,9104710,8,1001112101
10014711,100147,9104711,8,1001112101
10014712,100147,9104712,8,1001112101
10014801,100148,9104801,10,1001113101
10014802,100148,9104802,10,1001113101
10014803,100148,9104803,10,1001113101
10014804,100148,9104804,10,1001113101
10014805,100148,9104805,10,1001113101
10014806,100148,9104806,10,1001113101
10014807,100148,9104807,5,1001113101
10014808,100148,9104808,5,1001113101
10014809,100148,9104809,5,1001113101
10014810,100148,9104810,8,1001113101
10014811,100148,9104811,8,1001113101
10014812,100148,9104812,8,1001113101
10014901,100149,9104901,10,1001115101
10014902,100149,9104902,10,1001115101
10014903,100149,9104903,10,1001115101
10014904,100149,9104904,10,1001115101
10014905,100149,9104905,10,1001115101
10014906,100149,9104906,10,1001115101
10014907,100149,9104907,5,1001115101
10014908,100149,9104908,5,1001115101
10014909,100149,9104909,5,1001115101
10014910,100149,9104910,8,1001115101
10014911,100149,9104911,8,1001115101
10014912,100149,9104912,8,1001115101
10015001,100150,9105001,10,1001203101
10015002,100150,9105002,10,1001203101
10015003,100150,9105003,10,1001203101
10015004,100150,9105004,10,1001203101
10015005,100150,9105005,10,1001203101
10015006,100150,9105006,10,1001203101
10015007,100150,9105007,5,1001203101
10015008,100150,9105008,5,1001203101
10015009,100150,9105009,5,1001203101
10015010,100150,9105010,8,1001203101
10015011,100150,9105011,8,1001203101
10015012,100150,9105012,8,1001203101
10015101,100151,9105101,10,1001113101
10015102,100151,9105102,10,1001113101
10015103,100151,9105103,10,1001113101
10015104,100151,9105104,10,1001113101
10015105,100151,9105105,10,1001113101
10015106,100151,9105106,10,1001113101
10015107,100151,9105107,5,1001113101
10015108,100151,9105108,5,1001113101
10015109,100151,9105109,5,1001113101
10015110,100151,9105110,8,1001113101
10015111,100151,9105111,8,1001113101
10015112,100151,9105112,8,1001113101
10015201,100152,9105201,10,1001112101
10015202,100152,9105202,10,1001112101
10015203,100152,9105203,10,1001112101
10015204,100152,9105204,10,1001112101
10015205,100152,9105205,10,1001112101
10015206,100152,9105206,10,1001112101
10015207,100152,9105207,5,1001112101
10015208,100152,9105208,5,1001112101
10015209,100152,9105209,5,1001112101
10015210,100152,9105210,8,1001112101
10015211,100152,9105211,8,1001112101
10015212,100152,9105212,8,1001112101
10015301,100153,9105301,10,1001115101
10015302,100153,9105302,10,1001115101
10015303,100153,9105303,10,1001115101
10015304,100153,9105304,10,1001115101
10015305,100153,9105305,10,1001115101
10015306,100153,9105306,10,1001115101
10015307,100153,9105307,5,1001115101
10015308,100153,9105308,5,1001115101
10015309,100153,9105309,5,1001115101
10015310,100153,9105310,8,1001115101
10015311,100153,9105311,8,1001115101
10015312,100153,9105312,8,1001115101
10015401,100154,9105401,10,1001115101
10015402,100154,9105402,10,1001115101
10015403,100154,9105403,10,1001115101
10015404,100154,9105404,10,1001115101
10015405,100154,9105405,10,1001115101
10015406,100154,9105406,10,1001115101
10015407,100154,9105407,5,1001115101
10015408,100154,9105408,5,1001115101
10015409,100154,9105409,5,1001115101
10015410,100154,9105410,8,1001115101
10015411,100154,9105411,8,1001115101
10015412,100154,9105412,8,1001115101
10015501,100155,9105501,10,1001205101
10015502,100155,9105502,10,1001205101
10015503,100155,9105503,10,1001205101
10015504,100155,9105504,10,1001205101
10015505,100155,9105505,10,1001205101
10015506,100155,9105506,10,1001205101
10015507,100155,9105507,5,1001205101
10015508,100155,9105508,5,1001205101
10015509,100155,9105509,5,1001205101
10015510,100155,9105510,8,1001205101
10015511,100155,9105511,8,1001205101
10015512,100155,9105512,8,1001205101
10015601,100156,9105601,10,1001111101
10015602,100156,9105602,10,1001111101
10015603,100156,9105603,10,1001111101
10015604,100156,9105604,10,1001111101
10015605,100156,9105605,10,1001111101
10015606,100156,9105606,10,1001111101
10015607,100156,9105607,8,1001111101
10015608,100156,9105608,8,1001111101
10015609,100156,9105609,8,1001111101
10015610,100156,9105610,10,1001111101
10015611,100156,9105611,10,1001111101
10015612,100156,9105612,10,1001111101
10015701,100157,9105701,10,1001113101
10015702,100157,9105702,10,1001113101
10015703,100157,9105703,10,1001113101
10015704,100157,9105704,10,1001113101
10015705,100157,9105705,10,1001113101
10015706,100157,9105706,10,1001113101
10015707,100157,9105707,8,1001113101
10015708,100157,9105708,8,1001113101
10015709,100157,9105709,8,1001113101
10015710,100157,9105710,10,1001113101
10015711,100157,9105711,10,1001113101
10015712,100157,9105712,10,1001113101
10015801,100158,9105801,10,1001111101
10015802,100158,9105802,10,1001111101
10015803,100158,9105803,10,1001111101
10015804,100158,9105804,10,1001111101
10015805,100158,9105805,10,1001111101
10015806,100158,9105806,10,1001111101
10015807,100158,9105807,8,1001111101
10015808,100158,9105808,8,1001111101
10015809,100158,9105809,8,1001111101
10015810,100158,9105810,10,1001111101
10015811,100158,9105811,10,1001111101
10015812,100158,9105812,10,1001111101
10015901,100159,9105901,10,1001108101
10015902,100159,9105902,10,1001108101
10015903,100159,9105903,10,1001108101
10015904,100159,9105904,10,1001108101
10015905,100159,9105905,10,1001108101
10015906,100159,9105906,10,1001108101
10015907,100159,9105907,8,1001108101
10015908,100159,9105908,8,1001108101
10015909,100159,9105909,8,1001108101
10015910,100159,9105910,10,1001108101
10015911,100159,9105911,10,1001108101
10015912,100159,9105912,10,1001108101
10016001,100160,9106001,10,1001202101
10016002,100160,9106002,10,1001202101
10016003,100160,9106003,10,1001202101
10016004,100160,9106004,10,1001202101
10016005,100160,9106005,10,1001202101
10016006,100160,9106006,10,1001202101
10016007,100160,9106007,8,1001202101
10016008,100160,9106008,8,1001202101
10016009,100160,9106009,8,1001202101
10016010,100160,9106010,10,1001202101
10016011,100160,9106011,10,1001202101
10016012,100160,9106012,10,1001202101
10016101,100161,9106101,10,1001111101
10016102,100161,9106102,10,1001111101
10016103,100161,9106103,10,1001111101
10016104,100161,9106104,10,1001111101
10016105,100161,9106105,10,1001111101
10016106,100161,9106106,10,1001111101
10016107,100161,9106107,8,1001111101
10016108,100161,9106108,8,1001111101
10016109,100161,9106109,8,1001111101
10016110,100161,9106110,10,1001111101
10016111,100161,9106111,10,1001111101
10016112,100161,9106112,10,1001111101
10016201,100162,9106201,10,1001112101
10016202,100162,9106202,10,1001112101
10016203,100162,9106203,10,1001112101
10016204,100162,9106204,10,1001112101
10016205,100162,9106205,10,1001112101
10016206,100162,9106206,10,1001112101
10016207,100162,9106207,8,1001112101
10016208,100162,9106208,8,1001112101
10016209,100162,9106209,8,1001112101
10016210,100162,9106210,10,1001112101
10016211,100162,9106211,10,1001112101
10016212,100162,9106212,10,1001112101
10016301,100163,9106301,10,1001115101
10016302,100163,9106302,10,1001115101
10016303,100163,9106303,10,1001115101
10016304,100163,9106304,10,1001115101
10016305,100163,9106305,10,1001115101
10016306,100163,9106306,10,1001115101
10016307,100163,9106307,8,1001115101
10016308,100163,9106308,8,1001115101
10016309,100163,9106309,8,1001115101
10016310,100163,9106310,10,1001115101
10016311,100163,9106311,10,1001115101
10016312,100163,9106312,10,1001115101
10016401,100164,9106401,10,1001113101
10016402,100164,9106402,10,1001113101
10016403,100164,9106403,10,1001113101
10016404,100164,9106404,10,1001113101
10016405,100164,9106405,10,1001113101
10016406,100164,9106406,10,1001113101
10016407,100164,9106407,8,1001113101
10016408,100164,9106408,8,1001113101
10016409,100164,9106409,8,1001113101
10016410,100164,9106410,10,1001113101
10016411,100164,9106411,10,1001113101
10016412,100164,9106412,10,1001113101
10016501,100165,9106501,10,1001204101
10016502,100165,9106502,10,1001204101
10016503,100165,9106503,10,1001204101
10016504,100165,9106504,10,1001204101
10016505,100165,9106505,10,1001204101
10016506,100165,9106506,10,1001204101
