id,shop_type,shop_category,shop_npc_resource_id,price_color_normal,currency_info_display_control,open_contents,name_localkey,description_localkey,renew_type,renew_value,renew_group_id,is_renew_time_display,stage_id,bundle_id,shop_info_group_id,logo_resource_id,bg_resource_id,is_batch_purchase,currency_order_group_id
1300101,MainShop,ShopPvP,200,FFFFFF,True,10,Locale_System:SHOP_PVP_SHOP_TAB,Locale_System:SHOP_NAME_ARENA,AutoDay,0,1000,True,6003021,13001,13001,ele_logo_arena,ele_bg_arena,True,1004
1300201,MainShop,ShopPvP,200,FFFFFF,True,10,Locale_System:SHOP_PVP_SHOP_TAB,Locale_System:SHOP_NAME_ARENA,AutoDay,0,1000,True,6007041,13002,13001,ele_logo_arena,ele_bg_arena,True,1004
1300301,MainShop,ShopPvP,200,FFFFFF,True,10,Locale_System:SHOP_PVP_SHOP_TAB,Locale_System:SHOP_NAME_ARENA,AutoDay,0,1000,True,6011018,13003,13001,ele_logo_arena,ele_bg_arena,True,1004
1300401,MainShop,ShopPvP,200,FFFFFF,True,10,Locale_System:SHOP_PVP_SHOP_TAB,Locale_System:SHOP_NAME_ARENA,AutoDay,0,1000,True,6012033,13004,13001,ele_logo_arena,ele_bg_arena,True,1004
1300501,MainShop,ShopPvP,200,FFFFFF,True,10,Locale_System:SHOP_PVP_SHOP_TAB,Locale_System:SHOP_NAME_ARENA,AutoDay,0,1000,True,6015015,13005,13001,ele_logo_arena,ele_bg_arena,True,1004
1300601,MainShop,ShopPvP,200,FFFFFF,True,10,Locale_System:SHOP_PVP_SHOP_TAB,Locale_System:SHOP_NAME_ARENA,AutoDay,0,1000,True,6018045,13006,13001,ele_logo_arena,ele_bg_arena,True,1004
1300701,MainShop,ShopPvP,200,FFFFFF,True,10,Locale_System:SHOP_PVP_SHOP_TAB,Locale_System:SHOP_NAME_ARENA,AutoDay,0,1000,True,6021050,13007,13001,ele_logo_arena,ele_bg_arena,True,1004
1400101,MainShop,ShopCooperationEvent,933,FFFFFF,True,0,Locale_System:SHOP_COOPERATION_SHOP_TAB,Locale_System:SHOP_NAME_COOPERATION_02,AutoWeek,0,0,True,6001001,14001,14001,ele_logo_cooperation,ele_bg_cooperation,True,1005
1500101,MainShop,ShopTrade,945,FFFFFF,True,0,Locale_System:SHOP_TRADE_SHOP_TAB,Locale_System:SHOP_NAME_TRADE,NoRenew,0,0,False,6021050,15001,15001,ele_logo_trade,ele_bg_trade,False,1006
1700101,MainShop,ShopMileage,907,FFFFFF,True,0,Locale_System:SHOP_MILEAGE_SHOP_TAB,Locale_System:SHOP_NAME_MILEAGE,AutoDay,0,0,True,6001004,17001,17001,ele_logo_mileage,ele_bg_mileage,False,1007
9000101,EventShop,ShopStoryEvent,0,FFFFFF,True,0,Locale_System:SHOP_EVENT_STORY_SHOP_TAB,Locale_System:SHOP_NAME_EVENT_STORY,NoRenew,0,0,False,6001001,90001,0,ele_logo_normal,EVENT_BANNER_NOCALLERID,False,2001
9000201,EventShop,ShopStoryEvent,0,FFFFFF,True,0,Locale_System:SHOP_EVENT_STORY_SHOP_TAB,Locale_System:SHOP_NAME_EVENT_STORY,NoRenew,0,0,False,6001001,90002,0,ele_logo_normal,EVENT_BANNER_HIGHTECHTOY,False,2002
9000301,EventShop,ShopStoryEvent,0,FFFFFF,True,0,Locale_System:SHOP_EVENT_STORY_MIRACLE_SNOW_SHOP_TAB,Locale_System:SHOP_NAME_EVENT_STORY,NoRenew,0,0,False,6001001,90003,0,ele_logo_normal,EVENT_BANNER_HIGHTECHTOY,False,2003
9000501,EventShop,ShopStoryEvent,0,FFFFFF,True,0,Locale_System:SHOP_EVENT_STORY_BRAND_NEW_YEAR_SHOP_TAB,Locale_System:SHOP_NAME_EVENT_STORY,NoRenew,0,0,False,6001001,90005,0,ele_logo_normal,EVENT_BANNER_HIGHTECHTOY,False,2004
9000601,EventShop,ShopStoryEvent,0,FFFFFF,True,0,Locale_System:SHOP_EVENT_STORY_BRAND_D-OUTSIDERS_SHOP_TAB,Locale_System:SHOP_NAME_EVENT_STORY,NoRenew,0,0,False,6001001,90006,0,ele_logo_normal,EVENT_BANNER_D-OUTSIDERS,False,2005
9000701,EventShop,ShopStoryEvent,0,FFFFFF,True,0,Locale_System:SHOP_EVENT_STORY_MAID_IN_VALENTINE_SHOP_TAB,Locale_System:SHOP_NAME_EVENT_STORY,NoRenew,0,0,False,6001001,90007,0,ele_logo_normal,EVENT_BANNER_MADEINVALENTINE,False,2006
9000801,EventShop,ShopStoryEvent,0,FFFFFF,True,0,Locale_System:SHOP_EVENT_STORY_CE_01_SHOP_TAB,Locale_System:SHOP_NAME_EVENT_STORY,NoRenew,0,0,False,6001001,90008,0,ele_logo_normal,EVENT_BANNER_CE_01,False,2007
9001001,EventShop,ShopStoryEvent,0,FFFFFF,True,0,Locale_System:SHOP_EVENT_STORY_BOW-WOW_PARADISE_SHOP_TAB,Locale_System:SHOP_NAME_EVENT_STORY,NoRenew,0,0,False,6001001,90010,0,ele_logo_normal,EVENT_BANNER_BOW-WOWPARADISE,False,2008
9001101,EventShop,ShopStoryEvent,0,FFFFFF,True,0,Locale_System:SHOP_EVENT_STORY_11_SHOP_TAB,Locale_System:SHOP_NAME_EVENT_STORY,NoRenew,0,0,False,6001001,90011,0,ele_logo_normal,EVENT_BANNER_CHERRYBLOSSOM,False,2009
9001201,EventShop,ShopStoryEvent,0,FFFFFF,True,0,Locale_System:SHOP_EVENT_STORY_12_SHOP_TAB,Locale_System:SHOP_NAME_EVENT_STORY,NoRenew,0,0,False,6001001,90012,0,ele_logo_normal,EVENT_BANNER_LTK,False,2010
9001301,EventShop,ShopStoryEvent,0,FFFFFF,True,0,Locale_System:SHOP_EVENT_STORY_13_SHOP_TAB,Locale_System:SHOP_NAME_EVENT_STORY,NoRenew,0,0,False,6001001,90013,0,ele_logo_normal,EVENT_BANNER_OVERZONE,False,2011
9001401,EventShop,ShopStoryEvent,0,FFFFFF,True,0,Locale_System:SHOP_EVENT_STORY_14_SHOP_TAB,Locale_System:SHOP_NAME_EVENT_STORY,NoRenew,0,0,False,6001001,90014,0,ele_logo_normal,EVENT_BANNER_BUNNY777,False,2012
9001501,EventShop,ShopStoryEvent,0,FFFFFF,True,0,Locale_System:SHOP_EVENT_STORY_15_SHOP_TAB,Locale_System:SHOP_NAME_EVENT_STORY,NoRenew,0,0,False,6001001,90015,0,ele_logo_normal,EVENT_BANNER_QUEENSORDER,False,2013
9002001,EventShop,ShopStoryEvent,0,FFFFFF,True,0,Locale_System:SHOP_EVENT_STORY_20_SHOP_TAB,Locale_System:SHOP_NAME_EVENT_STORY,NoRenew,0,0,False,6001001,90020,0,ele_logo_normal,EVENT_BANNER_BLUEWATERISLAND,False,2014
9002201,EventShop,ShopStoryEvent,0,FFFFFF,True,0,Locale_System:SHOP_EVENT_STORY_22_SHOP_TAB,Locale_System:SHOP_NAME_EVENT_STORY,NoRenew,0,0,False,6001001,90022,0,ele_logo_normal,EVENT_BANNER_NYA-NYAPARADISE,False,2015
9002301,EventShop,ShopStoryEvent,0,FFFFFF,True,0,Locale_System:SHOP_EVENT_STORY_23_SHOP_TAB,Locale_System:SHOP_NAME_EVENT_STORY,NoRenew,0,0,False,6001001,90023,0,ele_logo_normal,EVENT_BANNER_GOLDENSHIP,False,2016
9002401,EventShop,ShopStoryEvent,0,FFFFFF,True,0,Locale_System:SHOP_EVENT_STORY_24_SHOP_TAB,Locale_System:SHOP_NAME_EVENT_STORY,NoRenew,0,0,False,6001001,90024,0,ele_logo_normal,EVENT_BANNER_SEAYOUAGAIN,False,2017
9002601,EventShop,ShopStoryEvent,0,FFFFFF,True,0,Locale_System:SHOP_EVENT_STORY_26_SHOP_TAB,Locale_System:SHOP_NAME_EVENT_STORY,NoRenew,0,0,False,6001001,90026,0,ele_logo_normal,EVENT_BANNER_CE002,False,2018
9002801,EventShop,ShopStoryEvent,0,FFFFFF,True,0,Locale_System:SHOP_EVENT_STORY_28_SHOP_TAB,Locale_System:SHOP_NAME_EVENT_STORY,NoRenew,0,0,False,6001001,90028,0,ele_logo_normal,EVENT_BANNER_SCHOOLOFLOCK,False,2019
9002901,EventShop,ShopStoryEvent,0,FFFFFF,True,0,Locale_System:SHOP_EVENT_STORY_29_SHOP_TAB,Locale_System:SHOP_NAME_EVENT_STORY,NoRenew,0,0,False,6001001,90029,0,ele_logo_normal,EVENT_BANNER_DAZZLINGCUPID,False,2020
9003001,EventShop,ShopStoryEvent,0,FFFFFF,True,0,Locale_System:SHOP_EVENT_STORY_30_SHOP_TAB,Locale_System:SHOP_NAME_EVENT_STORY,NoRenew,0,0,False,6001001,90030,0,ele_logo_normal,EVENT_BANNER_ACPUFREEZE,False,2021
9003101,EventShop,ShopStoryEvent,0,FFFFFF,True,0,Locale_System:SHOP_EVENT_STORY_31_SHOP_TAB,Locale_System:SHOP_NAME_EVENT_STORY,NoRenew,0,0,False,6001001,90031,0,ele_logo_normal,EVENT_BANNER_REDASH,False,2022
9003301,EventShop,ShopStoryEvent,0,FFFFFF,True,0,Locale_System:SHOP_EVENT_STORY_33_SHOP_TAB,Locale_System:SHOP_NAME_EVENT_STORY,NoRenew,0,0,False,6001001,90033,0,ele_logo_normal,EVENT_BANNER_ALONESURVIVOR,False,2023
9003401,EventShop,ShopStoryEvent,0,FFFFFF,True,0,Locale_System:SHOP_EVENT_STORY_34_SHOP_TAB,Locale_System:SHOP_NAME_EVENT_STORY,NoRenew,0,0,False,6001001,90034,0,ele_logo_normal,EVENT_BANNER_NEVERLAND,False,2024
9003601,EventShop,ShopStoryEvent,0,FFFFFF,True,0,Locale_System:SHOP_EVENT_STORY_36_SHOP_TAB,Locale_System:SHOP_NAME_EVENT_STORY,NoRenew,0,0,False,6001001,90036,0,ele_logo_normal,EVENT_BANNER_NEWYEARNEWSWORD,False,2025
9003701,EventShop,ShopStoryEvent,0,FFFFFF,True,0,Locale_System:SHOP_EVENT_STORY_37_SHOP_TAB,Locale_System:SHOP_NAME_EVENT_STORY,NoRenew,0,0,False,6001001,90037,0,ele_logo_normal,EVENT_BANNER_LIONHEART,False,2026
9003801,EventShop,ShopStoryEvent,0,FFFFFF,True,0,Locale_System:SHOP_EVENT_STORY_38_SHOP_TAB,Locale_System:SHOP_NAME_EVENT_STORY,NoRenew,0,0,False,6001001,90038,0,ele_logo_normal,EVENT_BANNER_DIRTYBACKYARD,False,2027
9003901,EventShop,ShopStoryEvent,0,FFFFFF,True,0,Locale_System:SHOP_EVENT_STORY_39_SHOP_TAB,Locale_System:SHOP_NAME_EVENT_STORY,NoRenew,0,0,False,6001001,90039,0,ele_logo_normal,EVENT_BANNER_PERFECTMAID,False,2028
9004001,EventShop,ShopStoryEvent,0,FFFFFF,True,0,Locale_System:SHOP_EVENT_STORY_40_SHOP_TAB,Locale_System:SHOP_NAME_EVENT_STORY,NoRenew,0,0,False,6001001,90040,0,ele_logo_normal,EVENT_BANNER_BOOMSDAY,False,2029
9004101,EventShop,ShopStoryEvent,0,FFFFFF,True,0,Locale_System:SHOP_EVENT_STORY_41_SHOP_TAB,Locale_System:SHOP_NAME_EVENT_STORY,NoRenew,0,0,False,6001001,90041,0,ele_logo_normal,EVENT_BANNER_CE003,False,2030
9004301,EventShop,ShopStoryEvent,0,FFFFFF,True,0,Locale_System:SHOP_EVENT_STORY_43_SHOP_TAB,Locale_System:SHOP_NAME_EVENT_STORY,NoRenew,0,0,False,6001001,90043,0,ele_logo_normal,EVENT_BANNER_KILLTHELORD,False,2031
9004401,EventShop,ShopStoryEvent,0,FFFFFF,True,0,Locale_System:SHOP_EVENT_STORY_44_SHOP_TAB,Locale_System:SHOP_NAME_EVENT_STORY,NoRenew,0,0,False,6001001,90044,0,ele_logo_normal,EVENT_BANNER_ONEMORETIME,False,2032
9004501,EventShop,ShopStoryEvent,0,FFFFFF,True,0,Locale_System:SHOP_EVENT_STORY_45_SHOP_TAB,Locale_System:SHOP_NAME_EVENT_STORY,NoRenew,0,0,False,6001001,90045,0,ele_logo_normal,EVENT_BANNER_LASTKINGDOM,False,2033
9004701,EventShop,ShopStoryEvent,0,FFFFFF,True,0,Locale_System:SHOP_EVENT_STORY_47_SHOP_TAB,Locale_System:SHOP_NAME_EVENT_STORY,NoRenew,0,0,False,6001001,90047,0,ele_logo_normal,EVENT_BANNER_DARKHERO,False,2034
9004801,EventShop,ShopStoryEvent,0,FFFFFF,True,0,Locale_System:SHOP_EVENT_STORY_48_SHOP_TAB,Locale_System:SHOP_NAME_EVENT_STORY,NoRenew,0,0,False,6001001,90048,0,ele_logo_normal,EVENT_BANNER_GOLDENCOINRUSH,False,2035
9005001,EventShop,ShopStoryEvent,0,FFFFFF,True,0,Locale_System:SHOP_EVENT_STORY_50_SHOP_TAB,Locale_System:SHOP_NAME_EVENT_STORY,NoRenew,0,0,False,6001001,90050,0,ele_logo_normal,EVENT_BANNER_CLAYMORE,False,2036
9005101,EventShop,ShopStoryEvent,0,FFFFFF,True,0,Locale_System:SHOP_EVENT_STORY_51_SHOP_TAB,Locale_System:SHOP_NAME_EVENT_STORY,NoRenew,0,0,False,6001001,90051,0,ele_logo_normal,EVENT_BANNER_BEAUTYFULLSHOT,False,2037
9005301,EventShop,ShopStoryEvent,0,FFFFFF,True,0,Locale_System:SHOP_EVENT_STORY_53_SHOP_TAB,Locale_System:SHOP_NAME_EVENT_STORY,NoRenew,0,0,False,6001001,90053,0,ele_logo_normal,EVENT_BANNER_JUVENILEDAYS,False,2038
9005401,EventShop,ShopStoryEvent,0,FFFFFF,True,0,Locale_System:SHOP_EVENT_STORY_54_SHOP_TAB,Locale_System:SHOP_NAME_EVENT_STORY,NoRenew,0,0,False,6001001,90054,0,ele_logo_normal,EVENT_BANNER_COLORLESS,False,2039
9005501,EventShop,ShopStoryEvent,0,FFFFFF,True,0,Locale_System:SHOP_EVENT_STORY_55_SHOP_TAB,Locale_System:SHOP_NAME_EVENT_STORY,NoRenew,0,0,False,6001001,90055,0,ele_logo_normal,EVENT_BANNER_CE004,False,2040
9005801,EventShop,ShopStoryEvent,0,FFFFFF,True,0,Locale_System:SHOP_EVENT_STORY_58_SHOP_TAB,Locale_System:SHOP_NAME_EVENT_STORY,NoRenew,0,0,False,6001001,90058,0,ele_logo_normal,EVENT_BANNER_JINXPLAYER,False,2041
9005901,EventShop,ShopStoryEvent,0,FFFFFF,True,0,Locale_System:SHOP_EVENT_STORY_59_SHOP_TAB,Locale_System:SHOP_NAME_EVENT_STORY,NoRenew,0,0,False,6001001,90059,0,ele_logo_normal,EVENT_BANNER_PHANTOMTHIEFVSDETECTIVE,False,2042
9006001,EventShop,ShopStoryEvent,0,FFFFFF,True,0,Locale_System:SHOP_EVENT_STORY_60_SHOP_TAB,Locale_System:SHOP_NAME_EVENT_STORY,NoRenew,0,0,False,6001001,90060,0,ele_logo_normal,EVENT_BANNER_LIFEAGAIN,False,2043
9006101,EventShop,ShopStoryEvent,0,FFFFFF,True,0,Locale_System:SHOP_EVENT_STORY_61_SHOP_TAB,Locale_System:SHOP_NAME_EVENT_STORY,NoRenew,0,0,False,6001001,90061,0,ele_logo_normal,EVENT_BANNER_OLDTALES,False,2044
9006301,EventShop,ShopStoryEvent,0,FFFFFF,True,0,Locale_System:SHOP_EVENT_STORY_63_SHOP_TAB,Locale_System:SHOP_NAME_EVENT_STORY,NoRenew,0,0,False,6001001,90063,0,ele_logo_normal,EVENT_BANNER_SECRETGARDEN,False,2045
9006401,EventShop,ShopStoryEvent,0,FFFFFF,True,0,Locale_System:SHOP_EVENT_STORY_64_SHOP_TAB,Locale_System:SHOP_NAME_EVENT_STORY,NoRenew,0,0,False,6001001,90064,0,ele_logo_normal,EVENT_BANNER_ICEDRAGONSAGA,False,2046
9006601,EventShop,ShopStoryEvent,0,FFFFFF,True,0,Locale_System:SHOP_EVENT_STORY_66_SHOP_TAB,Locale_System:SHOP_NAME_EVENT_STORY,NoRenew,0,0,False,6001001,90066,0,ele_logo_normal,EVENT_BANNER_FOOTSTEPWALKRUN,False,2047
9006801,EventShop,ShopStoryEvent,0,FFFFFF,True,0,Locale_System:SHOP_EVENT_STORY_68_SHOP_TAB,Locale_System:SHOP_NAME_EVENT_STORY,NoRenew,0,0,False,6001001,90068,0,ele_logo_normal,EVENT_BANNER_WISDOMSPRING,False,2048
9006901,EventShop,ShopStoryEvent,0,FFFFFF,True,0,Locale_System:SHOP_EVENT_STORY_69_SHOP_TAB,Locale_System:SHOP_NAME_EVENT_STORY,NoRenew,0,0,False,6001001,90069,0,ele_logo_normal,EVENT_BANNER_ROMANTICVALENTINE,False,2049
9007001,EventShop,ShopStoryEvent,0,FFFFFF,True,0,Locale_System:SHOP_EVENT_STORY_70_SHOP_TAB,Locale_System:SHOP_NAME_EVENT_STORY,NoRenew,0,0,False,6001001,90070,0,ele_logo_normal,EVENT_BANNER_CE005,False,2050
9007201,EventShop,ShopStoryEvent,0,FFFFFF,True,0,Locale_System:SHOP_EVENT_STORY_72_SHOP_TAB,Locale_System:SHOP_NAME_EVENT_STORY,NoRenew,0,0,False,6001001,90072,0,ele_logo_normal,EVENT_BANNER_FORREST,False,2051
9007301,EventShop,ShopStoryEvent,0,FFFFFF,True,0,Locale_System:SHOP_EVENT_STORY_73_SHOP_TAB,Locale_System:SHOP_NAME_EVENT_STORY,NoRenew,0,0,False,6001001,90073,0,ele_logo_normal,EVENT_BANNER_NEWFLAOVR,False,2052
9007401,EventShop,ShopStoryEvent,0,FFFFFF,True,0,Locale_System:SHOP_EVENT_STORY_74_SHOP_TAB,Locale_System:SHOP_NAME_EVENT_STORY,NoRenew,0,0,False,6001001,90074,0,ele_logo_normal,EVENT_BANNER_TRUEFLAVOR,False,2053
9007501,EventShop,ShopStoryEvent,0,FFFFFF,True,0,Locale_System:SHOP_EVENT_STORY_75_SHOP_TAB,Locale_System:SHOP_NAME_EVENT_STORY,NoRenew,0,0,False,6001001,90075,0,ele_logo_normal,EVENT_BANNER_UNBREAKABLESPHERE,False,2054
9007701,EventShop,ShopStoryEvent,0,FFFFFF,True,0,Locale_System:SHOP_EVENT_STORY_77_SHOP_TAB,Locale_System:SHOP_NAME_EVENT_STORY,NoRenew,0,0,False,6001001,90077,0,ele_logo_normal,EVENT_BANNER_ARCANEARCHIVE,True,2055
9007801,EventShop,ShopStoryEvent,0,FFFFFF,True,0,Locale_System:SHOP_EVENT_STORY_78_SHOP_TAB,Locale_System:SHOP_NAME_EVENT_STORY,NoRenew,0,0,False,6001001,90078,0,ele_logo_normal,EVENT_BANNER_LORDFORJUSTICE,True,2056
9007901,EventShop,ShopStoryEvent,0,FFFFFF,True,0,Locale_System:SHOP_EVENT_STORY_79_SHOP_TAB,Locale_System:SHOP_NAME_EVENT_STORY,NoRenew,0,0,False,6001001,90079,0,ele_logo_normal,EVENT_BANNER_CE006,True,2057
9008101,EventShop,ShopStoryEvent,0,FFFFFF,True,0,Locale_System:SHOP_EVENT_STORY_81_SHOP_TAB,Locale_System:SHOP_NAME_EVENT_STORY,NoRenew,0,0,False,6001001,90081,0,ele_logo_normal,EVENT_BANNER_OVERTHEHORIZON,True,2058
9008201,EventShop,ShopStoryEvent,0,FFFFFF,True,0,Locale_System:SHOP_EVENT_STORY_26_SHOP_TAB,Locale_System:SHOP_NAME_EVENT_STORY,NoRenew,0,0,False,6001001,90082,0,ele_logo_normal,EVENT_BANNER_CE002,True,2059
9008401,EventShop,ShopStoryEvent,0,FFFFFF,True,0,Locale_System:SHOP_EVENT_STORY_84_SHOP_TAB,Locale_System:SHOP_NAME_EVENT_STORY,NoRenew,0,0,False,6001001,90084,0,ele_logo_normal,EVENT_BANNER_BOOMTHEGHOST,True,2060
9008601,EventShop,ShopStoryEvent,0,FFFFFF,True,0,Locale_System:SHOP_EVENT_STORY_86_SHOP_TAB,Locale_System:SHOP_NAME_EVENT_STORY,NoRenew,0,0,False,6001001,90086,0,ele_logo_normal,EVENT_BANNER_ABSOLUTE,True,2061
9008801,EventShop,ShopStoryEvent,0,FFFFFF,True,0,Locale_System:SHOP_EVENT_STORY_88_SHOP_TAB,Locale_System:SHOP_NAME_EVENT_STORY,NoRenew,0,0,False,6001001,90088,0,ele_logo_normal,EVENT_BANNER_COINSINRUSH,True,2062
