id,package_group_id,product_type,product_id,product_value
20140401,201404,Currency,99,1500
20140402,201404,Item,9201001,40
20140403,201404,Item,7010002,100
20140501,201405,Currency,99,4200
20140502,201405,Item,7051011,10
20140503,201405,Item,9201001,120
20140601,201406,Currency,99,2300
20140602,201406,Item,9202181,1
20140603,201406,Item,9301002,24
20140604,201406,Item,9140001,24
20140701,201407,Currency,99,1500
20140702,201407,Currency,5200,15
20140801,201408,Currency,99,4200
20140802,201408,Currency,5200,20
20140803,201408,Item,5310301,50
20140901,201409,Currency,99,8000
20140902,201409,Currency,5200,30
20140903,201409,Item,5310301,50
20150101,201501,Currency,99,4200
20150102,201501,Item,9201008,80
20150103,201501,Item,7093001,60
20150201,201502,Currency,99,8000
20150202,201502,Item,9201009,80
20150203,201502,Item,7093001,120
20150301,201503,Currency,99,720
20150302,201503,Item,7091001,100
20150303,201503,Item,7092001,50
20150401,201504,Currency,99,1500
20150402,201504,Item,9201001,40
20150403,201504,Item,7010002,100
20150501,201505,Currency,99,4200
20150502,201505,Item,7051011,10
20150503,201505,Item,9201001,120
20150601,201506,Currency,99,2300
20150602,201506,Item,9202181,1
20150603,201506,Item,9301002,24
20150604,201506,Item,9140001,24
20160101,201601,Currency,99,1200
20160102,201601,Currency,5100,20
20160201,201602,Currency,99,2300
20160202,201602,Currency,5100,20
20160203,201602,Item,9301002,16
20160301,201603,Currency,99,4200
20160302,201603,Currency,5100,30
20160303,201603,Item,9301002,16
20160401,201604,Currency,99,8000
20160402,201604,Currency,5100,30
20160403,201604,Item,9202191,1
20160404,201604,Item,5310301,50
20170101,201701,Currency,99,4200
20170102,201701,Item,9201008,80
20170103,201701,Item,7093002,60
20170201,201702,Currency,99,8000
20170202,201702,Item,9201009,80
20170203,201702,Item,7093002,120
20170301,201703,Currency,99,720
20170302,201703,Item,7091001,100
20170303,201703,Item,7092001,50
20170401,201704,Currency,99,1500
20170402,201704,Item,9201001,40
20170403,201704,Item,7010002,100
20170501,201705,Currency,99,4200
20170502,201705,Item,7051015,10
20170503,201705,Item,9201001,120
20170601,201706,Currency,99,2300
20170602,201706,Item,9202181,1
20170603,201706,Item,9301002,24
20170604,201706,Item,9140001,24
20170701,201707,Currency,99,1500
20170702,201707,Currency,5200,15
20170801,201708,Currency,99,4200
20170802,201708,Currency,5200,20
20170803,201708,Item,5310301,50
20170901,201709,Currency,99,8000
20170902,201709,Currency,5200,30
20170903,201709,Item,5310301,50
20180101,201801,Currency,99,4200
20180102,201801,Item,9201008,80
20180103,201801,Item,7093001,60
20180201,201802,Currency,99,8000
20180202,201802,Item,9201009,80
20180203,201802,Item,7093001,120
20180301,201803,Currency,99,720
20180302,201803,Item,7091001,100
20180303,201803,Item,7092001,50
20180401,201804,Currency,99,1500
20180402,201804,Item,9201001,40
20180403,201804,Item,7010002,100
20180501,201805,Currency,99,4200
20180502,201805,Item,7051015,10
20180503,201805,Item,9201001,120
20180601,201806,Currency,99,2300
20180602,201806,Item,9202181,1
20180603,201806,Item,9301002,24
20180604,201806,Item,9140001,24
20190101,201901,Currency,99,4200
20190102,201901,Item,9201008,80
20190103,201901,Item,7093004,60
20190201,201902,Currency,99,8000
20190202,201902,Item,9201009,80
20190203,201902,Item,7093004,120
20190301,201903,Currency,99,720
20190302,201903,Item,7091001,100
20190303,201903,Item,7092001,50
20190401,201904,Currency,99,1500
20190402,201904,Item,9201001,40
20190403,201904,Item,7010002,100
20190501,201905,Currency,99,4200
20190502,201905,Item,7051011,10
20190503,201905,Item,9201001,120
20190601,201906,Currency,99,2300
20190602,201906,Item,9202181,1
20190603,201906,Item,9301002,24
20190604,201906,Item,9140001,24
20190701,201907,Currency,99,1500
20190702,201907,Currency,5200,15
20190801,201908,Currency,99,4200
20190802,201908,Currency,5200,20
20190803,201908,Item,5310301,50
20190901,201909,Currency,99,8000
20190902,201909,Currency,5200,30
20190903,201909,Item,5310301,50
20200101,202001,Currency,99,1200
20200102,202001,Currency,5100,20
20200201,202002,Currency,99,2300
20200202,202002,Currency,5100,20
20200203,202002,Item,7010002,80
20200301,202003,Currency,99,4200
20200302,202003,Currency,5100,30
20200303,202003,Item,7010002,80
20200401,202004,Currency,99,8000
20200402,202004,Currency,5100,30
20200403,202004,Item,9210002,1
20210101,202101,Currency,99,4200
20210102,202101,Item,9201008,80
20210103,202101,Item,7093001,60
20210201,202102,Currency,99,8000
20210202,202102,Item,9201009,80
20210203,202102,Item,7093001,120
20210301,202103,Currency,99,720
20210302,202103,Item,7091001,100
20210303,202103,Item,7092001,50
20210401,202104,Currency,99,1500
20210402,202104,Item,9201001,40
20210403,202104,Item,7010002,100
20210501,202105,Currency,99,4200
20210502,202105,Item,7051011,10
20210503,202105,Item,9201001,120
20210601,202106,Currency,99,2300
20210602,202106,Item,9202181,1
20210603,202106,Item,9301002,24
20210604,202106,Item,9140001,24
20210701,202107,Currency,99,1500
20210702,202107,Currency,5200,15
20210801,202108,Currency,99,4200
20210802,202108,Currency,5200,20
20210803,202108,Item,5310301,50
20210901,202109,Currency,99,8000
20210902,202109,Currency,5200,30
20210903,202109,Item,5310301,50
20220101,202201,Currency,99,4200
20220102,202201,Item,9201008,80
20220103,202201,Item,7093003,60
20220201,202202,Currency,99,8000
20220202,202202,Item,9201009,80
20220203,202202,Item,7093003,120
20220301,202203,Currency,99,720
20220302,202203,Item,7091001,100
20220303,202203,Item,7092001,50
20220401,202204,Currency,99,1500
20220402,202204,Item,9201001,40
20220403,202204,Item,7010002,100
20220501,202205,Currency,99,4200
20220502,202205,Item,7051009,10
20220503,202205,Item,9201001,120
20220601,202206,Currency,99,2300
20220602,202206,Item,9202181,1
20220603,202206,Item,9301002,24
20220604,202206,Item,9140001,24
20220701,202207,Currency,99,1500
20220702,202207,Currency,5200,15
20220801,202208,Currency,99,4200
20220802,202208,Currency,5200,20
20220803,202208,Item,5310301,50
20220901,202209,Currency,99,8000
20220902,202209,Currency,5200,30
20220903,202209,Item,5310301,50
20230101,202301,Currency,99,100
20230102,202301,Item,5310301,2
20230201,202302,Currency,99,320
20230202,202302,Currency,5200,5
20230301,202303,Currency,99,1500
20230302,202303,Currency,5200,5
20230303,202303,Currency,5100,10
20230304,202303,Item,9140001,20
20230305,202303,Item,7010002,20
20230401,202304,Currency,99,2300
20230402,202304,Currency,5200,10
20230403,202304,Currency,5100,10
20230404,202304,Item,9140001,30
20230405,202304,Item,7010002,20
20230501,202305,Currency,99,4200
20230502,202305,Item,9203002,1
20230503,202305,Item,9201008,20
20230504,202305,Item,9201009,10
20240101,202401,Currency,99,1500
20240102,202401,Currency,5200,15
20240201,202402,Currency,99,4200
20240202,202402,Currency,5200,20
20240203,202402,Item,5310301,50
20240301,202403,Currency,99,8000
20240302,202403,Currency,5200,30
20240303,202403,Item,5310301,50
20240401,202404,Currency,99,2300
20240402,202404,Item,7080001,1
20240403,202404,Item,7010002,300
20240501,202405,Currency,99,4200
20240502,202405,Item,7080001,3
20240503,202405,Item,7010002,500
20240601,202406,Currency,99,1200
20240602,202406,Currency,5100,20
20240701,202407,Currency,99,2300
20240702,202407,Currency,5100,20
20240703,202407,Item,7010002,80
20240801,202408,Currency,99,4200
20240802,202408,Currency,5100,30
20240803,202408,Item,7010002,80
20240901,202409,Currency,99,8000
20240902,202409,Currency,5100,30
20240903,202409,Item,9210002,1
20250101,202501,Currency,99,4200
20250102,202501,Item,9201008,80
20250103,202501,Item,7093002,60
20250201,202502,Currency,99,8000
20250202,202502,Item,9201009,80
20250203,202502,Item,7093002,120
20250301,202503,Currency,99,720
20250302,202503,Item,7091001,100
20250303,202503,Item,7092001,50
20250401,202504,Currency,99,1500
20250402,202504,Item,9201001,40
20250403,202504,Item,7010002,100
20250501,202505,Currency,99,4200
20250502,202505,Item,7051012,10
20250503,202505,Item,9201001,120
20250601,202506,Currency,99,2300
20250602,202506,Item,9202181,1
20250603,202506,Item,9301002,24
20250604,202506,Item,9140001,24
20260101,202601,Currency,99,1500
20260102,202601,Currency,5200,15
20260201,202602,Currency,99,4200
20260202,202602,Currency,5200,20
20260203,202602,Item,5310301,50
20260301,202603,Currency,99,8000
20260302,202603,Currency,5200,30
20260303,202603,Item,5310301,50
20260401,202604,Currency,99,4200
20260402,202604,Item,9201008,80
20260403,202604,Item,7093003,60
20260501,202605,Currency,99,8000
20260502,202605,Item,9201009,80
20260503,202605,Item,7093003,120
20260601,202606,Currency,99,720
20260602,202606,Item,7091001,100
20260603,202606,Item,7092001,50
20260701,202607,Currency,99,1500
20260702,202607,Item,9201001,40
20260703,202607,Item,7010002,100
20260801,202608,Currency,99,4200
20260802,202608,Item,7051011,10
20260803,202608,Item,9201001,120
20260901,202609,Currency,99,2300
20260902,202609,Item,9202181,1
20260903,202609,Item,9301002,24
20260904,202609,Item,9140001,24
20261001,202610,Currency,99,4200
20261002,202610,Item,7080001,3
20261003,202610,Item,7010002,500
20270101,202701,Currency,99,4200
20270102,202701,Item,9201008,80
20270103,202701,Item,7093003,60
20270201,202702,Currency,99,8000
20270202,202702,Item,9201009,80
20270203,202702,Item,7093003,120
20270301,202703,Currency,99,720
20270302,202703,Item,7091001,100
20270303,202703,Item,7092001,50
20270401,202704,Currency,99,1500
20270402,202704,Item,9201001,40
20270403,202704,Item,7010002,100
20270501,202705,Currency,99,4200
20270502,202705,Item,7051011,10
20270503,202705,Item,9201001,120
20270601,202706,Currency,99,2300
20270602,202706,Item,9202181,1
20270603,202706,Item,9301002,24
20270604,202706,Item,9140001,24
20270701,202707,Currency,99,4200
20270702,202707,Item,7080001,3
20270703,202707,Item,7010002,500
20290101,202901,Currency,99,1500
20290102,202901,Currency,5200,15
20290201,202902,Currency,99,4200
20290202,202902,Currency,5200,20
20290203,202902,Item,5310301,50
20290301,202903,Currency,99,8000
20290302,202903,Currency,5200,30
20290303,202903,Item,5310301,50
20290401,202904,Currency,99,4200
20290402,202904,Item,9201008,80
20290403,202904,Item,7093004,60
20290501,202905,Currency,99,8000
20290502,202905,Item,9201009,80
20290503,202905,Item,7093004,120
20290601,202906,Currency,99,720
20290602,202906,Item,7091001,100
20290603,202906,Item,7092001,50
20290701,202907,Currency,99,1500
20290702,202907,Item,9201001,40
20290703,202907,Item,7010002,100
20290801,202908,Currency,99,4200
20290802,202908,Item,7051011,10
20290803,202908,Item,9201001,120
20290901,202909,Currency,99,2300
20290902,202909,Item,9202181,1
20290903,202909,Item,9301002,24
20290904,202909,Item,9140001,24
20291001,202910,Currency,99,4200
20291002,202910,Item,7080001,3
20291003,202910,Item,7010002,500
20300101,203001,Currency,99,100
20300102,203001,Item,5310301,2
20300201,203002,Currency,99,320
20300202,203002,Currency,5100,5
20300301,203003,Currency,99,1500
20300302,203003,Currency,5200,15
20300303,203003,Item,9140001,20
20300401,203004,Currency,99,2300
20300402,203004,Item,7091001,200
20300403,203004,Item,7092001,100
20300404,203004,Item,7010002,50
20300501,203005,Currency,99,4200
20300502,203005,Currency,5200,40
20310101,203101,Currency,99,1500
20310102,203101,Currency,5200,15
20310201,203102,Currency,99,4200
20310202,203102,Currency,5200,20
20310203,203102,Item,5310301,50
20310301,203103,Currency,99,8000
20310302,203103,Currency,5200,30
20310303,203103,Item,5310301,50
20310401,203104,Currency,99,4200
20310402,203104,Item,9201008,80
20310403,203104,Item,7093002,60
20310501,203105,Currency,99,8000
20310502,203105,Item,9201009,80
20310503,203105,Item,7093002,120
20310601,203106,Currency,99,720
20310602,203106,Item,7091001,100
20310603,203106,Item,7092001,50
20310701,203107,Currency,99,1500
20310702,203107,Item,9201001,40
20310703,203107,Item,7010002,100
20310801,203108,Currency,99,4200
20310802,203108,Item,7051011,10
20310803,203108,Item,9201001,120
20310901,203109,Currency,99,2300
20310902,203109,Item,9202181,1
20310903,203109,Item,9301002,24
20310904,203109,Item,9140001,24
20311001,203110,Currency,99,4200
20311002,203110,Item,7080001,3
20311003,203110,Item,7010002,500
20320401,203204,Currency,99,4200
20320402,203204,Item,9201008,80
20320403,203204,Item,7093002,60
20320501,203205,Currency,99,8000
20320502,203205,Item,9201009,80
20320503,203205,Item,7093002,120
20320601,203206,Currency,99,720
20320602,203206,Item,7091001,100
20320603,203206,Item,7092001,50
20320701,203207,Currency,99,1500
20320702,203207,Item,9201001,40
20320703,203207,Item,7010002,100
20320801,203208,Currency,99,4200
20320802,203208,Item,7051009,10
20320803,203208,Item,9201001,120
20320901,203209,Currency,99,2300
20320902,203209,Item,9202181,1
20320903,203209,Item,9301002,24
20320904,203209,Item,9140001,24
20321001,203210,Currency,99,4200
20321002,203210,Item,7080001,3
20321003,203210,Item,7010002,500
41001,41,Item,7061006,1
41002,42,Item,7061006,2
41003,43,Item,7061006,4
41004,44,Item,7061006,6
51001,51,Item,7061007,1
51002,52,Item,7061007,2
51003,53,Item,7061007,4
51004,54,Item,7061007,6
81001,81,Item,7061008,1
81002,82,Item,7061008,2
81003,83,Item,7061008,4
81004,84,Item,7061008,6
91001,91,Item,7061009,1
91002,92,Item,7061009,2
91003,93,Item,7061009,4
91004,94,Item,7061009,6
91005,95,Item,7061010,6
101001,101,Item,7061011,1
101002,102,Item,7061011,2
101003,103,Item,7061011,4
101004,104,Item,7061011,6
101005,105,Item,7061012,6
101101,111,Item,7061013,1
101102,112,Item,7061013,2
101103,113,Item,7061013,4
101104,114,Item,7061013,6
121001,121,Item,7061014,1
121002,122,Item,7061014,2
121003,123,Item,7061014,4
121004,124,Item,7061014,6
131001,131,Item,7061015,1
131002,132,Item,7061015,2
131003,133,Item,7061015,4
131004,134,Item,7061015,6
141001,141,Item,7061016,1
141002,142,Item,7061016,2
141003,143,Item,7061016,4
141004,144,Item,7061016,6
141005,145,Item,7061017,6
151001,151,Item,7061018,1
151002,152,Item,7061018,2
151003,153,Item,7061018,4
151004,154,Item,7061018,6
151005,155,Item,7061019,6
161001,161,Item,7061020,1
161002,162,Item,7061020,2
161003,163,Item,7061020,4
161004,164,Item,7061020,6
171001,171,Item,7061021,1
171002,172,Item,7061021,2
171003,173,Item,7061021,4
171004,174,Item,7061021,6
181001,181,Item,7061022,1
181002,182,Item,7061022,2
181003,183,Item,7061022,4
181004,184,Item,7061022,6
191001,191,Item,7061023,1
191002,192,Item,7061023,2
191003,193,Item,7061023,4
191004,194,Item,7061023,6
191005,195,Item,7061024,6
201001,201,Item,7061025,1
201002,202,Item,7061025,2
201003,203,Item,7061025,4
201004,204,Item,7061025,6
201005,205,Item,7061026,6
211001,211,Item,7061027,1
211002,212,Item,7061027,2
211003,213,Item,7061027,4
211004,214,Item,7061027,6
211005,215,Item,7061028,6
221001,221,Item,7061029,1
221002,222,Item,7061029,2
221003,223,Item,7061029,4
221004,224,Item,7061029,6
221005,225,Item,7061030,6
231001,231,Item,7061031,1
231002,232,Item,7061031,2
231003,233,Item,7061031,4
231004,234,Item,7061031,6
241001,241,Item,7061032,1
241002,242,Item,7061032,2
241003,243,Item,7061032,4
241004,244,Item,7061032,6
251001,251,Item,7061033,1
251002,252,Item,7061033,2
251003,253,Item,7061033,4
251004,254,Item,7061033,6
20340101,203401,Currency,99,1500
20340201,203402,Currency,99,4200
20340301,203403,Currency,99,8000
20360101,203601,Currency,99,1500
20360201,203602,Currency,99,4200
20360301,203603,Currency,99,8000
20720101,207201,Currency,99,1500
20720201,207202,Currency,99,4200
20720301,207203,Currency,99,8000
20960101,209601,Currency,99,1500
20960201,209602,Currency,99,4200
20960301,209603,Currency,99,8000
21320101,213201,Currency,99,1500
21320201,213202,Currency,99,4200
21320301,213203,Currency,99,8000
20520101,205201,Currency,99,100
20520102,205201,Item,5310301,2
20520201,205202,Currency,99,320
20520202,205202,Currency,5100,5
20520521,205203,Currency,99,1500
20520522,205203,Currency,5200,15
20520523,205203,Item,9140001,20
20520401,205204,Currency,99,2300
20520402,205204,Item,9201008,26
20520403,205204,Item,9201009,13
20520404,205204,Item,7010002,50
20520501,205205,Currency,99,4200
20520502,205205,Currency,5200,40
21070101,210701,Currency,99,100
21070102,210701,Item,5310301,2
21070201,210702,Currency,5100,10
21070301,210703,Currency,99,1500
21070302,210703,Currency,5200,15
21070303,210703,Item,9140001,20
21070401,210704,Currency,99,2300
21070402,210704,Item,9110001,300
21070403,210704,Item,9120001,50
21070404,210704,Item,9140001,50
21070501,210705,Currency,99,4200
21070502,210705,Currency,5200,40
21310101,213101,Currency,99,100
21310102,213101,Item,5310301,2
21310201,213102,Currency,5100,10
21310301,213103,Currency,99,100
21310401,213104,Currency,99,1500
21310402,213104,Currency,5200,15
21310403,213104,Item,9140001,20
21310501,213105,Currency,99,100
21310601,213106,Currency,99,1500
21310602,213106,Currency,5200,10
21310603,213106,Item,9440104,10
21310701,213107,Currency,99,100
21310801,213108,Currency,5200,1
21310901,213109,Currency,99,2300
21310902,213109,Currency,5200,10
21310903,213109,Item,7080001,3
21311001,213110,Currency,99,100
21311101,213111,Currency,5200,1
21311201,213112,Currency,99,4200
21311202,213112,Currency,5200,30
21311203,213112,Item,9440105,10
21311301,213113,Item,9210002,1
21370101,213701,Currency,99,100
21370102,213701,Item,5310301,2
21370201,213702,Currency,5100,10
21370301,213703,Currency,99,100
21370401,213704,Currency,99,1500
21370402,213704,Currency,5200,15
21370403,213704,Item,9140001,20
21370501,213705,Currency,99,100
21370601,213706,Currency,99,1500
21370602,213706,Currency,5200,10
21370603,213706,Item,9440104,10
21370701,213707,Currency,99,100
21370801,213708,Currency,5200,1
21370901,213709,Currency,99,2300
21370902,213709,Currency,5200,10
21370903,213709,Item,7080001,3
21371001,213710,Currency,99,100
21371101,213711,Currency,5200,1
21371201,213712,Currency,99,4200
21371202,213712,Currency,5200,30
21371203,213712,Item,9440105,10
21371301,213713,Item,9210002,1
20640101,206401,Currency,99,1500
20640102,206401,Currency,5200,5
20640103,206401,Currency,5100,10
20640104,206401,Item,9140001,180
20640201,206402,Currency,99,4200
20640202,206402,Currency,5200,10
20640203,206402,Currency,5100,15
20640204,206402,Item,7080001,2
20640205,206402,Item,7091001,600
20640206,206402,Item,7091002,450
20640207,206402,Item,7091003,150
20640301,206403,Currency,99,8000
20640302,206403,Currency,5200,10
20640303,206403,Currency,5100,15
20640304,206403,Item,7080001,3
20640305,206403,Item,7092001,600
20640306,206403,Item,7092002,450
20640307,206403,Item,7092003,150
21010101,2101010,Currency,99,1500
21010102,2101010,Currency,5200,15
21010201,2101020,Currency,99,4200
21010202,2101020,Currency,5200,20
21010203,2101020,Item,5310301,50
21010301,2101030,Currency,99,8000
21010302,2101030,Currency,5200,30
21010303,2101030,Item,5310301,50
22010111,2201011,Currency,99,4200
22010112,2201011,Item,9201008,80
22010113,2201011,Item,7093001,60
22010121,2201012,Currency,99,4200
22010122,2201012,Item,9201008,80
22010123,2201012,Item,7093002,60
22010131,2201013,Currency,99,4200
22010132,2201013,Item,9201008,80
22010133,2201013,Item,7093003,60
22010141,2201014,Currency,99,4200
22010142,2201014,Item,9201008,80
22010143,2201014,Item,7093004,60
22010151,2201015,Currency,99,4200
22010152,2201015,Item,9201008,80
22010153,2201015,Item,7093005,60
22010211,2201021,Currency,99,8000
22010212,2201021,Item,9201009,80
22010213,2201021,Item,7093001,120
22010221,2201022,Currency,99,8000
22010222,2201022,Item,9201009,80
22010223,2201022,Item,7093002,120
22010231,2201023,Currency,99,8000
22010232,2201023,Item,9201009,80
22010233,2201023,Item,7093003,120
22010241,2201024,Currency,99,8000
22010242,2201024,Item,9201009,80
22010243,2201024,Item,7093004,120
22010251,2201025,Currency,99,8000
22010252,2201025,Item,9201009,80
22010253,2201025,Item,7093005,120
22010301,2201030,Currency,99,720
22010302,2201030,Item,7091001,100
22010303,2201030,Item,7092001,50
22010401,2201040,Currency,99,1500
22010402,2201040,Item,9201001,40
22010403,2201040,Item,7010002,100
22010511,2201051,Currency,99,4200
22010512,2201051,Item,7051009,10
22010513,2201051,Item,9201001,120
22010521,2201052,Currency,99,4200
22010522,2201052,Item,7051010,10
22010523,2201052,Item,9201001,120
22010531,2201053,Currency,99,4200
22010532,2201053,Item,7051011,10
22010533,2201053,Item,9201001,120
22010541,2201054,Currency,99,4200
22010542,2201054,Item,7051012,10
22010543,2201054,Item,9201001,120
22010551,2201055,Currency,99,4200
22010552,2201055,Item,7051015,10
22010553,2201055,Item,9201001,120
22010601,2201060,Currency,99,2300
22010602,2201060,Item,9202181,1
22010603,2201060,Item,9301002,24
22010604,2201060,Item,9140001,24
