id,stepup_group_id,package_group_id,step,previous_package_id,is_last_step,product_effieciency,buy_limit_type,is_limit,buy_limit_count,is_free,midas_product_id,name_localkey,description_localkey,product_resource_id
203902,2039,203002,2,203901,False,4,Account,True,1,False,10203902,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_02_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_weekly_01
203903,2039,203003,3,203902,False,3,Account,True,1,False,10203903,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_03_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_02_03
203904,2039,203004,4,203903,False,3,Account,True,1,False,10203904,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_04_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_02_04
203905,2039,203005,5,203904,True,3,Account,True,1,False,10203905,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_05_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_02_05
204201,2042,203001,1,0,False,0,Account,True,1,True,10204201,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_01_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_ce002_01
204202,2042,203002,2,204201,False,4,Account,True,1,False,10204202,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_02_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_ce002_02
204203,2042,203003,3,204202,False,3,Account,True,1,False,10204203,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_03_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_ce002_03
204204,2042,203004,4,204203,False,3,Account,True,1,False,10204204,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_04_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_ce002_04
204205,2042,203005,5,204204,True,3,Account,True,1,False,10204205,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_05_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_ce002_05
205201,2052,205201,1,0,False,0,Account,True,1,True,10205201,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_01_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_01_01
205202,2052,205202,2,205201,False,4,Account,True,1,False,10205202,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_02_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_weekly_01
205203,2052,205203,3,205202,False,3,Account,True,1,False,10205203,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_03_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_02_03
205204,2052,205204,4,205203,False,3,Account,True,1,False,10205204,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_04_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_03_04
205205,2052,205205,5,205204,True,3,Account,True,1,False,10205205,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_05_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_02_05
205701,2057,205201,1,0,False,0,Account,True,1,True,10205701,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_01_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_01_01
205702,2057,205202,2,205701,False,4,Account,True,1,False,10205702,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_02_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_weekly_01
205703,2057,205203,3,205702,False,3,Account,True,1,False,10205703,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_03_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_02_03
205704,2057,205204,4,205703,False,3,Account,True,1,False,10205704,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_04_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_03_04
205705,2057,205205,5,205704,True,3,Account,True,1,False,10205705,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_05_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_02_05
206001,2060,205201,1,0,False,0,Account,True,1,True,10206001,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_01_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_01_01
206002,2060,205202,2,206001,False,4,Account,True,1,False,10206002,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_02_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_weekly_01
206003,2060,205203,3,206002,False,3,Account,True,1,False,10206003,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_03_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_02_03
206004,2060,205204,4,206003,False,3,Account,True,1,False,10206004,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_04_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_03_04
206005,2060,205205,5,206004,True,3,Account,True,1,False,10206005,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_05_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_02_05
207101,2071,205201,1,0,False,0,Account,True,1,True,10207101,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_01_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_01_01
207102,2071,205202,2,207101,False,4,Account,True,1,True,10207102,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_02_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_weekly_01
207103,2071,205203,3,207102,False,3,Account,True,1,True,10207103,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_03_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_02_03
207104,2071,205204,4,207103,False,3,Account,True,1,True,10207104,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_04_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_03_04
207105,2071,205205,5,207104,True,3,Account,True,1,True,10207105,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_05_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_02_05
207801,2078,205201,1,0,False,0,Account,True,1,True,10207801,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_01_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_ce003_01
207802,2078,205202,2,207801,False,4,Account,True,1,False,10207802,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_02_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_ce003_02
207803,2078,205203,3,207802,False,3,Account,True,1,False,10207803,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_03_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_ce003_03
207804,2078,205204,4,207803,False,3,Account,True,1,False,10207804,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_04_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_ce003_04
207805,2078,205205,5,207804,True,3,Account,True,1,False,10207805,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_05_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_ce003_05
208101,2081,205201,1,0,False,0,Account,True,1,True,10208101,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_01_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_anniversary_1.5_01
208102,2081,205202,2,208101,False,4,Account,True,1,False,10208102,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_02_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_anniversary_1.5_02
208103,2081,205203,3,208102,False,3,Account,True,1,False,10208103,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_03_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_anniversary_1.5_03
208104,2081,205204,4,208103,False,3,Account,True,1,False,10208104,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_04_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_anniversary_1.5_04
208105,2081,205205,5,208104,True,3,Account,True,1,False,10208105,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_05_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_anniversary_1.5_05
208601,2086,205201,1,0,False,0,Account,True,1,True,10208601,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_01_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_01_01
208602,2086,205202,2,208601,False,4,Account,True,1,False,10208602,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_02_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_weekly_01
208603,2086,205203,3,208602,False,3,Account,True,1,False,10208603,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_03_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_02_03
208604,2086,205204,4,208603,False,3,Account,True,1,False,10208604,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_04_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_03_04
208605,2086,205205,5,208604,True,3,Account,True,1,False,10208605,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_05_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_02_05
208901,2089,205201,1,0,False,0,Account,True,1,True,10208901,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_01_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_01_01
208902,2089,205202,2,208901,False,4,Account,True,1,False,10208902,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_02_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_weekly_01
208903,2089,205203,3,208902,False,3,Account,True,1,False,10208903,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_03_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_02_03
208904,2089,205204,4,208903,False,3,Account,True,1,False,10208904,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_04_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_03_04
208905,2089,205205,5,208904,True,3,Account,True,1,False,10208905,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_05_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_02_05
209501,2095,205201,1,0,False,0,Account,True,1,True,10209501,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_01_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_ce004_01
209502,2095,205202,2,209501,False,4,Account,True,1,False,10209502,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_02_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_ce004_02
209503,2095,205203,3,209502,False,3,Account,True,1,False,10209503,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_03_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_ce004_03
209504,2095,205204,4,209503,False,3,Account,True,1,False,10209504,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_04_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_ce004_04
209505,2095,205205,5,209504,True,3,Account,True,1,False,10209505,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_05_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_ce004_05
210701,2107,210701,1,0,False,0,Account,True,1,True,10210701,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_01_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_anniv_2_01
210702,2107,210702,2,210701,False,6,Account,True,1,False,10210702,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_02_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_anniv_2_02
210703,2107,210703,3,210702,False,3,Account,True,1,False,10210703,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_03_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_anniv_2_03
210704,2107,210704,4,210703,False,3,Account,True,1,False,10210704,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_04_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_anniv_2_04
210705,2107,210705,5,210704,True,3,Account,True,1,False,10210705,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_05_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_anniv_2_05
211201,2112,210701,1,0,False,0,Account,True,1,True,10211201,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_01_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_01_01
211202,2112,210702,2,211201,False,6,Account,True,1,False,10211202,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_02_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_WITHOUT_CASH_DESC,icn_inappshop_package_always_02
211203,2112,210703,3,211202,False,3,Account,True,1,False,10211203,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_03_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_02_03
211204,2112,210704,4,211203,False,3,Account,True,1,False,10211204,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_04_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_04_04
211205,2112,210705,5,211204,True,3,Account,True,1,False,10211205,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_05_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_02_05
211501,2115,210701,1,0,False,0,Account,True,1,True,10211501,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_01_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_01_01
211502,2115,210702,2,211501,False,6,Account,True,1,False,10211502,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_02_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_WITHOUT_CASH_DESC,icn_inappshop_package_always_02
211503,2115,210703,3,211502,False,3,Account,True,1,False,10211503,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_03_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_02_03
211504,2115,210704,4,211503,False,3,Account,True,1,False,10211504,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_04_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_04_04
211505,2115,210705,5,211504,True,3,Account,True,1,False,10211505,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_05_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_02_05
212301,2123,210701,1,0,False,0,Account,True,1,True,10212301,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_01_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_ce005_01
212302,2123,210702,2,212301,False,6,Account,True,1,False,10212302,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_02_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_WITHOUT_CASH_DESC,icn_inappshop_package_stepup_ce005_02
212303,2123,210703,3,212302,False,3,Account,True,1,False,10212303,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_03_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_ce005_03
212304,2123,210704,4,212303,False,3,Account,True,1,False,10212304,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_04_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_ce005_04
212305,2123,210705,5,212304,True,3,Account,True,1,False,10212305,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_05_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_ce005_05
213101,2131,213101,1,0,False,0,Account,True,1,True,10213101,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_01_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_anniv_2.5_01
213102,2131,213102,2,213101,False,6,Account,True,1,False,10213102,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_02_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_WITHOUT_CASH_DESC,icn_inappshop_package_stepup_anniv_2.5_02
213103,2131,213103,3,213102,False,0,Account,True,1,True,10213103,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_03_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_anniv_2.5_03
213104,2131,213104,4,213103,False,3,Account,True,1,False,10213104,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_04_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_anniv_2.5_04
213105,2131,213105,5,213104,False,0,Account,True,1,True,10213105,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_05_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_anniv_2.5_03
213106,2131,213106,6,213105,False,3,Account,True,1,False,10213106,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_06_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_anniv_2.5_06
213107,2131,213107,7,213106,False,0,Account,True,1,True,10213107,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_07_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_anniv_2.5_03
213108,2131,213108,8,213107,False,0,Account,True,1,True,10213108,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_08_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_anniv_2.5_08
213109,2131,213109,9,213108,False,3,Account,True,1,False,10213109,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_09_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_WITHOUT_CASH_DESC,icn_inappshop_package_stepup_anniv_2.5_09
213110,2131,213110,10,213109,False,0,Account,True,1,True,10213110,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_10_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_anniv_2.5_03
213111,2131,213111,11,213110,False,0,Account,True,1,True,10213111,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_11_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_WITHOUT_CASH_DESC,icn_inappshop_package_stepup_anniv_2.5_08
213112,2131,213112,12,213111,False,3,Account,True,1,False,10213112,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_12_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_anniv_2.5_12
213113,2131,213113,13,213112,True,0,Account,True,1,True,10213113,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_13_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_WITHOUT_CASH_DESC,icn_inappshop_package_stepup_anniv_2.5_13
213701,2137,213701,1,0,False,0,Account,True,1,True,10213701,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_01_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_ce006_01
213702,2137,213702,2,213701,False,6,Account,True,1,False,10213702,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_02_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_WITHOUT_CASH_DESC,icn_inappshop_package_stepup_ce006_02
213703,2137,213703,3,213702,False,0,Account,True,1,True,10213703,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_03_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_ce006_03
213704,2137,213704,4,213703,False,3,Account,True,1,False,10213704,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_04_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_ce006_04
213705,2137,213705,5,213704,False,0,Account,True,1,True,10213705,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_05_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_ce006_03
213706,2137,213706,6,213705,False,3,Account,True,1,False,10213706,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_06_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_ce006_06
213707,2137,213707,7,213706,False,0,Account,True,1,True,10213707,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_07_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_ce006_03
213708,2137,213708,8,213707,False,0,Account,True,1,True,10213708,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_08_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_ce006_08
