id,list_button_index,event_field_id,npc_localkey_name,npc_localkey_contents,npc_type,resource_id,costume_index,forced_name_tag_resource,interaction_type,interaction_distance,forced_interaction_marker,is_interaction_after_end,is_not_used_in_archive,progress_event_group_id,is_use_balloon_talk,balloon_always_id,balloon_always_play_type,balloon_always_cycle,event_field_npc_event_data_list/0/event_id,event_field_npc_event_data_list/0/event_type,event_field_npc_event_data_list/0/event_resource_value,event_field_npc_event_data_list/1/event_id,event_field_npc_event_data_list/1/event_type,event_field_npc_event_data_list/1/event_resource_value,event_field_npc_event_data_list/2/event_id,event_field_npc_event_data_list/2/event_type,event_field_npc_event_data_list/2/event_resource_value
44,0,1010003,Locale_Character:220_name,,Character,220,0,sprite_event_overzone_npc_tag,None,200,sprite_btn_event_overzone,False,False,10200305,True,event_overzone_balloon_05,Random,4,0,None,,0,None,,0,None,
45,0,1010003,Locale_Character:220_name,,Character,220,0,sprite_event_overzone_npc_tag,None,200,sprite_btn_event_overzone,False,False,10200306,True,event_overzone_balloon_06,Random,4,0,None,,0,None,,0,None,
46,0,1010003,Locale_Character:221_name,,Character,221,0,sprite_event_overzone_npc_tag,None,200,sprite_btn_event_overzone,False,False,10200307,True,event_overzone_balloon_07,Random,4,0,None,,0,None,,0,None,
47,0,1010003,Locale_Character:221_name,,Character,221,0,sprite_event_overzone_npc_tag,None,200,sprite_btn_event_overzone,False,False,10200308,True,event_overzone_balloon_08,Random,4,0,None,,0,None,,0,None,
48,0,1010003,Locale_Character:221_name,,Character,221,0,sprite_event_overzone_npc_tag,None,200,sprite_btn_event_overzone,False,False,10200309,True,event_overzone_balloon_09,Random,4,0,None,,0,None,,0,None,
49,0,1010003,Locale_Character:221_name,,Character,221,0,sprite_event_overzone_npc_tag,None,200,sprite_btn_event_overzone,False,False,10200310,True,event_overzone_balloon_10,Random,4,0,None,,0,None,,0,None,
50,0,1010003,Locale_Character:221_name,,Character,221,0,sprite_event_overzone_npc_tag,None,200,sprite_btn_event_overzone,False,False,10200311,True,event_overzone_balloon_11,Random,4,0,None,,0,None,,0,None,
51,0,1010003,Locale_Character:221_name,,Character,221,0,sprite_event_overzone_npc_tag,None,200,sprite_btn_event_overzone,False,False,10200312,True,event_overzone_balloon_12,Random,4,0,None,,0,None,,0,None,
52,0,1010003,Locale_Character:222_name,,Character,222,0,sprite_event_overzone_npc_tag,None,200,sprite_btn_event_overzone,False,False,10200313,True,event_overzone_balloon_13,Random,4,0,None,,0,None,,0,None,
53,0,1010003,Locale_Character:222_name,,Character,222,0,sprite_event_overzone_npc_tag,None,200,sprite_btn_event_overzone,False,False,10200314,True,event_overzone_balloon_14,Random,4,0,None,,0,None,,0,None,
54,0,1010003,Locale_Character:222_name,,Character,222,0,sprite_event_overzone_npc_tag,None,200,sprite_btn_event_overzone,False,False,10200315,True,event_overzone_balloon_15,Random,4,0,None,,0,None,,0,None,
55,0,1010003,Locale_Character:222_name,,Character,222,0,sprite_event_overzone_npc_tag,None,200,sprite_btn_event_overzone,False,False,10200316,True,event_overzone_balloon_16,Random,4,0,None,,0,None,,0,None,
56,0,1010003,Locale_Character:222_name,,Character,222,0,sprite_event_overzone_npc_tag,None,200,sprite_btn_event_overzone,False,False,10200317,True,event_overzone_balloon_17,Random,4,0,None,,0,None,,0,None,
57,0,1010003,Locale_Character:222_name,,Character,222,0,sprite_event_overzone_npc_tag,None,200,sprite_btn_event_overzone,False,False,10200318,True,event_overzone_balloon_18,Random,4,0,None,,0,None,,0,None,
58,0,1010003,Locale_Character:934_name,,Character,307,0,sprite_event_overzone_npc_tag,None,200,sprite_btn_event_overzone,False,False,10200319,True,event_overzone_balloon_19,Random,4,0,None,,0,None,,0,None,
59,0,1010003,Locale_Character:934_name,,Character,307,0,sprite_event_overzone_npc_tag,None,200,sprite_btn_event_overzone,False,False,10200320,True,event_overzone_balloon_20,Random,4,0,None,,0,None,,0,None,
60,0,1010003,Locale_Character:934_name,,Character,307,0,sprite_event_overzone_npc_tag,None,200,sprite_btn_event_overzone,False,False,10200321,True,event_overzone_balloon_21,Random,4,0,None,,0,None,,0,None,
61,0,1010003,Locale_Character:934_name,,Character,307,0,sprite_event_overzone_npc_tag,None,200,sprite_btn_event_overzone,False,False,10200322,True,event_overzone_balloon_22,Random,4,0,None,,0,None,,0,None,
62,0,1010003,Locale_Character:npc_956_name_var_03,,Npc,7001006,0,sprite_event_overzone_npc_tag,None,200,sprite_btn_event_overzone,False,False,10200325,True,event_overzone_balloon_23,Random,4,0,None,,0,None,,0,None,
63,0,1010003,Locale_Character:npc_956_name_var_03,,Npc,7001006,0,sprite_event_overzone_npc_tag,None,200,sprite_btn_event_overzone,False,False,10200326,True,event_overzone_balloon_24,Random,4,0,None,,0,None,,0,None,
64,0,1010003,Locale_Character:npc_956_name_var_03,,Npc,7001006,0,sprite_event_overzone_npc_tag,None,200,sprite_btn_event_overzone,False,False,10200327,True,event_overzone_balloon_25,Random,4,0,None,,0,None,,0,None,
66,0,1010003,Locale_Character:npc_956_name_var_03,,Npc,7001006,0,sprite_event_overzone_npc_tag,None,200,sprite_btn_event_overzone,False,False,10200329,True,event_overzone_balloon_27,Random,4,0,None,,0,None,,0,None,
67,0,1010003,Locale_Character:npc_956_name_var_03,,Npc,7001006,0,sprite_event_overzone_npc_tag,None,200,sprite_btn_event_overzone,False,False,10200330,True,event_overzone_balloon_28,Random,4,0,None,,0,None,,0,None,
68,0,1010003,Locale_Character:npc_956_name_var_03,,Npc,7001006,0,sprite_event_overzone_npc_tag,None,200,sprite_btn_event_overzone,False,False,10200331,True,event_overzone_balloon_29,Random,4,0,None,,0,None,,0,None,
69,0,1010003,Locale_Character:npc_956_name_var_03,,Npc,7001006,0,sprite_event_overzone_npc_tag,None,200,sprite_btn_event_overzone,False,False,10200332,True,event_overzone_balloon_30,Random,4,0,None,,0,None,,0,None,
70,0,1010003,Locale_Character:npc_956_name_var_03,,Npc,7001006,0,sprite_event_overzone_npc_tag,None,200,sprite_btn_event_overzone,False,False,10200333,False,,None,0,0,None,,0,None,,0,None,
71,0,1010003,Locale_Character:npc_956_name_var_03,,Npc,7001006,0,sprite_event_overzone_npc_tag,None,200,sprite_btn_event_overzone,False,False,10200334,True,event_overzone_balloon_26,None,8,0,None,,0,None,,0,None,
72,0,1010003,Locale_Character:npc_956_name_var_03,,Npc,7001006,0,sprite_event_overzone_npc_tag,None,200,sprite_btn_event_overzone,False,False,10200335,True,event_overzone_balloon_31,None,8,0,None,,0,None,,0,None,
73,4,1010003,Locale_Character:npc_954_name_var_02,Locale_Event:event_contents_whitememory,Npc,7001002,0,sprite_event_overzone_npc_tag,None,200,sprite_btn_event_overzone,False,False,10200338,False,,None,0,1080305,None,,0,None,,0,None,
100001,0,1010003,,,Npc,7003026,0,sprite_event_overzone_npc_tag,None,200,sprite_btn_event_overzone,False,False,10200339,False,,None,0,0,None,,0,None,,0,None,
100002,0,1010003,,,Npc,7003027,0,sprite_event_overzone_npc_tag,None,200,sprite_btn_event_overzone,False,False,10200340,False,,None,0,0,None,,0,None,,0,None,
1,1,10001,Locale_Character:200_name,Locale_Event:event_contents_storydungeon_before,Character,203,0,sprite_event_miralcesnow_npc_tag,None,200,sprite_btn_event_miraclesnow,False,False,0,False,,None,0,40003,None,,0,None,,0,None,
2,0,10001,Locale_Character:npc_221_name,,Character,121,0,sprite_event_miralcesnow_npc_tag,None,200,sprite_btn_event_miraclesnow,False,False,200102,False,,None,0,0,None,,0,None,,0,None,
3,2,10001,Locale_Character:npc_221_name,Locale_Event:event_contents_storydungeon_after,Character,121,0,sprite_event_miralcesnow_npc_tag,None,200,sprite_btn_event_miraclesnow,False,False,200103,False,,None,0,40004,None,,0,None,,0,None,
4,3,10001,Locale_Character:90_name,Locale_Event:event_contents_login,Character,90,1,sprite_event_miralcesnow_npc_tag,None,200,sprite_btn_event_miraclesnow,False,True,0,False,,None,0,0,None,,0,None,,0,None,
5,4,10001,Locale_Character:193_name,Locale_Event:event_contents_shop,Character,193,0,sprite_event_miralcesnow_npc_tag,None,200,sprite_btn_event_miraclesnow,True,True,0,False,,None,0,0,None,,0,None,,0,None,
6,0,10001,Locale_Character:210_name,,Character,210,1,sprite_event_miralcesnow_npc_tag,None,200,sprite_btn_event_miraclesnow,False,False,200106,False,,None,0,0,None,,0,None,,0,None,
7,5,10001,Locale_Character:210_name,Locale_Event:event_contents_minigame,Character,210,1,sprite_event_miralcesnow_npc_tag,None,200,sprite_btn_event_miraclesnow,False,False,200107,False,,None,0,1002,Arcade,,0,None,,0,None,
8,0,10001,Locale_Character:191_name,,Character,191,0,sprite_event_miralcesnow_npc_tag,None,200,sprite_btn_event_miralcesnow,False,False,200108,True,event_miraclesnow_ballon_01,Random,4,0,None,,0,None,,0,None,
9,0,10001,Locale_Character:191_name,,Character,191,0,sprite_event_miralcesnow_npc_tag,None,200,sprite_btn_event_miralcesnow,False,False,200109,True,event_miraclesnow_ballon_02,Random,4,0,None,,0,None,,0,None,
10,0,10001,Locale_Character:191_name,,Character,191,0,sprite_event_miralcesnow_npc_tag,None,200,sprite_btn_event_miralcesnow,False,False,200110,True,event_miraclesnow_ballon_03,Random,4,0,None,,0,None,,0,None,
11,0,10001,Locale_Character:191_name,,Character,191,0,sprite_event_miralcesnow_npc_tag,None,200,sprite_btn_event_miralcesnow,False,False,200111,True,event_miraclesnow_ballon_04,Random,4,0,None,,0,None,,0,None,
12,0,10001,Locale_Character:191_name,,Character,191,0,sprite_event_miralcesnow_npc_tag,None,200,sprite_btn_event_miralcesnow,False,False,200112,True,event_miraclesnow_ballon_05,Random,4,0,None,,0,None,,0,None,
13,0,10001,Locale_Character:190_name,,Character,190,0,sprite_event_miralcesnow_npc_tag,None,200,sprite_btn_event_miralcesnow,False,False,200113,True,event_miraclesnow_ballon_06,Random,4,0,None,,0,None,,0,None,
14,0,10001,Locale_Character:190_name,,Character,190,0,sprite_event_miralcesnow_npc_tag,None,200,sprite_btn_event_miralcesnow,False,False,200114,True,event_miraclesnow_ballon_07,Random,4,0,None,,0,None,,0,None,
15,0,10001,Locale_Character:190_name,,Character,190,0,sprite_event_miralcesnow_npc_tag,None,200,sprite_btn_event_miralcesnow,False,False,200115,True,event_miraclesnow_ballon_08,Random,4,0,None,,0,None,,0,None,
16,0,10001,Locale_Character:190_name,,Character,190,0,sprite_event_miralcesnow_npc_tag,None,200,sprite_btn_event_miralcesnow,False,False,200116,True,event_miraclesnow_ballon_09,Random,4,0,None,,0,None,,0,None,
304,1,10007,Locale_Character:npc_9999999_name_07,Locale_Event:event_contents_storydungeon_before,Npc,9999999,0,,None,200,,False,False,0,False,,None,0,40031,None,,0,None,,0,None,
305,0,10007,Locale_Character:npc_9999999_name_06,,Npc,9999999,0,,None,200,,False,False,2007001,False,,None,0,0,None,,0,None,,0,None,
306,2,10007,Locale_Character:npc_9999999_name_06,Locale_Event:event_contents_storydungeon_after,Npc,9999999,0,,None,500,,False,False,2007002,False,,None,0,40032,None,,0,None,,0,None,
307,3,10007,Locale_Character:npc_9999999_name_09,Locale_Event:event_contents_challenge,Npc,7001007,0,,None,200,,False,True,0,False,,None,0,0,None,,0,None,,0,None,
308,0,10007,Locale_Character:npc_9999999_name_08,,Npc,9999999,0,,None,200,,False,False,2007003,False,,None,0,0,None,,0,None,,0,None,
309,4,10007,Locale_Character:npc_9999999_name_08,Locale_Event:event_contents_minigame,Npc,9999999,0,,None,200,,False,False,2007004,False,,None,0,80803,None,,0,None,,0,None,
310,5,10007,Locale_Character:npc_5030_name_var_01,Locale_Event:event_contents_login,Npc,7003031,0,,None,200,,True,True,0,False,,None,0,0,None,,0,None,,0,None,
311,6,10007,Locale_Character:npc_5030_name_var_01,Locale_Event:event_contents_shop,Npc,7003031,0,,None,200,,True,True,0,False,,None,0,0,None,,0,None,,0,None,
312,0,10007,,,Character,300,0,,None,200,,False,False,2007006,False,,None,0,0,None,,0,None,,0,None,
313,0,10007,,,Character,300,0,,None,200,,False,False,2007006,False,,None,0,0,None,,0,None,,0,None,
314,0,10007,,,Character,300,0,,None,200,,False,False,2007007,False,,None,0,0,None,,0,None,,0,None,
315,0,10007,,,Character,300,0,,None,200,,False,False,2007007,False,,None,0,0,None,,0,None,,0,None,
316,0,10007,,,Character,300,0,,None,200,,False,False,2007008,False,,None,0,0,None,,0,None,,0,None,
317,0,10007,,,Character,300,0,,None,200,,False,False,2007009,False,,None,0,0,None,,0,None,,0,None,
318,0,10007,,,Character,300,0,,None,200,,False,False,2007009,False,,None,0,0,None,,0,None,,0,None,
319,0,10007,,,Character,300,0,,None,200,,False,False,2007009,False,,None,0,0,None,,0,None,,0,None,
320,0,10007,,,Character,300,0,,None,200,,False,False,2007009,False,,None,0,0,None,,0,None,,0,None,
321,0,10007,,,Character,300,0,,None,200,,False,False,2007009,False,,None,0,0,None,,0,None,,0,None,
322,0,10007,,,Character,300,0,,None,200,,False,False,2007012,False,,None,0,0,None,,0,None,,0,None,
323,0,10007,,,Character,300,0,,None,200,,False,False,2007010,False,,None,0,0,None,,0,None,,0,None,
324,0,10007,,,Character,300,0,,None,200,,False,False,2007011,False,,None,0,0,None,,0,None,,0,None,
325,0,10007,,,Character,300,0,,None,200,,False,False,2007014,False,,None,0,0,None,,0,None,,0,None,
326,0,10007,,,Character,300,0,,None,200,,False,False,2007012,False,,None,0,0,None,,0,None,,0,None,
420,0,10007,,,Character,300,0,,None,200,,False,False,2007006,False,,None,0,0,None,,0,None,,0,None,
421,0,10007,,,Character,300,0,,None,200,,False,False,2007007,False,,None,0,0,None,,0,None,,0,None,
422,0,10007,,,Character,300,0,,None,200,,False,False,2007008,False,,None,0,0,None,,0,None,,0,None,
423,0,10007,,,Character,300,0,,None,200,,False,False,2007009,False,,None,0,0,None,,0,None,,0,None,
424,0,10007,,,Character,300,0,,None,200,,False,False,2007099,False,,None,0,0,None,,0,None,,0,None,
327,0,10007,,,Npc,7003032,0,,None,200,,False,False,2007021,False,,None,0,0,None,,0,None,,0,None,
328,0,10007,,,Npc,700303201,0,,None,200,,False,False,2007021,False,,None,0,0,None,,0,None,,0,None,
329,0,10007,,,Npc,700303202,0,,None,200,,False,False,2007020,False,,None,0,0,None,,0,None,,0,None,
330,0,10007,,,Npc,700303201,0,,None,200,,False,False,2007020,False,,None,0,0,None,,0,None,,0,None,
331,0,10007,,,Npc,700303201,0,,None,200,,False,False,2007019,False,,None,0,0,None,,0,None,,0,None,
332,0,10007,,,Npc,700303202,0,,None,200,,False,False,2007018,False,,None,0,0,None,,0,None,,0,None,
333,0,10007,,,Npc,7003032,0,,None,200,,False,False,2007017,False,,None,0,0,None,,0,None,,0,None,
334,0,10007,,,Npc,700303202,0,,None,200,,False,False,2007016,False,,None,0,0,None,,0,None,,0,None,
335,0,10007,,,Npc,700303201,0,,None,200,,False,False,2007015,False,,None,0,0,None,,0,None,,0,None,
336,0,10007,,,Npc,7003032,0,,None,200,,False,False,2007015,False,,None,0,0,None,,0,None,,0,None,
425,0,10007,,,Npc,700303201,0,,None,200,,False,False,2007021,False,,None,0,0,None,,0,None,,0,None,
426,0,10007,,,Npc,700303202,0,,None,200,,False,False,2007020,False,,None,0,0,None,,0,None,,0,None,
427,0,10007,,,Npc,7003032,0,,None,200,,False,False,2007019,False,,None,0,0,None,,0,None,,0,None,
428,0,10007,,,Npc,700303202,0,,None,200,,False,False,2007016,False,,None,0,0,None,,0,None,,0,None,
337,0,10007,,,Npc,7003030,0,,None,200,,False,False,2007006,False,,None,0,0,None,,0,None,,0,None,
338,0,10007,,,Npc,7003030,0,,None,200,,False,False,2007007,False,,None,0,0,None,,0,None,,0,None,
339,0,10007,,,Npc,7003030,0,,None,200,,False,False,2007008,False,,None,0,0,None,,0,None,,0,None,
340,0,10007,,,Npc,7003030,0,,None,200,,False,False,2007009,False,,None,0,0,None,,0,None,,0,None,
341,0,10007,,,Npc,7003030,0,,None,200,,False,False,2007009,False,,None,0,0,None,,0,None,,0,None,
342,0,10007,,,Npc,7003030,0,,None,200,,False,False,2007005,False,,None,0,0,None,,0,None,,0,None,
429,0,10007,,,Npc,7003030,0,,None,200,,False,False,2007007,False,,None,0,0,None,,0,None,,0,None,
430,0,10007,,,Npc,7003030,0,,None,200,,False,False,2007008,False,,None,0,0,None,,0,None,,0,None,
343,0,10007,,,Npc,7003033,0,,None,200,,False,False,2007092,False,,None,0,0,None,,0,None,,0,None,
344,0,10007,,,Npc,7003033,0,,None,200,,False,False,2007093,False,,None,0,0,None,,0,None,,0,None,
345,0,10007,,,Npc,7003033,0,,None,200,,False,False,2007094,False,,None,0,0,None,,0,None,,0,None,
346,0,10007,,,Character,224,0,,None,200,,False,False,2007022,True,event_redash_balloon_01,Random,5,0,None,,0,None,,0,None,
347,0,10007,,,Npc,7003029,0,,None,200,,False,False,2007023,True,event_redash_balloon_02,Random,5,0,None,,0,None,,0,None,
348,0,10007,,,Character,233,0,,None,200,,False,False,2007024,True,event_redash_balloon_03,Random,5,0,None,,0,None,,0,None,
349,0,10007,,,Npc,7003034,0,,None,200,,False,False,2007025,True,event_redash_balloon_04,Random,5,0,None,,0,None,,0,None,
350,0,10007,,,Npc,7003035,0,,None,200,,False,False,2007026,True,event_redash_balloon_05,Random,5,0,None,,0,None,,0,None,
351,0,10007,,,Character,224,0,,None,200,,False,False,2007027,True,event_redash_balloon_06,Random,5,0,None,,0,None,,0,None,
352,0,10007,,,Npc,7003028,0,,None,200,,False,False,2007028,True,event_redash_balloon_07,Random,5,0,None,,0,None,,0,None,
353,0,10007,,,Npc,7003029,0,,None,200,,False,False,2007029,True,event_redash_balloon_08,Random,5,0,None,,0,None,,0,None,
354,0,10007,,,Character,233,0,,None,200,,False,False,2007030,True,event_redash_balloon_09,Random,5,0,None,,0,None,,0,None,
355,0,10007,,,Npc,7003034,0,,None,200,,False,False,2007031,True,event_redash_balloon_10,Random,5,0,None,,0,None,,0,None,
356,0,10007,,,Npc,7003035,0,,None,200,,False,False,2007032,True,event_redash_balloon_11,Random,5,0,None,,0,None,,0,None,
357,0,10007,,,Character,300,0,,None,200,,False,False,2007033,True,event_redash_balloon_12,Random,5,0,None,,0,None,,0,None,
358,0,10007,,,Character,300,0,,None,200,,False,False,2007034,True,event_redash_balloon_13,Random,5,0,None,,0,None,,0,None,
359,0,10007,,,Character,300,0,,None,200,,False,False,2007035,True,event_redash_balloon_14,Random,5,0,None,,0,None,,0,None,
360,0,10007,,,Character,300,0,,None,200,,False,False,2007036,True,event_redash_balloon_15,Random,5,0,None,,0,None,,0,None,
361,0,10007,,,Character,300,0,,None,200,,False,False,2007037,True,event_redash_balloon_16,Random,5,0,None,,0,None,,0,None,
362,0,10007,,,Character,224,0,,None,200,,False,False,2007038,True,event_redash_balloon_17,Random,5,0,None,,0,None,,0,None,
363,0,10007,,,Npc,7003028,0,,None,200,,False,False,2007039,True,event_redash_balloon_18,Random,5,0,None,,0,None,,0,None,
364,0,10007,,,Npc,7003029,0,,None,200,,False,False,2007040,True,event_redash_balloon_19,Random,5,0,None,,0,None,,0,None,
365,0,10007,,,Character,233,0,,None,200,,False,False,2007041,True,event_redash_balloon_20,Random,5,0,None,,0,None,,0,None,
366,0,10007,,,Npc,7003034,0,,None,200,,False,False,2007042,True,event_redash_balloon_21,Random,5,0,None,,0,None,,0,None,
367,0,10007,,,Npc,7003035,0,,None,200,,False,False,2007043,True,event_redash_balloon_22,Random,5,0,None,,0,None,,0,None,
416,0,10007,,,Character,224,0,,None,200,,False,False,2007095,True,event_redash_balloon_71,Random,5,0,None,,0,None,,0,None,
417,0,10007,,,Npc,7003028,0,,None,200,,False,False,2007096,True,event_redash_balloon_72,Random,5,0,None,,0,None,,0,None,
418,0,10007,,,Npc,7003029,0,,None,200,,False,False,2007097,True,event_redash_balloon_73,Random,5,0,None,,0,None,,0,None,
419,0,10007,,,Character,233,0,,None,200,,False,False,2007098,True,event_redash_balloon_74,Random,5,0,None,,0,None,,0,None,
368,0,10007,,,Npc,7003034,0,,None,200,,False,False,2007044,True,event_redash_balloon_23,Random,5,0,None,,0,None,,0,None,
370,0,10007,,,Npc,7003032,0,,None,200,,False,False,2007046,True,event_redash_balloon_25,Random,5,0,None,,0,None,,0,None,
371,0,10007,,,Npc,7003032,0,,None,200,,False,False,2007047,True,event_redash_balloon_26,Random,5,0,None,,0,None,,0,None,
372,0,10007,,,Npc,7003032,0,,None,200,,False,False,2007048,True,event_redash_balloon_27,Random,5,0,None,,0,None,,0,None,
373,0,10007,,,Character,300,0,,None,200,,False,False,2007049,True,event_redash_balloon_28,Random,5,0,None,,0,None,,0,None,
374,0,10007,,,Npc,700303202,0,,None,200,,False,False,2007050,True,event_redash_balloon_29,Random,5,0,None,,0,None,,0,None,
375,0,10007,,,Npc,7003028,0,,None,200,,False,False,2007051,True,event_redash_balloon_30,Random,5,0,None,,0,None,,0,None,
377,0,10007,,,Character,233,0,,None,200,,False,False,2007053,True,event_redash_balloon_32,Random,5,0,None,,0,None,,0,None,
378,0,10007,,,Npc,7003034,0,,None,200,,False,False,2007054,True,event_redash_balloon_33,Random,5,0,None,,0,None,,0,None,
379,0,10007,,,Npc,7003035,0,,None,200,,False,False,2007055,True,event_redash_balloon_34,Random,5,0,None,,0,None,,0,None,
380,0,10007,,,Npc,7003028,0,,None,200,,False,False,2007056,True,event_redash_balloon_35,Random,5,0,None,,0,None,,0,None,
381,0,10007,,,Npc,7003029,0,,None,200,,False,False,2007057,True,event_redash_balloon_36,Random,5,0,None,,0,None,,0,None,
382,0,10007,,,Character,233,0,,None,200,,False,False,2007058,True,event_redash_balloon_37,Random,5,0,None,,0,None,,0,None,
383,0,10007,,,Npc,7003034,0,,None,200,,False,False,2007059,True,event_redash_balloon_38,Random,5,0,None,,0,None,,0,None,
384,0,10007,,,Npc,7003035,0,,None,200,,False,False,2007060,True,event_redash_balloon_39,Random,5,0,None,,0,None,,0,None,
385,0,10007,,,Npc,7003028,0,,None,200,,False,False,2007061,True,event_redash_balloon_40,Random,5,0,None,,0,None,,0,None,
386,0,10007,,,Npc,7003029,0,,None,200,,False,False,2007062,True,event_redash_balloon_41,Random,5,0,None,,0,None,,0,None,
387,0,10007,,,Character,233,0,,None,200,,False,False,2007063,True,event_redash_balloon_42,Random,5,0,None,,0,None,,0,None,
388,0,10007,,,Npc,7003034,0,,None,200,,False,False,2007064,True,event_redash_balloon_43,Random,5,0,None,,0,None,,0,None,
389,0,10007,,,Npc,7003035,0,,None,200,,False,False,2007065,True,event_redash_balloon_44,Random,5,0,None,,0,None,,0,None,
390,0,10007,,,Character,233,0,,None,200,,False,False,2007066,True,event_redash_balloon_45,Random,5,0,None,,0,None,,0,None,
391,0,10007,,,Npc,7003034,0,,None,200,,False,False,2007067,True,event_redash_balloon_46,Random,5,0,None,,0,None,,0,None,
392,0,10007,,,Npc,7003032,0,,None,200,,False,False,2007068,True,event_redash_balloon_47,Random,5,0,None,,0,None,,0,None,
393,0,10007,,,Npc,7003032,0,,None,200,,False,False,2007069,True,event_redash_balloon_48,Random,5,0,None,,0,None,,0,None,
394,0,10007,,,Character,300,0,,None,200,,False,False,2007070,True,event_redash_balloon_49,Random,5,0,None,,0,None,,0,None,
395,0,10007,,,Npc,700303202,0,,None,200,,False,False,2007071,True,event_redash_balloon_50,Random,5,0,None,,0,None,,0,None,
396,0,10007,,,Character,233,0,,None,200,,False,False,2007072,True,event_redash_balloon_51,Random,5,0,None,,0,None,,0,None,
397,0,10007,,,Npc,7003034,0,,None,200,,False,False,2007073,True,event_redash_balloon_52,Random,5,0,None,,0,None,,0,None,
398,0,10007,,,Npc,7003035,0,,None,200,,False,False,2007074,True,event_redash_balloon_53,Random,5,0,None,,0,None,,0,None,
399,0,10007,,,Character,233,0,,None,200,,False,False,2007075,True,event_redash_balloon_54,Random,5,0,None,,0,None,,0,None,
400,0,10007,,,Npc,7003034,0,,None,200,,False,False,2007076,True,event_redash_balloon_55,Random,5,0,None,,0,None,,0,None,
401,0,10007,,,Npc,7003035,0,,None,200,,False,False,2007077,True,event_redash_balloon_56,Random,5,0,None,,0,None,,0,None,
412,0,10007,,,Character,233,0,,None,200,,False,False,2007088,True,event_redash_balloon_67,Random,5,0,None,,0,None,,0,None,
413,0,10007,,,Npc,7003034,0,,None,200,,False,False,2007089,True,event_redash_balloon_68,Random,5,0,None,,0,None,,0,None,
414,0,10007,,,Npc,7003035,0,,None,200,,False,False,2007090,True,event_redash_balloon_69,Random,5,0,None,,0,None,,0,None,
431,0,10007,,,Character,300,0,,None,200,,False,False,2007100,True,event_redash_balloon_76,Random,5,0,None,,0,None,,0,None,
432,0,10007,,,Npc,700303202,0,,None,200,,False,False,2007101,True,event_redash_balloon_78,Random,5,0,None,,0,None,,0,None,
