id,group_id,lv,level_hp,level_attack,level_defence,level_statdamageratio,level_energy_resist,level_metal_resist,level_bio_resist,level_projectile_hp,level_broken_hp
335251,335000,251,5735000000,48523,4217,250917,0,0,0,85090,242000000
335252,335000,252,5735000000,48940,4217,251083,0,0,0,85487,242000000
335350,335000,350,5735000000,99392,4317,272333,0,0,0,253925,242000000
335400,335000,400,5735000000,122753,4317,275917,0,0,0,319137,242000000
335500,335000,500,5735000000,185346,4317,277583,0,0,0,494392,242000000
335550,335000,550,5735000000,230033,4417,274500,0,0,0,619830,242000000
335650,335000,650,5735000000,326506,4517,288333,0,0,0,1041200,242000000
335651,335000,651,5735000000,327020,4517,288333,0,0,0,1042865,242000000
110001,110000,1,1,1,1,1,1,1,1,1,1
110002,110000,2,1,1,1,1,1,1,1,1,1
110003,110000,3,1,1,1,1,1,1,1,1,1
110004,110000,4,1,1,1,1,1,1,1,1,1
110005,110000,5,1,1,1,1,1,1,1,1,1
110006,110000,6,1,1,1,1,1,1,1,1,1
110007,110000,7,1,1,1,1,1,1,1,1,1
110008,110000,8,1,1,1,1,1,1,1,1,1
110009,110000,9,1,1,1,1,1,1,1,1,1
110010,110000,10,1,1,1,1,1,1,1,1,1
110011,110000,11,1,1,1,1,1,1,1,1,1
110012,110000,12,1,1,1,1,1,1,1,1,1
110013,110000,13,1,1,1,1,1,1,1,1,1
110014,110000,14,1,1,1,1,1,1,1,1,1
110015,110000,15,1,1,1,1,1,1,1,1,1
110016,110000,16,1,1,1,1,1,1,1,1,1
110017,110000,17,1,1,1,1,1,1,1,1,1
110018,110000,18,1,1,1,1,1,1,1,1,1
110019,110000,19,1,1,1,1,1,1,1,1,1
110020,110000,20,1,1,1,1,1,1,1,1,1
110021,110000,21,1,1,1,1,1,1,1,1,1
110022,110000,22,1,1,1,1,1,1,1,1,1
110023,110000,23,1,1,1,1,1,1,1,1,1
110024,110000,24,1,1,1,1,1,1,1,1,1
110025,110000,25,1,1,1,1,1,1,1,1,1
110026,110000,26,1,1,1,1,1,1,1,1,1
110027,110000,27,1,1,1,1,1,1,1,1,1
110028,110000,28,1,1,1,1,1,1,1,1,1
110029,110000,29,1,1,1,1,1,1,1,1,1
110030,110000,30,1,1,1,1,1,1,1,1,1
110031,110000,31,1,1,1,1,1,1,1,1,1
110032,110000,32,1,1,1,1,1,1,1,1,1
110033,110000,33,1,1,1,1,1,1,1,1,1
110034,110000,34,1,1,1,1,1,1,1,1,1
110035,110000,35,1,1,1,1,1,1,1,1,1
110036,110000,36,1,1,1,1,1,1,1,1,1
110037,110000,37,1,1,1,1,1,1,1,1,1
110038,110000,38,1,1,1,1,1,1,1,1,1
110039,110000,39,1,1,1,1,1,1,1,1,1
110040,110000,40,1,1,1,1,1,1,1,1,1
110041,110000,41,1,1,1,1,1,1,1,1,1
110042,110000,42,1,1,1,1,1,1,1,1,1
110043,110000,43,1,1,1,1,1,1,1,1,1
110044,110000,44,1,1,1,1,1,1,1,1,1
110045,110000,45,1,1,1,1,1,1,1,1,1
110046,110000,46,1,1,1,1,1,1,1,1,1
110047,110000,47,1,1,1,1,1,1,1,1,1
110048,110000,48,1,1,1,1,1,1,1,1,1
110049,110000,49,1,1,1,1,1,1,1,1,1
110050,110000,50,1,1,1,1,1,1,1,1,1
110051,110000,51,1,1,1,1,1,1,1,1,1
110052,110000,52,1,1,1,1,1,1,1,1,1
110053,110000,53,1,1,1,1,1,1,1,1,1
110054,110000,54,1,1,1,1,1,1,1,1,1
110055,110000,55,1,1,1,1,1,1,1,1,1
110056,110000,56,1,1,1,1,1,1,1,1,1
110057,110000,57,1,1,1,1,1,1,1,1,1
110058,110000,58,1,1,1,1,1,1,1,1,1
110059,110000,59,1,1,1,1,1,1,1,1,1
110060,110000,60,1,1,1,1,1,1,1,1,1
110061,110000,61,1,1,1,1,1,1,1,1,1
110062,110000,62,1,1,1,1,1,1,1,1,1
110063,110000,63,1,1,1,1,1,1,1,1,1
110064,110000,64,1,1,1,1,1,1,1,1,1
110065,110000,65,1,1,1,1,1,1,1,1,1
110066,110000,66,1,1,1,1,1,1,1,1,1
110067,110000,67,1,1,1,1,1,1,1,1,1
110068,110000,68,1,1,1,1,1,1,1,1,1
110069,110000,69,1,1,1,1,1,1,1,1,1
110070,110000,70,1,1,1,1,1,1,1,1,1
110071,110000,71,1,1,1,1,1,1,1,1,1
110072,110000,72,1,1,1,1,1,1,1,1,1
110073,110000,73,1,1,1,1,1,1,1,1,1
110074,110000,74,1,1,1,1,1,1,1,1,1
110075,110000,75,1,1,1,1,1,1,1,1,1
110076,110000,76,1,1,1,1,1,1,1,1,1
110077,110000,77,1,1,1,1,1,1,1,1,1
110078,110000,78,1,1,1,1,1,1,1,1,1
110079,110000,79,1,1,1,1,1,1,1,1,1
110080,110000,80,1,1,1,1,1,1,1,1,1
110081,110000,81,1,1,1,1,1,1,1,1,1
110082,110000,82,1,1,1,1,1,1,1,1,1
110083,110000,83,1,1,1,1,1,1,1,1,1
110084,110000,84,1,1,1,1,1,1,1,1,1
110085,110000,85,1,1,1,1,1,1,1,1,1
110086,110000,86,1,1,1,1,1,1,1,1,1
110087,110000,87,1,1,1,1,1,1,1,1,1
110088,110000,88,1,1,1,1,1,1,1,1,1
110089,110000,89,1,1,1,1,1,1,1,1,1
110090,110000,90,1,1,1,1,1,1,1,1,1
110091,110000,91,1,1,1,1,1,1,1,1,1
110092,110000,92,1,1,1,1,1,1,1,1,1
110093,110000,93,1,1,1,1,1,1,1,1,1
110094,110000,94,1,1,1,1,1,1,1,1,1
110095,110000,95,1,1,1,1,1,1,1,1,1
110096,110000,96,1,1,1,1,1,1,1,1,1
110097,110000,97,1,1,1,1,1,1,1,1,1
110098,110000,98,1,1,1,1,1,1,1,1,1
110099,110000,99,1,1,1,1,1,1,1,1,1
110100,110000,100,1,1,1,1,1,1,1,1,1
110101,110000,101,1,1,1,1,1,1,1,1,1
110102,110000,102,1,1,1,1,1,1,1,1,1
110103,110000,103,1,1,1,1,1,1,1,1,1
110104,110000,104,1,1,1,1,1,1,1,1,1
110105,110000,105,1,1,1,1,1,1,1,1,1
110106,110000,106,1,1,1,1,1,1,1,1,1
110107,110000,107,1,1,1,1,1,1,1,1,1
110108,110000,108,1,1,1,1,1,1,1,1,1
110109,110000,109,1,1,1,1,1,1,1,1,1
110110,110000,110,1,1,1,1,1,1,1,1,1
110111,110000,111,1,1,1,1,1,1,1,1,1
110112,110000,112,1,1,1,1,1,1,1,1,1
110113,110000,113,1,1,1,1,1,1,1,1,1
110114,110000,114,1,1,1,1,1,1,1,1,1
110115,110000,115,1,1,1,1,1,1,1,1,1
110116,110000,116,1,1,1,1,1,1,1,1,1
110117,110000,117,1,1,1,1,1,1,1,1,1
110118,110000,118,1,1,1,1,1,1,1,1,1
110119,110000,119,1,1,1,1,1,1,1,1,1
110120,110000,120,1,1,1,1,1,1,1,1,1
110121,110000,121,1,1,1,1,1,1,1,1,1
110122,110000,122,1,1,1,1,1,1,1,1,1
110123,110000,123,1,1,1,1,1,1,1,1,1
110124,110000,124,1,1,1,1,1,1,1,1,1
110125,110000,125,1,1,1,1,1,1,1,1,1
110126,110000,126,1,1,1,1,1,1,1,1,1
110127,110000,127,1,1,1,1,1,1,1,1,1
110128,110000,128,1,1,1,1,1,1,1,1,1
110129,110000,129,1,1,1,1,1,1,1,1,1
110130,110000,130,1,1,1,1,1,1,1,1,1
110131,110000,131,1,1,1,1,1,1,1,1,1
110132,110000,132,1,1,1,1,1,1,1,1,1
110133,110000,133,1,1,1,1,1,1,1,1,1
110134,110000,134,1,1,1,1,1,1,1,1,1
110135,110000,135,1,1,1,1,1,1,1,1,1
110136,110000,136,1,1,1,1,1,1,1,1,1
110137,110000,137,1,1,1,1,1,1,1,1,1
110138,110000,138,1,1,1,1,1,1,1,1,1
110139,110000,139,1,1,1,1,1,1,1,1,1
110140,110000,140,1,1,1,1,1,1,1,1,1
110141,110000,141,1,1,1,1,1,1,1,1,1
110142,110000,142,1,1,1,1,1,1,1,1,1
110143,110000,143,1,1,1,1,1,1,1,1,1
110144,110000,144,1,1,1,1,1,1,1,1,1
110145,110000,145,1,1,1,1,1,1,1,1,1
110146,110000,146,1,1,1,1,1,1,1,1,1
110147,110000,147,1,1,1,1,1,1,1,1,1
110148,110000,148,1,1,1,1,1,1,1,1,1
110149,110000,149,1,1,1,1,1,1,1,1,1
110150,110000,150,1,1,1,1,1,1,1,1,1
110151,110000,151,1,1,1,1,1,1,1,1,1
110152,110000,152,1,1,1,1,1,1,1,1,1
110153,110000,153,1,1,1,1,1,1,1,1,1
110154,110000,154,1,1,1,1,1,1,1,1,1
110155,110000,155,1,1,1,1,1,1,1,1,1
110156,110000,156,1,1,1,1,1,1,1,1,1
110157,110000,157,1,1,1,1,1,1,1,1,1
110158,110000,158,1,1,1,1,1,1,1,1,1
110159,110000,159,1,1,1,1,1,1,1,1,1
110160,110000,160,1,1,1,1,1,1,1,1,1
110161,110000,161,1,1,1,1,1,1,1,1,1
110162,110000,162,1,1,1,1,1,1,1,1,1
110163,110000,163,1,1,1,1,1,1,1,1,1
110164,110000,164,1,1,1,1,1,1,1,1,1
110165,110000,165,1,1,1,1,1,1,1,1,1
110166,110000,166,1,1,1,1,1,1,1,1,1
110167,110000,167,1,1,1,1,1,1,1,1,1
110168,110000,168,1,1,1,1,1,1,1,1,1
110169,110000,169,1,1,1,1,1,1,1,1,1
110170,110000,170,1,1,1,1,1,1,1,1,1
110171,110000,171,1,1,1,1,1,1,1,1,1
110172,110000,172,1,1,1,1,1,1,1,1,1
110173,110000,173,35840502,21632,4327,224508,1,1,1,35411,35840502
110174,110000,174,71681004,21632,4327,224508,1,1,1,35411,35840502
110175,110000,175,179202510,21632,4327,224508,1,1,1,35411,35840502
110176,110000,176,358405020,21632,4327,224508,1,1,1,35411,35840502
110177,110000,177,1,1,1,1,1,1,1,1,1
110178,110000,178,1,1,1,1,1,1,1,1,1
110179,110000,179,1,1,1,1,1,1,1,1,1
110180,110000,180,1,1,1,1,1,1,1,1,1
110181,110000,181,81044258,23370,4675,484847,1,1,1,38553,40522129
110182,110000,182,162088516,23370,4675,484847,1,1,1,38553,40522129
110183,110000,183,405221290,23370,4675,484847,1,1,1,38553,40522129
110184,110000,184,850964709,23370,4675,484847,1,1,1,38553,40522129
110185,110000,185,1,1,1,1,1,1,1,1,1
110186,110000,186,1,1,1,1,1,1,1,1,1
110187,110000,187,1,1,1,1,1,1,1,1,1
110188,110000,188,1,1,1,1,1,1,1,1,1
110189,110000,189,1,1,1,1,1,1,1,1,1
110190,110000,190,1,1,1,1,1,1,1,1,1
110191,110000,191,1,1,1,1,1,1,1,1,1
110192,110000,192,1,1,1,1,1,1,1,1,1
110193,110000,193,1,1,1,1,1,1,1,1,1
110194,110000,194,1,1,1,1,1,1,1,1,1
110195,110000,195,797809122,26366,5273,225800,1,1,1,43793,44322729
110196,110000,196,1,1,1,1,1,1,1,1,1
110197,110000,197,1,1,1,1,1,1,1,1,1
110198,110000,198,1,1,1,1,1,1,1,1,1
110199,110000,199,1,1,1,1,1,1,1,1,1
110200,110000,200,1,1,1,1,1,1,1,1,1
110201,110000,201,1,1,1,1,1,1,1,1,1
110202,110000,202,1,1,1,1,1,1,1,1,1
110203,110000,203,1,1,1,1,1,1,1,1,1
110204,110000,204,1,1,1,1,1,1,1,1,1
110205,110000,205,1128111028,29039,5809,489915,1,1,1,48518,51277774
110206,110000,206,1,1,1,1,1,1,1,1,1
110207,110000,207,1,1,1,1,1,1,1,1,1
110208,110000,208,1,1,1,1,1,1,1,1,1
110209,110000,209,1,1,1,1,1,1,1,1,1
110210,110000,210,1,1,1,1,1,1,1,1,1
110211,110000,211,1,1,1,1,1,1,1,1,1
110212,110000,212,1,1,1,1,1,1,1,1,1
110213,110000,213,1,1,1,1,1,1,1,1,1
110214,110000,214,1,1,1,1,1,1,1,1,1
110215,110000,215,1,1,1,1,1,1,1,1,1
110216,110000,216,1118659860,32800,6560,227478,1,1,1,54958,55932993
110217,110000,217,1,1,1,1,1,1,1,1,1
110218,110000,218,1,1,1,1,1,1,1,1,1
110219,110000,219,1,1,1,1,1,1,1,1,1
110220,110000,220,1,1,1,1,1,1,1,1,1
110221,110000,221,1,1,1,1,1,1,1,1,1
110222,110000,222,1,1,1,1,1,1,1,1,1
110223,110000,223,1,1,1,1,1,1,1,1,1
110224,110000,224,1,1,1,1,1,1,1,1,1
110225,110000,225,1,1,1,1,1,1,1,1,1
110226,110000,226,1569579475,35176,7035,495103,1,1,1,59186,62783179
110227,110000,227,1,1,1,1,1,1,1,1,1
110228,110000,228,1,1,1,1,1,1,1,1,1
110229,110000,229,1,1,1,1,1,1,1,1,1
110230,110000,230,1,1,1,1,1,1,1,1,1
110231,110000,231,1,1,1,1,1,1,1,1,1
110232,110000,232,1,1,1,1,1,1,1,1,1
110233,110000,233,1,1,1,1,1,1,1,1,1
110234,110000,234,1,1,1,1,1,1,1,1,1
110235,110000,235,1,1,1,1,1,1,1,1,1
110236,110000,236,1,1,1,1,1,1,1,1,1
110237,110000,237,1,1,1,1,1,1,1,1,1
110238,110000,238,1,1,1,1,1,1,1,1,1
110239,110000,239,1,1,1,1,1,1,1,1,1
110240,110000,240,1,1,1,1,1,1,1,1,1
110241,110000,241,1,1,1,1,1,1,1,1,1
110242,110000,242,1,1,1,1,1,1,1,1,1
110243,110000,243,1,1,1,1,1,1,1,1,1
110244,110000,244,1,1,1,1,1,1,1,1,1
110245,110000,245,1,1,1,1,1,1,1,1,1
110246,110000,246,1,1,1,1,1,1,1,1,1
110247,110000,247,1,1,1,1,1,1,1,1,1
110248,110000,248,1,1,1,1,1,1,1,1,1
110249,110000,249,1,1,1,1,1,1,1,1,1
110250,110000,250,1,1,1,1,1,1,1,1,1
110251,110000,251,1,1,1,1,1,1,1,1,1
110252,110000,252,1,1,1,1,1,1,1,1,1
110253,110000,253,1,1,1,1,1,1,1,1,1
110254,110000,254,1,1,1,1,1,1,1,1,1
110255,110000,255,1,1,1,1,1,1,1,1,1
110256,110000,256,1,1,1,1,1,1,1,1,1
110257,110000,257,1,1,1,1,1,1,1,1,1
110258,110000,258,1,1,1,1,1,1,1,1,1
110259,110000,259,1,1,1,1,1,1,1,1,1
110260,110000,260,1,1,1,1,1,1,1,1,1
110261,110000,261,1,1,1,1,1,1,1,1,1
110262,110000,262,1,1,1,1,1,1,1,1,1
110263,110000,263,1,1,1,1,1,1,1,1,1
110264,110000,264,1,1,1,1,1,1,1,1,1
110265,110000,265,1,1,1,1,1,1,1,1,1
110266,110000,266,1,1,1,1,1,1,1,1,1
110267,110000,267,1,1,1,1,1,1,1,1,1
110268,110000,268,1,1,1,1,1,1,1,1,1
110269,110000,269,1,1,1,1,1,1,1,1,1
110270,110000,270,1,1,1,1,1,1,1,1,1
110271,110000,271,1,1,1,1,1,1,1,1,1
110272,110000,272,1,1,1,1,1,1,1,1,1
110273,110000,273,21255027600,58028,11607,235740,1,1,1,105566,106275138
110274,110000,274,1,1,1,1,1,1,1,1,1
110275,110000,275,1,1,1,1,1,1,1,1,1
110276,110000,276,1,1,1,1,1,1,1,1,1
110277,110000,277,1,1,1,1,1,1,1,1,1
110278,110000,278,1,1,1,1,1,1,1,1,1
110279,110000,279,1,1,1,1,1,1,1,1,1
110280,110000,280,1,1,1,1,1,1,1,1,1
110281,110000,281,47553215600,60894,12181,509797,1,1,1,110453,118883039
110282,110000,282,1,1,1,1,1,1,1,1,1
110283,110000,283,1,1,1,1,1,1,1,1,1
110284,110000,284,1,1,1,1,1,1,1,1,1
110285,110000,285,1,1,1,1,1,1,1,1,1
110286,110000,286,1,1,1,1,1,1,1,1,1
110287,110000,287,1,1,1,1,1,1,1,1,1
110288,110000,288,1,1,1,1,1,1,1,1,1
110289,110000,289,1,1,1,1,1,1,1,1,1
110290,110000,290,1,1,1,1,1,1,1,1,1
110291,110000,291,1,1,1,1,1,1,1,1,1
110292,110000,292,99856279200,66376,11607,236073,1,1,1,122338,124820349
110293,110000,293,1,1,1,1,1,1,1,1,1
110294,110000,294,1,1,1,1,1,1,1,1,1
110295,110000,295,1,1,1,1,1,1,1,1,1
110296,110000,296,1,1,1,1,1,1,1,1,1
110297,110000,297,1,1,1,1,1,1,1,1,1
110298,110000,298,1,1,1,1,1,1,1,1,1
110299,110000,299,1,1,1,1,1,1,1,1,1
110300,110000,300,1,1,1,1,1,1,1,1,1
110301,110000,301,1,1,1,1,1,1,1,1,1
110302,110000,302,150841813600,71371,12181,510297,1,1,1,177488,188552267
110303,110000,303,1,1,1,1,1,1,1,1,1
110304,110000,304,1,1,1,1,1,1,1,1,1
110305,110000,305,1,1,1,1,1,1,1,1,1
110306,110000,306,1,1,1,1,1,1,1,1,1
110307,110000,307,1,1,1,1,1,1,1,1,1
110308,110000,308,1,1,1,1,1,1,1,1,1
110309,110000,309,1,1,1,1,1,1,1,1,1
110310,110000,310,1,1,1,1,1,1,1,1,1
110311,110000,311,1,1,1,1,1,1,1,1,1
110312,110000,312,1,1,1,1,1,1,1,1,1
110313,110000,313,194963530500,77873,11607,250567,1,1,1,209006,216626145
110314,110000,314,1,1,1,1,1,1,1,1,1
110315,110000,315,1,1,1,1,1,1,1,1,1
110316,110000,316,1,1,1,1,1,1,1,1,1
110317,110000,317,1,1,1,1,1,1,1,1,1
110318,110000,318,1,1,1,1,1,1,1,1,1
110319,110000,319,1,1,1,1,1,1,1,1,1
110320,110000,320,1,1,1,1,1,1,1,1,1
110321,110000,321,1,1,1,1,1,1,1,1,1
110322,110000,322,1,1,1,1,1,1,1,1,1
110323,110000,323,232820601000,81037,12181,576270,1,1,1,285546,232820601
110324,110000,324,6984618030000,81037,12181,576270,1,1,1,285546,232820601
110325,110000,325,1,1,1,1,1,1,1,1,1
110326,110000,326,1,1,1,1,1,1,1,1,1
110327,110000,327,1,1,1,1,1,1,1,1,1
110328,110000,328,1,1,1,1,1,1,1,1,1
110329,110000,329,1,1,1,1,1,1,1,1,1
110330,110000,330,1,1,1,1,1,1,1,1,1
110331,110000,331,1,1,1,1,1,1,1,1,1
110332,110000,332,1,1,1,1,1,1,1,1,1
110333,110000,333,1,1,1,1,1,1,1,1,1
110334,110000,334,1,1,1,1,1,1,1,1,1
110335,110000,335,1,1,1,1,1,1,1,1,1
110336,110000,336,1,1,1,1,1,1,1,1,1
110337,110000,337,1,1,1,1,1,1,1,1,1
110338,110000,338,1,1,1,1,1,1,1,1,1
110339,110000,339,1,1,1,1,1,1,1,1,1
110340,110000,340,1,1,1,1,1,1,1,1,1
110341,110000,341,1,1,1,1,1,1,1,1,1
110342,110000,342,1,1,1,1,1,1,1,1,1
110343,110000,343,1,1,1,1,1,1,1,1,1
110344,110000,344,1,1,1,1,1,1,1,1,1
110345,110000,345,1,1,1,1,1,1,1,1,1
110346,110000,346,1,1,1,1,1,1,1,1,1
110347,110000,347,1,1,1,1,1,1,1,1,1
110348,110000,348,1,1,1,1,1,1,1,1,1
110349,110000,349,1,1,1,1,1,1,1,1,1
110350,110000,350,1,1,1,1,1,1,1,1,1
110351,110000,351,1,1,1,1,1,1,1,1,1
110352,110000,352,1,1,1,1,1,1,1,1,1
110353,110000,353,1,1,1,1,1,1,1,1,1
110354,110000,354,1,1,1,1,1,1,1,1,1
110355,110000,355,1,1,1,1,1,1,1,1,1
110356,110000,356,1,1,1,1,1,1,1,1,1
110357,110000,357,1,1,1,1,1,1,1,1,1
110358,110000,358,1,1,1,1,1,1,1,1,1
110359,110000,359,1,1,1,1,1,1,1,1,1
110360,110000,360,1,1,1,1,1,1,1,1,1
110361,110000,361,1,1,1,1,1,1,1,1,1
110362,110000,362,1,1,1,1,1,1,1,1,1
110363,110000,363,1,1,1,1,1,1,1,1,1
110364,110000,364,1,1,1,1,1,1,1,1,1
110365,110000,365,1,1,1,1,1,1,1,1,1
110366,110000,366,1,1,1,1,1,1,1,1,1
110367,110000,367,1,1,1,1,1,1,1,1,1
110368,110000,368,1,1,1,1,1,1,1,1,1
110369,110000,369,1,1,1,1,1,1,1,1,1
110370,110000,370,1,1,1,1,1,1,1,1,1
110371,110000,371,1,1,1,1,1,1,1,1,1
110372,110000,372,1,1,1,1,1,1,1,1,1
110373,110000,373,1,1,1,1,1,1,1,1,1
110374,110000,374,1,1,1,1,1,1,1,1,1
110375,110000,375,1,1,1,1,1,1,1,1,1
110376,110000,376,1,1,1,1,1,1,1,1,1
110377,110000,377,1,1,1,1,1,1,1,1,1
110378,110000,378,1,1,1,1,1,1,1,1,1
110379,110000,379,1,1,1,1,1,1,1,1,1
110380,110000,380,1,1,1,1,1,1,1,1,1
110381,110000,381,1,1,1,1,1,1,1,1,1
110382,110000,382,1,1,1,1,1,1,1,1,1
110383,110000,383,1,1,1,1,1,1,1,1,1
110384,110000,384,1,1,1,1,1,1,1,1,1
110385,110000,385,1,1,1,1,1,1,1,1,1
110386,110000,386,1,1,1,1,1,1,1,1,1
110387,110000,387,1,1,1,1,1,1,1,1,1
110388,110000,388,1,1,1,1,1,1,1,1,1
110389,110000,389,1,1,1,1,1,1,1,1,1
110390,110000,390,1,1,1,1,1,1,1,1,1
110391,110000,391,1,1,1,1,1,1,1,1,1
110392,110000,392,1,1,1,1,1,1,1,1,1
110393,110000,393,1,1,1,1,1,1,1,1,1
110394,110000,394,1,1,1,1,1,1,1,1,1
110395,110000,395,1,1,1,1,1,1,1,1,1
110396,110000,396,1,1,1,1,1,1,1,1,1
110397,110000,397,1,1,1,1,1,1,1,1,1
110398,110000,398,1,1,1,1,1,1,1,1,1
110399,110000,399,1,1,1,1,1,1,1,1,1
110400,110000,400,1,1,1,1,1,1,1,1,1
110401,110000,401,1,1,1,1,1,1,1,1,1
110402,110000,402,1,1,1,1,1,1,1,1,1
110403,110000,403,1,1,1,1,1,1,1,1,1
110404,110000,404,1,1,1,1,1,1,1,1,1
110405,110000,405,1,1,1,1,1,1,1,1,1
110406,110000,406,1,1,1,1,1,1,1,1,1
110407,110000,407,1,1,1,1,1,1,1,1,1
110408,110000,408,1,1,1,1,1,1,1,1,1
110409,110000,409,1,1,1,1,1,1,1,1,1
110410,110000,410,1,1,1,1,1,1,1,1,1
110411,110000,411,1,1,1,1,1,1,1,1,1
110412,110000,412,1,1,1,1,1,1,1,1,1
110413,110000,413,1,1,1,1,1,1,1,1,1
110414,110000,414,1,1,1,1,1,1,1,1,1
110415,110000,415,1,1,1,1,1,1,1,1,1
110416,110000,416,1,1,1,1,1,1,1,1,1
110417,110000,417,1,1,1,1,1,1,1,1,1
110418,110000,418,1,1,1,1,1,1,1,1,1
110419,110000,419,1,1,1,1,1,1,1,1,1
110420,110000,420,1,1,1,1,1,1,1,1,1
110421,110000,421,1,1,1,1,1,1,1,1,1
110422,110000,422,1,1,1,1,1,1,1,1,1
110423,110000,423,1,1,1,1,1,1,1,1,1
110424,110000,424,1,1,1,1,1,1,1,1,1
110425,110000,425,1,1,1,1,1,1,1,1,1
110426,110000,426,1,1,1,1,1,1,1,1,1
110427,110000,427,1,1,1,1,1,1,1,1,1
110428,110000,428,1,1,1,1,1,1,1,1,1
110429,110000,429,1,1,1,1,1,1,1,1,1
110430,110000,430,1,1,1,1,1,1,1,1,1
110431,110000,431,1,1,1,1,1,1,1,1,1
110432,110000,432,1,1,1,1,1,1,1,1,1
110433,110000,433,1,1,1,1,1,1,1,1,1
110434,110000,434,1,1,1,1,1,1,1,1,1
110435,110000,435,1,1,1,1,1,1,1,1,1
110436,110000,436,1,1,1,1,1,1,1,1,1
110437,110000,437,1,1,1,1,1,1,1,1,1
110438,110000,438,1,1,1,1,1,1,1,1,1
110439,110000,439,1,1,1,1,1,1,1,1,1
110440,110000,440,1,1,1,1,1,1,1,1,1
110441,110000,441,1,1,1,1,1,1,1,1,1
110442,110000,442,1,1,1,1,1,1,1,1,1
110443,110000,443,1,1,1,1,1,1,1,1,1
110444,110000,444,1,1,1,1,1,1,1,1,1
110445,110000,445,1,1,1,1,1,1,1,1,1
110446,110000,446,1,1,1,1,1,1,1,1,1
110447,110000,447,1,1,1,1,1,1,1,1,1
110448,110000,448,1,1,1,1,1,1,1,1,1
110449,110000,449,1,1,1,1,1,1,1,1,1
110450,110000,450,1,1,1,1,1,1,1,1,1
110451,110000,451,1,1,1,1,1,1,1,1,1
110452,110000,452,1,1,1,1,1,1,1,1,1
110453,110000,453,1,1,1,1,1,1,1,1,1
110454,110000,454,1,1,1,1,1,1,1,1,1
110455,110000,455,1,1,1,1,1,1,1,1,1
110456,110000,456,1,1,1,1,1,1,1,1,1
110457,110000,457,1,1,1,1,1,1,1,1,1
110458,110000,458,1,1,1,1,1,1,1,1,1
110459,110000,459,1,1,1,1,1,1,1,1,1
110460,110000,460,1,1,1,1,1,1,1,1,1
110461,110000,461,1,1,1,1,1,1,1,1,1
110462,110000,462,1,1,1,1,1,1,1,1,1
110463,110000,463,1,1,1,1,1,1,1,1,1
110464,110000,464,1,1,1,1,1,1,1,1,1
110465,110000,465,1,1,1,1,1,1,1,1,1
