id,group_id,sub_group_id,trigger,description,condition_id,condition_value,mission_grade,mission_point_value
86,1101,1000,SimulationRoomClearWithoutCondition,Locale_Trigger:trigger_desc_SimulationRoomClearWithoutCondition,0,1,SR,20
87,1101,1000,OutpostFastBattleReward,Locale_Trigger:trigger_desc_OutpostFastBattleReward,0,2,SSR,30
88,1101,1000,GachaCharacter,Locale_Trigger:trigger_desc_GachaCharacter,0,1,R,10
89,1101,1000,GachaCharacter,Locale_Trigger:trigger_desc_GachaCharacter,0,2,SR,20
90,1101,1000,GachaCharacter,Locale_Trigger:trigger_desc_GachaCharacter,0,3,SSR,30
91,1101,1000,GetFriendShipPoint,Locale_Trigger:trigger_desc_GetFriendShipPoint,0,5,R,10
92,1101,1000,GetFriendShipPoint,Locale_Trigger:trigger_desc_GetFriendShipPoint,0,10,SR,20
93,1101,1000,GetFriendShipPoint,Locale_Trigger:trigger_desc_GetFriendShipPoint,0,15,SSR,30
94,1101,1000,SendFriendShipPoint,Locale_Trigger:trigger_desc_SendFriendShipPoint,0,5,R,10
95,1101,1000,SendFriendShipPoint,Locale_Trigger:trigger_desc_SendFriendShipPoint,0,10,SR,20
96,1101,1000,SendFriendShipPoint,Locale_Trigger:trigger_desc_SendFriendShipPoint,0,15,SSR,30
97,1101,1000,PointRewardDaily,Locale_Trigger:trigger_desc_PointRewardDaily,0,20,R,10
98,1101,1000,PointRewardDaily,Locale_Trigger:trigger_desc_PointRewardDaily,0,60,SR,20
99,1101,1000,PointRewardDaily,Locale_Trigger:trigger_desc_PointRewardDaily,0,100,SSR,30
100,1101,1000,OutpostBattleReward,Locale_Trigger:trigger_desc_OutpostBattleReward,0,1,R,10
101,1101,1000,MainShopBuy,Locale_Trigger:trigger_desc_MainShopBuy,0,2,SR,20
102,1101,1000,EquipItemLevelCount,Locale_Trigger:trigger_desc_EquipItemLevelCount,0,3,SSR,30
103,1101,1000,EquipItemLevelCount,Locale_Trigger:trigger_desc_EquipItemLevelCount,0,1,R,10
104,1101,1000,EquipItemLevelCount,Locale_Trigger:trigger_desc_EquipItemLevelCount,0,2,SR,20
105,1101,1000,EquipItemLevelCount,Locale_Trigger:trigger_desc_EquipItemLevelCount,0,3,SSR,30
106,1101,1000,OutpostFastBattleReward,Locale_Trigger:trigger_desc_OutpostFastBattleReward,0,1,R,10
107,1101,1000,SimulationRoomClearWithoutCondition,Locale_Trigger:trigger_desc_SimulationRoomClearWithoutCondition,0,1,SR,20
108,1101,1000,OutpostFastBattleReward,Locale_Trigger:trigger_desc_OutpostFastBattleReward,0,2,SSR,30
109,1101,1000,CharacterCounsel,Locale_Trigger:trigger_desc_CharacterCounsel,0,1,R,10
110,1101,1000,CharacterCounsel,Locale_Trigger:trigger_desc_CharacterCounsel,0,3,SR,20
111,1101,1000,CharacterCounsel,Locale_Trigger:trigger_desc_CharacterCounsel,0,5,SSR,30
112,1101,1000,CharacterAttractivePresent,Locale_Trigger:trigger_desc_CharacterAttractivePresent,0,1,R,10
113,1101,1000,CharacterAttractivePresent,Locale_Trigger:trigger_desc_CharacterAttractivePresent,0,2,SR,20
114,1101,1000,CharacterAttractivePresent,Locale_Trigger:trigger_desc_CharacterAttractivePresent,0,3,SSR,30
115,1101,1000,MainShopBuy,Locale_Trigger:trigger_desc_MainShopBuy,0,1,R,10
116,1101,1000,MainShopBuy,Locale_Trigger:trigger_desc_MainShopBuy,0,2,SR,20
117,1101,1000,MainShopBuy,Locale_Trigger:trigger_desc_MainShopBuy,0,3,SSR,30
118,2001,201,GachaCharacter,Locale_Trigger:trigger_desc_GachaCharacter,0,1,R,10
119,2001,201,EquipItemLevelCount,Locale_Trigger:trigger_desc_EquipItemLevelCount,0,2,SR,20
120,2001,201,EquipItemLevelCount,Locale_Trigger:trigger_desc_EquipItemLevelCount,0,3,SSR,30
121,2001,202,SendFriendShipPoint,Locale_Trigger:trigger_desc_SendFriendShipPoint,0,5,R,10
122,2001,202,MainShopBuy,Locale_Trigger:trigger_desc_MainShopBuy,0,2,SR,20
123,2001,202,OutpostFastBattleReward,Locale_Trigger:trigger_desc_OutpostFastBattleReward,0,2,SSR,30
124,2001,203,SendDispatch,Locale_Trigger:trigger_desc_SendDispatch,0,3,R,10
125,2001,203,SendFriendShipPoint,Locale_Trigger:trigger_desc_SendFriendShipPoint,0,10,SR,20
126,2001,203,PointRewardDaily,Locale_Trigger:trigger_desc_PointRewardDaily,0,100,SSR,30
127,2001,204,PointRewardDaily,Locale_Trigger:trigger_desc_PointRewardDaily,0,20,R,10
128,2001,204,MainShopBuy,Locale_Trigger:trigger_desc_MainShopBuy,0,2,SR,20
129,2001,204,SendDispatch,Locale_Trigger:trigger_desc_SendDispatch,0,5,SSR,30
130,2001,205,CharacterCounsel,Locale_Trigger:trigger_desc_CharacterCounsel,0,1,R,10
131,2001,205,SimulationRoomClearWithoutCondition,Locale_Trigger:trigger_desc_SimulationRoomClearWithoutCondition,0,1,SR,20
132,2001,205,GetFriendShipPoint,Locale_Trigger:trigger_desc_GetFriendShipPoint,0,15,SSR,30
133,2001,206,InterceptClear,Locale_Trigger:trigger_desc_InterceptClear,0,1,R,10
134,2001,206,CharacterAttractivePresent,Locale_Trigger:trigger_desc_CharacterAttractivePresent,0,2,SR,20
135,2001,206,MainShopBuy,Locale_Trigger:trigger_desc_MainShopBuy,0,3,SSR,30
136,2001,207,OutpostFastBattleReward,Locale_Trigger:trigger_desc_OutpostFastBattleReward,0,1,R,10
137,2001,207,GachaCharacter,Locale_Trigger:trigger_desc_GachaCharacter,0,2,SR,20
138,2001,207,CharacterAttractivePresent,Locale_Trigger:trigger_desc_CharacterAttractivePresent,0,3,SSR,30
139,2001,208,OutpostFastBattleReward,Locale_Trigger:trigger_desc_OutpostFastBattleReward,0,1,R,10
140,2001,208,InterceptClear,Locale_Trigger:trigger_desc_InterceptClear,0,2,SR,20
141,2001,208,EquipItemLevelCount,Locale_Trigger:trigger_desc_EquipItemLevelCount,0,3,SSR,30
142,2001,209,MainShopBuy,Locale_Trigger:trigger_desc_MainShopBuy,0,1,R,10
143,2001,209,CharacterCounsel,Locale_Trigger:trigger_desc_CharacterCounsel,0,3,SR,20
144,2001,209,SendFriendShipPoint,Locale_Trigger:trigger_desc_SendFriendShipPoint,0,15,SSR,30
145,2001,210,OutpostBattleReward,Locale_Trigger:trigger_desc_OutpostBattleReward,0,1,R,10
146,2001,210,GetFriendShipPoint,Locale_Trigger:trigger_desc_GetFriendShipPoint,0,10,SR,20
147,2001,210,InterceptClear,Locale_Trigger:trigger_desc_InterceptClear,0,3,SSR,30
148,2001,211,GetFriendShipPoint,Locale_Trigger:trigger_desc_GetFriendShipPoint,0,5,R,10
149,2001,211,SendDispatch,Locale_Trigger:trigger_desc_SendDispatch,0,4,SR,20
150,2001,211,OutpostFastBattleReward,Locale_Trigger:trigger_desc_OutpostFastBattleReward,0,2,SSR,30
151,2001,212,EquipItemLevelCount,Locale_Trigger:trigger_desc_EquipItemLevelCount,0,1,R,10
152,2001,212,SimulationRoomClearWithoutCondition,Locale_Trigger:trigger_desc_SimulationRoomClearWithoutCondition,0,1,SR,20
153,2001,212,CharacterCounsel,Locale_Trigger:trigger_desc_CharacterCounsel,0,5,SSR,30
154,2001,213,CharacterAttractivePresent,Locale_Trigger:trigger_desc_CharacterAttractivePresent,0,1,R,10
155,2001,213,PointRewardDaily,Locale_Trigger:trigger_desc_PointRewardDaily,0,60,SR,20
156,2001,213,GachaCharacter,Locale_Trigger:trigger_desc_GachaCharacter,0,3,SSR,30
157,2001,214,GachaCharacter,Locale_Trigger:trigger_desc_GachaCharacter,0,1,R,10
158,2001,214,GetFriendShipPoint,Locale_Trigger:trigger_desc_GetFriendShipPoint,0,10,SR,20
159,2001,214,SendDispatch,Locale_Trigger:trigger_desc_SendDispatch,0,5,SSR,30
160,2001,215,SendFriendShipPoint,Locale_Trigger:trigger_desc_SendFriendShipPoint,0,5,R,10
161,2001,215,MainShopBuy,Locale_Trigger:trigger_desc_MainShopBuy,0,2,SR,20
162,2001,215,GachaCharacter,Locale_Trigger:trigger_desc_GachaCharacter,0,3,SSR,30
163,2001,216,CharacterCounsel,Locale_Trigger:trigger_desc_CharacterCounsel,0,1,R,10
164,2001,216,GachaCharacter,Locale_Trigger:trigger_desc_GachaCharacter,0,2,SR,20
165,2001,216,InterceptClear,Locale_Trigger:trigger_desc_InterceptClear,0,3,SSR,30
166,2001,217,EquipItemLevelCount,Locale_Trigger:trigger_desc_EquipItemLevelCount,0,1,R,10
167,2001,217,PointRewardDaily,Locale_Trigger:trigger_desc_PointRewardDaily,0,60,SR,20
168,2001,217,GetFriendShipPoint,Locale_Trigger:trigger_desc_GetFriendShipPoint,0,15,SSR,30
169,2001,218,SendDispatch,Locale_Trigger:trigger_desc_SendDispatch,0,3,R,10
170,2001,218,EquipItemLevelCount,Locale_Trigger:trigger_desc_EquipItemLevelCount,0,2,SR,20
171,2001,218,CharacterAttractivePresent,Locale_Trigger:trigger_desc_CharacterAttractivePresent,0,3,SSR,30
172,2001,219,CharacterAttractivePresent,Locale_Trigger:trigger_desc_CharacterAttractivePresent,0,1,R,10
173,2001,219,MainShopBuy,Locale_Trigger:trigger_desc_MainShopBuy,0,2,SR,20
174,2001,219,EquipItemLevelCount,Locale_Trigger:trigger_desc_EquipItemLevelCount,0,3,SSR,30
175,2001,220,OutpostFastBattleReward,Locale_Trigger:trigger_desc_OutpostFastBattleReward,0,1,R,10
176,2001,220,InterceptClear,Locale_Trigger:trigger_desc_InterceptClear,0,2,SR,20
177,2001,220,MainShopBuy,Locale_Trigger:trigger_desc_MainShopBuy,0,3,SSR,30
178,2001,221,GetFriendShipPoint,Locale_Trigger:trigger_desc_GetFriendShipPoint,0,5,R,10
179,2001,221,SimulationRoomClearWithoutCondition,Locale_Trigger:trigger_desc_SimulationRoomClearWithoutCondition,0,1,SR,20
180,2001,221,OutpostFastBattleReward,Locale_Trigger:trigger_desc_OutpostFastBattleReward,0,2,SSR,30
181,2001,222,PointRewardDaily,Locale_Trigger:trigger_desc_PointRewardDaily,0,20,R,10
182,2001,222,SendDispatch,Locale_Trigger:trigger_desc_SendDispatch,0,4,SR,20
183,2001,222,OutpostFastBattleReward,Locale_Trigger:trigger_desc_OutpostFastBattleReward,0,2,SSR,30
184,2001,223,OutpostFastBattleReward,Locale_Trigger:trigger_desc_OutpostFastBattleReward,0,1,R,10
185,2001,223,CharacterCounsel,Locale_Trigger:trigger_desc_CharacterCounsel,0,2,SR,20
186,2001,223,EquipItemLevelCount,Locale_Trigger:trigger_desc_EquipItemLevelCount,0,3,SSR,30
187,2001,224,MainShopBuy,Locale_Trigger:trigger_desc_MainShopBuy,0,1,R,10
188,2001,224,SimulationRoomClearWithoutCondition,Locale_Trigger:trigger_desc_SimulationRoomClearWithoutCondition,0,1,SR,20
189,2001,224,SendFriendShipPoint,Locale_Trigger:trigger_desc_SendFriendShipPoint,0,15,SSR,30
190,2001,225,InterceptClear,Locale_Trigger:trigger_desc_InterceptClear,0,1,R,10
191,2001,225,CharacterAttractivePresent,Locale_Trigger:trigger_desc_CharacterAttractivePresent,0,2,SR,20
192,2001,225,CharacterCounsel,Locale_Trigger:trigger_desc_CharacterCounsel,0,3,SSR,30
193,2001,226,OutpostBattleReward,Locale_Trigger:trigger_desc_OutpostBattleReward,0,1,R,10
194,2001,226,SendFriendShipPoint,Locale_Trigger:trigger_desc_SendFriendShipPoint,0,10,SR,20
195,2001,226,PointRewardDaily,Locale_Trigger:trigger_desc_PointRewardDaily,0,100,SSR,30
196,2101,2000,SendDispatch,Locale_Trigger:trigger_desc_SendDispatch,0,3,R,10
197,2101,2000,SendDispatch,Locale_Trigger:trigger_desc_SendDispatch,0,4,SR,20
198,2101,2000,SendDispatch,Locale_Trigger:trigger_desc_SendDispatch,0,5,SSR,30
199,2101,2000,InterceptClear,Locale_Trigger:trigger_desc_InterceptClear,0,1,R,10
200,2101,2000,InterceptClear,Locale_Trigger:trigger_desc_InterceptClear,0,2,SR,20
201,2101,2000,InterceptClear,Locale_Trigger:trigger_desc_InterceptClear,0,3,SSR,30
202,2101,2000,OutpostFastBattleReward,Locale_Trigger:trigger_desc_OutpostFastBattleReward,0,1,R,10
203,2101,2000,SimulationRoomClearWithoutCondition,Locale_Trigger:trigger_desc_SimulationRoomClearWithoutCondition,0,1,SR,20
204,2101,2000,OutpostFastBattleReward,Locale_Trigger:trigger_desc_OutpostFastBattleReward,0,2,SSR,30
205,2101,2000,GachaCharacter,Locale_Trigger:trigger_desc_GachaCharacter,0,1,R,10
206,2101,2000,GachaCharacter,Locale_Trigger:trigger_desc_GachaCharacter,0,2,SR,20
207,2101,2000,GachaCharacter,Locale_Trigger:trigger_desc_GachaCharacter,0,3,SSR,30
208,2101,2000,GetFriendShipPoint,Locale_Trigger:trigger_desc_GetFriendShipPoint,0,5,R,10
209,2101,2000,GetFriendShipPoint,Locale_Trigger:trigger_desc_GetFriendShipPoint,0,10,SR,20
210,2101,2000,GetFriendShipPoint,Locale_Trigger:trigger_desc_GetFriendShipPoint,0,15,SSR,30
211,2101,2000,SendFriendShipPoint,Locale_Trigger:trigger_desc_SendFriendShipPoint,0,5,R,10
212,2101,2000,SendFriendShipPoint,Locale_Trigger:trigger_desc_SendFriendShipPoint,0,10,SR,20
213,2101,2000,SendFriendShipPoint,Locale_Trigger:trigger_desc_SendFriendShipPoint,0,15,SSR,30
214,2101,2000,PointRewardDaily,Locale_Trigger:trigger_desc_PointRewardDaily,0,20,R,10
215,2101,2000,PointRewardDaily,Locale_Trigger:trigger_desc_PointRewardDaily,0,60,SR,20
216,2101,2000,PointRewardDaily,Locale_Trigger:trigger_desc_PointRewardDaily,0,100,SSR,30
217,2101,2000,OutpostBattleReward,Locale_Trigger:trigger_desc_OutpostBattleReward,0,1,R,10
218,2101,2000,MainShopBuy,Locale_Trigger:trigger_desc_MainShopBuy,0,2,SR,20
219,2101,2000,EquipItemLevelCount,Locale_Trigger:trigger_desc_EquipItemLevelCount,0,3,SSR,30
220,2101,2000,EquipItemLevelCount,Locale_Trigger:trigger_desc_EquipItemLevelCount,0,1,R,10
221,2101,2000,EquipItemLevelCount,Locale_Trigger:trigger_desc_EquipItemLevelCount,0,2,SR,20
222,2101,2000,EquipItemLevelCount,Locale_Trigger:trigger_desc_EquipItemLevelCount,0,3,SSR,30
223,2101,2000,OutpostFastBattleReward,Locale_Trigger:trigger_desc_OutpostFastBattleReward,0,1,R,10
224,2101,2000,SimulationRoomClearWithoutCondition,Locale_Trigger:trigger_desc_SimulationRoomClearWithoutCondition,0,1,SR,20
225,2101,2000,OutpostFastBattleReward,Locale_Trigger:trigger_desc_OutpostFastBattleReward,0,2,SSR,30
226,2101,2000,CharacterCounsel,Locale_Trigger:trigger_desc_CharacterCounsel,0,1,R,10
227,2101,2000,CharacterCounsel,Locale_Trigger:trigger_desc_CharacterCounsel,0,3,SR,20
228,2101,2000,CharacterCounsel,Locale_Trigger:trigger_desc_CharacterCounsel,0,5,SSR,30
229,2101,2000,CharacterAttractivePresent,Locale_Trigger:trigger_desc_CharacterAttractivePresent,0,1,R,10
230,2101,2000,CharacterAttractivePresent,Locale_Trigger:trigger_desc_CharacterAttractivePresent,0,2,SR,20
231,2101,2000,CharacterAttractivePresent,Locale_Trigger:trigger_desc_CharacterAttractivePresent,0,3,SSR,30
232,2101,2000,MainShopBuy,Locale_Trigger:trigger_desc_MainShopBuy,0,1,R,10
233,2101,2000,MainShopBuy,Locale_Trigger:trigger_desc_MainShopBuy,0,2,SR,20
234,2101,2000,MainShopBuy,Locale_Trigger:trigger_desc_MainShopBuy,0,3,SSR,30
235,3001,301,GachaCharacter,Locale_Trigger:trigger_desc_GachaCharacter,0,1,R,10
236,3001,301,EquipItemLevelCount,Locale_Trigger:trigger_desc_EquipItemLevelCount,0,2,SR,20
237,3001,301,EquipItemLevelCount,Locale_Trigger:trigger_desc_EquipItemLevelCount,0,3,SSR,30
238,3001,302,SendFriendShipPoint,Locale_Trigger:trigger_desc_SendFriendShipPoint,0,5,R,10
239,3001,302,MainShopBuy,Locale_Trigger:trigger_desc_MainShopBuy,0,2,SR,20
240,3001,302,OutpostFastBattleReward,Locale_Trigger:trigger_desc_OutpostFastBattleReward,0,2,SSR,30
241,3001,303,SendDispatch,Locale_Trigger:trigger_desc_SendDispatch,0,3,R,10
242,3001,303,SendFriendShipPoint,Locale_Trigger:trigger_desc_SendFriendShipPoint,0,10,SR,20
243,3001,303,PointRewardDaily,Locale_Trigger:trigger_desc_PointRewardDaily,0,100,SSR,30
244,3001,304,PointRewardDaily,Locale_Trigger:trigger_desc_PointRewardDaily,0,20,R,10
245,3001,304,MainShopBuy,Locale_Trigger:trigger_desc_MainShopBuy,0,2,SR,20
246,3001,304,SendDispatch,Locale_Trigger:trigger_desc_SendDispatch,0,5,SSR,30
247,3001,305,CharacterCounsel,Locale_Trigger:trigger_desc_CharacterCounsel,0,1,R,10
248,3001,305,SimulationRoomClearWithoutCondition,Locale_Trigger:trigger_desc_SimulationRoomClearWithoutCondition,0,1,SR,20
249,3001,305,GetFriendShipPoint,Locale_Trigger:trigger_desc_GetFriendShipPoint,0,15,SSR,30
250,3001,306,InterceptClear,Locale_Trigger:trigger_desc_InterceptClear,0,1,R,10
251,3001,306,CharacterAttractivePresent,Locale_Trigger:trigger_desc_CharacterAttractivePresent,0,2,SR,20
252,3001,306,MainShopBuy,Locale_Trigger:trigger_desc_MainShopBuy,0,3,SSR,30
253,3001,307,OutpostFastBattleReward,Locale_Trigger:trigger_desc_OutpostFastBattleReward,0,1,R,10
254,3001,307,GachaCharacter,Locale_Trigger:trigger_desc_GachaCharacter,0,2,SR,20
255,3001,307,CharacterAttractivePresent,Locale_Trigger:trigger_desc_CharacterAttractivePresent,0,3,SSR,30
256,3001,308,OutpostFastBattleReward,Locale_Trigger:trigger_desc_OutpostFastBattleReward,0,1,R,10
257,3001,308,InterceptClear,Locale_Trigger:trigger_desc_InterceptClear,0,2,SR,20
258,3001,308,EquipItemLevelCount,Locale_Trigger:trigger_desc_EquipItemLevelCount,0,3,SSR,30
259,3001,309,MainShopBuy,Locale_Trigger:trigger_desc_MainShopBuy,0,1,R,10
260,3001,309,CharacterCounsel,Locale_Trigger:trigger_desc_CharacterCounsel,0,3,SR,20
261,3001,309,SendFriendShipPoint,Locale_Trigger:trigger_desc_SendFriendShipPoint,0,15,SSR,30
262,3001,310,OutpostBattleReward,Locale_Trigger:trigger_desc_OutpostBattleReward,0,1,R,10
263,3001,310,GetFriendShipPoint,Locale_Trigger:trigger_desc_GetFriendShipPoint,0,10,SR,20
264,3001,310,InterceptClear,Locale_Trigger:trigger_desc_InterceptClear,0,3,SSR,30
265,3001,311,GetFriendShipPoint,Locale_Trigger:trigger_desc_GetFriendShipPoint,0,5,R,10
266,3001,311,SendDispatch,Locale_Trigger:trigger_desc_SendDispatch,0,4,SR,20
