id,package_shop_id,package_order,product_id,name_localkey,description_localkey,product_resource_id,buy_limit_type,is_limit,buy_limit_count,is_active
200506,2005,7,200506,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_12_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_pickup_09,Account,True,1,True
200507,2005,8,200507,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_13_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_pickup_10,Account,True,1,True
200508,2005,9,200508,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_14_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_pickup_11,Account,True,1,True
200601,2006,1,200601,Locale_InAppShopProduct:PACKAGESHOP_LIMIT_PRODUCT_01_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_limit_01,Account,True,1,True
200602,2006,2,200602,Locale_InAppShopProduct:PACKAGESHOP_LIMIT_PRODUCT_02_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_limit_02,Account,True,1,True
200603,2006,3,200603,Locale_InAppShopProduct:PACKAGESHOP_LIMIT_PRODUCT_03_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_limit_03,Account,True,1,True
200604,2006,4,200604,Locale_InAppShopProduct:PACKAGESHOP_LIMIT_PRODUCT_04_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_limit_04,Account,True,1,True
200701,2007,10,200701,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_01_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_c203_01,Account,True,1,True
200702,2007,11,200702,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_02_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_c203_02,Account,True,1,True
200703,2007,7,200703,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_12_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_c203_03,Account,True,1,True
200704,2007,8,200704,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_13_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_c203_04,Account,True,1,True
200705,2007,9,200705,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_14_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_c203_05,Account,True,1,True
200706,2007,4,200706,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_06_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_02_01,Account,True,1,True
200707,2007,5,200707,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_07_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_02_02,Account,True,1,True
200708,2007,6,200708,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_08_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_02_03,Account,True,1,True
200709,2007,1,200709,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_15_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_02_04,Account,True,1,True
200710,2007,2,200710,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_16_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_02_05,Account,True,1,True
200711,2007,3,200711,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_17_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_02_06,Account,True,1,True
200901,2009,4,200901,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_01_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_c121_01,Account,True,1,True
200902,2009,5,200902,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_02_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_c121_02,Account,True,1,True
200903,2009,1,200903,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_12_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_c121_03,Account,True,1,True
200904,2009,2,200904,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_13_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_c121_04,Account,True,1,True
200905,2009,3,200905,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_14_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_c121_05,Account,True,1,True
201001,2010,7,201001,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_01_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_c260_01,Account,True,1,True
201002,2010,8,201002,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_02_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_c260_02,Account,True,1,True
201003,2010,4,201003,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_12_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_c260_03,Account,True,1,True
201004,2010,5,201004,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_13_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_c260_04,Account,True,1,True
201005,2010,6,201005,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_14_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_c260_05,Account,True,1,True
201006,2010,1,201006,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_18_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_03_04,Account,True,1,True
201007,2010,2,201007,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_19_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_03_05,Account,True,1,True
201008,2010,3,201008,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_20_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_03_06,Account,True,1,True
201101,2011,1,201101,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_06_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_03_01,Account,True,1,True
201102,2011,2,201102,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_07_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_03_02,Account,True,1,True
201103,2011,3,201103,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_08_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_03_03,Account,True,1,True
201201,2012,5,201201,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_21_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_c111_01,Account,True,1,True
201202,2012,6,201202,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_22_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_c111_02,Account,True,1,True
201203,2012,1,201203,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_23_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_c111_03,Account,True,1,True
201204,2012,2,201204,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_24_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_c111_04,Account,True,1,True
201205,2012,3,201205,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_25_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_c111_05,Account,True,1,True
201209,2012,4,201209,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_26_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_c111_06,Account,True,1,True
201301,2013,8,201301,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_21_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_c112_01,Account,True,1,True
201302,2013,9,201302,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_22_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_c112_02,Account,True,1,True
201303,2013,4,201303,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_23_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_c112_03,Account,True,1,True
201304,2013,5,201304,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_24_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_c112_04,Account,True,1,True
201305,2013,6,201305,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_25_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_c112_05,Account,True,1,True
201306,2013,7,201306,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_26_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_c112_06,Account,True,1,True
201307,2013,1,201307,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_27_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_05_04,Account,True,1,True
201308,2013,2,201308,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_28_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_05_05,Account,True,1,True
201309,2013,3,201309,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_29_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_05_06,Account,True,1,True
201401,2014,8,201401,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_21_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_c311_01,Account,True,1,True
201402,2014,9,201402,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_22_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_c311_02,Account,True,1,True
201403,2014,4,201403,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_23_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_c311_03,Account,True,1,True
201404,2014,5,201404,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_24_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_c311_04,Account,True,1,True
201405,2014,6,201405,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_25_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_c311_05,Account,True,1,True
201406,2014,7,201406,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_26_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_c311_06,Account,True,1,True
201407,2014,1,201407,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_33_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_04_04,Account,True,1,True
201408,2014,2,201408,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_34_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_04_05,Account,True,1,True
201409,2014,3,201409,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_35_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_04_06,Account,True,1,True
201501,2015,5,201501,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_21_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_c311_01,Account,True,1,True
201502,2015,6,201502,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_22_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_c311_02,Account,True,1,True
201503,2015,1,201503,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_23_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_c311_03,Account,True,1,True
201504,2015,2,201504,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_24_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_c311_04,Account,True,1,True
201505,2015,3,201505,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_25_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_c311_05,Account,True,1,True
201506,2015,4,201506,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_26_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_c311_06,Account,True,1,True
201601,2016,1,201601,Locale_InAppShopProduct:PACKAGESHOP_LIMIT_PRODUCT_09_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_limit_09,Account,True,1,True
201602,2016,2,201602,Locale_InAppShopProduct:PACKAGESHOP_LIMIT_PRODUCT_10_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_limit_10,Account,True,1,True
201603,2016,3,201603,Locale_InAppShopProduct:PACKAGESHOP_LIMIT_PRODUCT_11_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_limit_11,Account,True,1,True
201604,2016,4,201604,Locale_InAppShopProduct:PACKAGESHOP_LIMIT_PRODUCT_12_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_limit_04,Account,True,1,True
201701,2017,8,201701,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_21_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_c800_01,Account,True,1,True
201702,2017,9,201702,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_22_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_c800_02,Account,True,1,True
201703,2017,4,201703,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_23_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_c800_03,Account,True,1,True
201704,2017,5,201704,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_24_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_c800_04,Account,True,1,True
201705,2017,6,201705,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_25_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_c800_05,Account,True,1,True
201706,2017,7,201706,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_26_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_c800_06,Account,True,1,True
201707,2017,1,201707,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_30_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_06_01,Account,True,1,True
201708,2017,2,201708,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_31_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_06_02,Account,True,1,True
201709,2017,3,201709,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_32_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_06_03,Account,True,1,True
201801,2018,5,201801,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_21_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_c801_01,Account,True,1,True
201802,2018,6,201802,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_22_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_c801_02,Account,True,1,True
201803,2018,1,201803,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_23_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_c801_03,Account,True,1,True
201804,2018,2,201804,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_24_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_c801_04,Account,True,1,True
201805,2018,3,201805,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_25_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_c801_05,Account,True,1,True
201806,2018,4,201806,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_26_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_c801_06,Account,True,1,True
201901,2019,8,201901,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_21_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_c381_01,Account,True,1,True
201902,2019,9,201902,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_22_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_c381_02,Account,True,1,True
201903,2019,4,201903,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_23_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_c381_03,Account,True,1,True
201904,2019,5,201904,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_24_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_c381_04,Account,True,1,True
201905,2019,6,201905,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_25_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_c381_05,Account,True,1,True
201906,2019,7,201906,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_26_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_c381_06,Account,True,1,True
201907,2019,1,201907,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_36_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_07_01,Account,True,1,True
201908,2019,2,201908,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_37_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_07_02,Account,True,1,True
201909,2019,3,201909,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_38_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_07_03,Account,True,1,True
202001,2020,1,202001,Locale_InAppShopProduct:PACKAGESHOP_LIMIT_PRODUCT_13_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_limit_12,Account,True,1,True
202002,2020,2,202002,Locale_InAppShopProduct:PACKAGESHOP_LIMIT_PRODUCT_14_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_limit_13,Account,True,1,True
202003,2020,3,202003,Locale_InAppShopProduct:PACKAGESHOP_LIMIT_PRODUCT_15_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_limit_14,Account,True,1,True
202004,2020,4,202004,Locale_InAppShopProduct:PACKAGESHOP_LIMIT_PRODUCT_16_NAME,Locale_InAppShopProduct:PACKAGESHOP_LIMIT_PRODUCT_16_DESC,icn_inappshop_package_limit_15,Account,True,1,True
202101,2021,8,202101,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_21_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_01_01,Account,True,1,True
202102,2021,9,202102,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_22_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_02_01,Account,True,1,True
202103,2021,4,202103,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_23_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_03,Account,True,1,True
202104,2021,5,202104,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_24_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_04,Account,True,1,True
202105,2021,6,202105,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_25_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_05_03,Account,True,1,True
202106,2021,7,202106,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_26_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_06,Account,True,1,True
202107,2021,1,202107,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_39_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_normal_01,Account,True,1,True
202108,2021,2,202108,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_40_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_normal_02,Account,True,1,True
