id,resource_id,monster_scale,iscollide,col_type,grade,behavior_tree,monsteraction_group_id,stat_mvspd,stat_hp,stat_atk,stat_def,stat_projspd,stat_projsize,stat_coldmg,randomdrop_group_id,randomdrop_amount,drop_radius,deathaction_group_id,spawneffect_resource_id,hiteffect_resource_id,deatheffect_resource_id,resistance_attract,resistance_knockback,resistance_paralysis,drop_item/0/drop_item_id,drop_item/0/drop_item_amount,drop_item/1/drop_item_id,drop_item/1/drop_item_amount,drop_item/2/drop_item_id,drop_item/2/drop_item_amount
12,boss_grassland,0,False,Fly,Boss,NKSmini_BT_boss04,0,0,15000,10,10,1,1,10,2,2,1,0,NKS_fx_monster_boss_spawn_01,NKS_fx_monster_hit_02,NKS_fx_boss_explosion_01,True,True,True,100101,15,100801,0,9,1
13,boss_simulationroom,0,False,Ground,Boss,NKSmini_BT_boss05,0,0,15000,15,10,1,1,20,2,2,1,0,NKS_fx_monster_boss_spawn_01,NKS_fx_monster_hit_02,NKS_fx_boss_explosion_01,True,True,True,100101,15,100801,0,9,1
14,boss_hidden,0,False,Fly,Boss,NKSmini_BT_boss06,0,0,30000,30,10,1,1,30,2,2,1,0,NKS_fx_monster_boss_spawn_01,NKS_fx_monster_hit_02,NKS_fx_boss_explosion_01,True,True,True,100101,15,100801,0,9,1
15,NKS_monster_mmg005,0,True,Fly,Normal,,10,0,40,2,4,1,1,6,2,2,1,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,True,True,True,100101,2,0,0,0,0
16,boss_grassland,0,False,Fly,Boss,NKSmini_BT_boss04,0,0,20,2,15,1,1,6,2,2,1,0,NKS_fx_monster_boss_spawn_01,NKS_fx_monster_hit_02,NKS_fx_boss_explosion_01,True,True,True,100101,15,100801,0,9,1
17,NKS_monster_simulationRoom,0,True,Ground,Normal,,600000,-1717986918,120,10,2,1,1,10,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,True,True,True,0,0,0,0,0,0
18,NKS_monster_simulationRoom,0,True,Ground,Normal,,600001,-1717986918,120,10,2,1,1,10,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,True,True,True,0,0,0,0,0,0
19,NKS_monster_simulationRoom,0,True,Ground,Normal,,600002,-1717986918,120,10,2,1,1,10,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,True,True,True,0,0,0,0,0,0
20,NKS_monster_simulationRoom,0,True,Ground,Normal,,600003,-1717986918,120,10,2,1,1,10,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,True,True,True,0,0,0,0,0,0
21,NKS_monster_simulationRoom,0,True,Ground,Normal,,600004,-1717986918,120,10,2,1,1,10,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,True,True,True,0,0,0,0,0,0
22,NKS_monster_simulationRoom,0,True,Ground,Normal,,600005,-1717986918,120,10,2,1,1,10,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,True,True,True,0,0,0,0,0,0
23,NKS_monster_simulationRoom,0,True,Ground,Normal,,600006,-1717986918,120,10,2,1,1,10,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,True,True,True,0,0,0,0,0,0
101000,NKS_monster_mmg005,0,True,Ground,Normal,,11,0,7,2,2,1,1,6,4,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
101001,NKS_monster_mmg005,0,True,Ground,Normal,,11,0,7,2,2,1,1,6,4,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
101002,NKS_monster_mmg005,0,True,Ground,Normal,,12,0,4,2,2,1,1,6,4,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
101003,NKS_monster_mmg005,0,True,Ground,Normal,,5,0,7,2,2,1,1,6,4,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
101004,NKS_monster_mmg005,0,True,Ground,Normal,,101004,0,7,2,2,1,1,6,4,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
101005,NKS_monster_mmg005,0,True,Ground,Normal,,101005,0,7,2,2,1,1,6,4,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
101006,NKS_monster_emg003,0,True,Ground,Normal,,101006,0,7,2,2,1,1,6,4,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
101007,NKS_monster_emg003,0,True,Ground,Normal,,101007,0,7,2,2,1,1,6,4,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
101008,NKS_monster_eea003,0,True,Fly,Normal,,101008,0,7,2,2,1,1,6,4,1,0,101009,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
101009,NKS_monster_emg003,0,True,Ground,Normal,,101010,0,7,2,2,1,1,6,4,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
101101,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,101001,-1717986918,3,2,0,1,1,6,4,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
101102,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,101001,-1717986918,15,2,0,1,1,6,4,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
101103,NKS_monster_mmg005,0,True,Ground,Normal,,101001,0,40,2,0,1,1,6,4,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
101104,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,101001,0,5,2,0,1,1,6,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
101201,NKS_monster_emg003,-1717986918,True,Ground,Normal,,101001,-1717986918,3,2,0,1,1,6,4,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
101202,NKS_monster_emg003,-1717986918,True,Ground,Normal,,101001,-1717986918,15,2,0,1,1,6,4,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
101203,NKS_monster_emg003,0,True,Ground,Normal,,101001,0,40,2,0,1,1,6,4,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
101204,NKS_monster_emg003,0,True,Ground,Normal,,101001,0,2,2,0,1,1,6,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
101301,NKS_monster_bma004,-1717986918,True,Ground,Normal,,101001,-1717986918,3,2,0,1,1,6,4,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
101302,NKS_monster_bma004,-1717986918,True,Ground,Normal,,101001,-1717986918,15,2,0,1,1,6,4,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
101303,NKS_monster_bma004,0,True,Ground,Normal,,101001,0,40,2,0,1,1,6,4,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
101304,NKS_monster_bma004,0,True,Ground,Normal,,101001,0,2,2,0,1,1,6,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
101401,NKS_monster_eta001,-1717986918,True,Ground,Normal,,101001,-1717986918,3,2,0,1,1,6,4,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
101402,NKS_monster_eta001,-1717986918,True,Ground,Normal,,101001,-1717986918,15,2,0,1,1,6,4,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
101403,NKS_monster_eta001,0,True,Ground,Normal,,101001,0,40,2,0,1,1,6,4,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
101404,NKS_monster_eta001,0,True,Ground,Normal,,101001,0,2,2,0,1,1,6,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
102001,NKS_monster_mmg005,0,True,Ground,Normal,,12,0,15,2,2,1,1,7,4,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
103001,NKS_monster_mmg005,0,False,Ground,Normal,,900600,858993459,100,2,2,1,1,6,4,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
110000,NKS_monster_mmg005,1717986918,True,Ground,Normal,,110001,0,1,2,0,1,1,6,4,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
110001,NKS_monster_mmg005,1717986918,True,Ground,Normal,,110001,0,1,5,0,1,1,6,4,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
110002,NKS_monster_mmg005,1717986918,True,Ground,Normal,,110001,0,1,5,0,1,1,6,4,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
110003,NKS_monster_mmg005,1717986918,True,Ground,Normal,,110001,0,3,5,0,1,1,6,4,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
110004,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,-1717986918,1,5,0,1,1,6,4,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
110005,NKS_monster_emg003,-1717986918,True,Ground,Normal,,110002,-1717986918,1,5,0,1,1,6,4,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
110006,NKS_monster_bma004,-1717986918,True,Ground,Normal,,110002,-1717986918,1,5,0,1,1,6,4,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
110007,NKS_monster_eta001,-1717986918,True,Ground,Normal,,110002,-1717986918,1,5,0,1,1,6,4,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
110008,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,-1717986918,4,5,0,1,1,6,4,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
110009,NKS_monster_emg003,-1717986918,True,Ground,Normal,,110002,-1717986918,4,5,0,1,1,6,4,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
110010,NKS_monster_bma004,-1717986918,True,Ground,Normal,,110002,-1717986918,4,5,0,1,1,6,4,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
110011,NKS_monster_eta001,-1717986918,True,Ground,Normal,,110002,-1717986918,4,5,0,1,1,6,4,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
110012,NKS_monster_emg003,-1717986918,False,Ground,Normal,,110003,0,9999,5,0,1,1,20,4,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
110013,NKS_monster_emg003,-1717986918,True,Ground,Normal,,110002,-1717986918,2,5,0,1,1,6,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
110014,NKS_monster_ecg003,858993459,True,Ground,Normal,,110004,858993459,100,5,0,1,1,10,4,1,2,0,NKS_fx_monster_spawn_02,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,True,True,100801,1,0,0,0,0
110015,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,-1717986918,3,5,0,1,1,6,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
110016,NKS_monster_emg003,-1717986918,True,Ground,Normal,,110002,-1717986918,3,5,0,1,1,6,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
110017,NKS_monster_bma004,-1717986918,True,Ground,Normal,,110002,-1717986918,3,5,0,1,1,6,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
110018,NKS_monster_eta001,-1717986918,True,Ground,Normal,,110002,-1717986918,3,5,0,1,1,6,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
110019,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,-1717986918,1,5,0,1,1,6,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
110020,NKS_monster_emg003,-1717986918,True,Ground,Normal,,110002,-1717986918,1,5,0,1,1,6,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
110021,NKS_monster_bma004,-1717986918,True,Ground,Normal,,110002,-1717986918,1,5,0,1,1,6,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
110022,NKS_monster_eta001,-1717986918,True,Ground,Normal,,110002,-1717986918,1,5,0,1,1,6,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
110023,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,-1717986918,3,5,0,1,1,6,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
110024,NKS_monster_emg003,-1717986918,True,Ground,Normal,,110002,-1717986918,3,5,0,1,1,6,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
110025,NKS_monster_bma004,-1717986918,True,Ground,Normal,,110002,-1717986918,3,5,0,1,1,6,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
110026,NKS_monster_eta001,-1717986918,True,Ground,Normal,,110002,-1717986918,3,5,0,1,1,6,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
110027,NKS_monster_emg003,858993459,True,Ground,Normal,,110004,858993459,100,5,0,1,1,10,6,1,2,0,NKS_fx_monster_spawn_02,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,True,True,100801,1,0,0,0,0
110028,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,-1717986918,1,5,0,1,1,6,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
110029,NKS_monster_emg003,-1717986918,True,Ground,Normal,,110002,-1717986918,1,5,0,1,1,6,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
110030,NKS_monster_bma004,-1717986918,True,Ground,Normal,,110002,-1717986918,1,5,0,1,1,6,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
110031,NKS_monster_eta001,-1717986918,True,Ground,Normal,,110002,-1717986918,1,5,0,1,1,6,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
110099,NKS_monster_emg003,0,True,Ground,Normal,,110004,858993459,200,5,0,1,1,10,6,1,2,0,NKS_fx_monster_spawn_02,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,True,True,100801,1,0,0,0,0
110100,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,-1717986918,1,2,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
110101,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,-1717986918,1,4,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
110102,NKS_monster_emg003,-1717986918,True,Ground,Normal,,110002,-1717986918,1,4,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
110103,NKS_monster_bma004,-1717986918,True,Ground,Normal,,110002,-1717986918,1,4,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
110104,NKS_monster_eta001,-1717986918,True,Ground,Normal,,110002,-1717986918,1,4,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
110105,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,0,6,4,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
110106,NKS_monster_emg003,-1717986918,True,Ground,Normal,,110002,0,6,4,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
110107,NKS_monster_bma004,-1717986918,True,Ground,Normal,,110002,0,6,4,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
110108,NKS_monster_eta001,-1717986918,True,Ground,Normal,,110002,0,6,4,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
110109,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,858993459,13,4,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
110110,NKS_monster_emg003,-1717986918,True,Ground,Normal,,110002,858993459,13,4,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
110111,NKS_monster_bma004,-1717986918,True,Ground,Normal,,110002,858993459,13,4,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
110112,NKS_monster_eta001,-1717986918,True,Ground,Normal,,110002,858993459,13,4,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
110113,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,1717986918,23,4,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
110114,NKS_monster_emg003,-1717986918,True,Ground,Normal,,110002,1717986918,23,4,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
110115,NKS_monster_bma004,-1717986918,True,Ground,Normal,,110002,1717986918,23,4,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
110116,NKS_monster_eta001,-1717986918,True,Ground,Normal,,110002,1717986918,23,4,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
110117,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,0,23,4,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
110118,NKS_monster_emg003,-1717986918,True,Ground,Normal,,110002,0,23,4,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
110119,NKS_monster_bma004,-1717986918,True,Ground,Normal,,110002,0,23,4,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
110120,NKS_monster_eta001,-1717986918,True,Ground,Normal,,110002,0,23,4,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
110121,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,-1717986918,23,4,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
110122,NKS_monster_emg003,-1717986918,True,Ground,Normal,,110002,-1717986918,23,4,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
110123,NKS_monster_bma004,-1717986918,True,Ground,Normal,,110002,-1717986918,23,4,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
110124,NKS_monster_eta001,-1717986918,True,Ground,Normal,,110002,-1717986918,23,4,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
110125,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,-858993459,23,4,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
