id,event_type,tid,resource_id,name_localkey,enter_scenario_id,exit_scenario_id,stamina_value,reward_id,trigger_list/0/trigger,trigger_list/0/condition_id,trigger_list/0/condition_value,trigger_list/1/trigger,trigger_list/1/condition_id,trigger_list/1/condition_value,trigger_list/2/trigger,trigger_list/2/condition_id,trigger_list/2/condition_value,trigger_list/3/trigger,trigger_list/3/condition_id,trigger_list/3/condition_value,trigger_list/4/trigger,trigger_list/4/condition_id,trigger_list/4/condition_value,trigger_list/5/trigger,trigger_list/5/condition_id,trigger_list/5/condition_value
1160101,Outpost,11601,5039,Locale_SuddenStory:d_ex_court_01_title,d_ex_court_01,,1,3000003,ObtainCharacter,5029,1,ObtainCharacter,5039,1,None,0,0,None,0,0,None,0,0,None,0,0
1160102,Outpost,11601,5037,Locale_SuddenStory:d_ex_court_02_title,d_ex_court_02,,1,3000003,ObtainCharacter,5029,1,ObtainCharacter,5037,1,ObtainCharacter,5035,1,ObtainCharacter,3009,1,None,0,0,None,0,0
1160103,Outpost,11601,5007,Locale_SuddenStory:d_ex_court_03_title,d_ex_court_03,,1,3000003,ObtainCharacter,5029,1,ObtainCharacter,5007,1,None,0,0,None,0,0,None,0,0,None,0,0
1170101,Outpost,11701,5031,Locale_SuddenStory:d_ex_church_01_title,d_ex_church_01,,1,3000003,ObtainCharacter,5031,1,ObtainCharacter,5016,1,ObtainCharacter,5017,1,None,0,0,None,0,0,None,0,0
1170102,Outpost,11701,5015,Locale_SuddenStory:d_ex_church_02_title,d_ex_church_02,,1,3000003,ObtainCharacter,5015,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
1170103,Outpost,11701,5042,Locale_SuddenStory:d_ex_church_03_title,d_ex_church_03,,1,3000003,ObtainCharacter,5039,1,ObtainCharacter,5042,1,None,0,0,None,0,0,None,0,0,None,0,0
1170104,Outpost,11701,5075,Locale_SuddenStory:d_ex_church_04_title,d_ex_church_04,,1,3000003,ObtainCharacter,3008,1,ObtainCharacter,5022,1,ObtainCharacter,5075,1,None,0,0,None,0,0,None,0,0
1180101,Outpost,11801,5033,Locale_SuddenStory:d_ex_clothingstore_01_title,d_ex_clothingstore_01,,1,3000003,ObtainCharacter,5033,1,ObtainCharacter,5027,1,None,0,0,None,0,0,None,0,0,None,0,0
1180102,Outpost,11801,5004,Locale_SuddenStory:d_ex_clothingstore_02_title,d_ex_clothingstore_02,,1,3000003,ObtainCharacter,5004,1,ObtainCharacter,3007,1,ObtainCharacter,3008,1,ObtainCharacter,5033,1,None,0,0,None,0,0
1180103,Outpost,11801,5024,Locale_SuddenStory:d_ex_clothingstore_03_title,d_ex_clothingstore_03,,1,3000003,ObtainCharacter,5024,1,ObtainCharacter,5033,1,ObtainCharacter,5004,1,None,0,0,None,0,0,None,0,0
1180104,Outpost,11801,5074,Locale_SuddenStory:d_ex_clothingstore_04_title,d_ex_clothingstore_04,,1,3000003,ObtainCharacter,5075,1,ObtainCharacter,5070,1,ObtainCharacter,5074,1,None,0,0,None,0,0,None,0,0
1190101,Outpost,11901,5007,Locale_SuddenStory:d_ex_shopping_01_title,d_ex_shopping_01,,1,3000003,ObtainCharacter,5007,1,ObtainCharacter,5036,1,None,0,0,None,0,0,None,0,0,None,0,0
1190102,Outpost,11901,5022,Locale_SuddenStory:d_ex_shopping_02_title,d_ex_shopping_02,,1,3000003,ObtainCharacter,5022,1,ObtainCharacter,5039,1,ObtainCharacter,5035,1,None,0,0,None,0,0,None,0,0
1190103,Outpost,11901,5030,Locale_SuddenStory:d_ex_shopping_03_title,d_ex_shopping_03,,1,3000003,ObtainCharacter,5030,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
1190104,Outpost,11901,5032,Locale_SuddenStory:d_ex_shopping_04_title,d_ex_shopping_04,,1,3000003,ObtainCharacter,5075,1,ObtainCharacter,5032,1,None,0,0,None,0,0,None,0,0,None,0,0
1200101,Outpost,12001,5015,Locale_SuddenStory:d_ex_tower_01_title,d_ex_tower_01,,1,3000003,ObtainCharacter,5003,1,ObtainCharacter,5015,1,None,0,0,None,0,0,None,0,0,None,0,0
1200102,Outpost,12001,5031,Locale_SuddenStory:d_ex_tower_02_title,d_ex_tower_02,,1,3000003,ObtainCharacter,5031,1,ObtainCharacter,3009,1,None,0,0,None,0,0,None,0,0,None,0,0
1200103,Outpost,12001,3003,Locale_SuddenStory:d_ex_tower_03_title,d_ex_tower_03,,1,3000003,ObtainCharacter,5038,1,ObtainCharacter,3003,1,None,0,0,None,0,0,None,0,0,None,0,0
1210101,Outpost,12101,5012,Locale_SuddenStory:d_ex_goddessofvictory_01_title,d_ex_goddessofvictory_01,,1,3000003,ObtainCharacter,5012,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
1210102,Outpost,12101,3009,Locale_SuddenStory:d_ex_goddessofvictory_02_title,d_ex_goddessofvictory_02,,1,3000003,ObtainCharacter,5040,1,ObtainCharacter,3009,1,None,0,0,None,0,0,None,0,0,None,0,0
1210103,Outpost,12101,5027,Locale_SuddenStory:d_ex_goddessofvictory_03_title,d_ex_goddessofvictory_03,,1,3000003,ObtainCharacter,3010,1,ObtainCharacter,5027,1,None,0,0,None,0,0,None,0,0,None,0,0
1220101,Outpost,12201,5037,Locale_SuddenStory:d_ex_wingofvictory_01_title,d_ex_wingofvictory_01,,1,3000003,ObtainCharacter,5037,1,ObtainCharacter,5013,1,ObtainCharacter,5022,1,ObtainCharacter,5034,1,None,0,0,None,0,0
1220102,Outpost,12201,5013,Locale_SuddenStory:d_ex_wingofvictory_02_title,d_ex_wingofvictory_02,,1,3000003,ObtainCharacter,5031,1,ObtainCharacter,5013,1,None,0,0,None,0,0,None,0,0,None,0,0
1220103,Outpost,12201,5042,Locale_SuddenStory:d_ex_wingofvictory_03_title,d_ex_wingofvictory_03,,1,3000003,ObtainCharacter,5042,1,ObtainCharacter,5005,1,ObtainCharacter,3010,1,None,0,0,None,0,0,None,0,0
1230101,Outpost,12301,5003,Locale_SuddenStory:d_ex_gym_01_title,d_ex_gym_01,,1,3000003,ObtainCharacter,5034,1,ObtainCharacter,5003,1,None,0,0,None,0,0,None,0,0,None,0,0
1230102,Outpost,12301,3010,Locale_SuddenStory:d_ex_gym_02_title,d_ex_gym_02,,1,3000003,ObtainCharacter,3010,1,ObtainCharacter,5039,1,ObtainCharacter,5038,1,None,0,0,None,0,0,None,0,0
1230103,Outpost,12301,5043,Locale_SuddenStory:d_ex_gym_03_title,d_ex_gym_03,,1,3000003,ObtainCharacter,3009,1,ObtainCharacter,5043,1,None,0,0,None,0,0,None,0,0,None,0,0
2240101,Outpost,22401,3001,Locale_SuddenStory:d_ex_command_01_title,d_ex_command_01,,1,3000003,ObtainCharacter,3001,1,ObtainCharacter,3005,1,ObtainCharacter,3002,1,MainQuestClear,26,1,None,0,0,None,0,0
2240102,Outpost,22401,3005,Locale_SuddenStory:d_ex_command_02_title,d_ex_command_02,,1,3000003,ObtainCharacter,3001,1,ObtainCharacter,3005,1,ObtainCharacter,3002,1,MainQuestClear,26,1,None,0,0,None,0,0
2240103,Outpost,22401,5040,Locale_SuddenStory:d_ex_command_03_title,d_ex_command_03,,1,3000003,ObtainCharacter,5013,1,ObtainCharacter,5035,1,ObtainCharacter,5040,1,ObtainCharacter,5007,1,MainQuestClear,26,1,None,0,0
2310101,Outpost,23101,3002,Locale_SuddenStory:d_ex_elevator_01_title,d_ex_elevator_01,,1,3000003,ObtainCharacter,3001,1,ObtainCharacter,3005,1,ObtainCharacter,3002,1,None,0,0,None,0,0,None,0,0
2310102,Outpost,23101,3005,Locale_SuddenStory:d_ex_elevator_02_title,d_ex_elevator_02,,1,3000003,ObtainCharacter,5003,1,ObtainCharacter,5032,1,ObtainCharacter,3001,1,ObtainCharacter,3005,1,ObtainCharacter,3002,1,None,0,0
2310103,Outpost,23101,5037,Locale_SuddenStory:d_ex_elevator_03_title,d_ex_elevator_03,,1,3000003,ObtainCharacter,5037,1,ObtainCharacter,5031,1,None,0,0,None,0,0,None,0,0,None,0,0
1030104,Outpost,10301,5066,Locale_SuddenStory:d_ex_hotel_04_title,d_ex_hotel_04,,1,3000003,ObtainCharacter,5066,1,ObtainCharacter,3005,1,None,0,0,None,0,0,None,0,0,None,0,0
1060104,Outpost,10601,5066,Locale_SuddenStory:d_ex_trainstation_04_title,d_ex_trainstation_04,,1,3000003,ObtainCharacter,5066,1,ObtainCharacter,5018,1,ObtainCharacter,5038,1,None,0,0,None,0,0,None,0,0
1080104,Outpost,10801,5066,Locale_SuddenStory:d_ex_armory_04_title,d_ex_armory_04,,1,3000003,ObtainCharacter,5066,1,ObtainCharacter,5023,1,ObtainCharacter,5011,1,ObtainCharacter,5001,1,None,0,0,None,0,0
1090102,Outpost,10901,1010,Locale_SuddenStory:d_ex_powerplant_02_title,d_ex_powerplant_02,,1,3000003,ObtainCharacter,1010,1,ObtainCharacter,5024,1,ObtainCharacter,5001,1,None,0,0,None,0,0,None,0,0
1100104,Outpost,11001,1010,Locale_SuddenStory:d_ex_modernbar_04_title,d_ex_modernbar_04,,1,3000003,ObtainCharacter,1010,1,ObtainCharacter,5074,1,ObtainCharacter,5036,1,None,0,0,None,0,0,None,0,0
1230104,Outpost,12301,1010,Locale_SuddenStory:d_ex_gym_04_title,d_ex_gym_04,,1,3000003,ObtainCharacter,1010,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
2310104,Outpost,23101,3011,Locale_SuddenStory:d_ex_elevator_04_title,d_ex_elevator_04,,1,3000003,ObtainCharacter,3011,1,ObtainCharacter,5087,1,ObtainCharacter,5005,1,ObtainCharacter,5023,1,None,0,0,None,0,0
1130104,Outpost,11301,5085,Locale_SuddenStory:d_ex_cafe_04_title,d_ex_cafe_04,,1,3000003,ObtainCharacter,5085,1,ObtainCharacter,5028,1,None,0,0,None,0,0,None,0,0,None,0,0
1020104,Outpost,10201,5087,Locale_SuddenStory:d_ex_police_04_title,d_ex_police_04,,1,3000003,ObtainCharacter,5087,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
2240104,Outpost,22401,3011,Locale_SuddenStory:d_ex_command_04_title,d_ex_command_04,,1,3000003,ObtainCharacter,5010,1,ObtainCharacter,3011,1,ObtainCharacter,3010,1,MainQuestClear,26,1,None,0,0,None,0,0
1210104,Outpost,12101,5087,Locale_SuddenStory:d_ex_goddessofvictory_04_title,d_ex_goddessofvictory_04,,1,3000003,ObtainCharacter,5087,1,ObtainCharacter,5085,1,ObtainCharacter,5035,1,None,0,0,None,0,0,None,0,0
1050104,Outpost,10501,3011,Locale_SuddenStory:d_ex_toyshop_04_title,d_ex_toyshop_04,,1,3000003,ObtainCharacter,3011,1,ObtainCharacter,5004,1,ObtainCharacter,5033,1,None,0,0,None,0,0,None,0,0
1070104,Outpost,10701,5085,Locale_SuddenStory:d_ex_workshop_04_title,d_ex_workshop_04,,1,3000003,ObtainCharacter,5085,1,ObtainCharacter,5038,1,ObtainCharacter,5021,1,ObtainCharacter,5011,1,None,0,0,None,0,0
1090104,Outpost,10901,1020,Locale_SuddenStory:d_ex_powerplant_04_title,d_ex_powerplant_04,,1,3000003,ObtainCharacter,1020,1,ObtainCharacter,5030,1,ObtainCharacter,5001,1,None,0,0,None,0,0,None,0,0
1120104,Outpost,11201,1020,Locale_SuddenStory:d_ex_hospital_04_title,d_ex_hospital_04,,1,3000003,ObtainCharacter,1020,1,ObtainCharacter,5026,1,ObtainCharacter,5027,1,None,0,0,None,0,0,None,0,0
1220104,Outpost,12201,1022,Locale_SuddenStory:d_ex_wingofvictory_04_title,d_ex_wingofvictory_04,,1,3000003,ObtainCharacter,1022,1,ObtainCharacter,5042,1,ObtainCharacter,5022,1,None,0,0,None,0,0,None,0,0
1160104,Outpost,11601,1022,Locale_SuddenStory:d_ex_court_04_title,d_ex_court_04,,1,3000003,ObtainCharacter,1022,1,ObtainCharacter,5034,1,ObtainCharacter,5066,1,None,0,0,None,0,0,None,0,0
1200104,Outpost,12001,5055,Locale_SuddenStory:d_ex_tower_04_title,d_ex_tower_04,,1,3000003,ObtainCharacter,5037,1,ObtainCharacter,5059,1,ObtainCharacter,5055,1,None,0,0,None,0,0,None,0,0
1190105,Outpost,11901,5059,Locale_SuddenStory:d_ex_shopping_05_title,d_ex_shopping_05,,1,3000003,ObtainCharacter,5059,1,ObtainCharacter,5078,1,ObtainCharacter,5055,1,None,0,0,None,0,0,None,0,0
1140105,Outpost,11401,5078,Locale_SuddenStory:d_ex_theater_05_title,d_ex_theater_05,,1,3000003,ObtainCharacter,5078,1,ObtainCharacter,5070,1,None,0,0,None,0,0,None,0,0,None,0,0
1030105,Outpost,10301,5059,Locale_SuddenStory:d_ex_hotel_05_title,d_ex_hotel_05,,1,3000003,ObtainCharacter,5055,1,ObtainCharacter,5059,1,ObtainCharacter,5078,1,ObtainCharacter,5011,1,None,0,0,None,0,0
1040101,Outpost,10401,5050,Locale_SuddenStory:d_ex_maidcafe_01_title,d_ex_maidcafe_01,,1,3000003,ObtainCharacter,5050,1,ObtainCharacter,5005,1,None,0,0,None,0,0,None,0,0,None,0,0
1050105,Outpost,10501,5050,Locale_SuddenStory:d_ex_toyshop_05_title,d_ex_toyshop_05,,1,3000003,ObtainCharacter,5050,1,ObtainCharacter,3007,1,ObtainCharacter,3008,1,None,0,0,None,0,0,None,0,0
2240105,Outpost,22401,5050,Locale_SuddenStory:d_ex_command_05_title,d_ex_command_05,,1,3000003,ObtainCharacter,5050,1,ObtainCharacter,5029,1,ObtainCharacter,5036,1,ObtainCharacter,3001,1,MainQuestClear,26,1,None,0,0
1040103,Outpost,10401,5051,Locale_SuddenStory:d_ex_maidcafe_03_title,d_ex_maidcafe_03,,1,3000003,ObtainCharacter,5051,1,ObtainCharacter,5039,1,None,0,0,None,0,0,None,0,0,None,0,0
1200105,Outpost,12001,5051,Locale_SuddenStory:d_ex_tower_05_title,d_ex_tower_05,,1,3000003,ObtainCharacter,5051,1,ObtainCharacter,5003,1,None,0,0,None,0,0,None,0,0,None,0,0
1020105,Outpost,10201,5051,Locale_SuddenStory:d_ex_police_05_title,d_ex_police_05,,1,3000003,ObtainCharacter,5051,1,ObtainCharacter,5017,1,ObtainCharacter,5016,1,None,0,0,None,0,0,None,0,0
1040102,Outpost,10401,5054,Locale_SuddenStory:d_ex_maidcafe_02_title,d_ex_maidcafe_02,,1,3000003,ObtainCharacter,5054,1,ObtainCharacter,5050,1,None,0,0,None,0,0,None,0,0,None,0,0
1210105,Outpost,12101,5054,Locale_SuddenStory:d_ex_goddessofvictory_05_title,d_ex_goddessofvictory_05,,1,3000003,ObtainCharacter,5054,1,ObtainCharacter,5006,1,ObtainCharacter,3006,1,None,0,0,None,0,0,None,0,0
1120105,Outpost,11201,5054,Locale_SuddenStory:d_ex_hospital_05_title,d_ex_hospital_05,,1,3000003,ObtainCharacter,5054,1,ObtainCharacter,5026,1,None,0,0,None,0,0,None,0,0,None,0,0
1180105,Outpost,11801,1012,Locale_SuddenStory:d_ex_clothingstore_05_title,d_ex_clothingstore_05,,1,3000003,ObtainCharacter,1012,1,ObtainCharacter,5004,1,None,0,0,None,0,0,None,0,0,None,0,0
1220105,Outpost,12201,1012,Locale_SuddenStory:d_ex_wingofvictory_05_title,d_ex_wingofvictory_05,,1,3000003,ObtainCharacter,1012,1,ObtainCharacter,5031,1,None,0,0,None,0,0,None,0,0,None,0,0
1130105,Outpost,11301,1012,Locale_SuddenStory:d_ex_cafe_05_title,d_ex_cafe_05,,1,3000003,ObtainCharacter,1012,1,ObtainCharacter,5033,1,ObtainCharacter,5002,1,None,0,0,None,0,0,None,0,0
1060105,Outpost,10601,1007,Locale_SuddenStory:d_ex_trainstation_05_title,d_ex_trainstation_05,,1,3000003,ObtainCharacter,1007,1,ObtainCharacter,5050,1,None,0,0,None,0,0,None,0,0,None,0,0
1170105,Outpost,11701,1007,Locale_SuddenStory:d_ex_church_05_title,d_ex_church_05,,1,3000003,ObtainCharacter,1007,1,ObtainCharacter,5013,1,None,0,0,None,0,0,None,0,0,None,0,0
1030106,Outpost,10301,1007,Locale_SuddenStory:d_ex_hotel_06_title,d_ex_hotel_06,,1,3000003,ObtainCharacter,1007,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
1070105,Outpost,10701,5069,Locale_SuddenStory:d_ex_workshop_05_title,d_ex_workshop_05,,1,3000003,ObtainCharacter,5069,1,ObtainCharacter,5021,1,None,0,0,None,0,0,None,0,0,None,0,0
1110105,Outpost,11101,5069,Locale_SuddenStory:d_ex_library_05_title,d_ex_library_05,,1,3000003,ObtainCharacter,5069,1,ObtainCharacter,5043,1,None,0,0,None,0,0,None,0,0,None,0,0
1160105,Outpost,11601,5069,Locale_SuddenStory:d_ex_court_05_title,d_ex_court_05,,1,3000003,ObtainCharacter,5069,1,ObtainCharacter,5007,1,None,0,0,None,0,0,None,0,0,None,0,0
1080105,Outpost,10801,1012,Locale_SuddenStory:d_ex_armory_05_title,d_ex_armory_05,,1,3000003,ObtainCharacter,1012,1,ObtainCharacter,3003,1,None,0,0,None,0,0,None,0,0,None,0,0
