level,exp,reward_id
234,1065700,30
235,1073500,30
236,1081300,30
237,1089100,30
238,1096900,30
239,1104700,30
240,1112600,30
241,1120500,30
242,1128400,30
243,1136300,30
244,1144300,30
245,1152300,30
246,1160300,30
247,1168300,30
248,1176400,30
249,1184500,30
250,1192600,30
251,1200700,30
252,1208800,30
253,1217000,30
254,1225200,30
255,1233400,30
256,1241600,30
257,1249900,30
258,1258200,30
259,1266500,30
260,1274800,30
261,1283100,30
262,1291500,30
263,1299900,30
264,1308300,30
265,1316700,30
266,1325200,30
267,1333700,30
268,1342200,30
269,1350700,30
270,1359300,30
271,1367800,30
272,1376400,30
273,1385000,30
274,1393700,30
275,1402300,30
276,1411000,30
277,1419700,30
278,1428400,30
279,1437200,30
280,1446000,30
281,1454700,30
282,1463600,30
283,1472400,30
284,1481200,30
285,1490100,30
286,1499000,30
287,1507900,30
288,1516900,30
289,1525900,30
290,1534800,30
291,1543800,30
292,1552900,30
293,1561900,30
294,1571000,30
295,1580100,30
296,1589200,30
297,1598400,30
298,1607500,30
299,1616700,30
300,1625900,30
301,1635100,30
302,1644400,30
303,1653600,30
304,1662900,30
305,1672200,30
306,1681600,30
307,1690900,30
308,1700300,30
309,1709700,30
310,1719100,30
311,1728500,30
312,1738000,30
313,1747500,30
314,1757000,30
315,1766500,30
316,1776100,30
317,1785600,30
318,1795200,30
319,1804800,30
320,1814400,30
321,1824100,30
322,1833800,30
323,1843500,30
324,1853200,30
325,1862900,30
326,1872700,30
327,1882400,30
328,1892200,30
329,1902000,30
330,1911900,30
331,1921700,30
332,1931600,30
333,1941500,30
334,1951500,30
335,1961400,30
336,1971400,30
337,1981300,30
338,1991300,30
339,2001400,30
340,2011400,30
341,2021500,30
342,2031600,30
343,2041700,30
344,2051800,30
345,2062000,30
346,2072100,30
347,2082300,30
348,2092500,30
349,2102800,30
350,2113000,30
351,2123300,30
352,2133600,30
353,2143900,30
354,2154200,30
355,2164600,30
356,2175000,30
357,2185400,30
358,2195800,30
359,2206200,30
360,2216700,30
361,2227200,30
362,2237700,30
363,2248200,30
364,2258700,30
365,2269300,30
366,2279900,30
367,2290500,30
368,2301100,30
369,2311700,30
370,2322400,30
371,2333100,30
372,2343800,30
373,2354500,30
374,2365200,30
375,2376000,30
376,2386800,30
377,2397600,30
378,2408400,30
379,2419200,30
380,2430100,30
381,2441000,30
382,2451900,30
383,2462800,30
384,2473700,30
385,2484700,30
386,2495700,30
387,2506700,30
388,2517700,30
389,2528700,30
390,2539800,30
391,2550900,30
392,2562000,30
393,2573100,30
394,2584300,30
395,2595400,30
396,2606600,30
397,2617800,30
398,2629000,30
399,2640300,30
400,2651500,30
401,2662800,30
402,2674100,30
403,2685400,30
404,2696700,30
405,2708100,30
406,2719500,30
407,2730900,30
408,2742300,30
409,2753700,30
410,2765200,30
411,2776700,30
412,2788200,30
413,2799700,30
414,2811200,30
415,2822800,30
416,2834300,30
417,2845900,30
418,2857500,30
419,2869200,30
420,2880800,30
421,2892500,30
422,2904200,30
423,2915900,30
424,2927600,30
425,2939400,30
426,2951100,30
427,2962900,30
428,2974700,30
429,2986600,30
430,2998400,30
431,3010300,30
432,3022100,30
433,3034000,30
434,3046000,30
435,3057900,30
436,3069900,30
437,3081800,30
438,3093800,30
439,3105900,30
440,3117900,30
441,3130000,30
442,3142000,30
443,3154100,30
444,3166200,30
445,3178400,30
446,3190500,30
447,3202700,30
448,3214900,30
449,3227100,30
450,3239300,30
451,3251600,30
452,3263800,30
453,3276100,30
454,3288400,30
455,3300800,30
456,3313100,30
457,3325500,30
458,3337800,30
459,3350200,30
460,3362700,30
461,3375100,30
462,3387500,30
463,3400000,30
464,3412500,30
465,3425000,30
466,3437600,30
467,3450100,30
468,3462700,30
469,3475300,30
470,3487900,30
471,3500500,30
472,3513100,30
473,3525800,30
474,3538500,30
475,3551200,30
476,3563900,30
477,3576600,30
478,3589400,30
479,3602200,30
480,3615000,30
481,3627800,30
482,3640600,30
483,3653500,30
484,3666300,30
485,3679200,30
486,3692100,30
487,3705000,30
488,3718000,30
489,3730900,30
490,3743900,30
491,3756900,30
492,3769900,30
493,3783000,30
494,3796000,30
495,3809100,30
496,3822200,30
497,3835300,30
498,3848400,30
499,3861600,30
500,3874700,30
501,3887900,30
502,3901100,30
503,3914400,30
504,3927600,30
505,3940800,30
506,3954100,30
507,3967400,30
508,3980700,30
509,3994100,30
510,4007400,30
511,4020800,30
512,4034200,30
513,4047600,30
514,4061000,30
515,4074400,30
516,4087900,30
517,4101400,30
518,4114900,30
519,4128400,30
520,4141900,30
521,4155500,30
522,4169000,30
523,4182600,30
524,4196200,30
525,4209800,30
526,4223500,30
527,4237100,30
528,4250800,30
529,4264500,30
530,4278200,30
531,4292000,30
532,4305700,30
533,4319500,30
534,4333300,30
535,4347100,30
536,4360900,30
537,4374700,30
538,4388600,30
539,4402500,30
540,4416400,30
541,4430300,30
542,4444200,30
543,4458200,30
544,4472100,30
545,4486100,30
546,4500100,30
547,4514100,30
548,4528200,30
549,4542200,30
550,4556300,30
551,4570400,30
552,4584500,30
553,4598600,30
554,4612800,30
555,4626900,30
556,4641100,30
557,4655300,30
558,4669500,30
559,4683800,30
560,4698000,30
561,4712300,30
562,4726600,30
563,4740900,30
564,4755200,30
565,4769600,30
566,4783900,30
567,4798300,30
568,4812700,30
569,4827100,30
570,4841500,30
571,4856000,30
572,4870400,30
573,4884900,30
574,4899400,30
575,4914000,30
576,4928500,30
577,4943000,30
578,4957600,30
579,4972200,30
580,4986800,30
581,5001400,30
582,5016100,30
583,5030700,30
584,5045400,30
585,5060100,30
586,5074800,30
587,5089600,30
588,5104300,30
589,5119100,30
590,5133900,30
591,5148700,30
592,5163500,30
593,5178300,30
594,5193200,30
595,5208000,30
596,5222900,30
597,5237800,30
598,5252800,30
599,5267700,30
600,5282700,30
601,5297600,30
602,5312600,30
603,5327600,30
604,5342700,30
605,5357700,30
606,5372800,30
607,5387900,30
608,5403000,30
609,5418100,30
610,5433200,30
611,5448400,30
612,5463500,30
613,5478700,30
614,5493900,30
615,5509100,30
616,5524400,30
617,5539600,30
618,5554900,30
619,5570200,30
620,5585500,30
621,5600800,30
622,5616200,30
623,5631500,30
624,5646900,30
625,5662300,30
626,5677700,30
627,5693100,30
628,5708600,30
629,5724000,30
630,5739500,30
631,5755000,30
632,5770500,30
633,5786100,30
634,5801600,30
635,5817200,30
636,5832800,30
637,5848300,30
638,5864000,30
639,5879600,30
640,5895300,30
641,5910900,30
642,5926600,30
643,5942300,30
644,5958000,30
645,5973800,30
646,5989500,30
647,6005300,30
648,6021100,30
649,6036900,30
650,6052700,30
651,6068500,30
652,6084400,30
653,6100300,30
654,6116200,30
655,6132100,30
656,6148000,30
657,6163900,30
658,6179900,30
659,6195900,30
660,6211900,30
661,6227900,30
662,6243900,30
663,6259900,30
664,6276000,30
665,6292100,30
666,6308200,30
667,6324300,30
668,6340400,30
669,6356500,30
670,6372700,30
671,6388900,30
672,6405100,30
673,6421300,30
674,6437500,30
675,6453800,30
676,6470000,30
677,6486300,30
678,6502600,30
679,6518900,30
680,6535200,30
681,6551600,30
682,6568000,30
683,6584300,30
684,6600700,30
685,6617100,30
686,6633600,30
687,6650000,30
688,6666500,30
689,6683000,30
690,6699500,30
691,6716000,30
692,6732500,30
693,6749100,30
694,6765600,30
695,6782200,30
696,6798800,30
697,6815400,30
698,6832100,30
699,6848700,30
700,6865400,30
701,6882000,30
702,6898700,30
703,6915500,30
704,6932200,30
705,6948900,30
706,6965700,30
707,6982500,30
708,6999300,30
709,7016100,30
710,7032900,30
711,7049800,30
712,7066600,30
713,7083500,30
714,7100400,30
715,7117300,30
716,7134300,30
717,7151200,30
718,7168200,30
719,7185200,30
720,7202200,30
721,7219200,30
722,7236200,30
723,7253200,30
724,7270300,30
725,7287400,30
726,7304500,30
727,7321600,30
728,7338700,30
729,7355900,30
730,7373000,30
731,7390200,30
732,7407400,30
733,7424600,30
734,7441800,30
735,7459100,30
736,7476300,30
737,7493600,30
738,7510900,30
739,7528200,30
740,7545600,30
741,7562900,30
742,7580300,30
743,7597600,30
744,7615000,30
745,7632400,30
746,7649900,30
747,7667300,30
748,7684800,30
749,7702200,30
750,7719700,30
751,7737200,30
752,7754700,30
753,7772300,30
754,7789800,30
755,7807400,30
756,7825000,30
757,7842600,30
758,7860200,30
759,7877900,30
760,7895500,30
761,7913200,30
762,7930900,30
763,7948600,30
764,7966300,30
765,7984000,30
766,8001800,30
767,8019500,30
768,8037300,30
769,8055100,30
770,8072900,30
771,8090800,30
772,8108600,30
773,8126500,30
774,8144400,30
775,8162300,30
776,8180200,30
777,8198100,30
778,8216000,30
779,8234000,30
780,8252000,30
781,8270000,30
782,8288000,30
783,8306000,30
784,8324100,30
785,8342100,30
786,8360200,30
787,8378300,30
788,8396400,30
789,8414500,30
790,8432600,30
791,8450800,30
792,8469000,30
793,8487100,30
794,8505400,30
795,8523600,30
796,8541800,30
797,8560100,30
798,8578300,30
799,8596600,30
800,8614900,30
801,8633200,30
802,8651500,30
803,8669900,30
804,8688300,30
805,8706600,30
806,8725000,30
807,8743400,30
808,8761900,30
809,8780300,30
810,8798800,30
811,8817200,30
812,8835700,30
813,8854200,30
814,8872800,30
815,8891300,30
816,8909900,30
817,8928400,30
818,8947000,30
819,8965600,30
820,8984200,30
821,9002900,30
822,9021500,30
823,9040200,30
824,9058900,30
825,9077600,30
826,9096300,30
827,9115000,30
828,9133800,30
829,9152500,30
830,9171300,30
831,9190100,30
832,9208900,30
833,9227700,30
834,9246600,30
835,9265400,30
836,9284300,30
837,9303200,30
838,9322100,30
839,9341000,30
840,9359900,30
841,9378900,30
842,9397800,30
843,9416800,30
844,9435800,30
845,9454800,30
846,9473900,30
847,9492900,30
848,9512000,30
849,9531100,30
850,9550100,30
851,9569300,30
852,9588400,30
853,9607500,30
854,9626700,30
855,9645800,30
856,9665000,30
857,9684200,30
858,9703400,30
859,9722700,30
860,9741900,30
861,9761200,30
862,9780500,30
863,9799800,30
864,9819100,30
865,9838400,30
866,9857800,30
867,9877100,30
868,9896500,30
869,9915900,30
870,9935300,30
871,9954700,30
872,9974100,30
873,9993600,30
874,10013100,30
875,10032600,30
876,10052100,30
877,10071600,30
878,10091100,30
879,10110600,30
880,10130200,30
881,10149800,30
882,10169400,30
883,10189000,30
884,10208600,30
885,10228300,30
886,10247900,30
887,10267600,30
888,10287300,30
889,10307000,30
890,10326700,30
891,10346400,30
892,10366200,30
893,10385900,30
894,10405700,30
895,10425500,30
896,10445300,30
897,10465100,30
898,10485000,30
899,10504800,30
900,10524700,30
901,10544600,30
902,10564500,30
903,10584400,30
904,10604400,30
905,10624300,30
906,10644300,30
907,10664300,30
908,10684200,30
909,10704300,30
910,10724300,30
911,10744300,30
912,10764400,30
913,10784500,30
914,10804500,30
915,10824600,30
916,10844800,30
917,10864900,30
918,10885100,30
919,10905200,30
920,10925400,30
921,10945600,30
922,10965800,30
923,10986000,30
924,11006300,30
925,11026500,30
926,11046800,30
927,11067100,30
928,11087400,30
929,11107700,30
930,11128000,30
931,11148400,30
932,11168800,30
933,11189100,30
934,11209500,30
935,11229900,30
936,11250400,30
937,11270800,30
938,11291300,30
939,11311700,30
940,11332200,30
941,11352700,30
942,11373300,30
943,11393800,30
944,11414300,30
945,11434900,30
946,11455500,30
947,11476100,30
948,11496700,30
949,11517300,30
950,11537900,30
951,11558600,30
952,11579300,30
953,11599900,30
954,11620600,30
955,11641400,30
956,11662100,30
957,11682800,30
958,11703600,30
959,11724400,30
960,11745200,30
961,11766000,30
962,11786800,30
963,11807600,30
964,11828500,30
965,11849400,30
966,11870200,30
967,11891100,30
968,11912000,30
969,11933000,30
970,11953900,30
971,11974900,30
972,11995800,30
973,12016800,30
974,12037800,30
975,12058900,30
976,12079900,30
977,12100900,30
978,12122000,30
979,12143100,30
980,12164200,30
981,12185300,30
982,12206400,30
983,12227500,30
984,12248700,30
985,12269900,30
986,12291100,30
987,12312200,30
988,12333500,30
989,12354700,30
990,12375900,30
991,12397200,30
992,12418500,30
993,12439800,30
994,12461100,30
995,12482400,30
996,12503700,30
997,12525100,30
998,12546400,30
999,12567800,30
1000,0,30
