id,field_type,field_difficulty,field_id,is_archive_data,trigger_type,is_show_approach_signal,marker_resource,dialog_filter_resource,dialog_group_id,dialog_group_start_delay,dialog_group_end_delay,is_awake_load,spawn_condition_stage,condition_check_stage_event_id,spawn_condition_time,spawn_condition_echo_trigger,is_change_jukebox,jukebox_id,jukebox_start_position,environmental_sound_decrease
31909,Event,None,10019,False,Manual,True,sprite_btn_echo_trigger_aquarium,echo_dialogfilter_uSphere_01,31909,0,150,False,107510112,40075,-207705728,0,False,0,0,0
31910,Event,None,10019,False,Manual,True,sprite_btn_echo_trigger_aquarium,echo_dialogfilter_uSphere_01,31910,0,150,False,107510112,40075,-207705728,0,False,0,0,0
31911,Event,None,10019,False,Manual,True,sprite_btn_echo_trigger_aquarium,echo_dialogfilter_uSphere_01,31911,0,150,False,107510112,40075,-207705728,0,False,0,0,0
31912,Event,None,10019,False,Manual,True,sprite_btn_echo_trigger_aquarium,echo_dialogfilter_uSphere_01,31912,0,150,False,107610101,40076,-207705728,0,False,0,0,0
31913,Event,None,10019,False,Manual,True,sprite_btn_echo_trigger_aquarium,echo_dialogfilter_uSphere_01,31913,0,150,False,107610101,40076,-207705728,0,False,0,0,0
31914,Event,None,10019,False,Manual,True,sprite_btn_echo_trigger_aquarium,echo_dialogfilter_uSphere_01,31914,0,150,False,107610101,40076,-207705728,0,False,0,0,0
31915,Event,None,10019,False,Manual,True,sprite_btn_echo_trigger_aquarium,echo_dialogfilter_uSphere_01,31915,0,150,False,107610110,40076,-207705728,0,False,0,0,0
31916,Event,None,10019,False,Manual,True,sprite_btn_echo_trigger_aquarium,echo_dialogfilter_uSphere_01,31916,0,150,False,107610112,40076,-207705728,0,False,0,0,0
31917,Event,None,10019,False,Manual,True,sprite_btn_echo_trigger_aquarium,echo_dialogfilter_uSphere_01,31917,0,150,False,107610112,40076,-207705728,0,False,0,0,0
31918,Event,None,10019,False,Manual,True,sprite_btn_echo_trigger_aquarium,echo_dialogfilter_uSphere_01,31918,0,150,False,107610112,40076,-207705728,0,False,0,0,0
31919,Event,None,10019,False,Manual,True,sprite_btn_echo_trigger_aquarium,echo_dialogfilter_uSphere_01,31919,0,150,False,107610112,40076,-207705728,0,False,0,0,0
31920,Event,None,10019,False,Manual,True,sprite_btn_echo_trigger_aquarium,echo_dialogfilter_uSphere_01,31920,0,150,False,107620112,40076,-207705728,0,False,0,0,0
31921,Event,None,10019,False,Manual,True,sprite_btn_echo_trigger_aquarium,echo_dialogfilter_uSphere_01,31921,0,150,False,107620112,40076,-207705728,0,False,0,0,0
31922,Event,None,10019,False,Manual,True,sprite_btn_echo_trigger_aquarium,echo_dialogfilter_uSphere_01,31922,0,150,False,107620112,40076,-207705728,0,False,0,0,0
32001,Event,None,10020,False,Manual,False,sprite_btn_echo_trigger_ce006,echo_dialogfilter_ce006,32001,0,150,True,0,0,-207705728,0,False,0,0,0
32002,Event,None,10020,False,Manual,False,sprite_btn_echo_trigger_ce006,echo_dialogfilter_ce006,32002,0,150,False,107910108,40079,-207705728,0,False,0,0,0
32003,Event,None,10020,False,Manual,False,sprite_btn_echo_trigger_ce006,echo_dialogfilter_ce006,32003,0,150,False,107910112,40079,-207705728,0,False,0,0,0
32004,Event,None,10020,False,Manual,False,sprite_btn_echo_trigger_ce006,echo_dialogfilter_ce006,32004,0,150,False,108010110,40080,-207705728,0,False,0,0,0
32005,Event,None,10020,False,Manual,False,sprite_btn_echo_trigger_ce006,echo_dialogfilter_ce006,32005,0,150,False,108010101,40080,-207705728,0,False,0,0,0
32006,Event,None,10020,False,Manual,False,sprite_btn_echo_trigger_ce006,echo_dialogfilter_ce006,32006,0,150,False,108010103,40080,-207705728,32005,False,0,0,0
32007,Event,None,10020,False,Manual,False,sprite_btn_echo_trigger_ce006,echo_dialogfilter_ce006,32007,0,150,False,108010107,40080,-207705728,32006,False,0,0,0
32008,Event,None,10020,False,Manual,False,sprite_btn_echo_trigger_ce006,echo_dialogfilter_ce006,32008,0,150,False,108010112,40080,-207705728,32007,False,0,0,0
32009,Event,None,10020,False,Manual,False,sprite_btn_echo_trigger_ce006,echo_dialogfilter_ce006,32009,0,150,False,108010114,40080,-207705728,32008,False,0,0,0
32010,Event,None,10020,False,Manual,False,sprite_btn_echo_trigger_ce006,echo_dialogfilter_ce006,32010,0,150,False,108010115,40080,-207705728,32009,False,0,0,0
41601,Event,None,10016,True,Manual,True,sprite_btn_echo_trigger_oldtales,echo_dialogfilter_oldtales_01,31601,0,150,True,0,0,-207705728,0,False,0,0,0
41602,Event,None,10016,True,Manual,True,sprite_btn_echo_trigger_oldtales,echo_dialogfilter_oldtales_01,31602,0,150,True,0,0,-207705728,0,False,0,0,0
41603,Event,None,10016,True,Manual,True,sprite_btn_echo_trigger_oldtales,echo_dialogfilter_oldtales_01,31603,0,150,False,106110105,40061,-207705728,0,False,0,0,0
41604,Event,None,10016,True,Manual,True,sprite_btn_echo_trigger_oldtales,echo_dialogfilter_oldtales_01,31604,0,150,False,106110105,40061,-207705728,0,False,0,0,0
41605,Event,None,10016,True,Manual,True,sprite_btn_echo_trigger_oldtales,echo_dialogfilter_oldtales_01,31605,0,150,False,106110105,40061,-207705728,0,False,0,0,0
41606,Event,None,10016,True,Manual,True,sprite_btn_echo_trigger_oldtales,echo_dialogfilter_oldtales_01,31606,0,150,False,106110110,40061,-207705728,0,False,0,0,0
41607,Event,None,10016,True,Manual,True,sprite_btn_echo_trigger_oldtales,echo_dialogfilter_oldtales_01,31607,0,150,False,106110112,40061,-207705728,0,False,0,0,0
41608,Event,None,10016,True,Manual,True,sprite_btn_echo_trigger_oldtales,echo_dialogfilter_oldtales_01,31608,0,150,False,106210105,40062,-207705728,0,False,0,0,0
41609,Event,None,10016,True,Manual,True,sprite_btn_echo_trigger_oldtales,echo_dialogfilter_oldtales_01,31609,0,150,False,106210105,40062,-207705728,0,False,0,0,0
41610,Event,None,10016,True,Manual,True,sprite_btn_echo_trigger_oldtales,echo_dialogfilter_oldtales_01,31610,0,150,False,106210105,40062,-207705728,0,False,0,0,0
41611,Event,None,10016,True,Manual,True,sprite_btn_echo_trigger_oldtales,echo_dialogfilter_oldtales_01,31611,0,150,False,106210110,40062,-207705728,0,False,0,0,0
41612,Event,None,10016,True,Manual,True,sprite_btn_echo_trigger_oldtales,echo_dialogfilter_oldtales_01,31612,0,150,False,106210110,40062,-207705728,0,False,0,0,0
41613,Event,None,10016,True,Manual,True,sprite_btn_echo_trigger_oldtales,echo_dialogfilter_oldtales_01,31613,0,150,False,106210110,40062,-207705728,0,False,0,0,0
41614,Event,None,10016,True,Auto,False,sprite_btn_echo_trigger_oldtales,echo_dialogfilter_oldtales_01,31614,0,150,False,106220112,40062,-207705728,0,False,0,0,0
41615,Event,None,10016,True,Auto,False,sprite_btn_echo_trigger_oldtales,echo_dialogfilter_oldtales_01,31615,0,150,False,106220112,40062,-207705728,0,False,0,0,0
41616,Event,None,10016,True,Auto,False,sprite_btn_echo_trigger_oldtales,echo_dialogfilter_oldtales_01,31616,0,150,False,106220112,40062,-207705728,0,False,0,0,0
41617,Event,None,10016,True,Auto,False,sprite_btn_echo_trigger_oldtales,echo_dialogfilter_oldtales_01,31617,0,150,False,106220112,40062,-207705728,0,False,0,0,0
41618,Event,None,10016,True,Auto,False,sprite_btn_echo_trigger_oldtales,echo_dialogfilter_oldtales_01,31618,0,150,False,106220112,40062,-207705728,0,False,0,0,0
41619,Event,None,10016,True,Auto,False,sprite_btn_echo_trigger_oldtales,echo_dialogfilter_oldtales_01,31619,0,150,False,106220112,40062,-207705728,0,False,0,0,0
41901,Event,None,10019,True,Manual,True,sprite_btn_echo_trigger_aquarium,echo_dialogfilter_uSphere_01,31901,0,150,False,107510101,40075,-207705728,0,False,0,0,0
41902,Event,None,10019,True,Manual,True,sprite_btn_echo_trigger_aquarium,echo_dialogfilter_uSphere_01,31902,0,150,False,107510105,40075,-207705728,0,False,0,0,0
41903,Event,None,10019,True,Manual,True,sprite_btn_echo_trigger_aquarium,echo_dialogfilter_uSphere_01,31903,0,150,False,107510105,40075,-207705728,0,False,0,0,0
41904,Event,None,10019,True,Manual,True,sprite_btn_echo_trigger_aquarium,echo_dialogfilter_uSphere_01,31904,0,150,False,107510105,40075,-207705728,0,False,0,0,0
41905,Event,None,10019,True,Manual,True,sprite_btn_echo_trigger_aquarium,echo_dialogfilter_uSphere_01,31905,0,150,False,107510105,40075,-207705728,0,False,0,0,0
41906,Event,None,10019,True,Manual,True,sprite_btn_echo_trigger_aquarium,echo_dialogfilter_uSphere_01,31906,0,150,False,107510110,40075,-207705728,0,False,0,0,0
41907,Event,None,10019,True,Manual,True,sprite_btn_echo_trigger_aquarium,echo_dialogfilter_uSphere_01,31907,0,150,False,107510110,40075,-207705728,0,False,0,0,0
41908,Event,None,10019,True,Manual,True,sprite_btn_echo_trigger_aquarium,echo_dialogfilter_uSphere_01,31908,0,150,False,107510110,40075,-207705728,0,False,0,0,0
41909,Event,None,10019,True,Manual,True,sprite_btn_echo_trigger_aquarium,echo_dialogfilter_uSphere_01,31909,0,150,False,107510112,40075,-207705728,0,False,0,0,0
41910,Event,None,10019,True,Manual,True,sprite_btn_echo_trigger_aquarium,echo_dialogfilter_uSphere_01,31910,0,150,False,107510112,40075,-207705728,0,False,0,0,0
41911,Event,None,10019,True,Manual,True,sprite_btn_echo_trigger_aquarium,echo_dialogfilter_uSphere_01,31911,0,150,False,107510112,40075,-207705728,0,False,0,0,0
41912,Event,None,10019,True,Manual,True,sprite_btn_echo_trigger_aquarium,echo_dialogfilter_uSphere_01,31912,0,150,False,107610101,40076,-207705728,0,False,0,0,0
41913,Event,None,10019,True,Manual,True,sprite_btn_echo_trigger_aquarium,echo_dialogfilter_uSphere_01,31913,0,150,False,107610101,40076,-207705728,0,False,0,0,0
41914,Event,None,10019,True,Manual,True,sprite_btn_echo_trigger_aquarium,echo_dialogfilter_uSphere_01,31914,0,150,False,107610101,40076,-207705728,0,False,0,0,0
41915,Event,None,10019,True,Manual,True,sprite_btn_echo_trigger_aquarium,echo_dialogfilter_uSphere_01,31915,0,150,False,107610110,40076,-207705728,0,False,0,0,0
41916,Event,None,10019,True,Manual,True,sprite_btn_echo_trigger_aquarium,echo_dialogfilter_uSphere_01,31916,0,150,False,107610112,40076,-207705728,0,False,0,0,0
41917,Event,None,10019,True,Manual,True,sprite_btn_echo_trigger_aquarium,echo_dialogfilter_uSphere_01,31917,0,150,False,107610112,40076,-207705728,0,False,0,0,0
41918,Event,None,10019,True,Manual,True,sprite_btn_echo_trigger_aquarium,echo_dialogfilter_uSphere_01,31918,0,150,False,107610112,40076,-207705728,0,False,0,0,0
41919,Event,None,10019,True,Manual,True,sprite_btn_echo_trigger_aquarium,echo_dialogfilter_uSphere_01,31919,0,150,False,107610112,40076,-207705728,0,False,0,0,0
41920,Event,None,10019,True,Manual,True,sprite_btn_echo_trigger_aquarium,echo_dialogfilter_uSphere_01,31920,0,150,False,107620112,40076,-207705728,0,False,0,0,0
41921,Event,None,10019,True,Manual,True,sprite_btn_echo_trigger_aquarium,echo_dialogfilter_uSphere_01,31921,0,150,False,107620112,40076,-207705728,0,False,0,0,0
41922,Event,None,10019,True,Manual,True,sprite_btn_echo_trigger_aquarium,echo_dialogfilter_uSphere_01,31922,0,150,False,107620112,40076,-207705728,0,False,0,0,0
