id,group_id,timeline_value,timeline_isloop,timeline_spawn_group,timeline_loop_count,timeline_loop_interval,timeline_actiontype,timeline_actiontype_value/0/timeline_actiontype_value,timeline_actiontype_value/1/timeline_actiontype_value,timeline_actiontype_value/10/timeline_actiontype_value,timeline_actiontype_value/11/timeline_actiontype_value,timeline_actiontype_value/2/timeline_actiontype_value,timeline_actiontype_value/3/timeline_actiontype_value,timeline_actiontype_value/4/timeline_actiontype_value,timeline_actiontype_value/5/timeline_actiontype_value,timeline_actiontype_value/6/timeline_actiontype_value,timeline_actiontype_value/7/timeline_actiontype_value,timeline_actiontype_value/8/timeline_actiontype_value,timeline_actiontype_value/9/timeline_actiontype_value
120018,102001,53990,False,0,0,0,Balloon,NKS_Balloon_SNW_Group_22,,,,,,,,,,,
120019,102001,53990,False,0,0,0,Balloon,NKS_Balloon_DRT_Group_22,,,,,,,,,,,
120020,102001,53990,False,0,0,0,Balloon,NKS_Balloon_SCR_Group_22,,,,,,,,,,,
120021,102001,53990,False,0,0,0,Balloon,NKS_Balloon_RPZ_Group_22,,,,,,,,,,,
120022,102001,53990,False,0,0,0,Balloon,NKS_Balloon_RHD_Group_22,,,,,,,,,,,
120023,102001,54000,False,119003,0,0,TargetNormalMonsterSpawn,,,,,12,,,,,,,
120024,102001,59970,False,0,0,0,Balloon,NKS_Balloon_SNW_Group_23,,,,,,,,,,,
120025,102001,59970,False,0,0,0,Balloon,NKS_Balloon_DRT_Group_23,,,,,,,,,,,
120026,102001,59970,False,0,0,0,Balloon,NKS_Balloon_SCR_Group_23,,,,,,,,,,,
120027,102001,59970,False,0,0,0,Balloon,NKS_Balloon_RPZ_Group_23,,,,,,,,,,,
120028,102001,59970,False,0,0,0,Balloon,NKS_Balloon_RHD_Group_23,,,,,,,,,,,
120029,102001,59980,False,110105,0,0,StopMonsterGroupSpawn,,,,,11,,,,,,,
120030,102001,59980,True,110110,-1,100,MonsterGroupSpawn,,,,,,,,,,,,
120031,102001,59980,False,110101,0,0,StopMonsterGroupSpawn,,,,,,,,,,,,
120032,102001,59980,False,110102,0,0,StopMonsterGroupSpawn,,,,,,,,,,,,
120033,102001,59980,False,110103,0,0,StopMonsterGroupSpawn,,,,,,,,,,,,
120034,102001,59980,False,110104,0,0,StopMonsterGroupSpawn,,,,,,,,,,,,
120035,102001,59980,False,110105,0,0,StopMonsterGroupSpawn,,,,,,,,,,,,
120036,102001,59980,False,600001,0,0,BossMonsterSpawn,,,,,,,,,,,,
120037,102001,60000,False,0,0,0,Stage_Clear,,,,,,,,,,,,
130001,103001,0,False,0,0,0,Countdown,,,,,,,,,,,,
130002,103001,0,True,110101,-1,700,MonsterGroupSpawn,,,,,,,,,,,,
130003,103001,6000,True,112001,-1,4000,MonsterGroupSpawn,,,,,4000,,,,,,,
130004,103001,12000,False,110101,0,0,StopMonsterGroupSpawn,,,,,1,,,,,,,
130005,103001,12000,True,110102,-1,600,MonsterGroupSpawn,,,,,2,,,,,,,
130006,103001,18000,False,119001,0,0,TargetNormalMonsterSpawn,,,,,3,,,,,,,
130007,103001,24000,False,110102,0,0,StopMonsterGroupSpawn,,,,,4,,,,,,,
130008,103001,24000,True,110103,-1,500,MonsterGroupSpawn,,,,,5,,,,,,,
130009,103001,30000,False,112001,0,0,StopMonsterGroupSpawn,,,,,4000,,,,,,,
130010,103001,30000,True,112002,-1,4000,MonsterGroupSpawn,,,,,,,,,,,,
130011,103001,30000,True,118001,-1,4000,MonsterGroupSpawn,,,,,6,,,,,,,
130012,103001,30000,False,0,0,0,Balloon,NKS_Balloon_SNW_Group_22,,,,,,,,,,,
130013,103001,30000,False,0,0,0,Balloon,NKS_Balloon_DRT_Group_22,,,,,,,,,,,
130014,103001,30000,False,0,0,0,Balloon,NKS_Balloon_SCR_Group_22,,,,,,,,,,,
130015,103001,30000,False,0,0,0,Balloon,NKS_Balloon_RPZ_Group_22,,,,,,,,,,,
130016,103001,30000,False,0,0,0,Balloon,NKS_Balloon_RHD_Group_22,,,,,,,,,,,
130017,103001,30000,False,119002,0,0,TargetNormalMonsterSpawn,,,,,7,,,,,,,
130018,103001,30100,False,0,0,0,Stage_Clear,,,,,,,,,,,,
210001,201001,0,False,0,0,0,Countdown,,,,,,,,,,,,
210002,201001,0,False,800200,0,0,ItemSpawn,,,,,,,,,,,,
210003,201001,0,True,120101,-1,700,MonsterGroupSpawn,,,,,,,,,,,,
210004,201001,6000,True,122001,-1,4000,MonsterGroupSpawn,,,,,4000,,,,,,,
210005,201001,12000,False,120101,0,0,StopMonsterGroupSpawn,,,,,1,,,,,,,
210006,201001,12000,True,120102,-1,600,MonsterGroupSpawn,,,,,2,,,,,,,
210007,201001,18000,False,129001,0,0,TargetNormalMonsterSpawn,,,,,3,,,,,,,
210008,201001,24000,False,120102,0,0,StopMonsterGroupSpawn,,,,,4,,,,,,,
210009,201001,24000,True,120103,-1,500,MonsterGroupSpawn,,,,,5,,,,,,,
210010,201001,30000,False,122001,0,0,StopMonsterGroupSpawn,,,,,4000,,,,,,,
210011,201001,30000,True,122002,-1,4000,MonsterGroupSpawn,,,,,,,,,,,,
210012,201001,30000,True,128001,-1,4000,MonsterGroupSpawn,,,,,6,,,,,,,
210013,201001,36000,False,129002,0,0,TargetNormalMonsterSpawn,,,,,7,,,,,,,
210014,201001,36000,False,120103,0,0,StopMonsterGroupSpawn,,,,,8,,,,,,,
210015,201001,36000,True,120104,-1,350,MonsterGroupSpawn,,,,,9,,,,,,,
210016,201001,48000,False,120104,0,0,StopMonsterGroupSpawn,,,,,10,,,,,,,
210017,201001,48000,True,120105,-1,250,MonsterGroupSpawn,,,,,11,,,,,,,
210018,201001,53990,False,0,0,0,Balloon,NKS_Balloon_SNW_Group_22,,,,,,,,,,,
210019,201001,53990,False,0,0,0,Balloon,NKS_Balloon_DRT_Group_22,,,,,,,,,,,
210020,201001,53990,False,0,0,0,Balloon,NKS_Balloon_SCR_Group_22,,,,,,,,,,,
210021,201001,53990,False,0,0,0,Balloon,NKS_Balloon_RPZ_Group_22,,,,,,,,,,,
210022,201001,53990,False,0,0,0,Balloon,NKS_Balloon_RHD_Group_22,,,,,,,,,,,
210023,201001,54000,False,129003,0,0,TargetNormalMonsterSpawn,,,,,12,,,,,,,
210024,201001,60000,False,120105,0,0,StopMonsterGroupSpawn,,,,,13,,,,,,,
210025,201001,60000,True,120106,-1,200,MonsterGroupSpawn,,,,,14,,,,,,,
210026,201001,72000,False,120106,0,0,StopMonsterGroupSpawn,,,,,15,,,,,,,
210027,201001,72000,True,120107,-1,200,MonsterGroupSpawn,,,,,,,,,,,,
210028,201001,84000,False,120107,0,0,StopMonsterGroupSpawn,,,,,,,,,,,,
210029,201001,84000,True,120108,-1,100,MonsterGroupSpawn,,,,,,,,,,,,
210030,201001,90000,False,0,0,0,Stage_Clear,,,,,,,,,,,,
220001,202001,0,False,0,0,0,Countdown,,,,,,,,,,,,
220002,202001,0,False,800800,0,0,ItemSpawn,,,,,,,,,,,,
220003,202001,0,True,120101,-1,700,MonsterGroupSpawn,,,,,,,,,,,,
220004,202001,6000,True,122001,-1,4000,MonsterGroupSpawn,,,,,4000,,,,,,,
220005,202001,12000,False,120101,0,0,StopMonsterGroupSpawn,,,,,1,,,,,,,
220006,202001,12000,True,120102,-1,600,MonsterGroupSpawn,,,,,2,,,,,,,
220007,202001,18000,False,129001,0,0,TargetNormalMonsterSpawn,,,,,3,,,,,,,
220008,202001,24000,False,120102,0,0,StopMonsterGroupSpawn,,,,,4,,,,,,,
220009,202001,24000,True,120103,-1,500,MonsterGroupSpawn,,,,,5,,,,,,,
220010,202001,30000,False,122001,0,0,StopMonsterGroupSpawn,,,,,4000,,,,,,,
220011,202001,30000,True,122002,-1,4000,MonsterGroupSpawn,,,,,,,,,,,,
220012,202001,30000,True,128001,-1,4000,MonsterGroupSpawn,,,,,6,,,,,,,
220013,202001,36000,False,129002,0,0,TargetNormalMonsterSpawn,,,,,7,,,,,,,
220014,202001,36000,False,120103,0,0,StopMonsterGroupSpawn,,,,,8,,,,,,,
220015,202001,36000,True,120104,-1,350,MonsterGroupSpawn,,,,,9,,,,,,,
220016,202001,48000,False,120104,0,0,StopMonsterGroupSpawn,,,,,10,,,,,,,
220017,202001,48000,True,120105,-1,250,MonsterGroupSpawn,,,,,11,,,,,,,
220018,202001,53990,False,0,0,0,Balloon,NKS_Balloon_SNW_Group_22,,,,,,,,,,,
220019,202001,53990,False,0,0,0,Balloon,NKS_Balloon_DRT_Group_22,,,,,,,,,,,
220020,202001,53990,False,0,0,0,Balloon,NKS_Balloon_SCR_Group_22,,,,,,,,,,,
220021,202001,53990,False,0,0,0,Balloon,NKS_Balloon_RPZ_Group_22,,,,,,,,,,,
220022,202001,53990,False,0,0,0,Balloon,NKS_Balloon_RHD_Group_22,,,,,,,,,,,
220023,202001,54000,False,129003,0,0,TargetNormalMonsterSpawn,,,,,12,,,,,,,
220024,202001,60000,False,120105,0,0,StopMonsterGroupSpawn,,,,,13,,,,,,,
220025,202001,60000,True,120106,-1,200,MonsterGroupSpawn,,,,,14,,,,,,,
220026,202001,72000,False,120106,0,0,StopMonsterGroupSpawn,,,,,15,,,,,,,
220027,202001,72000,True,120107,-1,200,MonsterGroupSpawn,,,,,,,,,,,,
220028,202001,84000,False,120107,0,0,StopMonsterGroupSpawn,,,,,,,,,,,,
220029,202001,84000,True,120108,-1,100,MonsterGroupSpawn,,,,,,,,,,,,
220030,202001,89970,False,0,0,0,Balloon,NKS_Balloon_SNW_Group_24,,,,,,,,,,,
220031,202001,89970,False,0,0,0,Balloon,NKS_Balloon_DRT_Group_24,,,,,,,,,,,
220032,202001,89970,False,0,0,0,Balloon,NKS_Balloon_SCR_Group_24,,,,,,,,,,,
220033,202001,89970,False,0,0,0,Balloon,NKS_Balloon_RPZ_Group_24,,,,,,,,,,,
220034,202001,89970,False,0,0,0,Balloon,NKS_Balloon_RHD_Group_24,,,,,,,,,,,
220035,202001,89980,False,120108,0,0,StopMonsterGroupSpawn,,,,,,,,,,,,
220036,202001,89980,False,122002,0,0,StopMonsterGroupSpawn,,,,,,,,,,,,
220037,202001,89980,False,128001,0,0,StopMonsterGroupSpawn,,,,,,,,,,,,
220038,202001,89980,True,120110,-1,90,MonsterGroupSpawn,,,,,,,,,,,,
220039,202001,89980,False,120101,0,0,StopMonsterGroupSpawn,,,,,,,,,,,,
220040,202001,89980,False,120102,0,0,StopMonsterGroupSpawn,,,,,,,,,,,,
220041,202001,89980,False,120103,0,0,StopMonsterGroupSpawn,,,,,,,,,,,,
220042,202001,89980,False,120104,0,0,StopMonsterGroupSpawn,,,,,,,,,,,,
220043,202001,89980,False,120105,0,0,StopMonsterGroupSpawn,,,,,,,,,,,,
220044,202001,89980,False,120106,0,0,StopMonsterGroupSpawn,,,,,,,,,,,,
220045,202001,89980,False,120107,0,0,StopMonsterGroupSpawn,,,,,,,,,,,,
220046,202001,89980,False,120108,0,0,StopMonsterGroupSpawn,,,,,,,,,,,,
220047,202001,89990,False,0,0,0,Dialog,1ann_mini_ending_dorothy,,,,,,,,,,,
220048,202001,89980,False,600002,0,0,BossMonsterSpawn,,,,,,,,,,,,
220049,202001,90000,False,0,0,0,Stage_Clear,,,,,,,,,,,,
230001,203001,0,False,0,0,0,Countdown,,,,,,,,,,,,
230002,203001,0,True,120101,-1,700,MonsterGroupSpawn,,,,,,,,,,,,
230003,203001,6000,True,122001,-1,4000,MonsterGroupSpawn,,,,,4000,,,,,,,
230004,203001,12000,False,120101,0,0,StopMonsterGroupSpawn,,,,,1,,,,,,,
230005,203001,12000,True,120102,-1,600,MonsterGroupSpawn,,,,,2,,,,,,,
230006,203001,18000,False,129001,0,0,TargetNormalMonsterSpawn,,,,,3,,,,,,,
230007,203001,24000,False,120102,0,0,StopMonsterGroupSpawn,,,,,4,,,,,,,
230008,203001,24000,True,120103,-1,500,MonsterGroupSpawn,,,,,5,,,,,,,
230009,203001,30000,False,122001,0,0,StopMonsterGroupSpawn,,,,,4000,,,,,,,
230010,203001,30000,True,122002,-1,4000,MonsterGroupSpawn,,,,,,,,,,,,
230011,203001,30000,True,128001,-1,4000,MonsterGroupSpawn,,,,,6,,,,,,,
230012,203001,30000,False,129002,0,0,TargetNormalMonsterSpawn,,,,,7,,,,,,,
230013,203001,30000,False,0,0,0,Balloon,NKS_Balloon_SNW_Group_22,,,,,,,,,,,
230014,203001,30000,False,0,0,0,Balloon,NKS_Balloon_DRT_Group_22,,,,,,,,,,,
230015,203001,30000,False,0,0,0,Balloon,NKS_Balloon_SCR_Group_22,,,,,,,,,,,
230016,203001,30000,False,0,0,0,Balloon,NKS_Balloon_RPZ_Group_22,,,,,,,,,,,
230017,203001,30000,False,0,0,0,Balloon,NKS_Balloon_RHD_Group_22,,,,,,,,,,,
230018,203001,30100,False,0,0,0,Stage_Clear,,,,,,,,,,,,
310001,301001,0,False,0,0,0,Countdown,,,,,,,,,,,,
310002,301001,0,False,800300,0,0,ItemSpawn,,,,,,,,,,,,
310003,301001,0,True,130101,-1,600,MonsterGroupSpawn,,,,,,,,,,,,
310004,301001,6000,True,132001,-1,4000,MonsterGroupSpawn,,,,,4000,,,,,,,
310005,301001,12000,False,130101,0,0,StopMonsterGroupSpawn,,,,,1,,,,,,,
310006,301001,12000,True,130102,-1,500,MonsterGroupSpawn,,,,,2,,,,,,,
310007,301001,18000,False,139001,0,0,TargetNormalMonsterSpawn,,,,,3,,,,,,,
310008,301001,24000,False,130102,0,0,StopMonsterGroupSpawn,,,,,4,,,,,,,
310009,301001,24000,True,130103,-1,400,MonsterGroupSpawn,,,,,5,,,,,,,
310010,301001,30000,False,132001,0,0,StopMonsterGroupSpawn,,,,,4000,,,,,,,
310011,301001,30000,True,132002,-1,4000,MonsterGroupSpawn,,,,,,,,,,,,
310012,301001,30000,True,138001,-1,4000,MonsterGroupSpawn,,,,,6,,,,,,,
310013,301001,36000,False,139002,0,0,TargetNormalMonsterSpawn,,,,,7,,,,,,,
310014,301001,36000,False,130103,0,0,StopMonsterGroupSpawn,,,,,8,,,,,,,
310015,301001,36000,True,130104,-1,300,MonsterGroupSpawn,,,,,9,,,,,,,
310016,301001,48000,False,130104,0,0,StopMonsterGroupSpawn,,,,,10,,,,,,,
310017,301001,48000,True,130105,-1,200,MonsterGroupSpawn,,,,,11,,,,,,,
310018,301001,53990,False,0,0,0,Balloon,NKS_Balloon_SNW_Group_22,,,,,,,,,,,
310019,301001,53990,False,0,0,0,Balloon,NKS_Balloon_DRT_Group_22,,,,,,,,,,,
310020,301001,53990,False,0,0,0,Balloon,NKS_Balloon_SCR_Group_22,,,,,,,,,,,
310021,301001,53990,False,0,0,0,Balloon,NKS_Balloon_RPZ_Group_22,,,,,,,,,,,
310022,301001,53990,False,0,0,0,Balloon,NKS_Balloon_RHD_Group_22,,,,,,,,,,,
310023,301001,54000,False,139003,0,0,TargetNormalMonsterSpawn,,,,,12,,,,,,,
310024,301001,60000,False,130105,0,0,StopMonsterGroupSpawn,,,,,13,,,,,,,
310025,301001,60000,True,130106,-1,150,MonsterGroupSpawn,,,,,14,,,,,,,
310026,301001,72000,False,130106,0,0,StopMonsterGroupSpawn,,,,,15,,,,,,,
310027,301001,72000,True,130107,-1,100,MonsterGroupSpawn,,,,,,,,,,,,
310028,301001,84000,False,130107,0,0,StopMonsterGroupSpawn,,,,,,,,,,,,
310029,301001,84000,True,130108,-1,90,MonsterGroupSpawn,,,,,,,,,,,,
310030,301001,90000,False,0,0,0,Stage_Clear,,,,,,,,,,,,
320001,302001,0,False,0,0,0,Countdown,,,,,,,,,,,,
320002,302001,0,False,800900,0,0,ItemSpawn,,,,,,,,,,,,
320003,302001,0,True,130101,-1,600,MonsterGroupSpawn,,,,,,,,,,,,
320004,302001,6000,True,132001,-1,4000,MonsterGroupSpawn,,,,,4000,,,,,,,
320005,302001,12000,False,130101,0,0,StopMonsterGroupSpawn,,,,,1,,,,,,,
320006,302001,12000,True,130102,-1,500,MonsterGroupSpawn,,,,,2,,,,,,,
320007,302001,18000,False,139001,0,0,TargetNormalMonsterSpawn,,,,,3,,,,,,,
320008,302001,24000,False,130102,0,0,StopMonsterGroupSpawn,,,,,4,,,,,,,
320009,302001,24000,True,130103,-1,400,MonsterGroupSpawn,,,,,5,,,,,,,
320010,302001,30000,False,132001,0,0,StopMonsterGroupSpawn,,,,,4000,,,,,,,
320011,302001,30000,True,132002,-1,4000,MonsterGroupSpawn,,,,,,,,,,,,
320012,302001,30000,True,138001,-1,4000,MonsterGroupSpawn,,,,,6,,,,,,,
320013,302001,36000,False,139002,0,0,TargetNormalMonsterSpawn,,,,,7,,,,,,,
320014,302001,36000,False,130103,0,0,StopMonsterGroupSpawn,,,,,8,,,,,,,
320015,302001,36000,True,130104,-1,300,MonsterGroupSpawn,,,,,9,,,,,,,
320016,302001,48000,False,130104,0,0,StopMonsterGroupSpawn,,,,,10,,,,,,,
320017,302001,48000,True,130105,-1,200,MonsterGroupSpawn,,,,,11,,,,,,,
320018,302001,53990,False,0,0,0,Balloon,NKS_Balloon_SNW_Group_22,,,,,,,,,,,
320019,302001,53990,False,0,0,0,Balloon,NKS_Balloon_DRT_Group_22,,,,,,,,,,,
320020,302001,53990,False,0,0,0,Balloon,NKS_Balloon_SCR_Group_22,,,,,,,,,,,
320021,302001,53990,False,0,0,0,Balloon,NKS_Balloon_RPZ_Group_22,,,,,,,,,,,
320022,302001,53990,False,0,0,0,Balloon,NKS_Balloon_RHD_Group_22,,,,,,,,,,,
320023,302001,54000,False,139003,0,0,TargetNormalMonsterSpawn,,,,,12,,,,,,,
320024,302001,60000,False,130105,0,0,StopMonsterGroupSpawn,,,,,13,,,,,,,
320025,302001,60000,True,130106,-1,150,MonsterGroupSpawn,,,,,14,,,,,,,
320026,302001,72000,False,130106,0,0,StopMonsterGroupSpawn,,,,,15,,,,,,,
320027,302001,72000,True,130107,-1,100,MonsterGroupSpawn,,,,,,,,,,,,
320028,302001,84000,False,130107,0,0,StopMonsterGroupSpawn,,,,,,,,,,,,
320029,302001,84000,True,130108,-1,90,MonsterGroupSpawn,,,,,,,,,,,,
320030,302001,89970,False,0,0,0,Balloon,NKS_Balloon_SNW_Group_25,,,,,,,,,,,
320031,302001,89970,False,0,0,0,Balloon,NKS_Balloon_DRT_Group_25,,,,,,,,,,,
320032,302001,89970,False,0,0,0,Balloon,NKS_Balloon_SCR_Group_25,,,,,,,,,,,
320033,302001,89970,False,0,0,0,Balloon,NKS_Balloon_RPZ_Group_25,,,,,,,,,,,
320034,302001,89970,False,0,0,0,Balloon,NKS_Balloon_RHD_Group_25,,,,,,,,,,,
320035,302001,89980,False,130108,0,0,StopMonsterGroupSpawn,,,,,,,,,,,,
320036,302001,89980,False,132002,0,0,StopMonsterGroupSpawn,,,,,,,,,,,,
320037,302001,89980,False,138001,0,0,StopMonsterGroupSpawn,,,,,,,,,,,,
320038,302001,89980,True,130110,-1,90,MonsterGroupSpawn,,,,,,,,,,,,
320039,302001,89980,False,130101,0,0,StopMonsterGroupSpawn,,,,,,,,,,,,
320040,302001,89980,False,130102,0,0,StopMonsterGroupSpawn,,,,,,,,,,,,
320041,302001,89980,False,130103,0,0,StopMonsterGroupSpawn,,,,,,,,,,,,
320042,302001,89980,False,130104,0,0,StopMonsterGroupSpawn,,,,,,,,,,,,
320043,302001,89980,False,130105,0,0,StopMonsterGroupSpawn,,,,,,,,,,,,
320044,302001,89980,False,130106,0,0,StopMonsterGroupSpawn,,,,,,,,,,,,
320045,302001,89980,False,130107,0,0,StopMonsterGroupSpawn,,,,,,,,,,,,
320046,302001,89980,False,130108,0,0,StopMonsterGroupSpawn,,,,,,,,,,,,
320047,302001,89980,False,600003,0,0,BossMonsterSpawn,,,,,,,,,,,,
320048,302001,89990,False,0,0,0,Dialog,1ann_mini_ending_redhood,,,,,,,,,,,
320049,302001,90000,False,0,0,0,Stage_Clear,,,,,,,,,,,,
330001,303001,0,False,0,0,0,Countdown,,,,,,,,,,,,
330002,303001,0,True,130101,-1,600,MonsterGroupSpawn,,,,,,,,,,,,
330003,303001,6000,True,132001,-1,4000,MonsterGroupSpawn,,,,,4000,,,,,,,
330004,303001,12000,False,130101,0,0,StopMonsterGroupSpawn,,,,,1,,,,,,,
330005,303001,12000,True,130102,-1,500,MonsterGroupSpawn,,,,,2,,,,,,,
330006,303001,18000,False,139001,0,0,TargetNormalMonsterSpawn,,,,,3,,,,,,,
330007,303001,24000,False,130102,0,0,StopMonsterGroupSpawn,,,,,4,,,,,,,
330008,303001,24000,True,130103,-1,400,MonsterGroupSpawn,,,,,5,,,,,,,
330009,303001,30000,False,132001,0,0,StopMonsterGroupSpawn,,,,,4000,,,,,,,
330010,303001,30000,True,132002,-1,4000,MonsterGroupSpawn,,,,,,,,,,,,
330011,303001,30000,True,138001,-1,4000,MonsterGroupSpawn,,,,,6,,,,,,,
330012,303001,30000,False,139002,0,0,TargetNormalMonsterSpawn,,,,,7,,,,,,,
330013,303001,30000,False,0,0,0,Balloon,NKS_Balloon_SNW_Group_22,,,,,,,,,,,
330014,303001,30000,False,0,0,0,Balloon,NKS_Balloon_DRT_Group_22,,,,,,,,,,,
330015,303001,30000,False,0,0,0,Balloon,NKS_Balloon_SCR_Group_22,,,,,,,,,,,
330016,303001,30000,False,0,0,0,Balloon,NKS_Balloon_RPZ_Group_22,,,,,,,,,,,
330017,303001,30000,False,0,0,0,Balloon,NKS_Balloon_RHD_Group_22,,,,,,,,,,,
330018,303001,30100,False,0,0,0,Stage_Clear,,,,,,,,,,,,
410001,401001,0,False,0,0,0,Countdown,,,,,,,,,,,,
410002,401001,0,False,800400,0,0,ItemSpawn,,,,,,,,,,,,
410004,401001,0,True,140101,-1,600,MonsterGroupSpawn,,,,,,,,,,,,
410005,401001,6000,True,142001,-1,4000,MonsterGroupSpawn,,,,,4000,,,,,,,
410006,401001,12000,False,140101,0,0,StopMonsterGroupSpawn,,,,,1,,,,,,,
410007,401001,12000,True,140102,-1,500,MonsterGroupSpawn,,,,,2,,,,,,,
410008,401001,18000,False,149001,0,0,TargetNormalMonsterSpawn,,,,,3,,,,,,,
410009,401001,24000,False,140102,0,0,StopMonsterGroupSpawn,,,,,4,,,,,,,
410010,401001,24000,True,140103,-1,400,MonsterGroupSpawn,,,,,5,,,,,,,
410011,401001,30000,False,142001,0,0,StopMonsterGroupSpawn,,,,,4000,,,,,,,
410012,401001,30000,True,142002,-1,4000,MonsterGroupSpawn,,,,,,,,,,,,
410013,401001,30000,True,148001,-1,4000,MonsterGroupSpawn,,,,,6,,,,,,,
410014,401001,36000,False,149002,0,0,TargetNormalMonsterSpawn,,,,,7,,,,,,,
410015,401001,36000,False,140103,0,0,StopMonsterGroupSpawn,,,,,8,,,,,,,
410016,401001,36000,True,140104,-1,300,MonsterGroupSpawn,,,,,9,,,,,,,
410017,401001,48000,False,140104,0,0,StopMonsterGroupSpawn,,,,,10,,,,,,,
410018,401001,48000,True,140105,-1,200,MonsterGroupSpawn,,,,,11,,,,,,,
410019,401001,53990,False,0,0,0,Balloon,NKS_Balloon_SNW_Group_22,,,,,,,,,,,
410020,401001,53990,False,0,0,0,Balloon,NKS_Balloon_DRT_Group_22,,,,,,,,,,,
410021,401001,53990,False,0,0,0,Balloon,NKS_Balloon_SCR_Group_22,,,,,,,,,,,
